id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2722844329,757,1,2,71,28,77tfx9me4aaqhzv78bmgsy9bg,1,65.6,68.1,2024-09-20T18:34:16.825Z,2024-09-20T18:34:18Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224866427,140,57.0,5224866431,212,17.8,5224866429,141,45.5,5224866433,213,4.18,5224866425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844429,758,1,2,71,30,77tfx9me4aaqhzv78bmgsy9bg,1,56.7,44.9,2024-09-20T18:34:18.585Z,2024-09-20T18:34:24Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224867047,56,Right,5224867055,213,5.03,5224867051,141,6.5,5224867053,212,27.5,5224867049,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844455,759,1,2,71,35,77tfx9me4aaqhzv78bmgsy9bg,1,57.7,24.9,2024-09-20T18:34:23.960Z,2024-09-20T18:34:25Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5224867227,56,Back,5224867235,213,2.47,5224867233,212,17.9,5224867231,141,41.2,5224867229,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844525,760,1,2,71,37,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,42.1,2024-09-20T18:34:25.288Z,2024-09-20T18:34:28Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224867631,140,46.9,5224867629,56,Back,5224867637,213,1.37,5224867633,141,62.7,5224867635,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844651,761,1,2,71,40,77tfx9me4aaqhzv78bmgsy9bg,1,47.3,63.6,2024-09-20T18:34:28.792Z,2024-09-20T18:34:34Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224868379,141,95.0,5224868375,56,Left,5224868383,213,0.80,5224868377,140,67.2,5224868381,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844767,762,1,2,71,46,77tfx9me4aaqhzv78bmgsy9bg,1,73.9,83.9,2024-09-20T18:34:34.553Z,2024-09-20T18:34:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224868951,140,63.7,5224868947,56,Center,5224868955,141,73.2,5224868963,213,3.74,5224868959,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844801,763,1,2,71,51,77tfx9me4aaqhzv78bmgsy9bg,1,63.2,68.2,2024-09-20T18:34:39.576Z,2024-09-20T18:34:40Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224869105,212,15.3,5224869099,56,Center,5224869101,140,63.6,5224869107,213,4.74,5224869103,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844815,764,1,2,71,52,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,43.1,2024-09-20T18:34:40.696Z,2024-09-20T18:34:41Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224869171,56,Center,5224869177,212,8.9,5224869173,140,58.1,5224869179,213,3.59,5224869175,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844869,765,1,2,71,53,77tfx9me4aaqhzv78bmgsy9bg,1,57.7,37.1,2024-09-20T18:34:41.577Z,2024-09-20T18:34:43Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224869453,213,1.07,5224869449,141,58.1,5224869451,212,16.3,5224869447,140,65.2,5224869445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844907,766,1,2,71,55,77tfx9me4aaqhzv78bmgsy9bg,1,65.0,59.7,2024-09-20T18:34:43.752Z,2024-09-20T18:34:45Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224869685,212,22.7,5224869679,56,Left,5224869687,213,0.80,5224869681,140,80.1,5224869683,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844949,767,1,2,71,57,77tfx9me4aaqhzv78bmgsy9bg,1,81.6,88.0,2024-09-20T18:34:45.848Z,2024-09-20T18:34:48Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224869915,140,84.6,5224869919,212,12.8,5224869917,141,69.7,5224869921,213,4.96,5224869913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844967,768,1,2,71,59,77tfx9me4aaqhzv78bmgsy9bg,0,90.7,73.2,2024-09-20T18:34:47.896Z,2024-09-20T18:34:48Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5224870019,141,67.3,5224870013,56,Center,5224870021,212,4.0,5224870023,213,4.76,5224870017,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844975,574,61,2,72,1,cftj6g399tknheudaxsdpfdgb,1,10.2,32.4,2024-09-20T18:34:49.280Z,2024-09-20T18:34:49Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5224870083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845007,575,61,2,72,2,cftj6g399tknheudaxsdpfdgb,1,10.9,47.9,2024-09-20T18:34:50.485Z,2024-09-20T18:34:50Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224870235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845091,576,12,2,72,3,cftj6g399tknheudaxsdpfdgb,1,2.9,48.4,2024-09-20T18:34:51.733Z,2024-09-20T18:34:54Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224870715,212,42.8,5224870717,213,0.00,5224870711,140,43.7,5224870713,141,48.5,5224870709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845133,769,1,2,72,6,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,50.9,2024-09-20T18:34:54.120Z,2024-09-20T18:34:55Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224870943,213,1.21,5224870937,140,58.9,5224870941,212,11.7,5224870939,141,67.0,5224870935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845187,770,1,2,72,7,77tfx9me4aaqhzv78bmgsy9bg,1,58.5,69.9,2024-09-20T18:34:55.544Z,2024-09-20T18:34:58Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224871261,140,66.7,5224871269,212,9.4,5224871273,213,5.86,5224871257,56,Center,5224871265,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845277,771,1,2,72,10,77tfx9me4aaqhzv78bmgsy9bg,1,62.5,65.2,2024-09-20T18:34:58.376Z,2024-09-20T18:35:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5224871755,56,Center,5224871761,212,15.2,5224871759,141,45.4,5224871763,213,4.23,5224871757,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845333,772,1,2,72,14,77tfx9me4aaqhzv78bmgsy9bg,1,59.5,39.4,2024-09-20T18:35:02.792Z,2024-09-20T18:35:05Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224872023,212,12.6,5224872017,56,Center,5224872021,141,56.7,5224872019,140,63.9,5224872025,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845403,773,1,2,72,17,77tfx9me4aaqhzv78bmgsy9bg,1,64.8,61.2,2024-09-20T18:35:05.609Z,2024-09-20T18:35:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5224872405,141,73.6,5224872409,213,1.74,5224872403,140,63.4,5224872401,56,Center,5224872407,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845427,774,1,2,72,21,77tfx9me4aaqhzv78bmgsy9bg,1,61.4,68.1,2024-09-20T18:35:09.192Z,2024-09-20T18:35:10Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224872557,56,Center,5224872565,213,5.02,5224872561,141,50.4,5224872563,212,12.6,5224872559,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845483,775,1,2,72,22,77tfx9me4aaqhzv78bmgsy9bg,1,67.4,53.9,2024-09-20T18:35:10.760Z,2024-09-20T18:35:13Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5224872915,56,Center,5224872919,141,72.6,5224872917,140,64.8,5224872923,213,1.78,5224872921,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845547,776,1,2,72,25,77tfx9me4aaqhzv78bmgsy9bg,1,62.8,75.1,2024-09-20T18:35:13.592Z,2024-09-20T18:35:17Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224873263,213,0.69,5224873259,141,96.5,5224873261,212,22.8,5224873255,56,Left,5224873257,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845627,777,1,2,72,28,77tfx9me4aaqhzv78bmgsy9bg,0,81.1,95.9,2024-09-20T18:35:16.937Z,2024-09-20T18:36:29Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224873719,141,94.2,5224873715,56,Left,5224873713,155,,5224873721,212,4.8,5224873723,213,6.04,5224873717,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845557,577,61,2,72,29,cftj6g399tknheudaxsdpfdgb,1,16.0,6.5,2024-09-20T18:35:17.764Z,2024-09-20T18:35:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224873325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845635,778,50,2,72,34,77tfx9me4aaqhzv78bmgsy9bg,1,89.4,89.4,2024-09-20T18:35:22.563Z,2024-09-20T18:35:27Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5224873883,233,578,5224873769,286,,5224873767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845647,578,7,2,72,34,cftj6g399tknheudaxsdpfdgb,1,10.6,10.6,2024-09-20T18:35:22.564Z,2024-09-20T18:35:27Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5224873843,233,778,5224873823,285,,5224873821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845717,580,1,2,72,35,cftj6g399tknheudaxsdpfdgb,1,9.5,12.9,2024-09-20T18:35:23.876Z,2024-09-20T18:35:27Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5224874225,140,9.3,5224874229,212,3.5,5224874231,213,1.63,5224874227,141,18.0,5224874223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845729,581,1,2,72,37,cftj6g399tknheudaxsdpfdgb,1,9.3,18.0,2024-09-20T18:35:25.573Z,2024-09-20T18:35:28Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5224874283,56,Back,5224874281,155,,5224874287,141,17.1,5224874289,212,15.7,5224874291,213,6.24,5224874285,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845803,582,1,2,72,40,cftj6g399tknheudaxsdpfdgb,1,24.3,18.5,2024-09-20T18:35:28.116Z,2024-09-20T18:35:31Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5224874637,3,,5224874641,140,29.7,5224874647,213,1.24,5224874643,141,42.8,5224874645,212,17.5,5224874639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845795,779,43,2,72,43,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-20T18:35:31.096Z,2024-09-20T18:35:33Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5224874885,399,9o10vhew3jar8tqnkabw0qoyx,5224874903,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845835,583,1,2,72,43,cftj6g399tknheudaxsdpfdgb,1,32.9,43.6,2024-09-20T18:35:31.174Z,2024-09-20T18:35:35Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5224874837,56,Back,5224874841,141,88.1,5224874843,212,30.5,5224874835,155,,5224874845,213,1.44,5224874839,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846017,584,1,2,72,47,cftj6g399tknheudaxsdpfdgb,1,39.7,88.6,2024-09-20T18:35:35.716Z,2024-09-20T18:35:42Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5224875787,56,Left,5224875791,140,60.4,5224875799,212,22.2,5224875803,213,0.20,5224875795,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846061,585,1,2,72,54,cftj6g399tknheudaxsdpfdgb,1,74.7,94.8,2024-09-20T18:35:42.436Z,2024-09-20T18:35:44Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5224875995,212,16.8,5224875991,140,58.8,5224875997,213,3.06,5224875987,56,Left,5224875993,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846109,586,1,2,72,56,cftj6g399tknheudaxsdpfdgb,1,58.4,96.2,2024-09-20T18:35:44.724Z,2024-09-20T18:35:47Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5224876277,56,Left,5224876291,213,5.39,5224876285,212,8.9,5224876279,140,63.7,5224876281,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846151,587,1,2,72,59,cftj6g399tknheudaxsdpfdgb,1,63.5,87.2,2024-09-20T18:35:47.332Z,2024-09-20T18:35:48Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5224876509,141,94.5,5224876501,56,Left,5224876505,140,61.2,5224876511,212,5.5,5224876513,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846189,588,1,2,73,0,cftj6g399tknheudaxsdpfdgb,1,61.0,94.5,2024-09-20T18:35:48.676Z,2024-09-20T18:35:50Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5224876733,212,8.6,5224876731,141,97.5,5224876729,140,69.0,5224876727,56,Left,5224876735,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846225,589,1,2,73,2,cftj6g399tknheudaxsdpfdgb,1,69.2,97.8,2024-09-20T18:35:50.180Z,2024-09-20T18:35:52Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5224876905,212,8.1,5224876899,56,Left,5224876901,140,61.6,5224876907,213,3.29,5224876903,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846343,590,1,2,73,4,cftj6g399tknheudaxsdpfdgb,1,61.4,96.0,2024-09-20T18:35:52.132Z,2024-09-20T18:35:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5224877513,213,3.80,5224877511,212,24.2,5224877505,140,43.2,5224877503,56,Back,5224877507,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846399,591,1,2,73,8,cftj6g399tknheudaxsdpfdgb,1,40.9,72.6,2024-09-20T18:35:56.564Z,2024-09-20T18:35:59Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224877823,140,31.8,5224877821,56,Back,5224877827,212,15.7,5224877829,213,4.06,5224877825,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846441,592,1,2,73,11,cftj6g399tknheudaxsdpfdgb,1,30.9,51.3,2024-09-20T18:35:59.172Z,2024-09-20T18:36:01Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5224878087,213,4.97,5224878081,140,36.6,5224878083,141,17.9,5224878085,212,23.5,5224878079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846515,593,1,2,73,13,cftj6g399tknheudaxsdpfdgb,0,37.8,15.8,2024-09-20T18:36:01.477Z,2024-09-20T18:36:04Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224878491,155,,5224878493,56,Center,5224878505,213,0.10,5224878499,141,23.6,5224878507,1,,5224878503,212,54.4,5224878495,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846649,781,1,2,73,20,77tfx9me4aaqhzv78bmgsy9bg,1,14.4,73.0,2024-09-20T18:36:08.344Z,2024-09-20T18:36:12Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5224879189,56,Back,5224879195,212,24.0,5224879193,141,39.7,5224879187,123,,5224879197,213,5.06,5224879191,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846739,782,1,2,73,24,77tfx9me4aaqhzv78bmgsy9bg,1,30.9,40.0,2024-09-20T18:36:12.344Z,2024-09-20T18:36:16Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224879665,140,31.3,5224879669,212,16.5,5224879667,141,64.3,5224879663,56,Back,5224879673,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846801,783,1,2,73,28,77tfx9me4aaqhzv78bmgsy9bg,1,34.5,63.7,2024-09-20T18:36:16.632Z,2024-09-20T18:36:19Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224879993,140,38.1,5224879991,56,Back,5224879997,212,18.1,5224879999,213,4.92,5224879995,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846847,784,1,2,73,31,77tfx9me4aaqhzv78bmgsy9bg,1,43.5,36.6,2024-09-20T18:36:19.304Z,2024-09-20T18:36:22Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224880287,140,51.4,5224880293,213,5.11,5224880291,212,21.3,5224880283,56,Right,5224880289,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846867,785,1,2,73,34,77tfx9me4aaqhzv78bmgsy9bg,1,51.3,7.7,2024-09-20T18:36:22.519Z,2024-09-20T18:36:23Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5224880411,213,1.04,5224880409,212,7.9,5224880407,141,17.7,5224880397,56,Right,5224880403,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846891,786,1,2,73,35,77tfx9me4aaqhzv78bmgsy9bg,1,55.1,17.7,2024-09-20T18:36:23.751Z,2024-09-20T18:36:24Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224880529,213,4.17,5224880521,56,Right,5224880527,212,8.4,5224880523,140,51.0,5224880525,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846935,787,1,2,73,36,77tfx9me4aaqhzv78bmgsy9bg,1,51.7,7.3,2024-09-20T18:36:24.776Z,2024-09-20T18:36:27Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5224880731,212,13.7,5224880729,141,24.4,5224880725,56,Back,5224880733,213,2.13,5224880727,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847017,788,1,2,73,39,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,29.1,2024-09-20T18:36:27.272Z,2024-09-20T18:36:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224881203,56,Back,5224881207,141,57.5,5224881209,212,19.5,5224881211,213,1.45,5224881205,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847109,789,1,2,73,42,77tfx9me4aaqhzv78bmgsy9bg,0,54.1,56.4,2024-09-20T18:36:30.984Z,2024-09-20T18:36:35Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224881751,141,8.6,5224881757,1,,5224881749,140,100.0,5224881753,212,59.4,5224881747,56,Right,5224881755,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848203,594,5,2,73,46,cftj6g399tknheudaxsdpfdgb,1,-1.2,90.5,2024-09-20T18:36:34.116Z,2024-09-20T18:44:37Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224887849,56,Back,5224887851,346,,5224887881,233,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847111,790,5,2,73,46,77tfx9me4aaqhzv78bmgsy9bg,0,101.2,9.5,2024-09-20T18:36:34.116Z,2024-09-20T18:44:37Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224887903,233,594,5224881761,346,,5224881759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847849,791,18,2,74,20,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-20T18:37:08.980Z,2024-09-20T18:37:09Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5224886077,55,792,5224885995,59,14,5224885987,42,,5224885991,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847861,792,19,2,74,20,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-20T18:37:08.981Z,2024-09-20T19:00:15Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5224886045,59,24,5225030023,293,4,5225030021,292,4,5224886039,42,,5224886051,55,791,5224886043,145,10,5224886047,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848159,793,40,2,74,34,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-20T18:37:22.128Z,2024-09-20T18:45:21Z,,,,,5224887591,59,"13, 2, 5, 16, 19, 24, 8, 6, 7, 10, 32, 17, 18, 20, 36, 38, 45",5224887597,194,etfoa7t308eq1xdmo9m2gfcgl,5224887587,30,"49wkw0wkn4ta18b6657vjvglx, 7cpkykvmy8ujrahzdz7ksk2c5, c9e54hwefvwos94ri459uylbe, 5r1v2w303bvj0vv1893qr5d5h, ddsv1cx4vopu1xis5xwkx2qz8, 2rvx2wlfj2rxzcgye6wiw0v84, 4cubrfqgrc5ivbd6fdj3k3zf8, etfoa7t308eq1xdmo9m2gfcgl, 4rgz5z372h6sbwhpxl69cb6c5, 5uqf7a0y0fd1hf2rrmgx11tuy, e07zv7ag985v8lq9sebfi27l5, 3qcjzsb466tfri5yrj35wztw4, 2r8s61bmydlumhg62wd0y6fis, bgviotid6bht0k2452r5gehw4, 3zc9hy5uicgp21wr6z5wyuntg, 9h6c9ue598hllcri39erjitqs, apspqh3shqfwobvh35x60q5g4",5224887593,130,4,5224887595,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5224887589,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848261,595,1,2,74,36,cftj6g399tknheudaxsdpfdgb,1,4.4,49.4,2024-09-20T18:37:24.404Z,2024-09-20T18:37:27Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224888191,212,10.3,5224888183,124,,5224888197,237,,5224888187,140,4.1,5224888193,213,4.68,5224888189,141,34.3,5224888185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848337,596,1,2,74,39,cftj6g399tknheudaxsdpfdgb,1,4.1,34.5,2024-09-20T18:37:27.380Z,2024-09-20T18:37:30Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5224888611,213,1.53,5224888607,212,11.4,5224888601,140,4.5,5224888599,56,Back,5224888603,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848363,597,1,2,74,42,cftj6g399tknheudaxsdpfdgb,1,4.4,51.2,2024-09-20T18:37:30.468Z,2024-09-20T18:37:31Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224888751,141,79.6,5224888753,212,19.4,5224888747,140,6.6,5224888755,213,1.45,5224888743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848413,598,1,2,74,43,cftj6g399tknheudaxsdpfdgb,1,6.6,80.8,2024-09-20T18:37:31.636Z,2024-09-20T18:37:33Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224889005,212,18.8,5224889003,141,97.8,5224889007,213,0.66,5224888999,56,Back,5224889001,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848481,599,1,2,74,45,cftj6g399tknheudaxsdpfdgb,1,21.1,97.8,2024-09-20T18:37:33.364Z,2024-09-20T18:37:35Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5224889385,212,29.8,5224889379,56,Back,5224889381,140,45.1,5224889383,141,74.5,5224889389,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848497,600,1,2,74,47,cftj6g399tknheudaxsdpfdgb,1,43.9,74.7,2024-09-20T18:37:35.859Z,2024-09-20T18:37:36Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5224889457,140,39.6,5224889523,156,,5224889461,212,5.3,5224889455,56,Back,5224889463,213,3.71,5224889459,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
