id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value
2777235303,811,1,2,64,52,ahnt9ejgwj58ul8auzdvi3czf,1,99.5,0.5,2025-02-16T14:22:43.221Z,2025-02-16T14:22:46Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5520873417,213,2.41,5520873409,56,Center,5520873411,140,75.9,5520873419,1,,5520873413,141,32.9,5520873407,6,,5520873415,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777235341,812,1,2,64,53,ahnt9ejgwj58ul8auzdvi3czf,1,75.7,33.2,2025-02-16T14:22:44.037Z,2025-02-16T14:22:45Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5520873609,213,5.33,5520873603,140,83.7,5520873605,141,15.9,5520873607,212,14.5,5520873601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777235409,813,1,2,64,55,ahnt9ejgwj58ul8auzdvi3czf,1,84.5,16.1,2025-02-16T14:22:45.909Z,2025-02-16T18:27:39Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5520873999,140,81.3,5520874005,213,1.66,5520873995,155,,5520874003,212,37.4,5520873997,56,Center,5520874001,141,70.9,5520874007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777235451,814,1,2,64,57,ahnt9ejgwj58ul8auzdvi3czf,0,81.4,71.2,2025-02-16T14:22:48.149Z,2025-02-16T14:22:50Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5520874175,56,Center,5520874179,141,65.5,5520874173,3,,5520874181,212,13.0,5520874183,213,5.98,5520874177,140,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777235461,487,52,2,64,59,c165yjiny1qnmfdvefxvflnkc,1,6.5,40.1,2025-02-16T14:22:50.867Z,2025-02-16T18:28:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5522274867,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777235711,488,1,2,65,12,c165yjiny1qnmfdvefxvflnkc,1,12.5,50.3,2025-02-16T14:23:03.139Z,2025-02-16T14:23:05Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5520875657,1,,5520875651,141,92.6,5520875647,56,Back,5520875653,212,36.8,5520875645,123,,5520875727,287,,5520875655,213,0.90,5520875649,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777235917,489,1,2,65,19,c165yjiny1qnmfdvefxvflnkc,1,38.5,90.0,2025-02-16T14:23:10.386Z,2025-02-16T14:23:13Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520876863,213,3.80,5520876857,140,25.6,5520876859,141,74.5,5520876861,212,17.2,5520876855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777235945,490,1,2,65,22,c165yjiny1qnmfdvefxvflnkc,1,24.9,63.6,2025-02-16T14:23:13.826Z,2025-02-16T14:23:15Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520877075,140,21.7,5520877079,212,20.4,5520877073,56,Back,5520877081,213,4.55,5520877077,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777235975,491,1,2,65,24,c165yjiny1qnmfdvefxvflnkc,1,22.2,30.5,2025-02-16T14:23:15.778Z,2025-02-16T14:23:18Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520877271,212,17.6,5520877267,141,4.9,5520877259,140,24.9,5520877275,213,4.87,5520877249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236041,492,1,2,65,27,c165yjiny1qnmfdvefxvflnkc,1,23.8,5.9,2025-02-16T14:23:18.018Z,2025-02-16T14:23:21Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520877639,56,Back,5520877651,212,26.3,5520877657,213,2.33,5520877647,141,33.9,5520877643,140,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236109,493,1,2,65,30,c165yjiny1qnmfdvefxvflnkc,1,8.6,28.7,2025-02-16T14:23:21.602Z,2025-02-16T14:23:24Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5520878073,212,16.2,5520878067,56,Back,5520878071,141,5.6,5520878069,140,12.3,5520878075,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236187,494,1,2,65,33,c165yjiny1qnmfdvefxvflnkc,1,14.8,4.5,2025-02-16T14:23:24.098Z,2025-02-16T14:23:27Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520878459,212,25.0,5520878463,213,0.09,5520878451,140,38.5,5520878455,141,7.7,5520878447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236215,495,1,2,65,36,c165yjiny1qnmfdvefxvflnkc,0,38.5,7.7,2025-02-16T14:23:27.666Z,2025-02-16T14:23:29Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520878649,157,,5520878655,141,11.9,5520878653,140,55.9,5520878659,213,0.16,5520878651,56,Right,5520878661,1,,5520878657,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236279,816,1,2,65,38,ahnt9ejgwj58ul8auzdvi3czf,1,38.7,88.5,2025-02-16T14:23:29.316Z,2025-02-16T14:23:32Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520878985,140,23.1,5520878987,141,67.8,5520878991,213,3.85,5520878983,56,Back,5520878989,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236287,817,61,2,65,41,ahnt9ejgwj58ul8auzdvi3czf,1,23.7,67.8,2025-02-16T14:23:32.066Z,2025-02-16T14:23:33Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5520879093,189,,5520879015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236645,818,1,2,65,52,ahnt9ejgwj58ul8auzdvi3czf,1,47.2,50.0,2025-02-16T14:23:43.812Z,2025-02-16T14:23:49Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5520881045,213,5.24,5520881037,56,Center,5520881039,140,57.4,5520881043,212,21.3,5520881041,141,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236693,819,1,2,65,58,ahnt9ejgwj58ul8auzdvi3czf,1,61.2,25.5,2025-02-16T14:23:49.508Z,2025-02-16T14:23:51Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5520881307,212,17.2,5520881309,213,5.32,5520881303,140,70.5,5520881299,56,Right,5520881305,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236745,820,1,2,66,0,ahnt9ejgwj58ul8auzdvi3czf,1,69.7,10.6,2025-02-16T14:23:51.812Z,2025-02-16T14:23:54Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520881565,213,2.23,5520881561,141,22.9,5520881559,140,63.5,5520881557,56,Center,5520881563,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236785,821,1,2,66,3,ahnt9ejgwj58ul8auzdvi3czf,1,59.7,28.6,2025-02-16T14:23:54.424Z,2025-02-16T14:23:56Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5520881803,212,12.1,5520881801,141,45.3,5520881797,56,Center,5520881805,213,1.22,5520881799,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236827,822,1,2,66,5,ahnt9ejgwj58ul8auzdvi3czf,1,64.2,44.8,2025-02-16T14:23:56.340Z,2025-02-16T18:28:39Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5520882035,140,54.8,5520882041,212,13.9,5520882043,213,3.92,5520882039,141,30.4,5520882033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236937,823,1,2,66,7,ahnt9ejgwj58ul8auzdvi3czf,1,56.3,29.1,2025-02-16T14:23:58.676Z,2025-02-16T14:24:05Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520882677,212,8.1,5520882671,140,60.7,5520882673,141,38.8,5520882669,56,Center,5520882681,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777236973,824,1,2,66,14,ahnt9ejgwj58ul8auzdvi3czf,1,66.3,12.0,2025-02-16T14:24:05.060Z,2025-02-16T14:24:06Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5520882833,213,2.01,5520882831,212,12.2,5520882829,141,28.3,5520882823,56,Center,5520882825,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237045,825,1,2,66,15,ahnt9ejgwj58ul8auzdvi3czf,1,60.2,27.2,2025-02-16T14:24:06.708Z,2025-02-16T14:24:10Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5520883265,213,2.43,5520883255,140,54.4,5520883263,212,8.1,5520883253,56,Center,5520883259,141,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237097,826,1,2,66,19,ahnt9ejgwj58ul8auzdvi3czf,1,58.2,38.8,2025-02-16T14:24:10.612Z,2025-02-16T14:24:13Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520883529,56,Center,5520883531,140,58.6,5520883537,213,4.77,5520883533,141,28.0,5520883535,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237159,827,1,2,66,22,ahnt9ejgwj58ul8auzdvi3czf,1,59.6,29.9,2025-02-16T14:24:12.950Z,2025-02-16T14:24:16Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5520883819,56,Center,5520883813,155,,5520883829,1,,5520883823,141,65.8,5520883825,212,38.3,5520883821,140,87.7,5520883827,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237201,828,1,2,66,25,ahnt9ejgwj58ul8auzdvi3czf,1,88.3,65.8,2025-02-16T14:24:16.068Z,2025-02-16T14:24:17Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520884065,141,55.4,5520884059,155,,5520884063,140,87.8,5520884069,213,4.64,5520884061,56,Center,5520884067,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237203,829,61,2,66,26,ahnt9ejgwj58ul8auzdvi3czf,0,87.0,55.1,2025-02-16T14:24:17.604Z,2025-02-16T14:24:17Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5520884075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237343,496,12,2,66,28,c165yjiny1qnmfdvefxvflnkc,1,6.8,52.4,2025-02-16T14:24:19.155Z,2025-02-16T14:24:24Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520884821,141,64.9,5520884823,212,8.6,5520884817,56,Back,5520884819,140,5.5,5520884825,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237377,498,11,2,66,30,c165yjiny1qnmfdvefxvflnkc,0,5.5,64.9,2025-02-16T14:24:21.826Z,2025-02-16T18:29:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5520885011,88,,5522278733,378,,5520885009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237347,497,52,2,66,31,c165yjiny1qnmfdvefxvflnkc,1,5.5,64.9,2025-02-16T14:24:22.323Z,2025-02-16T18:29:05Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5522278939,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237733,499,1,2,66,49,c165yjiny1qnmfdvefxvflnkc,1,5.5,64.9,2025-02-16T14:24:40.530Z,2025-02-16T18:29:11Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5522279423,189,,5520886875,141,75.8,5520886869,123,,5520886873,140,12.8,5520886879,213,0.77,5520886871,56,Back,5520886877,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237759,500,1,2,66,51,c165yjiny1qnmfdvefxvflnkc,1,12.8,75.8,2025-02-16T14:24:42.802Z,2025-02-16T18:29:12Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520887041,141,94.9,5520887047,213,0.79,5522279479,189,,5520887035,56,Back,5520887039,140,25.0,5520887045,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237877,501,1,2,66,52,c165yjiny1qnmfdvefxvflnkc,1,25.5,95.1,2025-02-16T14:24:43.826Z,2025-02-16T14:24:49Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520887593,212,30.9,5520887589,140,54.9,5520887587,56,Left,5520887591,141,95.4,5520887595,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237915,502,1,2,66,58,c165yjiny1qnmfdvefxvflnkc,1,73.7,74.2,2025-02-16T14:24:48.915Z,2025-02-16T14:24:51Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5520887795,213,5.03,5520887793,212,13.3,5520887791,141,55.7,5520887787,56,Center,5520887789,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777237995,503,1,2,67,0,c165yjiny1qnmfdvefxvflnkc,1,78.9,50.2,2025-02-16T14:24:51.442Z,2025-02-16T14:26:36Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,1.0,,5520888309,56,Center,5520888311,140,87.0,5520899315,210,15,5520888319,213,5.18,5520888313,141,25.3,5520888315,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238011,504,15,2,67,4,c165yjiny1qnmfdvefxvflnkc,1,85.9,33.0,2025-02-16T14:24:55.042Z,2025-02-16T18:29:36Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5520888395,22,,5520899387,230,98.9,5520899373,55,503,5520899379,103,19,5520888399,56,Center,5520899369,78,,5520899381,215,,5520899385,147,34.8,5520899383,146,5520899389,231,5520899377,102,87.6,48.0,5520899371,29,,5520899433,233,830,5520888397,63,5520898691,82,,5520898687,72,,,,,48.3,
2777238023,830,10,2,67,4,ahnt9ejgwj58ul8auzdvi3czf,1,12.1,64.6,2025-02-16T14:24:55.142Z,2025-02-16T14:26:38Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520888451,56,Back,5520899475,233,504,5520888447,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238049,505,43,2,67,6,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-16T14:24:57.117Z,2025-02-16T14:25:31Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520892499,144,61,5520888575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238107,831,43,2,67,8,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-16T14:24:59.588Z,2025-02-16T14:25:29Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5520888883,56,Back,5520892321,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238203,506,1,2,67,10,c165yjiny1qnmfdvefxvflnkc,1,89.8,11.4,2025-02-16T14:25:01.698Z,2025-02-16T14:25:04Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520889379,140,78.0,5520889381,141,4.8,5520889383,212,13.2,5520889377,56,Right,5520889385,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238281,507,1,2,67,13,c165yjiny1qnmfdvefxvflnkc,1,79.6,5.1,2025-02-16T14:25:04.226Z,2025-02-16T14:25:07Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520889781,212,6.1,5520889783,213,5.95,5520889777,140,85.1,5520889779,141,2.2,5520889775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238303,508,1,2,67,16,c165yjiny1qnmfdvefxvflnkc,1,75.7,3.3,2025-02-16T14:25:07.378Z,2025-02-16T14:25:08Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520889883,141,22.9,5520889877,56,Center,5520889885,212,14.1,5520889887,213,1.90,5520889881,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238339,509,1,2,67,17,c165yjiny1qnmfdvefxvflnkc,1,71.4,22.9,2025-02-16T14:25:08.562Z,2025-02-16T18:30:16Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5520890047,140,76.0,5520890043,56,Right,5520890057,212,8.0,5520890061,213,5.36,5520890053,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777492003,712,1,2,67,18,c165yjiny1qnmfdvefxvflnkc,0,76.5,13.8,2025-02-16T14:25:09Z,2025-02-16T18:30:42Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5522285187,286,,5522284821,141,15.3,5522284817,56,Right,5522285487,233,832,5522284825,213,0.77,5522285185,236,,5522284819,140,77.5,5522284823,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238379,832,74,2,67,18,ahnt9ejgwj58ul8auzdvi3czf,1,19.2,87.5,2025-02-16T14:25:09.001Z,2025-02-16T18:30:43Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5520890249,56,Back,5522283379,285,,5522285507,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238427,834,1,2,67,21,ahnt9ejgwj58ul8auzdvi3czf,1,26.6,82.4,2025-02-16T14:25:12.740Z,2025-02-16T14:25:13Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520890513,140,29.1,5520890519,213,1.20,5520890517,212,7.2,5520890511,56,Back,5520890515,141,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238469,510,45,2,67,22,c165yjiny1qnmfdvefxvflnkc,0,69.0,9.2,2025-02-16T14:25:13.619Z,2025-02-16T14:41:04Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520890827,233,835,5520890727,56,Right,5520890729,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238459,835,3,2,67,22,ahnt9ejgwj58ul8auzdvi3czf,1,31.0,90.8,2025-02-16T14:25:13.619Z,2025-02-16T18:30:54Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520890677,56,Back,5520890679,285,,5522286389,464,,5520890789,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238471,836,4,2,67,24,ahnt9ejgwj58ul8auzdvi3czf,1,28.9,90.0,2025-02-16T14:25:15.140Z,2025-02-16T14:39:41Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520891227,233,511,5520890901,285,,5520890897,56,Back,5520890895,295,,5520890893,13,,5520890899,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777238513,511,4,2,67,24,c165yjiny1qnmfdvefxvflnkc,0,71.1,10.0,2025-02-16T14:25:15.141Z,2025-02-16T14:39:41Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520891157,13,,5520891161,56,Right,5520891167,286,,5520891165,152,,5520891159,295,,5520891255,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239295,512,18,2,67,54,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-16T14:25:45.876Z,2025-02-16T18:31:05Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5520895187,59,37,5520895183,42,,5520895253,55,513,5520895185,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239305,513,19,2,67,54,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-16T14:25:45.877Z,2025-02-16T18:31:05Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5520895225,145,10,5520895229,59,18,5520895237,44,Forward,5520895235,293,2,5520895217,42,,5520895233,292,8,5520895239,55,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239391,837,1,2,68,4,ahnt9ejgwj58ul8auzdvi3czf,1,41.7,79.5,2025-02-16T14:25:55.350Z,2025-02-16T18:31:18Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520895645,152,,5520895653,212,10.8,5520895655,213,5.31,5520895643,5,,5520895649,140,47.5,5520895651,141,66.3,5520895647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239409,838,1,2,68,9,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,75.3,2025-02-16T14:26:00.067Z,2025-02-16T14:26:01Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5520895759,213,1.57,5520895753,140,60.4,5520895755,141,94.5,5520895757,212,13.1,5520895751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239447,839,1,2,68,10,ahnt9ejgwj58ul8auzdvi3czf,1,60.5,94.5,2025-02-16T14:26:01.747Z,2025-02-16T14:26:03Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520895935,140,69.0,5520895941,213,0.23,5520895933,56,Left,5520895939,212,9.2,5520895937,141,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239517,840,1,2,68,12,ahnt9ejgwj58ul8auzdvi3czf,1,69.2,97.4,2025-02-16T14:26:03.139Z,2025-02-16T14:26:05Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520896361,213,3.86,5520896353,56,Left,5520896359,212,14.8,5520896357,141,83.1,5520896355,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239541,841,1,2,68,14,ahnt9ejgwj58ul8auzdvi3czf,0,58.5,82.4,2025-02-16T14:26:05.477Z,2025-02-16T14:26:07Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5520896505,213,5.90,5520896499,140,77.8,5520896497,56,Center,5520896503,212,21.8,5520896495,155,,5520896501,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239567,514,12,2,68,16,c165yjiny1qnmfdvefxvflnkc,1,21.3,31.4,2025-02-16T14:26:07.073Z,2025-02-16T14:26:08Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520896613,213,0.35,5520896601,56,Back,5520896609,212,15.8,5520896603,140,35.5,5520896675,15,,5520896605,141,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239621,842,1,2,68,19,ahnt9ejgwj58ul8auzdvi3czf,0,67.0,67.4,2025-02-16T14:26:10.819Z,2025-02-16T14:26:11Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520896865,56,Center,5520896873,141,66.6,5520896877,212,7.1,5520896869,140,73.7,5520896881,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239615,515,61,2,68,20,c165yjiny1qnmfdvefxvflnkc,1,32.1,36.1,2025-02-16T14:26:11.049Z,2025-02-16T14:26:11Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5520896843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239663,843,1,2,68,22,ahnt9ejgwj58ul8auzdvi3czf,1,71.5,60.9,2025-02-16T14:26:12.978Z,2025-02-16T14:26:14Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5520897115,141,53.1,5520897113,140,65.1,5520897119,213,3.81,5520897117,212,8.6,5520897111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239721,844,1,2,68,22,ahnt9ejgwj58ul8auzdvi3czf,1,65.1,53.1,2025-02-16T14:26:13.874Z,2025-02-16T18:32:54Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520897429,155,,5520897431,56,Center,5520897437,212,23.5,5522294781,4,,5520897433,140,87.4,5520897439,213,0.07,5520897435,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239731,845,3,2,68,25,ahnt9ejgwj58ul8auzdvi3czf,0,89.5,53.4,2025-02-16T14:26:16.851Z,2025-02-16T18:32:59Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520897463,56,Center,5522295167,464,,5520897465,286,,5520897531,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239819,516,12,2,68,28,c165yjiny1qnmfdvefxvflnkc,1,4.3,76.3,2025-02-16T14:26:19.202Z,2025-02-16T14:26:23Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520898013,212,39.2,5520898007,56,Back,5520898011,141,95.7,5520898009,140,39.5,5520898015,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239871,518,1,2,68,32,c165yjiny1qnmfdvefxvflnkc,0,45.2,96.0,2025-02-16T14:26:23.746Z,2025-02-16T14:26:25Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5520898263,141,87.5,5520898267,213,6.02,5520898259,56,Left,5520898261,140,65.7,5520898265,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239921,847,1,2,68,34,ahnt9ejgwj58ul8auzdvi3czf,1,26.8,22.5,2025-02-16T14:26:25.698Z,2025-02-16T14:26:28Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520898575,213,2.44,5520898553,140,11.0,5520898561,212,21.8,5520898557,141,43.3,5520898551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777239989,848,1,2,68,37,ahnt9ejgwj58ul8auzdvi3czf,1,14.7,51.1,2025-02-16T14:26:28.386Z,2025-02-16T14:26:32Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5520898935,141,79.7,5520898931,56,Back,5520898937,212,22.6,5520898933,140,25.6,5520898939,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
