id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2721571951,883,1,2,71,16,77tfx9me4aaqhzv78bmgsy9bg,1,28.6,24.4,2024-09-16T18:29:34.199Z,2024-09-16T18:29:36Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217815401,213,1.58,5217815393,56,Back,5217815395,140,28.5,5217815399,212,23.4,5217815397,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721571969,884,1,2,71,18,77tfx9me4aaqhzv78bmgsy9bg,1,30.4,63.3,2024-09-16T18:29:35.990Z,2024-09-16T18:29:37Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217815519,56,Back,5217815523,140,36.8,5217815529,213,1.04,5217815527,212,13.4,5217815525,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721571995,885,1,2,71,20,77tfx9me4aaqhzv78bmgsy9bg,1,37.6,82.6,2024-09-16T18:29:37.607Z,2024-09-16T18:29:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217815653,56,Back,5217815661,213,0.66,5217815657,141,93.8,5217815659,212,12.4,5217815655,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572015,886,1,2,71,22,77tfx9me4aaqhzv78bmgsy9bg,1,47.0,93.8,2024-09-16T18:29:39.495Z,2024-09-16T18:29:41Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5217815761,212,16.1,5217815763,213,3.85,5217815757,140,35.3,5217815759,141,78.4,5217815755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572061,887,1,2,71,24,77tfx9me4aaqhzv78bmgsy9bg,1,36.3,78.1,2024-09-16T18:29:41.271Z,2024-09-16T18:29:45Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217816071,212,18.7,5217816065,56,Back,5217816069,141,50.6,5217816073,213,4.66,5217816067,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572177,888,1,2,71,28,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,50.7,2024-09-16T18:29:45.529Z,2024-09-16T18:29:56Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217816777,213,0.46,5217816775,212,59.0,5217816773,141,89.4,5217816767,155,,5217816771,140,94.1,5217816779,1,,5217816769,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572143,584,83,2,71,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,5.1,15.9,2024-09-16T18:29:52.353Z,2024-09-16T18:29:58Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217816881,399,7a1vtc0e7ubua2t0dwx9ufk7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572157,585,83,2,71,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.9,16.4,2024-09-16T18:29:53.825Z,2024-09-16T18:29:57Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217816855,399,7a1vtc0e7ubua2t0dwx9ufk7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572187,889,3,2,71,38,77tfx9me4aaqhzv78bmgsy9bg,0,98.0,90.3,2024-09-16T18:29:55.761Z,2024-09-16T20:56:32Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5217816825,286,,5217817075,233,586,5218322001,465,,5217816823,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572235,586,7,2,71,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,2.0,9.7,2024-09-16T18:29:55.762Z,2024-09-16T20:56:29Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5218321907,385,,5217817051,285,,5217817049,56,Back,5217817061,233,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572189,890,61,2,71,40,77tfx9me4aaqhzv78bmgsy9bg,1,98.3,93.8,2024-09-16T18:29:57.362Z,2024-09-16T18:29:57Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5217816829,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572275,587,5,2,71,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.2,12.9,2024-09-16T18:29:57.960Z,2024-09-16T18:33:20Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217817267,346,,5217817265,56,Back,5217817281,233,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572207,891,5,2,71,40,77tfx9me4aaqhzv78bmgsy9bg,0,101.2,87.1,2024-09-16T18:29:57.960Z,2024-09-16T18:33:20Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5217816929,56,Left,5217816933,346,,5217817309,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572397,588,1,2,71,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.8,44.3,2024-09-16T18:30:07.873Z,2024-09-16T20:56:40Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5217818033,212,25.5,5217818029,140,25.5,5217818035,213,5.82,5217818025,124,,5217818027,56,Back,5217818065,189,,5217818031,141,27.6,5217818039,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572443,589,1,2,71,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.4,27.6,2024-09-16T18:30:10.082Z,2024-09-16T20:56:45Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5217818307,140,16.8,5217818313,213,3.94,5217818309,141,14.1,5217818303,56,Back,5217818311,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572455,590,1,2,71,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.2,12.8,2024-09-16T18:30:14.802Z,2024-09-16T18:30:16Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217818395,213,2.33,5217818391,141,30.9,5217818389,140,8.1,5217818393,212,17.0,5217818387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572473,591,1,2,71,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.1,30.9,2024-09-16T18:30:16.017Z,2024-09-16T18:30:17Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5217818511,212,16.4,5217818507,140,6.1,5217818513,213,1.70,5217818509,141,54.8,5217818505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572509,592,1,2,72,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.1,54.8,2024-09-16T18:30:17.666Z,2024-09-16T18:30:20Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5217818691,140,14.4,5217818689,56,Back,5217818693,141,40.9,5217818697,213,5.46,5217818695,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572543,593,1,2,72,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.5,38.3,2024-09-16T18:30:20.546Z,2024-09-16T18:30:24Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5217818881,56,Back,5217818885,141,35.7,5217818887,212,10.4,5217818889,213,6.11,5217818883,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572581,594,1,2,72,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.3,51.6,2024-09-16T18:30:24.034Z,2024-09-16T18:30:26Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5217819061,56,Back,5217819065,141,73.9,5217819067,212,15.4,5217819069,213,1.74,5217819063,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572621,595,1,2,72,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.2,80.9,2024-09-16T18:30:26.610Z,2024-09-16T18:30:30Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5217819291,212,10.0,5217819285,56,Back,5217819293,213,0.98,5217819287,140,40.5,5217819289,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572645,596,1,2,72,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.6,93.8,2024-09-16T18:30:27.466Z,2024-09-16T20:57:08Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5217819407,56,Back,5217819413,212,11.6,5217819409,140,40.2,5217819411,141,76.7,5217819415,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572611,892,83,2,72,11,77tfx9me4aaqhzv78bmgsy9bg,0,58.0,13.5,2024-09-16T18:30:28.752Z,2024-09-16T20:57:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217819485,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572649,597,1,2,72,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.5,88.3,2024-09-16T18:30:29.609Z,2024-09-16T20:57:14Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5217838053,212,13.6,5217838055,213,2.84,5217838047,56,Back,5217838049,140,27.1,5217838051,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572733,598,1,2,72,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.2,76.1,2024-09-16T18:30:34.754Z,2024-09-16T18:30:39Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5217819851,56,Back,5217819855,141,56.7,5217819857,212,16.4,5217819859,213,4.08,5217819853,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572739,599,1,2,72,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.6,56.4,2024-09-16T18:30:39.779Z,2024-09-16T18:30:41Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5217819905,212,10.5,5217819903,141,71.8,5217819909,213,1.54,5217819901,140,19.9,5217819899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572799,600,1,2,72,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.0,71.8,2024-09-16T18:30:41.107Z,2024-09-16T18:30:45Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5217820191,212,13.8,5217820185,56,Back,5217820189,141,90.8,5217820193,213,1.22,5217820187,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572801,601,1,2,72,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.9,96.9,2024-09-16T18:30:45.710Z,2024-09-16T18:38:34Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5217853057,141,86.9,5217853059,212,6.9,5217853055,140,31.9,5217853053,56,Back,5217853061,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572853,602,1,2,72,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.7,89.9,2024-09-16T18:30:47.123Z,2024-09-16T18:30:49Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5217820441,141,82.9,5217820437,56,Back,5217820439,140,44.1,5217820445,213,5.93,5217820443,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572859,603,1,2,72,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.1,82.9,2024-09-16T18:30:49.251Z,2024-09-16T18:38:44Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5217820503,213,4.11,5217820537,156,,5217820497,140,39.0,5217820495,56,Back,5217820501,212,9.5,5217820499,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572893,604,1,2,72,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.5,70.0,2024-09-16T18:30:51.827Z,2024-09-16T18:38:49Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5217820713,213,0.25,5217820709,141,82.1,5217820707,140,74.7,5217820705,56,Left,5217820715,1,,5217820711,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572919,605,1,2,72,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,86.5,83.4,2024-09-16T18:30:54.979Z,2024-09-16T20:57:45Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5217820873,212,19.4,5217820867,56,Center,5217820875,213,4.79,5218324021,224,,5217820863,2,,5218324023,72,,5217820869,140,88.0,5217820871,141,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572931,893,12,2,72,38,77tfx9me4aaqhzv78bmgsy9bg,1,3.3,35.4,2024-09-16T18:30:55.897Z,2024-09-16T18:30:57Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217820961,212,26.7,5217820987,167,,5217820951,56,Back,5217820965,213,5.02,5217820953,140,10.9,5217820957,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572949,606,5,2,72,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,86.4,101.6,2024-09-16T18:30:57.316Z,2024-09-16T18:33:20Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5217821067,56,Left,5217821069,347,,5217821105,233,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721572937,894,5,2,72,40,77tfx9me4aaqhzv78bmgsy9bg,0,13.6,-1.6,2024-09-16T18:30:57.316Z,2024-09-16T18:33:20Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217820985,347,,5217821181,233,606,5217820983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573131,607,1,2,72,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.4,100.0,2024-09-16T18:31:11.460Z,2024-09-16T20:58:05Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5217822057,141,78.1,5217822059,212,17.6,5217822055,140,65.9,5217822051,107,,5217822063,213,4.31,5217822053,56,Center,5217834453,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573137,608,61,2,72,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.4,65.8,2024-09-16T18:31:12.700Z,2024-09-16T20:58:08Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5217834309,189,,5217831335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573169,609,1,2,72,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.5,77.9,2024-09-16T18:31:14.028Z,2024-09-16T20:58:10Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5217822301,56,Center,5217822309,213,4.81,5217822307,212,11.7,5217822305,141,60.8,5217822303,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573183,610,1,2,73,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.4,59.3,2024-09-16T18:31:19.812Z,2024-09-16T18:31:21Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5217822373,213,3.44,5217822367,140,46.5,5217822369,141,53.7,5217822365,56,Back,5217822371,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573189,611,1,2,73,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.4,48.9,2024-09-16T18:31:21.332Z,2024-09-16T20:58:20Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5217822425,141,70.9,5217822429,213,1.42,5217822427,212,15.1,5217822421,56,Back,5217822423,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573203,612,1,2,73,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.0,71.8,2024-09-16T18:31:22.292Z,2024-09-16T20:58:24Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5217822505,56,Center,5217822509,141,64.6,5217822513,213,5.62,5217822507,140,56.0,5217822511,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573261,613,1,2,73,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.0,64.6,2024-09-16T18:31:23.204Z,2024-09-16T18:31:28Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5217822881,56,Left,5217822885,141,94.4,5217822887,212,21.4,5217822889,213,1.25,5217822883,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573281,614,1,2,73,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.6,94.5,2024-09-16T18:31:28.820Z,2024-09-16T18:31:31Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217822985,56,Center,5217822991,140,58.8,5217822993,141,76.1,5217822995,212,12.7,5217822997,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573331,615,1,2,73,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.4,74.8,2024-09-16T18:31:30.916Z,2024-09-16T18:31:35Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5217823257,56,Center,5217823267,212,34.9,5217823265,141,24.0,5217823253,155,,5217823271,1,,5217823269,213,4.85,5217823261,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573389,616,1,2,73,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.6,20.7,2024-09-16T18:31:35.284Z,2024-09-16T18:31:40Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217823581,141,8.6,5217823585,213,5.72,5217823583,212,15.5,5217823577,56,Right,5217823579,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573413,617,1,2,73,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.0,28.2,2024-09-16T18:31:40.116Z,2024-09-16T18:31:43Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5217823729,212,10.8,5217823731,213,3.71,5217823723,56,Right,5217823727,141,19.7,5217823725,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573467,618,1,2,73,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.5,19.8,2024-09-16T18:31:42.916Z,2024-09-16T18:31:47Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5217823995,141,30.3,5217823997,212,14.7,5217823993,140,80.7,5217823999,213,0.51,5217823991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573479,619,1,2,73,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,97.5,31.9,2024-09-16T18:31:47.588Z,2024-09-16T18:31:49Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5217824063,140,95.6,5217824191,236,,5217824095,195,,5217824067,212,4.0,5217824065,141,37.0,5217824197,286,,5217824061,56,Center,5217824193,233,895,5217824069,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573471,895,74,2,73,30,77tfx9me4aaqhzv78bmgsy9bg,1,2.5,66.7,2024-09-16T18:31:47.589Z,2024-09-16T18:31:50Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217824017,285,,5217824011,56,Back,5217824253,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573519,620,6,2,73,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,98.8,35.8,2024-09-16T18:31:48.587Z,2024-09-16T18:33:22Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5217824329,233,896,5217824327,75,,5217824325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721573481,896,6,2,73,31,77tfx9me4aaqhzv78bmgsy9bg,0,1.2,64.2,2024-09-16T18:31:48.587Z,2024-09-16T20:59:19Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217824149,73,,5217824147,56,Back,5217824361,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574013,621,1,2,74,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,0.5,2024-09-16T18:32:26.741Z,2024-09-16T18:33:08Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217827071,140,90.1,5217827075,212,17.2,5217827079,213,2.18,5217827067,6,,5217827073,141,21.3,5217827069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574025,622,1,2,74,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.1,21.3,2024-09-16T18:32:29.157Z,2024-09-16T20:59:27Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5217827151,140,89.3,5217827149,56,Right,5217827157,213,4.53,5217827155,212,4.6,5217827153,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574035,623,1,2,74,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.3,14.6,2024-09-16T18:32:29.942Z,2024-09-16T18:33:07Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217827215,141,22.2,5217827217,212,11.4,5217827213,140,79.6,5217827219,213,2.67,5217827211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574067,624,1,2,74,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,74.6,23.3,2024-09-16T18:32:31.110Z,2024-09-16T20:59:39Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5217827409,141,30.3,5217827413,213,0.94,5218327639,20,,5217827399,2,,5217827405,56,Center,5217827407,140,77.9,5218327637,224,,5217827411,212,5.9,5217827403,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574147,625,4,2,74,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.7,28.4,2024-09-16T18:32:31.515Z,2024-09-16T18:33:21Z,,,,,5217827911,152,,5217830049,233,899,5217827913,286,,5217827909,56,Center,5217827907,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574045,899,4,2,74,14,77tfx9me4aaqhzv78bmgsy9bg,0,24.3,71.6,2024-09-16T18:32:31.516Z,2024-09-16T18:33:22Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5217827433,152,,5217827429,10,,5217830099,233,625,5217827431,56,Back,5217827435,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574883,626,1,2,75,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.4,24.6,2024-09-16T18:33:29.208Z,2024-09-16T21:00:13Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217831863,56,Left,5218328533,345,,5218328383,20,,5217831867,140,94.7,5217831859,152,,5217831871,141,95.0,5217831875,212,52.0,5217831877,213,1.17,5217831857,155,,5217831855,5,,5217831853,2,5217831881,1,,5218328381,224,,,,,,,,,,,,,,,,,,,,,,,
2721574943,627,1,2,75,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.6,94.4,2024-09-16T18:33:34.600Z,2024-09-16T21:00:18Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,1.0,,5217832869,210,13,5218328679,223,,5217832271,141,50.6,5217832263,2,,5217833403,345,,5217832265,155,,5217832267,56,Center,5217832871,154,,5217832269,140,92.2,5217832275,213,4.70,5218328681,20,5217832273,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,
2721574953,628,44,2,75,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.8,50.7,2024-09-16T18:33:36.828Z,2024-09-16T19:01:46Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217832331,56,Center,5217832365,233,900,5217832333,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574907,900,44,2,75,19,77tfx9me4aaqhzv78bmgsy9bg,0,7.2,49.3,2024-09-16T18:33:36.829Z,2024-09-16T19:01:46Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217832001,285,,5217832371,233,628,5217831999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721574957,629,13,2,75,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.7,53.4,2024-09-16T18:33:37Z,2024-09-16T21:07:10Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5218330463,84,,5217832543,328,,5217832903,55,627,5217832537,24,,5217832907,102,41.2,5217832899,29,,5217832913,231,50.4,5217832911,230,98.6,5217832539,15,,5217832909,103,8.3,5217832355,17,5217832357,56,Center,5217832901,154,,,,,,,,,,,,,,,,,,,,,,,
2721574971,630,5,2,75,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.3,41.8,2024-09-16T18:33:38.286Z,2024-09-16T19:04:08Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217832427,346,,5217832425,56,Center,5217834385,233,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
