id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/13/value
2800944565,705,2,2,86,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.8,78.5,2025-04-13T17:48:43.533Z,2025-04-13T17:49:10Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5650886409,7,1329qhvvxpp6j4q5esh4n3hii,5650884693,141,69.1,5650884691,140,84.0,5650884689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800944639,706,43,2,86,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-13T17:48:46.781Z,2025-04-13T17:49:04Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5650885859,144,2,5650885115,7,509287,5650885117,56,Left,5650885075,140,86.0,5650885077,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800944953,1034,1,2,86,58,77tfx9me4aaqhzv78bmgsy9bg,1,12.0,36.0,2025-04-13T17:49:14.842Z,2025-04-13T17:49:18Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5650886959,212,27.8,5650886961,213,5.52,5650886949,5,,5650886955,140,31.1,5650886951,241,,5650886957,141,7.6,5650886953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800944989,1035,1,2,87,2,77tfx9me4aaqhzv78bmgsy9bg,1,30.8,10.0,2025-04-13T17:49:18.057Z,2025-04-13T17:49:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650887139,56,Back,5650887145,212,21.8,5650887141,140,10.8,5650887147,213,2.86,5650887143,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945031,1036,1,2,87,4,77tfx9me4aaqhzv78bmgsy9bg,1,10.8,18.8,2025-04-13T17:49:20.410Z,2025-04-13T17:49:23Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650887379,213,2.06,5650887371,56,Back,5650887373,140,3.7,5650887377,212,15.9,5650887375,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945091,1037,1,2,87,7,77tfx9me4aaqhzv78bmgsy9bg,1,3.6,42.7,2025-04-13T17:49:23.274Z,2025-04-13T17:49:28Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5650887679,56,Back,5650887683,141,75.4,5650887687,213,1.21,5650887681,140,11.6,5650887685,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945119,1038,1,2,87,12,77tfx9me4aaqhzv78bmgsy9bg,0,31.6,76.6,2025-04-13T17:49:27.978Z,2025-04-13T17:49:30Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650887865,141,82.6,5650887867,212,28.3,5650887861,56,Left,5650887863,140,58.3,5650887869,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945153,708,1,2,87,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.5,15.0,2025-04-13T17:49:30.975Z,2025-04-13T17:49:33Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650888079,56,Back,5650888087,213,2.67,5650888081,140,19.0,5650888083,141,33.3,5650888085,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945187,709,1,2,87,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.0,33.3,2025-04-13T17:49:33.599Z,2025-04-13T17:49:35Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5650888267,56,Back,5650888275,213,5.84,5650888273,212,12.3,5650888271,141,25.5,5650888269,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945203,710,1,2,87,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.1,30.1,2025-04-13T17:49:35.775Z,2025-04-13T17:49:38Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5650888373,213,1.21,5650888369,141,54.9,5650888371,212,18.0,5650888365,56,Back,5650888367,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945233,711,1,2,87,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.3,51.9,2025-04-13T17:49:38.079Z,2025-04-13T17:49:40Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5650888565,212,14.9,5650888561,140,44.1,5650888567,213,5.48,5650888563,141,36.1,5650888559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945327,712,1,2,87,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.0,36.0,2025-04-13T17:49:39.919Z,2025-04-13T17:49:47Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5650889107,213,1.79,5650889103,141,89.9,5650889101,140,36.3,5650889105,212,37.5,5650889109,1,,5650889099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945371,713,1,2,87,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.1,90.8,2025-04-13T17:49:47.423Z,2025-04-13T17:49:51Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5650889311,56,Back,5650889317,212,16.9,5650889313,140,43.2,5650889315,141,74.1,5650889319,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945405,714,1,2,87,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.1,72.3,2025-04-13T17:49:51.023Z,2025-04-13T17:49:53Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5650889519,212,18.3,5650889521,213,4.56,5650889515,140,39.5,5650889513,56,Back,5650889517,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945441,715,1,2,87,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.8,46.7,2025-04-13T17:49:53.679Z,2025-04-13T17:49:57Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5650889735,141,69.1,5650889737,212,16.2,5650889731,56,Back,5650889733,140,38.6,5650889739,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945479,716,1,2,87,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.0,69.0,2025-04-13T17:49:57.552Z,2025-04-13T17:50:00Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5650890013,213,1.08,5650890011,212,13.0,5650890009,141,85.9,5650890007,140,44.8,5650890005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945493,717,1,2,87,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.7,89.4,2025-04-13T17:50:00.223Z,2025-04-13T17:50:01Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5650890077,56,Center,5650890089,213,5.57,5650890081,141,75.1,5650890085,212,14.9,5650890079,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945515,718,1,2,87,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.5,75.1,2025-04-13T17:50:01.327Z,2025-04-13T17:50:03Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5650890235,141,91.2,5650890237,212,15.5,5650890231,56,Back,5650890233,140,47.0,5650890239,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945589,719,1,2,87,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.1,91.2,2025-04-13T17:50:03.823Z,2025-04-13T17:50:10Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5650890769,1,,5650890757,196,,5650890767,213,4.43,5650890761,140,30.8,5650890763,141,5.0,5650890765,212,61.1,5650890759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945637,720,1,2,87,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.1,5.6,2025-04-13T17:50:10.400Z,2025-04-13T17:50:14Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5650891079,212,23.3,5650891067,56,Back,5650891081,213,2.46,5650891075,141,27.3,5650891071,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945685,721,1,2,87,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.6,32.8,2025-04-13T17:50:14.608Z,2025-04-13T17:50:20Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5650891379,56,Back,5650891387,213,1.59,5650891383,141,74.7,5650891381,140,11.0,5650891385,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945733,722,1,2,88,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.6,77.3,2025-04-13T17:50:19.952Z,2025-04-13T17:50:24Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5650891669,212,20.9,5650891673,213,6.11,5650891665,141,72.1,5650891663,140,33.2,5650891661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945777,723,1,2,88,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.7,70.5,2025-04-13T17:50:24.032Z,2025-04-13T17:50:57Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5650891877,196,,5650891889,1,,5650891883,141,9.4,5650891881,140,34.2,5650891887,213,4.83,5650891885,212,41.8,5650891879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945797,724,1,2,88,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.2,9.4,2025-04-13T17:50:26.352Z,2025-04-13T17:50:27Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650891969,140,31.7,5650891971,141,23.3,5650891975,212,9.8,5650891979,213,1.84,5650891967,56,Back,5650891965,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945821,725,1,2,88,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.7,23.3,2025-04-13T17:50:27.600Z,2025-04-13T17:50:29Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5650892129,213,0.49,5650892127,212,14.6,5650892121,56,Back,5650892123,140,44.0,5650892125,141,33.4,5650892119,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945827,726,1,2,88,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.8,33.4,2025-04-13T17:50:29.520Z,2025-04-13T17:50:30Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5650892177,212,9.4,5650892171,56,Back,5650892173,140,35.9,5650892175,141,32.2,5650892179,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945845,727,1,2,88,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.9,32.2,2025-04-13T17:50:30.288Z,2025-04-13T17:50:32Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5650892335,212,17.1,5650892337,213,1.00,5650892331,140,44.7,5650892333,141,53.4,5650892329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945907,728,1,2,88,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.0,55.1,2025-04-13T17:50:32.177Z,2025-04-13T17:50:37Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5650892711,213,1.27,5650892709,212,27.1,5650892707,141,93.2,5650892703,56,Left,5650892705,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945939,729,1,2,88,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.0,77.6,2025-04-13T17:50:37.649Z,2025-04-13T17:50:39Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5650892839,141,70.9,5650892837,140,69.6,5650892835,56,Center,5650892843,213,5.53,5650892841,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800945991,730,1,2,88,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.6,71.5,2025-04-13T17:50:39.456Z,2025-04-13T17:50:43Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5650893147,56,Left,5650893149,140,77.1,5650893151,141,95.3,5650893157,213,1.35,5650893153,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946023,731,1,2,88,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.0,95.9,2025-04-13T17:50:42.977Z,2025-04-13T17:50:45Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5650893319,141,83.8,5650893315,56,Left,5650893317,140,84.8,5650893323,213,4.81,5650893321,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946025,732,61,2,88,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,84.1,88.7,2025-04-13T17:50:45.329Z,2025-04-13T17:50:45Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5650893329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946057,733,5,2,88,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,84.8,101.4,2025-04-13T17:50:46.530Z,2025-04-13T17:50:51Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5650893657,233,1039,5650893487,56,Left,5650893489,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946075,1039,5,2,88,30,77tfx9me4aaqhzv78bmgsy9bg,1,15.2,-1.4,2025-04-13T17:50:46.530Z,2025-04-13T18:06:39Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650893591,56,Back,5650893593,347,,5650893641,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946441,1040,1,2,88,58,77tfx9me4aaqhzv78bmgsy9bg,1,21.8,0.0,2025-04-13T17:51:14.269Z,2025-04-13T17:51:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650895619,213,1.48,5650895617,212,8.2,5650895611,56,Back,5650895613,140,22.5,5650895609,107,,5650895615,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946467,1041,1,2,88,59,77tfx9me4aaqhzv78bmgsy9bg,1,22.5,10.4,2025-04-13T17:51:15.550Z,2025-04-13T17:51:17Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650895757,212,6.5,5650895753,141,3.2,5650895759,213,3.99,5650895747,56,Back,5650895749,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946479,1042,1,2,89,1,77tfx9me4aaqhzv78bmgsy9bg,1,14.7,4.1,2025-04-13T17:51:17.246Z,2025-04-13T17:51:18Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650895825,213,2.95,5650895821,141,7.0,5650895823,212,10.2,5650895819,140,5.2,5650895817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946513,1043,1,2,89,2,77tfx9me4aaqhzv78bmgsy9bg,1,5.2,7.0,2025-04-13T17:51:18.430Z,2025-04-13T17:51:20Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650895969,213,0.31,5650895965,141,10.0,5650895967,212,6.6,5650895963,140,11.2,5650895961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946521,1044,1,2,89,4,77tfx9me4aaqhzv78bmgsy9bg,0,11.1,9.5,2025-04-13T17:51:20.398Z,2025-04-13T17:51:22Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5650896085,286,,5650896081,233,734,5650896011,140,10.1,5650896009,56,Back,5650896017,213,2.83,5650896079,236,,5650896013,141,10.0,5650896015,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946531,734,74,2,89,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.5,86.5,2025-04-13T17:51:20.399Z,2025-04-13T18:06:41Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5650896057,56,Left,5650896059,285,,5650896109,233,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946547,1045,61,2,89,5,77tfx9me4aaqhzv78bmgsy9bg,1,10.3,10.6,2025-04-13T17:51:21.351Z,2025-04-13T19:19:47Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5650896125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946561,736,61,2,89,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,99.2,84.4,2025-04-13T17:51:24.994Z,2025-04-13T17:51:25Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5650896209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946569,737,5,2,89,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.2,83.8,2025-04-13T17:51:25.184Z,2025-04-13T18:06:39Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5650896231,346,,5650896349,233,1046,5650896227,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946575,1046,5,2,89,9,77tfx9me4aaqhzv78bmgsy9bg,1,-1.2,16.2,2025-04-13T17:51:25.184Z,2025-04-13T17:51:27Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5650896311,56,Back,5650896331,233,737,5650896313,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946693,1047,1,2,89,25,77tfx9me4aaqhzv78bmgsy9bg,1,4.2,44.2,2025-04-13T17:51:41.487Z,2025-04-13T17:51:42Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5650897229,56,Back,5650897241,237,,5650897235,212,9.9,5650897231,140,4.8,5650897237,213,1.51,5650897233,141,58.8,5650897227,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946723,1048,1,2,89,26,77tfx9me4aaqhzv78bmgsy9bg,1,4.7,58.8,2025-04-13T17:51:42.446Z,2025-04-13T17:51:44Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650897401,213,4.94,5650897399,212,25.5,5650897395,140,10.1,5650897393,56,Back,5650897397,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946751,1049,1,2,89,30,77tfx9me4aaqhzv78bmgsy9bg,1,9.8,24.1,2025-04-13T17:51:46.366Z,2025-04-13T17:51:47Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650897525,141,31.5,5650897521,56,Back,5650897527,212,5.9,5650897523,140,12.8,5650897529,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946767,1050,1,2,89,31,77tfx9me4aaqhzv78bmgsy9bg,1,12.9,31.5,2025-04-13T17:51:47.519Z,2025-04-13T17:51:48Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650897619,213,5.77,5650897615,141,21.8,5650897617,212,13.4,5650897613,140,24.0,5650897611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946795,1051,1,2,89,32,77tfx9me4aaqhzv78bmgsy9bg,1,24.2,21.5,2025-04-13T17:51:48.510Z,2025-04-13T17:51:50Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5650897793,212,11.1,5650897791,141,6.8,5650897783,56,Back,5650897797,213,4.26,5650897789,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946803,1052,1,2,89,34,77tfx9me4aaqhzv78bmgsy9bg,1,19.6,6.7,2025-04-13T17:51:50.239Z,2025-04-13T17:51:51Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650897857,140,9.7,5650897855,56,Back,5650897859,141,11.9,5650897861,212,11.0,5650897863,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946819,1053,1,2,89,35,77tfx9me4aaqhzv78bmgsy9bg,1,9.6,11.9,2025-04-13T17:51:51.647Z,2025-04-13T17:51:52Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650897939,213,0.65,5650897935,141,16.8,5650897933,140,13.8,5650897937,212,5.5,5650897931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946835,1054,1,2,89,36,77tfx9me4aaqhzv78bmgsy9bg,1,13.8,17.0,2025-04-13T17:51:52.447Z,2025-04-13T17:51:53Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650898075,213,5.26,5650898073,212,10.8,5650898071,141,3.4,5650898069,140,19.2,5650898067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946855,1055,1,2,89,37,77tfx9me4aaqhzv78bmgsy9bg,0,19.2,3.4,2025-04-13T17:51:53.631Z,2025-04-13T17:51:55Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650898169,56,Back,5650898177,213,0.25,5650898173,141,8.2,5650898171,140,31.6,5650898175,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946923,739,1,2,89,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.7,92.0,2025-04-13T17:51:56.706Z,2025-04-13T17:52:00Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5650898589,212,15.2,5650898591,213,4.41,5650898583,56,Center,5650898587,141,70.6,5650898585,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800946961,740,1,2,89,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.5,66.7,2025-04-13T17:52:00.579Z,2025-04-13T17:52:04Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5650898847,141,58.5,5650898841,56,Center,5650898843,140,67.8,5650898851,213,4.95,5650898849,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800947013,741,1,2,89,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.3,47.9,2025-04-13T17:52:04.291Z,2025-04-13T17:52:10Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5650899199,213,3.27,5650899195,141,45.4,5650899197,212,13.5,5650899191,56,Center,5650899193,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800947049,742,1,2,89,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.8,43.4,2025-04-13T17:52:10.596Z,2025-04-13T17:52:14Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5650899419,56,Right,5650899425,212,24.0,5650899427,213,5.15,5650899421,140,61.4,5650899423,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800947067,743,1,2,89,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.4,10.6,2025-04-13T17:52:14.100Z,2025-04-13T17:52:15Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5650899509,56,Right,5650899517,141,9.4,5650899513,140,75.6,5650899521,212,11.8,5650899525,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800947095,744,1,2,89,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.2,9.2,2025-04-13T17:52:15.603Z,2025-04-13T17:52:18Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650899699,213,1.31,5650899695,141,21.5,5650899697,212,8.6,5650899691,56,Center,5650899693,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800947189,746,70,2,90,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-13T17:52:16.534Z,2025-04-13T19:20:31Z,,,,,5650900185,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800947099,745,61,2,90,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.3,21.5,2025-04-13T17:52:17.608Z,2025-04-13T17:52:21Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5650899721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800947149,1057,1,2,90,2,77tfx9me4aaqhzv78bmgsy9bg,1,18.2,56.4,2025-04-13T17:52:18.848Z,2025-04-13T17:52:21Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650899955,141,47.3,5650899957,212,10.3,5650899953,140,26.1,5650899951,56,Back,5650899959,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800947169,1058,1,2,90,5,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,47.2,2025-04-13T17:52:21.376Z,2025-04-13T17:52:24Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5650900109,213,2.96,5650900099,56,Back,5650900105,212,8.3,5650900103,141,49.4,5650900101,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
