id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2711970611,664,44,2,74,34,5rz9enoyknpg8ji78za5b82p0,0,93.2,51.8,2024-08-23T18:37:14.115Z,2024-08-23T18:51:18Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165302775,286,,5165302771,56,Center,5165303651,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970345,636,12,2,74,35,36g6ifzjliec1jqnbtf7yesme,1,5.8,48.8,2024-08-23T18:37:14.528Z,2024-08-23T18:59:21Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5165301507,15,,5165301295,212,16.7,5165301291,140,0.0,5165301289,56,Back,5165301297,213,4.26,5165301293,141,26.8,5165301363,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970351,637,6,2,74,37,36g6ifzjliec1jqnbtf7yesme,0,0.2,34.2,2024-08-23T18:37:17.067Z,2024-08-23T18:44:34Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5165301567,73,,5165301629,233,663,5165301565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970337,663,6,2,74,37,5rz9enoyknpg8ji78za5b82p0,1,99.8,65.8,2024-08-23T18:37:17.067Z,2024-08-23T18:44:34Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165301287,73,,5165301593,233,637,5165301285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971055,665,1,2,75,9,5rz9enoyknpg8ji78za5b82p0,1,99.6,99.5,2024-08-23T18:37:48.362Z,2024-08-23T18:38:39Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,1.0,5165305083,2,,5165305099,213,4.56,5165305087,155,,5165307969,210,15,5165305089,223,,5165305097,212,27.8,5165305093,140,95.7,5165305095,141,59.1,5165305091,56,Center,5165307971,154,5165305085,6,,,,,,,,,,,,,,,,,,,,,,,,,
2711971071,666,44,2,75,11,5rz9enoyknpg8ji78za5b82p0,1,93.2,60.6,2024-08-23T18:37:51.212Z,2024-08-23T18:37:54Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5165305169,286,,5165305167,56,Center,5165305197,233,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971061,639,44,2,75,11,36g6ifzjliec1jqnbtf7yesme,0,6.8,39.4,2024-08-23T18:37:51.213Z,2024-08-23T18:37:55Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165305123,285,,5165305121,56,Back,5165305207,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971125,667,15,2,75,12,5rz9enoyknpg8ji78za5b82p0,1,94.9,60.7,2024-08-23T18:37:52.122Z,2024-08-23T18:38:45Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5165308021,76,,5165307521,328,,5165308025,154,,5165307507,25,,5165308031,102,53.2,5165308033,103,19,5165308053,230,99.1,5165305471,61,,5165308023,29,,5165307523,82,5165308073,233,640,5165305477,56,5165308045,146,96.2,5165308057,231,52.5,5165307513,15,5165308041,100,5165308027,55,,Center,,,665,5165308049,147,58.8,,
2711971087,640,10,2,75,12,36g6ifzjliec1jqnbtf7yesme,1,2.7,42.4,2024-08-23T18:37:52.222Z,2024-08-23T18:38:45Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165308125,233,667,5165305255,94,,5165305257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971191,668,1,2,75,17,5rz9enoyknpg8ji78za5b82p0,1,66.1,82.7,2024-08-23T18:37:56.491Z,2024-08-23T18:37:59Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165305785,212,8.5,5165305781,140,58.5,5165305777,3,,5165305779,56,Left,5165305783,141,87.2,5165305787,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971211,669,1,2,75,19,5rz9enoyknpg8ji78za5b82p0,1,58.5,87.3,2024-08-23T18:37:58.874Z,2024-08-23T18:38:00Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165305897,212,16.1,5165305893,140,73.6,5165305899,213,0.19,5165305891,56,Left,5165305895,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971315,670,1,2,75,20,5rz9enoyknpg8ji78za5b82p0,1,73.0,92.1,2024-08-23T18:38:00.155Z,2024-08-23T18:38:03Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165306345,140,75.8,5165306353,1,,5165306339,155,,5165306341,196,,5165306351,213,4.77,5165306349,212,49.8,5165306347,141,19.0,5165306343,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971365,671,1,2,75,24,5rz9enoyknpg8ji78za5b82p0,1,78.0,17.8,2024-08-23T18:38:03.835Z,2024-08-23T18:38:06Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165306555,141,23.2,5165306559,213,1.35,5165306551,56,Center,5165306557,212,3.8,5165306553,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971393,672,1,2,75,27,5rz9enoyknpg8ji78za5b82p0,0,78.8,23.2,2024-08-23T18:38:06.394Z,2024-08-23T18:38:09Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165306699,141,27.2,5165306695,56,Center,5165306701,212,19.5,5165306697,140,97.2,5165306703,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971405,641,4,2,75,30,36g6ifzjliec1jqnbtf7yesme,1,6.2,71.3,2024-08-23T18:38:09.588Z,2024-08-23T18:38:14Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5165307233,233,673,5165306897,56,Back,5165306895,13,,5165306903,285,,5165306899,152,,5165307217,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971429,673,4,2,75,30,5rz9enoyknpg8ji78za5b82p0,0,93.8,28.7,2024-08-23T18:38:09.589Z,2024-08-23T18:38:14Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5165307109,294,,5165307113,152,,5165307107,13,,5165307111,56,Center,5165307179,233,641,5165307115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971561,642,1,2,75,37,36g6ifzjliec1jqnbtf7yesme,1,6.3,74.1,2024-08-23T18:38:17.076Z,2024-08-23T18:38:18Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165307705,140,22.2,5165307711,212,18.7,5165307691,5,,5165307701,56,Back,5165307709,141,86.6,5165307713,213,0.47,5165307697,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971581,643,1,2,75,39,36g6ifzjliec1jqnbtf7yesme,1,22.2,86.6,2024-08-23T18:38:18.749Z,2024-08-23T18:38:19Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5165307817,140,10.6,5165307823,213,3.96,5165307819,141,67.5,5165307821,212,17.8,5165307815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971699,644,1,2,75,40,36g6ifzjliec1jqnbtf7yesme,1,11.4,64.8,2024-08-23T18:38:19.624Z,2024-08-23T18:38:25Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165308515,212,35.7,5165308511,140,25.9,5165308507,56,Back,5165308519,1,,5165308517,213,5.15,5165308513,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971781,645,1,2,75,46,36g6ifzjliec1jqnbtf7yesme,1,43.6,14.7,2024-08-23T18:38:25.683Z,2024-08-23T18:38:31Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165308987,140,38.3,5165308989,141,59.1,5165308993,213,1.75,5165308991,212,30.7,5165308985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971873,646,1,2,75,51,36g6ifzjliec1jqnbtf7yesme,1,41.1,57.5,2024-08-23T18:38:31.250Z,2024-08-23T18:38:36Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165309543,56,Back,5165309547,141,27.3,5165309549,212,21.1,5165309545,140,45.9,5165309551,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971911,647,1,2,75,57,36g6ifzjliec1jqnbtf7yesme,1,56.5,9.5,2024-08-23T18:38:36.509Z,2024-08-23T18:38:38Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165309787,56,Right,5165309793,212,4.0,5165309789,140,53.2,5165309795,213,3.64,5165309791,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971969,648,1,2,75,58,36g6ifzjliec1jqnbtf7yesme,1,53.2,6.7,2024-08-23T18:38:38.136Z,2024-08-23T18:38:41Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165310101,213,2.57,5165310095,140,25.5,5165310093,56,Back,5165310097,141,34.2,5165310099,212,34.6,5165310103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972047,649,1,2,76,2,36g6ifzjliec1jqnbtf7yesme,1,22.8,35.2,2024-08-23T18:38:41.292Z,2024-08-23T18:38:45Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165310579,140,33.5,5165310583,212,17.0,5165310577,56,Back,5165310581,141,54.0,5165310585,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972099,650,1,2,76,7,36g6ifzjliec1jqnbtf7yesme,0,35.7,47.9,2024-08-23T18:38:46.815Z,2024-08-23T18:38:47Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165310817,140,66.7,5165310813,155,,5165310825,1,,5165310819,141,90.6,5165310821,212,43.6,5165310823,213,0.73,5165310815,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972127,674,1,2,76,9,5rz9enoyknpg8ji78za5b82p0,1,42.2,6.4,2024-08-23T18:38:48.331Z,2024-08-23T18:38:49Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165311003,213,1.12,5165310999,141,18.4,5165310993,3,,5165310997,140,46.0,5165310995,56,Back,5165311001,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972171,676,1,2,76,11,5rz9enoyknpg8ji78za5b82p0,1,44.3,19.7,2024-08-23T18:38:50.459Z,2024-08-23T18:38:52Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165311223,212,20.5,5165311221,141,23.6,5165311219,140,24.9,5165311217,56,Back,5165311225,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972205,677,1,2,76,13,5rz9enoyknpg8ji78za5b82p0,1,24.7,22.0,2024-08-23T18:38:52.827Z,2024-08-23T18:38:54Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165311357,140,30.9,5165311361,212,13.7,5165311359,141,4.3,5165311355,56,Back,5165311363,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972261,678,1,2,76,15,5rz9enoyknpg8ji78za5b82p0,1,31.0,4.4,2024-08-23T18:38:54.539Z,2024-08-23T18:38:58Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165311675,212,15.3,5165311671,140,20.6,5165311669,56,Back,5165311673,141,20.2,5165311677,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972295,679,1,2,76,19,5rz9enoyknpg8ji78za5b82p0,1,24.5,23.3,2024-08-23T18:38:58.474Z,2024-08-23T18:39:00Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165311885,213,2.43,5165311881,141,46.4,5165311877,56,Back,5165311879,140,7.1,5165311883,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972361,680,1,2,76,21,5rz9enoyknpg8ji78za5b82p0,1,12.1,53.6,2024-08-23T18:39:00.859Z,2024-08-23T18:39:05Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5165312241,140,16.0,5165312239,56,Back,5165312249,212,11.8,5165312245,141,69.9,5165312251,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972441,681,1,2,76,26,5rz9enoyknpg8ji78za5b82p0,1,25.3,71.3,2024-08-23T18:39:05.851Z,2024-08-23T18:39:09Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165312595,212,20.9,5165312597,213,6.26,5165312589,56,Back,5165312593,141,70.5,5165312591,140,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972457,682,1,2,76,30,5rz9enoyknpg8ji78za5b82p0,1,40.6,84.6,2024-08-23T18:39:09.547Z,2024-08-23T18:39:10Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5165312697,141,96.8,5165312711,213,2.01,5165312695,140,36.9,5165312705,212,9.2,5165312691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972579,683,1,2,76,31,5rz9enoyknpg8ji78za5b82p0,1,36.9,96.8,2024-08-23T18:39:10.779Z,2024-08-23T18:39:16Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165313281,140,22.1,5165313283,141,89.6,5165313287,213,3.45,5165313279,56,Back,5165313285,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972629,684,1,2,76,37,5rz9enoyknpg8ji78za5b82p0,1,20.8,87.6,2024-08-23T18:39:16.315Z,2024-08-23T18:39:18Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165313527,141,65.3,5165313535,213,4.27,5165313529,212,16.8,5165313521,56,Back,5165313525,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972641,685,1,2,76,39,5rz9enoyknpg8ji78za5b82p0,1,14.5,58.8,2024-08-23T18:39:18.683Z,2024-08-23T18:39:19Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5165313617,213,0.12,5165313599,56,Back,5165313605,140,23.5,5165313611,141,60.5,5165313615,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972665,686,1,2,76,40,5rz9enoyknpg8ji78za5b82p0,1,24.7,60.0,2024-08-23T18:39:19.659Z,2024-08-23T18:39:21Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165313735,212,13.7,5165313729,56,Back,5165313731,140,11.9,5165313741,156,,5165313733,141,56.3,5165313737,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972761,687,1,2,76,42,5rz9enoyknpg8ji78za5b82p0,1,9.5,48.5,2024-08-23T18:39:22.155Z,2024-08-23T18:39:26Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5165314295,140,18.5,5165314301,213,5.05,5165314299,212,28.7,5165314293,56,Back,5165314297,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972833,688,1,2,76,47,5rz9enoyknpg8ji78za5b82p0,1,22.7,6.7,2024-08-23T18:39:26.363Z,2024-08-23T18:39:30Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165314659,212,20.6,5165314661,213,6.27,5165314657,141,6.4,5165314653,56,Back,5165314655,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972843,689,4,2,76,50,5rz9enoyknpg8ji78za5b82p0,1,42.8,4.6,2024-08-23T18:39:30.171Z,2024-08-23T18:39:33Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165314781,13,,5165314785,152,,5165314803,233,651,5165314783,56,Back,5165314787,265,,5165314789,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972839,651,4,2,76,50,36g6ifzjliec1jqnbtf7yesme,0,57.2,95.4,2024-08-23T18:39:30.172Z,2024-08-23T18:39:52Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165314755,265,,5165314833,233,689,5165314749,13,,5165314751,56,Left,5165316689,55,652,5165314753,152,,5165314757,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973179,652,17,2,77,10,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-23T18:39:50.079Z,2024-08-23T18:39:52Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165316663,13,243,5165316661,392,,5165316659,31,,5165316665,55,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973563,690,1,2,77,32,5rz9enoyknpg8ji78za5b82p0,0,42.3,6.4,2024-08-23T18:40:11.931Z,2024-08-23T18:57:53Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165318565,1,,5165318561,213,0.38,5165318539,155,,5165318559,212,37.8,5165318615,189,,5165318551,140,75.7,5165318547,56,Center,5165318535,5,,5165318543,152,,5165318555,141,,,,,,,,,,,,,,,,,,27.1,,,,,,,,,
2711973621,653,1,2,77,34,36g6ifzjliec1jqnbtf7yesme,1,37.8,64.3,2024-08-23T18:40:13.647Z,2024-08-23T18:40:16Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165318879,141,30.7,5165318883,213,5.05,5165318873,157,,5165318877,140,45.4,5165318875,56,Back,5165318881,212,24.2,5165318885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973629,654,44,2,77,36,36g6ifzjliec1jqnbtf7yesme,1,41.6,34.3,2024-08-23T18:40:16.206Z,2024-08-23T18:51:18Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165318899,56,Back,5165319243,233,691,5165318901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973625,691,44,2,77,36,5rz9enoyknpg8ji78za5b82p0,0,58.4,65.7,2024-08-23T18:40:16.207Z,2024-08-23T18:51:18Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165318893,286,,5165318891,56,Center,5165319247,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973663,655,1,2,77,37,36g6ifzjliec1jqnbtf7yesme,1,45.4,30.7,2024-08-23T18:40:16.623Z,2024-08-23T18:40:18Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165319067,141,31.6,5165319063,56,Back,5165319069,212,21.2,5165319107,156,,5165319071,213,3.11,5165319061,3,,5165319065,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973741,657,1,2,77,42,36g6ifzjliec1jqnbtf7yesme,1,27.7,26.1,2024-08-23T18:40:21.524Z,2024-08-23T18:40:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165319493,141,9.1,5165319497,212,17.6,5165319489,140,40.4,5165319501,213,5.57,5165319487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973759,658,1,2,77,43,36g6ifzjliec1jqnbtf7yesme,0,40.4,6.2,2024-08-23T18:40:22.608Z,2024-08-23T18:40:24Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165319619,56,Right,5165319633,1,,5165319617,155,,5165319631,213,6.13,5165319627,141,0.0,5165319623,140,74.8,5165319629,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973763,659,5,2,77,44,36g6ifzjliec1jqnbtf7yesme,0,68.8,-1.7000000000000002,2024-08-23T18:40:24.087Z,2024-08-23T18:44:32Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165319645,56,Right,5165320633,233,692,5165319647,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973943,692,5,2,77,44,5rz9enoyknpg8ji78za5b82p0,1,31.2,101.7,2024-08-23T18:40:24.087Z,2024-08-23T18:44:32Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5165320529,347,,5165320589,233,659,5165320527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974109,693,1,2,78,10,5rz9enoyknpg8ji78za5b82p0,0,41.4,100.0,2024-08-23T18:40:49.419Z,2024-08-23T18:40:50Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165321577,212,28.6,5165321573,140,68.6,5165321579,213,6.20,5165321569,107,,5165321571,56,Left,5165321575,141,97.8,5165321581,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974169,661,1,2,78,11,36g6ifzjliec1jqnbtf7yesme,1,40.2,2.9,2024-08-23T18:40:51.182Z,2024-08-23T18:40:52Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165321883,56,Right,5165321887,141,4.4,5165321889,212,22.4,5165321881,3,,5165321885,140,61.5,5165321891,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974173,662,1,2,78,13,36g6ifzjliec1jqnbtf7yesme,0,61.5,4.4,2024-08-23T18:40:52.622Z,2024-08-23T18:40:53Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165321905,212,10.6,5165321897,168,,5165321901,140,70.6,5165321899,56,Right,5165321907,213,0.44,5165321903,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974255,694,1,2,78,13,5rz9enoyknpg8ji78za5b82p0,0,42.0,91.5,2024-08-23T18:40:53.243Z,2024-08-23T18:40:57Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165322339,157,,5165322359,1,,5165322341,56,Center,5165322343,140,80.1,5165322355,213,5.74,5165322351,212,46.8,5165322349,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974313,664,3,2,78,18,36g6ifzjliec1jqnbtf7yesme,1,21.5,46.6,2024-08-23T18:40:58.109Z,2024-08-23T18:51:17Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165322631,233,695,5165322599,285,,5165322595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974309,695,45,2,78,18,5rz9enoyknpg8ji78za5b82p0,0,78.5,53.4,2024-08-23T18:40:58.109Z,2024-08-23T18:51:17Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5165322677,233,664,5165322589,56,Center,5165322591,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974347,665,1,2,78,20,36g6ifzjliec1jqnbtf7yesme,1,30.2,47.0,2024-08-23T18:40:59.709Z,2024-08-23T18:41:01Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165322805,213,4.99,5165322801,141,38.9,5165322797,56,Back,5165322803,212,5.7,5165322799,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974393,666,1,2,78,22,36g6ifzjliec1jqnbtf7yesme,1,32.2,33.9,2024-08-23T18:41:01.389Z,2024-08-23T18:41:03Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165323035,140,40.9,5165323037,141,6.1,5165323033,56,Back,5165323041,213,5.16,5165323039,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974477,667,1,2,78,24,36g6ifzjliec1jqnbtf7yesme,1,40.9,6.1,2024-08-23T18:41:03.341Z,2024-08-23T18:41:07Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165323537,140,63.4,5165323539,141,26.5,5165323541,212,27.4,5165323543,213,0.53,5165323535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974481,668,4,2,78,28,36g6ifzjliec1jqnbtf7yesme,1,65.9,30.5,2024-08-23T18:41:07.870Z,2024-08-23T18:44:35Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165323793,233,696,5165323609,286,,5165323601,152,,5165323591,13,,5165323595,56,Center,5165323605,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974503,696,4,2,78,28,5rz9enoyknpg8ji78za5b82p0,0,34.1,69.5,2024-08-23T18:41:07.871Z,2024-08-23T18:44:35Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165323765,56,Back,5165323771,285,,5165323769,265,,5165323817,233,668,5165323763,13,,5165323767,152,,5165324433,55,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974547,697,17,2,78,33,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-23T18:41:12.939Z,2024-08-23T18:41:39Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165324375,13,243,5165324371,31,,5165324377,55,696,5165324373,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975179,670,1,2,79,2,36g6ifzjliec1jqnbtf7yesme,0,73.4,7.6,2024-08-23T18:41:41.822Z,2024-08-23T18:41:48Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165327239,141,56.0,5165327241,212,37.5,5165327237,140,90.5,5165327245,1,,5165327233,152,,5165327229,5,,5165327243,213,1.07,5165327235,56,Center,5165327231,155,,5165327227,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975227,698,44,2,79,5,5rz9enoyknpg8ji78za5b82p0,1,11.3,44.0,2024-08-23T18:41:44.667Z,2024-08-23T18:51:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165327543,233,671,5165327485,285,,5165327483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975233,671,44,2,79,5,36g6ifzjliec1jqnbtf7yesme,0,88.7,56.0,2024-08-23T18:41:44.668Z,2024-08-23T18:51:19Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165327511,286,,5165327509,56,Center,5165327555,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
