id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2725137991,958,19,2,83,49,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-23T18:45:39.450Z,2024-09-23T21:15:15Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5237278733,145,2,5237278743,55,957,5237278737,292,3,5237278741,44,Defender,5237278739,293,2,5237278729,42,,5237278735,59,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138195,556,1,2,84,3,36g6ifzjliec1jqnbtf7yesme,1,50.4,100.0,2024-09-23T18:45:53.418Z,2024-09-23T21:15:33Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5237755101,189,,5237279839,140,37.8,5237279845,213,3.58,5237279835,107,,5237279843,212,14.6,5237279841,141,92.9,5237279837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138215,557,1,2,84,7,36g6ifzjliec1jqnbtf7yesme,1,37.4,91.5,2024-09-23T18:45:57.435Z,2024-09-23T18:45:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5237279917,213,4.17,5237279913,141,73.5,5237279909,140,30.3,5237279915,212,14.3,5237279903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138285,558,1,2,84,8,36g6ifzjliec1jqnbtf7yesme,1,30.1,72.4,2024-09-23T18:45:58.587Z,2024-09-23T18:46:03Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5237280329,155,,5237280335,141,22.5,5237280331,56,Back,5237280337,212,35.2,5237280341,1,,5237280333,140,38.9,5237280339,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138333,559,1,2,84,13,36g6ifzjliec1jqnbtf7yesme,1,38.4,23.6,2024-09-23T18:46:03.546Z,2024-09-23T18:46:07Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5237280643,212,28.8,5237280637,56,Back,5237280641,141,63.9,5237280639,140,30.1,5237280645,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138351,560,1,2,84,17,36g6ifzjliec1jqnbtf7yesme,1,27.6,69.4,2024-09-23T18:46:07.322Z,2024-09-23T18:46:08Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5237280771,140,38.9,5237280781,213,0.84,5237280777,212,17.8,5237280775,141,89.0,5237280769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138389,561,1,2,84,18,36g6ifzjliec1jqnbtf7yesme,1,38.8,89.0,2024-09-23T18:46:08.505Z,2024-09-23T18:46:12Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5237281003,212,18.9,5237280997,140,56.4,5237281001,141,94.7,5237281005,213,0.21,5237280995,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138437,562,1,2,84,22,36g6ifzjliec1jqnbtf7yesme,1,37.8,91.7,2024-09-23T18:46:11.946Z,2024-09-23T18:46:16Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5237281309,56,Back,5237281313,141,78.8,5237281311,140,27.9,5237281317,213,3.84,5237281315,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138549,563,1,2,84,26,36g6ifzjliec1jqnbtf7yesme,1,25.0,66.7,2024-09-23T18:46:16.282Z,2024-09-23T18:46:24Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5237281861,213,4.51,5237281855,140,21.7,5237281859,212,16.9,5237281857,141,42.4,5237281853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138615,564,1,2,84,30,36g6ifzjliec1jqnbtf7yesme,1,30.1,41.9,2024-09-23T18:46:20.538Z,2024-09-23T21:16:11Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5237282257,140,39.3,5237282259,141,37.6,5237282263,213,5.99,5237282261,212,10.1,5237282255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725224599,691,1,2,84,31,36g6ifzjliec1jqnbtf7yesme,1,39.4,37.2,2024-09-23T18:46:21.541Z,2024-09-23T21:16:36Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5237756645,213,3.21,5237756637,141,36.6,5237756629,56,Back,5237756633,140,33.3,5237756643,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725224619,692,1,2,84,35,36g6ifzjliec1jqnbtf7yesme,1,33.3,36.6,2024-09-23T18:46:24.919Z,2024-09-23T21:16:41Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5237756765,56,Back,5237756769,141,52.2,5237756771,212,18.9,5237756767,140,48.2,5237756773,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138643,565,1,2,84,40,36g6ifzjliec1jqnbtf7yesme,1,52.6,33.3,2024-09-23T18:46:29.994Z,2024-09-23T18:46:32Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5237282389,141,6.8,5237282385,56,Right,5237282391,212,18.5,5237282387,140,56.6,5237282393,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138687,566,1,2,84,42,36g6ifzjliec1jqnbtf7yesme,1,56.6,6.8,2024-09-23T18:46:32.393Z,2024-09-23T18:46:36Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5237282635,212,26.3,5237282629,56,Back,5237282631,140,31.7,5237282637,213,3.03,5237282633,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138755,567,1,2,84,46,36g6ifzjliec1jqnbtf7yesme,1,31.6,20.9,2024-09-23T18:46:35.977Z,2024-09-23T18:46:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5237282963,141,56.6,5237282959,56,Back,5237282967,213,1.70,5237282961,140,28.5,5237282965,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138765,568,1,2,84,51,36g6ifzjliec1jqnbtf7yesme,1,24.8,49.6,2024-09-23T18:46:41.098Z,2024-09-23T18:46:42Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5237283037,140,25.5,5237283041,212,16.0,5237283035,56,Back,5237283045,213,4.76,5237283039,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138783,569,1,2,84,52,36g6ifzjliec1jqnbtf7yesme,1,25.5,26.1,2024-09-23T18:46:42.058Z,2024-09-23T18:46:43Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5237283125,212,19.6,5237283119,56,Back,5237283123,141,38.6,5237283121,140,8.7,5237283127,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138809,570,1,2,84,54,36g6ifzjliec1jqnbtf7yesme,1,8.7,38.6,2024-09-23T18:46:43.722Z,2024-09-23T18:46:45Z,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,5237283311,212,19.2,5237283305,140,10.7,5237283303,56,Back,5237283307,141,10.6,5237283315,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138829,571,1,2,84,55,36g6ifzjliec1jqnbtf7yesme,1,10.1,14.0,2024-09-23T18:46:45.401Z,2024-09-23T18:46:47Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5237283451,141,29.2,5237283453,212,11.1,5237283449,140,6.3,5237283447,56,Back,5237283455,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138847,572,1,2,84,57,36g6ifzjliec1jqnbtf7yesme,0,6.3,29.2,2024-09-23T18:46:47.594Z,2024-09-23T18:46:50Z,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,5237283561,212,49.3,5237283555,56,Center,5237283563,213,0.31,5237283559,141,51.3,5237283557,140,51.0,5237283565,1,,5237283553,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138857,959,1,2,85,0,b3r6d8ydtmtjckam6pku9y400,0,41.4,54.8,2024-09-23T18:46:50.545Z,2024-09-23T18:46:51Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237283615,140,43.5,5237283619,212,2.2,5237283617,141,54.3,5237283613,56,Back,5237283621,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138869,573,43,2,85,2,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-23T18:46:52.250Z,2024-09-23T21:16:58Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5237283683,56,Center,5237757315,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138951,574,3,2,85,3,36g6ifzjliec1jqnbtf7yesme,1,42.8,66.9,2024-09-23T18:46:53.618Z,2024-09-23T21:17:03Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5237757447,464,,5237284109,56,Back,5237284111,286,,5237284123,233,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725138881,960,45,2,85,3,b3r6d8ydtmtjckam6pku9y400,0,57.2,33.1,2024-09-23T18:46:53.618Z,2024-09-23T18:48:25Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5237283741,285,,5237284161,233,574,5237283739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139023,575,1,2,85,10,36g6ifzjliec1jqnbtf7yesme,1,57.1,91.2,2024-09-23T18:46:59.866Z,2024-09-23T18:47:06Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5237284511,141,93.6,5237284509,140,65.5,5237284513,212,9.0,5237284515,213,0.18,5237284507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139065,576,1,2,85,16,36g6ifzjliec1jqnbtf7yesme,1,56.5,70.8,2024-09-23T18:47:05.930Z,2024-09-23T18:47:10Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5237284797,140,52.5,5237284799,141,31.0,5237284801,212,27.4,5237284803,213,4.56,5237284795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139083,577,1,2,85,20,36g6ifzjliec1jqnbtf7yesme,1,53.0,25.6,2024-09-23T18:47:09.978Z,2024-09-23T18:47:11Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5237284885,141,13.4,5237284889,213,5.42,5237284887,212,10.9,5237284881,56,Right,5237284883,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139117,578,1,2,85,21,36g6ifzjliec1jqnbtf7yesme,1,61.8,14.9,2024-09-23T18:47:11.337Z,2024-09-23T18:47:14Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5237285105,56,Center,5237285111,212,11.9,5237285109,141,27.3,5237285107,140,53.8,5237285115,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139135,579,1,2,85,24,36g6ifzjliec1jqnbtf7yesme,1,53.8,27.3,2024-09-23T18:47:13.962Z,2024-09-23T18:47:16Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5237285215,140,66.4,5237285219,212,14.1,5237285217,141,34.5,5237285213,56,Center,5237285221,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139141,580,1,2,85,26,36g6ifzjliec1jqnbtf7yesme,0,66.3,34.5,2024-09-23T18:47:15.978Z,2024-09-23T18:47:16Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5237285265,140,73.9,5237285269,212,9.9,5237285267,141,43.1,5237285271,213,0.63,5237285263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139237,962,1,2,85,29,b3r6d8ydtmtjckam6pku9y400,1,30.2,44.8,2024-09-23T18:47:19.313Z,2024-09-23T18:47:25Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237285763,141,25.3,5237285761,140,28.1,5237285767,213,4.55,5237285765,212,13.4,5237285757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139263,963,1,2,85,35,b3r6d8ydtmtjckam6pku9y400,1,29.6,25.1,2024-09-23T18:47:25.137Z,2024-09-23T18:47:27Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5237285935,213,1.97,5237285927,56,Back,5237285929,140,26.8,5237285931,141,35.3,5237285933,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139321,964,1,2,85,37,b3r6d8ydtmtjckam6pku9y400,1,26.6,38.8,2024-09-23T18:47:27.473Z,2024-09-23T18:47:31Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237286239,56,Back,5237286245,212,14.6,5237286243,141,60.2,5237286241,140,27.0,5237286247,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139343,965,1,2,85,41,b3r6d8ydtmtjckam6pku9y400,1,29.0,66.5,2024-09-23T18:47:31.377Z,2024-09-23T18:47:32Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5237286399,140,34.9,5237286405,213,5.73,5237286403,212,7.3,5237286397,56,Back,5237286401,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139423,966,1,2,85,42,b3r6d8ydtmtjckam6pku9y400,1,35.0,60.9,2024-09-23T18:47:32.689Z,2024-09-23T18:47:36Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237286779,56,Back,5237286785,212,15.2,5237286783,141,44.9,5237286781,140,24.9,5237286787,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139489,967,1,2,85,46,b3r6d8ydtmtjckam6pku9y400,1,24.8,44.9,2024-09-23T18:47:36.657Z,2024-09-23T18:47:41Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237287153,56,Back,5237287157,141,41.6,5237287159,212,16.3,5237287155,140,9.4,5237287161,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139533,968,1,2,85,51,b3r6d8ydtmtjckam6pku9y400,1,13.3,56.4,2024-09-23T18:47:41.377Z,2024-09-23T18:47:44Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5237287389,155,,5237287395,141,52.2,5237287405,1,,5237287397,212,42.9,5237287391,56,Center,5237287393,140,54.1,5237287401,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139539,969,44,2,85,54,b3r6d8ydtmtjckam6pku9y400,1,55.0,55.3,2024-09-23T18:47:44.626Z,2024-09-23T19:09:45Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5237287715,233,581,5237287415,286,,5237287411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139591,581,44,2,85,54,36g6ifzjliec1jqnbtf7yesme,0,45.0,44.7,2024-09-23T18:47:44.627Z,2024-09-23T19:09:45Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5237287659,56,Back,5237287757,233,969,5237287661,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139597,970,1,2,85,54,b3r6d8ydtmtjckam6pku9y400,0,52.6,51.3,2024-09-23T18:47:44.689Z,2024-09-23T21:17:36Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5237287679,212,2.8,5237287677,141,51.3,5237287671,168,,5237287673,56,Center,5237287675,140,55.3,5237287669,3,,5237287681,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725224927,693,61,2,85,56,36g6ifzjliec1jqnbtf7yesme,1,45.2,49.6,2024-09-23T18:47:45.709Z,2024-09-23T21:17:41Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5237758629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139605,971,61,2,85,58,b3r6d8ydtmtjckam6pku9y400,0,59.7,44.8,2024-09-23T18:47:48.242Z,2024-09-23T18:47:48Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5237287735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139629,582,1,2,85,59,36g6ifzjliec1jqnbtf7yesme,0,28.1,48.7,2024-09-23T18:47:49.290Z,2024-09-23T18:47:50Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5237287873,140,49.3,5237287871,56,Back,5237287877,212,24.0,5237287879,213,0.38,5237287881,1,,5237287869,157,,5237287875,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139649,972,1,2,86,0,b3r6d8ydtmtjckam6pku9y400,1,52.1,39.2,2024-09-23T18:47:50.193Z,2024-09-23T18:47:51Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237287957,3,,5237287971,213,0.40,5237287959,56,Center,5237287967,212,6.6,5237287961,140,57.9,5237287963,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139749,973,1,2,86,1,b3r6d8ydtmtjckam6pku9y400,1,56.5,42.7,2024-09-23T18:47:51.411Z,2024-09-23T18:47:55Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5237288449,56,Right,5237288453,141,17.3,5237288457,213,5.39,5237288451,140,69.8,5237288459,1,,5237288447,157,,5237288455,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139789,974,1,2,86,6,b3r6d8ydtmtjckam6pku9y400,1,72.4,16.3,2024-09-23T18:47:55.761Z,2024-09-23T18:47:58Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5237288659,213,4.06,5237288647,56,Right,5237288655,212,8.9,5237288649,140,67.3,5237288651,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139813,975,1,2,86,9,b3r6d8ydtmtjckam6pku9y400,1,67.4,8.3,2024-09-23T18:47:58.784Z,2024-09-23T18:48:00Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5237288827,140,60.9,5237288833,213,3.23,5237288825,56,Right,5237288831,212,6.9,5237288829,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139853,976,1,2,86,10,b3r6d8ydtmtjckam6pku9y400,1,61.1,8.2,2024-09-23T18:48:00.097Z,2024-09-23T18:48:03Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237289073,141,29.0,5237289077,213,1.74,5237289071,140,58.8,5237289069,56,Center,5237289075,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139883,977,1,2,86,13,b3r6d8ydtmtjckam6pku9y400,1,59.1,30.4,2024-09-23T18:48:03.329Z,2024-09-23T18:48:05Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5237289255,213,4.54,5237289243,56,Right,5237289251,141,15.7,5237289253,212,10.2,5237289249,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139923,978,1,2,86,15,b3r6d8ydtmtjckam6pku9y400,1,57.4,15.7,2024-09-23T18:48:05.601Z,2024-09-23T18:48:08Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237289463,140,43.6,5237289461,56,Back,5237289467,141,38.0,5237289471,212,21.0,5237289475,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725139955,979,1,2,86,18,b3r6d8ydtmtjckam6pku9y400,1,43.4,37.6,2024-09-23T18:48:08.689Z,2024-09-23T18:48:10Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237289627,140,46.5,5237289635,213,1.43,5237289625,56,Back,5237289631,212,22.4,5237289629,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140003,980,1,2,86,20,b3r6d8ydtmtjckam6pku9y400,1,46.5,70.2,2024-09-23T18:48:10.674Z,2024-09-23T18:48:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5237289951,141,92.4,5237289949,140,64.1,5237289953,212,23.9,5237289947,56,Left,5237289955,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140081,981,1,2,86,23,b3r6d8ydtmtjckam6pku9y400,1,63.8,92.1,2024-09-23T18:48:13.473Z,2024-09-23T18:48:19Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5237290425,213,3.58,5237290419,140,25.8,5237290421,141,64.7,5237290427,1,,5237290417,56,Back,5237290423,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140151,982,1,2,86,28,b3r6d8ydtmtjckam6pku9y400,1,25.6,59.4,2024-09-23T18:48:18.673Z,2024-09-23T18:48:23Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5237290873,141,42.8,5237290877,213,5.25,5237290871,140,32.0,5237290869,56,Back,5237290875,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140179,983,1,2,86,33,b3r6d8ydtmtjckam6pku9y400,1,31.0,42.8,2024-09-23T18:48:23.297Z,2024-09-23T18:48:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5237291009,213,1.59,5237291003,140,30.5,5237291007,212,27.6,5237291001,56,Back,5237291005,141,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140247,984,1,2,86,34,b3r6d8ydtmtjckam6pku9y400,1,30.5,83.4,2024-09-23T18:48:24.225Z,2024-09-23T18:48:32Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5237291441,56,Back,5237291447,212,25.5,5237291443,140,12.7,5237291445,141,57.8,5237291449,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140293,985,1,2,86,42,b3r6d8ydtmtjckam6pku9y400,0,10.7,56.4,2024-09-23T18:48:31.987Z,2024-09-23T18:48:40Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5237291715,157,,5237291719,140,56.8,5237291725,213,5.61,5237291723,212,62.1,5237291717,56,Right,5237291727,1,,5237291721,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140521,583,5,2,86,48,36g6ifzjliec1jqnbtf7yesme,1,38.0,101.6,2024-09-23T18:48:37.987Z,2024-09-23T18:59:01Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5237293059,56,Back,5237293061,347,,5237293081,233,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140319,986,5,2,86,48,b3r6d8ydtmtjckam6pku9y400,0,62.0,-1.6,2024-09-23T18:48:37.987Z,2024-09-23T18:59:01Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5237291867,347,,5237293123,233,583,5237291865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140547,584,1,2,87,3,36g6ifzjliec1jqnbtf7yesme,1,32.0,100.0,2024-09-23T18:48:53.450Z,2024-09-23T18:48:55Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5237293183,107,,5237293191,212,9.9,5237293193,213,5.92,5237293187,140,40.8,5237293189,141,96.5,5237293185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140575,585,1,2,87,6,36g6ifzjliec1jqnbtf7yesme,1,40.8,96.3,2024-09-23T18:48:55.785Z,2024-09-23T21:18:24Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5237759641,155,,5237293331,213,6.12,5237293325,140,55.3,5237293323,56,Left,5237293327,141,92.6,5237293329,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140579,586,61,2,87,7,36g6ifzjliec1jqnbtf7yesme,0,55.3,92.6,2024-09-23T18:48:57.177Z,2024-09-23T18:48:57Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5237293353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140605,987,43,2,87,8,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-23T18:48:58.386Z,2024-09-23T18:49:01Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237293493,285,0,5237293669,144,7,5237293491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140801,988,12,2,87,8,b3r6d8ydtmtjckam6pku9y400,1,44.6,12.5,2024-09-23T18:48:58.602Z,2024-09-23T19:06:21Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5237294515,56,Center,5237294525,212,20.0,5237294519,140,61.3,5237294523,141,26.6,5237294527,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140627,587,1,2,87,9,36g6ifzjliec1jqnbtf7yesme,1,32.1,79.6,2024-09-23T18:48:59.209Z,2024-09-23T18:49:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5237293615,141,92.7,5237293617,212,8.9,5237293611,56,Back,5237293613,140,32.5,5237293619,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725140681,588,1,2,87,10,36g6ifzjliec1jqnbtf7yesme,1,30.2,92.4,2024-09-23T18:49:00.634Z,2024-09-23T18:49:04Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5237293891,140,22.2,5237293897,213,3.36,5237293893,141,89.6,5237293895,212,8.6,5237293889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
