id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value
2793902323,832,1,2,83,53,59as3grjvj19voay31j3yfgni,1,97.9,69.3,2025-03-30T17:41:32.990Z,2025-03-30T23:33:56Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,1.0,,5612151499,212,17.8,5612151501,213,4.31,5613264197,195,,5612153419,210,15,5612151497,141,45.2,5612151489,56,Center,5612153421,154,,5612151493,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902333,833,15,2,83,54,59as3grjvj19voay31j3yfgni,1,91.3,44.9,2025-03-30T17:41:34.686Z,2025-03-30T23:34:13Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5612153473,102,47.8,5612153463,80,,5612153497,233,820,5612153489,230,98.2,5612153049,82,,5612153469,55,832,5612151547,17,,5612151545,22,,5612153477,214,5612153475,103,5612153481,100,5612153479,328,5612153491,231,50.7,5612153487,147,,19,,,47.3,5612153485,146,5612153045,72,5612151549,56,Center,5612153465,29,,5612153467,154,98.5,
2793902327,820,10,2,83,54,9qsmopgutr7ut5g6workk8w4i,1,1.5,52.7,2025-03-30T17:41:34.786Z,2025-03-30T23:34:11Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5612153563,233,833,5612151519,94,,5612151521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902409,834,1,2,84,0,59as3grjvj19voay31j3yfgni,1,69.8,72.0,2025-03-30T17:41:40.134Z,2025-03-30T17:41:43Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5612152059,56,Center,5612152067,213,4.98,5612152065,212,10.8,5612152063,141,56.6,5612152061,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902437,835,1,2,84,3,59as3grjvj19voay31j3yfgni,1,70.1,64.6,2025-03-30T17:41:43.734Z,2025-03-30T17:41:47Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5612152201,212,22.7,5612152203,213,0.83,5612152197,140,84.6,5612152195,56,Left,5612152199,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902441,836,1,2,84,7,59as3grjvj19voay31j3yfgni,0,87.1,92.0,2025-03-30T17:41:46.974Z,2025-03-30T23:35:06Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5612152231,155,,5612152279,233,821,5612152241,140,88.4,5612152283,286,,5612152249,212,2.1,5612152253,213,5.41,5612152237,56,Left,5612152245,141,89.6,5612152277,236,5612152229,2,5613267035,72,5613267033,224,,,,,,,,,,,,,,,,,,,,,,,,
2793902449,821,12,2,84,7,9qsmopgutr7ut5g6workk8w4i,1,7.9,9.8,2025-03-30T17:41:47.074Z,2025-03-30T17:41:48Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5612152275,56,Back,5612152273,185,,5612152313,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902463,822,6,2,84,8,9qsmopgutr7ut5g6workk8w4i,0,9.3,10.0,2025-03-30T17:41:48.223Z,2025-03-30T23:35:56Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5612152455,73,,5612152453,56,Back,5612152545,233,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902461,837,6,2,84,8,59as3grjvj19voay31j3yfgni,1,90.7,90.0,2025-03-30T17:41:48.223Z,2025-03-30T17:46:13Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5612152485,233,822,5612152355,56,Left,5612152357,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902835,823,18,2,84,45,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-30T17:42:25.032Z,2025-03-30T23:35:53Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5613268709,189,,5612154667,59,7,5612154665,44,Midfielder,5612154663,42,,5612154743,55,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902841,824,19,2,84,45,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-30T17:42:25.033Z,2025-03-30T23:35:52Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5612154701,145,7,5612154703,59,32,5612154707,55,823,5612154705,44,Defender,5612154697,42,,5612203985,292,4,5612203987,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902941,838,1,2,85,0,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2025-03-30T17:42:40.056Z,2025-03-30T23:36:24Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5613269867,20,,5612155289,213,4.49,5612155279,223,,5612155281,56,Center,5612155273,2,,5612155283,140,92.9,5612155277,155,,5612155275,6,,5612155287,212,5612155285,141,,,,,,,,,,31.0,55.1,,,,,,,,,,,,,,,,,
2793903017,826,4,2,85,2,9qsmopgutr7ut5g6workk8w4i,1,3.2,45.8,2025-03-30T17:42:42.685Z,2025-03-30T23:36:38Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5612155793,294,,5612155791,13,,5612155817,233,839,5612155795,56,Back,5612155797,152,,5612155799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902991,839,4,2,85,2,59as3grjvj19voay31j3yfgni,0,96.8,54.2,2025-03-30T17:42:42.686Z,2025-03-30T23:36:39Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5612155641,286,,5612155633,13,,5612155635,294,,5612155637,56,Center,5612155639,152,,5612155847,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793902979,825,43,2,85,6,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-30T17:42:46.014Z,2025-03-30T23:36:33Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5612155533,15,0,5612155507,56,Back,5612155509,140,12.2,5612155513,212,10.5,5612155511,141,31.2,5612155515,213,5.34,5613270245,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903441,827,1,2,85,42,9qsmopgutr7ut5g6workk8w4i,1,9.3,41.3,2025-03-30T17:43:22.464Z,2025-03-30T17:43:27Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5612158315,5,,5612158317,157,,5612158339,213,6.27,5612158337,212,56.1,5612158335,141,40.3,5612158319,152,,5612158333,140,62.7,5612158331,56,Center,5612158341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903455,828,1,2,85,47,9qsmopgutr7ut5g6workk8w4i,1,63.8,39.7,2025-03-30T17:43:27.678Z,2025-03-30T17:43:29Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5612158399,56,Center,5612158431,156,,5612158401,140,63.4,5612158403,141,47.6,5612158405,212,5.4,5612158407,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903473,829,1,2,85,49,9qsmopgutr7ut5g6workk8w4i,1,63.1,47.6,2025-03-30T17:43:29.438Z,2025-03-30T17:43:30Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5612158509,140,56.0,5612158511,141,49.1,5612158513,212,7.5,5612158515,213,3.01,5612158507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903485,830,1,2,85,50,9qsmopgutr7ut5g6workk8w4i,0,56.0,49.1,2025-03-30T17:43:30.254Z,2025-03-30T17:43:31Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5612158567,212,10.5,5612158565,141,60.9,5612158561,140,62.4,5612158557,56,Center,5612158569,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903493,840,8,2,85,51,59as3grjvj19voay31j3yfgni,1,38.3,41.5,2025-03-30T17:43:31.190Z,2025-03-30T23:38:24Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5613274221,385,,5612158603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903517,831,61,2,85,53,9qsmopgutr7ut5g6workk8w4i,0,67.0,46.6,2025-03-30T17:43:33.454Z,2025-03-30T17:43:33Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5612158735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903587,842,1,2,85,58,59as3grjvj19voay31j3yfgni,1,54.7,89.0,2025-03-30T17:43:37.949Z,2025-03-30T17:43:41Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5612159179,213,1.54,5612159175,141,98.3,5612159177,212,6.3,5612159171,56,Left,5612159173,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903607,843,1,2,86,1,59as3grjvj19voay31j3yfgni,1,59.5,92.9,2025-03-30T17:43:41.045Z,2025-03-30T17:43:44Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5612159297,213,5.05,5612159295,212,15.1,5612159289,56,Center,5612159291,140,64.3,5612159293,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903623,844,1,2,86,4,59as3grjvj19voay31j3yfgni,1,71.7,63.7,2025-03-30T17:43:44.797Z,2025-03-30T17:43:47Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5612159369,56,Right,5612159371,140,74.4,5612159373,141,20.7,5612159375,212,29.4,5612159377,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903635,845,1,2,86,7,59as3grjvj19voay31j3yfgni,0,78.6,21.9,2025-03-30T17:43:47.726Z,2025-03-30T23:38:39Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5612159439,140,92.8,5613274655,20,,5613274653,224,,5612159445,213,0.94,5612159441,141,52.2,5612159443,212,25.4,5612159435,155,,5612159437,56,Center,5612159433,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903641,832,12,2,86,9,9qsmopgutr7ut5g6workk8w4i,1,7.1,53.4,2025-03-30T17:43:49.199Z,2025-03-30T17:44:07Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5612159459,141,77.5,5612159455,56,Back,5612159463,213,0.85,5612159457,140,20.9,5612159461,212,21.9,5612159467,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903697,846,1,2,86,11,59as3grjvj19voay31j3yfgni,1,81.8,22.5,2025-03-30T17:43:51.541Z,2025-03-30T17:43:56Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5612159845,56,Center,5612159847,140,73.2,5612159859,213,2.33,5612159851,141,36.6,5612159855,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903721,847,1,2,86,16,59as3grjvj19voay31j3yfgni,1,76.4,29.1,2025-03-30T17:43:56.549Z,2025-03-30T17:43:58Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5612159999,213,5.04,5612159991,56,Right,5612159993,140,81.2,5612159995,141,7.0,5612159997,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903749,848,1,2,86,18,59as3grjvj19voay31j3yfgni,1,81.2,7.0,2025-03-30T17:43:58.213Z,2025-03-30T17:44:01Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5612160205,141,9.5,5612160207,212,15.0,5612160203,140,95.4,5612160201,56,Right,5612160209,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903841,849,1,2,86,21,59as3grjvj19voay31j3yfgni,1,95.9,7.0,2025-03-30T17:44:01.557Z,2025-03-30T23:39:09Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5613275949,20,,5612160799,140,87.9,5612160797,56,Center,5612160795,155,,5612160793,2,,5613275947,224,,5612160805,213,1.90,5612160803,212,26.3,5612160801,141,,,,,,,,,,,,43.6,,,,,,,,,,,,,,,,,,
2793903851,850,1,2,86,26,59as3grjvj19voay31j3yfgni,0,97.8,35.5,2025-03-30T17:44:06.190Z,2025-03-30T23:39:14Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5612160863,140,86.9,5612160861,56,Center,5612160865,141,59.4,5612160867,212,19.9,5612160859,155,,5612160869,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903799,833,12,2,86,27,9qsmopgutr7ut5g6workk8w4i,1,8.7,39.4,2025-03-30T17:44:07.390Z,2025-03-30T17:44:14Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5612160529,213,0.11,5612160525,141,41.6,5612160527,212,13.6,5612160523,140,21.6,5612160521,56,Back,5612160535,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903859,851,1,2,86,32,59as3grjvj19voay31j3yfgni,1,86.9,59.4,2025-03-30T17:44:12.174Z,2025-03-30T17:44:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5612160919,213,2.29,5612160917,212,11.4,5612160915,141,72.0,5612160911,56,Center,5612160913,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903873,852,1,2,86,33,59as3grjvj19voay31j3yfgni,1,79.7,72.0,2025-03-30T17:44:13.101Z,2025-03-30T17:44:14Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5612160999,140,94.5,5612161005,213,0.45,5612161003,212,17.2,5612161001,141,82.9,5612160997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903885,853,1,2,86,34,59as3grjvj19voay31j3yfgni,0,95.9,84.8,2025-03-30T17:44:14.026Z,2025-03-30T23:39:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5612161041,2,,5612161111,286,,5613276437,72,,5612161049,141,81.4,5613276435,224,,5612161053,213,4.36,5612161045,56,Left,5612161047,140,95.1,5612161043,155,5612161051,212,5612161107,233,5612161105,236,,,,,,,2.5,834,,,,,,,,,,,,,,,,
2793903871,834,12,2,86,34,9qsmopgutr7ut5g6workk8w4i,1,6.9,21.0,2025-03-30T17:44:14.126Z,2025-03-30T17:44:16Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5612161125,233,853,5612160993,185,,5612160995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793903881,835,5,2,86,35,9qsmopgutr7ut5g6workk8w4i,0,7.0,-0.6,2025-03-30T17:44:15.310Z,2025-03-30T17:54:11Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5612161025,56,Back,5612161029,347,,5612196989,233,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904005,854,5,2,86,35,59as3grjvj19voay31j3yfgni,1,93.0,100.6,2025-03-30T17:44:15.310Z,2025-03-30T17:54:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5612161859,347,,5612196961,233,835,5612161857,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904117,855,1,2,86,56,59as3grjvj19voay31j3yfgni,1,92.3,100.0,2025-03-30T17:44:36.725Z,2025-03-30T17:44:43Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5612162579,140,93.8,5612162587,1,,5612162585,213,4.77,5612162577,56,Center,5612162575,107,,5612162583,212,29.4,5612162581,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793910819,920,44,2,87,2,59as3grjvj19voay31j3yfgni,1,94.0,59.0,2025-03-30T17:44:41.861Z,2025-03-30T17:55:19Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5612201529,233,836,5612201513,56,Center,5612201515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904155,836,44,2,87,2,9qsmopgutr7ut5g6workk8w4i,0,6.0,41.0,2025-03-30T17:44:41.862Z,2025-03-30T23:59:13Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5612201553,233,920,5612162765,285,,5612162761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904121,856,61,2,87,2,59as3grjvj19voay31j3yfgni,1,93.6,58.2,2025-03-30T17:44:42.466Z,2025-03-30T23:40:09Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5612162607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904159,837,61,2,87,3,9qsmopgutr7ut5g6workk8w4i,1,5.5,40.6,2025-03-30T17:44:43.135Z,2025-03-30T17:55:21Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5612162783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904169,838,6,2,87,4,9qsmopgutr7ut5g6workk8w4i,0,5.9,41.0,2025-03-30T17:44:44.606Z,2025-03-30T23:41:49Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5612162869,56,Back,5612162941,233,857,5612162871,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904141,857,6,2,87,4,59as3grjvj19voay31j3yfgni,1,94.1,59.0,2025-03-30T17:44:44.606Z,2025-03-30T17:46:14Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5612162741,73,,5612162895,233,838,5612162739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904401,858,1,2,87,22,59as3grjvj19voay31j3yfgni,0,99.4,99.8,2025-03-30T17:45:02.672Z,2025-03-30T23:40:46Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5613279567,20,,5612163989,6,,5612163997,56,Center,5612163993,223,,5612164001,140,96.2,5612164009,212,34.3,5612164013,213,4.61,5612163991,155,,5612164017,1,5612164005,141,5612164209,233,5612163987,2,,,,,,,49.6,840,,,,,,,,,,,,,,,,
2793904419,839,44,2,87,24,9qsmopgutr7ut5g6workk8w4i,1,3.5,50.4,2025-03-30T17:45:03.886Z,2025-03-30T23:59:13Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5612164375,233,859,5612164085,56,Back,5612164087,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904471,859,44,2,87,24,59as3grjvj19voay31j3yfgni,0,96.5,49.6,2025-03-30T17:45:03.887Z,2025-03-30T23:59:13Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5612164353,56,Center,5612164355,286,,5612164387,233,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904437,840,41,2,87,24,9qsmopgutr7ut5g6workk8w4i,1,3.0,50.6,2025-03-30T17:45:04.694Z,2025-03-30T23:42:05Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5612164181,213,1.83,5612164173,141,73.6,5612164171,140,0.0,5612164177,212,16.2,5613282191,378,,5612164249,233,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904447,841,6,2,87,26,9qsmopgutr7ut5g6workk8w4i,0,1.0,63.5,2025-03-30T17:45:06.738Z,2025-03-30T23:42:13Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5612164335,56,Back,5612164339,73,,5612164575,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904483,860,6,2,87,26,59as3grjvj19voay31j3yfgni,1,99.0,36.5,2025-03-30T17:45:06.738Z,2025-03-30T17:46:14Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5612164535,75,,5612164533,56,Center,5612164545,233,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904667,861,1,2,87,49,59as3grjvj19voay31j3yfgni,1,99.5,0.5,2025-03-30T17:45:29.222Z,2025-03-30T23:42:08Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,1.0,,5612165559,2,,5612166531,154,,5612165569,56,Center,5612165577,141,44.0,5612165561,6,,5612165581,212,29.7,5612165573,140,96.7,5613282659,72,,5612166529,210,5612165563,155,5612165585,213,5612165565,223,,,,,,15,,1.67,,,,,,,,,,,,,,,,
2793904693,862,44,2,87,52,59as3grjvj19voay31j3yfgni,1,96.2,42.6,2025-03-30T17:45:32.405Z,2025-03-30T23:59:14Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5612166719,233,844,5612165695,286,,5612165693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904827,844,44,2,87,52,9qsmopgutr7ut5g6workk8w4i,0,3.8,57.4,2025-03-30T17:45:32.406Z,2025-03-30T23:59:14Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5612166737,233,862,5612166493,285,,5612166489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904699,863,15,2,87,53,59as3grjvj19voay31j3yfgni,1,96.7,44.6,2025-03-30T17:45:32.861Z,2025-03-30T23:42:23Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5612166569,103,22.8,5612166559,29,,5612165881,25,,5612166573,147,47.8,5612166561,154,,5612166953,233,842,5612165717,56,Center,5612165713,60,,5613283233,214,5612166571,146,5612166567,102,5612165883,15,5612166563,55,861,5612166557,79,,99.3,49.6,,,5612165887,328,,,,,,,,,,,,
2793904679,842,10,2,87,53,9qsmopgutr7ut5g6workk8w4i,1,1.3,51.0,2025-03-30T17:45:32.961Z,2025-03-30T23:42:34Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5612165641,173,,5612165647,56,Back,5612165645,182,,5612166933,181,,5612167041,233,863,5613283557,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904689,843,6,2,87,54,9qsmopgutr7ut5g6workk8w4i,0,2.0,52.7,2025-03-30T17:45:33.889Z,2025-03-30T23:42:49Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5612165793,73,,5612165791,56,Back,5612165817,233,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904705,864,6,2,87,54,59as3grjvj19voay31j3yfgni,1,98.0,47.3,2025-03-30T17:45:33.889Z,2025-03-30T23:42:30Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5612165805,233,843,5612165767,56,Center,5612165769,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904915,865,1,2,88,14,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2025-03-30T17:45:54.046Z,2025-03-30T23:42:43Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5613283797,20,,5612167139,56,Center,5612167133,6,,5612167131,2,,5612167135,155,,5612167137,223,,5612167141,140,92.9,5612167143,141,53.7,5612167145,212,5612167147,213,,,,,,,,,,31.9,4.49,,,,,,,,,,,,,,,,,
2793904935,845,44,2,88,16,9qsmopgutr7ut5g6workk8w4i,1,7.4,46.0,2025-03-30T17:45:56.755Z,2025-03-30T17:46:00Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5612167247,233,866,5612167235,56,Back,5612167237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904923,866,44,2,88,16,59as3grjvj19voay31j3yfgni,0,92.6,54.0,2025-03-30T17:45:56.756Z,2025-03-30T17:46:01Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5612167267,233,845,5612167185,286,,5612167183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904961,846,12,2,88,17,9qsmopgutr7ut5g6workk8w4i,1,7.7,45.7,2025-03-30T17:45:57.678Z,2025-03-30T17:46:01Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5612167419,15,,5612167395,140,23.0,5612167405,213,0.58,5612167401,141,61.2,5612167403,212,19.2,5612167391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904989,867,1,2,88,19,59as3grjvj19voay31j3yfgni,1,79.2,36.9,2025-03-30T17:45:59.366Z,2025-03-30T17:46:10Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,1.0,,5612167615,213,0.01,5612167613,212,11.9,5612167611,141,37.1,5612168177,154,,5612168175,210,15,5612167607,56,Center,5612167605,155,,5612167609,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904995,868,15,2,88,21,59as3grjvj19voay31j3yfgni,1,89.5,36.6,2025-03-30T17:46:01.276Z,2025-03-30T23:43:28Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5612167645,63,,5612167647,56,Center,5612168251,147,46.6,5612167899,15,,5612168221,154,,5612168235,103,13.9,5612167897,25,,5612168231,102,50.5,5612168219,29,5612168217,78,5612168249,146,5612168279,233,5612168223,55,867,5612167903,328,,,97.5,848,,,,,,,,,,,,,,,
2793905039,848,10,2,88,21,9qsmopgutr7ut5g6workk8w4i,1,2.6,52.7,2025-03-30T17:46:01.376Z,2025-03-30T23:43:29Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5612167893,56,Back,5612167891,182,,5612168129,180,,5612168331,233,868,5613284417,377,,5612168127,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793904975,847,52,2,88,22,9qsmopgutr7ut5g6workk8w4i,1,3.9,53.1,2025-03-30T17:46:02.566Z,2025-03-30T23:43:14Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5613284531,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
