id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/19/value
2777548285,780,44,2,73,22,5rz9enoyknpg8ji78za5b82p0,1,58.8,44.1,2025-02-16T16:34:03.923Z,2025-02-16T19:45:22Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5522595953,56,Center,5522595959,233,987,5522595957,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777548279,987,44,2,73,22,aljua8crr0vkwit0j3m59jw9j,0,41.2,55.9,2025-02-16T16:34:03.924Z,2025-02-16T19:45:22Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5522595943,56,Back,5522595945,285,,5522596001,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777385993,611,1,2,73,22,5rz9enoyknpg8ji78za5b82p0,0,62.4,39.4,2025-02-16T16:34:04.353Z,2025-02-16T16:34:11Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521697535,212,13.4,5521697533,141,32.8,5521697529,56,Center,5521697537,213,5.94,5521697527,3,,5521697531,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386009,719,8,2,73,24,aljua8crr0vkwit0j3m59jw9j,1,30.9,75.9,2025-02-16T16:34:06.735Z,2025-02-16T19:45:27Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5521697619,56,Back,5521697639,15,,5522596253,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386095,720,1,2,73,26,aljua8crr0vkwit0j3m59jw9j,1,24.0,83.5,2025-02-16T16:34:08.547Z,2025-02-16T19:45:31Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521698061,140,9.5,5522596483,3,,5521698067,213,3.96,5521698059,56,Back,5521698065,212,22.4,5521698063,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386165,722,1,2,73,28,aljua8crr0vkwit0j3m59jw9j,1,9.2,59.4,2025-02-16T16:34:10.813Z,2025-02-16T16:34:15Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5521698421,56,Back,5521698443,213,0.81,5521698439,141,84.8,5521698441,212,23.8,5521698423,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386215,723,1,2,73,33,aljua8crr0vkwit0j3m59jw9j,1,31.5,81.8,2025-02-16T16:34:14.859Z,2025-02-16T16:34:17Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521698693,140,25.5,5521698695,141,54.2,5521698691,56,Back,5521698697,212,19.8,5521698699,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386297,724,1,2,73,35,aljua8crr0vkwit0j3m59jw9j,1,26.7,48.5,2025-02-16T16:34:17.203Z,2025-02-16T16:34:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521699179,213,5.27,5521699171,56,Back,5521699177,212,25.4,5521699173,140,39.5,5521699175,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386381,725,1,2,73,40,aljua8crr0vkwit0j3m59jw9j,1,56.3,11.0,2025-02-16T16:34:22.656Z,2025-02-16T16:34:26Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521699611,212,26.8,5521699607,140,35.4,5521699609,141,33.7,5521699613,213,2.53,5521699605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386489,726,1,2,73,44,aljua8crr0vkwit0j3m59jw9j,1,38.2,36.7,2025-02-16T16:34:26.172Z,2025-02-16T16:34:31Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521700217,212,24.6,5521700211,56,Back,5521700219,213,1.35,5521700215,141,72.0,5521700213,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386503,727,1,2,73,49,aljua8crr0vkwit0j3m59jw9j,1,56.2,75.0,2025-02-16T16:34:31.765Z,2025-02-16T16:34:33Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521700317,141,95.0,5521700321,213,1.07,5521700313,56,Left,5521700315,140,63.3,5521700319,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386531,728,1,2,73,51,aljua8crr0vkwit0j3m59jw9j,1,63.3,95.0,2025-02-16T16:34:33.203Z,2025-02-16T16:34:35Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5521700489,213,4.01,5521700487,212,13.7,5521700481,56,Left,5521700483,140,54.9,5521700485,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386571,729,1,2,73,53,aljua8crr0vkwit0j3m59jw9j,1,55.6,76.7,2025-02-16T16:34:35.531Z,2025-02-16T16:34:38Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521700743,140,50.3,5521700745,141,54.5,5521700747,212,16.1,5521700741,56,Center,5521700749,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386623,730,1,2,73,56,aljua8crr0vkwit0j3m59jw9j,1,51.9,47.6,2025-02-16T16:34:37.859Z,2025-02-16T16:34:40Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521701027,141,12.8,5521701031,213,5.24,5521701023,56,Right,5521701025,140,65.1,5521701029,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386659,731,1,2,73,58,aljua8crr0vkwit0j3m59jw9j,1,65.1,12.8,2025-02-16T16:34:40.312Z,2025-02-16T16:34:42Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5521701237,141,18.3,5521701235,140,58.3,5521701241,213,2.66,5521701233,56,Right,5521701239,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386783,732,1,2,74,0,aljua8crr0vkwit0j3m59jw9j,1,58.2,19.2,2025-02-16T16:34:42.780Z,2025-02-16T16:34:49Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521701895,140,80.6,5521701893,56,Right,5521701901,213,5.96,5521701899,212,24.8,5521701897,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777548695,781,83,2,74,7,5rz9enoyknpg8ji78za5b82p0,1,21.3,75.2,2025-02-16T16:34:49.169Z,2025-02-16T19:45:59Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5522598217,399,3ejggtt1du1cui3wc1f8oqx62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386869,733,1,2,74,7,aljua8crr0vkwit0j3m59jw9j,1,73.2,25.3,2025-02-16T16:34:49.171Z,2025-02-16T16:34:54Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5521702325,141,38.5,5521702323,140,73.6,5521702329,213,1.52,5521702327,212,9.0,5521702321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386881,734,1,2,74,12,aljua8crr0vkwit0j3m59jw9j,1,68.0,47.9,2025-02-16T16:34:54.342Z,2025-02-16T16:34:55Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521702397,141,39.7,5521702399,212,13.1,5521702401,213,3.58,5521702395,140,56.7,5521702393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386915,735,1,2,74,13,aljua8crr0vkwit0j3m59jw9j,1,56.7,39.7,2025-02-16T16:34:55.077Z,2025-02-16T16:34:57Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521702591,212,19.1,5521702585,56,Right,5521702587,140,69.8,5521702593,213,5.52,5521702589,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777386975,736,1,2,74,15,aljua8crr0vkwit0j3m59jw9j,1,68.5,24.9,2025-02-16T16:34:56.952Z,2025-02-16T16:34:59Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521702909,56,Right,5521702919,212,17.7,5521702911,140,82.1,5521702915,141,9.5,5521702923,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387067,737,1,2,74,17,aljua8crr0vkwit0j3m59jw9j,1,88.0,9.8,2025-02-16T16:34:59.748Z,2025-02-16T16:35:04Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521703485,140,80.6,5521703483,56,Right,5521703489,212,10.7,5521703491,213,2.38,5521703487,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387095,738,1,2,74,22,aljua8crr0vkwit0j3m59jw9j,1,84.8,16.2,2025-02-16T16:35:04.826Z,2025-02-16T16:35:05Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5521703619,140,74.3,5521703623,212,11.0,5521703625,213,3.16,5521703617,56,Right,5521703621,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387119,739,1,2,74,23,aljua8crr0vkwit0j3m59jw9j,0,79.3,19.5,2025-02-16T16:35:05.826Z,2025-02-16T19:46:16Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5522599295,224,,5521703741,213,1.18,5521703733,56,Center,5521703735,140,85.6,5521703739,212,17.3,5521703729,2,,5521703731,155,,5522599297,20,,5521703737,141,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387151,612,12,2,74,26,5rz9enoyknpg8ji78za5b82p0,1,14.8,63.2,2025-02-16T16:35:07.867Z,2025-02-16T16:35:09Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521703941,212,18.6,5521703935,56,Back,5521703943,213,0.19,5521703937,140,32.2,5521703939,141,68.4,5521703967,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387235,740,1,2,74,28,aljua8crr0vkwit0j3m59jw9j,1,65.1,18.8,2025-02-16T16:35:10.123Z,2025-02-16T16:35:13Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5521704387,3,,5521704395,212,10.7,5521704393,141,6.2,5521704389,56,Right,5521704391,140,59.0,5521704397,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387293,741,1,2,74,31,aljua8crr0vkwit0j3m59jw9j,1,52.9,11.0,2025-02-16T16:35:13.545Z,2025-02-16T16:35:16Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521704695,212,30.5,5521704693,141,52.8,5521704697,213,1.94,5521704689,56,Back,5521704691,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387341,742,1,2,74,34,aljua8crr0vkwit0j3m59jw9j,1,43.0,52.7,2025-02-16T16:35:16.451Z,2025-02-16T16:35:21Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521704975,212,28.7,5521704973,141,89.1,5521704971,140,56.9,5521704969,56,Left,5521704977,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387431,743,1,2,74,39,aljua8crr0vkwit0j3m59jw9j,1,59.9,94.2,2025-02-16T16:35:21.013Z,2025-02-16T16:35:25Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521705451,141,71.4,5521705449,140,46.0,5521705455,213,3.96,5521705453,212,21.3,5521705447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387475,744,1,2,74,43,aljua8crr0vkwit0j3m59jw9j,1,46.1,70.2,2025-02-16T16:35:25.060Z,2025-02-16T16:35:27Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521705727,140,55.3,5521705731,212,25.6,5521705733,213,5.10,5521705729,141,35.4,5521705725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387483,745,1,2,74,46,aljua8crr0vkwit0j3m59jw9j,0,56.8,35.1,2025-02-16T16:35:27.857Z,2025-02-16T16:35:28Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521705775,212,14.0,5521705773,141,54.5,5521705771,140,61.2,5521705769,56,Center,5521705777,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387523,613,61,2,74,49,5rz9enoyknpg8ji78za5b82p0,1,39.0,55.1,2025-02-16T16:35:30.854Z,2025-02-16T16:35:30Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5521705957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387641,746,1,2,74,53,aljua8crr0vkwit0j3m59jw9j,1,59.5,9.5,2025-02-16T16:35:34.903Z,2025-02-16T16:35:37Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5521706631,56,Center,5521706637,212,10.6,5521706639,213,2.25,5521706635,141,21.6,5521706633,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387707,747,1,2,74,55,aljua8crr0vkwit0j3m59jw9j,1,52.5,21.6,2025-02-16T16:35:36.919Z,2025-02-16T16:35:40Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521707005,213,1.61,5521706997,141,58.7,5521706993,56,Center,5521706995,140,51.6,5521707001,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387765,748,1,2,74,58,aljua8crr0vkwit0j3m59jw9j,1,56.7,66.9,2025-02-16T16:35:40.794Z,2025-02-16T16:35:43Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521707353,141,96.8,5521707355,212,22.2,5521707347,56,Left,5521707357,213,1.15,5521707349,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387829,749,1,2,75,1,aljua8crr0vkwit0j3m59jw9j,1,67.8,97.4,2025-02-16T16:35:43.512Z,2025-02-16T16:35:46Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5521707709,56,Left,5521707715,212,7.9,5521707713,141,90.9,5521707711,140,61.6,5521707717,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387861,750,1,2,75,4,aljua8crr0vkwit0j3m59jw9j,1,63.1,88.6,2025-02-16T16:35:46.762Z,2025-02-16T16:35:48Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521707895,56,Left,5521707903,213,0.49,5521707899,141,95.0,5521707901,212,9.3,5521707897,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387909,751,1,2,75,6,aljua8crr0vkwit0j3m59jw9j,1,68.9,93.9,2025-02-16T16:35:48.684Z,2025-02-16T16:35:50Z,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,5521708159,141,92.3,5521708157,140,56.4,5521708163,213,3.22,5521708161,212,13.2,5521708155,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387941,752,1,2,75,8,aljua8crr0vkwit0j3m59jw9j,1,57.2,92.9,2025-02-16T16:35:50.668Z,2025-02-16T16:35:52Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521708317,213,5.86,5521708311,140,68.0,5521708313,141,85.4,5521708315,212,12.4,5521708309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777387969,753,1,2,75,10,aljua8crr0vkwit0j3m59jw9j,1,68.0,85.4,2025-02-16T16:35:52.231Z,2025-02-16T16:35:53Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5521708459,141,95.0,5521708463,213,0.92,5521708457,140,72.7,5521708461,212,8.2,5521708455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388001,754,1,2,75,11,aljua8crr0vkwit0j3m59jw9j,1,73.5,94.5,2025-02-16T16:35:53.590Z,2025-02-16T16:35:55Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5521708685,213,4.33,5521708683,212,13.6,5521708679,140,68.7,5521708677,56,Center,5521708681,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388023,755,1,2,75,13,aljua8crr0vkwit0j3m59jw9j,0,69.9,76.4,2025-02-16T16:35:55.262Z,2025-02-16T16:35:56Z,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,5521708809,56,Center,5521708813,141,73.2,5521708815,212,21.1,5521708811,140,89.9,5521708817,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388101,614,12,2,75,16,5rz9enoyknpg8ji78za5b82p0,1,10.7,33.3,2025-02-16T16:35:58.133Z,2025-02-16T16:36:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5521709259,56,Back,5521709261,140,29.9,5521709267,213,5.91,5521709263,141,21.7,5521709265,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388171,756,1,2,75,17,aljua8crr0vkwit0j3m59jw9j,1,66.7,82.4,2025-02-16T16:35:59.121Z,2025-02-16T16:36:03Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521709587,213,4.89,5521709581,141,34.2,5521709577,140,72.3,5521709585,212,33.3,5521709591,1,,5521709573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388111,615,43,2,75,17,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-16T16:35:59.253Z,2025-02-16T16:36:51Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5521709289,56,Back,5521714673,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777389975,625,83,2,75,20,5rz9enoyknpg8ji78za5b82p0,0,24.3,72.8,2025-02-16T16:36:02.055Z,2025-02-16T16:37:34Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5521719587,399,5x8064b3yr7txk0czddfjtffu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388175,757,3,2,75,21,aljua8crr0vkwit0j3m59jw9j,0,77.6,28.6,2025-02-16T16:36:03.559Z,2025-02-16T19:47:04Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5522602489,465,,5521709641,56,Center,5521709853,233,616,5521709643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388211,616,7,2,75,21,5rz9enoyknpg8ji78za5b82p0,1,22.4,71.4,2025-02-16T16:36:03.560Z,2025-02-16T19:47:12Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5522603131,178,,5521709781,285,,5521709835,233,757,5521709779,56,Back,5522603129,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777389699,624,61,2,75,22,5rz9enoyknpg8ji78za5b82p0,1,22.0,71.6,2025-02-16T16:36:04.271Z,2025-02-16T16:37:21Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5521717641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388289,617,43,2,75,24,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-16T16:36:06.781Z,2025-02-16T19:47:22Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5522603885,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388385,618,12,2,75,27,5rz9enoyknpg8ji78za5b82p0,1,13.5,96.3,2025-02-16T16:36:09.101Z,2025-02-16T17:08:14Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521710673,56,Back,5521710675,140,26.5,5521710677,141,100.0,5521710681,213,0.27,5521710679,212,14.2,5521710767,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388393,619,5,2,75,28,5rz9enoyknpg8ji78za5b82p0,0,23.0,101.8,2025-02-16T16:36:10.699Z,2025-02-16T17:09:25Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521710715,56,Back,5521710719,347,,5521710793,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388377,758,5,2,75,28,aljua8crr0vkwit0j3m59jw9j,1,77.0,-1.8,2025-02-16T16:36:10.699Z,2025-02-16T17:09:25Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5521710667,347,,5521710783,233,619,5521710665,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388537,759,1,2,75,36,aljua8crr0vkwit0j3m59jw9j,1,82.9,0.0,2025-02-16T16:36:17.851Z,2025-02-16T19:47:55Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5521711457,213,2.09,5521711449,56,Center,5521711451,140,72.2,5521711511,189,,5521711447,107,,5521711459,1,,5521711453,141,27.4,5521711455,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388677,760,1,2,75,38,aljua8crr0vkwit0j3m59jw9j,1,65.4,41.3,2025-02-16T16:36:20.288Z,2025-02-16T16:36:32Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,1.0,,5521712199,212,11.0,5521712951,210,13,5521712197,141,56.7,5521712193,56,Center,5521712195,140,68.7,5521712201,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388681,761,13,2,75,43,aljua8crr0vkwit0j3m59jw9j,1,72.2,64.9,2025-02-16T16:36:25.382Z,2025-02-16T19:48:22Z,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,5521712217,56,Center,5521712963,29,,5521712981,231,51.3,5521712977,215,,5522608001,81,,5521712535,20,,5521712215,18,,5521712979,230,97.8,5521712969,102,5521712973,103,55.6,5522607999,120,5521712965,55,760,38.7,,5521712213,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388957,620,5,2,75,45,5rz9enoyknpg8ji78za5b82p0,1,-1.2,54.0,2025-02-16T16:36:26.850Z,2025-02-16T17:09:25Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5521713717,233,762,5521713637,56,Back,5521713639,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777388743,762,5,2,75,45,aljua8crr0vkwit0j3m59jw9j,0,101.2,46.0,2025-02-16T16:36:26.850Z,2025-02-16T17:09:25Z,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,5521712521,346,,5521713735,233,620,5521712519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777389335,621,1,2,76,15,5rz9enoyknpg8ji78za5b82p0,0,4.1,44.3,2025-02-16T16:36:57.373Z,2025-02-16T16:37:01Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5521715759,140,58.8,5521715763,212,57.5,5521715765,213,6.24,5521715757,56,Center,5521715761,141,40.7,5521715755,124,,5521715767,1,,5521715769,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777389377,763,1,2,76,19,aljua8crr0vkwit0j3m59jw9j,0,38.7,67.6,2025-02-16T16:37:01.330Z,2025-02-16T16:37:02Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5521715997,56,Center,5521715999,140,55.7,5521716001,141,46.7,5521716003,212,22.8,5521716005,213,5.61,5521715995,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777389477,622,1,2,76,22,5rz9enoyknpg8ji78za5b82p0,1,44.5,56.6,2025-02-16T16:37:04.751Z,2025-02-16T16:37:06Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521716505,140,68.6,5521716503,56,Center,5521716509,212,28.3,5521716501,155,,5521716511,213,0.47,5521716507,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777389483,623,61,2,76,25,5rz9enoyknpg8ji78za5b82p0,0,69.4,75.9,2025-02-16T16:37:06.845Z,2025-02-16T16:37:07Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5521716533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777389629,765,1,2,76,26,aljua8crr0vkwit0j3m59jw9j,1,21.4,11.4,2025-02-16T16:37:07.845Z,2025-02-16T16:37:12Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521717253,213,2.26,5521717235,56,Back,5521717241,140,7.9,5521717245,141,36.9,5521717249,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
