id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2780158481,695,16,2,83,33,aljua8crr0vkwit0j3m59jw9j,1,84.4,35.4,2025-02-23T14:44:27.254Z,2025-02-23T21:17:16Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536870063,374,2025-02-23 14:44:26.105,5536872561,215,,5536867749,63,,5536872547,77,,5536867751,56,Center,5536872557,102,53.7,5536872571,231,46.2,5538509243,396,52.5,5536872553,55,5536872573,300,,694,5538509241,395,5536872567,230,98.8,5536872559,103,5536870067,375,83:32.299,5536870059,72,5536872551,29,,5536867747,22,,,,1.5,,20.9,,,,,,,
2780159371,783,1,2,84,27,77tfx9me4aaqhzv78bmgsy9bg,1,49.8,49.9,2025-02-23T14:45:20.852Z,2025-02-23T14:45:23Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5536872897,212,16.4,5536872903,279,G,5536872885,56,Back,5536872889,140,39.3,5536872893,141,32.1,5536872901,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159381,784,1,2,84,27,77tfx9me4aaqhzv78bmgsy9bg,0,39.3,32.1,2025-02-23T14:45:21.758Z,2025-02-23T15:08:15Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536872943,140,91.6,5536872947,212,56.5,5536872941,56,Right,5536872951,1,,5536872945,141,12.8,5536872949,213,6.05,5536872939,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159421,696,1,2,84,28,aljua8crr0vkwit0j3m59jw9j,1,8.4,94.5,2025-02-23T14:45:22.551Z,2025-02-23T15:00:34Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5536873199,1,,5536873195,212,21.9,5536873197,213,5.77,5536873191,140,26.6,5536873189,56,Back,5536873187,157,,5536873193,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780174349,826,1,2,84,31,aljua8crr0vkwit0j3m59jw9j,0,24.9,92.0,2025-02-23T14:45:24.806Z,2025-02-23T21:18:44Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536954389,56,Back,5536954399,213,1.59,5538513553,155,,5536954393,141,100.0,5536954397,212,6.5,5536954391,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159633,697,5,2,84,32,aljua8crr0vkwit0j3m59jw9j,0,24.5,101.6,2025-02-23T14:45:25.902Z,2025-02-23T15:06:46Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536954923,233,786,5536874325,347,,5536874321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159527,786,5,2,84,32,77tfx9me4aaqhzv78bmgsy9bg,1,75.5,-1.6,2025-02-23T14:45:25.902Z,2025-02-23T15:06:45Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536873751,56,Right,5536954893,233,697,5536873753,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159463,785,43,2,84,33,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-23T14:45:27.605Z,2025-02-23T14:47:01Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536873471,56,Right,5536883385,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159603,787,1,2,84,36,77tfx9me4aaqhzv78bmgsy9bg,1,73.8,0.0,2025-02-23T14:45:30.276Z,2025-02-23T14:45:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536874213,141,41.2,5536874207,107,,5536874209,56,Center,5536874217,213,1.44,5536874211,140,77.4,5536874215,212,29.2,5536874219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159609,788,1,2,84,37,77tfx9me4aaqhzv78bmgsy9bg,0,76.1,35.6,2025-02-23T14:45:31.599Z,2025-02-23T15:08:24Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536885121,141,46.6,5536874243,56,Center,5536885119,140,72.4,5536885129,213,2.05,5536885125,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780174835,827,3,2,84,38,aljua8crr0vkwit0j3m59jw9j,1,30.8,48.6,2025-02-23T14:45:31.806Z,2025-02-23T21:18:57Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5536957009,56,Back,5536957027,233,884,5538514461,465,,5536957011,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780174731,884,45,2,84,38,77tfx9me4aaqhzv78bmgsy9bg,0,69.2,51.4,2025-02-23T14:45:31.806Z,2025-02-23T15:05:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536956439,286,,5536956437,56,Center,5536957043,233,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780174885,828,3,2,84,40,aljua8crr0vkwit0j3m59jw9j,1,34.0,56.0,2025-02-23T14:45:33.806Z,2025-02-23T21:19:06Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5536957209,56,Back,5538515111,464,,5536957219,233,885,5536957223,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780174785,885,45,2,84,40,77tfx9me4aaqhzv78bmgsy9bg,0,66.0,44.0,2025-02-23T14:45:33.806Z,2025-02-23T15:01:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536957239,233,828,5536956687,56,Center,5536956689,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780457197,855,3,2,84,41,aljua8crr0vkwit0j3m59jw9j,1,73.1,83.9,2025-02-23T14:45:35.460Z,2025-02-23T21:19:47Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5538517223,464,,5538517221,286,,5538517217,56,Left,5538517225,233,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780457193,916,45,2,84,41,77tfx9me4aaqhzv78bmgsy9bg,0,26.9,16.1,2025-02-23T14:45:35.460Z,2025-02-23T21:19:47Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5538517197,56,Back,5538517199,285,,5538517235,233,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159617,789,43,2,84,41,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-23T14:45:35.766Z,2025-02-23T14:47:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536874275,56,Center,5536885233,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159667,699,1,2,84,43,aljua8crr0vkwit0j3m59jw9j,1,28.5,86.6,2025-02-23T14:45:36.847Z,2025-02-23T14:45:38Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5536874503,213,0.87,5536874501,212,6.4,5536874497,140,32.4,5536874495,56,Back,5536874499,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780457381,856,3,2,84,44,aljua8crr0vkwit0j3m59jw9j,0,28.3,92.5,2025-02-23T14:45:38.253Z,2025-02-23T21:20:03Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5538518213,464,,5538518211,285,,5538518215,467,6rd6a2f1k124dzp1p904yq3h0,5538518209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159675,700,4,2,84,44,aljua8crr0vkwit0j3m59jw9j,1,32.4,93.0,2025-02-23T14:45:38.305Z,2025-02-23T21:58:20Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5536874543,285,,5536874861,233,790,5536874537,56,Back,5536874541,265,,5536874539,152,,5536874535,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159719,790,4,2,84,44,77tfx9me4aaqhzv78bmgsy9bg,0,67.6,7.0,2025-02-23T14:45:38.306Z,2025-02-23T21:20:11Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5536874793,56,Right,5536874797,265,,5536874791,13,,5536874795,152,,5536874799,286,,5536874899,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159819,701,1,2,84,52,aljua8crr0vkwit0j3m59jw9j,1,28.3,92.7,2025-02-23T14:45:46.390Z,2025-02-23T14:45:48Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536875419,152,,5536875471,189,,5536875423,140,32.5,5536875417,5,,5536875427,212,12.9,5536875421,56,Back,5536875429,213,5.06,5536875425,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159855,702,1,2,84,54,aljua8crr0vkwit0j3m59jw9j,1,32.5,74.8,2025-02-23T14:45:48.310Z,2025-02-23T14:45:49Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5536875615,56,Back,5536875623,213,3.73,5536875619,141,63.3,5536875617,140,21.4,5536875621,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159913,703,1,2,84,55,aljua8crr0vkwit0j3m59jw9j,1,23.1,64.2,2025-02-23T14:45:48.990Z,2025-02-23T21:20:37Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536875915,1,,5536875911,212,32.9,5536875913,213,5.05,5536875905,56,Back,5536875909,141,18.6,5536875907,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159979,704,1,2,84,58,aljua8crr0vkwit0j3m59jw9j,1,34.3,12.3,2025-02-23T14:45:52.550Z,2025-02-23T14:45:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536876315,213,6.17,5536876311,141,8.5,5536876309,140,56.7,5536876307,56,Right,5536876313,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780159985,705,3,2,85,2,aljua8crr0vkwit0j3m59jw9j,0,60.7,5.4,2025-02-23T14:45:56.126Z,2025-02-23T21:20:47Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536876579,233,791,5538520547,465,,5536876361,286,,5536876359,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160007,791,7,2,85,2,77tfx9me4aaqhzv78bmgsy9bg,1,39.3,94.6,2025-02-23T14:45:56.127Z,2025-02-23T21:20:49Z,b4ocx2ub0iwtzac72gd0voj6c,M. Walker,,,5536876545,233,705,5538520665,178,,5538520663,385,,5536876531,285,,5536876529,56,Back,5536876527,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160081,706,5,2,85,3,aljua8crr0vkwit0j3m59jw9j,1,57.4,-1.6,2025-02-23T14:45:57.014Z,2025-02-23T15:06:46Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536876965,233,792,5536876925,56,Right,5536876927,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160037,792,5,2,85,3,77tfx9me4aaqhzv78bmgsy9bg,0,42.6,101.6,2025-02-23T14:45:57.014Z,2025-02-23T15:06:46Z,b4ocx2ub0iwtzac72gd0voj6c,M. Walker,,,5536876977,233,706,5536876691,347,,5536876689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160131,707,1,2,85,8,aljua8crr0vkwit0j3m59jw9j,1,60.4,0.0,2025-02-23T14:46:01.902Z,2025-02-23T14:46:05Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5536877243,140,39.1,5536877241,56,Back,5536877247,212,30.1,5536877251,1,,5536877249,213,2.41,5536877239,107,,5536877245,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160151,708,1,2,85,11,aljua8crr0vkwit0j3m59jw9j,1,34.1,23.0,2025-02-23T14:46:05.423Z,2025-02-23T14:46:06Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536877363,140,33.4,5536877367,212,10.2,5536877361,56,Back,5536877365,141,8.0,5536877369,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160201,709,1,2,85,12,aljua8crr0vkwit0j3m59jw9j,1,41.9,2.9,2025-02-23T14:46:06.710Z,2025-02-23T21:21:30Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536877619,56,Back,5536877623,141,33.6,5536877627,213,2.43,5536877621,140,18.8,5536877625,212,32.0,5538522371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160317,710,1,2,85,16,aljua8crr0vkwit0j3m59jw9j,1,22.4,40.1,2025-02-23T14:46:09.870Z,2025-02-23T14:46:16Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5536878247,140,26.3,5536878251,212,23.7,5536878253,213,1.40,5536878249,141,74.4,5536878245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160363,711,1,2,85,22,aljua8crr0vkwit0j3m59jw9j,1,31.2,66.4,2025-02-23T14:46:16.198Z,2025-02-23T14:46:18Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536878485,212,41.9,5536878489,213,5.53,5536878481,141,24.3,5536878479,140,60.3,5536878475,155,,5536878477,56,Center,5536878491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160375,712,44,2,85,23,aljua8crr0vkwit0j3m59jw9j,1,60.2,25.5,2025-02-23T14:46:17.698Z,2025-02-23T15:05:39Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536878563,233,793,5536878545,56,Center,5536878549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160353,793,44,2,85,23,77tfx9me4aaqhzv78bmgsy9bg,0,39.8,74.5,2025-02-23T14:46:17.699Z,2025-02-23T15:05:39Z,b4ocx2ub0iwtzac72gd0voj6c,M. Walker,,,5536878421,56,Back,5536878571,233,712,5536878427,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160401,713,1,2,85,24,aljua8crr0vkwit0j3m59jw9j,1,61.4,25.0,2025-02-23T14:46:18.399Z,2025-02-23T14:46:20Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536878647,141,10.7,5536878641,168,,5536878639,3,,5536878645,140,68.1,5536878649,212,12.0,5536878651,213,5.34,5536878643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160491,714,1,2,85,26,aljua8crr0vkwit0j3m59jw9j,1,77.4,13.1,2025-02-23T14:46:20.414Z,2025-02-23T21:21:49Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5536879095,141,37.4,5536879099,212,19.1,5536879091,56,Center,5538523803,20,,5536879087,155,,5536879101,213,1.04,5536879093,140,86.6,5538523801,224,,5536879083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160497,715,61,2,85,30,aljua8crr0vkwit0j3m59jw9j,0,86.6,37.4,2025-02-23T14:46:24.374Z,2025-02-23T14:59:22Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536879111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160547,794,1,2,85,31,77tfx9me4aaqhzv78bmgsy9bg,1,11.5,65.4,2025-02-23T14:46:25.060Z,2025-02-23T14:46:26Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5536879347,3,,5536879355,212,6.1,5536879357,213,5.34,5536879351,140,14.9,5536879349,56,Back,5536879353,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160561,795,1,2,85,32,77tfx9me4aaqhzv78bmgsy9bg,0,14.9,58.2,2025-02-23T14:46:26.515Z,2025-02-23T21:22:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536879399,140,33.9,5536879397,56,Back,5538524897,157,,5536879405,213,5.99,5536879403,212,20.8,5536879401,141,49.4,5538524899,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160645,716,15,2,85,35,aljua8crr0vkwit0j3m59jw9j,1,71.0,58.5,2025-02-23T14:46:29.758Z,2025-02-23T21:22:35Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5536881091,458,,5536881095,147,50.2,5536879797,22,,5536881093,146,97.3,5536879801,56,Center,5536881081,78,,5536880885,72,,5536881089,215,,5536881085,103,5536881159,233,796,17.7,5536879799,18,5536881083,102,50.5,,,,,,,,,,,,,,,,,,,,,,,,,
2780160677,796,10,2,85,36,77tfx9me4aaqhzv78bmgsy9bg,1,2.2,49.9,2025-02-23T14:46:29.858Z,2025-02-23T21:22:41Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5536879999,178,,5536880001,182,,5536879997,173,,5538526123,377,,5536880003,56,Back,5536881199,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160835,798,1,2,85,43,77tfx9me4aaqhzv78bmgsy9bg,0,4.6,6.1,2025-02-23T14:46:37.619Z,2025-02-23T21:23:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536880993,212,53.1,5536880989,140,55.1,5536880987,56,Right,5536880995,213,0.04,5536880997,1,,5536880991,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780160943,718,1,2,85,50,aljua8crr0vkwit0j3m59jw9j,1,55.2,92.1,2025-02-23T14:46:44.598Z,2025-02-23T14:46:46Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536881647,213,5.04,5536881641,141,73.3,5536881643,212,13.5,5536881637,56,Center,5536881639,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161033,719,1,2,85,52,aljua8crr0vkwit0j3m59jw9j,1,58.8,84.8,2025-02-23T14:46:46.142Z,2025-02-23T14:46:49Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5536882097,140,54.3,5536882099,141,95.6,5536882103,213,2.14,5536882095,56,Left,5536882101,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161067,720,1,2,85,55,aljua8crr0vkwit0j3m59jw9j,1,54.3,95.6,2025-02-23T14:46:49.534Z,2025-02-23T14:46:51Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536882285,140,45.3,5536882283,56,Back,5536882291,141,82.3,5536882297,213,3.91,5536882293,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161123,721,1,2,85,58,aljua8crr0vkwit0j3m59jw9j,0,41.5,80.6,2025-02-23T14:46:52.640Z,2025-02-23T21:23:25Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5538528469,155,,5536882637,140,74.4,5536882641,212,55.0,5536882639,141,17.7,5536882645,1,,5536882635,56,Right,5536882643,213,5.39,5538528471,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161159,799,1,2,86,0,77tfx9me4aaqhzv78bmgsy9bg,1,18.2,87.8,2025-02-23T14:46:54.659Z,2025-02-23T14:46:56Z,b4ocx2ub0iwtzac72gd0voj6c,M. Walker,,,5536882851,141,83.9,5536882849,140,28.7,5536882845,3,,5536882847,56,Back,5536882855,213,6.05,5536882853,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780459623,917,3,2,86,2,77tfx9me4aaqhzv78bmgsy9bg,0,31.7,88.5,2025-02-23T14:46:56.760Z,2025-02-23T21:24:13Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5538530425,467,a8opuarwq9byw73nhfgvo9nca,5538530423,465,,5538530421,285,,5538530419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161195,801,4,2,86,3,77tfx9me4aaqhzv78bmgsy9bg,1,34.0,91.4,2025-02-23T14:46:57.684Z,2025-02-23T14:57:01Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536883239,286,,5536883063,152,,5536883147,233,722,5536883065,265,,5536883061,56,Back,5536883059,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161189,722,4,2,86,3,aljua8crr0vkwit0j3m59jw9j,0,66.0,8.6,2025-02-23T14:46:57.685Z,2025-02-23T14:57:01Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536883187,233,801,5536883091,265,,5536883085,13,,5536883089,152,,5536938311,285,,5536883087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161777,802,1,2,86,31,77tfx9me4aaqhzv78bmgsy9bg,0,38.7,90.4,2025-02-23T14:47:25.147Z,2025-02-23T21:26:28Z,b4ocx2ub0iwtzac72gd0voj6c,M. Walker,,,5536886481,212,3.4,5536886477,140,41.5,5536886479,141,87.9,5536886475,56,Back,5536886483,213,5.76,5536886467,5,,5536886469,155,,5536886473,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780460801,857,61,2,86,32,aljua8crr0vkwit0j3m59jw9j,1,58.2,11.3,2025-02-23T14:47:26.147Z,2025-02-23T21:58:29Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5538537215,189,,5538537021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161785,803,13,2,86,38,77tfx9me4aaqhzv78bmgsy9bg,1,80.4,29.7,2025-02-23T14:47:31.850Z,2025-02-23T21:29:04Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5536891479,103,70.8,5536891485,231,46.9,5536891481,215,,5536891483,230,97.6,5536891467,121,,5538537411,458,,5536890963,72,,5536891477,102,62.5,5536886531,18,5536886535,56,Center,,5536891469,77,5536886525,22,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161893,723,5,2,86,39,aljua8crr0vkwit0j3m59jw9j,1,-1.2,36.8,2025-02-23T14:47:33.710Z,2025-02-23T15:05:55Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5536887041,56,Back,5536887043,346,,5536887847,233,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780162023,804,5,2,86,39,77tfx9me4aaqhzv78bmgsy9bg,0,101.2,63.2,2025-02-23T14:47:33.710Z,2025-02-23T15:06:46Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5536887859,233,723,5536887809,56,Center,5536887811,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161937,724,1,2,86,45,aljua8crr0vkwit0j3m59jw9j,1,5.0,46.7,2025-02-23T14:47:39.798Z,2025-02-23T14:47:41Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5536887243,212,28.3,5536887241,141,10.3,5536887237,56,Back,5536887239,140,18.0,5536887249,237,,5536887245,213,5.22,5536887235,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780161953,725,1,2,86,48,aljua8crr0vkwit0j3m59jw9j,1,26.5,9.2,2025-02-23T14:47:41.838Z,2025-02-23T14:47:42Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536887329,213,5.75,5536887325,141,2.5,5536887323,140,33.9,5536887327,212,9.0,5536887321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780162019,726,1,2,86,48,aljua8crr0vkwit0j3m59jw9j,1,33.9,2.5,2025-02-23T14:47:42.741Z,2025-02-23T14:47:48Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5536887787,140,32.3,5536887785,56,Back,5536887789,141,17.4,5536887791,212,10.3,5536887793,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780162075,727,1,2,86,54,aljua8crr0vkwit0j3m59jw9j,1,43.7,32.4,2025-02-23T14:47:48.470Z,2025-02-23T14:47:51Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5536888095,140,50.8,5536888103,212,19.6,5536888093,56,Center,5536888105,213,1.18,5536888101,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780162145,728,1,2,86,57,aljua8crr0vkwit0j3m59jw9j,1,56.9,71.5,2025-02-23T14:47:51.325Z,2025-02-23T14:47:55Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5536888547,141,92.0,5536888551,213,0.71,5536888545,140,72.5,5536888549,212,21.5,5536888543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780162189,729,1,2,87,1,aljua8crr0vkwit0j3m59jw9j,0,77.2,92.0,2025-02-23T14:47:55.686Z,2025-02-23T21:33:01Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5538558063,225,,5536888817,212,35.2,5536888811,56,Center,5536888823,1,,5536888815,141,56.1,5536888807,2,,5536888809,155,,5538558067,72,,5536888813,140,5536888821,213,5.52,100.0,5538558065,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780162767,730,5,2,87,4,aljua8crr0vkwit0j3m59jw9j,0,101.4,54.2,2025-02-23T14:47:57.806Z,2025-02-23T15:17:04Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5536988183,233,887,5536892049,56,Center,5536892051,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
