id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/value,qualifier/16/value
2706131905,727,1,2,78,8,anga7587r1zv4ey71ge9zxol3,1,26.0,37.6,2024-08-04T17:42:55.062Z,2024-08-04T17:42:59Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132877389,56,Back,5132877387,155,,5132877397,213,5.16,5132877395,212,23.5,5132877393,141,6.5,5132877391,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706131955,728,1,2,78,13,anga7587r1zv4ey71ge9zxol3,1,35.3,7.6,2024-08-04T17:42:59.842Z,2024-08-04T17:43:05Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132877691,140,29.3,5132877693,141,26.8,5132877695,212,14.5,5132877697,213,2.02,5132877689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706131969,729,1,2,78,18,anga7587r1zv4ey71ge9zxol3,1,31.2,27.3,2024-08-04T17:43:04.965Z,2024-08-04T17:43:07Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5132877801,212,19.3,5132877799,141,4.9,5132877803,213,5.37,5132877797,140,42.5,5132877795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132015,730,1,2,78,20,anga7587r1zv4ey71ge9zxol3,1,44.3,4.7,2024-08-04T17:43:07.590Z,2024-08-04T17:43:12Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132878079,213,2.37,5132878077,212,18.2,5132878075,141,23.3,5132878073,140,31.9,5132878071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132033,731,1,2,78,25,anga7587r1zv4ey71ge9zxol3,0,40.0,28.3,2024-08-04T17:43:12.292Z,2024-08-04T17:43:14Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5132878221,1,,5132878219,213,6.06,5132878217,212,36.0,5132878215,141,16.7,5132878213,140,73.5,5132878211,56,Right,5132878209,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132063,686,1,2,78,27,9qsmopgutr7ut5g6workk8w4i,1,24.9,75.2,2024-08-04T17:43:13.858Z,2024-08-04T17:43:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132878389,213,5.13,5132878387,212,6.5,5132878379,3,,5132878385,141,66.5,5132878383,140,27.4,5132878381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132067,687,44,2,78,28,9qsmopgutr7ut5g6workk8w4i,1,25.2,71.4,2024-08-04T17:43:15.509Z,2024-08-04T18:17:50Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132878397,56,Back,5132878419,233,732,5132878399,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132057,732,44,2,78,28,anga7587r1zv4ey71ge9zxol3,0,74.8,28.6,2024-08-04T17:43:15.510Z,2024-08-04T18:17:51Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132878359,56,Center,5132878361,286,,5132878439,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132091,688,1,2,78,29,9qsmopgutr7ut5g6workk8w4i,1,27.4,66.5,2024-08-04T17:43:15.985Z,2024-08-04T17:43:18Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132878519,3,,5132878521,56,Back,5132878523,140,31.8,5132878527,212,14.4,5132878525,141,86.6,5132878529,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132119,690,1,2,78,32,9qsmopgutr7ut5g6workk8w4i,1,28.3,91.2,2024-08-04T17:43:18.901Z,2024-08-04T17:43:20Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132878647,56,Back,5132878653,212,7.6,5132878649,140,29.8,5132878651,141,80.3,5132878657,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132121,691,61,2,78,33,9qsmopgutr7ut5g6workk8w4i,1,29.8,80.3,2024-08-04T17:43:20.004Z,2024-08-04T17:43:20Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5132878663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132141,692,4,2,78,36,9qsmopgutr7ut5g6workk8w4i,1,35.6,93.5,2024-08-04T17:43:22.865Z,2024-08-04T17:59:18Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132878877,286,,5132878875,152,,5132878873,56,Back,5132878871,294,,5132878867,13,,5132878949,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132147,733,4,2,78,36,anga7587r1zv4ey71ge9zxol3,0,64.4,6.5,2024-08-04T17:43:22.866Z,2024-08-04T17:59:18Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5132878967,233,692,5132878905,285,,5132878903,152,,5132878899,294,,5132878897,13,,5132878901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132307,693,1,2,78,49,9qsmopgutr7ut5g6workk8w4i,1,35.6,88.5,2024-08-04T17:43:36.306Z,2024-08-04T17:43:37Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5132879675,152,,5132879677,56,Back,5132879679,140,35.9,5132879685,213,1.51,5132879703,189,,5132879683,212,5.0,5132879681,141,95.9,5132879673,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132323,694,1,2,78,51,9qsmopgutr7ut5g6workk8w4i,1,35.9,95.9,2024-08-04T17:43:37.986Z,2024-08-04T17:43:38Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132879801,140,23.8,5132879799,56,Back,5132879803,141,74.9,5132879805,212,19.1,5132879807,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132373,695,1,2,78,51,9qsmopgutr7ut5g6workk8w4i,1,23.8,74.9,2024-08-04T17:43:38.704Z,2024-08-04T17:43:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132880063,140,7.9,5132880061,56,Back,5132880069,213,3.82,5132880065,141,55.0,5132880067,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132397,696,1,2,78,56,9qsmopgutr7ut5g6workk8w4i,0,8.5,45.0,2024-08-04T17:43:43.778Z,2024-08-04T17:43:46Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132880219,213,6.03,5132880215,141,30.9,5132880217,212,38.9,5132880221,1,,5132880209,157,,5132880213,140,44.4,5132880211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132429,734,1,2,79,0,anga7587r1zv4ey71ge9zxol3,0,52.1,72.4,2024-08-04T17:43:47.065Z,2024-08-04T17:43:50Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132880427,3,,5132880433,141,60.3,5132880431,140,56.9,5132880429,56,Center,5132880435,212,9.6,5132880437,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132449,735,4,2,79,2,anga7587r1zv4ey71ge9zxol3,1,59.2,58.5,2024-08-04T17:43:49.329Z,2024-08-04T18:12:44Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132970997,295,,5132880629,152,,5132880627,56,Center,5132880625,13,,5132880633,286,,5132880713,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132425,697,4,2,79,2,9qsmopgutr7ut5g6workk8w4i,0,40.8,41.5,2024-08-04T17:43:49.330Z,2024-08-04T17:44:00Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5132880515,152,,5132880517,285,,5132880719,233,735,5132880509,13,,5132880511,295,,5132880513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132555,736,1,2,79,23,anga7587r1zv4ey71ge9zxol3,1,64.8,54.9,2024-08-04T17:44:10.296Z,2024-08-04T17:44:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132881321,213,2.29,5132881319,212,7.3,5132881317,141,63.0,5132881315,140,60.2,5132881313,56,Center,5132881311,152,,5132881309,5,,5132882313,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132581,737,1,2,79,28,anga7587r1zv4ey71ge9zxol3,1,60.7,63.0,2024-08-04T17:44:15.171Z,2024-08-04T17:44:19Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132881493,141,84.8,5132881491,140,54.3,5132881489,56,Left,5132881497,213,2.00,5132881495,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132597,738,1,2,79,32,anga7587r1zv4ey71ge9zxol3,1,55.7,77.3,2024-08-04T17:44:18.998Z,2024-08-04T17:44:21Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132881565,213,4.11,5132881561,141,52.8,5132881563,212,20.2,5132881559,140,44.9,5132881557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132639,739,1,2,79,34,anga7587r1zv4ey71ge9zxol3,1,44.9,53.3,2024-08-04T17:44:21.310Z,2024-08-04T17:44:25Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132881785,212,13.2,5132881787,213,0.51,5132881779,56,Center,5132881781,140,55.9,5132881783,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132669,740,1,2,79,38,anga7587r1zv4ey71ge9zxol3,0,58.5,62.4,2024-08-04T17:44:25.356Z,2024-08-04T17:44:28Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132881959,140,91.3,5132881957,56,Center,5132881955,155,,5132881961,141,25.5,5132881963,212,42.6,5132881967,1,,5132881965,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132721,699,1,2,79,48,9qsmopgutr7ut5g6workk8w4i,1,7.4,83.9,2024-08-04T17:44:35.584Z,2024-08-04T17:44:36Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132882255,56,Back,5132882257,140,5.0,5132882259,141,70.1,5132882263,213,4.45,5132882261,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132727,700,1,2,79,49,9qsmopgutr7ut5g6workk8w4i,0,4.1,69.4,2024-08-04T17:44:36.594Z,2024-08-04T17:44:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132882325,213,0.31,5132882327,1,,5132882317,56,Back,5132882315,157,,5132882319,140,43.4,5132882321,141,88.7,5132882323,212,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132753,742,50,2,79,54,anga7587r1zv4ey71ge9zxol3,1,65.9,4.5,2024-08-04T17:44:40.853Z,2024-08-04T18:17:38Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132882483,56,Right,5132882657,233,701,5132882485,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132777,701,7,2,79,54,9qsmopgutr7ut5g6workk8w4i,1,34.1,95.5,2024-08-04T17:44:40.854Z,2024-08-04T21:25:08Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5132882635,285,,5132882637,233,742,5133576273,383,,5132882633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132787,702,1,2,79,56,9qsmopgutr7ut5g6workk8w4i,0,32.2,97.4,2024-08-04T17:44:43.153Z,2024-08-04T17:44:44Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5132882703,212,1.6,5132882723,236,,5132882701,141,96.2,5132882697,56,Back,5132882699,140,33.5,5132882725,233,743,5132882705,213,5.74,5132882733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132779,743,74,2,79,56,anga7587r1zv4ey71ge9zxol3,1,64.8,3.5,2024-08-04T17:44:43.154Z,2024-08-04T17:44:45Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132882641,56,Right,5132882753,233,702,5132882643,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132797,703,5,2,79,57,9qsmopgutr7ut5g6workk8w4i,1,32.8,101.4,2024-08-04T17:44:44.002Z,2024-08-04T17:44:46Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5132882781,56,Back,5132882783,347,,5132882801,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132791,744,5,2,79,57,anga7587r1zv4ey71ge9zxol3,0,67.2,-1.4,2024-08-04T17:44:44.002Z,2024-08-04T18:26:37Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132882713,347,,5132882825,233,703,5132882711,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132927,704,1,2,80,18,9qsmopgutr7ut5g6workk8w4i,1,33.4,100.0,2024-08-04T17:45:05.664Z,2024-08-04T17:45:07Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132883687,107,,5132883695,212,10.9,5132883697,213,4.31,5132883689,56,Back,5132883691,140,29.3,5132883693,141,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132963,705,1,2,80,20,9qsmopgutr7ut5g6workk8w4i,1,29.2,86.9,2024-08-04T17:45:07.697Z,2024-08-04T17:45:12Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132883953,213,6.26,5132883947,140,39.0,5132883945,56,Back,5132883949,141,86.6,5132883951,212,10.3,5132883943,157,,5132883955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706254015,894,83,2,80,21,anga7587r1zv4ey71ge9zxol3,1,66.3,14.4,2024-08-04T17:45:08.640Z,2024-08-04T21:25:50Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5133577053,399,17e766t2zpr5pmshhww0iu4us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132969,706,3,2,80,24,9qsmopgutr7ut5g6workk8w4i,1,35.7,86.8,2024-08-04T17:45:11.441Z,2024-08-04T21:26:00Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5133577313,464,,5132883979,56,Back,5132883981,286,,5132883991,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132957,745,45,2,80,24,anga7587r1zv4ey71ge9zxol3,0,64.3,13.2,2024-08-04T17:45:11.441Z,2024-08-04T18:17:44Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132883905,56,Right,5132883907,285,,5132884001,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132977,707,1,2,80,25,9qsmopgutr7ut5g6workk8w4i,1,33.2,87.8,2024-08-04T17:45:12.673Z,2024-08-04T17:45:13Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5132884043,141,87.2,5132884035,56,Back,5132884039,140,26.8,5132884047,212,6.7,5132884051,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706132997,708,1,2,80,26,9qsmopgutr7ut5g6workk8w4i,1,26.8,86.9,2024-08-04T17:45:13.552Z,2024-08-04T17:45:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132884141,1,,5132884137,212,33.5,5132884135,141,48.1,5132884139,213,4.05,5132884131,56,Back,5132884133,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133017,709,1,2,80,28,9qsmopgutr7ut5g6workk8w4i,1,7.9,46.3,2024-08-04T17:45:15.392Z,2024-08-04T17:45:20Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132884283,212,25.5,5132884281,141,18.7,5132884277,56,Back,5132884285,213,5.46,5132884279,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133025,710,1,2,80,33,9qsmopgutr7ut5g6workk8w4i,0,28.2,11.6,2024-08-04T17:45:20Z,2024-08-04T17:45:20Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5132884307,141,0.0,5132884305,140,35.9,5132884309,212,11.5,5132884311,213,5.49,5132884303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133027,711,5,2,80,33,9qsmopgutr7ut5g6workk8w4i,0,35.4,-0.6000000000000001,2024-08-04T17:45:20.507Z,2024-08-04T18:26:37Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5132970423,233,746,5132884315,56,Back,5132884317,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133127,746,5,2,80,33,anga7587r1zv4ey71ge9zxol3,1,64.6,100.6,2024-08-04T17:45:20.507Z,2024-08-04T18:26:37Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132884969,347,,5132970393,233,711,5132884967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133195,747,1,2,80,46,anga7587r1zv4ey71ge9zxol3,1,68.7,100.0,2024-08-04T17:45:33.591Z,2024-08-04T17:45:38Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132885347,1,,5132885345,213,3.45,5132885339,140,41.9,5132885337,56,Back,5132885335,107,,5132885343,212,29.5,5132885341,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133235,748,1,2,80,51,anga7587r1zv4ey71ge9zxol3,1,42.0,84.4,2024-08-04T17:45:38.028Z,2024-08-04T17:45:42Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132885561,140,34.3,5132885563,141,54.2,5132885567,213,4.34,5132885559,56,Back,5132885565,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133269,749,1,2,80,55,anga7587r1zv4ey71ge9zxol3,1,33.4,57.0,2024-08-04T17:45:42.261Z,2024-08-04T17:45:45Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132885745,213,0.40,5132885741,141,65.5,5132885743,212,14.8,5132885737,56,Back,5132885739,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133295,750,1,2,80,58,anga7587r1zv4ey71ge9zxol3,1,44.7,56.4,2024-08-04T17:45:45.448Z,2024-08-04T17:45:48Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132885903,140,55.7,5132885901,56,Center,5132885909,213,5.18,5132885905,141,22.7,5132885907,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133345,751,1,2,81,1,anga7587r1zv4ey71ge9zxol3,1,58.7,12.8,2024-08-04T17:45:48.260Z,2024-08-04T17:45:54Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132886165,213,5.59,5132886153,56,Right,5132886157,140,65.7,5132886161,141,3.8,5132886163,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133363,752,1,2,81,7,anga7587r1zv4ey71ge9zxol3,1,64.8,6.4,2024-08-04T17:45:54.650Z,2024-08-04T17:45:57Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132886261,213,2.83,5132886251,56,Right,5132886259,212,6.2,5132886257,141,9.2,5132886255,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133385,753,1,2,81,10,anga7587r1zv4ey71ge9zxol3,1,58.8,13.4,2024-08-04T17:45:57.274Z,2024-08-04T17:45:59Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5132886415,213,1.76,5132886407,56,Center,5132886409,140,53.9,5132886411,141,53.3,5132886413,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133445,754,1,2,81,12,anga7587r1zv4ey71ge9zxol3,1,54.1,54.0,2024-08-04T17:45:59.586Z,2024-08-04T17:46:04Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132886737,212,15.4,5132886735,141,76.4,5132886739,213,1.43,5132886731,56,Center,5132886733,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133457,755,1,2,81,17,anga7587r1zv4ey71ge9zxol3,0,60.1,82.7,2024-08-04T17:46:04.163Z,2024-08-04T17:46:05Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132886815,212,21.3,5132886817,213,5.98,5132886813,141,73.3,5132886811,140,79.5,5132886809,56,Center,5132886807,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133481,712,1,2,81,19,9qsmopgutr7ut5g6workk8w4i,1,20.6,31.7,2024-08-04T17:46:06.113Z,2024-08-04T17:46:08Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132886979,213,6.13,5132886975,141,28.2,5132886977,212,15.3,5132886969,157,,5132886981,1,,5132886973,140,35.0,5132886971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133485,713,44,2,81,21,9qsmopgutr7ut5g6workk8w4i,1,31.8,27.2,2024-08-04T17:46:07.873Z,2024-08-04T18:17:51Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5132886991,285,,5132886989,56,Back,5132887025,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133489,756,44,2,81,21,anga7587r1zv4ey71ge9zxol3,0,68.2,72.8,2024-08-04T17:46:07.874Z,2024-08-04T18:17:51Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132887001,56,Center,5132887003,286,,5132887065,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133509,714,1,2,81,21,9qsmopgutr7ut5g6workk8w4i,1,34.9,28.2,2024-08-04T17:46:08.337Z,2024-08-04T17:46:09Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5132887125,212,11.4,5132887127,213,1.52,5132887121,140,35.4,5132887123,141,45.0,5132887117,3,,5132887119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133521,716,1,2,81,23,9qsmopgutr7ut5g6workk8w4i,0,35.3,45.1,2024-08-04T17:46:09.984Z,2024-08-04T17:46:11Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5132887191,140,53.4,5132887193,141,28.7,5132887187,56,Center,5132887195,212,22.0,5132887197,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133543,757,1,2,81,26,anga7587r1zv4ey71ge9zxol3,1,46.5,73.9,2024-08-04T17:46:12.849Z,2024-08-04T17:46:14Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132887341,1,,5132887339,213,0.33,5132887335,141,83.5,5132887337,212,20.4,5132887333,140,64.9,5132887329,157,,5132887331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133565,759,1,2,81,28,anga7587r1zv4ey71ge9zxol3,1,59.4,75.1,2024-08-04T17:46:15.379Z,2024-08-04T17:46:18Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5132887491,140,41.3,5132887493,141,72.4,5132887495,212,19.1,5132887497,213,3.24,5132887489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133583,760,1,2,81,31,anga7587r1zv4ey71ge9zxol3,1,41.0,70.2,2024-08-04T17:46:18.707Z,2024-08-04T17:46:22Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5132887657,56,Center,5132887655,155,,5132887659,140,73.4,5132887663,212,38.4,5132887661,141,44.0,5132887667,1,,5132887665,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133587,761,61,2,81,35,anga7587r1zv4ey71ge9zxol3,0,73.3,43.9,2024-08-04T17:46:21.862Z,2024-08-04T17:46:22Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132887679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133625,717,52,2,81,40,9qsmopgutr7ut5g6workk8w4i,1,12.6,74.0,2024-08-04T17:46:26.882Z,2024-08-04T21:27:56Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5133580299,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133677,718,1,2,81,45,9qsmopgutr7ut5g6workk8w4i,0,15.4,49.0,2024-08-04T17:46:32.785Z,2024-08-04T17:46:36Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132888311,199,,5132888321,213,5.90,5132888313,56,Right,5132888323,1,,5132888315,140,66.8,5132888317,141,17.3,5132888319,212,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706133693,762,61,2,81,48,anga7587r1zv4ey71ge9zxol3,1,37.7,88.0,2024-08-04T17:46:35.147Z,2024-08-04T18:05:07Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132943605,189,,5132888417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
