id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2813543557,676,1,2,80,57,9qsmopgutr7ut5g6workk8w4i,1,71.5,37.9,2025-05-11T13:41:01.842Z,2025-05-11T13:41:03Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5720421611,56,Right,5720421619,213,4.59,5720421615,141,8.8,5720421617,212,19.9,5720421613,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543581,677,1,2,80,59,9qsmopgutr7ut5g6workk8w4i,1,67.8,14.1,2025-05-11T13:41:03.634Z,2025-05-11T13:41:05Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5720421757,213,2.03,5720421749,56,Center,5720421755,212,7.3,5720421751,140,64.7,5720421753,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543619,678,1,2,81,0,9qsmopgutr7ut5g6workk8w4i,1,64.7,23.7,2025-05-11T13:41:04.913Z,2025-05-11T13:41:06Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5720421983,213,4.40,5720421979,141,10.7,5720421977,140,62.0,5720421981,212,9.3,5720421975,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543651,679,1,2,81,2,9qsmopgutr7ut5g6workk8w4i,1,62.0,10.7,2025-05-11T13:41:06.737Z,2025-05-11T13:41:08Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5720422143,56,Right,5720422149,212,6.2,5720422145,140,63.7,5720422147,141,19.5,5720422151,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543687,680,1,2,81,3,9qsmopgutr7ut5g6workk8w4i,1,63.7,19.4,2025-05-11T13:41:08.146Z,2025-05-11T13:41:09Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5720422317,213,3.43,5720422311,140,59.8,5720422309,56,Right,5720422315,212,4.3,5720422313,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543713,681,1,2,81,5,9qsmopgutr7ut5g6workk8w4i,1,59.6,18.6,2025-05-11T13:41:09.346Z,2025-05-11T13:41:11Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5720422455,141,18.8,5720422459,213,0.10,5720422451,56,Right,5720422457,212,1.4,5720422453,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543727,682,1,2,81,6,9qsmopgutr7ut5g6workk8w4i,0,60.9,18.8,2025-05-11T13:41:10.850Z,2025-05-11T13:41:14Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5720422531,213,4.37,5720422873,236,,5720422527,141,16.2,5720422529,212,1.9,5720422875,233,795,5720422523,56,Right,5720422883,286,,5720422525,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543773,795,74,2,81,6,77tfx9me4aaqhzv78bmgsy9bg,1,41.0,84.8,2025-05-11T13:41:10.851Z,2025-05-11T14:02:16Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5720422751,285,,5720422747,56,Back,5720422901,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543779,683,1,2,81,10,9qsmopgutr7ut5g6workk8w4i,1,60.2,17.7,2025-05-11T13:41:14.538Z,2025-05-11T13:44:37Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5720422805,140,59.6,5720422803,56,Right,5720422809,212,5.6,5720422811,213,4.60,5720422807,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543811,684,1,2,81,11,9qsmopgutr7ut5g6workk8w4i,1,59.6,9.5,2025-05-11T13:41:15.258Z,2025-05-11T13:45:55Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5720422967,141,15.2,5720422975,213,0.37,5720422965,140,69.1,5720422971,212,10.7,5720422963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813544081,685,1,2,81,12,9qsmopgutr7ut5g6workk8w4i,1,70.4,14.4,2025-05-11T13:41:16.658Z,2025-05-11T13:41:26Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5720424469,140,72.0,5720424467,56,Center,5720424475,213,1.40,5720424471,141,28.5,5720424473,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813544095,686,4,2,81,14,9qsmopgutr7ut5g6workk8w4i,1,72.6,23.2,2025-05-11T13:41:18.611Z,2025-05-11T13:55:21Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5720424551,13,,5720424555,152,,5720424561,286,,5720424553,56,Center,5720424557,265,,5720425235,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813543935,796,4,2,81,14,77tfx9me4aaqhzv78bmgsy9bg,0,27.4,76.8,2025-05-11T13:41:18.612Z,2025-05-11T13:55:22Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5720425245,233,686,5720423713,265,,5720423707,13,,5720423715,285,,5720423711,152,,5720423709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813544813,687,1,2,81,54,9qsmopgutr7ut5g6workk8w4i,1,71.6,19.8,2025-05-11T13:41:58.979Z,2025-05-11T19:24:41Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5720428531,56,Center,5720428527,155,,5720428537,212,29.6,5722033643,224,,5722033645,20,,5720428535,141,54.6,5720428533,140,88.6,5720428529,152,,5720428523,2,5720428539,213,5720428525,5,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,
2813839233,781,44,2,81,55,9qsmopgutr7ut5g6workk8w4i,1,91.0,53.3,2025-05-11T13:41:59.267Z,2025-05-11T19:25:28Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5722037021,286,,5722037023,233,954,5722037017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813839229,954,44,2,81,55,77tfx9me4aaqhzv78bmgsy9bg,0,9.0,46.7,2025-05-11T13:41:59.268Z,2025-05-11T19:25:27Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5722036995,285,,5722037041,233,781,5722036993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813544821,688,61,2,81,55,9qsmopgutr7ut5g6workk8w4i,0,88.6,54.6,2025-05-11T13:41:59.891Z,2025-05-11T13:45:59Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5720428581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813544801,798,12,2,81,57,77tfx9me4aaqhzv78bmgsy9bg,1,15.2,44.8,2025-05-11T13:42:01.245Z,2025-05-11T13:42:15Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5720428465,56,Back,5720428471,212,13.3,5720428473,213,0.11,5720428509,15,,5720428467,140,27.8,5720428469,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813544883,689,1,2,81,58,9qsmopgutr7ut5g6workk8w4i,1,74.9,52.1,2025-05-11T13:42:03.091Z,2025-05-11T13:42:05Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5720428855,213,2.31,5720428851,141,67.2,5720428845,56,Center,5720428853,212,14.0,5720428849,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545009,690,1,2,82,1,9qsmopgutr7ut5g6workk8w4i,1,54.6,73.6,2025-05-11T13:42:05.523Z,2025-05-11T13:42:12Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5720429565,212,35.8,5720429561,140,22.6,5720429563,141,55.4,5720429555,56,Back,5720429569,1,,5720429567,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545053,691,1,2,82,7,9qsmopgutr7ut5g6workk8w4i,0,22.7,58.1,2025-05-11T13:42:12.101Z,2025-05-11T13:42:15Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5720429823,140,65.9,5720429825,141,77.5,5720429821,56,Center,5720429831,213,0.28,5720429819,157,,5720429833,1,,5720429827,212,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545089,799,44,2,82,10,77tfx9me4aaqhzv78bmgsy9bg,1,31.6,19.4,2025-05-11T13:42:14.498Z,2025-05-11T14:02:19Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5720430087,233,692,5720429977,285,,5720429975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545083,692,44,2,82,10,9qsmopgutr7ut5g6workk8w4i,0,68.4,80.6,2025-05-11T13:42:14.499Z,2025-05-11T14:02:19Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5720429939,56,Left,5720429943,286,,5720430123,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545131,800,1,2,82,10,77tfx9me4aaqhzv78bmgsy9bg,1,27.3,14.4,2025-05-11T13:42:15.117Z,2025-05-11T13:42:17Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5720430237,213,5.93,5720430225,3,,5720430235,212,22.2,5720430229,140,47.2,5720430227,56,Back,5720430233,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545279,802,1,2,82,14,77tfx9me4aaqhzv78bmgsy9bg,1,50.4,2.6,2025-05-11T13:42:18.573Z,2025-05-11T13:42:23Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5720430973,56,Right,5720430989,213,6.22,5720430981,141,1.1,5720430985,212,16.9,5720430977,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813840077,782,83,2,82,16,9qsmopgutr7ut5g6workk8w4i,1,33.1,94.2,2025-05-11T13:42:20.427Z,2025-05-11T19:26:32Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5722041663,399,5r1v2w303bvj0vv1893qr5d5h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545251,693,43,2,82,18,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-11T13:42:22.517Z,2025-05-11T19:26:21Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5722040821,144,83,5720431375,399,5r1v2w303bvj0vv1893qr5d5h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545293,803,3,2,82,18,77tfx9me4aaqhzv78bmgsy9bg,0,66.5,1.1,2025-05-11T13:42:23.133Z,2025-05-11T19:26:43Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5722042343,211,,5720431089,56,Right,5722042577,464,,5722042063,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545329,695,1,2,82,20,9qsmopgutr7ut5g6workk8w4i,1,26.6,95.1,2025-05-11T13:42:24.227Z,2025-05-11T13:42:24Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5720431293,56,Back,5720431301,213,3.61,5720431295,140,23.0,5720431299,212,4.2,5720431297,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545397,696,1,2,82,20,9qsmopgutr7ut5g6workk8w4i,1,23.0,92.3,2025-05-11T13:42:24.756Z,2025-05-11T13:42:28Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5720431657,141,76.0,5720431659,212,15.9,5720431655,140,33.8,5720431663,213,5.51,5720431653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545431,697,1,2,82,24,9qsmopgutr7ut5g6workk8w4i,1,33.5,62.4,2025-05-11T13:42:28.468Z,2025-05-11T13:42:30Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5720431843,141,42.2,5720431833,56,Back,5720431839,140,29.5,5720431849,212,14.4,5720431859,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545509,698,1,2,82,26,9qsmopgutr7ut5g6workk8w4i,1,28.9,40.3,2025-05-11T13:42:30.340Z,2025-05-11T13:42:34Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5720432207,141,56.4,5720432211,213,1.99,5720432209,212,12.0,5720432203,56,Back,5720432205,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545567,699,1,2,82,29,9qsmopgutr7ut5g6workk8w4i,1,25.3,58.5,2025-05-11T13:42:34.020Z,2025-05-11T13:42:36Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5720432525,56,Back,5720432527,140,39.4,5720432533,213,0.81,5720432529,141,81.2,5720432531,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545587,700,1,2,82,32,9qsmopgutr7ut5g6workk8w4i,1,37.0,87.1,2025-05-11T13:42:36.692Z,2025-05-11T13:42:37Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5720432601,140,29.0,5720432605,212,8.6,5720432603,141,89.6,5720432599,56,Back,5720432607,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545611,701,1,2,82,33,9qsmopgutr7ut5g6workk8w4i,1,29.0,89.6,2025-05-11T13:42:37.556Z,2025-05-11T13:42:39Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5720432769,140,29.2,5720432767,56,Back,5720432771,141,83.2,5720432775,213,4.76,5720432773,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545651,702,1,2,82,34,9qsmopgutr7ut5g6workk8w4i,1,29.6,82.6,2025-05-11T13:42:39.044Z,2025-05-11T13:42:41Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5720432989,212,8.4,5720432987,141,80.9,5720432983,56,Back,5720432991,213,3.28,5720432985,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545697,703,1,2,82,36,9qsmopgutr7ut5g6workk8w4i,1,21.7,80.9,2025-05-11T13:42:41.158Z,2025-05-11T13:42:44Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5720433313,141,53.1,5720433309,56,Back,5720433315,212,26.0,5720433311,140,4.7,5720433317,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545759,704,1,2,82,40,9qsmopgutr7ut5g6workk8w4i,0,8.6,59.1,2025-05-11T13:42:44.805Z,2025-05-11T13:42:49Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5720433621,157,,5720433625,140,59.6,5720433623,56,Center,5720433627,141,65.4,5720433629,212,53.7,5720433631,213,0.08,5720433635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545795,804,44,2,82,44,77tfx9me4aaqhzv78bmgsy9bg,1,40.4,35.5,2025-05-11T13:42:48.740Z,2025-05-11T14:02:19Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5720433939,233,705,5720433775,56,Back,5720433777,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545769,705,44,2,82,44,9qsmopgutr7ut5g6workk8w4i,0,59.6,64.5,2025-05-11T13:42:48.741Z,2025-05-11T14:02:19Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5720433669,286,,5720433667,56,Center,5720433981,233,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545807,805,61,2,82,44,77tfx9me4aaqhzv78bmgsy9bg,1,40.2,37.0,2025-05-11T13:42:49.015Z,2025-05-11T19:13:50Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5720433831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545863,806,1,2,82,46,77tfx9me4aaqhzv78bmgsy9bg,1,38.9,39.4,2025-05-11T13:42:51.086Z,2025-05-11T13:42:53Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720434177,141,41.6,5720434179,212,7.8,5720434175,140,46.2,5720434181,213,0.19,5720434173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813545965,808,1,2,82,49,77tfx9me4aaqhzv78bmgsy9bg,1,44.6,40.7,2025-05-11T13:42:53.342Z,2025-05-11T13:42:58Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5720434725,56,Center,5720434727,140,53.1,5720434733,213,5.49,5720434729,141,27.4,5720434731,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546051,809,1,2,82,53,77tfx9me4aaqhzv78bmgsy9bg,1,59.3,25.2,2025-05-11T13:42:58.014Z,2025-05-11T13:43:02Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5720435309,213,5.43,5720435307,212,18.4,5720435303,140,70.8,5720435301,56,Right,5720435305,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546125,810,1,2,82,58,77tfx9me4aaqhzv78bmgsy9bg,1,70.8,4.7,2025-05-11T13:43:02.478Z,2025-05-11T13:43:06Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5720435673,212,22.7,5720435669,141,35.1,5720435665,140,61.8,5720435661,56,Center,5720435677,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546157,811,1,2,83,1,77tfx9me4aaqhzv78bmgsy9bg,1,61.8,35.5,2025-05-11T13:43:06.094Z,2025-05-11T13:43:08Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5720435817,141,58.8,5720435819,212,15.9,5720435815,140,62.4,5720435813,56,Center,5720435821,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546263,812,1,2,83,3,77tfx9me4aaqhzv78bmgsy9bg,1,62.5,61.4,2025-05-11T13:43:07.918Z,2025-05-11T13:43:13Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720436351,141,16.8,5720436355,213,5.21,5720436353,212,34.6,5720436349,140,78.3,5720436357,1,,5720436347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546295,813,1,2,83,8,77tfx9me4aaqhzv78bmgsy9bg,1,75.8,21.9,2025-05-11T13:43:13.006Z,2025-05-11T13:43:14Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5720436541,212,13.8,5720436535,56,Center,5720436543,213,1.31,5720436537,140,79.2,5720436539,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546357,814,1,2,83,10,77tfx9me4aaqhzv78bmgsy9bg,1,79.2,41.5,2025-05-11T13:43:14.542Z,2025-05-11T13:43:17Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5720436923,56,Center,5720436925,140,80.3,5720436931,213,4.92,5720436927,141,33.4,5720436929,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546389,815,1,2,83,12,77tfx9me4aaqhzv78bmgsy9bg,1,80.3,33.4,2025-05-11T13:43:16.990Z,2025-05-11T13:43:18Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5720437089,141,18.2,5720437087,140,88.4,5720437093,213,5.40,5720437085,56,Right,5720437091,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546431,816,1,2,83,14,77tfx9me4aaqhzv78bmgsy9bg,0,88.4,18.2,2025-05-11T13:43:18.654Z,2025-05-11T19:27:32Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5720437315,2,,5720437323,141,55.8,5720437325,212,25.9,5720437321,140,92.6,5722045765,20,,5720437319,56,Center,5720437317,155,,5722045763,224,,5720437327,213,,,,,,,,,,,,,,,,,,,,,,,1.40,,,,,,,,
2813546445,706,12,2,83,16,9qsmopgutr7ut5g6workk8w4i,1,8.4,42.2,2025-05-11T13:43:20.246Z,2025-05-11T13:43:21Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5720437383,141,51.5,5720437379,140,24.9,5720437415,15,,5720437391,213,0.35,5720437375,56,Back,5720437387,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546525,817,1,2,83,18,77tfx9me4aaqhzv78bmgsy9bg,1,81.3,45.1,2025-05-11T13:43:22.543Z,2025-05-11T13:58:56Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,1.0,,5720437793,212,14.5,5720437795,213,1.37,5720437791,141,66.0,5720510403,210,13,5720437789,140,84.0,5720437787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546527,818,13,2,83,19,77tfx9me4aaqhzv78bmgsy9bg,1,84.7,66.5,2025-05-11T13:43:24.175Z,2025-05-11T19:27:57Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5720510415,120,,5720441831,20,,5720510425,102,42.0,5720437807,22,,5720510419,29,,5720510429,230,98.6,5720510421,55,817,5720437809,64,,5720510417,87,5720510431,231,5720510427,103,5720437813,56,Center,,,,,,,,,,,,,,,,,52.0,40.3,,,,,,
2813546561,707,5,2,83,20,9qsmopgutr7ut5g6workk8w4i,1,-0.8,57.8,2025-05-11T13:43:25.142Z,2025-05-11T13:43:29Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5720438023,233,819,5720437997,56,Back,5720437999,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813546553,819,5,2,83,20,77tfx9me4aaqhzv78bmgsy9bg,0,100.8,42.2,2025-05-11T13:43:25.142Z,2025-05-11T14:02:10Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5720437953,56,Center,5720437955,346,,5720438049,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547351,709,1,2,83,59,9qsmopgutr7ut5g6workk8w4i,0,4.7,44.9,2025-05-11T13:44:03.719Z,2025-05-11T13:44:05Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5720442353,213,6.09,5720442343,124,,5720442345,56,Center,5720442351,212,61.8,5720442355,1,,5720442357,74,,5720442349,141,27.7,5720442347,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547377,820,1,2,84,1,77tfx9me4aaqhzv78bmgsy9bg,0,36.5,78.1,2025-05-11T13:44:05.632Z,2025-05-11T13:44:06Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5720442503,212,11.5,5720442497,56,Back,5720442499,140,47.4,5720442501,141,78.8,5720442505,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547389,710,8,2,84,2,9qsmopgutr7ut5g6workk8w4i,1,54.6,28.5,2025-05-11T13:44:07.143Z,2025-05-11T19:28:28Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5720442533,56,Center,5722048677,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547509,822,1,2,84,5,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,66.6,2025-05-11T13:44:09.376Z,2025-05-11T13:44:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5720443091,56,Back,5720443099,213,4.79,5720443095,141,33.6,5720443097,212,22.5,5720443093,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547641,823,1,2,84,8,77tfx9me4aaqhzv78bmgsy9bg,1,48.4,26.1,2025-05-11T13:44:12.704Z,2025-05-11T13:44:18Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5720443779,56,Right,5720443781,140,68.1,5720443791,213,5.64,5720443783,141,3.5,5720443787,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547751,824,1,2,84,14,77tfx9me4aaqhzv78bmgsy9bg,1,68.8,26.0,2025-05-11T13:44:18.657Z,2025-05-11T19:29:02Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5720444313,141,84.0,5720444323,1,,5720444311,140,78.4,5720444315,212,40.7,5720444309,56,Left,5720444319,213,1.32,5720444305,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547791,825,1,2,84,19,77tfx9me4aaqhzv78bmgsy9bg,1,78.0,74.2,2025-05-11T13:44:23.776Z,2025-05-11T13:44:26Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5720444589,213,4.38,5720444579,56,Center,5720444581,140,72.2,5720444585,212,18.6,5720444583,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547873,826,1,2,84,22,77tfx9me4aaqhzv78bmgsy9bg,1,72.2,47.0,2025-05-11T13:44:26.448Z,2025-05-11T13:44:30Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5720444973,56,Center,5720444975,140,77.0,5720444979,212,15.4,5720444977,141,25.6,5720444981,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813547943,827,1,2,84,25,77tfx9me4aaqhzv78bmgsy9bg,1,74.9,28.0,2025-05-11T13:44:29.936Z,2025-05-11T13:44:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5720445417,56,Center,5720445423,212,25.8,5720445419,140,72.2,5720445425,213,1.68,5720445421,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
