id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2780276037,938,1,2,86,14,9qsmopgutr7ut5g6workk8w4i,1,68.5,50.0,2025-02-23T16:44:49.300Z,2025-02-23T16:44:51Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5537517495,212,14.4,5537517489,56,Center,5537517497,213,2.91,5537517493,141,54.8,5537517491,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276055,939,1,2,86,16,9qsmopgutr7ut5g6workk8w4i,1,55.1,54.8,2025-02-23T16:44:50.924Z,2025-02-23T16:44:52Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537517611,212,7.0,5537517603,140,60.9,5537517599,56,Center,5537517607,141,49.6,5537517615,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276095,940,1,2,86,17,9qsmopgutr7ut5g6workk8w4i,1,60.6,49.7,2025-02-23T16:44:52.419Z,2025-02-23T16:44:55Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5537517839,213,3.25,5537517837,212,6.3,5537517835,141,48.7,5537517831,56,Center,5537517833,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276111,941,1,2,86,20,9qsmopgutr7ut5g6workk8w4i,1,56.3,47.2,2025-02-23T16:44:54.907Z,2025-02-23T16:44:56Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537517919,141,49.3,5537517917,140,60.4,5537517921,212,4.5,5537517915,56,Center,5537517923,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276165,942,1,2,86,21,9qsmopgutr7ut5g6workk8w4i,1,60.4,49.3,2025-02-23T16:44:56.171Z,2025-02-23T16:45:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5537518185,140,55.4,5537518187,141,64.0,5537518189,212,11.3,5537518183,56,Center,5537518191,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276209,943,1,2,86,25,9qsmopgutr7ut5g6workk8w4i,0,58.1,70.6,2025-02-23T16:44:59.875Z,2025-02-23T16:45:02Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537518417,212,23.1,5537518415,141,54.9,5537518405,56,Center,5537518419,213,5.80,5537518409,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276363,607,12,2,86,27,c165yjiny1qnmfdvefxvflnkc,1,22.1,45.5,2025-02-23T16:45:02.029Z,2025-02-23T16:45:11Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5537519313,140,43.3,5537519311,56,Back,5537519319,213,6.07,5537519315,141,38.3,5537519317,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276339,944,1,2,86,33,9qsmopgutr7ut5g6workk8w4i,0,62.7,68.4,2025-02-23T16:45:07.556Z,2025-02-23T16:45:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5537519205,141,13.4,5537519207,212,55.0,5537519209,213,5.54,5537519203,140,100.0,5537519211,1,,5537519197,56,Right,5537519195,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276761,608,5,2,86,35,c165yjiny1qnmfdvefxvflnkc,1,-1.0,87.6,2025-02-23T16:45:10.153Z,2025-02-23T17:05:18Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537521717,346,,5537521733,233,945,5537521715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276605,945,5,2,86,35,9qsmopgutr7ut5g6workk8w4i,0,101.0,12.4,2025-02-23T16:45:10.153Z,2025-02-23T17:05:18Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5537520873,346,,5537520871,56,Right,5537521777,233,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276805,609,1,2,87,5,c165yjiny1qnmfdvefxvflnkc,0,4.6,49.4,2025-02-23T16:45:40.320Z,2025-02-23T16:45:47Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5537521981,213,0.39,5537521983,1,,5537521973,56,Left,5537521971,124,,5537521987,74,,5537521979,212,62.7,5537521975,140,59.9,5537521977,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276809,946,44,2,87,8,9qsmopgutr7ut5g6workk8w4i,1,40.0,14.7,2025-02-23T16:45:42.665Z,2025-02-23T17:04:55Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537526241,233,610,5537522011,56,Back,5537522013,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276819,610,44,2,87,8,c165yjiny1qnmfdvefxvflnkc,0,60.0,85.3,2025-02-23T16:45:42.666Z,2025-02-23T16:46:33Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5537522071,286,,5537524383,233,946,5537522069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276863,612,43,2,87,8,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-23T16:45:42.668Z,2025-02-23T16:46:30Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5537522363,233,946,5537522321,56,Left,5537522323,286,0,5537526035,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276813,947,12,2,87,8,9qsmopgutr7ut5g6workk8w4i,1,31.5,15.2,2025-02-23T16:45:43.251Z,2025-02-23T16:46:43Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537522015,56,Back,5537526589,213,6.07,5537526587,212,10.4,5537526579,140,41.2,5537527291,15,,5537526583,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276837,611,43,2,87,9,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-23T16:45:44.047Z,2025-02-23T16:46:32Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5537522149,56,Left,5537522153,141,86.4,5537522145,3,0,5537522151,140,62.2,5537522147,168,0,5537526253,144,1,5537522155,212,2.8,5537522157,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780291789,675,1,2,87,10,c165yjiny1qnmfdvefxvflnkc,1,44.7,81.2,2025-02-23T16:45:44.542Z,2025-02-23T17:03:54Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5537604131,56,Back,5537604133,140,42.2,5537604129,3,,5537604139,213,2.14,5537604137,212,4.9,5537604135,141,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780291445,674,50,2,87,13,c165yjiny1qnmfdvefxvflnkc,1,48.1,96.1,2025-02-23T16:45:48.274Z,2025-02-23T21:43:23Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537602293,233,948,5537602249,286,,5537602247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276937,948,7,2,87,13,9qsmopgutr7ut5g6workk8w4i,1,51.9,3.9,2025-02-23T16:45:48.275Z,2025-02-23T21:43:23Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5538610303,385,,5537602263,233,674,5537522773,285,,5538610305,388,,5537522765,167,,5537522769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277033,613,5,2,87,16,c165yjiny1qnmfdvefxvflnkc,1,45.6,101.8,2025-02-23T16:45:51.044Z,2025-02-23T17:05:18Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5537523265,233,949,5537523215,56,Back,5537523217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780276943,949,5,2,87,16,9qsmopgutr7ut5g6workk8w4i,0,54.4,-1.8,2025-02-23T16:45:51.044Z,2025-02-23T17:05:18Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537522793,56,Right,5537523307,233,613,5537522795,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277167,614,1,2,87,23,c165yjiny1qnmfdvefxvflnkc,1,52.3,100.0,2025-02-23T16:45:58.478Z,2025-02-23T21:43:45Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537523971,56,Left,5537523967,107,,5537523983,1,,5537523981,213,5.93,5537523977,141,81.0,5537523975,140,89.6,5537523979,212,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780280693,631,50,2,87,24,c165yjiny1qnmfdvefxvflnkc,1,89.5,74.4,2025-02-23T16:45:58.632Z,2025-02-23T21:44:07Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5537543349,56,Center,5537552119,233,977,5537543355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780280951,977,7,2,87,24,9qsmopgutr7ut5g6workk8w4i,0,10.5,25.6,2025-02-23T16:45:58.633Z,2025-02-23T21:44:07Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537552147,233,631,5537544701,285,,5538613219,385,,5537544699,56,Back,5538613221,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277173,615,50,2,87,26,c165yjiny1qnmfdvefxvflnkc,1,93.6,76.7,2025-02-23T16:46:00.909Z,2025-02-23T16:51:39Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5537524019,56,Center,5537552215,233,950,5537524021,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277151,950,7,2,87,26,9qsmopgutr7ut5g6workk8w4i,1,6.4,23.3,2025-02-23T16:46:00.910Z,2025-02-23T21:44:03Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5538613435,385,,5537523867,285,,5537523859,167,,5537552185,233,615,5537523863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277197,616,6,2,87,30,c165yjiny1qnmfdvefxvflnkc,1,97.2,74.1,2025-02-23T16:46:04.747Z,2025-02-23T16:56:13Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5537524227,233,951,5537524221,73,,5537524219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277153,951,6,2,87,30,9qsmopgutr7ut5g6workk8w4i,0,2.8,25.9,2025-02-23T16:46:04.747Z,2025-02-23T21:44:26Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537524247,233,616,5537524001,56,Back,5537524005,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277721,617,1,2,88,4,c165yjiny1qnmfdvefxvflnkc,0,99.5,99.5,2025-02-23T16:46:38.544Z,2025-02-23T21:44:34Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5538616055,20,,5537527061,212,29.0,5537527049,6,,5537527063,213,4.63,5537527053,225,,5537527047,2,,5538616053,386,,5537527059,141,57.0,5537527055,56,Center,5537527057,140,,,,,,97.2,,,,,,,,,,,,,,,,,,,,,
2780277755,952,12,2,88,5,9qsmopgutr7ut5g6workk8w4i,1,4.1,42.5,2025-02-23T16:46:40.507Z,2025-02-23T16:49:13Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537527253,140,25.7,5537527251,56,Back,5537527255,141,15.8,5537527257,212,29.1,5537527259,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277795,618,1,2,88,10,c165yjiny1qnmfdvefxvflnkc,0,70.4,94.2,2025-02-23T16:46:44.768Z,2025-02-23T21:44:48Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5537527501,56,Center,5537527503,140,81.3,5537527509,213,5.11,5537527499,155,,5538616689,223,,5537527497,2,,5537527507,212,29.5,5537527505,141,54.2,5538616691,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277859,953,4,2,88,15,9qsmopgutr7ut5g6workk8w4i,1,28.4,45.5,2025-02-23T16:46:49.909Z,2025-02-23T16:56:11Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537527959,152,,5537527957,56,Back,5537527955,294,,5537527979,233,619,5537527961,285,,5537527953,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277861,619,4,2,88,15,c165yjiny1qnmfdvefxvflnkc,0,71.6,54.5,2025-02-23T16:46:49.910Z,2025-02-23T16:56:11Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5537528017,233,953,5537527921,13,,5537527945,286,,5537528343,55,620,5537552499,294,,5537527933,152,,5537527927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780277921,620,17,2,88,17,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-23T16:46:52.119Z,2025-02-23T21:45:14Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5537528335,13,243,5537528337,55,619,5537528333,393,,5537528331,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278319,954,1,2,88,40,9qsmopgutr7ut5g6workk8w4i,1,30.1,45.8,2025-02-23T16:47:15.354Z,2025-02-23T16:49:17Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5537530355,1,,5537530343,152,,5537530341,5,,5537532099,189,,5537530349,141,73.4,5537530353,213,0.56,5537530345,56,Center,5537530347,140,58.7,5537530351,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278327,955,50,2,88,44,9qsmopgutr7ut5g6workk8w4i,1,73.8,82.2,2025-02-23T16:47:18.771Z,2025-02-23T17:05:05Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5537530391,286,,5537530713,233,621,5537530429,189,,5537530389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278363,621,7,2,88,44,c165yjiny1qnmfdvefxvflnkc,0,26.2,17.8,2025-02-23T16:47:18.772Z,2025-02-23T21:45:26Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5538619865,178,,5537530567,285,,5537530565,56,Back,5537530673,233,955,5538619863,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278413,956,1,2,88,47,9qsmopgutr7ut5g6workk8w4i,1,75.0,96.6,2025-02-23T16:47:22.443Z,2025-02-23T16:47:24Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537530855,141,85.3,5537530857,212,11.8,5537530859,213,3.85,5537530853,140,66.5,5537530851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278459,622,83,2,88,47,c165yjiny1qnmfdvefxvflnkc,0,44.4,19.3,2025-02-23T16:47:22.528Z,2025-02-23T16:47:30Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5537531371,399,etz3rjq7chhaomst5u28nnff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278485,957,1,2,88,48,9qsmopgutr7ut5g6workk8w4i,1,66.4,85.3,2025-02-23T16:47:23.163Z,2025-02-23T16:47:28Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5537531289,212,21.9,5537531279,56,Back,5537531287,141,68.8,5537531291,213,3.68,5537531283,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278519,958,1,2,88,54,9qsmopgutr7ut5g6workk8w4i,1,54.4,62.0,2025-02-23T16:47:28.578Z,2025-02-23T21:45:51Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537531485,1,,5537531481,212,33.5,5537531483,213,0.76,5537531475,56,Left,5537531477,140,77.6,5537531479,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278529,959,1,2,88,56,9qsmopgutr7ut5g6workk8w4i,0,77.9,94.1,2025-02-23T16:47:31.131Z,2025-02-23T16:47:31Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537531533,212,4.4,5537531531,141,88.7,5537531535,213,5.29,5537531527,56,Left,5537531529,140,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278545,623,8,2,88,57,c165yjiny1qnmfdvefxvflnkc,1,21.0,9.5,2025-02-23T16:47:32.353Z,2025-02-23T21:45:58Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5537531621,56,Back,5538622083,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278569,624,5,2,88,58,c165yjiny1qnmfdvefxvflnkc,0,21.9,-0.8,2025-02-23T16:47:32.731Z,2025-02-23T17:05:19Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5537532015,233,960,5537531793,347,,5537531791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278583,960,5,2,88,58,9qsmopgutr7ut5g6workk8w4i,1,78.1,100.8,2025-02-23T16:47:32.731Z,2025-02-23T17:05:18Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537531965,233,624,5537531893,56,Left,5537531895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278709,961,1,2,89,7,9qsmopgutr7ut5g6workk8w4i,1,77.9,100.0,2025-02-23T16:47:41.802Z,2025-02-23T21:46:08Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537532649,212,22.3,5538622887,1,,5537532647,141,91.2,5537532651,213,3.44,5537532645,140,57.6,5537532641,107,,5537532643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278753,962,1,2,89,10,9qsmopgutr7ut5g6workk8w4i,1,54.7,82.4,2025-02-23T16:47:45.186Z,2025-02-23T16:47:47Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537532941,141,67.8,5537532943,212,12.0,5537532937,56,Center,5537532945,213,5.31,5537532939,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278799,963,1,2,89,12,9qsmopgutr7ut5g6workk8w4i,1,61.2,67.6,2025-02-23T16:47:47.523Z,2025-02-23T16:47:50Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537533189,212,14.1,5537533187,141,51.2,5537533185,140,53.0,5537533191,213,4.05,5537533181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278841,964,1,2,89,15,9qsmopgutr7ut5g6workk8w4i,1,53.5,48.1,2025-02-23T16:47:50.506Z,2025-02-23T16:47:53Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537533405,56,Back,5537533407,140,47.0,5537533409,141,65.7,5537533413,213,2.09,5537533411,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278873,965,1,2,89,18,9qsmopgutr7ut5g6workk8w4i,1,46.8,56.7,2025-02-23T16:47:53.289Z,2025-02-23T16:47:54Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537533625,213,5.26,5537533613,56,Back,5537533619,141,50.6,5537533617,140,49.2,5537533623,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278913,625,43,2,89,18,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-23T16:47:53.458Z,2025-02-23T21:46:30Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5537534087,399,d2itdjj8bx0aztqggfgv7amay,5538624559,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278883,966,1,2,89,20,9qsmopgutr7ut5g6workk8w4i,1,49.2,50.6,2025-02-23T16:47:54.682Z,2025-02-23T16:47:57Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537533683,56,Back,5537533691,213,3.99,5537533713,156,,5537533689,212,13.3,5537533687,141,36.0,5537533685,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780278961,967,1,2,89,22,9qsmopgutr7ut5g6workk8w4i,1,40.8,36.0,2025-02-23T16:47:56.866Z,2025-02-23T16:48:00Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537534075,141,12.2,5537534077,212,23.6,5537534079,213,5.53,5537534073,140,57.2,5537534071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279007,968,1,2,89,27,9qsmopgutr7ut5g6workk8w4i,0,66.5,14.4,2025-02-23T16:48:02.442Z,2025-02-23T16:48:05Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537534335,213,0.07,5537534327,56,Right,5537534329,140,85.4,5537534333,212,19.9,5537534331,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279109,626,12,2,89,33,c165yjiny1qnmfdvefxvflnkc,1,19.5,96.5,2025-02-23T16:48:08.369Z,2025-02-23T17:09:40Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5537534951,213,0.36,5537534947,141,100.0,5537534945,140,28.3,5537534949,212,9.9,5537534943,56,Back,5537534971,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279113,627,5,2,89,34,c165yjiny1qnmfdvefxvflnkc,0,41.5,102.0,2025-02-23T16:48:08.869Z,2025-02-23T17:11:24Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5537534961,347,,5537535059,233,969,5537534959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279115,969,5,2,89,34,9qsmopgutr7ut5g6workk8w4i,1,58.5,-2.0,2025-02-23T16:48:08.869Z,2025-02-23T17:11:24Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537534979,56,Right,5537534981,347,,5537534991,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279145,970,1,2,89,37,9qsmopgutr7ut5g6workk8w4i,1,81.9,0.0,2025-02-23T16:48:11.842Z,2025-02-23T16:48:13Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537535107,213,2.32,5537535105,212,10.4,5537535099,56,Right,5537535101,140,75.1,5537535097,107,,5537535103,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279157,971,1,2,89,38,9qsmopgutr7ut5g6workk8w4i,1,75.0,10.3,2025-02-23T16:48:12.762Z,2025-02-23T16:48:14Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537535197,213,5.23,5537535189,56,Right,5537535195,212,3.2,5537535191,140,76.5,5537535193,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279183,972,1,2,89,39,9qsmopgutr7ut5g6workk8w4i,1,75.7,7.0,2025-02-23T16:48:14.491Z,2025-02-23T16:48:16Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537535279,56,Center,5537535285,212,10.1,5537535287,213,1.77,5537535283,141,21.5,5537535281,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279219,973,1,2,89,41,9qsmopgutr7ut5g6workk8w4i,1,73.6,23.0,2025-02-23T16:48:15.946Z,2025-02-23T16:48:18Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5537535537,56,Center,5537535545,213,1.85,5537535539,140,70.9,5537535541,141,37.7,5537535543,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780477029,1048,3,2,89,42,9qsmopgutr7ut5g6workk8w4i,0,75.3,30.8,2025-02-23T16:48:17.262Z,2025-02-23T21:47:08Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5538627825,467,1yqlkot5sh85ot3eemo67djv9,5538627819,56,Center,5538627823,464,,5538627821,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279227,974,4,2,89,44,9qsmopgutr7ut5g6workk8w4i,1,74.4,43.8,2025-02-23T16:48:18.786Z,2025-02-23T16:56:11Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5537535729,13,,5537535737,152,,5537535745,286,,5537535771,233,628,5537535741,265,,5537535733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780279235,628,4,2,89,44,c165yjiny1qnmfdvefxvflnkc,0,25.6,56.2,2025-02-23T16:48:18.787Z,2025-02-23T16:56:12Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5537535665,152,,5537535667,265,,5537535669,285,,5537535811,233,974,5537535663,56,Back,5537535661,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780280063,629,70,2,90,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-23T16:48:34.542Z,2025-02-23T21:47:23Z,,,,,5537540071,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780280491,975,13,2,91,3,9qsmopgutr7ut5g6workk8w4i,1,75.6,34.0,2025-02-23T16:49:37.593Z,2025-02-23T21:48:00Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537544005,458,,5537542333,18,,5537544007,230,99.0,5537544009,231,49.3,5537542329,26,,5537542335,56,Center,5537543421,72,,5537543993,102,48.7,5537543989,74,,5537543997,103,,,,,,68.1,,,,,,,,,,,,,,,,,,,,,
2780280671,630,5,2,91,4,c165yjiny1qnmfdvefxvflnkc,1,-1.2,52.4,2025-02-23T16:49:39.114Z,2025-02-23T21:48:02Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5537543263,346,,5537543361,233,976,5537543259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
