id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792782025,748,1,2,80,6,93ohqui2qgqm8408viwmm1ken,0,4.1,52.1,2025-03-29T15:55:07.117Z,2025-03-29T15:59:27Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5606105839,1,,5606105833,141,67.7,5606107959,74,,5606105835,212,66.3,5606126121,189,,5606105831,140,66.4,5606107801,124,,5606105837,213,0.16,5606105829,56,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,
2792785525,773,43,2,80,8,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-03-29T15:55:09.454Z,2025-03-29T15:59:22Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5606123931,56,Center,5606125887,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792781943,769,44,2,80,8,czkf5t3ai00ghwbga03i5aqxw,1,40.0,26.5,2025-03-29T15:55:09.493Z,2025-03-29T16:20:16Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606105415,56,Back,5606105977,233,749,5606105417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782031,749,44,2,80,8,93ohqui2qgqm8408viwmm1ken,0,60.0,73.5,2025-03-29T15:55:09.494Z,2025-03-29T16:18:32Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5606105859,286,,5606105911,233,769,5606105855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792827427,964,1,2,80,9,czkf5t3ai00ghwbga03i5aqxw,0,43.0,16.0,2025-03-29T15:55:09.615Z,2025-03-29T16:26:10Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606338409,56,Back,5606338413,141,17.0,5606338417,212,2.2,5606338411,140,41.0,5606338421,213,2.83,5606338407,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782079,750,61,2,80,10,93ohqui2qgqm8408viwmm1ken,1,62.8,65.2,2025-03-29T15:55:10.838Z,2025-03-29T16:18:35Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5606106069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782105,751,1,2,80,14,93ohqui2qgqm8408viwmm1ken,1,28.9,64.8,2025-03-29T15:55:14.894Z,2025-03-29T15:55:17Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5606106201,212,9.5,5606106199,141,78.8,5606106197,140,29.1,5606106203,213,1.55,5606106195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782109,752,1,2,80,15,93ohqui2qgqm8408viwmm1ken,0,29.1,78.8,2025-03-29T15:55:15.944Z,2025-03-29T15:55:17Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5606106225,212,23.8,5606106219,56,Back,5606106223,141,62.1,5606106221,140,49.0,5606106227,213,5.79,5606106217,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782139,771,1,2,80,17,czkf5t3ai00ghwbga03i5aqxw,1,53.2,18.8,2025-03-29T15:55:18.182Z,2025-03-29T15:55:19Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606106423,141,33.6,5606106427,213,2.36,5606106419,56,Back,5606106421,140,43.5,5606106425,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782199,772,1,2,80,18,czkf5t3ai00ghwbga03i5aqxw,1,45.0,33.0,2025-03-29T15:55:19.110Z,2025-03-29T15:55:23Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5606106721,212,14.4,5606106719,141,14.7,5606106717,140,38.1,5606106723,213,4.19,5606106715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782233,773,1,2,80,22,czkf5t3ai00ghwbga03i5aqxw,1,37.7,17.1,2025-03-29T15:55:22.902Z,2025-03-29T15:55:24Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5606106885,213,1.89,5606106877,56,Back,5606106883,212,26.8,5606106881,141,54.6,5606106879,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782251,774,1,2,80,23,czkf5t3ai00ghwbga03i5aqxw,1,30.4,55.2,2025-03-29T15:55:24.182Z,2025-03-29T15:55:25Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5606106963,141,85.1,5606106959,56,Back,5606106965,212,25.7,5606106961,140,45.3,5606106967,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782301,775,1,2,80,24,czkf5t3ai00ghwbga03i5aqxw,1,47.3,84.7,2025-03-29T15:55:25.205Z,2025-03-29T15:55:28Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5606107229,212,18.9,5606107223,56,Left,5606107231,213,0.43,5606107225,140,63.7,5606107227,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782347,776,1,2,80,27,czkf5t3ai00ghwbga03i5aqxw,1,52.8,96.6,2025-03-29T15:55:28.038Z,2025-03-29T15:55:31Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5606107425,141,78.4,5606107429,213,3.62,5606107423,140,30.3,5606107421,56,Back,5606107427,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782405,777,1,2,80,30,czkf5t3ai00ghwbga03i5aqxw,1,31.4,75.7,2025-03-29T15:55:31.014Z,2025-03-29T15:55:35Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5606107717,56,Back,5606107721,141,95.7,5606107723,212,21.9,5606107719,140,47.7,5606107725,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782455,778,1,2,80,34,czkf5t3ai00ghwbga03i5aqxw,1,44.5,90.8,2025-03-29T15:55:34.918Z,2025-03-29T15:55:38Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5606108011,141,54.2,5606108009,140,33.9,5606108015,213,4.29,5606108013,212,27.3,5606108007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782485,779,1,2,80,38,czkf5t3ai00ghwbga03i5aqxw,1,31.6,51.8,2025-03-29T15:55:38.712Z,2025-03-29T15:55:42Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5606108177,141,5.9,5606108171,155,,5606108183,1,,5606108175,140,60.4,5606108181,213,5.48,5606108173,56,Right,5606108179,212,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782549,780,1,2,80,41,czkf5t3ai00ghwbga03i5aqxw,1,60.4,5.9,2025-03-29T15:55:42.086Z,2025-03-29T15:55:45Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606108473,3,,5606108479,141,7.1,5606108481,212,12.3,5606108475,56,Right,5606108483,213,0.07,5606108477,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782551,781,61,2,80,44,czkf5t3ai00ghwbga03i5aqxw,0,68.4,6.2,2025-03-29T15:55:44.750Z,2025-03-29T16:18:40Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,5606108529,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782623,754,1,2,80,45,93ohqui2qgqm8408viwmm1ken,1,30.1,90.2,2025-03-29T15:55:45.849Z,2025-03-29T15:55:50Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5606108977,141,80.2,5606108975,140,28.1,5606108981,213,4.41,5606108973,56,Back,5606108979,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782641,755,4,2,80,48,93ohqui2qgqm8408viwmm1ken,1,30.2,85.8,2025-03-29T15:55:48.647Z,2025-03-29T15:56:22Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5606109359,233,782,5606109141,285,,5606109137,152,,5606109139,265,,5606109133,13,,5606109135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792782621,782,4,2,80,48,czkf5t3ai00ghwbga03i5aqxw,0,69.8,14.2,2025-03-29T15:55:48.648Z,2025-03-29T15:56:22Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5606109171,265,,5606109429,233,755,5606109163,56,Right,5606109167,152,,5606109161,13,,5606109175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792783443,756,18,2,81,33,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-03-29T15:56:34.465Z,2025-03-29T15:56:37Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5606113229,59,22,5606113301,55,757,5606113225,42,,5606113227,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792783449,757,19,2,81,33,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-03-29T15:56:34.466Z,2025-03-29T15:58:00Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,5606119265,292,6,5606113265,59,16,5606113263,145,11,5606113269,55,756,5606113267,44,Midfielder,5606119267,293,2,5606113259,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784521,764,40,2,81,35,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-03-29T15:56:36.571Z,2025-03-29T15:57:57Z,,,,5606118521,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5606118513,30,"cj7aybqox4kzoicnzea7b64t1, 4yg4i2wvdz87rrxpn0rqn2xg5, carpl05zgalgbsd6gnk3akc89, d58ji96mcnebbci6skc46x9uc, 4j6a6qec8m58zgojpbv8wxnf9, as6coaak724tr7igyz1wwlfc9, b9tsqyrv0xp0tt5nzwrmy9gb9, azcjwvw9799e6bawnlcb0lt2i, 53dvtfms2uxd500y87x5jf2eh, 8ydeghsg8bdyovqjnr56hz8x5, 7hugqbtot3c8fmxtfqld9l15g, 7iv79dtpsplpjl1jxod3swmlm, lh30ckelpek3u7jbzotxuvze, 4az5n8aekw6ipzu7fagqhkys4, 70uwtz6q782qjf2mqpdlqpbkl, 7si8brq1p8o6fvw93hq9v9bmc",5606118519,130,8,5606118517,59,"1, 17, 25, 7, 18, 19, 16, 23, 20, 29, 38, 33, 2, 11, 13, 35",5606118523,194,4yg4i2wvdz87rrxpn0rqn2xg5,5606118515,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792783711,758,1,2,81,47,93ohqui2qgqm8408viwmm1ken,0,35.3,89.1,2025-03-29T15:56:47.750Z,2025-03-29T15:56:53Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5606114563,1,,5606114557,141,27.1,5606114545,5,,5606114551,152,,5606114549,196,,5606114547,155,,5606114555,140,71.1,5606114553,56,Center,5606114559,212,5606114561,213,5.44,,,,,,,,,,,,,,,56.5,,,,,,,,,,
2792783787,785,3,2,81,56,czkf5t3ai00ghwbga03i5aqxw,0,59.0,73.6,2025-03-29T15:56:56.884Z,2025-03-29T16:27:31Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5606115205,233,759,5606114909,286,,5606114907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792783793,759,7,2,81,56,93ohqui2qgqm8408viwmm1ken,1,41.0,26.4,2025-03-29T15:56:56.885Z,2025-03-29T16:22:07Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,5606114945,233,785,5606114921,285,,5606114919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792783781,784,43,2,81,56,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-03-29T15:56:57.061Z,2025-03-29T15:57:01Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5606114873,56,Center,5606114879,212,2.2,5606115049,144,1,5606114875,140,59.1,5606114883,213,0.76,5606114877,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792783865,761,1,2,81,58,93ohqui2qgqm8408viwmm1ken,1,42.2,20.4,2025-03-29T15:56:59.293Z,2025-03-29T15:57:06Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5606115315,140,61.6,5606115317,141,12.6,5606115319,212,21.0,5606115313,56,Right,5606115321,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784045,762,1,2,82,14,93ohqui2qgqm8408viwmm1ken,0,91.7,5.8,2025-03-29T15:57:14.974Z,2025-03-29T15:57:18Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5606116079,141,6.8,5606116081,212,5.1,5606116075,56,Right,5606116123,236,,5606116129,286,,5606116083,213,3.01,5606116077,140,86.9,5606116125,233,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784025,786,74,2,82,14,czkf5t3ai00ghwbga03i5aqxw,1,10.0,89.6,2025-03-29T15:57:14.975Z,2025-03-29T15:57:20Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5606116133,233,762,5606115981,285,,5606115979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784071,787,1,2,82,18,czkf5t3ai00ghwbga03i5aqxw,1,7.6,85.6,2025-03-29T15:57:18.822Z,2025-03-29T15:57:20Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5606116235,140,11.9,5606116241,212,10.3,5606116229,56,Back,5606116239,141,72.0,5606116243,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784087,788,1,2,82,19,czkf5t3ai00ghwbga03i5aqxw,1,11.9,72.0,2025-03-29T15:57:20.343Z,2025-03-29T15:57:21Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5606116335,213,1.67,5606116327,141,94.5,5606116321,56,Back,5606116331,212,15.4,5606116325,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784127,789,1,2,82,20,czkf5t3ai00ghwbga03i5aqxw,1,10.5,94.5,2025-03-29T15:57:21.415Z,2025-03-29T15:57:24Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5606116535,140,30.4,5606116551,1,,5606116543,212,31.8,5606116539,141,59.3,5606116547,213,5.43,5606116529,157,,5606116531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784131,763,83,2,82,22,93ohqui2qgqm8408viwmm1ken,0,74.0,41.6,2025-03-29T15:57:23.500Z,2025-03-29T15:57:28Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5606116897,399,e5oacvmfe0ig0vfrk0oxaqcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784161,790,1,2,82,23,czkf5t3ai00ghwbga03i5aqxw,1,30.4,59.7,2025-03-29T15:57:24.326Z,2025-03-29T15:57:25Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,5606116651,141,32.8,5606116655,213,4.80,5606116647,56,Back,5606116649,140,31.9,5606116653,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784281,792,1,2,82,29,czkf5t3ai00ghwbga03i5aqxw,1,38.5,14.6,2025-03-29T15:57:29.735Z,2025-03-29T15:57:33Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606117213,213,2.15,5606117207,140,33.6,5606117205,56,Back,5606117209,141,26.1,5606117211,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784355,793,1,2,82,32,czkf5t3ai00ghwbga03i5aqxw,1,32.9,26.7,2025-03-29T15:57:33.574Z,2025-03-29T15:57:38Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5606117613,141,58.7,5606117617,213,1.96,5606117609,56,Back,5606117611,140,24.3,5606117615,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784439,794,1,2,82,37,czkf5t3ai00ghwbga03i5aqxw,1,24.9,60.9,2025-03-29T15:57:38.598Z,2025-03-29T15:57:45Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5606118043,213,5.16,5606118039,212,15.7,5606118029,56,Back,5606118031,140,31.3,5606118035,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784471,795,1,2,82,44,czkf5t3ai00ghwbga03i5aqxw,1,51.4,21.9,2025-03-29T15:57:45.046Z,2025-03-29T15:57:47Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5606118221,213,5.48,5606118213,56,Right,5606118219,212,17.7,5606118217,141,3.1,5606118215,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784505,796,1,2,82,46,czkf5t3ai00ghwbga03i5aqxw,1,63.9,3.2,2025-03-29T15:57:46.870Z,2025-03-29T15:57:50Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606118431,141,8.0,5606118429,140,58.5,5606118435,213,2.62,5606118427,56,Right,5606118433,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784579,797,1,2,82,49,czkf5t3ai00ghwbga03i5aqxw,1,56.8,12.3,2025-03-29T15:57:50.150Z,2025-03-29T15:57:55Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5606118823,141,51.5,5606118819,56,Back,5606118827,213,1.98,5606118825,212,29.1,5606118821,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784615,798,1,2,82,54,czkf5t3ai00ghwbga03i5aqxw,1,51.8,57.6,2025-03-29T15:57:55.399Z,2025-03-29T15:57:57Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5606119031,56,Center,5606119037,212,11.1,5606119039,213,5.66,5606119033,140,60.4,5606119035,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784657,799,1,2,82,56,czkf5t3ai00ghwbga03i5aqxw,1,60.1,48.2,2025-03-29T15:57:57.463Z,2025-03-29T15:57:59Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5606119203,56,Center,5606119209,212,14.5,5606119205,140,58.5,5606119211,213,4.60,5606119207,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784697,800,1,2,82,59,czkf5t3ai00ghwbga03i5aqxw,1,59.4,29.1,2025-03-29T15:57:59.622Z,2025-03-29T15:58:01Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5606119409,141,6.1,5606119405,56,Right,5606119413,212,21.3,5606119417,213,5.46,5606119407,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784737,801,1,2,83,1,czkf5t3ai00ghwbga03i5aqxw,1,73.6,6.5,2025-03-29T15:58:01.655Z,2025-03-29T15:58:04Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606119619,141,14.0,5606119613,56,Right,5606119621,212,15.5,5606119623,213,0.34,5606119617,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784753,802,3,2,83,3,czkf5t3ai00ghwbga03i5aqxw,0,90.0,17.0,2025-03-29T15:58:04.230Z,2025-03-29T16:22:35Z,e5oacvmfe0ig0vfrk0oxaqcq1,N. Žugelj,,5606119691,286,,5606119991,233,765,5606119689,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784791,765,7,2,83,3,93ohqui2qgqm8408viwmm1ken,1,10.0,83.0,2025-03-29T15:58:04.231Z,2025-03-29T16:22:35Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5606119863,285,,5606119957,233,802,5606119857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784895,767,1,2,83,7,93ohqui2qgqm8408viwmm1ken,1,12.1,90.3,2025-03-29T15:58:08.075Z,2025-03-29T15:58:13Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5606120395,140,26.5,5606120399,212,15.9,5606120393,56,Back,5606120401,213,5.97,5606120397,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792784937,768,1,2,83,11,93ohqui2qgqm8408viwmm1ken,1,24.1,76.9,2025-03-29T15:58:12.438Z,2025-03-29T15:58:15Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5606120585,212,9.2,5606120583,141,88.9,5606120587,213,2.05,5606120581,140,20.1,5606120579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785003,769,1,2,83,13,93ohqui2qgqm8408viwmm1ken,1,19.3,89.6,2025-03-29T15:58:14.590Z,2025-03-29T15:58:20Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5606120979,140,10.3,5606120981,141,83.5,5606120983,212,10.3,5606120985,213,3.56,5606120977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785029,770,1,2,83,18,93ohqui2qgqm8408viwmm1ken,0,10.3,83.5,2025-03-29T15:58:19.020Z,2025-03-29T15:58:22Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5606121171,157,,5606121177,141,85.9,5606121183,1,,5606121181,213,0.03,5606121175,140,65.3,5606121179,212,57.8,5606121173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785133,804,1,2,83,27,czkf5t3ai00ghwbga03i5aqxw,1,43.1,27.6,2025-03-29T15:58:28.455Z,2025-03-29T15:58:30Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5606121747,56,Center,5606121755,213,0.74,5606121751,141,41.9,5606121753,212,14.5,5606121749,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785183,805,1,2,83,29,czkf5t3ai00ghwbga03i5aqxw,1,54.4,42.8,2025-03-29T15:58:30.327Z,2025-03-29T15:58:34Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5606122099,212,19.8,5606122089,56,Back,5606122093,140,45.7,5606122101,213,2.05,5606122097,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785221,806,1,2,83,33,czkf5t3ai00ghwbga03i5aqxw,1,57.5,71.4,2025-03-29T15:58:34.343Z,2025-03-29T15:58:37Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5606122295,140,53.9,5606122297,141,54.2,5606122299,212,12.3,5606122301,213,4.40,5606122293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785277,807,1,2,83,36,czkf5t3ai00ghwbga03i5aqxw,1,59.9,54.5,2025-03-29T15:58:37.207Z,2025-03-29T15:58:40Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5606122593,213,5.79,5606122589,141,41.0,5606122587,140,76.2,5606122591,212,19.4,5606122585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785327,808,1,2,83,39,czkf5t3ai00ghwbga03i5aqxw,1,76.3,40.9,2025-03-29T15:58:40.439Z,2025-03-29T15:58:43Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5606122817,56,Right,5606122821,141,18.9,5606122823,212,24.7,5606122819,140,95.0,5606122825,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785339,809,1,2,83,42,czkf5t3ai00ghwbga03i5aqxw,0,95.3,18.6,2025-03-29T15:58:43.319Z,2025-03-29T15:58:45Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606123005,233,771,5606122877,56,Right,5606122999,236,,5606122889,213,2.35,5606122883,141,20.0,5606122875,155,,5606122887,212,1.3,5606122879,140,94.4,5606123017,286,5606122873,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785353,771,12,2,83,42,93ohqui2qgqm8408viwmm1ken,1,5.4,76.9,2025-03-29T15:58:43.419Z,2025-03-29T15:58:46Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5606122985,56,Back,5606123037,233,809,5606122983,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785373,772,5,2,83,44,93ohqui2qgqm8408viwmm1ken,0,7.4,101.6,2025-03-29T15:58:44.688Z,2025-03-29T15:58:49Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5606123079,347,,5606123077,56,Back,5606123149,233,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785379,810,5,2,83,44,czkf5t3ai00ghwbga03i5aqxw,1,92.6,-1.6,2025-03-29T15:58:44.688Z,2025-03-29T16:02:23Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606123103,56,Right,5606123123,233,772,5606123105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785661,811,1,2,84,0,czkf5t3ai00ghwbga03i5aqxw,0,98.2,0.0,2025-03-29T15:59:01.574Z,2025-03-29T16:27:34Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5606124703,140,95.1,5606124699,107,,5606124709,213,1.72,5606124705,141,30.9,5606124711,1,,5606124707,212,22.1,5606124701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785707,774,61,2,84,7,93ohqui2qgqm8408viwmm1ken,1,8.5,62.6,2025-03-29T15:59:08.262Z,2025-03-29T16:21:36Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5606124867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792785729,775,6,2,84,8,93ohqui2qgqm8408viwmm1ken,0,1.5,68.8,2025-03-29T15:59:09.550Z,2025-03-29T16:21:37Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5606125141,233,812,5606125031,73,,5606125029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
