id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2817183091,711,1,2,83,58,ac8jow4mdkvnsv5s0och4qqm,1,37.2,84.1,2025-05-19T18:41:22.093Z,2025-05-19T18:41:24Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740489807,140,68.7,5740489805,56,Left,5740489809,141,80.5,5740489815,1,,5740489811,212,33.2,5740489803,3,,5740489813,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183099,712,61,2,83,59,ac8jow4mdkvnsv5s0och4qqm,0,68.7,80.5,2025-05-19T18:41:23.110Z,2025-05-19T18:41:24Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5740489843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183111,911,1,2,84,0,spvvjmk37iid7hsky9g3nce7,0,37.4,15.5,2025-05-19T18:41:24.053Z,2025-05-19T18:41:25Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740489925,141,35.1,5740489919,157,,5740489939,1,,5740489929,212,16.3,5740489933,213,0.96,5740489923,140,46.3,5740489921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183149,713,1,2,84,1,ac8jow4mdkvnsv5s0och4qqm,1,52.1,73.5,2025-05-19T18:41:25.870Z,2025-05-19T18:41:29Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5740490147,140,65.6,5740490145,56,Left,5740490149,141,88.3,5740490153,213,0.62,5740490143,3,,5740490151,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183159,714,44,2,84,4,ac8jow4mdkvnsv5s0och4qqm,1,65.1,84.1,2025-05-19T18:41:28.259Z,2025-05-19T18:57:26Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740490195,286,,5740490193,56,Left,5740490243,233,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183137,912,44,2,84,4,spvvjmk37iid7hsky9g3nce7,0,34.9,15.9,2025-05-19T18:41:28.260Z,2025-05-19T18:57:26Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740490271,233,714,5740490077,56,Back,5740490079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183187,715,1,2,84,4,ac8jow4mdkvnsv5s0och4qqm,0,65.6,88.3,2025-05-19T18:41:28.943Z,2025-05-19T18:48:53Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740490375,140,77.5,5740490377,141,88.6,5740490379,212,12.5,5740490381,213,0.02,5740490371,3,,5740490373,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183181,913,1,2,84,7,spvvjmk37iid7hsky9g3nce7,0,21.1,13.8,2025-05-19T18:41:31.251Z,2025-05-19T18:46:51Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740490359,141,11.3,5740490361,212,9.0,5740490357,140,29.5,5740490355,56,Back,5740490363,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183199,716,1,2,84,8,ac8jow4mdkvnsv5s0och4qqm,1,77.5,88.6,2025-05-19T18:41:32.158Z,2025-05-19T18:41:32Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5740490411,56,Left,5740490413,140,70.5,5740490419,213,2.85,5740490417,212,7.7,5740490415,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183205,717,1,2,84,8,ac8jow4mdkvnsv5s0och4qqm,0,70.5,91.8,2025-05-19T18:41:32.622Z,2025-05-19T18:41:35Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740490595,236,,5740490597,233,914,5740490471,212,3.6,5740490601,286,,5740490465,56,Left,5740490473,213,5.63,5740490467,140,73.2,5740490469,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183229,914,74,2,84,8,spvvjmk37iid7hsky9g3nce7,1,33.4,17.3,2025-05-19T18:41:32.623Z,2025-05-19T18:56:54Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740490579,285,,5740490577,56,Back,5740490631,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183385,915,1,2,84,14,spvvjmk37iid7hsky9g3nce7,1,39.0,32.2,2025-05-19T18:41:38.693Z,2025-05-19T18:41:46Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740491313,141,10.3,5740491311,140,65.0,5740491315,212,31.1,5740491317,213,5.78,5740491309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183409,916,1,2,84,22,spvvjmk37iid7hsky9g3nce7,1,75.4,14.4,2025-05-19T18:41:46.357Z,2025-05-19T18:41:48Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5740491431,140,64.1,5740491433,141,9.1,5740491429,56,Right,5740491435,212,12.4,5740491437,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183471,917,1,2,84,24,spvvjmk37iid7hsky9g3nce7,1,66.5,10.0,2025-05-19T18:41:48.676Z,2025-05-19T18:41:53Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740491783,141,16.1,5740491779,140,62.7,5740491775,56,Right,5740491785,212,5.8,5740491787,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183463,718,83,2,84,28,ac8jow4mdkvnsv5s0och4qqm,0,36.6,88.4,2025-05-19T18:41:52.375Z,2025-05-19T18:41:53Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5740491849,399,czfitwajt0sayki90i3fk5n85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183479,918,1,2,84,29,spvvjmk37iid7hsky9g3nce7,0,61.2,10.1,2025-05-19T18:41:53.156Z,2025-05-19T18:41:54Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740491823,140,65.8,5740491829,213,5.24,5740491825,141,0.0,5740491827,212,9.5,5740491821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183493,719,5,2,84,29,ac8jow4mdkvnsv5s0och4qqm,1,33.6,101.6,2025-05-19T18:41:53.753Z,2025-05-19T18:56:48Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5740491891,56,Back,5740491909,233,919,5740491895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183487,919,5,2,84,29,spvvjmk37iid7hsky9g3nce7,0,66.4,-1.6,2025-05-19T18:41:53.753Z,2025-05-19T18:41:57Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740491969,233,719,5740491867,347,,5740491865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183913,920,18,2,85,5,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-19T18:42:29.302Z,2025-05-19T18:42:30Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740494145,44,Forward,5740494149,59,11,5740494207,55,921,5740494141,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817183917,921,19,2,85,5,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-19T18:42:29.303Z,2025-05-19T18:42:30Z,eb0ovd9v1dlil87ty5ueboy6s,L. Tidstrand,,,5740494171,59,27,5740494173,292,3,5740494165,42,,5740494169,145,3,5740494179,55,920,5740494177,44,Defender,5740494175,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184031,721,18,2,85,6,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-19T18:42:30.270Z,2025-05-19T18:42:52Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5740494825,42,,5740494827,44,Defender,5740494829,59,2,5740494903,55,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184037,722,19,2,85,6,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-19T18:42:30.271Z,2025-05-19T18:42:53Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,,5740494875,55,721,5740494861,42,,5740494867,59,39,5740494865,145,6,5740494873,44,Defender,5740494869,292,4,5740494871,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184103,922,18,2,85,18,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-19T18:42:42.341Z,2025-05-19T18:42:43Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740495221,44,Midfielder,5740495269,55,923,5740495225,59,10,5740495219,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184111,923,19,2,85,18,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-19T18:42:42.342Z,2025-05-19T18:42:43Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5740495261,293,4,5740495255,145,4,5740495257,59,39,5740495259,292,6,5740495263,44,Midfielder,5740495251,42,,5740495265,55,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184313,723,1,2,85,29,ac8jow4mdkvnsv5s0och4qqm,1,30.1,100.0,2025-05-19T18:42:53.285Z,2025-05-19T18:50:22Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740496451,212,9.7,5740496443,140,33.5,5740496455,213,5.09,5740496435,107,,5740496439,56,Back,5740496447,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184357,724,1,2,85,30,ac8jow4mdkvnsv5s0och4qqm,1,28.3,71.6,2025-05-19T18:42:54.239Z,2025-05-19T18:50:35Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5740496689,213,4.16,5740496685,141,47.0,5740496687,212,19.7,5740496683,140,18.4,5740496681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817189859,819,1,2,85,33,ac8jow4mdkvnsv5s0och4qqm,1,17.8,47.4,2025-05-19T18:42:57.829Z,2025-05-19T18:51:06Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5740529279,141,18.6,5740529275,56,Back,5740529277,140,29.2,5740529281,212,23.0,5740529283,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184451,725,1,2,85,43,ac8jow4mdkvnsv5s0och4qqm,1,59.9,7.6,2025-05-19T18:43:07.974Z,2025-05-19T18:43:09Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740497157,212,21.4,5740497155,141,21.0,5740497159,213,2.70,5740497153,140,41.5,5740497151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184461,726,1,2,85,45,ac8jow4mdkvnsv5s0och4qqm,1,41.5,21.0,2025-05-19T18:43:09.157Z,2025-05-19T18:43:10Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5740497221,212,10.6,5740497223,213,0.91,5740497217,140,47.7,5740497215,56,Back,5740497219,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184503,727,1,2,85,46,ac8jow4mdkvnsv5s0och4qqm,1,47.7,33.3,2025-05-19T18:43:10.061Z,2025-05-19T18:43:13Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740497479,56,Back,5740497485,212,20.1,5740497487,213,1.78,5740497481,140,43.8,5740497483,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184561,728,1,2,85,49,ac8jow4mdkvnsv5s0och4qqm,1,46.1,56.9,2025-05-19T18:43:13.622Z,2025-05-19T18:43:18Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740497835,141,23.3,5740497837,212,24.4,5740497829,56,Center,5740497839,213,5.07,5740497831,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184607,729,1,2,85,53,ac8jow4mdkvnsv5s0och4qqm,1,56.8,27.9,2025-05-19T18:43:17.933Z,2025-05-19T18:43:22Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5740498085,140,72.0,5740498091,213,5.63,5740498087,141,10.1,5740498089,212,20.0,5740498083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184613,730,1,2,85,57,ac8jow4mdkvnsv5s0och4qqm,1,70.5,14.7,2025-05-19T18:43:22.005Z,2025-05-19T18:43:22Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740498141,56,Right,5740498145,141,8.6,5740498147,212,8.1,5740498149,213,3.68,5740498143,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184643,731,1,2,85,58,ac8jow4mdkvnsv5s0och4qqm,1,63.9,8.6,2025-05-19T18:43:22.685Z,2025-05-19T18:43:23Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5740498275,213,1.44,5740498271,141,22.4,5740498267,56,Center,5740498273,212,9.5,5740498269,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184659,732,1,2,85,59,ac8jow4mdkvnsv5s0och4qqm,1,65.1,22.4,2025-05-19T18:43:23.645Z,2025-05-19T18:43:25Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740498415,213,5.76,5740498409,140,76.2,5740498407,56,Right,5740498413,212,13.4,5740498411,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184669,733,1,2,86,1,ac8jow4mdkvnsv5s0och4qqm,1,76.2,12.6,2025-05-19T18:43:25.413Z,2025-05-19T18:43:26Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740498475,213,3.40,5740498467,56,Right,5740498473,212,13.9,5740498469,140,63.4,5740498505,156,,5740498471,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184739,734,1,2,86,7,ac8jow4mdkvnsv5s0och4qqm,0,58.5,13.2,2025-05-19T18:43:31.925Z,2025-05-19T18:43:35Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5740498859,140,74.9,5740498861,141,23.0,5740498855,155,,5740498857,56,Center,5740498865,213,0.37,5740498863,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184747,924,44,2,86,10,spvvjmk37iid7hsky9g3nce7,1,24.8,78.4,2025-05-19T18:43:34.348Z,2025-05-19T18:57:26Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740498889,285,,5740498885,56,Back,5740498949,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184743,735,44,2,86,10,ac8jow4mdkvnsv5s0och4qqm,0,75.2,21.6,2025-05-19T18:43:34.349Z,2025-05-19T18:57:26Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,,5740498875,286,,5740498873,56,Center,5740498959,233,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184753,925,12,2,86,10,spvvjmk37iid7hsky9g3nce7,1,24.6,80.8,2025-05-19T18:43:34.822Z,2025-05-19T18:43:36Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740498915,212,13.1,5740498917,213,5.61,5740498933,15,,5740498913,141,68.8,5740498911,140,34.4,5740498909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184777,927,1,2,86,13,spvvjmk37iid7hsky9g3nce7,0,33.6,69.9,2025-05-19T18:43:37.031Z,2025-05-19T18:43:37Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740499041,140,52.0,5740499043,141,61.7,5740499045,212,20.1,5740499047,213,6.00,5740499039,56,Center,5740499035,157,,5740499049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184815,736,1,2,86,14,ac8jow4mdkvnsv5s0och4qqm,1,41.0,42.2,2025-05-19T18:43:38.189Z,2025-05-19T18:43:40Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740499281,213,4.91,5740499271,3,,5740499273,56,Back,5740499275,140,44.5,5740499277,141,15.8,5740499279,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184821,738,1,2,86,16,ac8jow4mdkvnsv5s0och4qqm,1,44.2,16.2,2025-05-19T18:43:40.725Z,2025-05-19T18:43:41Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5740499311,141,10.6,5740499313,212,19.1,5740499309,140,62.0,5740499307,56,Right,5740499315,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184823,739,1,2,86,17,ac8jow4mdkvnsv5s0och4qqm,0,62.0,10.6,2025-05-19T18:43:41.389Z,2025-05-19T18:43:42Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740499349,233,928,5740499319,56,Right,5740499325,212,4.3,5740499327,213,2.69,5740499347,236,,5740499321,140,58.3,5740499323,141,13.4,5740499353,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184825,928,74,2,86,17,spvvjmk37iid7hsky9g3nce7,1,41.5,87.2,2025-05-19T18:43:41.390Z,2025-05-19T18:56:55Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5740499331,285,,5740499329,56,Back,5740499359,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184835,740,43,2,86,18,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-19T18:43:42.662Z,2025-05-19T18:43:48Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740499381,347,0,5740499675,144,5,5740499379,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184939,741,1,2,86,22,ac8jow4mdkvnsv5s0och4qqm,1,58.5,5.6,2025-05-19T18:43:46.093Z,2025-05-19T18:44:39Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740499955,141,87.7,5740499957,212,63.8,5740502825,196,,5740499959,213,2.08,5740499961,1,,5740502823,155,,5740499953,140,29.1,5740499951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817184959,742,1,2,86,25,ac8jow4mdkvnsv5s0och4qqm,1,34.1,90.6,2025-05-19T18:43:49.518Z,2025-05-19T18:52:21Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740500063,140,29.1,5740500061,56,Back,5740500065,141,77.5,5740500067,212,10.3,5740500071,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185003,743,1,2,86,26,ac8jow4mdkvnsv5s0och4qqm,1,33.0,82.4,2025-05-19T18:43:50.317Z,2025-05-19T18:52:23Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740500281,140,39.5,5740500283,141,95.7,5740500279,56,Back,5740500285,212,11.3,5740500287,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185013,744,1,2,86,27,ac8jow4mdkvnsv5s0och4qqm,0,51.5,96.5,2025-05-19T18:43:51.549Z,2025-05-19T18:52:26Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740500335,56,Left,5740500337,140,64.3,5740500343,212,15.1,5740500347,213,5.81,5740500339,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185049,929,1,2,86,28,spvvjmk37iid7hsky9g3nce7,0,26.1,17.6,2025-05-19T18:43:52.635Z,2025-05-19T18:52:52Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740500575,141,18.6,5740500577,212,7.7,5740500579,213,0.09,5740500573,140,33.4,5740500571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185057,745,8,2,86,36,ac8jow4mdkvnsv5s0och4qqm,1,58.9,87.7,2025-05-19T18:44:00.093Z,2025-05-19T18:53:12Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740500643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817192193,988,1,2,86,37,spvvjmk37iid7hsky9g3nce7,1,37.3,29.7,2025-05-19T18:44:01.019Z,2025-05-19T18:53:59Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5740540567,213,6.12,5740540565,212,10.6,5740540559,56,Back,5740540563,141,27.2,5740540561,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185097,931,50,2,86,41,spvvjmk37iid7hsky9g3nce7,1,44.6,23.2,2025-05-19T18:44:05.460Z,2025-05-19T18:57:06Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5740535089,286,,5740500843,56,Back,5740543323,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185087,746,7,2,86,41,ac8jow4mdkvnsv5s0och4qqm,1,55.4,76.8,2025-05-19T18:44:05.461Z,2025-05-19T18:57:06Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740543213,233,931,5740500797,56,Center,5740500801,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185137,748,1,2,86,42,ac8jow4mdkvnsv5s0och4qqm,1,53.6,75.9,2025-05-19T18:44:06.765Z,2025-05-19T18:44:10Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740501109,140,58.7,5740501107,56,Left,5740501115,213,0.97,5740501111,141,87.4,5740501113,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185221,749,1,2,86,46,ac8jow4mdkvnsv5s0och4qqm,1,65.3,77.5,2025-05-19T18:44:10.661Z,2025-05-19T18:44:18Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5740501649,212,55.6,5740501645,140,88.2,5740501647,141,3.7,5740501641,196,,5740501651,213,5.16,5740501643,56,Right,5740501653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185255,750,1,2,86,54,ac8jow4mdkvnsv5s0och4qqm,1,87.9,18.5,2025-05-19T18:44:18.765Z,2025-05-19T18:44:28Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,1.0,,5740502283,154,,5740501855,212,13.8,5740501849,56,Center,5740501857,213,2.23,5740502281,210,15,5740501853,141,34.6,5740501851,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185261,751,15,2,86,58,ac8jow4mdkvnsv5s0och4qqm,1,77.2,36.8,2025-05-19T18:44:22.157Z,2025-05-19T19:12:20Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740502291,76,,5740502307,146,97.6,5740502293,29,,5740502303,103,5.7,5740502289,114,,5740501877,22,,5740502313,233,933,5740502301,102,53.8,5740502297,55,750,5740502309,147,47.1,5740502305,328,,5740501881,56,Center,5740502295,154,,5740501951,20,5740501879,18,,,,,,,,,,
2817185277,933,10,2,86,58,spvvjmk37iid7hsky9g3nce7,1,1.7,49.4,2025-05-19T18:44:22.257Z,2025-05-19T18:44:30Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740502279,180,,5740501945,56,Back,5740501943,182,,5740502277,177,,5740502343,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185269,932,43,2,86,59,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-19T18:44:23.061Z,2025-05-19T18:44:30Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740501897,88,0,5740501895,56,Back,5740502359,144,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185457,935,1,2,87,17,spvvjmk37iid7hsky9g3nce7,0,14.0,34.3,2025-05-19T18:44:41.077Z,2025-05-19T18:44:45Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740503123,1,,5740502981,123,,5740502991,213,6.08,5740502983,56,Center,5740502987,141,21.3,5740502985,140,55.7,5740503003,287,,5740502989,212,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185485,752,44,2,87,19,ac8jow4mdkvnsv5s0och4qqm,1,40.8,80.0,2025-05-19T18:44:43.829Z,2025-05-19T18:57:27Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740503267,233,936,5740503165,285,,5740503163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185489,936,44,2,87,19,spvvjmk37iid7hsky9g3nce7,0,59.2,20.0,2025-05-19T18:44:43.830Z,2025-05-19T18:57:27Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5740503187,286,,5740503185,56,Right,5740503297,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185511,753,1,2,87,20,ac8jow4mdkvnsv5s0och4qqm,1,34.9,82.3,2025-05-19T18:44:44.382Z,2025-05-19T18:44:46Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740503329,3,,5740503335,141,85.3,5740503337,212,14.2,5740503339,213,0.14,5740503333,140,48.3,5740503331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185515,754,1,2,87,21,ac8jow4mdkvnsv5s0och4qqm,1,48.3,85.3,2025-05-19T18:44:45.774Z,2025-05-19T18:44:46Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5740503365,140,53.3,5740503367,141,81.4,5740503369,212,5.9,5740503359,3,,5740503371,213,5.82,5740503363,56,Left,5740503361,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817185541,756,1,2,87,22,ac8jow4mdkvnsv5s0och4qqm,1,53.3,81.4,2025-05-19T18:44:46.705Z,2025-05-19T18:44:49Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5740503521,212,15.4,5740503523,213,3.82,5740503515,56,Back,5740503517,140,41.9,5740503519,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
