id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797361657,644,1,2,72,18,46yo78zak2j7kaxc5ak1fnm60,1,22.3,31.2,2025-04-06T16:05:17.967Z,2025-04-06T16:05:19Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5631180475,141,48.1,5631180471,56,Back,5631180483,212,12.5,5631180487,213,1.98,5631180473,140,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361679,645,1,2,72,19,46yo78zak2j7kaxc5ak1fnm60,1,17.5,48.1,2025-04-06T16:05:19.487Z,2025-04-06T16:05:20Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5631180611,212,16.9,5631180607,140,12.6,5631180605,56,Back,5631180609,141,71.8,5631180613,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361713,646,1,2,72,21,46yo78zak2j7kaxc5ak1fnm60,1,12.6,71.8,2025-04-06T16:05:20.527Z,2025-04-06T16:05:22Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631180795,141,88.9,5631180783,56,Back,5631180799,213,1.25,5631180797,212,12.3,5631180789,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361741,647,1,2,72,22,46yo78zak2j7kaxc5ak1fnm60,1,16.3,88.9,2025-04-06T16:05:22.191Z,2025-04-06T16:05:23Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5631180973,212,15.9,5631180967,56,Back,5631180969,140,28.7,5631180975,213,5.68,5631180971,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361759,648,1,2,72,24,46yo78zak2j7kaxc5ak1fnm60,1,28.8,76.3,2025-04-06T16:05:23.663Z,2025-04-06T16:05:24Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5631181073,56,Back,5631181077,141,84.8,5631181081,213,0.48,5631181079,212,12.5,5631181075,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361817,649,1,2,72,25,46yo78zak2j7kaxc5ak1fnm60,1,39.4,84.8,2025-04-06T16:05:24.591Z,2025-04-06T16:05:27Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5631181401,212,21.9,5631181399,141,63.7,5631181395,56,Center,5631181397,140,55.1,5631181403,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361823,650,50,2,72,28,46yo78zak2j7kaxc5ak1fnm60,1,61.0,63.3,2025-04-06T16:05:27.776Z,2025-04-06T16:35:04Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5631181419,56,Center,5631181421,286,,5631181647,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361835,715,7,2,72,28,durq4oppf7c08tnbzrlebt0uz,1,39.0,36.7,2025-04-06T16:05:27.777Z,2025-04-06T16:35:04Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,5631181517,285,,5631181515,56,Back,5631181609,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361897,717,1,2,72,30,durq4oppf7c08tnbzrlebt0uz,1,33.5,30.3,2025-04-06T16:05:30.324Z,2025-04-06T16:05:33Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,5631181899,141,11.7,5631181901,212,43.0,5631181895,56,Right,5631181907,1,,5631181903,213,5.98,5631181897,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361913,718,3,2,72,33,durq4oppf7c08tnbzrlebt0uz,0,73.2,18.0,2025-04-06T16:05:33.219Z,2025-04-06T16:35:05Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631181965,56,Right,5631181969,286,,5631182107,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361929,651,7,2,72,33,46yo78zak2j7kaxc5ak1fnm60,1,26.8,82.0,2025-04-06T16:05:33.220Z,2025-04-06T16:35:04Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631182045,56,Back,5631182091,233,718,5631182047,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361991,653,1,2,72,38,46yo78zak2j7kaxc5ak1fnm60,1,36.1,76.3,2025-04-06T16:05:37.886Z,2025-04-06T16:05:39Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631182421,213,2.59,5631182419,212,12.8,5631182415,140,25.7,5631182411,56,Back,5631182417,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362021,654,1,2,72,40,46yo78zak2j7kaxc5ak1fnm60,1,25.7,86.2,2025-04-06T16:05:39.631Z,2025-04-06T16:05:41Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5631182565,213,5.54,5631182561,141,61.2,5631182557,56,Back,5631182559,140,43.2,5631182563,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362079,655,1,2,72,42,46yo78zak2j7kaxc5ak1fnm60,1,40.2,69.7,2025-04-06T16:05:41.551Z,2025-04-06T16:05:44Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5631182849,212,15.9,5631182851,213,0.79,5631182845,140,50.9,5631182847,141,86.3,5631182843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362145,656,1,2,72,44,46yo78zak2j7kaxc5ak1fnm60,1,52.6,86.6,2025-04-06T16:05:44.047Z,2025-04-06T16:05:47Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631183243,141,83.9,5631183247,213,6.18,5631183239,56,Left,5631183245,212,17.8,5631183241,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362173,657,1,2,72,48,46yo78zak2j7kaxc5ak1fnm60,1,67.3,80.2,2025-04-06T16:05:47.663Z,2025-04-06T16:05:59Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,1.0,5631183391,56,Center,5631183395,141,69.4,5631183399,213,5.70,5631184421,154,,5631183389,168,,5631184419,210,15,5631183397,212,13.2,5631183393,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362231,658,15,2,72,51,46yo78zak2j7kaxc5ak1fnm60,1,83.6,60.2,2025-04-06T16:05:50.527Z,2025-04-06T16:05:59Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5631184441,154,,5631183597,17,,5631184439,29,,5631183975,20,,5631184461,146,98.9,5631184455,103,8.2,5631184451,102,48.0,5631184505,233,719,5631184463,147,50.7,5631184437,80,,5631183595,22,5631183599,56,5631184443,55,657,,,,,,,,,,,Center,,,,,,
2797362239,719,10,2,72,51,durq4oppf7c08tnbzrlebt0uz,1,4.9,47.8,2025-04-06T16:05:50.627Z,2025-04-06T16:12:56Z,4id56bnddab7qd1mxxsm8ueqc,V. Andersson,,5631183633,182,,5631184529,233,658,5631183629,173,,5631183631,178,,5631183635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362467,721,1,2,73,1,durq4oppf7c08tnbzrlebt0uz,1,10.5,43.3,2025-04-06T16:06:00.725Z,2025-04-06T16:06:03Z,4id56bnddab7qd1mxxsm8ueqc,V. Andersson,,5631184863,213,1.06,5631184855,56,Back,5631184859,141,54.0,5631184921,189,,5631184857,140,14.4,5631184853,123,,5631184861,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362599,722,1,2,73,3,durq4oppf7c08tnbzrlebt0uz,1,14.4,54.0,2025-04-06T16:06:03.501Z,2025-04-06T16:06:08Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5631185577,56,Back,5631185587,1,,5631185583,212,35.6,5631185581,141,10.1,5631185585,213,5.29,5631185575,155,,5631185579,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362661,723,1,2,73,8,durq4oppf7c08tnbzrlebt0uz,1,31.4,6.1,2025-04-06T16:06:08.444Z,2025-04-06T16:06:11Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631186003,140,23.5,5631186007,212,18.2,5631186001,56,Back,5631186005,141,30.0,5631186009,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362761,724,1,2,73,11,durq4oppf7c08tnbzrlebt0uz,1,23.5,30.0,2025-04-06T16:06:11.468Z,2025-04-06T16:06:16Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,5631186565,56,Back,5631186569,141,68.2,5631186571,212,26.0,5631186573,213,1.60,5631186567,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362801,725,1,2,73,17,durq4oppf7c08tnbzrlebt0uz,1,23.7,69.6,2025-04-06T16:06:16.772Z,2025-04-06T16:06:18Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5631186793,56,Center,5631186797,141,58.8,5631186799,212,37.8,5631186795,140,59.0,5631186801,213,6.09,5631186805,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362827,726,1,2,73,19,durq4oppf7c08tnbzrlebt0uz,1,59.0,58.8,2025-04-06T16:06:18.812Z,2025-04-06T16:06:20Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631186897,141,69.6,5631186903,213,2.47,5631186893,56,Center,5631186899,212,11.8,5631186895,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362869,727,1,2,73,20,durq4oppf7c08tnbzrlebt0uz,1,50.2,69.6,2025-04-06T16:06:20.108Z,2025-04-06T16:06:23Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,5631187149,140,34.9,5631187151,141,68.4,5631187155,213,3.19,5631187147,56,Back,5631187153,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363001,728,1,2,73,23,durq4oppf7c08tnbzrlebt0uz,1,35.4,70.2,2025-04-06T16:06:23.020Z,2025-04-06T16:06:30Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5631187879,212,23.2,5631187875,140,57.4,5631187881,213,0.08,5631187873,56,Center,5631187877,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363005,729,4,2,73,30,durq4oppf7c08tnbzrlebt0uz,1,61.8,75.6,2025-04-06T16:06:29.844Z,2025-04-06T16:06:36Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631188071,233,660,5631188049,295,,5631188055,286,,5631188051,56,Center,5631188047,13,,5631188053,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363011,660,4,2,73,30,46yo78zak2j7kaxc5ak1fnm60,0,38.2,24.4,2025-04-06T16:06:29.845Z,2025-04-06T16:06:36Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5631188003,56,Back,5631188007,285,,5631188005,152,,5631188001,295,,5631187999,13,,5631188089,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363433,731,1,2,73,57,durq4oppf7c08tnbzrlebt0uz,0,67.9,89.1,2025-04-06T16:06:57.075Z,2025-04-06T16:06:58Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,5631190397,2,,5631190411,140,88.6,5631190415,212,31.0,5631190407,152,,5631190401,5,,5631190405,155,,5631190409,56,Center,5631190417,213,5.49,5631190413,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363491,661,12,2,73,58,46yo78zak2j7kaxc5ak1fnm60,1,8.3,50.7,2025-04-06T16:06:58.448Z,2025-04-06T16:07:10Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5631190707,213,3.83,5631190703,141,39.8,5631190783,167,,5631190699,56,Back,5631190701,140,0.0,5631190705,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363497,662,6,2,73,59,46yo78zak2j7kaxc5ak1fnm60,0,4.2,41.2,2025-04-06T16:06:59.316Z,2025-04-06T16:34:40Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5631190909,233,732,5631190857,56,Back,5631190859,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363453,732,6,2,73,59,durq4oppf7c08tnbzrlebt0uz,1,95.8,58.8,2025-04-06T16:06:59.316Z,2025-04-06T16:34:40Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,5631190601,73,,5631190869,233,662,5631190599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363945,733,1,2,74,23,durq4oppf7c08tnbzrlebt0uz,1,99.5,99.5,2025-04-06T16:07:22.611Z,2025-04-06T16:12:40Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,1.0,5631193203,213,3.72,5631193193,56,Left,5631193197,140,79.8,5631223809,210,15,5631193189,6,,5631193201,212,24.7,5631193199,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363953,734,15,2,74,29,durq4oppf7c08tnbzrlebt0uz,1,79.5,68.2,2025-04-06T16:07:28.827Z,2025-04-06T16:12:41Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631223873,147,50.7,5631222879,20,,5631223857,29,,5631223853,25,,5631223925,233,664,5631193225,18,,5631223865,102,48.8,5631223861,55,733,5631223869,215,,5631193233,56,Center,5631223867,103,5631223859,133,5631223855,79,,5631223871,146,98.9,,,,,,,24.7,,,,,,,
2797363967,664,10,2,74,29,46yo78zak2j7kaxc5ak1fnm60,1,2.8,51.8,2025-04-06T16:07:28.927Z,2025-04-06T16:12:41Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5631193307,56,Back,5631223971,233,734,5631193305,182,,5631193995,179,,5631193301,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364037,665,5,2,74,32,46yo78zak2j7kaxc5ak1fnm60,0,8.8,101.8,2025-04-06T16:07:31.540Z,2025-04-06T16:34:52Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5631193645,347,,5631202013,233,735,5631193643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363991,735,5,2,74,32,durq4oppf7c08tnbzrlebt0uz,1,91.2,-1.8,2025-04-06T16:07:31.540Z,2025-04-06T16:12:46Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631193587,56,Right,5631201369,347,,5631201987,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364319,736,1,2,74,46,durq4oppf7c08tnbzrlebt0uz,0,87.4,0.0,2025-04-06T16:07:46.372Z,2025-04-06T16:12:50Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631195245,212,23.1,5631195241,140,90.9,5631224919,107,,5631224921,1,,5631195239,56,Center,5631195247,213,1.41,5631195243,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364425,666,44,2,74,49,46yo78zak2j7kaxc5ak1fnm60,1,8.2,69.1,2025-04-06T16:07:49.099Z,2025-04-06T16:09:05Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631195759,285,,5631195757,56,Back,5631203173,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364651,737,44,2,74,49,durq4oppf7c08tnbzrlebt0uz,0,92.6,30.2,2025-04-06T16:07:49.100Z,2025-04-06T16:09:05Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631196989,286,,5631203193,233,666,5631196987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364435,667,12,2,74,50,46yo78zak2j7kaxc5ak1fnm60,1,5.7,71.2,2025-04-06T16:07:49.697Z,2025-04-06T16:13:05Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631195961,167,,5631195795,141,70.8,5631195791,56,Back,5631195903,15,,5631195803,213,3.18,5631195797,212,7.8,5631195793,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364463,668,6,2,74,51,46yo78zak2j7kaxc5ak1fnm60,0,0.0,76.5,2025-04-06T16:07:50.792Z,2025-04-06T16:34:41Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5631196075,73,,5631203991,233,738,5631196073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364677,738,6,2,74,51,durq4oppf7c08tnbzrlebt0uz,1,100.0,23.5,2025-04-06T16:07:50.792Z,2025-04-06T16:34:40Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5631197163,56,Center,5631203947,233,668,5631197165,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364911,739,1,2,75,15,durq4oppf7c08tnbzrlebt0uz,0,99.6,0.7,2025-04-06T16:08:15.396Z,2025-04-06T16:08:16Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5631198269,6,,5631198281,212,40.1,5631198285,1,,5631198279,141,57.9,5631198271,155,,5631198275,56,Center,5631198277,140,90.5,5631198273,225,,5631198283,213,1.81,5631198267,2,,,,,,,,,,,,,,,,,,,,,,,,,
2797365113,669,4,2,75,22,46yo78zak2j7kaxc5ak1fnm60,1,10.8,38.5,2025-04-06T16:08:21.955Z,2025-04-06T16:39:05Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5631363177,264,,5631199667,152,,5631199709,233,740,5631199661,13,,5631199665,56,Back,5631199669,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365039,740,4,2,75,22,durq4oppf7c08tnbzrlebt0uz,0,89.2,61.5,2025-04-06T16:08:21.956Z,2025-04-06T16:38:54Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,5631199747,233,669,5631198985,286,,5631198981,152,,5631198979,56,Center,5631198977,13,,5631363049,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365715,670,18,2,75,55,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T16:08:54.656Z,2025-04-06T16:09:37Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5631202855,55,671,5631202783,44,Midfielder,5631202785,59,21,5631202781,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365721,671,19,2,75,55,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T16:08:54.657Z,2025-04-06T16:09:37Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,5631202815,42,,5631202819,145,10,5631202827,44,Forward,5631202823,292,9,5631202829,55,670,5631202825,293,2,5631202821,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366049,674,18,2,75,59,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T16:08:58.613Z,2025-04-06T16:09:57Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5631204751,44,Midfielder,5631204749,42,,5631204753,59,20,5631204835,55,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366055,675,19,2,75,59,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T16:08:58.614Z,2025-04-06T16:09:57Z,81bn1esm8kuwq5yofmyxnnemt,L. Kassi,,5631204801,44,Forward,5631204795,59,17,5631204799,293,1,5631204789,42,,5631204797,292,9,5631204793,145,11,5631204803,55,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365837,672,18,2,76,1,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T16:09:00.782Z,2025-04-06T16:09:54Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5631203591,42,,5631203595,59,2,5631203659,55,673,5631203593,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365845,673,19,2,76,1,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T16:09:00.783Z,2025-04-06T16:09:54Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,5631203629,42,,5631203641,44,Midfielder,5631203633,145,3,5631203637,292,7,5631203635,59,12,5631203639,293,1,5631203643,55,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366141,676,1,2,76,24,46yo78zak2j7kaxc5ak1fnm60,1,3.3,49.7,2025-04-06T16:09:23.912Z,2025-04-06T16:16:53Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5631205313,212,57.0,5631205317,1,,5631205301,5,,5631205305,152,,5631205309,140,56.1,5631205307,56,Center,5631205303,157,,5631205311,141,30.3,5631205315,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371917,719,44,2,76,25,46yo78zak2j7kaxc5ak1fnm60,1,59.8,43.9,2025-04-06T16:09:24.587Z,2025-04-06T16:16:55Z,81bn1esm8kuwq5yofmyxnnemt,L. Kassi,,5631238263,286,,5631241297,233,787,5631238261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797371867,787,44,2,76,25,durq4oppf7c08tnbzrlebt0uz,0,40.2,56.1,2025-04-06T16:09:24.588Z,2025-04-06T16:16:56Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5631241225,285,,5631241223,56,Back,5631241345,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797373061,734,1,2,76,25,46yo78zak2j7kaxc5ak1fnm60,1,60.0,48.9,2025-04-06T16:09:25.175Z,2025-04-06T16:39:09Z,81bn1esm8kuwq5yofmyxnnemt,L. Kassi,,5631245533,140,64.5,5631245537,212,8.2,5631245529,3,,5631245539,213,5.33,5631245535,141,39.1,5631245531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797374319,741,61,2,76,27,46yo78zak2j7kaxc5ak1fnm60,0,61.5,27.0,2025-04-06T16:09:27.143Z,2025-04-06T16:17:33Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5631251737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366187,677,43,2,76,28,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T16:09:27.857Z,2025-04-06T16:17:59Z,81bn1esm8kuwq5yofmyxnnemt,L. Kassi,,5631205491,56,Center,5631254359,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366211,742,1,2,76,28,durq4oppf7c08tnbzrlebt0uz,1,29.2,70.5,2025-04-06T16:09:27.988Z,2025-04-06T16:09:29Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,5631205623,56,Back,5631205627,141,81.8,5631205629,212,8.2,5631205625,140,26.5,5631205631,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366229,743,1,2,76,29,durq4oppf7c08tnbzrlebt0uz,1,26.5,81.8,2025-04-06T16:09:29.180Z,2025-04-06T16:09:30Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,5631205713,56,Back,5631205717,141,73.3,5631205721,213,5.81,5631205715,140,37.3,5631205719,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366255,744,43,2,76,30,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-06T16:09:30.036Z,2025-04-06T16:19:04Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,5631205879,141,68.8,5631205875,140,26.2,5631205871,56,Back,5631205885,213,3.40,5631205883,212,12.1,5631260303,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797376581,830,50,2,76,30,durq4oppf7c08tnbzrlebt0uz,1,42.2,83.7,2025-04-06T16:09:30.359Z,2025-04-06T16:35:05Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,5631264203,56,Back,5631264361,233,678,5631264205,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366249,678,7,2,76,30,46yo78zak2j7kaxc5ak1fnm60,0,57.8,16.3,2025-04-06T16:09:30.360Z,2025-04-06T16:35:05Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5631261665,285,,5631264335,233,830,5631261663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366297,679,61,2,76,34,46yo78zak2j7kaxc5ak1fnm60,1,64.0,14.1,2025-04-06T16:09:33.672Z,2025-04-06T16:20:15Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5631206073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366335,745,1,2,76,35,durq4oppf7c08tnbzrlebt0uz,1,37.1,60.8,2025-04-06T16:09:34.972Z,2025-04-06T16:20:27Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5631206315,212,52.3,5631206311,140,82.8,5631207177,1,,5631206307,155,,5631206309,56,Left,5631206313,141,91.5,5631206317,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366499,746,3,2,76,44,durq4oppf7c08tnbzrlebt0uz,0,94.4,77.4,2025-04-06T16:09:44.491Z,2025-04-06T16:09:50Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5631207283,56,Center,5631207419,233,680,5631207285,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797366505,680,7,2,76,44,46yo78zak2j7kaxc5ak1fnm60,1,5.6,22.6,2025-04-06T16:09:44.492Z,2025-04-06T16:09:49Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5631207335,285,,5631207331,167,,5631207361,233,746,5631207333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
