id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2803066569,562,61,2,72,8,6i936isoyj6d0uuxdj537uc97,1,33.9,6.1,2025-04-19T14:31:10.019Z,2025-04-19T14:31:12Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662751121,238,,5662750873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066693,772,1,2,72,13,7hlumphk42363z3i2nry2wrzj,1,28.8,69.7,2025-04-19T14:31:14.330Z,2025-04-19T14:31:16Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662751541,213,4.71,5662751537,212,17.1,5662751533,141,44.5,5662751529,140,28.7,5662751523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066741,773,1,2,72,14,7hlumphk42363z3i2nry2wrzj,1,29.1,42.7,2025-04-19T14:31:15.946Z,2025-04-19T14:31:18Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662751847,213,1.85,5662751841,140,25.6,5662751843,141,61.7,5662751845,212,13.4,5662751839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066797,774,1,2,72,17,7hlumphk42363z3i2nry2wrzj,1,25.5,62.7,2025-04-19T14:31:18.363Z,2025-04-19T14:31:21Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662752155,140,29.3,5662752161,213,1.27,5662752153,56,Back,5662752159,212,13.5,5662752157,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066851,775,1,2,72,20,7hlumphk42363z3i2nry2wrzj,1,29.7,84.1,2025-04-19T14:31:21.530Z,2025-04-19T14:31:23Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5662752425,212,7.7,5662752419,56,Back,5662752423,141,82.3,5662752427,213,6.12,5662752421,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069763,580,83,2,72,20,6i936isoyj6d0uuxdj537uc97,1,58.4,19.5,2025-04-19T14:31:22.075Z,2025-04-19T14:34:08Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5662773037,399,8ntq70sdmvbmmvchvu5jd6ndh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066855,776,50,2,72,20,7hlumphk42363z3i2nry2wrzj,1,41.4,82.5,2025-04-19T14:31:22.290Z,2025-04-19T14:58:46Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5662752447,56,Back,5662774905,233,581,5662752449,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069781,581,7,2,72,20,6i936isoyj6d0uuxdj537uc97,1,58.6,17.5,2025-04-19T14:31:22.291Z,2025-04-19T14:58:45Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5662774803,285,,5662774877,233,776,5662774801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066951,565,43,2,72,24,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T14:31:25.571Z,2025-04-19T14:34:53Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5662752921,1,0,5662752915,141,32.5,5662778941,144,1,5662752919,213,0.48,5662752917,212,32.5,5662752911,56,Center,5662752913,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066969,566,1,2,72,26,6i936isoyj6d0uuxdj537uc97,0,64.9,31.0,2025-04-19T14:31:28.211Z,2025-04-19T14:35:12Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662752993,141,24.9,5662752987,56,Center,5662752995,212,8.4,5662752989,140,71.9,5662752997,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066965,777,8,2,72,27,7hlumphk42363z3i2nry2wrzj,1,25.0,71.2,2025-04-19T14:31:28.889Z,2025-04-19T14:35:13Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662752973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066995,779,1,2,72,28,7hlumphk42363z3i2nry2wrzj,1,25.0,71.2,2025-04-19T14:31:29.538Z,2025-04-19T14:31:30Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662753117,212,10.9,5662753111,56,Back,5662753113,140,31.1,5662753119,213,0.94,5662753115,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067067,780,1,2,72,28,7hlumphk42363z3i2nry2wrzj,1,31.1,84.2,2025-04-19T14:31:30.170Z,2025-04-19T14:31:33Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662753473,213,2.33,5662753467,140,26.8,5662753465,56,Back,5662753471,212,6.6,5662753469,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067115,781,1,2,72,32,7hlumphk42363z3i2nry2wrzj,1,29.3,92.3,2025-04-19T14:31:33.458Z,2025-04-19T14:31:35Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5662753733,213,5.45,5662753729,141,74.8,5662753725,56,Back,5662753727,140,39.5,5662753731,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067135,782,1,2,72,33,7hlumphk42363z3i2nry2wrzj,0,39.5,74.8,2025-04-19T14:31:35.212Z,2025-04-19T14:31:37Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662753837,212,21.6,5662753831,56,Center,5662753833,140,59.1,5662753839,213,5.97,5662753835,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067273,568,1,2,72,35,6i936isoyj6d0uuxdj537uc97,1,41.8,37.4,2025-04-19T14:31:36.955Z,2025-04-19T14:31:43Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662754647,213,5.16,5662754641,140,49.7,5662754643,141,11.9,5662754639,56,Back,5662754645,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067331,569,1,2,72,42,6i936isoyj6d0uuxdj537uc97,1,72.7,8.6,2025-04-19T14:31:43.411Z,2025-04-19T14:31:46Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5662755049,140,62.8,5662755055,212,10.4,5662755057,213,3.22,5662755051,141,7.4,5662755047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067389,570,1,2,72,45,6i936isoyj6d0uuxdj537uc97,1,61.6,7.3,2025-04-19T14:31:46.459Z,2025-04-19T14:31:49Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662755343,212,22.3,5662755337,56,Back,5662755341,141,26.1,5662755339,140,44.2,5662755345,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067501,571,1,2,72,48,6i936isoyj6d0uuxdj537uc97,1,45.0,26.7,2025-04-19T14:31:49.459Z,2025-04-19T14:31:56Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662755915,140,39.1,5662755933,213,1.79,5662755929,212,28.8,5662755923,141,68.1,5662755907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067541,572,1,2,72,54,6i936isoyj6d0uuxdj537uc97,0,44.3,57.5,2025-04-19T14:31:55.962Z,2025-04-19T14:31:58Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662756161,212,64.6,5662756149,155,,5662756163,213,5.88,5662756151,56,Right,5662756159,141,20.1,5662756155,140,100.0,5662756165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067673,573,5,2,72,56,6i936isoyj6d0uuxdj537uc97,0,100.9,23.8,2025-04-19T14:31:57.907Z,2025-04-19T14:32:55Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662756877,346,,5662756875,56,Center,5662757009,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067581,783,5,2,72,56,7hlumphk42363z3i2nry2wrzj,1,-0.9,76.2,2025-04-19T14:31:57.907Z,2025-04-19T14:32:54Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662756961,233,573,5662756359,346,,5662756357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067897,574,18,2,73,10,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T14:32:12.298Z,2025-04-19T14:32:13Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5662758019,44,Forward,5662758155,55,575,5662758017,42,,5662758021,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067905,575,19,2,73,10,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T14:32:12.299Z,2025-04-19T15:00:04Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5662758065,55,574,5662758063,44,Forward,5662943235,292,9,5662943237,293,3,5662758055,42,,5662758059,145,9,5662758061,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803068323,576,18,2,73,27,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T14:32:29.242Z,2025-04-19T14:32:30Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662760297,59,11,5662760417,55,577,5662760293,42,,5662760295,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803068337,577,19,2,73,27,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T14:32:29.243Z,2025-04-19T14:59:52Z,d7nx940m1bs3895u6vnu8ah1x,B. Ingason,,,5662760359,145,11,5662760355,42,,5662760367,55,576,5662942493,293,1,5662760361,59,7,5662942491,292,8,5662760363,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803068653,578,18,2,73,40,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T14:32:41.508Z,2025-04-19T14:32:43Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662762017,44,Forward,5662762159,55,579,5662762015,42,,5662762019,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803068673,579,19,2,73,40,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T14:32:41.509Z,2025-04-19T15:00:13Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5662762129,55,578,5662762125,59,29,5662943637,293,2,5662943635,292,9,5662762127,44,Forward,5662762123,145,10,5662762119,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069515,784,18,2,74,16,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T14:33:18.267Z,2025-04-19T14:33:23Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662766687,44,Defender,5662766815,55,785,5662766689,59,14,5662766685,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069523,785,19,2,74,16,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T14:33:18.268Z,2025-04-19T14:34:16Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5662766735,44,Midfielder,5662774099,292,7,5662766733,59,11,5662767115,293,3,5662766737,55,784,5662766731,145,3,5662766727,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070121,788,40,2,74,18,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T14:33:20.205Z,2025-04-19T14:35:28Z,,,,,5662769897,130,4,5662769891,30,"3qlfkqrawehngfhe1zmy1a61g, 7a08ravzlia5dhw5dm1q707pw, 5jv0xmo83g4lbzo8nodqbh46i, ez7xc7vakt4fmabtp61w72yju, sxahqo62pj3wu3yfeah4fiay, 4er21aspnwqojlenu6lhc2b4l, 2k1v6526ielemu1w3rayxdkkq, 9d08simhpio6vi217mqtro6ad, 8ntq70sdmvbmmvchvu5jd6ndh, a2ggooyqi2s1berhxtm75j5qt, ay6mgdylpu08d9pydxejbd562, b8022a60ucgg0syjuj2m85atw, 2lafgzvhv0er31i6c2nb6xqfo, 3kgwkv2bjw5h244h675kmsclx, ekiy8mogxcfn05kwouydbdwr8, 3v40cf58jryvu4l4cxu4w9ht6, 7e058o66inex7g90wrwaeauw9, 4xkiduv00nq24op9s8nuxbqxg",5662769901,194,8ntq70sdmvbmmvchvu5jd6ndh,5662769899,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5662769893,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",5662769895,59,"40, 37, 21, 11, 4, 19, 15, 9, 5, 10, 8, 30, 3, 7, 20, 22, 24, 28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069891,786,1,2,74,31,7hlumphk42363z3i2nry2wrzj,0,4.9,58.1,2025-04-19T14:33:32.706Z,2025-04-19T14:33:36Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5662768695,124,,5662768699,140,61.9,5662768701,141,100.0,5662768711,1,,5662768705,212,66.9,5662768709,213,0.46,5662768713,74,,5662768697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070033,582,5,2,74,34,6i936isoyj6d0uuxdj537uc97,1,36.4,-2.0,2025-04-19T14:33:36.153Z,2025-04-19T14:35:08Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662769387,56,Back,5662769501,233,787,5662769389,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069899,787,5,2,74,34,7hlumphk42363z3i2nry2wrzj,0,63.6,102.0,2025-04-19T14:33:36.153Z,2025-04-19T14:35:09Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5662768741,347,,5662769519,233,582,5662768739,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070211,583,1,2,74,40,6i936isoyj6d0uuxdj537uc97,1,33.4,0.0,2025-04-19T14:33:42.147Z,2025-04-19T14:33:48Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5662770393,212,18.7,5662770391,141,16.4,5662770389,140,20.1,5662770385,56,Back,5662770381,107,,5662770395,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070273,584,1,2,74,46,6i936isoyj6d0uuxdj537uc97,1,22.1,33.9,2025-04-19T14:33:48.284Z,2025-04-19T14:33:51Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662770797,212,30.1,5662770791,141,78.2,5662770801,213,1.60,5662770787,140,21.2,5662770781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070343,585,1,2,74,49,6i936isoyj6d0uuxdj537uc97,1,21.6,79.0,2025-04-19T14:33:50.844Z,2025-04-19T14:33:53Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662771145,212,18.0,5662771133,56,Back,5662771141,141,97.2,5662771147,213,0.76,5662771137,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070377,586,1,2,74,51,6i936isoyj6d0uuxdj537uc97,0,32.5,97.1,2025-04-19T14:33:53.261Z,2025-04-19T14:33:54Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5662771355,56,Back,5662771359,140,42.9,5662771365,213,5.96,5662771349,157,,5662771367,1,,5662771361,141,91.7,5662771363,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070467,790,1,2,74,55,7hlumphk42363z3i2nry2wrzj,0,61.6,25.3,2025-04-19T14:33:56.721Z,2025-04-19T14:33:58Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662771899,212,8.1,5662771895,140,68.8,5662771891,56,Right,5662771897,141,21.0,5662771901,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070519,587,1,2,74,57,6i936isoyj6d0uuxdj537uc97,0,26.8,87.7,2025-04-19T14:33:58.427Z,2025-04-19T14:34:01Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5662772187,212,41.2,5662772181,56,Left,5662772191,1,,5662772183,140,66.0,5662772189,213,0.00,5662772185,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070663,791,1,2,75,2,7hlumphk42363z3i2nry2wrzj,1,42.2,24.1,2025-04-19T14:34:03.858Z,2025-04-19T14:34:07Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662772939,1,,5662772929,56,Right,5662772935,212,55.7,5662772933,141,10.3,5662772927,157,,5662772937,213,6.11,5662772931,140,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070679,792,3,2,75,6,7hlumphk42363z3i2nry2wrzj,0,95.0,10.2,2025-04-19T14:34:07.457Z,2025-04-19T14:34:13Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662773293,233,589,5662772989,56,Right,5662772991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070713,589,7,2,75,6,6i936isoyj6d0uuxdj537uc97,1,5.0,89.8,2025-04-19T14:34:07.458Z,2025-04-19T14:34:12Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662773215,285,,5662773213,56,Back,5662773237,233,792,5662773211,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070755,590,6,2,75,8,6i936isoyj6d0uuxdj537uc97,0,0.0,88.6,2025-04-19T14:34:10.019Z,2025-04-19T14:58:34Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662773483,73,,5662773481,56,Back,5662773669,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070723,793,6,2,75,8,7hlumphk42363z3i2nry2wrzj,1,100.0,11.4,2025-04-19T14:34:10.019Z,2025-04-19T14:58:34Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662773601,233,590,5662773413,56,Right,5662773417,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070987,794,1,2,75,18,7hlumphk42363z3i2nry2wrzj,1,99.5,0.5,2025-04-19T14:34:19.938Z,2025-04-19T14:34:24Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662774691,140,93.6,5662774697,213,2.17,5662774689,56,Right,5662774685,6,,5662774693,141,13.8,5662774695,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071033,795,1,2,75,19,7hlumphk42363z3i2nry2wrzj,1,93.3,14.3,2025-04-19T14:34:20.858Z,2025-04-19T14:34:23Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662775023,213,3.55,5662775015,56,Right,5662775019,141,8.5,5662775021,212,10.0,5662775017,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071087,796,1,2,75,23,7hlumphk42363z3i2nry2wrzj,1,82.2,9.2,2025-04-19T14:34:24.770Z,2025-04-19T14:34:26Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662775339,141,5.6,5662775335,56,Right,5662775337,140,85.8,5662775341,212,4.5,5662775343,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071169,797,1,2,75,25,7hlumphk42363z3i2nry2wrzj,1,86.1,5.6,2025-04-19T14:34:26.730Z,2025-04-19T14:34:29Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662775795,140,70.7,5662775801,213,2.52,5662775799,212,20.0,5662775793,56,Center,5662775797,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071223,798,1,2,75,28,7hlumphk42363z3i2nry2wrzj,1,69.1,25.8,2025-04-19T14:34:29.602Z,2025-04-19T14:34:32Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662776085,141,46.6,5662776083,140,66.0,5662776091,212,14.5,5662776093,213,1.80,5662776081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071249,799,1,2,75,30,7hlumphk42363z3i2nry2wrzj,1,65.1,49.6,2025-04-19T14:34:31.850Z,2025-04-19T14:34:33Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662776303,56,Left,5662776313,141,81.1,5662776321,213,1.28,5662776307,140,71.1,5662776317,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071367,800,1,2,75,32,7hlumphk42363z3i2nry2wrzj,1,71.6,81.4,2025-04-19T14:34:33.306Z,2025-04-19T14:34:36Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662776881,141,94.7,5662776875,56,Left,5662776885,212,12.7,5662776877,140,80.1,5662776889,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071425,801,1,2,75,35,7hlumphk42363z3i2nry2wrzj,1,79.9,92.7,2025-04-19T14:34:36.506Z,2025-04-19T14:34:39Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5662777241,141,77.6,5662777235,56,Center,5662777245,212,16.5,5662777239,140,67.6,5662777249,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071487,802,1,2,75,37,7hlumphk42363z3i2nry2wrzj,1,67.3,73.5,2025-04-19T14:34:39.266Z,2025-04-19T14:34:41Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662777531,141,91.8,5662777527,56,Left,5662777533,212,15.0,5662777535,213,0.98,5662777529,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071501,592,45,2,75,40,6i936isoyj6d0uuxdj537uc97,0,23.8,12.8,2025-04-19T14:34:41.530Z,2025-04-19T14:34:47Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5662777587,56,Back,5662777589,285,,5662777737,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071507,803,3,2,75,40,7hlumphk42363z3i2nry2wrzj,1,76.2,87.2,2025-04-19T14:34:41.530Z,2025-04-19T14:34:46Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662777685,233,592,5662777625,286,,5662777623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071621,804,1,2,75,41,7hlumphk42363z3i2nry2wrzj,1,75.0,91.1,2025-04-19T14:34:42.530Z,2025-04-19T14:34:47Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662778229,56,Left,5662778235,140,62.9,5662778245,213,3.37,5662778241,141,86.8,5662778243,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071639,805,1,2,75,44,7hlumphk42363z3i2nry2wrzj,1,63.0,81.8,2025-04-19T14:34:45.546Z,2025-04-19T14:34:48Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662778339,141,69.4,5662778335,56,Center,5662778343,213,5.04,5662778337,140,65.7,5662778341,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071661,806,1,2,75,46,7hlumphk42363z3i2nry2wrzj,1,65.7,68.2,2025-04-19T14:34:47.882Z,2025-04-19T14:34:49Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662778497,141,83.9,5662778501,213,2.33,5662778495,140,56.0,5662778499,212,14.8,5662778493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071691,807,1,2,75,47,7hlumphk42363z3i2nry2wrzj,1,56.0,83.9,2025-04-19T14:34:49.274Z,2025-04-19T14:34:50Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662778653,212,18.7,5662778649,140,40.7,5662778651,141,69.7,5662778655,213,3.68,5662778647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071765,808,1,2,75,49,7hlumphk42363z3i2nry2wrzj,1,39.9,69.7,2025-04-19T14:34:50.793Z,2025-04-19T14:34:54Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662779065,141,90.5,5662779069,213,1.41,5662779063,140,42.1,5662779067,212,14.3,5662779061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803071849,809,1,2,75,52,7hlumphk42363z3i2nry2wrzj,1,37.2,83.8,2025-04-19T14:34:54.186Z,2025-04-19T14:34:57Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662779449,56,Back,5662779463,213,3.90,5662779451,140,12.0,5662779459,212,36.3,5662779455,141,47.3,5662779465,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803072009,810,1,2,75,56,7hlumphk42363z3i2nry2wrzj,0,12.3,47.3,2025-04-19T14:34:57.339Z,2025-04-19T14:35:01Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5662780237,56,Left,5662780247,213,0.58,5662780241,141,100.0,5662780251,1,,5662780245,212,66.6,5662780235,157,,5662780239,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803072113,593,5,2,76,0,6i936isoyj6d0uuxdj537uc97,1,34.3,-1.6,2025-04-19T14:35:01.718Z,2025-04-19T14:35:09Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5662780847,233,811,5662780801,347,,5662780799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803072019,811,5,2,76,0,7hlumphk42363z3i2nry2wrzj,0,65.7,101.6,2025-04-19T14:35:01.718Z,2025-04-19T14:35:09Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5662780899,233,593,5662780297,347,,5662780295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
