id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2817854373,552,1,2,80,41,5mbo4f0vps12dr0fcvjn3wyp5,0,53.5,75.7,2025-05-22T18:40:19.121Z,2025-05-22T18:40:20Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,5744337869,213,0.20,5744337863,140,70.9,5744337865,141,81.2,5744337867,212,18.6,5744337861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854405,747,8,2,80,48,93ohqui2qgqm8408viwmm1ken,1,31.1,13.2,2025-05-22T18:40:25.869Z,2025-05-22T18:43:03Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,5744338059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854417,749,1,2,80,48,93ohqui2qgqm8408viwmm1ken,1,29.6,14.6,2025-05-22T18:40:26.497Z,2025-05-22T18:43:07Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,5744338095,56,Back,5744338097,140,32.6,5744338103,213,1.14,5744338099,141,24.6,5744338101,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854435,750,1,2,80,49,93ohqui2qgqm8408viwmm1ken,1,35.3,27.6,2025-05-22T18:40:27.085Z,2025-05-22T18:40:29Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744338209,212,13.1,5744338203,56,Back,5744338211,213,0.26,5744338207,141,32.5,5744338205,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854463,751,1,2,80,52,93ohqui2qgqm8408viwmm1ken,1,47.3,28.5,2025-05-22T18:40:29.788Z,2025-05-22T18:40:31Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5744338367,56,Back,5744338373,212,14.1,5744338375,213,4.58,5744338369,140,45.5,5744338371,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854519,752,1,2,80,58,93ohqui2qgqm8408viwmm1ken,0,58.6,13.1,2025-05-22T18:40:36.252Z,2025-05-22T18:40:36Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744338653,141,0.0,5744338649,56,Right,5744338657,213,5.33,5744338651,140,65.4,5744338655,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854527,553,5,2,80,58,5mbo4f0vps12dr0fcvjn3wyp5,1,35.2,101.6,2025-05-22T18:40:36.433Z,2025-05-22T18:43:10Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5744338695,56,Back,5744338703,233,753,5744338697,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854525,753,5,2,80,58,93ohqui2qgqm8408viwmm1ken,0,64.8,-1.6,2025-05-22T18:40:36.433Z,2025-05-22T18:40:38Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744338685,347,,5744338713,233,553,5744338683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854655,554,1,2,81,16,5mbo4f0vps12dr0fcvjn3wyp5,1,35.7,100.0,2025-05-22T18:40:54.529Z,2025-05-22T18:40:56Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,5744339455,140,44.3,5744339457,141,93.6,5744339451,107,,5744339461,213,5.72,5744339453,56,Back,5744339459,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854665,555,1,2,81,17,5mbo4f0vps12dr0fcvjn3wyp5,0,41.7,93.8,2025-05-22T18:40:55.554Z,2025-05-22T18:48:57Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5744339507,3,,5744339523,141,82.0,5744339519,140,66.1,5744339531,213,5.98,5744339527,212,26.8,5744339515,56,Left,5744339511,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854685,754,1,2,81,21,93ohqui2qgqm8408viwmm1ken,0,41.1,32.7,2025-05-22T18:40:58.701Z,2025-05-22T18:40:59Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,5744339615,3,,5744339617,56,Center,5744339625,213,0.28,5744339621,141,37.1,5744339619,140,51.1,5744339623,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854707,556,1,2,81,23,5mbo4f0vps12dr0fcvjn3wyp5,0,45.7,69.3,2025-05-22T18:41:00.794Z,2025-05-22T18:49:27Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5744359677,141,70.7,5744359679,212,2.6,5744339713,56,Back,5744361693,1,,5744361695,236,,5744361691,157,,5744361701,286,,5744361697,233,755,5744359675,140,48.0,5744359681,213,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,
2817854725,755,74,2,81,23,93ohqui2qgqm8408viwmm1ken,1,52.7,28.6,2025-05-22T18:41:00.795Z,2025-05-22T18:49:01Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744339787,56,Center,5744360435,233,556,5744339791,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854721,557,43,2,81,24,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-22T18:41:01.707Z,2025-05-22T18:49:22Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,5744339767,56,Back,5744339773,212,7.6,5744339769,140,46.8,5744339771,141,85.5,5744339775,213,1.60,5744339765,157,0,5744361521,144,1,5744339777,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854743,757,1,2,81,26,93ohqui2qgqm8408viwmm1ken,1,44.1,19.4,2025-05-22T18:41:04.332Z,2025-05-22T18:41:05Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,5744339893,212,4.4,5744339889,140,42.8,5744339891,141,13.2,5744339887,56,Back,5744339897,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854765,758,1,2,81,27,93ohqui2qgqm8408viwmm1ken,1,42.2,8.8,2025-05-22T18:41:05.582Z,2025-05-22T18:41:09Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744340023,56,Right,5744340021,155,,5744340029,141,10.9,5744340031,212,29.5,5744340027,140,70.3,5744340033,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854807,759,1,2,81,32,93ohqui2qgqm8408viwmm1ken,1,81.2,5.6,2025-05-22T18:41:10.077Z,2025-05-22T18:41:16Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5744340219,213,1.89,5744340217,212,7.6,5744340213,140,78.9,5744340211,56,Right,5744340215,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854813,760,1,2,81,38,93ohqui2qgqm8408viwmm1ken,0,94.5,9.1,2025-05-22T18:41:15.917Z,2025-05-22T18:41:17Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,5744340319,236,,5744340277,213,1.57,5744340239,2,,5744340325,286,,5744340265,155,,5744340321,233,558,5744340269,140,94.5,5744340271,141,11.7,5744340267,56,Right,5744340273,212,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2817854825,558,12,2,81,38,5mbo4f0vps12dr0fcvjn3wyp5,1,1.4,90.7,2025-05-22T18:41:16.017Z,2025-05-22T18:50:19Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744340313,185,,5744340331,233,760,5744340315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854827,761,43,2,81,39,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-22T18:41:16.652Z,2025-05-22T18:50:18Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,5744340317,56,Right,5744363793,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817859423,626,12,2,81,40,5mbo4f0vps12dr0fcvjn3wyp5,1,3.6,96.5,2025-05-22T18:41:18.506Z,2025-05-22T18:51:03Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,5744366015,167,,5744366017,56,Back,5744366025,213,1.12,5744366021,141,100.0,5744366019,140,5.0,5744366023,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855397,563,5,2,81,45,5mbo4f0vps12dr0fcvjn3wyp5,0,7.2,101.6,2025-05-22T18:41:23.250Z,2025-05-22T18:43:10Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744343661,233,762,5744343495,347,,5744343493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854881,762,5,2,81,45,93ohqui2qgqm8408viwmm1ken,1,92.8,-1.6,2025-05-22T18:41:23.250Z,2025-05-22T18:43:10Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,5744343607,233,563,5744340653,347,,5744340651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854971,763,1,2,81,55,93ohqui2qgqm8408viwmm1ken,1,91.4,0.0,2025-05-22T18:41:33.165Z,2025-05-22T18:41:35Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744341229,213,1.90,5744341227,212,8.5,5744341223,140,88.8,5744341219,107,,5744341221,56,Right,5744341225,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854999,764,1,2,81,58,93ohqui2qgqm8408viwmm1ken,1,88.8,11.0,2025-05-22T18:41:35.757Z,2025-05-22T18:41:38Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5744341361,213,3.81,5744341353,56,Right,5744341359,212,3.6,5744341355,140,86.1,5744341357,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855011,765,1,2,82,0,93ohqui2qgqm8408viwmm1ken,1,88.0,4.9,2025-05-22T18:41:38.605Z,2025-05-22T18:41:40Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744341429,213,3.01,5744341423,140,81.6,5744341425,141,6.2,5744341427,212,6.8,5744341421,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855041,766,1,2,82,3,93ohqui2qgqm8408viwmm1ken,1,77.7,7.0,2025-05-22T18:41:40.636Z,2025-05-22T18:41:44Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744341563,1,,5744341555,140,70.4,5744341551,155,,5744341557,141,55.8,5744341561,213,1.80,5744341559,212,34.1,5744341553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855095,767,1,2,82,6,93ohqui2qgqm8408viwmm1ken,1,71.5,66.1,2025-05-22T18:41:43.852Z,2025-05-22T18:41:51Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744341883,56,Left,5744341889,212,15.0,5744341891,213,1.13,5744341885,140,77.6,5744341887,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855097,768,3,2,82,13,93ohqui2qgqm8408viwmm1ken,0,89.8,90.8,2025-05-22T18:41:51.117Z,2025-05-22T18:42:13Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744342725,233,559,5744341895,56,Left,5744341897,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855217,559,7,2,82,13,5mbo4f0vps12dr0fcvjn3wyp5,1,7.8,8.6,2025-05-22T18:41:51.118Z,2025-05-22T18:42:13Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744342705,233,768,5744342517,285,,5744342515,56,Back,5744342513,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855223,560,6,2,82,15,5mbo4f0vps12dr0fcvjn3wyp5,0,9.2,9.8,2025-05-22T18:41:52.893Z,2025-05-22T18:47:57Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744342553,56,Back,5744342789,233,769,5744342555,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855113,769,6,2,82,15,93ohqui2qgqm8408viwmm1ken,1,90.8,90.2,2025-05-22T18:41:52.893Z,2025-05-22T18:47:57Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744341963,73,,5744342771,233,560,5744341961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855383,770,1,2,82,48,93ohqui2qgqm8408viwmm1ken,0,99.5,99.5,2025-05-22T18:42:25.663Z,2025-05-22T18:42:26Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744343377,155,,5744343389,213,4.75,5744343391,1,,5744343379,223,,5744343387,212,45.0,5744343383,140,100.0,5744343375,6,,5744343373,2,,5744343385,141,33.3,5744343381,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2817855379,562,5,2,82,48,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.0,65.9,2025-05-22T18:42:25.674Z,2025-05-22T18:43:11Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744343363,346,,5744343401,233,771,5744343359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855387,771,5,2,82,48,93ohqui2qgqm8408viwmm1ken,0,101.0,34.1,2025-05-22T18:42:25.674Z,2025-05-22T18:43:11Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744343395,346,,5744343443,233,562,5744343393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855695,564,1,2,83,24,5mbo4f0vps12dr0fcvjn3wyp5,0,4.7,43.2,2025-05-22T18:43:01.634Z,2025-05-22T18:43:07Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744344967,56,Right,5744344973,212,72.5,5744344969,140,67.3,5744344971,141,0.0,5744344975,213,5.85,5744344979,74,,5744344965,124,,5744344977,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855697,565,5,2,83,29,5mbo4f0vps12dr0fcvjn3wyp5,0,67.1,-1.8,2025-05-22T18:43:07.184Z,2025-05-22T18:43:12Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744344981,56,Right,5744345021,233,772,5744344983,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855705,772,5,2,83,29,93ohqui2qgqm8408viwmm1ken,1,33.0,101.8,2025-05-22T18:43:07.184Z,2025-05-22T18:43:12Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744345011,347,,5744345009,56,Back,5744345015,233,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855755,773,1,2,83,38,93ohqui2qgqm8408viwmm1ken,1,34.6,100.0,2025-05-22T18:43:15.838Z,2025-05-22T18:43:17Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744345289,56,Back,5744345293,141,93.3,5744345295,212,10.5,5744345291,140,43.0,5744345297,213,5.71,5744345285,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855767,774,1,2,83,39,93ohqui2qgqm8408viwmm1ken,1,43.0,93.3,2025-05-22T18:43:16.911Z,2025-05-22T18:43:19Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5744345345,140,31.2,5744345341,155,,5744345343,56,Back,5744345347,141,94.2,5744345349,212,12.4,5744345351,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855773,775,1,2,83,41,93ohqui2qgqm8408viwmm1ken,1,31.0,93.8,2025-05-22T18:43:18.909Z,2025-05-22T18:43:20Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744345379,141,84.4,5744345377,140,26.4,5744345381,212,8.0,5744345373,3,,5744345375,56,Back,5744345383,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855807,776,1,2,83,42,93ohqui2qgqm8408viwmm1ken,0,25.9,84.1,2025-05-22T18:43:19.951Z,2025-05-22T18:43:25Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5744345593,213,0.05,5744345589,141,87.5,5744345583,157,,5744345585,56,Left,5744345591,212,42.3,5744345595,1,,5744345587,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855797,566,44,2,83,45,5mbo4f0vps12dr0fcvjn3wyp5,1,34.8,11.6,2025-05-22T18:43:22.673Z,2025-05-22T18:43:26Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744345481,56,Back,5744345485,285,,5744345621,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855811,777,44,2,83,45,93ohqui2qgqm8408viwmm1ken,0,65.6,88.8,2025-05-22T18:43:22.674Z,2025-05-22T18:43:25Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5744345603,56,Left,5744345605,286,,5744345629,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855803,567,1,2,83,45,5mbo4f0vps12dr0fcvjn3wyp5,0,33.5,10.3,2025-05-22T18:43:23.249Z,2025-05-22T18:43:32Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744345555,3,,5744345563,212,1.4,5744345557,56,Back,5744345561,141,9.5,5744345565,213,5.88,5744345559,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855817,778,61,2,83,47,93ohqui2qgqm8408viwmm1ken,1,64.8,88.0,2025-05-22T18:43:25.486Z,2025-05-22T18:43:25Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5744345627,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855831,568,5,2,83,48,5mbo4f0vps12dr0fcvjn3wyp5,1,38.0,-1.2,2025-05-22T18:43:26.336Z,2025-05-22T18:43:34Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744345727,56,Back,5744345729,347,,5744345737,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855823,779,5,2,83,48,93ohqui2qgqm8408viwmm1ken,0,62.0,101.2,2025-05-22T18:43:26.336Z,2025-05-22T18:43:30Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5744345653,347,,5744345759,233,568,5744345651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855913,569,1,2,83,58,5mbo4f0vps12dr0fcvjn3wyp5,0,35.3,0.0,2025-05-22T18:43:36.234Z,2025-05-22T18:43:38Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744346225,140,62.0,5744346221,107,,5744346223,56,Right,5744346233,1,,5744346227,141,7.6,5744346231,213,0.21,5744346229,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855925,780,1,2,84,0,93ohqui2qgqm8408viwmm1ken,0,28.8,88.0,2025-05-22T18:43:38.237Z,2025-05-22T18:43:40Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744346291,213,0.17,5744346285,140,37.3,5744346287,141,90.3,5744346281,3,,5744346289,212,9.1,5744346283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855935,570,1,2,84,2,5mbo4f0vps12dr0fcvjn3wyp5,0,57.6,7.0,2025-05-22T18:43:40.058Z,2025-05-22T18:43:41Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744346341,212,8.1,5744346337,140,61.8,5744346335,56,Right,5744346343,213,1.00,5744346333,3,,5744346339,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855943,781,1,2,84,3,93ohqui2qgqm8408viwmm1ken,1,33.6,79.6,2025-05-22T18:43:41.102Z,2025-05-22T18:43:43Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744346379,212,9.4,5744346377,141,66.4,5744346373,56,Back,5744346381,213,4.43,5744346371,3,,5744346375,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855977,783,1,2,84,6,93ohqui2qgqm8408viwmm1ken,1,29.5,57.5,2025-05-22T18:43:43.982Z,2025-05-22T18:43:47Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744346581,140,30.0,5744346595,213,4.75,5744346579,56,Back,5744346585,141,39.2,5744346589,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817855997,784,1,2,84,9,93ohqui2qgqm8408viwmm1ken,1,29.3,24.4,2025-05-22T18:43:47.278Z,2025-05-22T18:43:49Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744346703,212,24.8,5744346697,56,Back,5744346705,213,2.90,5744346701,141,33.3,5744346699,140,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856045,785,1,2,84,11,93ohqui2qgqm8408viwmm1ken,1,6.7,31.3,2025-05-22T18:43:48.878Z,2025-05-22T18:43:53Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5744346889,157,,5744346895,140,53.1,5744346891,56,Center,5744346901,212,49.5,5744346905,1,,5744346899,141,44.2,5744346903,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856051,786,44,2,84,15,93ohqui2qgqm8408viwmm1ken,1,54.8,43.0,2025-05-22T18:43:53.421Z,2025-05-22T18:43:56Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5744346929,286,,5744346945,233,571,5744346927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856047,571,44,2,84,15,5mbo4f0vps12dr0fcvjn3wyp5,0,45.2,57.0,2025-05-22T18:43:53.422Z,2025-05-22T18:43:58Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744346913,56,Back,5744346971,233,786,5744346915,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856075,787,1,2,84,16,93ohqui2qgqm8408viwmm1ken,1,54.2,44.3,2025-05-22T18:43:53.902Z,2025-05-22T18:43:57Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5744347065,3,,5744347073,212,3.3,5744347067,56,Center,5744347071,141,48.4,5744347069,140,52.6,5744347075,213,2.11,5744347083,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856083,788,44,2,84,18,93ohqui2qgqm8408viwmm1ken,1,53.0,45.8,2025-05-22T18:43:55.821Z,2025-05-22T18:44:01Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5744347119,233,572,5744347089,286,,5744347087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856079,572,44,2,84,18,5mbo4f0vps12dr0fcvjn3wyp5,0,47.0,54.2,2025-05-22T18:43:55.822Z,2025-05-22T18:44:01Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744347145,233,788,5744347081,285,,5744347079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856087,789,61,2,84,18,93ohqui2qgqm8408viwmm1ken,0,52.6,48.4,2025-05-22T18:43:56.270Z,2025-05-22T18:43:57Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5744347105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856121,573,1,2,84,19,5mbo4f0vps12dr0fcvjn3wyp5,0,43.0,53.5,2025-05-22T18:43:56.932Z,2025-05-22T18:44:03Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744347309,1,,5744347307,213,6.11,5744347297,157,,5744347303,141,42.8,5744347305,212,42.6,5744347299,56,Center,5744347301,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856125,790,12,2,84,23,93ohqui2qgqm8408viwmm1ken,1,19.4,60.3,2025-05-22T18:44:01.118Z,2025-05-22T18:44:05Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5744347341,15,,5744347579,167,,5744347325,56,Back,5744347329,141,90.9,5744347331,212,29.4,5744347327,140,0.0,5744347333,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856153,574,6,2,84,26,5mbo4f0vps12dr0fcvjn3wyp5,1,93.4,22.6,2025-05-22T18:44:04.451Z,2025-05-22T18:44:09Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744347635,56,Center,5744347637,75,,5744347639,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856165,791,6,2,84,26,93ohqui2qgqm8408viwmm1ken,0,6.6,77.4,2025-05-22T18:44:04.451Z,2025-05-22T18:47:57Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5744347589,56,Back,5744347593,73,,5744347669,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817856557,575,1,2,85,3,5mbo4f0vps12dr0fcvjn3wyp5,0,99.5,0.5,2025-05-22T18:44:41.075Z,2025-05-22T18:52:36Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744349581,2,,5744349585,155,,5744349597,213,1.65,5744349583,6,,5744349599,1,,5744349595,212,34.4,5744349587,223,,5744349591,140,97.0,5744349589,56,Center,5744349593,141,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,
