id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2805255475,993,1,2,83,53,9zqn9ugvg64it0lr5z8cq4g9v,1,90.6,25.2,2025-04-23T18:39:32.719Z,2025-04-25T16:38:07Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,1.0,5674758847,141,64.5,5674758839,56,Center,5674761069,210,16,5674761071,154,,5674758855,213,1.35,5674758851,212,27.4,5677581611,22,,5674758843,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805255481,994,16,2,83,55,9zqn9ugvg64it0lr5z8cq4g9v,1,93.4,67.1,2025-04-23T18:39:34.527Z,2025-04-25T16:37:57Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5674760311,375,83:54.604,5674761133,103,2.5,5674761139,231,53.1,5677581625,396,46.0,5674761123,29,,5674761131,102,50.0,5677581619,22,,5674762319,78,,5674760303,72,5674761127,55,993,5674761137,230,5677581621,64,,,5674760307,374,2025-04-23 19:39:33.715,99.4,5674761135,328,,5677581623,395,0.7,5674758875,56,5674761125,154,Center,,,,,,,,,,,,
2805256187,651,1,2,85,12,46yo78zak2j7kaxc5ak1fnm60,1,49.7,49.9,2025-04-23T18:40:51.826Z,2025-04-25T16:39:37Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5674762939,213,3.24,5674762931,56,Back,5674762933,140,27.0,5674762935,141,46.4,5674762941,279,G,5674762937,212,24.0,5677586195,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256195,652,1,2,85,13,46yo78zak2j7kaxc5ak1fnm60,0,27.0,46.4,2025-04-23T18:40:53.044Z,2025-04-23T18:40:54Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674762975,56,Center,5674762973,157,,5674762979,141,64.3,5674763001,189,,5674762985,1,,5674762983,213,0.32,5674762981,212,39.2,5674762977,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256209,995,1,2,85,15,9zqn9ugvg64it0lr5z8cq4g9v,0,33.3,23.6,2025-04-23T18:40:54.400Z,2025-04-25T16:39:44Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5674763047,212,12.3,5674763045,141,29.4,5674763043,140,44.4,5674763041,56,Back,5677586407,3,,5674763049,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256279,653,1,2,85,21,46yo78zak2j7kaxc5ak1fnm60,1,67.5,82.1,2025-04-23T18:41:00.850Z,2025-04-23T18:41:02Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5674763467,140,69.7,5674763473,213,1.19,5674763471,212,6.2,5674763469,141,90.5,5674763465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256301,654,1,2,85,22,46yo78zak2j7kaxc5ak1fnm60,1,69.7,90.5,2025-04-23T18:41:02.081Z,2025-04-23T18:41:04Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5674763583,213,3.05,5674763581,212,12.1,5674763579,141,92.1,5674763575,56,Left,5674763577,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256315,655,1,2,85,25,46yo78zak2j7kaxc5ak1fnm60,1,63.0,92.0,2025-04-23T18:41:04.209Z,2025-04-23T18:41:06Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674763669,212,14.1,5674763671,213,4.00,5674763663,56,Center,5674763665,140,54.2,5674763667,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256321,656,1,2,85,26,46yo78zak2j7kaxc5ak1fnm60,1,53.9,76.3,2025-04-23T18:41:05.873Z,2025-04-23T18:41:07Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674763725,213,5.60,5674763719,140,59.0,5674763721,141,69.9,5674763723,212,6.9,5674763717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256361,657,1,2,85,28,46yo78zak2j7kaxc5ak1fnm60,1,57.0,73.8,2025-04-23T18:41:07.346Z,2025-04-23T18:41:10Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674763929,213,0.77,5674763919,56,Left,5674763925,141,91.1,5674763923,140,68.6,5674763927,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256383,658,1,2,85,30,46yo78zak2j7kaxc5ak1fnm60,1,67.6,93.0,2025-04-23T18:41:10.034Z,2025-04-23T18:41:13Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5674764061,56,Left,5674764063,140,58.0,5674764065,141,82.6,5674764069,213,3.75,5674764067,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256395,659,1,2,85,34,46yo78zak2j7kaxc5ak1fnm60,1,64.0,78.5,2025-04-23T18:41:13.201Z,2025-04-23T18:41:15Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5674764131,141,70.3,5674764133,212,6.2,5674764135,213,4.26,5674764127,56,Center,5674764129,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256437,660,1,2,85,36,46yo78zak2j7kaxc5ak1fnm60,1,62.9,78.4,2025-04-23T18:41:15.122Z,2025-04-23T18:41:19Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674764383,212,10.6,5674764381,141,90.0,5674764385,213,0.84,5674764373,56,Left,5674764377,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256469,661,1,2,85,39,46yo78zak2j7kaxc5ak1fnm60,1,67.8,89.9,2025-04-23T18:41:19.010Z,2025-04-23T18:41:21Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674764539,212,5.4,5674764535,141,87.4,5674764531,56,Left,5674764533,140,62.9,5674764541,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256497,662,1,2,85,41,46yo78zak2j7kaxc5ak1fnm60,1,62.8,86.6,2025-04-23T18:41:21.042Z,2025-04-23T18:41:24Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5674764687,213,4.09,5674764685,212,6.3,5674764683,141,79.0,5674764681,140,59.3,5674764679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256525,663,1,2,85,44,46yo78zak2j7kaxc5ak1fnm60,1,60.2,83.6,2025-04-23T18:41:23.347Z,2025-04-23T18:42:12Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674764823,140,78.3,5674764821,56,Left,5674764825,141,86.9,5674764819,155,,5674764829,212,19.1,5674764833,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256543,664,61,2,85,49,46yo78zak2j7kaxc5ak1fnm60,0,83.4,90.8,2025-04-23T18:41:28.530Z,2025-04-23T18:41:28Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5674764937,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256561,996,1,2,85,50,9zqn9ugvg64it0lr5z8cq4g9v,1,13.7,15.2,2025-04-23T18:41:30.032Z,2025-04-23T18:59:03Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5674765051,212,10.9,5674765053,213,3.03,5674765047,140,3.4,5674765045,56,Back,5674765049,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256633,998,1,2,85,55,9zqn9ugvg64it0lr5z8cq4g9v,0,3.7,12.6,2025-04-23T18:41:34.161Z,2025-04-23T18:41:38Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674765421,213,6.02,5674765419,212,17.2,5674765415,140,19.5,5674765411,155,,5674765413,56,Back,5674765417,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256675,665,1,2,85,58,46yo78zak2j7kaxc5ak1fnm60,0,70.3,89.7,2025-04-23T18:41:37.202Z,2025-04-23T18:41:37Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674765617,141,84.7,5674765619,212,5.3,5674765621,213,3.83,5674765613,56,Left,5674765611,3,,5674765615,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256759,999,1,2,85,59,9zqn9ugvg64it0lr5z8cq4g9v,1,25.3,11.4,2025-04-23T18:41:38.610Z,2025-04-23T18:41:43Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674766005,155,,5674766009,140,70.7,5674766017,1,,5674766007,56,Right,5674766015,213,6.27,5674766011,141,10.6,5674766013,212,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256771,1000,1,2,86,4,9zqn9ugvg64it0lr5z8cq4g9v,0,74.8,14.1,2025-04-23T18:41:43.648Z,2025-04-23T18:41:45Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5674766077,155,,5674766087,213,0.97,5674766089,1,,5674766085,212,38.1,5674766083,141,60.5,5674766079,56,Center,5674766081,140,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256793,666,41,2,86,7,46yo78zak2j7kaxc5ak1fnm60,0,7.9,34.9,2025-04-23T18:41:46.434Z,2025-04-25T16:40:42Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674766189,140,4.2,5674766195,213,4.55,5674766193,212,24.4,5674766191,141,0.0,5677588785,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256795,667,5,2,86,9,46yo78zak2j7kaxc5ak1fnm60,0,3.8,-1.0,2025-04-23T18:41:48.314Z,2025-04-23T18:41:51Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674766197,56,Back,5674766201,347,,5674766271,233,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805256805,1001,5,2,86,9,9zqn9ugvg64it0lr5z8cq4g9v,1,96.2,101.0,2025-04-23T18:41:48.314Z,2025-04-23T19:05:31Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5674766239,56,Left,5674766243,347,,5674766253,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257051,1002,1,2,86,40,9zqn9ugvg64it0lr5z8cq4g9v,1,95.8,100.0,2025-04-23T18:42:19.328Z,2025-04-23T18:43:08Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674770453,189,,5674767665,1,,5674767657,140,70.3,5674767663,213,3.33,5674767661,212,27.3,5674767659,141,93.3,5674767653,107,,5674767655,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257055,1003,1,2,86,41,9zqn9ugvg64it0lr5z8cq4g9v,1,70.3,93.3,2025-04-23T18:42:20.224Z,2025-04-23T18:42:21Z,17jltcnnaha4707duh52hirit,M. Lode,,,5674767695,141,95.0,5674767691,56,Left,5674767693,140,86.1,5674767699,213,0.07,5674767697,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257067,1004,1,2,86,41,9zqn9ugvg64it0lr5z8cq4g9v,1,87.2,95.0,2025-04-23T18:42:21.008Z,2025-04-23T18:59:48Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674767757,141,82.6,5674767761,213,4.56,5674767759,212,8.5,5674767753,56,Left,5674767755,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257093,1005,1,2,86,43,9zqn9ugvg64it0lr5z8cq4g9v,1,86.0,82.6,2025-04-23T18:42:23.017Z,2025-04-23T18:42:26Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674767947,212,9.3,5674767943,140,77.6,5674767941,56,Center,5674767945,141,78.5,5674767949,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257099,1006,61,2,86,47,9zqn9ugvg64it0lr5z8cq4g9v,0,73.7,72.6,2025-04-23T18:42:26.337Z,2025-04-23T19:00:25Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674767967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257113,668,1,2,86,48,46yo78zak2j7kaxc5ak1fnm60,0,26.0,38.3,2025-04-23T18:42:27.347Z,2025-04-23T19:00:26Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5674768047,141,69.3,5674768051,213,0.99,5674768049,212,25.2,5674768045,140,39.1,5674768041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257141,1007,1,2,86,50,9zqn9ugvg64it0lr5z8cq4g9v,1,55.9,20.4,2025-04-23T18:42:29.792Z,2025-04-23T18:42:32Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5674768213,141,37.3,5674768211,140,50.2,5674768215,212,13.0,5674768209,56,Center,5674768217,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257183,1008,1,2,86,53,9zqn9ugvg64it0lr5z8cq4g9v,1,55.2,38.0,2025-04-23T18:42:32.385Z,2025-04-23T18:42:35Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674768407,140,64.8,5674768413,213,0.98,5674768411,212,18.2,5674768405,56,Center,5674768409,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257215,1009,1,2,86,56,9zqn9ugvg64it0lr5z8cq4g9v,1,63.7,63.3,2025-04-23T18:42:35.712Z,2025-04-23T18:42:39Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674768597,56,Left,5674768599,140,82.0,5674768605,213,0.79,5674768603,212,27.4,5674768601,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257237,1010,1,2,87,0,9zqn9ugvg64it0lr5z8cq4g9v,1,68.0,73.3,2025-04-23T18:42:39.200Z,2025-04-23T18:42:42Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5674768765,141,60.2,5674768761,56,Center,5674768763,140,57.4,5674768769,213,3.82,5674768767,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257265,1011,1,2,87,3,9zqn9ugvg64it0lr5z8cq4g9v,1,56.8,50.3,2025-04-23T18:42:42.187Z,2025-04-23T18:42:45Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674768917,56,Center,5674768925,213,5.10,5674768919,140,63.8,5674768923,212,19.3,5674768921,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257289,1012,1,2,87,6,9zqn9ugvg64it0lr5z8cq4g9v,1,64.4,23.9,2025-04-23T18:42:45.136Z,2025-04-23T18:42:47Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5674769035,212,19.0,5674769031,140,76.9,5674769033,141,3.7,5674769037,213,5.48,5674769029,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257327,1013,1,2,87,8,9zqn9ugvg64it0lr5z8cq4g9v,0,76.2,4.4,2025-04-23T18:42:47.264Z,2025-04-25T16:41:38Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5674769243,2,,5674769245,155,,5677590985,223,,5674769249,140,90.8,5677590987,72,,5674769247,56,Center,5674769255,213,1.05,5674769253,212,30.8,5674769251,141,,,,,,,,,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257375,669,12,2,87,11,46yo78zak2j7kaxc5ak1fnm60,1,12.1,48.5,2025-04-23T18:42:50.738Z,2025-04-23T18:42:54Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5674769571,212,8.8,5674769573,213,1.61,5674769569,141,61.5,5674769565,56,Back,5674769567,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257371,1014,1,2,87,12,9zqn9ugvg64it0lr5z8cq4g9v,1,88.8,35.2,2025-04-23T18:42:51.313Z,2025-04-23T18:43:03Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,1.0,,5674769561,213,1.19,5674769557,141,49.4,5674770133,210,13,5674769555,140,92.5,5674770135,154,,5674769551,3,,5674769553,56,Center,5674769559,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257381,1015,44,2,87,14,9zqn9ugvg64it0lr5z8cq4g9v,1,92.8,50.8,2025-04-23T18:42:53.712Z,2025-04-23T18:42:57Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5674769585,56,Center,5674769605,233,670,5674769587,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257377,670,44,2,87,14,46yo78zak2j7kaxc5ak1fnm60,0,7.2,49.2,2025-04-23T18:42:53.713Z,2025-04-23T18:59:58Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674769577,285,,5674769677,233,1015,5674769575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257385,1016,13,2,87,14,9zqn9ugvg64it0lr5z8cq4g9v,1,92.0,48.1,2025-04-23T18:42:53.953Z,2025-04-25T16:42:01Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5677592135,77,,5674769597,56,Center,5674770153,154,,5674770159,102,59.8,5674770165,230,99.1,5674770161,103,43.1,5674769593,22,,5674770147,15,,5674770151,29,5674770155,55,1014,5674770167,231,5674770163,328,,,5674769595,17,,48.6,,,,,,,,,,,,,,,,,,,,,,,
2805257399,671,5,2,87,16,46yo78zak2j7kaxc5ak1fnm60,1,-1.4,39.8,2025-04-23T18:42:55.428Z,2025-04-23T19:05:31Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674769837,233,1017,5674769695,346,,5674769693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257419,1017,5,2,87,16,9zqn9ugvg64it0lr5z8cq4g9v,0,101.4,60.2,2025-04-23T18:42:55.428Z,2025-04-23T19:05:32Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5674769813,346,,5674769811,56,Center,5674769923,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257631,672,1,2,87,43,46yo78zak2j7kaxc5ak1fnm60,0,3.6,47.9,2025-04-23T18:43:22.419Z,2025-04-23T18:44:14Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674774493,1,,5674771089,213,0.11,5674771083,140,62.0,5674771081,56,Center,5674771085,141,57.9,5674771087,212,61.7,5674771093,74,,5674771079,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257691,1018,12,2,87,48,9zqn9ugvg64it0lr5z8cq4g9v,1,30.1,36.0,2025-04-23T18:43:27.121Z,2025-04-23T18:43:28Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5674771399,15,,5674771389,56,Center,5674771395,212,23.1,5674771393,141,45.1,5674771391,140,51.3,5674771397,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257717,1019,61,2,87,51,9zqn9ugvg64it0lr5z8cq4g9v,1,43.0,30.0,2025-04-23T18:43:30.128Z,2025-04-23T18:43:30Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5674771519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257721,674,1,2,87,51,46yo78zak2j7kaxc5ak1fnm60,0,51.9,64.8,2025-04-23T18:43:30.275Z,2025-04-23T18:43:30Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5674771539,140,59.3,5674771541,141,75.3,5674771543,212,10.6,5674771545,213,0.74,5674771537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257841,675,1,2,87,57,46yo78zak2j7kaxc5ak1fnm60,1,61.2,86.3,2025-04-23T18:43:36.387Z,2025-04-23T18:43:41Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674772261,141,93.3,5674772263,212,6.0,5674772257,56,Left,5674772265,213,0.93,5674772259,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257851,676,3,2,88,2,46yo78zak2j7kaxc5ak1fnm60,0,77.6,90.0,2025-04-23T18:43:41.492Z,2025-04-25T16:42:31Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5674772329,56,Left,5674772331,286,,5674772429,233,1020,5677593605,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257857,1020,7,2,88,2,9zqn9ugvg64it0lr5z8cq4g9v,0,22.4,10.0,2025-04-23T18:43:41.493Z,2025-04-25T16:42:42Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5677593923,389,,5674772401,233,676,5677594183,383,,5674772373,56,Back,5674772377,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257923,677,1,2,88,5,46yo78zak2j7kaxc5ak1fnm60,1,80.3,86.3,2025-04-23T18:43:44.612Z,2025-04-23T18:43:47Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5674772755,212,8.1,5674772749,56,Center,5674772751,140,80.3,5674772753,141,74.4,5674772757,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257927,678,50,2,88,7,46yo78zak2j7kaxc5ak1fnm60,1,83.6,77.2,2025-04-23T18:43:46.112Z,2025-04-23T19:05:58Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5674772817,233,1021,5674772773,56,Center,5674772775,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257909,1021,7,2,88,7,9zqn9ugvg64it0lr5z8cq4g9v,0,16.4,22.8,2025-04-23T18:43:46.113Z,2025-04-25T16:42:51Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5677594631,178,,5677594629,385,,5674772665,285,,5674772663,56,Back,5674772795,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257975,679,1,2,88,10,46yo78zak2j7kaxc5ak1fnm60,0,83.7,83.0,2025-04-23T18:43:50.002Z,2025-04-25T16:42:58Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674773037,140,89.7,5677595025,224,,5674773043,213,4.96,5674773041,212,25.5,5674773031,2,,5674773035,56,Center,5674773039,141,46.6,5677595027,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258087,1022,12,2,88,13,9zqn9ugvg64it0lr5z8cq4g9v,1,2.5,66.3,2025-04-23T18:43:52.336Z,2025-04-23T18:44:04Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5674773757,213,6.16,5674773755,212,33.2,5674773749,56,Back,5674773751,140,33.9,5674773753,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258041,680,1,2,88,19,46yo78zak2j7kaxc5ak1fnm60,1,66.3,31.6,2025-04-23T18:43:58.548Z,2025-04-23T18:44:00Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674773433,56,Right,5674773429,155,,5674773447,213,5.31,5674773437,140,72.8,5674773443,212,12.0,5674773441,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258051,681,1,2,88,20,46yo78zak2j7kaxc5ak1fnm60,1,71.3,14.4,2025-04-23T18:43:59.955Z,2025-04-23T18:44:00Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674773507,213,2.73,5674773495,140,62.9,5674773503,212,9.6,5674773491,56,Right,5674773499,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258093,682,1,2,88,21,46yo78zak2j7kaxc5ak1fnm60,1,62.9,20.1,2025-04-23T18:44:00.787Z,2025-04-23T18:44:04Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674773777,140,71.0,5674773781,212,10.1,5674773783,213,0.56,5674773779,141,28.0,5674773775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258097,683,50,2,88,24,46yo78zak2j7kaxc5ak1fnm60,1,72.9,30.1,2025-04-23T18:44:03.935Z,2025-04-23T19:05:58Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5674773821,233,1023,5674773799,56,Center,5674773801,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258089,1023,7,2,88,24,9zqn9ugvg64it0lr5z8cq4g9v,0,27.1,69.9,2025-04-23T18:44:03.936Z,2025-04-25T16:43:19Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674773805,233,683,5674773761,285,,5677595885,383,,5674773759,56,Back,5677595887,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
