id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2811038097,680,5,2,80,32,1939bnru25svvgv15k2c7tw2y,1,-0.8,34.1,2025-05-05T18:47:41.778Z,2025-05-05T19:17:49Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706582065,346,,5706582061,56,Back,5706585293,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038639,826,5,2,80,32,33hzf6j2rd9r50g2n4agsytkd,0,100.8,65.9,2025-05-05T18:47:41.778Z,2025-05-05T19:17:50Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706585281,346,,5706585309,233,680,5706585279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038485,681,18,2,81,5,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T18:48:14.524Z,2025-05-05T18:48:24Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5706584465,55,682,5706584427,44,Forward,5706584429,59,24,5706584425,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038491,682,19,2,81,5,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T18:48:14.525Z,2025-05-05T18:49:51Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5706584447,42,,5706584453,59,28,5706584457,55,681,5706590351,292,8,5706584907,293,2,5706584451,145,9,5706584455,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040063,699,40,2,81,6,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T18:48:15.116Z,2025-05-05T18:50:45Z,,,,,5706593409,194,21abg7evjtjt6kzisu43jckmi,5706593407,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5706593405,130,13,5706593401,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",5706593399,30,"2qac7z5bt0grylf296n67j384, 5l4q2q8nszqp6k8exo9eyqnrp, 2d1dh619cfgvel4bv7tpfxjo5, agsollzstr45ee0z17tle8d1w, 85mzxov9sqq8gec4e0wwt8h78, amgtzrnw9lmo9o506a0mhzip6, 21abg7evjtjt6kzisu43jckmi, 60fbyywnjiz6l8n7gmi2mjld5, 5kgu7z697mnyizf6pbaf5j5zo, 8zvc2mjym1u4uev3t60rhmvis, 9hybzhhut4ac2xinqk7kzzpwp, 5uek9dtfn577w1mv9w83oznbp, 18m0hkgbsvq0axzflltkyylsl, 3vezn38wnyk5dtstopwbl0dn8, eyn7izezzer5izneismz7dm8l, 6ge1pogxpimmolqpr3gdillhw, 65g4xqnwptbit61n0x1f2j3f8",5706593403,59,"1, 15, 23, 2, 29, 6, 27, 10, 26, 28, 19, 30, 13, 16, 17, 14, 22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038643,827,18,2,81,21,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-05T18:48:30.437Z,2025-05-05T18:48:32Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5706585303,44,Forward,5706585347,55,828,5706585305,59,19,5706585301,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038645,828,19,2,81,21,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-05T18:48:30.438Z,2025-05-05T18:48:32Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5706585327,55,827,5706585321,292,9,5706585323,293,3,5706585317,145,9,5706585319,59,28,5706585325,44,Forward,5706585313,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038681,683,1,2,81,24,1939bnru25svvgv15k2c7tw2y,0,5.6,41.5,2025-05-05T18:48:33.274Z,2025-05-05T18:48:35Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5706585523,140,69.7,5706585533,74,,5706585521,56,Center,5706585529,213,6.13,5706585531,1,,5706585527,212,68.1,5706585525,141,25.8,5706585519,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038699,829,1,2,81,28,33hzf6j2rd9r50g2n4agsytkd,1,34.3,59.7,2025-05-05T18:48:37.844Z,2025-05-05T18:48:39Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5706585645,56,Back,5706585649,141,47.2,5706585653,213,5.60,5706585647,140,44.2,5706585651,212,13.4,5706585643,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038721,831,1,2,81,30,33hzf6j2rd9r50g2n4agsytkd,1,45.0,45.5,2025-05-05T18:48:39.845Z,2025-05-05T18:48:41Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706585779,141,14.7,5706585777,140,45.0,5706585781,212,20.9,5706585775,56,Back,5706585783,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038747,832,1,2,81,32,33hzf6j2rd9r50g2n4agsytkd,1,46.6,15.0,2025-05-05T18:48:41.316Z,2025-05-05T18:48:43Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706585963,141,23.9,5706585961,140,39.9,5706585967,213,2.43,5706585965,212,9.3,5706585959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038759,833,1,2,81,34,33hzf6j2rd9r50g2n4agsytkd,1,39.9,23.9,2025-05-05T18:48:43.365Z,2025-05-05T18:48:44Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5706586025,213,0.34,5706586019,140,52.3,5706586017,56,Center,5706586021,141,30.7,5706586023,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038775,834,1,2,81,35,33hzf6j2rd9r50g2n4agsytkd,1,53.2,30.7,2025-05-05T18:48:44.580Z,2025-05-05T18:48:46Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5706586131,140,54.6,5706586135,212,7.2,5706586129,56,Right,5706586137,213,4.92,5706586133,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038789,835,1,2,81,37,33hzf6j2rd9r50g2n4agsytkd,1,59.4,18.6,2025-05-05T18:48:46.549Z,2025-05-05T18:48:48Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5706586221,141,26.8,5706586219,140,68.5,5706586229,213,0.53,5706586217,56,Center,5706586223,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038815,836,1,2,81,39,33hzf6j2rd9r50g2n4agsytkd,0,70.2,28.3,2025-05-05T18:48:48.341Z,2025-05-05T18:48:51Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706586407,213,5.96,5706586405,212,21.9,5706586401,140,90.0,5706586399,56,Right,5706586403,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038829,684,3,2,81,43,1939bnru25svvgv15k2c7tw2y,1,7.5,87.4,2025-05-05T18:48:52.364Z,2025-05-05T19:17:17Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706586473,285,,5706586471,56,Back,5706586525,233,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038837,837,45,2,81,43,33hzf6j2rd9r50g2n4agsytkd,0,92.5,12.6,2025-05-05T18:48:52.364Z,2025-05-05T19:17:17Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706586529,233,684,5706586511,286,,5706586509,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038865,686,1,2,81,44,1939bnru25svvgv15k2c7tw2y,0,10.7,87.2,2025-05-05T18:48:53.978Z,2025-05-05T18:48:55Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706586637,157,,5706586641,56,Back,5706586663,1,,5706586647,140,43.8,5706586659,213,5.98,5706586651,141,71.2,5706586655,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038887,838,44,2,81,47,33hzf6j2rd9r50g2n4agsytkd,1,59.2,28.2,2025-05-05T18:48:56.244Z,2025-05-05T19:19:45Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706586773,286,,5706587077,233,687,5706586771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038931,687,44,2,81,47,1939bnru25svvgv15k2c7tw2y,0,40.8,71.8,2025-05-05T18:48:56.245Z,2025-05-05T19:19:45Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5706587117,233,838,5706587015,285,,5706587013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038911,839,1,2,81,47,33hzf6j2rd9r50g2n4agsytkd,1,64.0,27.1,2025-05-05T18:48:56.676Z,2025-05-05T18:48:58Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706586925,213,6.14,5706586917,56,Center,5706586919,140,71.0,5706586921,141,25.5,5706586915,3,,5706586923,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038941,841,1,2,81,49,33hzf6j2rd9r50g2n4agsytkd,1,70.8,25.5,2025-05-05T18:48:58.453Z,2025-05-05T18:48:59Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5706587049,140,69.9,5706587053,212,6.1,5706587047,56,Right,5706587055,213,4.56,5706587051,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038985,842,1,2,81,50,33hzf6j2rd9r50g2n4agsytkd,1,69.9,16.7,2025-05-05T18:48:59.509Z,2025-05-05T18:49:03Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706587277,141,24.6,5706587279,212,6.0,5706587273,56,Center,5706587281,213,1.10,5706587275,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811038987,843,50,2,81,54,33hzf6j2rd9r50g2n4agsytkd,1,75.0,46.4,2025-05-05T18:49:03.157Z,2025-05-05T18:49:08Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5706587285,56,Center,5706587287,286,,5706587407,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039009,688,7,2,81,54,1939bnru25svvgv15k2c7tw2y,0,25.0,53.6,2025-05-05T18:49:03.158Z,2025-05-05T18:49:08Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706587397,233,843,5706587385,56,Back,5706587387,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039023,844,1,2,81,56,33hzf6j2rd9r50g2n4agsytkd,0,79.4,60.9,2025-05-05T18:49:05.461Z,2025-05-05T18:49:06Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5706587453,56,Center,5706587461,213,5.59,5706587455,140,84.4,5706587459,212,6.8,5706587457,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039035,845,1,2,81,57,33hzf6j2rd9r50g2n4agsytkd,0,85.2,53.8,2025-05-05T18:49:06.059Z,2025-05-05T19:14:17Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5706587547,141,58.1,5706587549,212,10.6,5706587545,140,75.5,5706587551,213,2.86,5706587543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039065,690,1,2,81,59,1939bnru25svvgv15k2c7tw2y,1,18.1,38.2,2025-05-05T18:49:08.091Z,2025-05-05T18:49:10Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706587689,213,3.58,5706587687,212,6.4,5706587685,141,34.2,5706587681,56,Back,5706587683,140,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039079,691,1,2,82,1,1939bnru25svvgv15k2c7tw2y,1,12.6,34.2,2025-05-05T18:49:10.826Z,2025-05-05T19:44:00Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706587781,213,5.98,5706587775,140,23.7,5706587779,212,12.2,5706587777,141,28.8,5706587773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039143,692,1,2,82,5,1939bnru25svvgv15k2c7tw2y,1,21.5,14.6,2025-05-05T18:49:14.875Z,2025-05-05T18:49:17Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706588105,1,,5706588095,56,Back,5706588103,213,0.36,5706588093,157,,5706588097,140,36.8,5706588099,141,23.4,5706588101,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039161,693,1,2,82,8,1939bnru25svvgv15k2c7tw2y,1,35.3,23.3,2025-05-05T18:49:17.099Z,2025-05-05T19:44:04Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706588179,141,22.1,5706588177,140,46.7,5706588175,56,Back,5706588181,212,12.0,5706588183,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039249,694,3,2,82,17,1939bnru25svvgv15k2c7tw2y,0,85.2,6.5,2025-05-05T18:49:26.044Z,2025-05-05T18:49:26Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5706588645,211,,5706588641,56,Right,5706588643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039267,695,5,2,82,18,1939bnru25svvgv15k2c7tw2y,0,83.9,-1.2,2025-05-05T18:49:27.064Z,2025-05-05T19:17:50Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5706588775,233,846,5706588725,56,Right,5706588727,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039259,846,5,2,82,18,33hzf6j2rd9r50g2n4agsytkd,1,16.1,101.2,2025-05-05T18:49:27.064Z,2025-05-05T19:17:50Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706588685,347,,5706588683,56,Back,5706588749,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039373,847,1,2,82,20,33hzf6j2rd9r50g2n4agsytkd,1,14.4,100.0,2025-05-05T18:49:29.029Z,2025-05-05T18:49:33Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706589295,213,4.61,5706589285,107,,5706589291,141,79.0,5706589287,56,Back,5706589293,212,15.1,5706589289,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039441,848,1,2,82,24,33hzf6j2rd9r50g2n4agsytkd,1,14.2,65.4,2025-05-05T18:49:33.829Z,2025-05-05T18:49:41Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706589739,140,15.8,5706589745,213,4.81,5706589737,56,Back,5706589741,141,39.2,5706589743,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039509,849,1,2,82,32,33hzf6j2rd9r50g2n4agsytkd,1,35.4,33.0,2025-05-05T18:49:41.012Z,2025-05-05T18:49:47Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706590099,141,54.2,5706590101,212,15.6,5706590091,56,Back,5706590105,213,1.97,5706590095,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039535,850,1,2,82,38,33hzf6j2rd9r50g2n4agsytkd,1,38.5,58.4,2025-05-05T18:49:47.765Z,2025-05-05T18:49:49Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706590241,213,5.13,5706590235,141,33.4,5706590237,212,18.6,5706590229,56,Back,5706590231,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039547,851,1,2,82,40,33hzf6j2rd9r50g2n4agsytkd,1,46.8,33.0,2025-05-05T18:49:49.493Z,2025-05-05T18:49:50Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706590309,56,Right,5706590313,141,5.8,5706590317,213,5.40,5706590311,140,61.3,5706590315,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039563,852,1,2,82,41,33hzf6j2rd9r50g2n4agsytkd,1,61.9,9.4,2025-05-05T18:49:50.757Z,2025-05-05T18:49:52Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706590383,213,2.63,5706590375,56,Right,5706590381,212,14.0,5706590379,141,19.5,5706590377,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039589,853,1,2,82,43,33hzf6j2rd9r50g2n4agsytkd,1,49.4,21.2,2025-05-05T18:49:52.374Z,2025-05-05T18:49:55Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706590539,213,1.81,5706590537,212,22.1,5706590531,56,Back,5706590533,140,44.4,5706590535,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039623,854,1,2,82,46,33hzf6j2rd9r50g2n4agsytkd,1,47.8,55.2,2025-05-05T18:49:55.062Z,2025-05-05T18:50:00Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706590815,141,48.4,5706590817,212,11.9,5706590819,213,5.88,5706590811,56,Center,5706590813,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039663,855,1,2,82,51,33hzf6j2rd9r50g2n4agsytkd,1,59.6,54.8,2025-05-05T18:50:00.405Z,2025-05-05T19:14:42Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5706591015,212,18.6,5706591011,140,68.7,5706591017,213,1.03,5706591013,141,78.2,5706591009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039689,856,1,2,82,55,33hzf6j2rd9r50g2n4agsytkd,1,73.5,78.8,2025-05-05T18:50:04.244Z,2025-05-05T18:50:05Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706591143,213,4.05,5706591141,212,9.5,5706591135,56,Center,5706591137,140,67.9,5706591139,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039705,857,1,2,82,56,33hzf6j2rd9r50g2n4agsytkd,1,67.9,67.8,2025-05-05T18:50:05.765Z,2025-05-05T18:50:07Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706591243,212,8.5,5706591237,56,Left,5706591245,213,1.31,5706591241,141,79.9,5706591239,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039755,858,1,2,82,58,33hzf6j2rd9r50g2n4agsytkd,1,70.9,81.2,2025-05-05T18:50:07.509Z,2025-05-05T18:50:11Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5706591561,140,63.9,5706591567,213,4.05,5706591563,141,67.3,5706591565,212,12.0,5706591559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039797,859,1,2,83,2,33hzf6j2rd9r50g2n4agsytkd,1,68.0,63.3,2025-05-05T18:50:11.220Z,2025-05-05T18:50:16Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706591855,212,19.5,5706591851,140,70.4,5706591857,213,4.84,5706591849,56,Center,5706591853,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039825,860,1,2,83,6,33hzf6j2rd9r50g2n4agsytkd,1,75.1,29.7,2025-05-05T18:50:15.876Z,2025-05-05T18:50:19Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706592077,56,Right,5706592079,140,80.1,5706592085,213,5.07,5706592081,141,9.1,5706592083,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039851,861,1,2,83,10,33hzf6j2rd9r50g2n4agsytkd,1,78.0,13.4,2025-05-05T18:50:19.013Z,2025-05-05T18:50:21Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706592205,213,1.62,5706592201,141,34.0,5706592203,212,14.0,5706592197,56,Center,5706592199,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039905,862,1,2,83,12,33hzf6j2rd9r50g2n4agsytkd,1,77.8,37.9,2025-05-05T18:50:21.669Z,2025-05-05T18:50:27Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5706592519,56,Right,5706592517,155,,5706592525,212,22.0,5706592523,141,6.7,5706592527,213,4.99,5706592521,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039907,863,50,2,83,18,33hzf6j2rd9r50g2n4agsytkd,1,85.4,10.4,2025-05-05T18:50:27.237Z,2025-05-05T19:17:21Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706592535,56,Right,5706592773,233,696,5706592537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039951,696,7,2,83,18,1939bnru25svvgv15k2c7tw2y,1,14.6,89.6,2025-05-05T18:50:27.238Z,2025-05-05T19:17:21Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706592741,56,Back,5706592769,233,863,5706592743,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039915,864,61,2,83,19,33hzf6j2rd9r50g2n4agsytkd,1,87.9,9.4,2025-05-05T18:50:28.037Z,2025-05-05T18:50:28Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706592577,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811039965,698,1,2,83,22,1939bnru25svvgv15k2c7tw2y,0,26.3,90.9,2025-05-05T18:50:31.292Z,2025-05-05T18:50:35Z,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,5706592845,141,71.5,5706593111,155,,5706592843,140,45.3,5706592841,56,Back,5706592849,213,5.70,5706592847,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040027,865,1,2,83,23,33hzf6j2rd9r50g2n4agsytkd,1,64.9,24.7,2025-05-05T18:50:32.550Z,2025-05-05T18:50:37Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706593223,56,Right,5706593225,140,68.5,5706593227,141,16.1,5706593229,212,7.0,5706593231,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040051,867,1,2,83,28,33hzf6j2rd9r50g2n4agsytkd,1,68.5,16.1,2025-05-05T18:50:37.701Z,2025-05-05T18:50:39Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706593325,141,29.7,5706593329,213,2.18,5706593327,212,11.2,5706593321,56,Center,5706593323,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040069,868,1,2,83,29,33hzf6j2rd9r50g2n4agsytkd,1,62.4,29.7,2025-05-05T18:50:38.933Z,2025-05-05T18:50:40Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706593417,140,72.5,5706593419,141,20.1,5706593423,213,5.73,5706593415,56,Right,5706593421,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040095,869,1,2,83,31,33hzf6j2rd9r50g2n4agsytkd,1,72.5,20.1,2025-05-05T18:50:40.799Z,2025-05-05T18:50:43Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5706593561,140,78.1,5706593567,212,7.5,5706593569,213,5.61,5706593559,56,Right,5706593563,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040113,870,1,2,83,34,33hzf6j2rd9r50g2n4agsytkd,1,78.1,13.2,2025-05-05T18:50:43.221Z,2025-05-05T18:50:45Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5706593721,213,0.90,5706593715,140,81.8,5706593713,56,Right,5706593719,212,6.3,5706593717,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040123,871,1,2,83,36,33hzf6j2rd9r50g2n4agsytkd,1,82.3,20.7,2025-05-05T18:50:45.078Z,2025-05-05T19:14:14Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706593779,213,3.56,5706593777,212,7.6,5706593771,56,Right,5706593773,140,75.7,5706593775,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040129,872,1,2,83,37,33hzf6j2rd9r50g2n4agsytkd,1,75.7,16.2,2025-05-05T18:50:46.165Z,2025-05-05T19:14:16Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5706593807,212,3.7,5706593809,213,5.86,5706593805,141,14.0,5706593801,56,Right,5706593803,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040151,873,1,2,83,37,33hzf6j2rd9r50g2n4agsytkd,1,78.9,14.0,2025-05-05T18:50:46.853Z,2025-05-05T19:14:18Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706593903,56,Right,5706593909,212,4.5,5706593907,141,7.6,5706593911,213,4.93,5706593905,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040201,874,1,2,83,38,33hzf6j2rd9r50g2n4agsytkd,1,79.8,7.6,2025-05-05T18:50:47.957Z,2025-05-05T19:14:20Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,1.0,,5706594213,56,Center,5706594211,155,,5706594217,141,37.4,5706594219,212,23.1,5706594209,2,,5706596321,210,13,5706594221,213,1.07,5706594215,140,90.3,5706596323,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811040207,875,13,2,83,42,33hzf6j2rd9r50g2n4agsytkd,1,90.3,37.4,2025-05-05T18:50:51.014Z,2025-05-05T19:41:25Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5706596339,103,33.3,5706596327,84,,5706596343,328,,5706762505,72,,5706596347,231,47.3,5706594263,56,Center,5706596333,55,874,5706596345,230,98.8,5706596337,102,43.0,5706594255,22,,5706596329,29,,5706596331,154,,5706594259,17,,,,,,,,,,,,,,,
