id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId
2804443135,752,5,2,69,49,czkf5t3ai00ghwbga03i5aqxw,0,77.0,-1.8,2025-04-21T13:30:03.511Z,2025-04-21T14:11:19Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5670162357,233,756,5670162327,56,Right,5670162329,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443133,756,5,2,69,49,33hzf6j2rd9r50g2n4agsytkd,1,23.0,101.8,2025-04-21T13:30:03.511Z,2025-04-21T14:11:19Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5670162337,233,752,5670162305,347,,5670162303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443365,753,27,2,70,29,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T13:30:43.596Z,2025-04-21T13:30:47Z,,,,5670163929,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443385,757,27,2,70,29,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:30:43.596Z,2025-04-21T14:30:13Z,,,,5670163933,233,753,5670163927,53,kod0xzh15xxa52700ufz7kyd,5670163925,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443711,754,28,2,71,19,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T13:31:33.160Z,2025-04-21T13:31:35Z,,,,5670165839,233,758,5670165805,55,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443697,758,28,2,71,19,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:31:33.160Z,2025-04-21T13:31:36Z,,,,5670165713,55,757,5670165847,233,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443763,759,1,2,71,28,33hzf6j2rd9r50g2n4agsytkd,1,22.1,100.0,2025-04-21T13:31:42.695Z,2025-04-21T13:31:45Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5670166143,212,10.7,5670166135,107,,5670166145,213,3.59,5670166137,56,Back,5670166141,141,94.7,5670166139,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443779,760,1,2,71,31,33hzf6j2rd9r50g2n4agsytkd,0,13.5,94.5,2025-04-21T13:31:44.919Z,2025-04-21T13:31:48Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,5670166225,157,,5670166233,212,28.9,5670166235,213,6.07,5670166227,56,Back,5670166231,141,85.7,5670166237,1,,5670166229,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443797,755,12,2,71,34,czkf5t3ai00ghwbga03i5aqxw,1,57.2,6.1,2025-04-21T13:31:48.108Z,2025-04-21T13:31:49Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5670166291,212,19.4,5670166285,56,Right,5670166289,141,11.9,5670166327,15,,5670166293,213,0.20,5670166287,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443809,761,1,2,71,36,33hzf6j2rd9r50g2n4agsytkd,0,25.0,86.0,2025-04-21T13:31:50.599Z,2025-04-21T13:31:51Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5670166381,213,5.91,5670166375,140,33.7,5670166373,56,Back,5670166371,3,,5670166379,212,9.8,5670166377,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443813,756,1,2,71,37,czkf5t3ai00ghwbga03i5aqxw,1,66.8,15.2,2025-04-21T13:31:51.395Z,2025-04-21T13:31:53Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670166417,56,Right,5670166421,141,7.6,5670166419,140,69.7,5670166425,213,5.24,5670166423,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443823,757,1,2,71,38,czkf5t3ai00ghwbga03i5aqxw,1,70.0,10.6,2025-04-21T13:31:52.668Z,2025-04-21T13:31:54Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5670166485,213,2.76,5670166483,212,26.0,5670166477,56,Back,5670166479,140,47.0,5670166481,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443855,759,1,2,71,44,czkf5t3ai00ghwbga03i5aqxw,1,52.3,31.2,2025-04-21T13:31:58.148Z,2025-04-21T13:32:00Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670166749,56,Center,5670166753,141,25.3,5670166755,212,10.1,5670166757,213,5.87,5670166751,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443871,760,1,2,71,46,czkf5t3ai00ghwbga03i5aqxw,1,58.8,27.3,2025-04-21T13:32:00.261Z,2025-04-21T13:32:03Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5670166823,212,15.0,5670166825,213,2.01,5670166819,140,52.7,5670166817,56,Center,5670166821,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443899,761,1,2,71,48,czkf5t3ai00ghwbga03i5aqxw,1,54.3,50.1,2025-04-21T13:32:02.615Z,2025-04-21T13:32:51Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670167017,1,,5670167011,141,88.4,5670168665,155,,5670167013,212,42.4,5670167007,56,Left,5670167015,213,0.66,5670167009,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443911,762,1,2,71,53,czkf5t3ai00ghwbga03i5aqxw,1,87.8,88.9,2025-04-21T13:32:06.876Z,2025-04-21T13:32:09Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670167065,56,Center,5670167073,213,4.61,5670167071,212,13.8,5670167067,140,86.4,5670167069,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443919,763,1,2,71,54,czkf5t3ai00ghwbga03i5aqxw,1,86.4,68.7,2025-04-21T13:32:08.556Z,2025-04-21T13:32:10Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5670167133,212,13.5,5670167135,213,1.24,5670167127,56,Left,5670167131,141,87.4,5670167129,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443927,764,1,2,71,55,czkf5t3ai00ghwbga03i5aqxw,1,90.9,87.2,2025-04-21T13:32:09.597Z,2025-04-21T13:32:11Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670167181,141,78.2,5670167179,140,75.0,5670167177,56,Center,5670167185,213,3.49,5670167183,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443931,765,1,2,71,57,czkf5t3ai00ghwbga03i5aqxw,0,75.0,78.2,2025-04-21T13:32:11.316Z,2025-04-21T13:32:12Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670167215,212,19.3,5670167207,155,,5670167213,141,56.1,5670167217,213,5.39,5670167205,2,,5670167209,56,Center,5670167211,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444069,762,12,2,71,59,33hzf6j2rd9r50g2n4agsytkd,1,11.2,42.7,2025-04-21T13:32:13.463Z,2025-04-21T13:32:30Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,5670167929,213,5.17,5670167921,56,Back,5670167927,212,24.3,5670167923,140,21.4,5670167925,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443955,766,1,2,72,0,czkf5t3ai00ghwbga03i5aqxw,1,73.2,82.6,2025-04-21T13:32:14.688Z,2025-04-21T13:32:16Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670167351,140,86.4,5670167355,212,14.9,5670167349,56,Left,5670167353,141,90.5,5670167357,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443967,767,1,2,72,1,czkf5t3ai00ghwbga03i5aqxw,1,86.4,90.5,2025-04-21T13:32:15.605Z,2025-04-21T13:32:17Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670167401,56,Left,5670167409,213,3.57,5670167407,212,14.8,5670167405,141,81.5,5670167403,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443981,768,1,2,72,2,czkf5t3ai00ghwbga03i5aqxw,1,74.6,80.2,2025-04-21T13:32:16.812Z,2025-04-21T13:32:19Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670167477,141,67.3,5670167479,212,17.5,5670167473,56,Center,5670167475,140,60.2,5670167481,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444011,769,1,2,72,5,czkf5t3ai00ghwbga03i5aqxw,1,60.2,67.3,2025-04-21T13:32:18.972Z,2025-04-21T13:32:22Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670167651,140,63.0,5670167657,213,5.04,5670167649,56,Center,5670167655,212,9.1,5670167653,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444047,770,1,2,72,8,czkf5t3ai00ghwbga03i5aqxw,1,68.3,59.1,2025-04-21T13:32:22.212Z,2025-04-21T13:32:26Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5670167821,56,Left,5670167829,213,0.90,5670167825,141,93.8,5670167823,140,86.1,5670167827,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444057,771,1,2,72,11,czkf5t3ai00ghwbga03i5aqxw,1,85.0,91.8,2025-04-21T13:32:25.676Z,2025-04-21T13:32:28Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670167873,140,71.4,5670167875,141,77.5,5670167879,213,3.74,5670167871,56,Center,5670167877,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444067,772,1,2,72,14,czkf5t3ai00ghwbga03i5aqxw,0,73.8,78.5,2025-04-21T13:32:27.973Z,2025-04-21T13:32:30Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670167903,2,,5670167913,212,19.2,5670167907,56,Center,5670167915,213,5.51,5670167911,141,58.8,5670167909,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444091,763,12,2,72,16,33hzf6j2rd9r50g2n4agsytkd,1,13.8,39.8,2025-04-21T13:32:30.136Z,2025-04-21T13:32:33Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670168049,212,16.2,5670168047,141,60.2,5670168043,56,Back,5670168045,140,21.7,5670168051,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444099,773,13,2,72,19,czkf5t3ai00ghwbga03i5aqxw,1,82.5,36.6,2025-04-21T13:32:33.132Z,2025-04-21T13:32:54Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5670168533,103,16.7,5670168535,328,,5670168145,20,,5670168915,18,,5670168537,458,,5670168539,230,99.7,5670168083,56,Center,5670168079,22,,5670168529,83,5670168541,231,5670168531,102,,,,47.1,,,,,,,,,,58.7,,,
2804444093,764,5,2,72,19,33hzf6j2rd9r50g2n4agsytkd,1,-1.3,43.3,2025-04-21T13:32:33.384Z,2025-04-21T14:11:20Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670168131,233,774,5670168053,56,Back,5670168055,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444105,774,5,2,72,19,czkf5t3ai00ghwbga03i5aqxw,0,101.3,56.7,2025-04-21T13:32:33.384Z,2025-04-21T14:11:20Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5670168139,233,764,5670168101,346,,5670168099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444271,765,18,2,72,43,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:32:57.537Z,2025-04-21T13:32:58Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,5670169031,42,,5670169035,59,8,5670169099,55,766,5670169033,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444277,766,19,2,72,43,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:32:57.538Z,2025-04-21T14:09:50Z,1a112nxaob06fjynlat625u96,K. Holmén,,5670169069,44,Midfielder,5670169061,145,7,5670169053,42,,5670297771,293,4,5670169065,59,18,5670297769,292,7,5670169073,55,765,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444341,767,18,2,72,56,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:10.599Z,2025-04-21T13:33:11Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,5670169437,59,26,5670169433,42,,5670169435,44,Forward,5670169497,55,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444351,768,19,2,72,56,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:10.600Z,2025-04-21T13:33:11Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,5670169493,55,767,5670169487,292,6,5670169483,145,11,5670169485,59,16,5670169489,293,1,5670169479,42,,5670169491,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444411,769,18,2,73,7,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:21.408Z,2025-04-21T13:33:22Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5670169935,55,770,5670169887,59,10,5670169885,44,Midfielder,5670169883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444415,770,19,2,73,7,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:21.409Z,2025-04-21T13:33:22Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,5670169899,42,,5670169905,59,28,5670169903,145,8,5670169917,55,769,5670169911,44,Midfielder,5670169907,292,7,5670169909,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444491,771,1,2,73,10,33hzf6j2rd9r50g2n4agsytkd,0,5.0,50.0,2025-04-21T13:33:24.089Z,2025-04-21T13:33:46Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5670170277,74,,5670170269,140,55.2,5670170271,141,24.4,5670170267,56,Center,5670170349,1,,5670170275,213,5.96,5670170273,212,55.5,5670170265,124,,,,,,,,,,,,,,,,,,,,,,,,
2804444487,775,44,2,73,17,czkf5t3ai00ghwbga03i5aqxw,1,46.7,68.2,2025-04-21T13:33:31.364Z,2025-04-21T14:13:22Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670170409,233,772,5670170241,56,Back,5670170415,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444509,772,44,2,73,17,33hzf6j2rd9r50g2n4agsytkd,0,53.3,31.8,2025-04-21T13:33:31.365Z,2025-04-21T14:13:22Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5670170437,233,775,5670170385,286,,5670170383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444489,776,1,2,73,17,czkf5t3ai00ghwbga03i5aqxw,0,50.1,55.7,2025-04-21T13:33:31.627Z,2025-04-21T13:33:32Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670170253,3,,5670170255,56,Center,5670170257,140,50.8,5670170261,212,3.6,5670170263,213,1.37,5670170259,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444505,777,1,2,73,19,czkf5t3ai00ghwbga03i5aqxw,1,47.3,62.6,2025-04-21T13:33:33.405Z,2025-04-21T13:33:34Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670170371,140,56.0,5670170373,141,67.8,5670170375,212,9.8,5670170369,56,Center,5670170377,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444513,778,1,2,73,20,czkf5t3ai00ghwbga03i5aqxw,1,56.0,67.8,2025-04-21T13:33:34.180Z,2025-04-21T13:33:36Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5670170461,141,59.1,5670170457,56,Center,5670170459,140,55.1,5670170463,212,6.0,5670170465,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444553,779,1,2,73,21,czkf5t3ai00ghwbga03i5aqxw,1,55.1,59.1,2025-04-21T13:33:35.005Z,2025-04-21T13:33:41Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5670170679,140,47.9,5670170681,141,61.2,5670170677,56,Back,5670170685,213,2.95,5670170683,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444557,780,4,2,73,23,czkf5t3ai00ghwbga03i5aqxw,1,54.8,69.0,2025-04-21T13:33:37.287Z,2025-04-21T13:34:55Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670170727,152,,5670170731,286,,5670170725,56,Center,5670170723,13,,5670170729,265,,5670170743,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444523,773,4,2,73,23,33hzf6j2rd9r50g2n4agsytkd,0,45.2,31.0,2025-04-21T13:33:37.288Z,2025-04-21T13:33:45Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670170547,13,,5670170565,285,,5670170765,233,780,5670170553,56,Back,5670170561,265,,5670170557,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444589,781,1,2,73,25,czkf5t3ai00ghwbga03i5aqxw,1,53.1,63.4,2025-04-21T13:33:39.604Z,2025-04-21T13:36:40Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5670170949,5,,5670170957,141,67.5,5670170959,212,10.4,5670170951,152,,5670170953,56,Center,5670170955,140,62.6,5670170961,213,0.27,5670174641,189,,,,,,,,,,,,,,,,,,,,,,,,
2804444593,782,3,2,73,26,czkf5t3ai00ghwbga03i5aqxw,0,59.8,64.0,2025-04-21T13:33:40.150Z,2025-04-21T13:36:43Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5670170989,286,,5670170987,56,Center,5670176235,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444605,774,7,2,73,26,33hzf6j2rd9r50g2n4agsytkd,0,40.2,36.0,2025-04-21T13:33:40.151Z,2025-04-21T13:38:29Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670176291,233,782,5670171045,285,,5670171043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445863,794,3,2,73,27,33hzf6j2rd9r50g2n4agsytkd,0,36.2,35.2,2025-04-21T13:33:41.024Z,2025-04-21T14:30:20Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5670180033,286,,5670181921,233,806,5670180031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445797,806,7,2,73,27,czkf5t3ai00ghwbga03i5aqxw,1,63.8,64.8,2025-04-21T13:33:41.025Z,2025-04-21T14:30:20Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5670189547,233,794,5670181893,285,,5670181891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445861,793,45,2,73,27,33hzf6j2rd9r50g2n4agsytkd,0,34.6,36.0,2025-04-21T13:33:41.576Z,2025-04-21T14:13:18Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5670189171,56,Back,5670189175,285,,5670189203,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445799,807,3,2,73,27,czkf5t3ai00ghwbga03i5aqxw,1,65.4,64.0,2025-04-21T13:33:41.576Z,2025-04-21T14:13:18Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5670189197,233,793,5670182445,286,,5670182443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444597,783,1,2,73,32,czkf5t3ai00ghwbga03i5aqxw,0,65.8,66.1,2025-04-21T13:33:46.003Z,2025-04-21T13:33:47Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5670171009,141,65.4,5670171011,212,1.5,5670171007,140,64.4,5670171013,213,3.45,5670171005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444621,784,3,2,73,34,czkf5t3ai00ghwbga03i5aqxw,0,61.2,61.0,2025-04-21T13:33:48.827Z,2025-04-21T13:33:57Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5670171133,56,Center,5670171135,286,,5670171339,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444653,775,7,2,73,34,33hzf6j2rd9r50g2n4agsytkd,0,38.8,39.0,2025-04-21T13:33:48.828Z,2025-04-21T13:43:34Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670171323,233,784,5670171301,56,Back,5670171303,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444637,785,1,2,73,37,czkf5t3ai00ghwbga03i5aqxw,1,55.3,67.5,2025-04-21T13:33:50.933Z,2025-04-21T13:33:52Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670171225,56,Back,5670171231,212,8.7,5670171227,140,47.0,5670171233,213,3.23,5670171229,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444645,786,1,2,73,38,czkf5t3ai00ghwbga03i5aqxw,1,47.0,66.4,2025-04-21T13:33:52.116Z,2025-04-21T13:33:53Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5670171269,141,85.6,5670171267,140,61.1,5670171271,212,19.7,5670171273,213,0.72,5670171265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444659,787,1,2,73,39,czkf5t3ai00ghwbga03i5aqxw,0,60.0,86.9,2025-04-21T13:33:53.452Z,2025-04-21T13:33:54Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670171327,56,Left,5670171331,141,87.1,5670171333,212,9.3,5670171335,213,0.01,5670171329,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444683,776,43,2,73,42,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:56.552Z,2025-04-21T13:34:14Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670171457,56,Back,5670172131,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444685,777,43,2,73,42,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:56.712Z,2025-04-21T13:34:12Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670172011,144,56,5670171461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444689,778,43,2,73,43,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:56.856Z,2025-04-21T13:34:08Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670171865,144,56,5670171475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444693,779,43,2,73,43,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:56.999Z,2025-04-21T13:34:13Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670171493,56,Back,5670172069,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444695,780,43,2,73,43,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:33:57.144Z,2025-04-21T13:34:06Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5670171501,56,Back,5670171793,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444717,788,4,2,73,47,czkf5t3ai00ghwbga03i5aqxw,1,71.8,93.4,2025-04-21T13:34:00.911Z,2025-04-21T14:30:11Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5670171621,56,Left,5670171629,286,,5670173933,233,781,5670171619,13,,5670171625,265,,5670171623,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444825,781,4,2,73,47,33hzf6j2rd9r50g2n4agsytkd,0,28.2,6.6,2025-04-21T13:34:00.912Z,2025-04-21T14:30:11Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5670172285,13,,5670172291,265,,5670172293,285,,5670172287,56,Back,5670196471,233,788,5670172289,152,,5670172457,55,782,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444845,782,17,2,74,7,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:34:21.720Z,2025-04-21T13:34:24Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5670172441,31,,5670172445,13,243,5670172443,392,,5670172447,55,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445641,785,27,2,74,12,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:34:25.877Z,2025-04-21T14:30:13Z,,,,5670197511,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444879,789,27,2,74,12,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T13:34:25.877Z,2025-04-21T14:09:37Z,,,,5670295951,41,Injury,5670197503,233,785,5670295953,53,9jszz4regvdvl0v4i8s41jbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444901,790,17,2,74,17,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T13:34:31.589Z,2025-04-21T13:34:35Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5670172873,35,,5670172871,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445649,786,28,2,75,24,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T13:35:38.036Z,2025-04-21T13:45:03Z,,,,5670176945,55,785,5670198257,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445343,791,28,2,75,24,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T13:35:38.036Z,2025-04-21T13:45:03Z,,,,5670175269,55,789,5670198253,233,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445433,792,1,2,75,33,czkf5t3ai00ghwbga03i5aqxw,1,60.3,80.3,2025-04-21T13:35:47.691Z,2025-04-21T13:45:26Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5670175785,140,55.7,5670175783,56,Center,5670175787,141,66.4,5670175791,213,4.24,5670175781,152,,5670175779,5,,5670175789,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,
