id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2805247045,562,1,2,67,34,6i936isoyj6d0uuxdj537uc97,1,62.6,44.9,2025-04-23T18:26:29.793Z,2025-04-23T18:26:32Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5674711515,212,15.9,5674711517,213,5.03,5674711513,141,22.7,5674711509,56,Center,5674711511,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247085,563,1,2,67,36,6i936isoyj6d0uuxdj537uc97,1,67.4,22.7,2025-04-23T18:26:31.922Z,2025-04-23T18:26:35Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5674711785,141,10.1,5674711783,140,88.0,5674711787,212,23.3,5674711781,56,Right,5674711789,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247097,564,1,2,67,39,6i936isoyj6d0uuxdj537uc97,0,88.0,10.1,2025-04-23T18:26:35.425Z,2025-04-25T22:13:00Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5678660235,225,,5678660237,386,,5674711849,213,1.15,5674711841,56,Right,5674711843,140,88.9,5674711847,212,2.3,5674711845,141,13.2,5678660239,20,,5674711837,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247101,770,61,2,67,40,spvvjmk37iid7hsky9g3nce7,1,10.8,82.1,2025-04-23T18:26:36.175Z,2025-04-23T18:26:36Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5674711853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247131,772,1,2,67,42,spvvjmk37iid7hsky9g3nce7,1,15.3,80.8,2025-04-23T18:26:37.789Z,2025-04-23T18:26:40Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674712023,213,6.17,5674712015,56,Back,5674712017,140,17.0,5674712019,141,80.5,5674712021,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247145,773,1,2,67,45,spvvjmk37iid7hsky9g3nce7,0,14.2,81.2,2025-04-23T18:26:40.799Z,2025-04-23T18:26:41Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5674712105,155,,5674712115,213,6.25,5674712113,212,31.7,5674712107,56,Back,5674712109,140,44.4,5674712111,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247175,566,1,2,67,48,6i936isoyj6d0uuxdj537uc97,1,68.4,21.2,2025-04-23T18:26:43.697Z,2025-04-23T18:26:45Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674712265,213,0.63,5674712259,140,75.8,5674712263,212,9.6,5674712257,56,Center,5674712261,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247195,567,1,2,67,49,6i936isoyj6d0uuxdj537uc97,1,75.8,29.5,2025-04-23T18:26:45.442Z,2025-04-23T18:26:47Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5674712365,213,4.57,5674712363,212,13.5,5674712359,140,74.0,5674712361,141,9.8,5674712357,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247237,568,1,2,67,51,6i936isoyj6d0uuxdj537uc97,1,74.0,9.8,2025-04-23T18:26:47.137Z,2025-04-23T18:26:50Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5674712605,213,2.69,5674712599,140,48.0,5674712603,212,30.4,5674712601,141,29.5,5674712597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247273,569,1,2,67,54,6i936isoyj6d0uuxdj537uc97,1,47.3,35.6,2025-04-23T18:26:49.922Z,2025-04-25T22:13:36Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5674712879,140,51.1,5674712887,212,20.5,5674712891,213,1.38,5674712883,141,65.2,5674712877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247319,570,1,2,67,59,6i936isoyj6d0uuxdj537uc97,1,52.1,68.1,2025-04-23T18:26:54.514Z,2025-04-23T18:26:57Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5674713131,141,40.1,5674713129,140,50.9,5674713135,213,4.65,5674713127,56,Center,5674713133,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247349,571,1,2,68,2,6i936isoyj6d0uuxdj537uc97,1,51.1,33.1,2025-04-23T18:26:57.553Z,2025-04-23T18:26:59Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674713263,212,18.5,5674713259,140,56.7,5674713265,213,5.04,5674713261,141,7.3,5674713257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247399,572,1,2,68,4,6i936isoyj6d0uuxdj537uc97,1,57.2,6.8,2025-04-23T18:26:59.570Z,2025-04-23T18:27:03Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5674713545,56,Center,5674713557,212,22.0,5674713561,213,0.50,5674713553,141,22.4,5674713549,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247453,573,1,2,68,7,6i936isoyj6d0uuxdj537uc97,1,75.6,22.4,2025-04-23T18:27:02.849Z,2025-04-25T22:14:33Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5674713821,141,40.1,5674713819,140,76.8,5674713817,56,Center,5674713825,213,1.47,5674713823,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805952937,830,61,2,68,8,6i936isoyj6d0uuxdj537uc97,0,75.1,38.3,2025-04-23T18:27:04.273Z,2025-04-25T22:14:44Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5678662605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247429,774,43,2,68,8,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-23T18:27:04.446Z,2025-04-25T22:14:31Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5678662363,144,8,5678661747,385,0,5674713679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247485,776,1,2,68,12,spvvjmk37iid7hsky9g3nce7,1,26.3,83.8,2025-04-23T18:27:07.934Z,2025-04-23T18:27:09Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5674714009,140,24.4,5674714011,141,88.0,5674714015,213,2.18,5674714007,56,Back,5674714013,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247519,777,1,2,68,13,spvvjmk37iid7hsky9g3nce7,1,24.4,88.0,2025-04-23T18:27:08.862Z,2025-04-23T18:27:12Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674714235,140,24.9,5674714241,213,4.76,5674714237,141,73.2,5674714233,56,Back,5674714239,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247539,778,1,2,68,16,spvvjmk37iid7hsky9g3nce7,1,34.5,71.7,2025-04-23T18:27:12.301Z,2025-04-23T18:27:15Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674714355,56,Center,5674714357,140,53.2,5674714359,141,53.6,5674714363,212,23.2,5674714365,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247635,779,1,2,68,19,spvvjmk37iid7hsky9g3nce7,1,56.6,65.5,2025-04-23T18:27:15.229Z,2025-04-23T18:27:26Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5674714935,213,0.68,5674714919,56,Left,5674714927,141,90.9,5674714923,140,77.0,5674714931,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247661,780,1,2,68,30,spvvjmk37iid7hsky9g3nce7,1,67.6,51.6,2025-04-23T18:27:26.366Z,2025-04-23T18:27:29Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674715091,56,Right,5674715099,213,4.79,5674715095,141,9.5,5674715093,140,69.6,5674715097,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247695,781,1,2,68,33,spvvjmk37iid7hsky9g3nce7,1,68.4,6.4,2025-04-23T18:27:29.134Z,2025-04-23T18:27:31Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674715329,141,21.9,5674715331,212,14.6,5674715325,56,Center,5674715333,213,2.33,5674715327,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247769,782,1,2,68,35,spvvjmk37iid7hsky9g3nce7,1,57.5,22.8,2025-04-23T18:27:31.182Z,2025-04-23T18:27:38Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674715729,213,1.63,5674715721,56,Center,5674715725,141,68.7,5674715723,140,55.6,5674715727,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247799,783,1,2,68,43,spvvjmk37iid7hsky9g3nce7,1,47.1,72.7,2025-04-23T18:27:38.765Z,2025-04-23T18:27:40Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674715919,213,3.59,5674715901,140,34.6,5674715899,56,Back,5674715915,212,14.6,5674715905,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247837,784,1,2,68,45,spvvjmk37iid7hsky9g3nce7,1,34.7,62.0,2025-04-23T18:27:40.670Z,2025-04-23T18:27:43Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674716081,212,19.5,5674716077,140,31.8,5674716075,56,Back,5674716079,141,33.7,5674716083,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247889,785,1,2,68,47,spvvjmk37iid7hsky9g3nce7,1,31.8,33.4,2025-04-23T18:27:43.454Z,2025-04-23T18:27:47Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674716379,213,5.37,5674716371,56,Back,5674716377,212,24.4,5674716373,140,46.0,5674716375,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247913,786,1,2,68,51,spvvjmk37iid7hsky9g3nce7,1,39.4,8.6,2025-04-23T18:27:47.277Z,2025-04-23T18:27:50Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674716501,140,26.2,5674716499,56,Back,5674716503,141,37.0,5674716507,213,2.19,5674716505,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247953,787,1,2,68,54,spvvjmk37iid7hsky9g3nce7,0,26.3,37.0,2025-04-23T18:27:49.887Z,2025-04-23T18:27:52Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674716721,141,0.0,5674716719,140,52.1,5674716717,56,Right,5674716725,213,5.51,5674716727,1,,5674716715,155,,5674716723,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247975,574,5,2,68,56,6i936isoyj6d0uuxdj537uc97,1,45.3,102.0,2025-04-23T18:27:52.246Z,2025-04-23T19:04:29Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5674716863,347,,5674716887,233,788,5674716861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805247961,788,5,2,68,56,spvvjmk37iid7hsky9g3nce7,0,54.7,-2.0,2025-04-23T18:27:52.246Z,2025-04-23T18:27:56Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674716757,347,,5674716753,56,Right,5674716923,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248223,789,18,2,69,26,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-23T18:28:21.839Z,2025-04-25T22:16:45Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674718241,42,,5674718271,55,790,5674718245,59,19,5674718243,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248225,790,19,2,69,26,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-23T18:28:21.840Z,2025-04-25T22:16:49Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5674718259,293,1,5674718263,55,789,5674718253,145,11,5674718257,292,8,5674718261,44,Forward,5674718255,59,15,5674718249,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248389,575,1,2,69,36,6i936isoyj6d0uuxdj537uc97,0,46.2,100.0,2025-04-23T18:28:31.522Z,2025-04-25T22:17:26Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5674719161,1,,5674719155,212,27.4,5674719139,107,,5674719147,140,70.0,5674719143,56,Left,5674719151,141,85.6,5674719159,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248411,791,1,2,69,38,spvvjmk37iid7hsky9g3nce7,1,26.0,28.2,2025-04-23T18:28:34.158Z,2025-04-23T18:28:36Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674719283,213,1.33,5674719279,141,48.1,5674719275,56,Back,5674719277,140,29.1,5674719281,212,13.9,5674719273,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248471,793,1,2,69,41,spvvjmk37iid7hsky9g3nce7,1,28.3,47.9,2025-04-23T18:28:37.167Z,2025-04-23T18:28:41Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674719593,141,47.9,5674719597,213,3.14,5674719589,56,Back,5674719595,212,21.3,5674719591,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248495,794,1,2,69,46,spvvjmk37iid7hsky9g3nce7,1,3.2,52.4,2025-04-23T18:28:41.662Z,2025-04-23T18:28:45Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5674719743,140,56.9,5674719747,212,59.4,5674719745,141,79.9,5674719751,1,,5674719749,213,0.32,5674719741,56,Left,5674719739,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248505,576,45,2,69,49,6i936isoyj6d0uuxdj537uc97,0,57.1,23.7,2025-04-23T18:28:45.118Z,2025-04-23T19:04:54Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674719851,233,795,5674719789,56,Center,5674719791,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248507,795,3,2,69,49,spvvjmk37iid7hsky9g3nce7,1,42.9,76.3,2025-04-23T18:28:45.118Z,2025-04-25T22:17:55Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5674719827,233,576,5674719797,286,,5674719795,56,Back,5678667269,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248521,796,1,2,69,50,spvvjmk37iid7hsky9g3nce7,1,46.6,66.4,2025-04-23T18:28:46.063Z,2025-04-23T18:28:47Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5674719887,140,53.6,5674719891,212,13.9,5674719885,56,Center,5674719889,141,49.1,5674719893,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805953937,831,83,2,69,52,6i936isoyj6d0uuxdj537uc97,1,47.0,49.6,2025-04-23T18:28:47.524Z,2025-04-25T22:18:45Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5678668269,399,93qjy2eilbuufwu2kbwpfng7p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248545,797,1,2,69,52,spvvjmk37iid7hsky9g3nce7,1,53.7,48.7,2025-04-23T18:28:47.598Z,2025-04-23T18:28:49Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5674720015,140,44.9,5674720017,141,35.7,5674720013,56,Back,5674720019,212,12.8,5674720021,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248613,798,1,2,69,54,spvvjmk37iid7hsky9g3nce7,1,48.4,34.2,2025-04-23T18:28:49.790Z,2025-04-23T18:43:05Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674720453,140,69.5,5674720457,212,28.1,5674720455,141,8.8,5674720451,56,Right,5674720459,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248619,799,1,2,70,1,spvvjmk37iid7hsky9g3nce7,0,97.6,29.9,2025-04-23T18:28:56.846Z,2025-04-23T18:43:34Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674770321,213,1.57,5674771199,233,702,5674720495,56,Center,5674770319,212,1.0,5674771203,286,,5674770317,141,31.3,5674770481,195,,5674770315,140,97.6,5674771197,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805257315,702,74,2,70,1,6i936isoyj6d0uuxdj537uc97,1,2.6,70.3,2025-04-23T18:28:56.847Z,2025-04-23T19:04:51Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5674771175,285,,5674771233,233,799,5674771173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248617,577,10,2,70,1,6i936isoyj6d0uuxdj537uc97,1,1.5,53.8,2025-04-23T18:28:57.299Z,2025-04-25T22:25:11Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5674720475,178,,5674771621,139,,5674720481,56,Back,5678676203,377,,5674720479,182,,5674720471,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248679,800,43,2,70,2,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-23T18:28:57.504Z,2025-04-23T18:29:07Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674721149,144,1,5674720809,212,13.4,5674720801,157,0,5674720813,1,0,5674720811,213,2.65,5674720805,140,82.6,5674720807,141,38.2,5674720803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248669,578,12,2,70,5,6i936isoyj6d0uuxdj537uc97,1,11.2,61.2,2025-04-23T18:29:01.379Z,2025-04-25T22:25:17Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5674720757,141,53.3,5674720761,213,6.04,5674720749,56,Back,5674720751,140,32.1,5674720759,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248681,801,61,2,70,7,spvvjmk37iid7hsky9g3nce7,0,76.1,65.1,2025-04-23T18:29:02.814Z,2025-04-23T18:29:03Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674720829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248749,579,1,2,70,8,6i936isoyj6d0uuxdj537uc97,1,22.1,63.6,2025-04-23T18:29:04.227Z,2025-04-25T22:25:56Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5674721215,213,4.77,5674721213,212,5.7,5674721203,56,Back,5674721207,140,22.4,5674721211,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248697,802,43,2,70,9,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-23T18:29:04.734Z,2025-04-25T22:26:12Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5674721279,399,edzj7i715cpyuuumcttajkc0l,5678677791,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248769,581,1,2,70,13,6i936isoyj6d0uuxdj537uc97,1,30.2,40.3,2025-04-23T18:29:08.738Z,2025-04-23T18:29:10Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674721299,212,16.2,5674721301,213,4.66,5674721295,140,29.4,5674721297,141,16.5,5674721293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248791,582,1,2,70,14,6i936isoyj6d0uuxdj537uc97,1,29.4,16.5,2025-04-23T18:29:10.354Z,2025-04-23T18:29:12Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5674721425,212,14.7,5674721423,141,34.2,5674721427,213,2.19,5674721421,140,21.3,5674721419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248829,583,1,2,70,17,6i936isoyj6d0uuxdj537uc97,1,22.5,29.9,2025-04-23T18:29:12.611Z,2025-04-25T22:26:30Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5674721645,212,24.7,5674721647,213,0.69,5674721643,141,53.0,5674721639,56,Back,5674721641,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248833,584,50,2,70,21,6i936isoyj6d0uuxdj537uc97,1,44.8,53.0,2025-04-23T18:29:17.427Z,2025-04-23T19:04:49Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5674775503,233,940,5674721661,56,Back,5674721663,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258159,940,7,2,70,21,spvvjmk37iid7hsky9g3nce7,1,55.2,47.0,2025-04-23T18:29:17.428Z,2025-04-25T22:26:47Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5678678319,384,,5674775457,56,Center,5674775487,233,584,5678678321,178,,5674775459,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248861,804,1,2,70,24,spvvjmk37iid7hsky9g3nce7,1,49.8,38.3,2025-04-23T18:29:20.238Z,2025-04-23T18:44:40Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674721855,56,Back,5674721861,212,12.2,5674721857,140,39.1,5674721863,213,3.54,5674721859,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248887,805,1,2,70,25,spvvjmk37iid7hsky9g3nce7,1,39.1,31.3,2025-04-23T18:29:21.038Z,2025-04-23T18:44:46Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674722001,141,30.3,5674721999,140,61.4,5674722005,213,6.25,5674721997,56,Center,5674722003,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248935,806,1,2,70,28,spvvjmk37iid7hsky9g3nce7,1,67.8,28.0,2025-04-23T18:29:24.463Z,2025-04-23T18:44:55Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674722263,141,6.7,5674722267,213,5.23,5674722259,56,Right,5674722265,212,16.7,5674722261,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248961,807,1,2,70,32,spvvjmk37iid7hsky9g3nce7,1,76.7,7.3,2025-04-23T18:29:27.983Z,2025-04-23T18:45:03Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5674722431,140,76.2,5674722429,56,Center,5674722435,212,16.1,5674722433,141,30.9,5674722437,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248981,808,1,2,70,35,spvvjmk37iid7hsky9g3nce7,0,85.8,29.7,2025-04-23T18:29:31.062Z,2025-04-23T18:47:45Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674722517,56,Center,5674786333,233,585,5674722525,213,1.98,5674722523,212,1.3,5674786329,236,,5674786341,286,,5674722521,141,31.5,5674722519,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248985,585,74,2,70,35,6i936isoyj6d0uuxdj537uc97,1,9.6,64.0,2025-04-23T18:29:31.063Z,2025-04-23T19:04:51Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674722533,56,Back,5674722535,285,,5674786345,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805248993,586,12,2,70,38,6i936isoyj6d0uuxdj537uc97,1,8.4,58.8,2025-04-23T18:29:33.778Z,2025-04-23T18:47:38Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5674722575,212,6.2,5674722577,213,0.07,5674722573,141,59.4,5674722571,140,14.3,5674722569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249003,809,61,2,70,39,spvvjmk37iid7hsky9g3nce7,1,76.2,34.5,2025-04-23T18:29:34.897Z,2025-04-23T18:29:35Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5674722635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249075,588,1,2,70,44,6i936isoyj6d0uuxdj537uc97,0,27.3,37.8,2025-04-23T18:29:39.475Z,2025-04-23T18:29:47Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5674723069,155,,5674723075,141,21.1,5674723073,140,70.2,5674723077,212,46.5,5674723071,56,Right,5674723079,213,6.04,5674723081,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249111,810,12,2,70,49,spvvjmk37iid7hsky9g3nce7,1,23.6,87.2,2025-04-23T18:29:45.279Z,2025-04-23T18:29:46Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674723251,213,1.51,5674723247,212,9.7,5674723243,141,100.0,5674723235,56,Back,5674723351,167,,5674723239,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
