id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805524589,666,12,2,81,24,7hlumphk42363z3i2nry2wrzj,1,8.3,45.2,2025-04-24T18:39:09.661Z,2025-04-24T18:51:54Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5676276311,15,,5676276287,212,27.4,5676276289,213,1.65,5676276281,56,Back,5676276285,141,85.4,5676276283,140,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524607,667,12,2,81,24,7hlumphk42363z3i2nry2wrzj,1,6.4,85.6,2025-04-24T18:39:10.239Z,2025-04-24T18:44:50Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5676276383,141,100.0,5676276385,212,11.4,5676276381,140,10.1,5676276379,56,Back,5676276403,167,,5676276387,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524609,668,5,2,81,25,7hlumphk42363z3i2nry2wrzj,0,9.3,101.4,2025-04-24T18:39:11.040Z,2025-04-24T19:08:18Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5676276425,233,744,5676276391,347,,5676276389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524599,744,5,2,81,25,evf5hhqgnjhwjsth1m6pawxdp,1,90.7,-1.4,2025-04-24T18:39:11.040Z,2025-04-24T19:08:18Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5676276339,347,,5676276337,56,Right,5676276407,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524629,745,1,2,81,29,evf5hhqgnjhwjsth1m6pawxdp,1,92.1,0.0,2025-04-24T18:39:14.976Z,2025-04-24T18:39:17Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676276491,141,6.7,5676276487,56,Right,5676276493,212,13.9,5676276495,213,2.72,5676276489,140,80.0,5676276485,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524635,746,1,2,81,32,evf5hhqgnjhwjsth1m6pawxdp,1,82.5,6.2,2025-04-24T18:39:17.360Z,2025-04-24T18:39:19Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676276537,213,2.81,5676276529,56,Right,5676276531,140,66.8,5676276533,141,14.6,5676276535,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524653,747,1,2,81,34,evf5hhqgnjhwjsth1m6pawxdp,1,67.4,15.9,2025-04-24T18:39:19.456Z,2025-04-24T18:39:22Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676276619,56,Center,5676276627,213,2.34,5676276621,140,55.1,5676276625,212,18.5,5676276623,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524669,748,1,2,81,36,evf5hhqgnjhwjsth1m6pawxdp,1,55.1,35.4,2025-04-24T18:39:22.015Z,2025-04-24T18:39:24Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676276713,212,18.2,5676276715,213,5.70,5676276707,56,Right,5676276711,141,20.7,5676276709,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524681,749,1,2,81,38,evf5hhqgnjhwjsth1m6pawxdp,1,67.8,24.6,2025-04-24T18:39:24.143Z,2025-04-24T18:39:26Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676276801,212,9.4,5676276795,56,Center,5676276799,141,36.9,5676276803,213,2.04,5676276797,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524713,750,1,2,81,41,evf5hhqgnjhwjsth1m6pawxdp,1,66.2,41.2,2025-04-24T18:39:26.383Z,2025-04-24T18:39:28Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676276889,212,12.0,5676276883,56,Center,5676276885,140,61.9,5676276887,141,57.5,5676276891,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524749,751,1,2,81,42,evf5hhqgnjhwjsth1m6pawxdp,1,64.7,56.7,2025-04-24T18:39:27.935Z,2025-04-24T18:39:32Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676277061,140,70.2,5676277059,56,Center,5676277063,141,77.3,5676277065,212,15.2,5676277067,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524789,752,1,2,81,47,evf5hhqgnjhwjsth1m6pawxdp,0,64.6,73.6,2025-04-24T18:39:32.578Z,2025-04-24T18:39:37Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676277289,141,27.0,5676277283,155,,5676277285,56,Center,5676277287,140,97.9,5676277291,212,47.2,5676277295,1,,5676277293,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524799,670,12,2,81,52,7hlumphk42363z3i2nry2wrzj,1,3.1,71.1,2025-04-24T18:39:37.759Z,2025-04-24T18:39:39Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676277361,212,21.8,5676277357,140,8.7,5676277359,141,100.0,5676277363,213,1.30,5676277355,56,Back,5676277385,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524805,671,5,2,81,53,7hlumphk42363z3i2nry2wrzj,0,7.4,102.0,2025-04-24T18:39:38.320Z,2025-04-24T19:08:18Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676277381,56,Back,5676277395,233,753,5676277383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524803,753,5,2,81,53,evf5hhqgnjhwjsth1m6pawxdp,1,92.6,-2.0,2025-04-24T18:39:38.320Z,2025-04-24T19:08:18Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676277373,347,,5676277387,233,671,5676277371,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524841,754,1,2,82,0,evf5hhqgnjhwjsth1m6pawxdp,1,94.7,0.0,2025-04-24T18:39:45.503Z,2025-04-24T18:39:48Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676277623,140,82.9,5676277625,141,12.0,5676277619,107,,5676277629,213,2.49,5676277621,56,Right,5676277627,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524853,755,1,2,82,2,evf5hhqgnjhwjsth1m6pawxdp,1,73.6,7.3,2025-04-24T18:39:48.144Z,2025-04-24T18:39:49Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5676277711,213,2.17,5676277707,141,40.3,5676277709,212,27.2,5676277703,56,Center,5676277705,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524877,756,1,2,82,3,evf5hhqgnjhwjsth1m6pawxdp,1,58.9,40.3,2025-04-24T18:39:49.136Z,2025-04-24T18:39:52Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676277835,141,64.0,5676277833,140,61.7,5676277831,56,Center,5676277839,212,16.4,5676277841,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524895,757,1,2,82,6,evf5hhqgnjhwjsth1m6pawxdp,1,61.6,66.0,2025-04-24T18:39:52.064Z,2025-04-24T18:39:56Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676277953,141,93.0,5676277955,212,18.7,5676277951,140,64.9,5676277949,56,Left,5676277957,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524923,758,1,2,82,10,evf5hhqgnjhwjsth1m6pawxdp,1,64.2,90.9,2025-04-24T18:39:55.951Z,2025-04-24T18:39:59Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5676278101,56,Left,5676278109,213,3.17,5676278107,212,8.7,5676278103,140,55.9,5676278105,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524949,759,1,2,82,14,evf5hhqgnjhwjsth1m6pawxdp,1,56.8,87.1,2025-04-24T18:39:59.471Z,2025-04-24T18:40:02Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676278263,140,46.3,5676278265,141,51.9,5676278261,56,Back,5676278269,213,4.28,5676278267,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524979,760,1,2,82,17,evf5hhqgnjhwjsth1m6pawxdp,1,52.9,46.9,2025-04-24T18:40:02.544Z,2025-04-24T18:40:08Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676278413,56,Center,5676278415,140,64.6,5676278421,213,5.64,5676278419,212,15.3,5676278417,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524989,761,1,2,82,22,evf5hhqgnjhwjsth1m6pawxdp,0,65.2,31.6,2025-04-24T18:40:08.191Z,2025-04-24T18:40:08Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676278467,212,21.3,5676278469,213,0.81,5676278461,56,Center,5676278463,140,79.2,5676278465,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525033,672,12,2,82,24,7hlumphk42363z3i2nry2wrzj,1,21.6,47.3,2025-04-24T18:40:09.758Z,2025-04-24T18:40:14Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5676278739,212,12.1,5676278737,141,55.4,5676278741,213,0.47,5676278733,56,Back,5676278735,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525021,762,1,2,82,26,evf5hhqgnjhwjsth1m6pawxdp,0,65.3,53.4,2025-04-24T18:40:11.856Z,2025-04-24T18:40:13Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676278651,140,70.4,5676278653,141,33.1,5676278647,3,,5676278655,212,14.8,5676278657,213,5.08,5676278649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525039,673,3,2,82,29,7hlumphk42363z3i2nry2wrzj,0,31.0,73.2,2025-04-24T18:40:14.814Z,2025-04-24T18:40:21Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676278767,285,,5676278873,233,763,5676278763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525051,763,7,2,82,29,evf5hhqgnjhwjsth1m6pawxdp,0,69.0,26.8,2025-04-24T18:40:14.815Z,2025-04-24T18:40:20Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676278859,286,,5676278847,56,Center,5676278855,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525083,764,4,2,82,33,evf5hhqgnjhwjsth1m6pawxdp,1,68.8,26.6,2025-04-24T18:40:19.116Z,2025-04-24T19:08:12Z,,,,,5676279005,286,,5676279003,152,,5676279039,233,674,5676279001,56,Center,5676278999,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525071,674,4,2,82,33,7hlumphk42363z3i2nry2wrzj,0,31.2,73.4,2025-04-24T18:40:19.117Z,2025-04-24T19:08:12Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676279007,10,,5676279009,56,Back,5676279011,152,,5676279013,285,,5676279043,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525129,765,1,2,82,39,evf5hhqgnjhwjsth1m6pawxdp,1,65.6,34.6,2025-04-24T18:40:24.432Z,2025-04-24T18:40:25Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676279177,5,,5676279185,141,24.3,5676279183,140,72.8,5676279181,56,Center,5676279189,213,5.54,5676279179,152,,5676279187,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525149,766,1,2,82,40,evf5hhqgnjhwjsth1m6pawxdp,1,71.5,25.2,2025-04-24T18:40:25.840Z,2025-04-24T18:40:28Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676279327,213,2.85,5676279319,56,Center,5676279321,140,53.6,5676279323,141,33.4,5676279325,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525167,767,1,2,82,42,evf5hhqgnjhwjsth1m6pawxdp,1,59.9,29.1,2025-04-24T18:40:28Z,2025-04-24T18:40:30Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676279449,141,55.1,5676279445,56,Center,5676279447,140,52.7,5676279453,213,1.97,5676279451,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525181,768,1,2,82,44,evf5hhqgnjhwjsth1m6pawxdp,1,52.8,53.6,2025-04-24T18:40:30.079Z,2025-04-24T18:40:31Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676279527,213,5.84,5676279519,56,Center,5676279521,140,62.6,5676279525,212,11.4,5676279523,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525221,769,1,2,82,46,evf5hhqgnjhwjsth1m6pawxdp,1,62.5,46.6,2025-04-24T18:40:31.616Z,2025-04-24T18:40:36Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676279727,213,1.78,5676279723,141,81.4,5676279725,212,24.2,5676279719,56,Left,5676279721,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525239,770,1,2,82,50,evf5hhqgnjhwjsth1m6pawxdp,1,66.7,76.3,2025-04-24T18:40:35.903Z,2025-04-24T18:40:38Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676279823,213,0.57,5676279815,56,Left,5676279817,140,78.8,5676279819,141,88.3,5676279821,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525283,771,1,2,82,53,evf5hhqgnjhwjsth1m6pawxdp,1,80.8,88.3,2025-04-24T18:40:38.256Z,2025-04-24T18:40:44Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5676280073,56,Center,5676280081,213,5.82,5676280075,140,97.4,5676280079,212,19.5,5676280077,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525555,774,4,2,82,55,evf5hhqgnjhwjsth1m6pawxdp,1,96.5,70.2,2025-04-24T18:40:40.542Z,2025-04-24T19:08:12Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676281813,152,,5676281815,265,,5676281807,9,,5676281811,56,Center,5676282789,348,80s55a7uw8kypoikefwhtdm5m,5676283213,233,676,5676281809,13,,5676281817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525569,676,4,2,82,55,7hlumphk42363z3i2nry2wrzj,0,3.5,29.8,2025-04-24T18:40:40.543Z,2025-04-24T19:08:13Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5676282741,9,,5676282749,265,,5676283233,233,774,5676282745,56,Back,5676282743,13,,5676282747,152,,5676282751,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525287,772,43,2,82,59,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-24T18:40:44.736Z,2025-04-24T18:41:34Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676280087,56,Center,5676281175,211,0,5676281101,286,0,5676282443,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525305,773,43,2,83,0,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-24T18:40:45.856Z,2025-04-24T18:41:26Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676280189,56,Center,5676280191,346,0,5676281979,144,5,5676281441,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525505,675,43,2,83,1,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-24T18:40:46.305Z,2025-04-24T18:42:01Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676281331,56,Back,5676281333,346,0,5676283355,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525973,677,58,2,84,34,7hlumphk42363z3i2nry2wrzj,0,0.0,0.0,2025-04-24T18:42:19.281Z,2025-04-24T18:42:25Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5676283977,9,,5676283985,56,Back,5676283979,186,,5676283983,73,,5676283981,179,,5676284061,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525965,775,16,2,84,34,evf5hhqgnjhwjsth1m6pawxdp,1,88.5,50.0,2025-04-24T18:42:19.281Z,2025-04-24T18:42:37Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5676284349,472,774,5676283949,214,,5676283995,375,84:33.305,5676283947,56,Center,5676284333,390,548954,5676284335,458,,5676284337,230,97.8,5676283943,9,,5676283945,17,5676284345,282,evf5hhqgnjhwjsth1m6pawxdp,5676284343,281,8s2p8s6huogpkao0lce8m5n8,5676284339,231,5676283991,374,5676284325,102,52.0,,50.5,5676284323,77,,2025-04-24 19:42:18.556,5676283987,20,,5676284341,280,PENALTY_WON,5676284327,103,20.3,5676284429,353,677
2805526335,680,1,2,85,31,7hlumphk42363z3i2nry2wrzj,1,50.2,49.9,2025-04-24T18:43:16.350Z,2025-04-24T18:43:19Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5676285745,140,33.7,5676285743,56,Back,5676285749,212,20.6,5676285751,213,2.57,5676285753,279,G,5676285747,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526357,681,1,2,85,33,7hlumphk42363z3i2nry2wrzj,0,33.7,66.3,2025-04-24T18:43:19.248Z,2025-04-24T18:43:22Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5676285873,213,5.76,5676285875,1,,5676285869,141,31.8,5676285867,140,72.6,5676285865,56,Center,5676285863,157,,5676285871,212,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526379,776,1,2,85,38,evf5hhqgnjhwjsth1m6pawxdp,1,23.8,66.4,2025-04-24T18:43:24.240Z,2025-04-24T18:43:25Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676286007,212,13.0,5676285999,3,,5676286003,140,32.1,5676286005,141,80.6,5676286001,56,Back,5676286009,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526383,777,1,2,85,40,evf5hhqgnjhwjsth1m6pawxdp,0,32.1,80.6,2025-04-24T18:43:25.728Z,2025-04-24T18:43:26Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5676286023,141,69.1,5676286025,212,8.6,5676286019,56,Back,5676286021,140,35.6,5676286017,3,,5676286027,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526393,682,1,2,85,41,7hlumphk42363z3i2nry2wrzj,1,70.3,37.0,2025-04-24T18:43:26.670Z,2025-04-24T18:43:27Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5676286129,140,75.9,5676286131,141,37.1,5676286127,56,Center,5676286133,212,5.9,5676286135,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526405,683,1,2,85,42,7hlumphk42363z3i2nry2wrzj,1,76.0,38.2,2025-04-24T18:43:27.742Z,2025-04-24T18:43:30Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5676286187,56,Center,5676286191,140,79.8,5676286195,212,6.4,5676286193,141,45.5,5676286197,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526411,684,61,2,85,43,7hlumphk42363z3i2nry2wrzj,0,79.8,45.5,2025-04-24T18:43:28.941Z,2025-04-24T18:52:30Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5676286221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526397,778,43,2,85,44,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-24T18:43:29.649Z,2025-04-24T18:52:53Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5676308511,144,8,5676286151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526421,779,1,2,85,46,evf5hhqgnjhwjsth1m6pawxdp,0,28.0,74.1,2025-04-24T18:43:31.793Z,2025-04-24T18:43:32Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676286287,157,,5676286299,1,,5676286291,140,55.4,5676286295,212,29.3,5676286293,141,65.7,5676286289,56,Center,5676286297,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526431,685,1,2,85,48,7hlumphk42363z3i2nry2wrzj,0,44.8,40.0,2025-04-24T18:43:33.759Z,2025-04-24T18:43:34Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5676286349,140,67.5,5676286345,157,,5676286357,1,,5676286355,213,0.26,5676286347,56,Center,5676286353,212,24.7,5676286351,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526445,781,61,2,85,52,evf5hhqgnjhwjsth1m6pawxdp,0,39.3,73.6,2025-04-24T18:43:37.777Z,2025-04-24T18:43:37Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5676286423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526457,686,4,2,85,53,7hlumphk42363z3i2nry2wrzj,1,62.6,29.0,2025-04-24T18:43:38.638Z,2025-04-24T18:55:04Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5676286513,286,,5676286529,233,782,5676286507,56,Center,5676286511,265,,5676286505,13,,5676286509,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526449,782,4,2,85,53,evf5hhqgnjhwjsth1m6pawxdp,0,37.4,71.0,2025-04-24T18:43:38.639Z,2025-04-24T18:43:42Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5676286455,152,,5676286453,56,Back,5676286547,233,686,5676286451,13,,5676286459,285,,5676286457,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526481,687,1,2,85,57,7hlumphk42363z3i2nry2wrzj,1,61.6,35.7,2025-04-24T18:43:42.526Z,2025-04-24T18:43:45Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5676286687,212,21.9,5676286679,152,,5676286689,213,1.51,5676286681,56,Center,5676286683,140,62.8,5676286685,141,67.8,5676286677,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526527,688,1,2,86,1,7hlumphk42363z3i2nry2wrzj,1,63.8,69.1,2025-04-24T18:43:46.303Z,2025-04-24T18:43:51Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5676286957,141,90.0,5676286959,212,26.6,5676286961,213,0.56,5676286953,56,Left,5676286955,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526551,689,1,2,86,5,7hlumphk42363z3i2nry2wrzj,1,94.3,83.6,2025-04-24T18:43:50.912Z,2025-04-24T18:44:09Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5676287069,2,,5676287089,213,4.69,5676287081,140,93.4,5676287083,141,6.2,5676287617,345,,5676287077,56,Right,5676287087,212,52.6,5676287091,1,,5676287073,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526563,690,1,2,86,10,7hlumphk42363z3i2nry2wrzj,1,93.4,6.2,2025-04-24T18:43:56.047Z,2025-04-24T18:43:57Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5676287167,212,19.1,5676287169,213,2.74,5676287161,56,Right,5676287165,141,17.3,5676287163,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526569,691,1,2,86,12,7hlumphk42363z3i2nry2wrzj,0,76.7,17.3,2025-04-24T18:43:57.727Z,2025-04-24T18:44:00Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676287219,140,88.8,5676287217,56,Center,5676287221,141,46.3,5676287223,212,23.5,5676287225,213,1.00,5676287213,2,,5676287215,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526577,783,12,2,86,14,evf5hhqgnjhwjsth1m6pawxdp,1,9.6,61.4,2025-04-24T18:43:59.632Z,2025-04-24T18:58:15Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676287281,141,43.3,5676287315,15,,5676287285,213,5.77,5676287277,56,Back,5676287279,140,30.3,5676287283,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526581,692,1,2,86,15,7hlumphk42363z3i2nry2wrzj,1,72.7,57.7,2025-04-24T18:44:00.414Z,2025-04-24T18:58:16Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,1.0,,5676288057,1,,5676288049,140,81.1,5676288051,141,46.6,5676287305,56,Center,5676288413,210,13,5676288053,212,11.6,5676288055,213,5.58,5676288047,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526605,693,13,2,86,17,7hlumphk42363z3i2nry2wrzj,1,85.0,43.7,2025-04-24T18:44:03.102Z,2025-04-24T19:01:58Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5676288447,231,47.7,5676288207,17,,5676288431,84,,5676287435,22,,5676288435,55,692,5676288433,29,,5676288439,102,42.4,5676287439,56,Center,5676288441,103,5676288443,328,,5676288445,230,98.1,5676288205,72,,,,,,5.6,,,,,,,,,,,,,,,,,
