id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2817178447,663,74,2,74,29,evf5hhqgnjhwjsth1m6pawxdp,1,17.9,45.8,2025-05-19T18:33:08.939Z,2025-05-19T19:02:23Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5740517603,233,850,5740463841,56,Back,5740517229,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178451,710,15,2,74,30,46yo78zak2j7kaxc5ak1fnm60,1,78.0,44.6,2025-05-19T18:33:09.852Z,2025-05-19T18:51:08Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5740526895,18,,5740464521,78,,5740464535,146,84.5,5740463859,56,Center,5740464527,103,19,5740464551,233,664,5740464519,72,,5740464537,147,45.8,5740464539,230,97.6,5740464541,231,50.5,5740464525,102,5740464531,458,,5740464517,25,,5740526899,215,5740526901,328,48.8,,5740464533,82,,,,,,,,,,
2817178459,664,10,2,74,30,evf5hhqgnjhwjsth1m6pawxdp,1,11.2,52.7,2025-05-19T18:33:09.952Z,2025-05-19T18:33:24Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740463935,94,,5740463937,56,Back,5740464559,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178461,711,43,2,74,31,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-05-19T18:33:11.050Z,2025-05-19T18:33:30Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5740463939,56,Center,5740464825,144,7,5740463941,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178467,712,13,2,74,32,46yo78zak2j7kaxc5ak1fnm60,1,79.1,49.7,2025-05-19T18:33:11.867Z,2025-05-19T18:50:52Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5740465087,102,59.7,5740465085,73,,5740465093,328,,5740465099,231,50.7,5740463949,56,Center,5740465083,20,,5740463947,18,,5740528193,215,,5740465095,458,,5740465097,230,97.8,5740465081,25,5740465089,103,11.1,,,,,,,,,,,,,,,,,,,,,
2817178511,665,5,2,74,34,evf5hhqgnjhwjsth1m6pawxdp,1,-0.8,39.2,2025-05-19T18:33:13.292Z,2025-05-19T19:02:12Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740464161,346,,5740464175,233,713,5740464159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178479,713,5,2,74,34,46yo78zak2j7kaxc5ak1fnm60,0,100.8,60.8,2025-05-19T18:33:13.292Z,2025-05-19T18:33:19Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5740464003,346,,5740464001,56,Center,5740464183,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178699,666,1,2,74,56,evf5hhqgnjhwjsth1m6pawxdp,1,4.6,38.8,2025-05-19T18:33:35.708Z,2025-05-19T18:33:41Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740465255,213,1.59,5740465253,212,6.8,5740465245,124,,5740465247,56,Back,5740465259,237,,5740465249,140,4.5,5740465251,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178731,667,1,2,75,2,evf5hhqgnjhwjsth1m6pawxdp,0,10.6,54.6,2025-05-19T18:33:41.501Z,2025-05-19T18:33:45Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5740465399,212,53.1,5740465403,1,,5740465391,155,,5740465401,213,0.13,5740465397,141,64.6,5740465395,140,60.8,5740465393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178739,714,44,2,75,5,46yo78zak2j7kaxc5ak1fnm60,1,39.2,36.9,2025-05-19T18:33:44.779Z,2025-05-19T19:02:39Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740465443,233,668,5740465437,285,,5740465435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178735,668,44,2,75,5,evf5hhqgnjhwjsth1m6pawxdp,0,60.8,63.1,2025-05-19T18:33:44.780Z,2025-05-19T19:02:40Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5740465419,286,,5740465453,233,714,5740465417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178801,715,2,2,75,6,46yo78zak2j7kaxc5ak1fnm60,1,39.1,39.4,2025-05-19T18:33:45.467Z,2025-05-19T18:33:57Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740465863,7,c2pfggtw5hreyomdwogbhjpqs,5740465865,56,Center,5740465739,140,59.1,5740465741,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178849,670,1,2,75,20,evf5hhqgnjhwjsth1m6pawxdp,1,28.3,41.9,2025-05-19T18:33:59.308Z,2025-05-19T18:34:00Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740466021,5,,5740466033,213,1.75,5740466029,141,53.6,5740466023,241,,5740466025,56,Back,5740466027,140,26.9,5740466031,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178879,671,1,2,75,21,evf5hhqgnjhwjsth1m6pawxdp,1,26.8,53.6,2025-05-19T18:34:00.797Z,2025-05-19T18:34:03Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740466203,213,1.56,5740466199,141,88.9,5740466195,56,Back,5740466197,140,27.1,5740466201,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178891,672,1,2,75,23,evf5hhqgnjhwjsth1m6pawxdp,1,27.3,93.0,2025-05-19T18:34:03.100Z,2025-05-19T18:34:04Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5740466269,141,74.2,5740466273,213,4.34,5740466267,140,22.5,5740466271,212,13.7,5740466265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178901,673,1,2,75,24,evf5hhqgnjhwjsth1m6pawxdp,1,22.9,77.0,2025-05-19T18:34:04.220Z,2025-05-19T18:34:05Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740466319,56,Back,5740466327,213,5.97,5740466321,140,33.4,5740466325,212,11.6,5740466323,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178911,674,1,2,75,25,evf5hhqgnjhwjsth1m6pawxdp,1,32.0,72.3,2025-05-19T18:34:05.084Z,2025-05-19T18:34:06Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5740466389,56,Back,5740466393,141,83.0,5740466391,140,22.0,5740466397,213,2.54,5740466395,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178929,675,1,2,75,26,evf5hhqgnjhwjsth1m6pawxdp,1,22.0,83.0,2025-05-19T18:34:06.158Z,2025-05-19T18:34:07Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740466509,213,1.20,5740466503,140,24.9,5740466505,141,94.5,5740466507,212,8.4,5740466501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178935,676,1,2,75,28,evf5hhqgnjhwjsth1m6pawxdp,0,25.0,94.7,2025-05-19T18:34:07.358Z,2025-05-19T18:34:07Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5740466535,56,Center,5740466537,140,54.0,5740466533,155,,5740466543,213,5.77,5740466545,1,,5740466541,212,34.9,5740466539,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178965,717,1,2,75,31,46yo78zak2j7kaxc5ak1fnm60,1,26.3,28.3,2025-05-19T18:34:10.299Z,2025-05-19T18:34:11Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740466687,213,6.02,5740466681,140,54.1,5740466685,212,30.2,5740466683,141,16.7,5740466679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817178995,718,1,2,75,32,46yo78zak2j7kaxc5ak1fnm60,1,54.1,16.7,2025-05-19T18:34:11.468Z,2025-05-19T18:34:15Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740466889,213,1.09,5740466885,141,28.0,5740466887,212,8.7,5740466881,56,Center,5740466883,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179001,719,61,2,75,34,46yo78zak2j7kaxc5ak1fnm60,0,66.8,36.3,2025-05-19T18:34:13.960Z,2025-05-19T18:34:23Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5740466903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179025,677,3,2,75,35,evf5hhqgnjhwjsth1m6pawxdp,1,31.2,59.5,2025-05-19T18:34:14.621Z,2025-05-19T19:02:34Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740467051,56,Back,5740467053,285,,5740467121,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179007,720,45,2,75,35,46yo78zak2j7kaxc5ak1fnm60,0,68.8,40.5,2025-05-19T18:34:14.621Z,2025-05-19T19:02:34Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5740466929,56,Center,5740467151,286,,5740467147,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179057,679,1,2,75,38,evf5hhqgnjhwjsth1m6pawxdp,1,35.1,39.8,2025-05-19T18:34:18.029Z,2025-05-19T18:34:20Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740467259,213,0.08,5740467253,140,48.1,5740467251,56,Back,5740467257,212,13.7,5740467255,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179035,721,43,2,75,38,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-05-19T18:34:18.203Z,2025-05-19T18:51:40Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5740467427,399,dptjb2pmzpzagb4rcndchf7ro,5740531957,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179075,680,1,2,75,41,evf5hhqgnjhwjsth1m6pawxdp,1,48.0,42.1,2025-05-19T18:34:20.429Z,2025-05-19T18:51:47Z,dptjb2pmzpzagb4rcndchf7ro,L. Carlstrand,,,5740467389,213,4.17,5740467381,56,Back,5740467387,212,27.3,5740467385,141,7.7,5740467383,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179079,681,1,2,75,43,evf5hhqgnjhwjsth1m6pawxdp,0,34.5,7.7,2025-05-19T18:34:22.780Z,2025-05-19T18:51:49Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740467407,213,6.20,5740467405,212,25.8,5740467399,56,Right,5740467403,141,4.6,5740467397,155,,5740467401,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179145,682,1,2,75,48,evf5hhqgnjhwjsth1m6pawxdp,1,69.5,33.7,2025-05-19T18:34:27.404Z,2025-05-19T18:34:30Z,dptjb2pmzpzagb4rcndchf7ro,L. Carlstrand,,,5740467779,141,24.0,5740467783,213,3.85,5740467781,212,10.1,5740467775,56,Center,5740467777,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179147,683,1,2,75,50,evf5hhqgnjhwjsth1m6pawxdp,1,65.9,28.5,2025-05-19T18:34:30.029Z,2025-05-19T18:34:31Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,5740467795,213,1.50,5740467793,212,18.8,5740467787,56,Center,5740467789,140,67.1,5740467791,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179179,684,1,2,75,51,evf5hhqgnjhwjsth1m6pawxdp,1,66.8,56.1,2025-05-19T18:34:31.228Z,2025-05-19T18:34:34Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5740467941,213,1.43,5740467939,212,17.8,5740467937,141,82.0,5740467935,140,69.1,5740467933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179251,685,1,2,75,55,evf5hhqgnjhwjsth1m6pawxdp,1,72.7,85.0,2025-05-19T18:34:34.492Z,2025-05-19T18:34:42Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5740468299,213,0.51,5740468287,140,85.3,5740468283,56,Left,5740468293,141,95.9,5740468297,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179257,686,1,2,76,3,evf5hhqgnjhwjsth1m6pawxdp,0,84.5,93.2,2025-05-19T18:34:42.428Z,2025-05-19T18:34:42Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740468321,140,79.5,5740468327,213,3.98,5740468325,212,7.8,5740468323,141,84.7,5740468319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179281,722,61,2,76,4,46yo78zak2j7kaxc5ak1fnm60,1,14.3,27.7,2025-05-19T18:34:43.899Z,2025-05-19T18:53:03Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5740468445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179293,724,1,2,76,6,46yo78zak2j7kaxc5ak1fnm60,0,24.7,27.9,2025-05-19T18:34:45.627Z,2025-05-19T18:53:06Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5740468507,140,21.9,5740468505,56,Back,5740468509,141,41.3,5740468511,212,9.6,5740468513,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817191395,829,8,2,76,7,evf5hhqgnjhwjsth1m6pawxdp,1,68.1,53.6,2025-05-19T18:34:46.697Z,2025-05-19T18:53:00Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5740537157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179321,687,1,2,76,7,evf5hhqgnjhwjsth1m6pawxdp,1,74.3,64.5,2025-05-19T18:34:46.845Z,2025-05-19T18:52:43Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5740468671,140,53.0,5740468673,141,53.4,5740468677,213,3.47,5740468675,212,23.6,5740468669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179331,689,1,2,76,9,evf5hhqgnjhwjsth1m6pawxdp,1,51.2,53.7,2025-05-19T18:34:49.020Z,2025-05-19T18:34:50Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740468703,56,Center,5740468705,140,52.6,5740468707,141,26.1,5740468709,212,18.8,5740468711,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179355,690,1,2,76,11,evf5hhqgnjhwjsth1m6pawxdp,0,52.6,26.1,2025-05-19T18:34:50.317Z,2025-05-19T18:34:52Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740468803,140,67.2,5740468801,56,Right,5740468807,212,19.4,5740468805,141,8.6,5740468809,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179389,691,4,2,76,15,evf5hhqgnjhwjsth1m6pawxdp,1,67.2,9.8,2025-05-19T18:34:54.667Z,2025-05-19T19:01:46Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5740469089,265,,5740469091,286,,5740469117,233,725,5740469083,13,,5740469087,152,,5740469085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179373,725,4,2,76,15,46yo78zak2j7kaxc5ak1fnm60,0,32.8,90.2,2025-05-19T18:34:54.668Z,2025-05-19T18:35:01Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5740468955,56,Back,5740468957,152,,5740469195,233,691,5740468953,13,,5740468961,285,,5740468959,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179569,693,1,2,76,35,evf5hhqgnjhwjsth1m6pawxdp,1,53.4,10.4,2025-05-19T18:35:14.732Z,2025-05-19T18:35:15Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740469929,141,5.5,5740469933,213,5.82,5740469921,152,,5740469919,5,,5740469931,212,7.5,5740469925,140,59.8,5740469923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179577,694,1,2,76,36,evf5hhqgnjhwjsth1m6pawxdp,1,59.8,5.6,2025-05-19T18:35:15.836Z,2025-05-19T18:35:17Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740469961,213,3.28,5740469959,212,14.3,5740469955,140,46.3,5740469957,141,2.6,5740469953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179633,695,1,2,76,43,evf5hhqgnjhwjsth1m6pawxdp,1,60.6,3.1,2025-05-19T18:35:22.429Z,2025-05-19T18:53:50Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740470275,141,11.1,5740470277,212,30.1,5740470273,140,88.8,5740470279,213,0.18,5740470271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179663,696,1,2,76,45,evf5hhqgnjhwjsth1m6pawxdp,1,91.5,9.7,2025-05-19T18:35:24.621Z,2025-05-19T18:36:18Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,1.0,5740470457,2,,5740470467,212,25.4,5740470465,141,47.0,5740470463,140,92.0,5740470469,213,1.55,5740473023,210,13,5740473025,154,,5740470461,56,Center,5740470459,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179675,697,44,2,76,47,evf5hhqgnjhwjsth1m6pawxdp,1,91.4,50.8,2025-05-19T18:35:26.778Z,2025-05-19T19:02:40Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740470573,233,726,5740470535,56,Center,5740470537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179649,726,44,2,76,47,46yo78zak2j7kaxc5ak1fnm60,0,8.6,49.2,2025-05-19T18:35:26.779Z,2025-05-19T19:02:40Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740470373,285,,5740470369,56,Back,5740470577,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179681,698,13,2,76,48,evf5hhqgnjhwjsth1m6pawxdp,1,90.3,49.3,2025-05-19T18:35:27.693Z,2025-05-19T18:54:23Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740473057,230,99.9,5740473055,103,13.9,5740472403,15,,5740470565,56,Center,5740473043,83,,5740473049,55,696,5740473053,102,58.7,5740473047,154,,5740473045,29,,5740472407,328,,5740470563,17,5740470561,22,,5740473059,231,48.6,,,,,,,,,,,,,,,,,,
2817179701,699,5,2,76,48,evf5hhqgnjhwjsth1m6pawxdp,0,101.6,57.4,2025-05-19T18:35:28.014Z,2025-05-19T19:02:12Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740470675,346,,5740470673,56,Center,5740470721,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179661,727,5,2,76,48,46yo78zak2j7kaxc5ak1fnm60,1,-1.6,42.6,2025-05-19T18:35:28.014Z,2025-05-19T19:02:12Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740470451,56,Back,5740470453,346,,5740470689,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179803,728,1,2,77,3,46yo78zak2j7kaxc5ak1fnm60,1,4.4,44.2,2025-05-19T18:35:42.364Z,2025-05-19T18:54:42Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5740471149,212,28.0,5740471151,213,0.37,5740471141,124,,5740543777,189,,5740471155,237,,5740471143,56,Back,5740471145,140,29.3,5740471147,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179813,729,1,2,77,4,46yo78zak2j7kaxc5ak1fnm60,1,29.3,59.0,2025-05-19T18:35:43.419Z,2025-05-19T18:54:44Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5740471199,141,76.6,5740543831,189,,5740471203,213,1.36,5740471195,56,Back,5740471197,140,31.7,5740471201,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179849,730,1,2,77,5,46yo78zak2j7kaxc5ak1fnm60,1,31.7,76.6,2025-05-19T18:35:45.003Z,2025-05-19T18:54:54Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740471371,141,54.3,5740471367,56,Back,5740471373,212,20.3,5740471375,213,5.44,5740471369,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179853,731,4,2,77,10,46yo78zak2j7kaxc5ak1fnm60,1,44.0,63.2,2025-05-19T18:35:49.979Z,2025-05-19T19:02:21Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740471425,286,,5740471423,265,,5740471419,56,Back,5740471417,13,,5740471421,152,,5740471485,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179857,700,4,2,77,10,evf5hhqgnjhwjsth1m6pawxdp,0,56.0,36.8,2025-05-19T18:35:49.980Z,2025-05-19T19:02:21Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740471463,13,,5740471465,56,Center,5740471471,285,,5740471467,152,,5740471497,233,731,5740471469,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179909,732,1,2,77,16,46yo78zak2j7kaxc5ak1fnm60,1,51.5,57.0,2025-05-19T18:35:55.564Z,2025-05-19T18:35:59Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740471811,140,53.6,5740471809,56,Center,5740471805,5,,5740471807,152,,5740471815,212,22.3,5740471817,213,4.81,5740471813,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179911,733,4,2,77,19,46yo78zak2j7kaxc5ak1fnm60,1,66.4,17.5,2025-05-19T18:35:59.213Z,2025-05-19T19:02:21Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740471849,152,,5740471841,13,,5740471851,265,,5740471845,56,Right,5740471993,233,701,5740471855,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817179915,701,4,2,77,19,evf5hhqgnjhwjsth1m6pawxdp,0,33.6,82.5,2025-05-19T18:35:59.214Z,2025-05-19T19:02:22Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740471907,13,,5740471915,285,,5740471913,265,,5740471997,233,733,5740471911,152,,5740471909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817180247,734,1,2,77,54,46yo78zak2j7kaxc5ak1fnm60,1,60.1,23.6,2025-05-19T18:36:33.590Z,2025-05-19T18:36:35Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5740473751,212,16.0,5740473741,5,,5740473749,141,33.0,5740473755,213,2.73,5740473743,152,,5740473747,140,46.1,5740473745,56,Back,5740473767,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817180291,735,1,2,77,56,46yo78zak2j7kaxc5ak1fnm60,1,46.2,36.6,2025-05-19T18:36:35.996Z,2025-05-19T18:36:39Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740473987,141,62.6,5740473983,140,52.8,5740473979,56,Center,5740473993,213,1.20,5740473991,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817180299,736,1,2,78,0,46yo78zak2j7kaxc5ak1fnm60,0,55.2,65.5,2025-05-19T18:36:39.275Z,2025-05-19T18:36:41Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5740474115,236,,5740474117,233,703,5740474121,286,,5740474019,141,65.2,5740474023,213,6.20,5740474021,212,2.3,5740474017,140,57.4,5740474015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817180317,703,74,2,78,0,evf5hhqgnjhwjsth1m6pawxdp,1,19.9,26.2,2025-05-19T18:36:39.276Z,2025-05-19T19:02:24Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,5740474091,56,Back,5740474131,233,736,5740474093,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817180347,737,1,2,78,1,46yo78zak2j7kaxc5ak1fnm60,1,57.9,60.2,2025-05-19T18:36:40.507Z,2025-05-19T18:36:45Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5740474339,213,0.08,5740474333,140,73.1,5740474337,212,16.0,5740474331,56,Center,5740474335,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817180369,738,1,2,78,5,46yo78zak2j7kaxc5ak1fnm60,1,91.7,63.3,2025-05-19T18:36:45.052Z,2025-05-19T18:37:03Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,1.0,5740475193,210,15,5740475195,154,,5740474407,213,4.70,5740474401,140,91.6,5740474405,212,8.4,5740474399,56,Center,5740474403,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817180373,739,15,2,78,8,46yo78zak2j7kaxc5ak1fnm60,1,91.7,49.1,2025-05-19T18:36:47.371Z,2025-05-19T18:37:04Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740475231,146,94.2,5740475233,147,49.5,5740475217,55,738,5740474435,17,,5740475211,78,,5740475237,231,50.4,5740475213,29,,5740474433,22,,5740475227,328,,5740475215,154,,5740475255,233,5740474437,56,Center,5740475223,103,19,5740475209,72,5740475235,230,704,,5740475229,82,5740475221,102,50.3,,,98.6,,,,
