id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2813529151,697,1,2,67,32,spvvjmk37iid7hsky9g3nce7,1,70.0,16.2,2025-05-11T13:28:25.837Z,2025-05-11T13:28:28Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5720344425,213,4.97,5720344419,140,72.2,5720344417,56,Right,5720344421,141,3.1,5720344423,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529177,698,1,2,67,34,spvvjmk37iid7hsky9g3nce7,1,70.5,5.3,2025-05-11T13:28:28.010Z,2025-05-11T13:28:29Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720344543,141,15.6,5720344547,213,1.03,5720344541,140,74.5,5720344539,56,Right,5720344545,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529243,699,1,2,67,35,spvvjmk37iid7hsky9g3nce7,1,74.5,15.6,2025-05-11T13:28:28.859Z,2025-05-11T13:28:33Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5720344985,56,Right,5720344991,212,23.6,5720344993,213,6.20,5720344989,141,12.6,5720344987,140,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529249,700,61,2,67,39,spvvjmk37iid7hsky9g3nce7,1,97.0,12.8,2025-05-11T13:28:32.988Z,2025-05-11T13:28:33Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5720345011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529281,565,5,2,67,40,5mbo4f0vps12dr0fcvjn3wyp5,1,2.7,101.4,2025-05-11T13:28:33.740Z,2025-05-11T13:39:08Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5720345233,233,701,5720345161,347,,5720345159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529291,701,5,2,67,40,spvvjmk37iid7hsky9g3nce7,0,97.3,-1.4,2025-05-11T13:28:33.740Z,2025-05-11T13:39:08Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5720345237,233,565,5720345219,347,,5720345217,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529883,566,1,2,68,7,5mbo4f0vps12dr0fcvjn3wyp5,1,7.4,100.0,2025-05-11T13:29:00.236Z,2025-05-11T13:29:27Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5720348287,140,22.6,5720348299,213,5.61,5720348291,141,82.4,5720348295,212,20.4,5720348283,56,Back,5720350257,189,,5720348279,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529897,567,61,2,68,10,5mbo4f0vps12dr0fcvjn3wyp5,1,24.6,88.7,2025-05-11T13:29:03.437Z,2025-05-11T13:29:41Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5720351055,56,Back,5720351363,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529919,702,50,2,68,12,spvvjmk37iid7hsky9g3nce7,1,70.8,26.3,2025-05-11T13:29:05.018Z,2025-05-11T13:42:16Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720351147,286,,5720353625,233,568,5720348469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529907,568,7,2,68,12,5mbo4f0vps12dr0fcvjn3wyp5,0,29.2,73.7,2025-05-11T13:29:05.019Z,2025-05-11T13:42:16Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5720353507,56,Back,5720353545,233,702,5720353509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529943,704,1,2,68,15,spvvjmk37iid7hsky9g3nce7,0,65.0,38.9,2025-05-11T13:29:08.989Z,2025-05-11T13:29:09Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5720348599,1,,5720348587,140,97.0,5720348585,56,Center,5720348591,212,33.7,5720348595,213,6.21,5720348583,155,,5720348589,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813530019,569,12,2,68,18,5mbo4f0vps12dr0fcvjn3wyp5,1,5.7,62.4,2025-05-11T13:29:11.988Z,2025-05-11T13:34:15Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5720349157,167,,5720349047,141,67.6,5720349043,56,Back,5720349049,212,8.7,5720349045,140,0.0,5720349051,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813530033,570,6,2,68,19,5mbo4f0vps12dr0fcvjn3wyp5,0,0.0,67.7,2025-05-11T13:29:12.715Z,2025-05-11T13:39:13Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5720349183,56,Back,5720349185,73,,5720350567,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813529977,705,6,2,68,19,spvvjmk37iid7hsky9g3nce7,1,100.0,32.3,2025-05-11T13:29:12.715Z,2025-05-11T13:39:12Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5720350533,75,,5720350541,233,570,5720348769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813530673,706,1,2,68,50,spvvjmk37iid7hsky9g3nce7,1,99.5,0.4,2025-05-11T13:29:43.821Z,2025-05-11T13:30:18Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,1.0,,5720352505,213,1.72,5720352497,141,47.5,5720352499,212,32.4,5720352493,56,Center,5720352485,2,,5720353729,154,,5720352495,140,95.0,5720352507,1,,5720352489,155,,5720352487,6,5720352491,223,,5720353727,210,,,,13,,,,,,,,,,,,,,,,,,,,,
2813531201,709,44,2,68,53,spvvjmk37iid7hsky9g3nce7,1,94.5,51.0,2025-05-11T13:29:46.203Z,2025-05-11T13:30:17Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720355553,233,571,5720355531,56,Center,5720355533,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813530609,571,44,2,68,53,5mbo4f0vps12dr0fcvjn3wyp5,0,5.5,49.0,2025-05-11T13:29:46.204Z,2025-05-11T13:42:39Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5720355931,233,709,5720352149,285,,5720352147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813530677,707,13,2,68,56,spvvjmk37iid7hsky9g3nce7,1,94.6,46.7,2025-05-11T13:29:49.051Z,2025-05-11T13:29:58Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720353777,25,,5720352523,56,Center,5720353807,328,,5720353787,154,,5720353809,230,100,5720353795,55,706,5720353783,29,,5720353779,15,,5720353803,102,51.9,5720352521,16,5720353805,103,75,5720353781,74,5720353811,231,,,48.6,,,,,,,,,,,,,,,,,,,,
2813530635,572,5,2,68,57,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.2,47.6,2025-05-11T13:29:50.244Z,2025-05-11T13:34:28Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5720352315,56,Back,5720352951,233,708,5720352317,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813530747,708,5,2,68,57,spvvjmk37iid7hsky9g3nce7,0,101.2,52.4,2025-05-11T13:29:50.244Z,2025-05-11T13:39:08Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720352921,346,,5720353019,233,572,5720352919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813531547,573,1,2,69,31,5mbo4f0vps12dr0fcvjn3wyp5,0,4.5,40.1,2025-05-11T13:30:24.109Z,2025-05-11T13:30:29Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5720357303,74,,5720357301,1,,5720357299,213,0.04,5720357293,140,69.6,5720357291,56,Center,5720357295,141,44.2,5720357297,212,68.4,5720357289,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813531585,710,1,2,69,36,spvvjmk37iid7hsky9g3nce7,1,31.8,58.2,2025-05-11T13:30:29.899Z,2025-05-11T13:30:31Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5720357489,140,38.4,5720357495,213,0.64,5720357493,212,8.6,5720357491,141,65.8,5720357485,3,,5720357487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813531651,712,1,2,69,40,spvvjmk37iid7hsky9g3nce7,1,40.5,76.9,2025-05-11T13:30:33.756Z,2025-05-11T13:30:36Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720357819,141,89.7,5720357815,56,Back,5720357823,213,2.37,5720357821,212,12.5,5720357817,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813531653,713,50,2,69,43,spvvjmk37iid7hsky9g3nce7,1,31.9,84.7,2025-05-11T13:30:36.557Z,2025-05-11T13:42:17Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5720357827,56,Back,5720358061,233,574,5720357829,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813531693,574,7,2,69,43,5mbo4f0vps12dr0fcvjn3wyp5,1,68.1,15.3,2025-05-11T13:30:36.558Z,2025-05-11T13:42:17Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5720358001,286,,5720357999,56,Right,5720358043,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813531757,576,1,2,69,46,5mbo4f0vps12dr0fcvjn3wyp5,1,76.7,29.8,2025-05-11T13:30:39.373Z,2025-05-11T13:30:52Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,1.0,,5720358281,212,10.9,5720358279,141,45.4,5720358283,213,1.79,5720359467,210,15,5720358275,56,Center,5720358277,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813531765,577,15,2,69,48,5mbo4f0vps12dr0fcvjn3wyp5,1,73.6,53.1,2025-05-11T13:30:41.132Z,2025-05-11T13:30:53Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5720359505,55,576,5720359497,72,,5720359521,215,,5720358321,22,,5720358325,56,Center,5720359525,146,98.5,5720359499,76,,5720359501,29,,5720358323,18,,5720359577,233,5720359517,103,2.5,5720359527,147,5720359513,102,714,50.4,52.6,,,,,,,,,,,,,,,,,,,,
2813531775,714,10,2,69,48,spvvjmk37iid7hsky9g3nce7,1,2.9,46.0,2025-05-11T13:30:41.232Z,2025-05-11T13:30:53Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5720358613,177,,5720358371,56,Back,5720358369,182,,5720359581,233,577,5720358615,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813531995,716,1,2,69,58,spvvjmk37iid7hsky9g3nce7,1,12.9,50.7,2025-05-11T13:30:51.325Z,2025-05-11T13:30:58Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5720359473,287,,5720359453,213,1.01,5720359445,141,95.0,5720359437,123,,5720359449,212,35.7,5720359439,56,Back,5720359441,140,31.1,5720360019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532177,717,1,2,70,5,spvvjmk37iid7hsky9g3nce7,1,27.3,81.2,2025-05-11T13:30:58.635Z,2025-05-11T13:31:01Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5720360353,56,Back,5720360351,196,,5720360359,212,52.8,5720360349,155,,5720360357,141,3.8,5720360363,1,,5720360355,140,31.1,5720360361,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532199,718,1,2,70,8,spvvjmk37iid7hsky9g3nce7,1,32.2,2.6,2025-05-11T13:31:01.852Z,2025-05-11T13:31:03Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720360461,141,18.9,5720360455,56,Back,5720360463,212,12.8,5720360465,213,2.09,5720360459,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532233,719,1,2,70,10,spvvjmk37iid7hsky9g3nce7,1,26.4,20.1,2025-05-11T13:31:03.804Z,2025-05-11T13:31:06Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720360659,141,5.2,5720360657,140,29.8,5720360663,213,5.05,5720360655,56,Back,5720360661,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532265,720,1,2,70,12,spvvjmk37iid7hsky9g3nce7,1,27.6,5.5,2025-05-11T13:31:05.867Z,2025-05-11T13:31:08Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720360839,213,2.73,5720360831,56,Back,5720360833,140,18.9,5720360835,141,11.4,5720360837,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532351,721,1,2,70,15,spvvjmk37iid7hsky9g3nce7,1,18.9,11.4,2025-05-11T13:31:08.108Z,2025-05-11T13:31:13Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720361323,140,2.7,5720361333,213,2.42,5720361329,212,22.7,5720361319,56,Back,5720361325,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532391,722,1,2,70,20,spvvjmk37iid7hsky9g3nce7,0,4.9,25.9,2025-05-11T13:31:13.405Z,2025-05-11T13:31:16Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5720361555,213,6.15,5720361547,56,Right,5720361557,1,,5720361553,212,49.7,5720361549,140,51.8,5720361545,155,,5720361551,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532403,578,44,2,70,22,5mbo4f0vps12dr0fcvjn3wyp5,1,49.8,83.5,2025-05-11T13:31:15.308Z,2025-05-11T13:42:39Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5720361589,56,Back,5720361715,285,,5720361671,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532399,723,44,2,70,22,spvvjmk37iid7hsky9g3nce7,0,50.2,16.5,2025-05-11T13:31:15.309Z,2025-05-11T13:42:39Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5720432859,286,,5720361707,233,578,5720361581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532427,579,1,2,70,22,5mbo4f0vps12dr0fcvjn3wyp5,1,51.7,82.9,2025-05-11T13:31:15.853Z,2025-05-11T13:31:17Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5720361743,140,61.9,5720361747,212,11.0,5720361741,56,Left,5720361739,3,,5720361745,141,86.6,5720361749,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532461,580,1,2,70,23,5mbo4f0vps12dr0fcvjn3wyp5,0,61.9,86.6,2025-05-11T13:31:16.860Z,2025-05-11T13:31:20Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5720361943,212,23.4,5720361941,141,70.5,5720361939,140,81.6,5720361947,1,,5720361937,56,Center,5720361945,213,5.80,5720361935,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532465,724,12,2,70,27,spvvjmk37iid7hsky9g3nce7,1,19.5,25.6,2025-05-11T13:31:20.027Z,2025-05-11T13:31:21Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5720361981,212,19.6,5720361975,56,Back,5720361983,213,5.00,5720361979,141,0.0,5720361977,140,24.8,5720362007,15,,5720362045,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532499,581,5,2,70,27,5mbo4f0vps12dr0fcvjn3wyp5,1,75.4,102.0,2025-05-11T13:31:20.845Z,2025-05-11T13:39:09Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5720362167,56,Left,5720362175,233,725,5720362169,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532469,725,5,2,70,27,spvvjmk37iid7hsky9g3nce7,0,24.6,-2.0,2025-05-11T13:31:20.845Z,2025-05-11T13:31:24Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5720362185,233,581,5720362015,56,Back,5720362017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813532973,582,1,2,70,52,5mbo4f0vps12dr0fcvjn3wyp5,1,79.2,100.0,2025-05-11T13:31:45.469Z,2025-05-11T13:32:30Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5720364635,107,,5720364639,56,Left,5720364645,212,16.6,5720364641,140,93.6,5720364647,213,5.86,5720364643,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813533679,586,61,2,70,54,5mbo4f0vps12dr0fcvjn3wyp5,0,94.6,93.3,2025-05-11T13:31:47.349Z,2025-05-11T13:32:27Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5720368101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813533005,726,43,2,70,55,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-11T13:31:48.414Z,2025-05-11T13:32:07Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720366665,144,8,5720364763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813533029,583,5,2,70,56,5mbo4f0vps12dr0fcvjn3wyp5,0,91.2,101.8,2025-05-11T13:31:49.037Z,2025-05-11T13:31:59Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5720364929,233,727,5720364899,347,,5720364897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813533025,727,5,2,70,56,spvvjmk37iid7hsky9g3nce7,1,8.8,-1.8,2025-05-11T13:31:49.037Z,2025-05-11T13:39:09Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720364885,56,Back,5720364887,347,,5720364959,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813533469,584,18,2,71,18,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-11T13:32:11.441Z,2025-05-11T13:32:12Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5720367077,59,8,5720367073,42,,5720367145,55,585,5720367075,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813533473,585,19,2,71,18,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-11T13:32:11.442Z,2025-05-11T13:32:12Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5720367123,55,584,5720367117,293,5,5720367107,145,7,5720367121,44,Midfielder,5720367099,42,,5720367113,292,7,5720367109,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813533951,587,18,2,71,35,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-11T13:32:28.567Z,2025-05-11T13:32:48Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5720369761,55,588,5720369695,59,16,5720369693,44,Defender,5720369691,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813533955,588,19,2,71,35,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-11T13:32:28.568Z,2025-05-11T13:32:48Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5720369737,292,4,5720369747,44,Defender,5720369753,55,587,5720369727,42,,5720369733,59,32,5720369743,293,5,5720369731,145,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534041,728,1,2,71,54,spvvjmk37iid7hsky9g3nce7,1,28.3,0.0,2025-05-11T13:32:47.228Z,2025-05-11T13:32:50Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720370221,213,1.00,5720370217,212,18.8,5720370215,141,21.6,5720370213,140,38.0,5720370211,56,Back,5720370209,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534045,729,43,2,71,57,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-11T13:32:50.568Z,2025-05-11T13:32:57Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720370235,56,Back,5720370671,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534107,730,4,2,72,1,spvvjmk37iid7hsky9g3nce7,1,36.0,24.3,2025-05-11T13:32:54.846Z,2025-05-11T13:39:11Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720370869,233,589,5720370583,152,,5720370579,295,,5720370581,56,Back,5720370585,286,,5720370577,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534121,589,4,2,72,1,5mbo4f0vps12dr0fcvjn3wyp5,0,64.0,75.7,2025-05-11T13:32:54.847Z,2025-05-11T13:39:12Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5720370859,285,,5720370881,233,730,5720370851,13,,5720370853,295,,5720370855,56,Center,5720370857,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534429,731,1,2,72,18,spvvjmk37iid7hsky9g3nce7,1,28.0,32.8,2025-05-11T13:33:11.804Z,2025-05-11T13:33:13Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720372439,212,14.7,5720372433,56,Back,5720372429,5,,5720372441,213,2.27,5720372431,152,,5720372473,189,,5720372435,140,19.0,5720372437,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534487,732,1,2,72,21,spvvjmk37iid7hsky9g3nce7,1,24.3,54.5,2025-05-11T13:33:14.940Z,2025-05-11T13:33:16Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5720372783,56,Back,5720372787,141,54.5,5720372789,212,23.6,5720372785,140,46.8,5720372791,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534551,733,1,2,72,23,spvvjmk37iid7hsky9g3nce7,1,46.4,47.2,2025-05-11T13:33:16.508Z,2025-05-11T13:33:20Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720373131,140,45.6,5720373137,213,4.67,5720373129,56,Back,5720373133,141,15.6,5720373135,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534601,734,1,2,72,27,spvvjmk37iid7hsky9g3nce7,1,45.5,16.8,2025-05-11T13:33:20.524Z,2025-05-11T13:33:23Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5720373435,213,1.62,5720373427,140,44.8,5720373433,212,14.2,5720373429,141,37.7,5720373425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534715,735,1,2,72,30,spvvjmk37iid7hsky9g3nce7,1,44.6,39.7,2025-05-11T13:33:23.485Z,2025-05-11T13:33:28Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5720374031,141,62.6,5720374033,212,15.7,5720374029,140,46.1,5720374027,56,Back,5720374035,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534769,736,1,2,72,35,spvvjmk37iid7hsky9g3nce7,1,56.1,67.8,2025-05-11T13:33:28.220Z,2025-05-11T13:33:31Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5720374331,140,53.4,5720374333,141,51.3,5720374329,56,Center,5720374337,213,4.46,5720374335,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534859,737,1,2,72,37,spvvjmk37iid7hsky9g3nce7,1,54.0,43.6,2025-05-11T13:33:30.957Z,2025-05-11T13:33:35Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5720374801,56,Right,5720374811,212,24.5,5720374813,213,5.01,5720374807,141,9.1,5720374805,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534903,738,1,2,72,41,spvvjmk37iid7hsky9g3nce7,1,61.3,9.5,2025-05-11T13:33:34.908Z,2025-05-11T13:33:37Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720375037,212,6.7,5720375035,141,16.8,5720375031,56,Right,5720375033,140,57.0,5720375039,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534937,739,1,2,72,44,spvvjmk37iid7hsky9g3nce7,1,57.0,16.8,2025-05-11T13:33:37.596Z,2025-05-11T13:33:40Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5720375251,140,61.4,5720375249,56,Right,5720375253,141,3.1,5720375257,213,5.17,5720375255,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813534993,740,1,2,72,47,spvvjmk37iid7hsky9g3nce7,0,62.6,6.8,2025-05-11T13:33:40.012Z,2025-05-11T13:33:42Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5720375547,1,,5720375537,141,50.0,5720375545,213,0.74,5720375535,140,93.4,5720375531,155,,5720375533,56,Center,5720375541,212,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
