id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2818842787,666,5,2,67,38,1939bnru25svvgv15k2c7tw2y,1,-1.0,25.3,2025-05-25T13:27:16.603Z,2025-05-25T14:08:55Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749808521,233,676,5749808483,346,,5749808481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842771,676,5,2,67,38,6i936isoyj6d0uuxdj537uc97,0,101.0,74.7,2025-05-25T13:27:16.603Z,2025-05-25T14:08:55Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749808403,346,,5749808401,56,Center,5749808533,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842941,668,1,2,68,5,1939bnru25svvgv15k2c7tw2y,0,3.5,57.2,2025-05-25T13:27:43.688Z,2025-05-25T13:55:02Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5749869045,124,,5749809269,213,0.13,5749809271,1,,5749809267,212,54.1,5749869047,237,,5749809265,141,67.9,5749809263,140,54.6,5749809261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842991,678,1,2,68,10,6i936isoyj6d0uuxdj537uc97,1,40.4,32.1,2025-05-25T13:27:48.677Z,2025-05-25T13:27:51Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749809515,56,Center,5749809513,3,,5749809523,213,0.93,5749809521,212,27.5,5749809519,141,64.6,5749809517,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842995,679,44,2,68,12,6i936isoyj6d0uuxdj537uc97,1,55.2,54.4,2025-05-25T13:27:50.759Z,2025-05-25T14:09:37Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5749809551,233,669,5749809529,286,,5749809527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842987,669,44,2,68,12,1939bnru25svvgv15k2c7tw2y,0,44.8,45.6,2025-05-25T13:27:50.760Z,2025-05-25T14:09:37Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749809511,285,,5749809509,56,Back,5749809567,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843009,680,1,2,68,12,6i936isoyj6d0uuxdj537uc97,0,56.0,64.6,2025-05-25T13:27:51.389Z,2025-05-25T13:27:52Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5749809597,140,70.9,5749809599,141,45.1,5749809603,213,5.58,5749809601,212,20.5,5749809593,3,,5749809595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843057,670,1,2,68,15,1939bnru25svvgv15k2c7tw2y,1,32.0,52.5,2025-05-25T13:27:54.472Z,2025-05-25T13:27:58Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749809887,56,Back,5749809895,213,0.00,5749809891,141,52.5,5749809889,140,36.4,5749809893,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843069,671,1,2,68,19,1939bnru25svvgv15k2c7tw2y,1,34.9,47.6,2025-05-25T13:27:57.960Z,2025-05-25T13:28:00Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749809945,56,Back,5749809953,213,0.86,5749809951,212,8.9,5749809947,140,40.4,5749809949,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843099,672,1,2,68,23,1939bnru25svvgv15k2c7tw2y,1,46.1,54.3,2025-05-25T13:28:02.280Z,2025-05-25T13:28:08Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749810165,213,0.66,5749810155,155,,5749810161,141,92.0,5749810163,212,41.8,5749810159,140,77.5,5749810157,56,Left,5749810167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843105,673,1,2,68,30,1939bnru25svvgv15k2c7tw2y,1,79.6,76.3,2025-05-25T13:28:08.824Z,2025-05-25T13:28:11Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749810213,140,68.7,5749810211,56,Center,5749810215,141,65.5,5749810217,212,13.6,5749810219,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843117,674,1,2,68,32,1939bnru25svvgv15k2c7tw2y,1,68.7,65.5,2025-05-25T13:28:10.986Z,2025-05-25T13:28:14Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749810323,140,89.8,5749810327,212,31.7,5749810319,155,,5749810321,56,Center,5749810325,141,32.2,5749810329,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843137,675,1,2,68,35,1939bnru25svvgv15k2c7tw2y,0,89.8,32.2,2025-05-25T13:28:14.504Z,2025-05-25T13:28:16Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749810435,213,1.62,5749810433,212,17.4,5749810431,141,57.8,5749810429,140,89.0,5749810427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843153,682,1,2,68,36,6i936isoyj6d0uuxdj537uc97,1,12.0,33.3,2025-05-25T13:28:15.453Z,2025-05-25T13:28:18Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749810525,141,42.8,5749810529,213,2.12,5749810523,140,8.2,5749810527,212,7.6,5749810521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843159,683,1,2,68,39,6i936isoyj6d0uuxdj537uc97,1,8.2,42.8,2025-05-25T13:28:18.101Z,2025-05-25T13:28:19Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749810563,56,Back,5749810565,140,34.5,5749810567,141,49.9,5749810581,212,28.0,5749810583,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843171,684,1,2,68,41,6i936isoyj6d0uuxdj537uc97,1,34.5,49.9,2025-05-25T13:28:19.685Z,2025-05-25T13:28:21Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5749810647,213,2.42,5749810641,140,28.0,5749810643,141,58.8,5749810645,212,9.1,5749810639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843173,685,1,2,68,42,6i936isoyj6d0uuxdj537uc97,0,28.1,57.6,2025-05-25T13:28:21.342Z,2025-05-25T13:28:25Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5749810667,213,5.69,5749810823,286,,5749810659,56,Back,5749810817,236,,5749810661,140,30.2,5749810665,212,2.7,5749810657,157,,5749810819,233,676,5749810669,1,,5749810663,141,,,,,,,,,,,55.4,,,,,,,,,,,,,,,,,
2818843187,676,74,2,68,42,1939bnru25svvgv15k2c7tw2y,1,79.8,35.2,2025-05-25T13:28:21.343Z,2025-05-25T14:11:07Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749810825,233,685,5749810801,56,Center,5749810803,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843209,686,44,2,68,45,6i936isoyj6d0uuxdj537uc97,1,18.9,43.0,2025-05-25T13:28:23.586Z,2025-05-25T14:09:38Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749870117,233,677,5749810921,285,,5749810919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843219,677,44,2,68,45,1939bnru25svvgv15k2c7tw2y,0,81.1,57.0,2025-05-25T13:28:23.587Z,2025-05-25T14:09:38Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5749870123,233,686,5749870101,56,Center,5749870103,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818856643,924,12,2,68,46,6i936isoyj6d0uuxdj537uc97,1,18.4,21.5,2025-05-25T13:28:24.550Z,2025-05-25T14:07:24Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749887579,141,4.3,5749887577,140,21.8,5749887581,212,12.2,5749887575,56,Back,5749887583,213,5.01,5749887573,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843221,687,1,2,68,48,6i936isoyj6d0uuxdj537uc97,1,20.0,30.3,2025-05-25T13:28:27.285Z,2025-05-25T13:28:28Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749810969,140,16.9,5749810975,213,4.43,5749810967,56,Back,5749810971,141,14.1,5749810973,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843237,688,1,2,68,50,6i936isoyj6d0uuxdj537uc97,1,16.9,14.0,2025-05-25T13:28:28.790Z,2025-05-25T13:28:31Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749811055,140,15.7,5749811061,213,1.71,5749811053,56,Back,5749811059,212,9.3,5749811057,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843293,689,1,2,68,52,6i936isoyj6d0uuxdj537uc97,1,17.4,27.9,2025-05-25T13:28:30.926Z,2025-05-25T13:28:39Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749811371,56,Back,5749811373,140,29.8,5749811375,141,52.7,5749811377,212,21.3,5749811379,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843315,690,1,2,69,1,6i936isoyj6d0uuxdj537uc97,1,58.1,58.1,2025-05-25T13:28:39.621Z,2025-05-25T13:29:06Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,1.0,,5749811483,56,Center,5749811485,140,61.8,5749812311,210,15,5749811487,141,46.7,5749811489,212,8.7,5749811491,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843321,691,15,2,69,4,6i936isoyj6d0uuxdj537uc97,1,66.4,37.0,2025-05-25T13:28:43.157Z,2025-05-25T13:29:07Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5749812327,215,,5749812183,82,,5749812343,233,678,5749811533,19,,5749812325,103,19,5749812319,55,690,5749812335,231,49.8,5749812331,147,43.7,5749812329,146,82.4,5749812315,78,5749812317,29,,5749811531,22,,5749812323,102,5749812179,20,,51.0,,5749811535,56,Center,5749812333,230,,,,,,,,,,98.0
2818843335,678,10,2,69,4,1939bnru25svvgv15k2c7tw2y,1,17.6,56.3,2025-05-25T13:28:43.257Z,2025-05-25T13:29:07Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749812359,233,691,5749811611,56,Back,5749811609,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843385,692,1,2,69,12,6i936isoyj6d0uuxdj537uc97,0,93.8,5.6,2025-05-25T13:28:51.093Z,2025-05-25T13:28:51Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5749811859,1,,5749811857,213,2.19,5749811849,56,Center,5749811855,212,33.2,5749811853,141,45.5,5749811851,140,75.5,5749811847,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843433,680,1,2,69,15,1939bnru25svvgv15k2c7tw2y,1,17.6,59.9,2025-05-25T13:28:53.656Z,2025-05-25T13:56:36Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749812035,56,Back,5749812039,141,68.5,5749812041,212,6.1,5749812043,213,1.27,5749812037,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843437,681,4,2,69,17,1939bnru25svvgv15k2c7tw2y,1,19.9,69.4,2025-05-25T13:28:56.074Z,2025-05-25T14:08:36Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749812105,152,,5749812099,13,,5749812141,233,693,5749812103,56,Back,5749812101,295,,5749812107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843435,693,4,2,69,17,6i936isoyj6d0uuxdj537uc97,0,80.1,30.6,2025-05-25T13:28:56.075Z,2025-05-25T14:08:37Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749812135,56,Center,5749812149,233,681,5749812131,13,,5749812133,295,,5749812139,286,,5749812137,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843543,682,1,2,69,49,1939bnru25svvgv15k2c7tw2y,1,22.7,67.2,2025-05-25T13:29:28.219Z,2025-05-25T13:29:35Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5749812857,140,76.8,5749812859,141,71.4,5749812863,213,0.05,5749812861,212,56.9,5749812851,157,,5749812853,152,,5749812849,5,,5749812865,1,,5749812855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843571,683,3,2,69,58,1939bnru25svvgv15k2c7tw2y,0,77.7,68.2,2025-05-25T13:29:36.866Z,2025-05-25T14:09:11Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5749812997,286,,5749813247,233,694,5749812995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843617,694,7,2,69,58,6i936isoyj6d0uuxdj537uc97,1,22.3,31.8,2025-05-25T13:29:36.867Z,2025-05-25T14:09:10Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749813235,56,Back,5749813243,233,683,5749813237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843629,695,1,2,70,3,6i936isoyj6d0uuxdj537uc97,0,27.3,12.8,2025-05-25T13:29:41.593Z,2025-05-25T13:29:45Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749813295,140,29.5,5749813305,233,684,5749813301,213,5.71,5749813303,236,,5749813293,56,Back,5749813309,286,,5749813299,212,2.8,5749813297,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843607,684,74,2,70,3,1939bnru25svvgv15k2c7tw2y,1,73.7,95.9,2025-05-25T13:29:41.594Z,2025-05-25T13:29:45Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749813207,285,,5749813203,56,Left,5749813315,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843615,685,5,2,70,3,1939bnru25svvgv15k2c7tw2y,0,75.2,101.6,2025-05-25T13:29:42.265Z,2025-05-25T14:08:56Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749813231,347,,5749813411,233,696,5749813229,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843641,696,5,2,70,3,6i936isoyj6d0uuxdj537uc97,1,24.8,-1.6,2025-05-25T13:29:42.265Z,2025-05-25T14:08:55Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749813403,233,685,5749813385,347,,5749813383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843651,697,1,2,70,9,6i936isoyj6d0uuxdj537uc97,1,24.5,0.0,2025-05-25T13:29:48.173Z,2025-05-25T13:30:10Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749813439,140,34.7,5749813445,213,0.51,5749813441,141,8.2,5749813437,56,Back,5749813443,212,12.3,5749813435,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843657,698,1,2,70,10,6i936isoyj6d0uuxdj537uc97,1,34.7,8.2,2025-05-25T13:29:49.190Z,2025-05-25T13:29:51Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5749813477,212,13.3,5749813479,213,3.37,5749813473,140,22.4,5749813471,56,Back,5749813475,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843667,699,1,2,70,12,6i936isoyj6d0uuxdj537uc97,0,22.2,3.8,2025-05-25T13:29:50.933Z,2025-05-25T13:29:52Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749813535,212,5.3,5749813537,213,1.79,5749813533,141,11.4,5749813531,140,21.1,5749813529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843689,687,1,2,70,13,1939bnru25svvgv15k2c7tw2y,0,86.4,95.1,2025-05-25T13:29:52.140Z,2025-05-25T14:33:03Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,1.0,5749813643,213,4.77,5749813641,212,21.8,5749813637,140,87.5,5749813639,141,63.1,5749815491,154,,5749815493,22,,5749815489,210,16,5749813631,2,,5749813635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843709,700,61,2,70,14,6i936isoyj6d0uuxdj537uc97,0,12.1,33.7,2025-05-25T13:29:53.494Z,2025-05-25T14:33:04Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749813719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843727,701,51,2,70,15,6i936isoyj6d0uuxdj537uc97,1,12.1,33.7,2025-05-25T13:29:54.021Z,2025-05-25T14:33:06Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749814021,170,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843809,688,16,2,70,17,1939bnru25svvgv15k2c7tw2y,1,89.8,63.6,2025-05-25T13:29:55.835Z,2025-05-25T14:28:55Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5749815535,230,94.0,5749815531,214,,5749815519,29,,5749815527,102,50.7,5749872529,468,701,5749815523,55,687,5749815069,20,,5749935851,79,,5749935849,64,,5749815077,375,5749814347,56,Center,5749815521,154,,5749815537,231,5749935853,89,70:16.436,57.6,,5749815533,328,,5749815529,103,5749815073,374,2025-05-25 14:29:54.986,5749814343,22,,,,,20.3
2818844093,703,1,2,71,20,6i936isoyj6d0uuxdj537uc97,1,49.8,50.0,2025-05-25T13:30:58.589Z,2025-05-25T13:31:04Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749815985,279,G,5749815983,213,3.38,5749815975,56,Back,5749815981,212,21.4,5749815977,140,30.0,5749815979,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844119,704,1,2,71,25,6i936isoyj6d0uuxdj537uc97,1,31.9,36.3,2025-05-25T13:31:04.543Z,2025-05-25T13:31:07Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749816131,140,70.5,5749816133,141,34.8,5749816135,212,40.5,5749816127,157,,5749816129,56,Center,5749816137,213,6.26,5749816139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844121,705,44,2,71,28,6i936isoyj6d0uuxdj537uc97,1,73.0,31.0,2025-05-25T13:31:06.989Z,2025-05-25T14:09:38Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5749816145,56,Center,5749816147,286,,5749816167,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844123,689,44,2,71,28,1939bnru25svvgv15k2c7tw2y,0,27.0,69.0,2025-05-25T13:31:06.990Z,2025-05-25T14:09:39Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749816185,233,705,5749816153,285,,5749816151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844139,706,1,2,71,28,6i936isoyj6d0uuxdj537uc97,1,70.5,34.8,2025-05-25T13:31:07.197Z,2025-05-25T13:31:10Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5749816265,213,5.95,5749816255,168,,5749816253,3,,5749816263,212,19.5,5749816261,141,25.5,5749816259,140,88.1,5749816257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844141,707,1,2,71,31,6i936isoyj6d0uuxdj537uc97,0,92.6,19.1,2025-05-25T13:31:10.510Z,2025-05-25T13:31:12Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5749816277,155,,5749816287,213,1.57,5749816279,56,Center,5749816327,286,,5749816285,212,3.1,5749816275,2,,5749816283,141,23.6,5749816281,140,92.6,5749816321,236,,5749816323,233,,,,,,,,,,,690,,,,,,,,,,,,,,,,,
2818844143,690,12,2,71,32,1939bnru25svvgv15k2c7tw2y,1,2.6,81.1,2025-05-25T13:31:10.610Z,2025-05-25T13:31:12Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749816345,233,707,5749816291,56,Back,5749816289,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844149,691,6,2,71,33,1939bnru25svvgv15k2c7tw2y,0,4.6,79.2,2025-05-25T13:31:11.721Z,2025-05-25T13:31:15Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749816365,56,Back,5749816367,73,,5749816443,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844155,708,6,2,71,33,6i936isoyj6d0uuxdj537uc97,1,95.4,20.8,2025-05-25T13:31:11.721Z,2025-05-25T13:35:34Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5749816423,233,691,5749816385,56,Right,5749816389,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844293,709,1,2,72,0,6i936isoyj6d0uuxdj537uc97,0,99.5,0.5,2025-05-25T13:31:39.030Z,2025-05-25T13:58:41Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749817219,213,1.71,5749817221,1,,5749817217,212,42.4,5749817385,2,,5749817207,155,,5749817215,141,62.3,5749817213,140,94.0,5749817211,56,Center,5749872963,224,,5749817205,6,5749817387,233,692,,,,,,,,,,,,,,,,,,,,,,,,,
2818844297,692,11,2,72,4,1939bnru25svvgv15k2c7tw2y,1,4.4,42.7,2025-05-25T13:31:42.905Z,2025-05-25T13:31:48Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5749817245,56,Back,5749817247,88,,5749817393,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844345,693,1,2,72,15,1939bnru25svvgv15k2c7tw2y,1,8.6,44.9,2025-05-25T13:31:54.074Z,2025-05-25T13:31:56Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5749817599,56,Back,5749817603,141,11.3,5749817601,140,28.6,5749817605,212,31.0,5749817597,123,,5749817607,213,5.46,5749817621,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844353,694,1,2,72,17,1939bnru25svvgv15k2c7tw2y,1,28.6,11.3,2025-05-25T13:31:56.474Z,2025-05-25T13:31:57Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749817649,213,1.47,5749817645,141,20.4,5749817647,212,6.2,5749817643,140,29.2,5749817641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844367,695,1,2,72,18,1939bnru25svvgv15k2c7tw2y,0,29.2,20.4,2025-05-25T13:31:57.370Z,2025-05-25T13:31:58Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749817727,213,6.11,5749817723,141,15.9,5749817721,140,45.8,5749817719,56,Back,5749817725,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844389,710,1,2,72,20,6i936isoyj6d0uuxdj537uc97,0,41.9,82.4,2025-05-25T13:31:59.317Z,2025-05-25T13:59:06Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5749817843,140,56.4,5749817847,212,15.2,5749817841,56,Left,5749817849,213,0.03,5749817845,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844397,696,1,2,72,22,1939bnru25svvgv15k2c7tw2y,1,37.6,19.4,2025-05-25T13:32:00.794Z,2025-05-25T13:32:03Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749817897,213,1.97,5749817891,140,35.2,5749817893,141,28.2,5749817889,56,Back,5749817895,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844423,697,1,2,72,24,1939bnru25svvgv15k2c7tw2y,1,35.4,24.3,2025-05-25T13:32:03.113Z,2025-05-25T13:32:06Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749818025,212,21.0,5749818023,141,29.2,5749818027,213,0.16,5749818021,140,55.1,5749818019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844439,698,1,2,72,28,1939bnru25svvgv15k2c7tw2y,1,59.4,26.8,2025-05-25T13:32:06.714Z,2025-05-25T13:32:09Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749818075,140,84.1,5749818081,213,6.04,5749818073,56,Right,5749818079,212,26.7,5749818077,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844443,699,1,2,72,31,1939bnru25svvgv15k2c7tw2y,0,85.6,16.8,2025-05-25T13:32:09.562Z,2025-05-25T13:32:11Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749818103,56,Center,5749818107,141,50.9,5749818099,2,,5749818109,212,23.2,5749818105,140,87.1,5749818111,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844513,712,1,2,72,34,6i936isoyj6d0uuxdj537uc97,1,17.8,40.0,2025-05-25T13:32:12.637Z,2025-05-25T13:32:22Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749818497,140,46.4,5749818499,141,31.9,5749818503,213,6.10,5749818495,56,Back,5749818501,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
