id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId
2810461847,744,43,2,70,48,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-04T15:57:01.783Z,2025-05-04T15:58:28Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5703408617,144,61,5703402525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810461885,606,61,2,70,50,evf5hhqgnjhwjsth1m6pawxdp,1,19.1,32.4,2025-05-04T15:57:03.937Z,2025-05-04T15:59:12Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5703402745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810461911,607,12,2,70,52,evf5hhqgnjhwjsth1m6pawxdp,1,13.3,42.5,2025-05-04T15:57:05.816Z,2025-05-04T15:57:07Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5703402937,167,,5703402903,56,Back,5703402907,141,100.0,5703402905,140,26.2,5703402909,212,42.3,5703402911,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810461915,608,5,2,70,53,evf5hhqgnjhwjsth1m6pawxdp,0,27.6,101.1,2025-05-04T15:57:06.659Z,2025-05-04T16:31:37Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5703403231,233,745,5703402917,347,,5703402915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810461953,745,5,2,70,53,spvvjmk37iid7hsky9g3nce7,1,72.4,-1.1,2025-05-04T15:57:06.659Z,2025-05-04T16:31:36Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5703403137,56,Right,5703403211,233,608,5703403139,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810462487,609,27,2,71,28,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-04T15:57:41.802Z,2025-05-04T15:57:48Z,,,,,5703406075,41,Injury,5703406077,53,d9ta7wtarys9urr5lzoxqv3d,5703406123,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810462421,746,27,2,71,28,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-04T15:57:41.802Z,2025-05-04T15:57:47Z,,,,,5703406099,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463001,610,28,2,72,17,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-04T15:58:30.704Z,2025-05-04T15:58:32Z,,,,,5703408855,55,609,5703408931,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810462989,747,28,2,72,17,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-04T15:58:30.704Z,2025-05-04T15:58:32Z,,,,,5703408791,55,746,5703408907,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463201,748,1,2,72,29,spvvjmk37iid7hsky9g3nce7,1,75.9,0.0,2025-05-04T15:58:42.728Z,2025-05-04T15:58:47Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5703410089,213,1.04,5703410081,56,Right,5703410085,141,18.3,5703410079,107,,5703410083,140,83.0,5703410087,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463205,749,61,2,72,34,spvvjmk37iid7hsky9g3nce7,1,84.7,15.2,2025-05-04T15:58:47.608Z,2025-05-04T15:58:48Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5703410103,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463217,750,1,2,72,35,spvvjmk37iid7hsky9g3nce7,1,76.1,18.3,2025-05-04T15:58:48.568Z,2025-05-04T15:58:49Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5703410137,56,Center,5703410141,141,30.9,5703410145,213,2.72,5703410143,212,20.8,5703410139,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463237,751,1,2,72,36,spvvjmk37iid7hsky9g3nce7,1,58.0,30.9,2025-05-04T15:58:49.304Z,2025-05-04T15:58:50Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703410249,140,66.8,5703410255,212,18.2,5703410259,213,1.04,5703410245,56,Center,5703410253,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463269,752,1,2,72,37,spvvjmk37iid7hsky9g3nce7,1,67.0,54.5,2025-05-04T15:58:50.360Z,2025-05-04T15:58:53Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703410437,212,15.6,5703410433,140,70.0,5703410439,213,1.37,5703410435,141,76.9,5703410431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463305,753,1,2,72,40,spvvjmk37iid7hsky9g3nce7,1,72.6,80.2,2025-05-04T15:58:53.784Z,2025-05-04T15:59:05Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,1.0,,5703410703,140,72.8,5703410707,141,72.4,5703410711,212,5.3,5703411135,210,15,5703410713,213,4.75,5703410701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463309,754,15,2,72,43,spvvjmk37iid7hsky9g3nce7,1,76.5,69.7,2025-05-04T15:58:56.216Z,2025-05-04T15:59:05Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703410853,20,,5703411157,147,53.2,5703411153,215,,5703411149,102,52.9,5703411145,55,753,5703411141,76,,5703411177,233,612,5703410735,18,,5703410737,56,Center,5703410733,22,,5703411143,29,,5703411155,146,98.9,5703411151,103,13.9,,,,,,,,,,,,,,,,,
2810463319,612,10,2,72,43,evf5hhqgnjhwjsth1m6pawxdp,1,2.8,50.3,2025-05-04T15:58:56.316Z,2025-05-04T15:59:06Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5703411197,233,754,5703410779,178,,5703410781,182,,5703410783,56,Back,5703410861,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463433,614,1,2,72,53,evf5hhqgnjhwjsth1m6pawxdp,1,8.8,51.0,2025-05-04T15:59:06.826Z,2025-05-04T15:59:08Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5703411383,213,1.16,5703411373,123,,5703411377,140,11.7,5703411379,141,61.2,5703411375,56,Back,5703411381,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463445,615,1,2,72,55,evf5hhqgnjhwjsth1m6pawxdp,1,11.7,61.2,2025-05-04T15:59:08.106Z,2025-05-04T15:59:09Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5703411447,141,90.0,5703411443,56,Back,5703411451,213,1.48,5703411449,212,19.7,5703411445,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463453,616,1,2,72,55,evf5hhqgnjhwjsth1m6pawxdp,0,13.5,90.0,2025-05-04T15:59:08.970Z,2025-05-04T15:59:10Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5703411543,286,,5703411539,233,755,5703411479,140,14.7,5703411485,213,1.17,5703411481,141,94.4,5703411483,212,3.2,5703411537,236,,5703411477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463457,755,74,2,72,55,spvvjmk37iid7hsky9g3nce7,1,82.4,6.7,2025-05-04T15:59:08.971Z,2025-05-04T16:31:59Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5703411553,233,616,5703411499,56,Right,5703411501,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463467,617,5,2,72,56,evf5hhqgnjhwjsth1m6pawxdp,1,17.2,101.0,2025-05-04T15:59:09.880Z,2025-05-04T16:31:37Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5703411563,347,,5703411561,56,Back,5703411591,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463473,756,5,2,72,56,spvvjmk37iid7hsky9g3nce7,0,82.8,-1.0,2025-05-04T15:59:09.880Z,2025-05-04T16:31:37Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5703411587,347,,5703411585,56,Right,5703411597,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463629,618,1,2,73,7,evf5hhqgnjhwjsth1m6pawxdp,1,21.6,100.0,2025-05-04T15:59:20.425Z,2025-05-04T15:59:22Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5703412369,56,Back,5703412375,212,19.4,5703412371,140,29.3,5703412377,213,5.14,5703412373,141,74.8,5703412367,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463637,619,1,2,73,9,evf5hhqgnjhwjsth1m6pawxdp,0,30.4,73.3,2025-05-04T15:59:22.507Z,2025-05-04T16:00:34Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5703412415,157,,5703412419,140,53.8,5703412423,212,32.6,5703412427,1,,5703412421,141,41.9,5703412425,213,5.57,5703412417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463687,757,1,2,73,13,spvvjmk37iid7hsky9g3nce7,1,46.7,55.5,2025-05-04T15:59:26.105Z,2025-05-04T15:59:27Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703412703,141,46.9,5703412707,213,3.57,5703412699,56,Back,5703412705,212,14.0,5703412701,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463769,759,1,2,73,14,spvvjmk37iid7hsky9g3nce7,1,34.6,46.9,2025-05-04T15:59:27.258Z,2025-05-04T15:59:35Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703413163,140,11.4,5703413167,212,24.4,5703413169,213,3.22,5703413165,141,44.0,5703413161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463795,760,1,2,73,21,spvvjmk37iid7hsky9g3nce7,1,15.0,54.2,2025-05-04T15:59:34.840Z,2025-05-04T15:59:37Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5703413289,212,20.7,5703413285,140,16.8,5703413291,213,1.48,5703413283,56,Back,5703413287,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463851,761,1,2,73,23,spvvjmk37iid7hsky9g3nce7,1,19.1,84.7,2025-05-04T15:59:36.904Z,2025-05-04T15:59:43Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703413653,212,22.4,5703413647,56,Back,5703413655,213,6.23,5703413651,141,83.0,5703413649,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463855,762,4,2,73,30,spvvjmk37iid7hsky9g3nce7,1,38.3,81.7,2025-05-04T15:59:43.144Z,2025-05-04T16:31:55Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703413685,13,,5703413689,152,,5703413691,265,,5703413693,286,,5703413941,233,620,5703413687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810463861,620,4,2,73,30,evf5hhqgnjhwjsth1m6pawxdp,0,61.7,18.3,2025-05-04T15:59:43.145Z,2025-05-04T16:31:56Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5703413881,13,,5703413885,152,,5703413947,233,762,5703413891,285,,5703413887,265,,5703413883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464103,763,18,2,73,53,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-04T16:00:06.234Z,2025-05-04T16:00:07Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5703415021,42,,5703415025,59,7,5703415023,44,Midfielder,5703415053,55,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464105,764,19,2,73,53,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-04T16:00:06.235Z,2025-05-04T16:35:13Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5703415029,42,,5703581983,292,7,5703415033,145,10,5703415037,44,Midfielder,5703415035,59,6,5703415039,55,763,5703581985,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464299,765,18,2,74,12,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-04T16:00:25.569Z,2025-05-04T16:00:26Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5703416081,59,14,5703416079,44,Midfielder,5703416077,42,,5703416173,55,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464303,766,19,2,74,12,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-04T16:00:25.570Z,2025-05-04T16:55:30Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5703696863,293,2,5703416129,59,11,5703416133,55,765,5703416131,44,Midfielder,5703416123,42,,5703416127,145,2,5703696861,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464439,767,1,2,74,23,spvvjmk37iid7hsky9g3nce7,1,48.3,79.0,2025-05-04T16:00:37Z,2025-05-04T16:00:42Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703416971,140,36.6,5703416981,212,14.1,5703416961,5,,5703416965,152,,5703416967,56,Back,5703416983,213,2.62,5703416977,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464441,768,61,2,74,28,spvvjmk37iid7hsky9g3nce7,0,40.7,76.1,2025-05-04T16:00:41.042Z,2025-05-04T16:13:46Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703416991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810476251,749,1,2,74,30,evf5hhqgnjhwjsth1m6pawxdp,0,63.4,35.4,2025-05-04T16:00:43.917Z,2025-05-04T16:14:03Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5703482565,212,16.8,5703482561,140,72.1,5703482559,56,Center,5703482563,141,56.2,5703482567,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464513,769,1,2,74,31,spvvjmk37iid7hsky9g3nce7,1,30.3,53.4,2025-05-04T16:00:44.600Z,2025-05-04T16:00:49Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5703417371,141,55.4,5703417375,213,0.08,5703417369,140,46.5,5703417367,56,Back,5703417373,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464529,770,1,2,74,35,spvvjmk37iid7hsky9g3nce7,1,47.7,55.8,2025-05-04T16:00:48.904Z,2025-05-04T16:00:50Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703417419,141,57.8,5703417415,56,Back,5703417423,213,2.93,5703417421,212,6.5,5703417417,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464545,771,1,2,74,37,spvvjmk37iid7hsky9g3nce7,1,41.6,57.8,2025-05-04T16:00:50.712Z,2025-05-04T16:00:52Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5703417561,141,85.9,5703417565,213,0.93,5703417557,56,Left,5703417559,140,55.1,5703417563,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464591,772,1,2,74,39,spvvjmk37iid7hsky9g3nce7,1,55.1,85.9,2025-05-04T16:00:52.312Z,2025-05-04T16:00:55Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703417761,212,15.8,5703417757,140,69.1,5703417755,56,Left,5703417759,141,94.5,5703417763,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464601,621,83,2,74,42,evf5hhqgnjhwjsth1m6pawxdp,0,29.6,21.8,2025-05-04T16:00:55.602Z,2025-05-04T16:01:01Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5703418113,399,9hg51o20uf6u2bjgshjax9soa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464619,773,1,2,74,42,spvvjmk37iid7hsky9g3nce7,1,75.0,86.5,2025-05-04T16:00:55.833Z,2025-05-04T16:00:58Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703417907,213,4.09,5703417903,141,76.1,5703417899,56,Center,5703417905,212,8.7,5703417901,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464643,774,1,2,74,44,spvvjmk37iid7hsky9g3nce7,1,69.9,74.4,2025-05-04T16:00:57.944Z,2025-05-04T16:01:00Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703418047,140,75.9,5703418053,213,4.98,5703418049,141,40.0,5703418051,212,24.2,5703418045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464649,775,1,2,74,47,spvvjmk37iid7hsky9g3nce7,1,75.9,40.0,2025-05-04T16:01:00.392Z,2025-05-04T16:01:01Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5703418089,212,9.5,5703418085,140,80.4,5703418091,213,1.05,5703418087,141,52.1,5703418083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464665,776,1,2,74,48,spvvjmk37iid7hsky9g3nce7,0,80.4,52.1,2025-05-04T16:01:01.289Z,2025-05-04T16:01:01Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5703418197,140,81.8,5703418203,213,4.96,5703418195,56,Center,5703418201,212,5.9,5703418199,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464669,622,8,2,74,48,evf5hhqgnjhwjsth1m6pawxdp,1,15.8,53.9,2025-05-04T16:01:01.824Z,2025-05-04T16:01:02Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5703418207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464975,623,12,2,74,50,evf5hhqgnjhwjsth1m6pawxdp,1,15.6,51.9,2025-05-04T16:01:03.850Z,2025-05-04T16:01:24Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5703419729,56,Back,5703419731,140,38.3,5703419741,213,5.86,5703419735,141,36.0,5703419739,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464721,777,1,2,74,52,spvvjmk37iid7hsky9g3nce7,1,64.0,58.4,2025-05-04T16:01:05.369Z,2025-05-04T16:01:07Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703418433,140,57.1,5703418437,212,7.9,5703418435,141,53.7,5703418431,56,Center,5703418439,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464755,778,1,2,74,54,spvvjmk37iid7hsky9g3nce7,1,57.1,53.7,2025-05-04T16:01:07.115Z,2025-05-04T16:01:09Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5703418603,56,Left,5703418607,141,88.6,5703418605,140,60.3,5703418601,155,,5703418609,212,24.0,5703418611,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464761,779,1,2,74,56,spvvjmk37iid7hsky9g3nce7,1,63.9,83.6,2025-05-04T16:01:09.832Z,2025-05-04T16:01:10Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703418653,141,74.5,5703418657,213,5.31,5703418651,140,67.9,5703418655,212,7.5,5703418649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464815,780,1,2,74,58,spvvjmk37iid7hsky9g3nce7,1,67.2,78.7,2025-05-04T16:01:11.917Z,2025-05-04T16:01:14Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703418933,140,65.1,5703418937,212,11.8,5703418931,56,Left,5703418935,141,95.7,5703418939,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464827,781,1,2,75,1,spvvjmk37iid7hsky9g3nce7,1,65.8,93.9,2025-05-04T16:01:14.664Z,2025-05-04T16:01:15Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703418997,56,Left,5703419001,141,88.7,5703419005,213,3.63,5703419003,212,7.5,5703418999,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464869,782,1,2,75,2,spvvjmk37iid7hsky9g3nce7,1,59.5,88.7,2025-05-04T16:01:15.416Z,2025-05-04T16:01:17Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703419203,140,69.8,5703419207,212,11.0,5703419199,56,Left,5703419209,213,6.10,5703419205,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464931,783,1,2,75,4,spvvjmk37iid7hsky9g3nce7,1,69.8,85.7,2025-05-04T16:01:17.288Z,2025-05-04T16:01:22Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703419529,141,92.7,5703419525,56,Left,5703419533,213,1.21,5703419531,212,5.1,5703419527,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464979,784,1,2,75,8,spvvjmk37iid7hsky9g3nce7,0,75.6,91.2,2025-05-04T16:01:21.928Z,2025-05-04T16:15:06Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703419747,56,Center,5703419753,212,31.7,5703419749,140,100.0,5703419755,213,5.70,5703419751,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810464985,624,5,2,75,11,evf5hhqgnjhwjsth1m6pawxdp,1,-1.0,32.6,2025-05-04T16:01:24.442Z,2025-05-04T16:31:37Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5703419791,346,,5703422343,233,785,5703419789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465473,785,5,2,75,11,spvvjmk37iid7hsky9g3nce7,0,101.0,67.4,2025-05-04T16:01:24.442Z,2025-05-04T16:31:38Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703422309,56,Center,5703422311,346,,5703422365,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465351,625,18,2,75,43,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-04T16:01:56.116Z,2025-05-04T16:02:03Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5703421729,55,626,5703422139,41,,5703421641,59,14,5703421639,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465363,626,19,2,75,43,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-04T16:01:56.117Z,2025-05-04T16:02:02Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5703421693,145,7,5703421697,292,7,5703422101,41,,5703421701,44,Midfielder,5703421703,55,625,5703421699,293,2,5703421695,59,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465523,627,1,2,75,54,evf5hhqgnjhwjsth1m6pawxdp,1,4.3,42.4,2025-05-04T16:02:07.116Z,2025-05-04T16:14:20Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5703422539,124,,5703422547,212,44.4,5703422543,140,46.5,5703422555,74,,5703422549,213,0.06,5703422551,1,,5703422541,56,Back,5703424301,189,,5703422545,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465535,628,44,2,75,55,evf5hhqgnjhwjsth1m6pawxdp,1,46.5,45.7,2025-05-04T16:02:09Z,2025-05-04T16:32:48Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5703422603,56,Back,5703422671,233,787,5703422605,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465511,787,44,2,75,55,spvvjmk37iid7hsky9g3nce7,0,53.5,54.3,2025-05-04T16:02:09.001Z,2025-05-04T16:32:48Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5703422469,56,Center,5703422471,286,,5703422675,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465549,629,61,2,75,56,evf5hhqgnjhwjsth1m6pawxdp,1,46.5,46.0,2025-05-04T16:02:09.573Z,2025-05-04T16:15:10Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5703422669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465559,630,1,2,75,58,evf5hhqgnjhwjsth1m6pawxdp,0,37.8,35.5,2025-05-04T16:02:11.593Z,2025-05-04T16:02:32Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5703422771,286,,5703422735,212,4.3,5703422731,140,41.4,5703422765,236,,5703422729,56,Back,5703422767,233,788,5703422737,213,0.49,5703422733,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810465543,788,74,2,75,58,spvvjmk37iid7hsky9g3nce7,1,56.9,66.6,2025-05-04T16:02:11.594Z,2025-05-04T16:02:13Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703422647,56,Center,5703422805,233,630,5703422649,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
