id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/16/value
2803902711,710,1,2,68,45,durq4oppf7c08tnbzrlebt0uz,0,73.0,41.5,2025-04-20T13:27:48.111Z,2025-04-20T13:27:48Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5667224927,213,0.20,5667224925,212,16.7,5667224921,140,88.6,5667224923,141,46.3,5667224919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803902755,625,12,2,68,46,ac8jow4mdkvnsv5s0och4qqm,1,14.0,51.2,2025-04-20T13:27:48.858Z,2025-04-20T13:27:50Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5667225181,56,Back,5667225185,141,51.2,5667225183,140,39.6,5667225187,212,26.9,5667225189,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803902811,711,1,2,68,48,durq4oppf7c08tnbzrlebt0uz,1,62.6,46.4,2025-04-20T13:27:51.007Z,2025-04-20T13:38:19Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667225401,56,Center,5667225405,140,66.8,5667225407,141,56.4,5667225411,212,8.1,5667225413,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803902833,712,1,2,68,51,durq4oppf7c08tnbzrlebt0uz,0,66.8,56.4,2025-04-20T13:27:53.872Z,2025-04-20T13:38:15Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667225587,286,,5667225583,233,627,5667225549,213,2.39,5667225545,141,64.8,5667225541,56,Center,5667225581,236,,5667225543,140,61.0,5667225547,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803902825,627,74,2,68,51,ac8jow4mdkvnsv5s0och4qqm,1,37.1,40.0,2025-04-20T13:27:53.873Z,2025-04-20T13:27:55Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5667225499,285,,5667225617,233,712,5667225497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803902905,629,1,2,68,53,ac8jow4mdkvnsv5s0och4qqm,0,53.6,48.7,2025-04-20T13:27:56.363Z,2025-04-20T13:27:59Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5667225899,212,28.4,5667225893,56,Center,5667225895,140,80.2,5667225897,141,40.9,5667225901,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803902967,714,1,2,68,57,durq4oppf7c08tnbzrlebt0uz,1,20.1,61.5,2025-04-20T13:28:00.239Z,2025-04-20T13:28:01Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5667226161,213,0.84,5667226157,141,69.9,5667226153,56,Back,5667226159,212,7.7,5667226155,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803902985,715,1,2,68,59,durq4oppf7c08tnbzrlebt0uz,1,25.4,71.2,2025-04-20T13:28:01.776Z,2025-04-20T13:38:39Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667226287,213,0.53,5667226281,140,45.0,5667226285,212,23.9,5667226283,141,89.0,5667226279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903041,716,61,2,69,3,durq4oppf7c08tnbzrlebt0uz,1,45.0,89.0,2025-04-20T13:28:06.315Z,2025-04-20T13:28:18Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667226643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903139,717,3,2,69,8,durq4oppf7c08tnbzrlebt0uz,0,72.8,94.8,2025-04-20T13:28:11.648Z,2025-04-20T13:28:15Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667227235,233,630,5667227157,56,Left,5667227159,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903145,630,7,2,69,8,ac8jow4mdkvnsv5s0och4qqm,1,27.2,5.2,2025-04-20T13:28:11.649Z,2025-04-20T13:28:15Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5667227191,56,Back,5667227195,285,,5667227187,167,,5667227207,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903201,631,5,2,69,9,ac8jow4mdkvnsv5s0och4qqm,0,25.1,-1.8,2025-04-20T13:28:12.362Z,2025-04-20T14:05:46Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5667227497,56,Back,5667227499,347,,5667227579,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903163,718,5,2,69,9,durq4oppf7c08tnbzrlebt0uz,1,74.9,101.8,2025-04-20T13:28:12.362Z,2025-04-20T14:05:46Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667227253,56,Left,5667227257,347,,5667227571,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903367,719,1,2,69,17,durq4oppf7c08tnbzrlebt0uz,1,75.3,100.0,2025-04-20T13:28:19.777Z,2025-04-20T13:28:27Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667228527,212,19.5,5667228525,141,92.0,5667228517,107,,5667228523,140,57.8,5667228529,213,3.48,5667228519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903395,720,1,2,69,24,durq4oppf7c08tnbzrlebt0uz,1,63.3,89.3,2025-04-20T13:28:27.104Z,2025-04-20T13:28:28Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667228691,213,4.44,5667228683,56,Center,5667228687,141,68.7,5667228689,212,14.5,5667228685,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903467,721,1,2,69,26,durq4oppf7c08tnbzrlebt0uz,1,59.6,68.7,2025-04-20T13:28:28.784Z,2025-04-20T13:28:32Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667229129,56,Center,5667229131,140,53.9,5667229135,212,18.3,5667229133,141,43.3,5667229137,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903565,722,1,2,69,29,durq4oppf7c08tnbzrlebt0uz,1,54.1,41.3,2025-04-20T13:28:32.240Z,2025-04-20T13:28:38Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667229651,141,9.1,5667229655,213,5.43,5667229653,212,29.0,5667229647,56,Right,5667229649,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903571,723,1,2,69,35,durq4oppf7c08tnbzrlebt0uz,0,76.9,27.3,2025-04-20T13:28:38.416Z,2025-04-20T13:28:41Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667229915,233,632,5667229675,140,77.0,5667229679,212,5.2,5667229681,213,1.55,5667229909,236,,5667229921,286,,5667229677,141,34.9,5667229673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903605,632,74,2,69,35,ac8jow4mdkvnsv5s0och4qqm,1,29.5,71.4,2025-04-20T13:28:38.417Z,2025-04-20T14:05:44Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5667229871,56,Back,5667229875,285,,5667229967,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903601,724,3,2,69,37,durq4oppf7c08tnbzrlebt0uz,0,77.2,32.6,2025-04-20T13:28:39.801Z,2025-04-20T14:05:29Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667290799,233,702,5667286149,286,,5667229855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803914361,702,7,2,69,37,ac8jow4mdkvnsv5s0och4qqm,1,22.8,67.4,2025-04-20T13:28:39.802Z,2025-04-20T14:05:28Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5667290759,233,724,5667290751,56,Back,5667290753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803914373,703,61,2,69,38,ac8jow4mdkvnsv5s0och4qqm,1,26.1,64.4,2025-04-20T13:28:40.853Z,2025-04-20T13:40:16Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5667291265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903657,633,1,2,69,40,ac8jow4mdkvnsv5s0och4qqm,0,24.6,65.8,2025-04-20T13:28:42.890Z,2025-04-20T13:40:35Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5667230173,213,0.62,5667230171,212,5.3,5667230169,141,70.3,5667230161,56,Back,5667230165,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903671,634,43,2,69,41,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-20T13:28:43.755Z,2025-04-20T13:40:37Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5667292983,144,61,5667230257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803915169,861,8,2,69,41,durq4oppf7c08tnbzrlebt0uz,1,66.4,25.4,2025-04-20T13:28:44.442Z,2025-04-20T13:41:07Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5667295827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903767,725,1,2,69,45,durq4oppf7c08tnbzrlebt0uz,0,93.6,18.2,2025-04-20T13:28:47.808Z,2025-04-20T13:28:49Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5667230785,212,12.1,5667230781,140,82.1,5667230783,141,16.5,5667230787,213,3.24,5667230775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903835,636,1,2,69,51,ac8jow4mdkvnsv5s0och4qqm,0,14.7,96.3,2025-04-20T13:28:53.947Z,2025-04-20T13:28:55Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5667231183,1,,5667231173,56,Left,5667231177,141,82.6,5667231179,212,41.4,5667231181,213,6.06,5667231175,140,53.1,5667231171,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903961,727,1,2,69,54,durq4oppf7c08tnbzrlebt0uz,1,46.7,25.2,2025-04-20T13:28:57.024Z,2025-04-20T13:29:02Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667231885,212,18.5,5667231883,141,51.3,5667231881,140,51.8,5667231879,56,Center,5667231887,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803903991,728,1,2,69,59,durq4oppf7c08tnbzrlebt0uz,1,55.3,62.1,2025-04-20T13:29:02.320Z,2025-04-20T13:29:04Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667232027,140,45.0,5667232033,213,4.03,5667232025,56,Back,5667232031,212,17.2,5667232029,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904065,729,1,2,70,1,durq4oppf7c08tnbzrlebt0uz,1,46.4,42.8,2025-04-20T13:29:04.608Z,2025-04-20T13:29:09Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667232389,56,Right,5667232397,213,5.35,5667232393,141,9.4,5667232395,212,28.2,5667232391,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904085,730,1,2,70,6,durq4oppf7c08tnbzrlebt0uz,0,63.1,9.5,2025-04-20T13:29:09.429Z,2025-04-20T13:29:10Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667232493,155,,5667232503,213,0.86,5667232497,140,87.4,5667232495,56,Center,5667232501,212,39.2,5667232505,1,,5667232499,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904101,637,12,2,70,8,ac8jow4mdkvnsv5s0och4qqm,1,12.4,46.1,2025-04-20T13:29:11.450Z,2025-04-20T13:29:13Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5667232617,140,25.6,5667232621,212,15.0,5667232665,15,,5667232623,213,5.89,5667232615,56,Back,5667232619,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904179,731,1,2,70,10,durq4oppf7c08tnbzrlebt0uz,1,76.9,62.1,2025-04-20T13:29:13.056Z,2025-04-20T13:38:48Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667233057,212,18.8,5667233055,141,83.9,5667233051,56,Left,5667233053,140,65.9,5667233059,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904147,638,43,2,70,11,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-20T13:29:13.781Z,2025-04-20T13:38:40Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5667282353,144,12,5667232889,212,13.0,5667232885,140,31.8,5667232891,213,5.44,5667232883,56,Back,5667232887,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904249,732,1,2,70,16,durq4oppf7c08tnbzrlebt0uz,1,73.3,90.2,2025-04-20T13:29:19.487Z,2025-04-20T13:38:51Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667233461,140,67.3,5667233465,141,71.8,5667233457,56,Center,5667233473,213,4.25,5667233469,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904269,733,1,2,70,19,durq4oppf7c08tnbzrlebt0uz,1,67.3,71.8,2025-04-20T13:29:21.792Z,2025-04-20T13:38:59Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667233577,56,Center,5667233583,212,8.6,5667233585,213,0.02,5667233579,140,75.5,5667233581,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904279,734,1,2,70,20,durq4oppf7c08tnbzrlebt0uz,1,75.5,72.0,2025-04-20T13:29:23.152Z,2025-04-20T13:39:01Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5667233621,212,9.8,5667233617,140,66.2,5667233623,213,3.10,5667233615,56,Center,5667233619,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904303,735,1,2,70,20,durq4oppf7c08tnbzrlebt0uz,1,66.2,72.6,2025-04-20T13:29:23.632Z,2025-04-20T13:39:02Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667233769,213,4.90,5667233763,140,69.9,5667233765,141,42.4,5667233761,56,Center,5667233767,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904369,736,1,2,70,22,durq4oppf7c08tnbzrlebt0uz,1,69.9,42.4,2025-04-20T13:29:25.040Z,2025-04-20T13:29:30Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5667234137,56,Right,5667234145,141,6.4,5667234141,140,85.6,5667234153,213,5.31,5667234149,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904383,737,1,2,70,27,durq4oppf7c08tnbzrlebt0uz,0,93.3,17.3,2025-04-20T13:29:30.001Z,2025-04-20T13:29:32Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667234229,2,,5667234233,56,Right,5667234363,236,,5667234235,140,95.3,5667234231,155,,5667234365,233,639,5667234241,213,0.86,5667234369,286,,5667234239,212,5667234237,141,,,,,,,,,,,,,,,,,,,,3.2,20.9,,,,,
2803904407,639,12,2,70,27,ac8jow4mdkvnsv5s0och4qqm,1,7.0,75.7,2025-04-20T13:29:30.101Z,2025-04-20T13:39:20Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5667234391,233,737,5667234347,185,,5667234349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904423,640,6,2,70,30,ac8jow4mdkvnsv5s0och4qqm,0,1.2,75.0,2025-04-20T13:29:32.752Z,2025-04-20T14:05:24Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5667234447,56,Back,5667234507,233,738,5667234449,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904419,738,6,2,70,30,durq4oppf7c08tnbzrlebt0uz,1,98.8,25.0,2025-04-20T13:29:32.752Z,2025-04-20T13:29:37Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5667234485,56,Center,5667234487,75,,5667234493,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904695,739,1,2,70,48,durq4oppf7c08tnbzrlebt0uz,1,99.5,0.5,2025-04-20T13:29:51.232Z,2025-04-20T14:15:09Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,1.0,,5667236067,213,1.67,5667236059,56,Center,5667236051,2,,5667236055,155,,5667236065,212,30.1,5667236061,140,96.8,5667438523,210,15,5667236057,223,,5667236063,141,5667438525,154,5667236053,6,,,,,,,,,,,,,,,,,,44.6,,,,,,
2803904923,744,44,2,70,52,durq4oppf7c08tnbzrlebt0uz,1,93.0,44.2,2025-04-20T13:29:54.673Z,2025-04-20T13:30:15Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667237419,233,641,5667237369,56,Center,5667237371,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904687,641,44,2,70,52,ac8jow4mdkvnsv5s0och4qqm,0,7.0,55.8,2025-04-20T13:29:54.674Z,2025-04-20T13:42:04Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5667236017,56,Back,5667236021,285,,5667237441,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904699,740,15,2,70,52,durq4oppf7c08tnbzrlebt0uz,1,93.2,46.9,2025-04-20T13:29:54.751Z,2025-04-20T14:15:09Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667239263,103,19,5667236075,56,Center,5667239267,100,,5667239259,78,,5667438567,154,,5667236073,17,,5667239271,147,47.8,5667438569,55,739,5667238831,25,5667438565,29,5667239269,146,5667238843,328,5667239273,230,5667239329,233,642,5667238837,15,5667239261,102,49.4,5667239277,231,5667238849,82,,,,95.8,,99.7,,49.5
2803904701,642,10,2,70,52,ac8jow4mdkvnsv5s0och4qqm,1,4.2,52.2,2025-04-20T13:29:54.851Z,2025-04-20T13:42:05Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5667236113,94,,5667236115,56,Back,5667239391,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803916379,863,61,2,70,53,durq4oppf7c08tnbzrlebt0uz,1,94.4,44.8,2025-04-20T13:29:56.276Z,2025-04-20T13:41:58Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667300987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803918663,724,12,2,70,54,ac8jow4mdkvnsv5s0och4qqm,1,11.7,57.0,2025-04-20T13:29:57.046Z,2025-04-20T13:44:14Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5667313947,56,Back,5667313955,213,0.00,5667313997,233,741,5667313951,141,57.0,5667313949,140,13.7,5667313995,397,,5667313953,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904777,741,74,2,70,54,durq4oppf7c08tnbzrlebt0uz,1,90.2,46.0,2025-04-20T13:29:57.047Z,2025-04-20T13:44:22Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,1.0,,5667314027,233,724,5667307999,397,,5667308001,285,,5667236507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904787,742,13,2,70,56,durq4oppf7c08tnbzrlebt0uz,1,81.1,38.2,2025-04-20T13:29:59.040Z,2025-04-20T14:15:31Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5667316967,230,98.8,5667316959,102,49.6,5667316955,55,741,5667316965,328,,5667316961,103,83.3,5667316969,231,48.9,5667316963,108,,5667315767,25,,5667236585,56,5667236581,18,5667316949,74,5667315769,20,5667316953,29,,,,,,,,,,,,,,Center,,,,,,
2803904795,643,5,2,70,59,ac8jow4mdkvnsv5s0och4qqm,1,-1.2,55.8,2025-04-20T13:30:02.338Z,2025-04-20T14:05:46Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5667236673,233,743,5667236641,56,Back,5667236643,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803904791,743,5,2,70,59,durq4oppf7c08tnbzrlebt0uz,0,101.2,44.2,2025-04-20T13:30:02.338Z,2025-04-20T13:30:07Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5667236697,233,643,5667236619,346,,5667236617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905129,645,1,2,71,23,ac8jow4mdkvnsv5s0och4qqm,1,4.9,55.7,2025-04-20T13:30:26.219Z,2025-04-20T13:30:28Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5667238541,141,28.8,5667238545,212,18.6,5667238539,140,7.9,5667238553,237,,5667238535,124,,5667238549,213,4.88,5667238537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905221,646,1,2,71,25,ac8jow4mdkvnsv5s0och4qqm,1,7.9,28.8,2025-04-20T13:30:28.011Z,2025-04-20T13:30:32Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5667239037,140,12.7,5667239043,141,16.7,5667239049,212,9.6,5667239035,56,Back,5667239053,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905241,647,1,2,71,29,ac8jow4mdkvnsv5s0och4qqm,0,13.1,14.4,2025-04-20T13:30:32.234Z,2025-04-20T13:43:13Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5667239159,212,35.6,5667239163,1,,5667239147,56,Back,5667239161,213,0.44,5667239153,140,43.8,5667308359,157,,5667239157,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905299,745,1,2,71,33,durq4oppf7c08tnbzrlebt0uz,1,56.8,64.4,2025-04-20T13:30:36.065Z,2025-04-20T13:43:20Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667309131,140,67.2,5667309135,212,12.7,5667309133,141,55.0,5667309137,213,5.75,5667309129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905379,748,1,2,71,34,durq4oppf7c08tnbzrlebt0uz,1,64.1,49.9,2025-04-20T13:30:37.034Z,2025-04-20T13:43:48Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5667312087,140,63.8,5667312091,212,7.5,5667312085,56,Center,5667312093,213,1.61,5667312089,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905373,747,1,2,71,35,durq4oppf7c08tnbzrlebt0uz,1,59.4,63.6,2025-04-20T13:30:38.545Z,2025-04-20T13:43:38Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5667239857,141,78.5,5667239851,56,Center,5667239853,140,65.0,5667239861,212,11.7,5667239865,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905383,749,1,2,71,37,durq4oppf7c08tnbzrlebt0uz,1,54.7,78.1,2025-04-20T13:30:40.092Z,2025-04-20T13:44:18Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667314323,56,Left,5667314327,141,87.3,5667314329,212,17.9,5667314331,213,0.36,5667314325,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905513,750,1,2,71,38,durq4oppf7c08tnbzrlebt0uz,1,67.0,92.4,2025-04-20T13:30:41.649Z,2025-04-20T13:30:48Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667240591,213,4.17,5667240589,212,40.1,5667240593,1,,5667240585,141,41.9,5667240579,56,Back,5667240581,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905557,751,1,2,71,45,durq4oppf7c08tnbzrlebt0uz,1,53.0,39.8,2025-04-20T13:30:48.417Z,2025-04-20T13:30:51Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5667240857,212,11.8,5667240851,56,Back,5667240855,141,52.7,5667240853,140,45.5,5667240859,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905599,752,1,2,71,48,durq4oppf7c08tnbzrlebt0uz,1,46.1,52.7,2025-04-20T13:30:51.232Z,2025-04-20T13:30:53Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5667241113,140,56.8,5667241117,212,20.4,5667241115,141,77.8,5667241111,56,Center,5667241119,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905675,753,1,2,71,50,durq4oppf7c08tnbzrlebt0uz,1,59.1,82.0,2025-04-20T13:30:53.472Z,2025-04-20T13:30:59Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5667241455,140,79.5,5667241459,141,94.2,5667241467,213,0.37,5667241463,212,23.0,5667241453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905719,754,1,2,71,56,durq4oppf7c08tnbzrlebt0uz,1,82.1,93.6,2025-04-20T13:30:58.720Z,2025-04-20T13:31:01Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667241741,213,4.25,5667241739,212,12.7,5667241735,140,76.7,5667241733,56,Center,5667241737,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803905797,755,1,2,71,58,durq4oppf7c08tnbzrlebt0uz,1,75.7,76.7,2025-04-20T13:31:01.330Z,2025-04-20T13:31:05Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5667242169,155,,5667242187,1,,5667242183,212,38.7,5667242175,56,Center,5667242185,213,4.48,5667242181,141,21.3,5667242179,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
