id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/14/value,qualifier/16/value
2813653265,471,45,2,69,0,46yo78zak2j7kaxc5ak1fnm60,0,22.1,79.4,2025-05-11T15:57:27.385Z,2025-05-11T16:03:23Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5721019623,56,Back,5721019695,233,697,5721019625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653271,697,3,2,69,0,93ohqui2qgqm8408viwmm1ken,1,77.9,20.6,2025-05-11T15:57:27.385Z,2025-05-11T16:03:23Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5721019679,233,471,5721019663,56,Right,5721019665,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653275,472,45,2,69,3,46yo78zak2j7kaxc5ak1fnm60,0,10.8,81.6,2025-05-11T15:57:30.457Z,2025-05-11T15:57:36Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5721019673,285,,5721019767,233,698,5721019671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653283,698,3,2,69,3,93ohqui2qgqm8408viwmm1ken,1,89.2,18.4,2025-05-11T15:57:30.457Z,2025-05-11T15:57:35Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5721019709,56,Right,5721019711,286,,5721019747,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653311,700,1,2,69,6,93ohqui2qgqm8408viwmm1ken,1,89.9,19.8,2025-05-11T15:57:33.530Z,2025-05-11T15:57:53Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,1.0,,5721019897,56,Center,5721019903,212,11.5,5721019905,213,1.90,5721020911,210,13,5721019899,140,86.4,5721019901,141,35.8,5721020913,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653315,701,13,2,69,7,93ohqui2qgqm8408viwmm1ken,1,86.4,35.8,2025-05-11T15:57:34.441Z,2025-05-11T15:57:54Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5721020927,102,63.5,5721020923,55,700,5721020915,120,,5721020929,103,9.7,5721019919,63,,5721019917,22,,5721020935,230,94.9,5721020137,20,,5721020921,154,,5721019921,56,Center,5721020917,73,5721020931,214,,5721020919,29,,5721020937,231,30.1,5721020933,328,,,,,,,,,,,,,,
2813653367,473,5,2,69,10,46yo78zak2j7kaxc5ak1fnm60,1,-1.0,42.4,2025-05-11T15:57:37.691Z,2025-05-11T15:58:39Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5721020217,346,,5721020251,233,702,5721020215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653345,702,5,2,69,10,93ohqui2qgqm8408viwmm1ken,0,101.0,57.6,2025-05-11T15:57:37.691Z,2025-05-11T15:57:44Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5721020115,346,,5721020113,56,Center,5721020319,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653619,474,1,2,69,38,46yo78zak2j7kaxc5ak1fnm60,0,4.7,57.8,2025-05-11T15:58:05.231Z,2025-05-11T15:58:08Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5721021733,1,,5721021735,74,,5721021721,124,,5721021727,141,46.9,5721021723,56,Center,5721021725,140,69.2,5721021731,213,6.17,5721021729,212,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653629,703,12,2,69,41,93ohqui2qgqm8408viwmm1ken,1,30.5,47.9,2025-05-11T15:58:08.921Z,2025-05-11T15:58:10Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721021773,56,Back,5721021775,140,44.8,5721021779,212,16.9,5721021781,213,0.48,5721021777,141,59.4,5721021785,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653635,475,1,2,69,43,46yo78zak2j7kaxc5ak1fnm60,1,56.0,33.7,2025-05-11T15:58:10.335Z,2025-05-11T15:58:11Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5721021821,213,1.56,5721021811,3,,5721021819,212,7.0,5721021815,140,56.1,5721021813,56,Center,5721021817,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653751,477,1,2,69,47,46yo78zak2j7kaxc5ak1fnm60,1,58.4,48.8,2025-05-11T15:58:15.151Z,2025-05-11T15:58:19Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5721022381,213,0.95,5721022371,155,,5721022383,1,,5721022377,141,92.9,5721022379,212,36.8,5721022373,56,Left,5721022375,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653795,478,1,2,69,51,46yo78zak2j7kaxc5ak1fnm60,1,78.7,93.5,2025-05-11T15:58:18.959Z,2025-05-11T15:58:23Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5721022553,56,Left,5721022561,212,8.9,5721022563,213,3.23,5721022559,141,92.4,5721022557,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653869,479,1,2,69,55,46yo78zak2j7kaxc5ak1fnm60,1,76.4,83.3,2025-05-11T15:58:23.055Z,2025-05-11T15:58:28Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5721022935,213,0.53,5721022933,212,13.8,5721022927,56,Left,5721022929,140,87.7,5721022931,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653889,480,1,2,70,1,46yo78zak2j7kaxc5ak1fnm60,1,75.5,83.2,2025-05-11T15:58:28.688Z,2025-05-11T15:58:30Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5721023057,141,65.5,5721023059,212,12.1,5721023055,140,74.0,5721023053,56,Center,5721023061,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653913,481,1,2,70,2,46yo78zak2j7kaxc5ak1fnm60,1,74.0,65.5,2025-05-11T15:58:29.919Z,2025-05-11T15:58:47Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,1.0,,5721023167,141,62.0,5721023171,213,5.60,5721023169,212,3.8,5721023163,56,Center,5721023165,140,76.8,5721024047,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653915,482,15,2,70,4,46yo78zak2j7kaxc5ak1fnm60,1,80.3,65.4,2025-05-11T15:58:31.760Z,2025-05-11T16:32:51Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5721023195,56,Center,5721024081,147,61.6,5721024065,78,,5721023503,82,,5721024077,215,,5721024083,230,98.6,5721024087,233,704,5721024073,102,49.3,5721024079,146,85.0,5721023193,18,,5721024067,29,5721024069,55,481,5721023191,22,,5721024085,231,51.4,5721024075,103,5721023499,20,,,,,,,,,,,19,
2813653929,704,10,2,70,4,93ohqui2qgqm8408viwmm1ken,1,15.0,38.4,2025-05-11T15:58:31.860Z,2025-05-11T15:58:48Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721023257,56,Back,5721024091,233,482,5721023253,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653933,483,13,2,70,6,46yo78zak2j7kaxc5ak1fnm60,1,76.9,47.2,2025-05-11T15:58:33.761Z,2025-05-11T15:59:01Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5721024749,103,2.8,5721024747,102,61.2,5721024755,458,,5721024427,72,,5721023285,22,,5721023287,18,,5721024745,73,,5721024757,230,97.8,5721024753,328,,5721023289,56,Center,5721024759,231,5721024751,215,,,,,,,,,,,,,,,,,,,,,49.1,,
2813653971,484,5,2,70,8,46yo78zak2j7kaxc5ak1fnm60,0,100.5,60.0,2025-05-11T15:58:35.247Z,2025-05-11T15:58:40Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5721023555,233,705,5721023479,346,,5721023475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653955,705,5,2,70,8,93ohqui2qgqm8408viwmm1ken,1,-0.5,40.0,2025-05-11T15:58:35.247Z,2025-05-11T15:58:39Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721023389,56,Back,5721023541,233,484,5721023391,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654291,706,18,2,70,49,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:59:16.698Z,2025-05-11T15:59:17Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5721025517,44,Forward,5721025515,42,,5721025593,55,707,5721025519,59,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654295,707,19,2,70,49,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:59:16.699Z,2025-05-11T15:59:17Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5721025559,55,706,5721025555,293,3,5721025553,292,9,5721025545,42,,5721025557,44,Forward,5721025549,145,9,5721025551,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654337,708,18,2,70,54,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:59:21.207Z,2025-05-11T15:59:21Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5721025817,44,Midfielder,5721025819,59,7,5721025881,55,709,5721025815,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654343,709,19,2,70,54,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:59:21.208Z,2025-05-11T16:07:34Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5721025845,42,,5721025849,145,8,5721035485,293,5,5721061131,292,6,5721025853,44,Midfielder,5721025855,55,708,5721025851,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654445,710,18,2,71,1,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:59:28.468Z,2025-05-11T15:59:34Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5721026387,59,11,5721026445,55,711,5721026383,42,,5721026385,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654453,711,19,2,71,1,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:59:28.469Z,2025-05-11T16:07:38Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,,5721026427,55,710,5721026417,42,,5721026639,293,4,5721026423,59,40,5721061461,292,5,5721026425,44,Midfielder,5721026421,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655353,719,40,2,71,2,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-11T15:59:29.188Z,2025-05-11T16:07:40Z,,,,,5721031431,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",5721031429,30,"cj7aybqox4kzoicnzea7b64t1, 4yg4i2wvdz87rrxpn0rqn2xg5, carpl05zgalgbsd6gnk3akc89, azcjwvw9799e6bawnlcb0lt2i, as6coaak724tr7igyz1wwlfc9, 7si8brq1p8o6fvw93hq9v9bmc, 27w9691m35wlxy4ujti7sppn8, 7hugqbtot3c8fmxtfqld9l15g, 90eoelhr2oxpg3ejr2whwwu6t, 62w849kqrnjm00xr12suencgl, dvi2tleym136aqpvwfi4lustm, 7iv79dtpsplpjl1jxod3swmlm, lh30ckelpek3u7jbzotxuvze, duhvdeeqlyxgt2qve8fjgrpat, b9tsqyrv0xp0tt5nzwrmy9gb9, 53dvtfms2uxd500y87x5jf2eh, d8b1lbi0r229uiylsfm2lo3ro",5721031441,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5721031445,194,azcjwvw9799e6bawnlcb0lt2i,5721031433,59,"1, 17, 25, 23, 19, 35, 40, 38, 9, 10, 22, 33, 2, 6, 16, 20, 34",5721031437,130,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654611,712,1,2,71,20,93ohqui2qgqm8408viwmm1ken,1,4.7,38.8,2025-05-11T15:59:47.978Z,2025-05-11T15:59:52Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5721027391,56,Back,5721027403,237,,5721027395,141,70.9,5721027393,140,6.4,5721027389,124,,5721027399,213,1.49,5721027397,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654639,713,1,2,71,25,93ohqui2qgqm8408viwmm1ken,0,12.4,83.0,2025-05-11T15:59:52.268Z,2025-05-11T15:59:54Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721027591,213,5.98,5721027587,141,67.6,5721027579,155,,5721027589,212,35.3,5721027593,1,,5721027583,56,Back,5721027585,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654657,485,1,2,71,28,46yo78zak2j7kaxc5ak1fnm60,1,56.0,33.0,2025-05-11T15:59:55.633Z,2025-05-11T16:01:29Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5721027733,213,2.49,5721027723,3,,5721027725,56,Back,5721027731,212,15.0,5721027729,141,46.3,5721027727,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654665,486,12,2,71,29,46yo78zak2j7kaxc5ak1fnm60,1,44.6,46.3,2025-05-11T15:59:57.153Z,2025-05-11T16:01:36Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5721027763,140,61.7,5721027765,141,41.5,5721027771,213,6.10,5721027761,56,Center,5721027769,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654683,714,50,2,71,33,93ohqui2qgqm8408viwmm1ken,1,43.6,53.5,2025-05-11T16:00:00.186Z,2025-05-11T16:03:21Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,,5721027881,286,,5721027879,56,Back,5721027981,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654687,487,7,2,71,33,46yo78zak2j7kaxc5ak1fnm60,1,56.4,46.5,2025-05-11T16:00:00.187Z,2025-05-11T16:03:21Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5721027903,285,,5721027901,56,Center,5721027949,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654735,489,1,2,71,34,46yo78zak2j7kaxc5ak1fnm60,1,46.9,47.9,2025-05-11T16:00:01.488Z,2025-05-11T16:00:07Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5721028187,212,24.5,5721028189,213,4.64,5721028185,141,12.0,5721028183,140,45.1,5721028181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654741,490,1,2,71,39,46yo78zak2j7kaxc5ak1fnm60,0,65.8,5.3,2025-05-11T16:00:07.152Z,2025-05-11T16:00:08Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5721028301,233,715,5721028237,56,Right,5721028245,213,0.14,5721028239,140,69.6,5721028243,212,4.0,5721028305,286,,5721028241,141,6.1,5721028299,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654751,715,74,2,71,39,93ohqui2qgqm8408viwmm1ken,1,31.4,92.7,2025-05-11T16:00:07.153Z,2025-05-11T16:03:28Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5721028275,285,,5721028321,233,490,5721028273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654771,491,5,2,71,41,46yo78zak2j7kaxc5ak1fnm60,1,72.0,-1.8,2025-05-11T16:00:08.636Z,2025-05-11T16:00:48Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5721028373,347,,5721028403,233,716,5721028371,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654767,716,5,2,71,41,93ohqui2qgqm8408viwmm1ken,0,28.0,101.8,2025-05-11T16:00:08.636Z,2025-05-11T16:00:11Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5721028353,347,,5721028433,233,491,5721028351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654997,492,1,2,71,56,46yo78zak2j7kaxc5ak1fnm60,1,77.2,0.0,2025-05-11T16:00:23.793Z,2025-05-11T16:00:27Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5721029635,213,2.59,5721029637,1,,5721029631,212,27.9,5721029619,56,Right,5721029623,140,54.6,5721029617,107,,5721029627,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655009,493,1,2,72,0,46yo78zak2j7kaxc5ak1fnm60,1,54.6,20.4,2025-05-11T16:00:27.169Z,2025-05-11T16:00:29Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5721029681,56,Center,5721029683,140,53.5,5721029685,141,45.7,5721029689,213,1.64,5721029687,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655073,494,1,2,72,2,46yo78zak2j7kaxc5ak1fnm60,1,53.3,47.0,2025-05-11T16:00:29.312Z,2025-05-11T16:00:33Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5721029937,1,,5721029933,212,39.6,5721029935,213,5.89,5721029927,56,Center,5721029931,141,24.4,5721029929,140,88.1,5721029925,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655107,495,1,2,72,5,46yo78zak2j7kaxc5ak1fnm60,0,89.8,25.5,2025-05-11T16:00:33.136Z,2025-05-11T16:00:35Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5721030091,213,1.07,5721030089,212,12.9,5721030083,56,Center,5721030085,140,95.7,5721030087,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655113,717,61,2,72,8,93ohqui2qgqm8408viwmm1ken,1,8.1,58.4,2025-05-11T16:00:35.949Z,2025-05-11T16:01:52Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5721030105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655147,496,1,2,72,10,46yo78zak2j7kaxc5ak1fnm60,1,94.7,68.2,2025-05-11T16:00:37.776Z,2025-05-11T16:00:38Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5721030305,141,75.3,5721030303,140,89.7,5721030309,213,2.40,5721030307,212,7.1,5721030301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655183,497,1,2,72,11,46yo78zak2j7kaxc5ak1fnm60,1,89.7,75.3,2025-05-11T16:00:38.657Z,2025-05-11T16:01:01Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,1.0,,5721030521,140,92.4,5721031755,154,,5721031753,210,13,5721030527,213,4.84,5721030517,155,,5721030519,56,Center,5721030515,2,,5721030523,141,42.5,5721030525,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655187,498,13,2,72,14,46yo78zak2j7kaxc5ak1fnm60,1,92.0,45.4,2025-05-11T16:00:42.032Z,2025-05-11T16:02:12Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5721030541,17,,5721031775,102,48.7,5721030797,15,,5721031769,154,,5721031767,29,,5721030801,328,,5721031779,230,99.3,5721031777,103,61.1,5721031765,74,,5721031771,55,497,5721030545,56,5721031781,231,48.6,5721036407,214,,5721030537,22,,,,,,,,,,,,,,,Center,,
2813655227,499,5,2,72,16,46yo78zak2j7kaxc5ak1fnm60,0,101.2,43.4,2025-05-11T16:00:44.065Z,2025-05-11T16:00:48Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5721030807,233,718,5721030771,56,Center,5721030773,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655205,718,5,2,72,16,93ohqui2qgqm8408viwmm1ken,1,-1.2,56.6,2025-05-11T16:00:44.065Z,2025-05-11T16:00:48Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,,5721030657,346,,5721030803,233,499,5721030653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655611,720,1,2,72,45,93ohqui2qgqm8408viwmm1ken,1,4.4,50.0,2025-05-11T16:01:12.523Z,2025-05-11T16:01:16Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5721032799,213,0.02,5721032789,124,,5721032793,140,51.2,5721032795,141,51.3,5721032797,212,49.1,5721032805,74,,5721032791,56,Center,5721032801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655615,721,44,2,72,49,93ohqui2qgqm8408viwmm1ken,1,55.2,48.7,2025-05-11T16:01:16.410Z,2025-05-11T16:03:28Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5721032833,286,,5721032885,233,500,5721032831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655625,500,44,2,72,49,46yo78zak2j7kaxc5ak1fnm60,0,44.8,51.3,2025-05-11T16:01:16.411Z,2025-05-11T16:03:28Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5721032867,285,,5721032939,233,721,5721032865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655641,722,1,2,72,49,93ohqui2qgqm8408viwmm1ken,1,51.9,51.3,2025-05-11T16:01:16.714Z,2025-05-11T16:01:19Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5721032981,56,Back,5721032979,3,,5721032987,212,21.8,5721032985,141,20.1,5721033007,156,,5721032983,140,47.1,5721032989,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655721,723,1,2,72,56,93ohqui2qgqm8408viwmm1ken,1,65.3,6.4,2025-05-11T16:01:24.027Z,2025-05-11T16:01:26Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5721033407,56,Right,5721033415,213,2.83,5721033409,140,56.1,5721033413,212,10.1,5721033411,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655735,724,1,2,72,59,93ohqui2qgqm8408viwmm1ken,1,56.1,10.9,2025-05-11T16:01:26.554Z,2025-05-11T16:01:27Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721033501,213,0.15,5721033497,141,13.8,5721033493,56,Right,5721033495,140,68.5,5721033499,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655743,725,1,2,73,0,93ohqui2qgqm8408viwmm1ken,1,69.2,14.0,2025-05-11T16:01:27.306Z,2025-05-11T16:03:29Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5721033541,56,Right,5721033621,156,,5721033561,213,4.40,5721033545,140,67.1,5721033553,212,7.1,5721033547,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655811,726,1,2,73,2,93ohqui2qgqm8408viwmm1ken,1,64.4,5.3,2025-05-11T16:01:29.914Z,2025-05-11T16:01:34Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5721033989,212,14.8,5721033983,56,Right,5721033985,140,50.9,5721033987,141,11.3,5721033991,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655831,727,1,2,73,6,93ohqui2qgqm8408viwmm1ken,1,58.4,8.9,2025-05-11T16:01:34.123Z,2025-05-11T16:01:35Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5721034101,140,69.0,5721034103,141,27.0,5721034105,212,16.6,5721034107,213,0.84,5721034099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655887,728,1,2,73,7,93ohqui2qgqm8408viwmm1ken,1,69.0,27.0,2025-05-11T16:01:34.972Z,2025-05-11T16:01:39Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5721034403,212,23.7,5721034405,213,5.66,5721034397,56,Right,5721034401,141,6.7,5721034399,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655919,729,1,2,73,9,93ohqui2qgqm8408viwmm1ken,1,90.4,8.3,2025-05-11T16:01:36.402Z,2025-05-11T16:25:26Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5721034547,213,1.95,5721034537,140,85.1,5721034535,56,Center,5721034539,141,28.8,5721034543,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655939,730,1,2,73,10,93ohqui2qgqm8408viwmm1ken,1,85.2,28.2,2025-05-11T16:01:37.778Z,2025-05-11T16:25:28Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5721034689,212,2.9,5721034683,56,Center,5721034685,140,83.2,5721034687,141,25.3,5721034691,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813655957,731,1,2,73,12,93ohqui2qgqm8408viwmm1ken,1,83.3,25.0,2025-05-11T16:01:39.458Z,2025-05-11T16:25:29Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5721034779,140,76.8,5721034781,141,33.0,5721034785,213,2.47,5721034783,212,8.7,5721034777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
