id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/8/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2802418831,609,1,2,73,47,4jg5vd59i24chckyua90dr1lg,1,51.2,14.3,2025-04-18T14:30:54.822Z,2025-04-18T14:33:20Z,451liwl34giar3r8y7b295w16,M. Lindberg,,5659238689,155,,5659223181,56,Right,5659223187,212,39.6,5659223189,213,6.09,5659223183,140,88.2,5659223191,1,,5659223185,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802418833,610,61,2,73,52,4jg5vd59i24chckyua90dr1lg,0,88.2,3.7,2025-04-18T14:30:59.782Z,2025-04-18T14:33:46Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,5659223207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802418887,819,1,2,73,54,93ohqui2qgqm8408viwmm1ken,1,16.5,90.0,2025-04-18T14:31:01.222Z,2025-04-18T14:31:02Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5659223549,140,23.8,5659223551,141,91.4,5659223553,212,7.7,5659223547,56,Back,5659223555,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802418923,820,1,2,73,55,93ohqui2qgqm8408viwmm1ken,0,23.8,91.4,2025-04-18T14:31:02.724Z,2025-04-18T14:31:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5659223725,157,,5659223731,141,84.8,5659223733,212,12.2,5659223727,56,Back,5659223735,213,5.91,5659223737,1,,5659223729,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802418939,611,1,2,73,56,4jg5vd59i24chckyua90dr1lg,1,69.8,12.6,2025-04-18T14:31:03.781Z,2025-04-18T15:00:46Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,5659223869,140,63.4,5659223885,212,18.5,5659223873,141,37.9,5659223865,56,Center,5659223887,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802418943,612,1,2,73,58,4jg5vd59i24chckyua90dr1lg,1,63.4,37.9,2025-04-18T14:31:05.334Z,2025-04-18T15:00:49Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,5659223909,140,68.6,5659223917,213,5.60,5659223907,56,Center,5659223911,141,31.3,5659223913,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802418975,613,1,2,73,58,4jg5vd59i24chckyua90dr1lg,1,68.6,31.3,2025-04-18T14:31:05.831Z,2025-04-18T15:00:51Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,5659224123,141,25.5,5659224125,212,4.9,5659224121,140,65.9,5659224119,56,Center,5659224127,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802418991,821,83,2,74,1,93ohqui2qgqm8408viwmm1ken,0,41.8,87.4,2025-04-18T14:31:08.798Z,2025-04-18T14:31:13Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5659224527,399,di0z3rihhkz11o1ccqo2b654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419021,614,1,2,74,3,4jg5vd59i24chckyua90dr1lg,1,57.7,15.0,2025-04-18T14:31:10.662Z,2025-04-18T15:00:58Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,5659224395,212,12.2,5659224393,141,4.7,5659224397,213,5.67,5659224389,56,Right,5659224391,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419125,615,1,2,74,6,4jg5vd59i24chckyua90dr1lg,1,75.2,8.8,2025-04-18T14:31:13.237Z,2025-04-18T15:01:03Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,5659224947,56,Right,5659224953,140,91.9,5659224963,213,6.26,5659224957,141,8.3,5659224961,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419167,616,1,2,74,10,4jg5vd59i24chckyua90dr1lg,1,93.8,10.6,2025-04-18T14:31:17.798Z,2025-04-18T15:01:11Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,5659225207,140,89.9,5659225213,213,2.20,5659225209,141,18.9,5659225211,212,7.0,5659225205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419207,617,1,2,74,13,4jg5vd59i24chckyua90dr1lg,0,95.0,18.3,2025-04-18T14:31:20.247Z,2025-04-18T14:31:23Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,5659225455,141,42.7,5659225457,212,36.7,5659225461,1,,5659225451,56,Center,5659225459,213,2.67,5659225453,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419385,823,1,2,74,19,93ohqui2qgqm8408viwmm1ken,1,38.0,45.7,2025-04-18T14:31:26.548Z,2025-04-18T14:31:31Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5659226333,213,4.67,5659226327,140,37.4,5659226325,56,Back,5659226331,212,15.2,5659226329,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419407,824,1,2,74,24,93ohqui2qgqm8408viwmm1ken,1,38.4,9.2,2025-04-18T14:31:30.865Z,2025-04-18T14:31:32Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5659226459,213,2.20,5659226453,140,34.1,5659226451,56,Back,5659226457,212,7.7,5659226455,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419471,825,1,2,74,25,93ohqui2qgqm8408viwmm1ken,1,31.8,19.5,2025-04-18T14:31:32.036Z,2025-04-18T14:31:37Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659226895,213,0.85,5659226889,140,34.0,5659226893,212,3.5,5659226887,56,Back,5659226891,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419519,826,1,2,74,30,93ohqui2qgqm8408viwmm1ken,1,38.1,50.1,2025-04-18T14:31:36.989Z,2025-04-18T14:31:39Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5659227193,141,85.6,5659227195,212,30.0,5659227191,140,55.0,5659227197,213,0.94,5659227189,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419621,827,1,2,74,32,93ohqui2qgqm8408viwmm1ken,1,62.0,87.1,2025-04-18T14:31:39.802Z,2025-04-18T14:31:45Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5659227831,56,Left,5659227837,212,18.3,5659227839,213,0.25,5659227833,140,78.9,5659227835,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419665,828,1,2,74,38,93ohqui2qgqm8408viwmm1ken,0,78.6,76.1,2025-04-18T14:31:45.415Z,2025-04-18T14:31:47Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5659228093,56,Center,5659228099,212,41.3,5659228103,1,,5659228095,140,100.0,5659228101,213,5.32,5659228091,155,,5659228097,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419839,618,5,2,74,41,4jg5vd59i24chckyua90dr1lg,1,-1.0,70.4,2025-04-18T14:31:47.837Z,2025-04-18T15:02:31Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,5659229025,346,,5659229737,233,829,5659229023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802419681,829,5,2,74,41,93ohqui2qgqm8408viwmm1ken,0,101.0,29.6,2025-04-18T14:31:47.837Z,2025-04-18T15:02:31Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5659228179,56,Center,5659228181,346,,5659229779,233,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420299,830,18,2,75,12,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-18T14:32:18.836Z,2025-04-18T14:32:25Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5659231669,44,Forward,5659231671,59,9,5659231761,55,831,5659231667,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420313,831,19,2,75,12,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-18T14:32:18.837Z,2025-04-18T14:35:49Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5659231737,59,32,5659231741,55,830,5659257693,292,9,5659231731,42,,5659232263,293,2,5659231735,145,10,5659231739,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430079,919,40,2,75,14,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-18T14:32:21.753Z,2025-04-18T14:40:14Z,,,,5659284699,130,2,5659284693,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5",5659284707,319,,5659284703,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",5659284691,30,"cj7aybqox4kzoicnzea7b64t1, lh30ckelpek3u7jbzotxuvze, carpl05zgalgbsd6gnk3akc89, d58ji96mcnebbci6skc46x9uc, 4j6a6qec8m58zgojpbv8wxnf9, as6coaak724tr7igyz1wwlfc9, 7hugqbtot3c8fmxtfqld9l15g, azcjwvw9799e6bawnlcb0lt2i, 62w849kqrnjm00xr12suencgl, 329r6jq5pn0m174v3berarh90, dvi2tleym136aqpvwfi4lustm, 7iv79dtpsplpjl1jxod3swmlm, b9tsqyrv0xp0tt5nzwrmy9gb9, 7si8brq1p8o6fvw93hq9v9bmc, 1pkp4fqrgj87mk6x7lhryt6vo",5659284697,59,"1, 2, 25, 7, 18, 19, 38, 23, 10, 32, 22, 33, 16, 35, 37",5659284705,194,62w849kqrnjm00xr12suencgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420695,619,1,2,75,28,4jg5vd59i24chckyua90dr1lg,0,4.8,43.9,2025-04-18T14:32:35.718Z,2025-04-18T14:32:39Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,5659233791,74,,5659233785,212,47.2,5659233783,141,11.7,5659233789,1,,5659233777,124,,5659233787,213,5.80,5659233779,56,Back,5659233781,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420729,832,1,2,75,32,93ohqui2qgqm8408viwmm1ken,0,45.0,83.6,2025-04-18T14:32:39.423Z,2025-04-18T14:32:40Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5659233959,3,,5659233969,213,6.12,5659233963,140,63.2,5659233965,141,79.0,5659233961,56,Left,5659233967,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420765,620,1,2,75,34,4jg5vd59i24chckyua90dr1lg,0,32.8,14.9,2025-04-18T14:32:41.206Z,2025-04-18T14:32:42Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5659234185,213,0.06,5659234183,212,21.6,5659234177,56,Right,5659234179,140,53.3,5659234157,3,,5659234181,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420805,833,1,2,75,36,93ohqui2qgqm8408viwmm1ken,1,45.7,76.7,2025-04-18T14:32:42.959Z,2025-04-18T14:32:44Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5659234359,3,,5659234363,140,55.4,5659234369,213,5.86,5659234365,141,70.0,5659234361,56,Center,5659234367,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420815,834,1,2,75,37,93ohqui2qgqm8408viwmm1ken,1,55.4,70.0,2025-04-18T14:32:44.735Z,2025-04-18T14:59:00Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5659234431,141,73.9,5659234425,56,Center,5659234429,140,61.5,5659234439,213,0.39,5659234421,168,,5659234435,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420847,835,1,2,75,39,93ohqui2qgqm8408viwmm1ken,0,60.7,74.1,2025-04-18T14:32:46.079Z,2025-04-18T14:32:46Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5659234595,56,Left,5659234597,140,70.3,5659234601,212,11.1,5659234591,3,,5659234603,213,0.44,5659234599,141,81.1,5659234593,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420879,621,1,2,75,40,4jg5vd59i24chckyua90dr1lg,0,29.4,23.0,2025-04-18T14:32:47.304Z,2025-04-18T14:32:48Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,5659234833,157,,5659234839,141,18.8,5659234845,1,,5659234837,140,35.3,5659234843,213,5.85,5659234835,56,Back,5659234841,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420905,836,1,2,75,42,93ohqui2qgqm8408viwmm1ken,0,72.1,90.0,2025-04-18T14:32:49.359Z,2025-04-18T14:59:12Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5659235029,140,73.0,5659235035,213,5.00,5659235033,212,3.3,5659235027,56,Left,5659235025,3,,5659235031,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420925,622,12,2,75,43,4jg5vd59i24chckyua90dr1lg,1,20.9,18.2,2025-04-18T14:32:50.249Z,2025-04-18T14:32:51Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5659235137,140,32.9,5659235143,213,5.46,5659235141,212,18.4,5659235135,56,Back,5659235139,141,0.0,5659235205,167,,5659235157,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420931,623,5,2,75,44,4jg5vd59i24chckyua90dr1lg,0,32.0,-1.2,2025-04-18T14:32:51.215Z,2025-04-18T14:32:54Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5659235171,347,,5659235257,233,837,5659235169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802420935,837,5,2,75,44,93ohqui2qgqm8408viwmm1ken,1,68.0,101.2,2025-04-18T14:32:51.215Z,2025-04-18T15:02:31Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5659235189,56,Left,5659235225,233,623,5659235191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421123,838,1,2,75,51,93ohqui2qgqm8408viwmm1ken,1,69.4,100.0,2025-04-18T14:32:58.688Z,2025-04-18T14:33:00Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5659236191,141,93.9,5659236185,107,,5659236189,140,55.4,5659236187,56,Left,5659236193,212,15.4,5659236195,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421229,839,1,2,75,53,93ohqui2qgqm8408viwmm1ken,1,55.4,93.9,2025-04-18T14:33:00.431Z,2025-04-18T14:33:04Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5659236797,141,49.0,5659236805,1,,5659236799,212,32.3,5659236793,56,Back,5659236795,140,45.5,5659236803,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421303,840,1,2,75,57,93ohqui2qgqm8408viwmm1ken,1,45.5,47.6,2025-04-18T14:33:04.334Z,2025-04-18T14:33:08Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659237195,140,54.2,5659237203,212,20.0,5659237191,56,Center,5659237205,213,1.10,5659237199,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421419,841,1,2,76,1,93ohqui2qgqm8408viwmm1ken,1,62.8,71.5,2025-04-18T14:33:08.271Z,2025-04-18T14:33:14Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5659237827,140,80.3,5659237833,213,0.71,5659237831,212,24.1,5659237825,56,Left,5659237829,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421455,842,1,2,76,7,93ohqui2qgqm8408viwmm1ken,1,89.5,81.8,2025-04-18T14:33:13.915Z,2025-04-18T14:33:16Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5659238039,212,13.3,5659238033,56,Center,5659238037,141,73.2,5659238035,140,78.1,5659238041,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421609,843,1,2,76,9,93ohqui2qgqm8408viwmm1ken,1,76.4,72.4,2025-04-18T14:33:16.254Z,2025-04-18T14:33:22Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5659238955,140,73.1,5659238957,141,26.1,5659238961,213,4.60,5659238953,56,Center,5659238959,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421677,844,1,2,76,15,93ohqui2qgqm8408viwmm1ken,1,73.9,22.4,2025-04-18T14:33:22.240Z,2025-04-18T14:33:25Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659239253,56,Center,5659239259,212,11.2,5659239261,213,0.85,5659239257,141,34.8,5659239255,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421685,845,1,2,76,16,93ohqui2qgqm8408viwmm1ken,0,84.3,38.7,2025-04-18T14:33:22.971Z,2025-04-18T14:58:39Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5659364615,286,,5659364567,141,40.1,5659364565,140,86.0,5659364571,213,0.49,5659364609,236,,5659239297,56,Center,5659364611,233,624,5659364569,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421793,624,74,2,76,16,4jg5vd59i24chckyua90dr1lg,1,16.2,61.4,2025-04-18T14:33:22.972Z,2025-04-18T14:58:40Z,451liwl34giar3r8y7b295w16,M. Lindberg,,5659364693,233,845,5659239867,56,Back,5659239869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802444825,751,1,2,76,17,4jg5vd59i24chckyua90dr1lg,1,22.5,63.9,2025-04-18T14:33:23.834Z,2025-04-18T14:58:50Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,5659366095,140,22.6,5659366097,141,59.1,5659366101,213,4.74,5659366099,212,3.3,5659366093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802444859,752,1,2,76,17,4jg5vd59i24chckyua90dr1lg,1,22.9,48.8,2025-04-18T14:33:23.934Z,2025-04-18T14:59:17Z,451liwl34giar3r8y7b295w16,M. Lindberg,,5659366345,141,59.9,5659366349,213,1.39,5659366343,140,24.2,5659366347,212,7.7,5659366341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421857,626,1,2,76,23,4jg5vd59i24chckyua90dr1lg,0,19.6,71.2,2025-04-18T14:33:30.552Z,2025-04-18T14:59:12Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,5659240237,1,,5659240229,140,69.9,5659240231,141,90.9,5659240225,56,Left,5659240235,213,0.25,5659366449,155,,5659240233,212,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421899,846,59,2,76,26,93ohqui2qgqm8408viwmm1ken,1,31.5,22.1,2025-04-18T14:33:33.658Z,2025-04-18T14:33:34Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5659240489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802421947,847,1,2,76,27,93ohqui2qgqm8408viwmm1ken,1,31.5,22.1,2025-04-18T14:33:34.259Z,2025-04-18T14:33:35Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5659240721,56,Back,5659240723,140,41.9,5659240725,141,17.6,5659240731,213,6.01,5659240727,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422089,849,1,2,76,29,93ohqui2qgqm8408viwmm1ken,1,43.7,17.0,2025-04-18T14:33:36.308Z,2025-04-18T14:33:41Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659241447,140,45.8,5659241445,56,Back,5659241451,212,10.7,5659241449,141,32.4,5659241453,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422139,850,1,2,76,34,93ohqui2qgqm8408viwmm1ken,1,56.7,29.8,2025-04-18T14:33:41.376Z,2025-04-18T14:33:43Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5659241711,212,13.7,5659241707,141,22.8,5659241705,140,68.9,5659241715,213,5.93,5659241703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422157,851,1,2,76,36,93ohqui2qgqm8408viwmm1ken,1,70.6,27.6,2025-04-18T14:33:43.600Z,2025-04-18T14:33:44Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5659241805,141,37.0,5659241807,212,7.7,5659241801,56,Center,5659241803,140,74.7,5659241809,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422233,852,1,2,76,37,93ohqui2qgqm8408viwmm1ken,1,74.7,37.0,2025-04-18T14:33:44.375Z,2025-04-18T14:33:47Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5659242201,56,Center,5659242215,213,4.10,5659242213,212,9.7,5659242209,141,25.3,5659242205,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422325,853,1,2,76,40,93ohqui2qgqm8408viwmm1ken,1,74.7,25.2,2025-04-18T14:33:47.528Z,2025-04-18T14:33:51Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5659242701,212,16.0,5659242695,140,89.8,5659242697,141,22.1,5659242705,213,6.15,5659242689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422335,854,1,2,76,44,93ohqui2qgqm8408viwmm1ken,0,92.1,21.3,2025-04-18T14:33:51.454Z,2025-04-18T14:33:54Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5659242745,56,Center,5659243069,233,627,5659242749,141,25.3,5659242751,212,2.7,5659243073,286,,5659243067,236,,5659242747,140,92.3,5659242753,213,1.49,5659242741,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422387,627,12,2,76,44,4jg5vd59i24chckyua90dr1lg,1,3.7,68.7,2025-04-18T14:33:51.554Z,2025-04-18T14:34:09Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,5659243027,56,Back,5659243025,185,,5659243131,233,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422405,628,6,2,76,47,4jg5vd59i24chckyua90dr1lg,0,1.6,70.0,2025-04-18T14:33:54.182Z,2025-04-18T14:34:07Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,5659243205,73,,5659243485,233,855,5659243203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422415,855,6,2,76,47,93ohqui2qgqm8408viwmm1ken,1,98.4,30.0,2025-04-18T14:33:54.182Z,2025-04-18T14:55:06Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5659243389,75,,5659243421,233,628,5659243385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422895,856,1,2,77,6,93ohqui2qgqm8408viwmm1ken,1,99.5,0.5,2025-04-18T14:34:13.420Z,2025-04-18T14:34:20Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5659245879,155,,5659245881,223,,5659245885,140,95.4,5659245891,213,1.67,5659245877,6,,5659245893,1,,5659245887,141,65.1,5659245875,2,,5659245889,212,5659245883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,44.1,,,,
2802422903,857,44,2,77,10,93ohqui2qgqm8408viwmm1ken,1,95.2,69.6,2025-04-18T14:34:16.940Z,2025-04-18T14:34:20Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659245925,56,Center,5659245967,233,629,5659245957,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422897,629,44,2,77,10,4jg5vd59i24chckyua90dr1lg,0,4.8,30.4,2025-04-18T14:34:16.941Z,2025-04-18T14:34:19Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,5659245975,233,857,5659245901,285,,5659245899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802422977,858,1,2,77,10,93ohqui2qgqm8408viwmm1ken,0,95.1,65.7,2025-04-18T14:34:17.278Z,2025-04-18T14:34:20Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5659246281,140,95.4,5659246277,3,,5659246283,141,63.1,5659246279,56,Center,5659246285,212,1.8,5659246287,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802423411,630,12,2,77,11,4jg5vd59i24chckyua90dr1lg,1,8.2,26.2,2025-04-18T14:34:18.679Z,2025-04-18T14:34:36Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,5659248567,213,5.96,5659248565,212,36.5,5659248559,56,Back,5659248563,141,9.1,5659248561,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802423289,859,1,2,77,18,93ohqui2qgqm8408viwmm1ken,1,55.6,84.2,2025-04-18T14:34:24.864Z,2025-04-18T14:34:32Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5659247873,212,21.1,5659247867,56,Left,5659247875,213,0.17,5659247871,141,89.6,5659247869,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802423373,860,1,2,77,25,93ohqui2qgqm8408viwmm1ken,0,89.9,85.9,2025-04-18T14:34:31.935Z,2025-04-18T14:34:34Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5659248339,155,,5659248351,212,29.6,5659248349,141,42.5,5659248343,56,Center,5659248347,140,92.5,5659248353,213,4.80,5659248337,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
