id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2809595095,925,1,2,86,43,durq4oppf7c08tnbzrlebt0uz,0,47.2,75.4,2025-05-03T17:14:43.704Z,2025-05-03T17:14:48Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698699765,140,100.0,5698699773,1,,5698699771,213,0.08,5698699763,56,Left,5698699761,155,,5698699767,141,82.3,5698699769,212,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595165,635,5,2,86,47,6i936isoyj6d0uuxdj537uc97,1,-1.2,16.9,2025-05-03T17:14:47.990Z,2025-05-03T17:26:18Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5698700125,346,,5698700869,233,926,5698700123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595307,926,5,2,86,47,durq4oppf7c08tnbzrlebt0uz,0,101.2,83.1,2025-05-03T17:14:47.990Z,2025-05-03T17:26:18Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698700877,233,635,5698700861,56,Left,5698700863,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595625,636,1,2,87,16,6i936isoyj6d0uuxdj537uc97,0,4.5,40.6,2025-05-03T17:15:16.778Z,2025-05-03T17:15:21Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5698702857,74,,5698702853,213,6.13,5698702851,212,65.9,5698702845,56,Center,5698702849,141,26.1,5698702847,140,66.6,5698702843,124,,5698702855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595651,927,1,2,87,21,durq4oppf7c08tnbzrlebt0uz,0,44.4,73.5,2025-05-03T17:15:21.239Z,2025-05-03T17:15:22Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698702943,3,,5698702947,140,56.3,5698702955,212,25.4,5698702951,141,41.0,5698702957,213,5.23,5698702945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595741,637,1,2,87,23,6i936isoyj6d0uuxdj537uc97,0,41.6,66.0,2025-05-03T17:15:23.405Z,2025-05-03T17:15:27Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698703387,141,33.7,5698703383,56,Center,5698703381,157,,5698703393,1,,5698703389,212,42.0,5698703391,213,5.73,5698703385,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595799,928,1,2,87,26,durq4oppf7c08tnbzrlebt0uz,1,27.5,72.4,2025-05-03T17:15:26.600Z,2025-05-03T17:15:31Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698703751,212,29.4,5698703753,213,4.96,5698703745,56,Back,5698703749,141,30.4,5698703747,140,34.3,5698703743,157,,5698703755,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595829,929,44,2,87,30,durq4oppf7c08tnbzrlebt0uz,1,37.2,24.6,2025-05-03T17:15:31.175Z,2025-05-03T17:26:09Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698703929,56,Back,5698703991,233,638,5698703935,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595839,638,44,2,87,30,6i936isoyj6d0uuxdj537uc97,0,62.8,75.4,2025-05-03T17:15:31.176Z,2025-05-03T17:26:09Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698704007,233,929,5698703985,286,,5698703983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809602979,1022,61,2,87,31,durq4oppf7c08tnbzrlebt0uz,1,41.7,26.4,2025-05-03T17:15:32.041Z,2025-05-03T17:23:11Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698745359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809602973,1021,61,2,87,32,durq4oppf7c08tnbzrlebt0uz,1,41.7,20.9,2025-05-03T17:15:32.881Z,2025-05-03T17:23:25Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5698746627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595955,931,1,2,87,35,durq4oppf7c08tnbzrlebt0uz,1,41.4,53.6,2025-05-03T17:15:35.623Z,2025-05-03T17:15:40Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698704723,56,Back,5698704727,141,80.5,5698704735,213,1.60,5698704731,212,18.3,5698704725,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809595989,932,1,2,87,40,durq4oppf7c08tnbzrlebt0uz,1,52.2,75.1,2025-05-03T17:15:40.359Z,2025-05-03T17:15:42Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698704883,212,7.0,5698704881,141,65.1,5698704879,140,50.5,5698704885,213,4.46,5698704877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596023,933,1,2,87,42,durq4oppf7c08tnbzrlebt0uz,1,49.4,63.1,2025-05-03T17:15:42.825Z,2025-05-03T17:15:45Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698705049,212,37.1,5698705043,56,Right,5698705041,155,,5698705047,141,12.2,5698705053,1,,5698705051,213,5.08,5698705045,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596073,934,1,2,87,44,durq4oppf7c08tnbzrlebt0uz,1,62.0,12.2,2025-05-03T17:15:45.031Z,2025-05-03T17:15:48Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698705309,212,9.5,5698705303,56,Right,5698705307,141,3.1,5698705311,213,5.58,5698705305,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596087,935,1,2,87,47,durq4oppf7c08tnbzrlebt0uz,0,68.3,4.4,2025-05-03T17:15:48.152Z,2025-05-03T17:15:49Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5698705439,141,17.4,5698705437,140,81.3,5698705433,155,,5698705441,212,16.3,5698705445,213,0.57,5698705435,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596125,639,12,2,87,50,6i936isoyj6d0uuxdj537uc97,1,23.0,86.0,2025-05-03T17:15:50.603Z,2025-05-03T17:15:52Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5698705661,141,100.0,5698705663,212,14.1,5698705727,167,,5698705669,15,,5698705665,213,0.82,5698705659,140,32.2,5698705657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596131,640,5,2,87,50,6i936isoyj6d0uuxdj537uc97,0,28.3,101.5,2025-05-03T17:15:50.806Z,2025-05-03T17:26:19Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5698705759,233,936,5698705687,347,,5698705683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596121,936,5,2,87,50,durq4oppf7c08tnbzrlebt0uz,1,71.7,-1.5,2025-05-03T17:15:50.806Z,2025-05-03T17:26:19Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5698705751,233,640,5698705631,347,,5698705629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596217,937,1,2,87,53,durq4oppf7c08tnbzrlebt0uz,1,82.3,0.0,2025-05-03T17:15:53.270Z,2025-05-03T17:15:57Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698706221,212,17.3,5698706223,213,0.44,5698706215,56,Right,5698706219,141,8.8,5698706213,107,,5698706217,140,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596225,938,3,2,87,57,durq4oppf7c08tnbzrlebt0uz,0,98.0,15.8,2025-05-03T17:15:57.238Z,2025-05-03T17:16:04Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5698706833,233,641,5698706297,56,Right,5698706301,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596303,641,7,2,87,57,6i936isoyj6d0uuxdj537uc97,1,2.0,84.2,2025-05-03T17:15:57.239Z,2025-05-03T17:16:03Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5698706747,285,,5698706743,167,,5698706783,233,938,5698706745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596371,642,6,2,87,58,6i936isoyj6d0uuxdj537uc97,0,0.4,84.5,2025-05-03T17:15:58.455Z,2025-05-03T17:26:12Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5698707115,56,Back,5698707117,73,,5698707213,233,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596239,939,6,2,87,58,durq4oppf7c08tnbzrlebt0uz,1,99.6,15.5,2025-05-03T17:15:58.455Z,2025-05-03T17:26:12Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5698706437,56,Right,5698706439,75,,5698707143,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596589,940,1,2,88,12,durq4oppf7c08tnbzrlebt0uz,0,99.5,0.5,2025-05-03T17:16:12.455Z,2025-05-03T17:18:06Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5698708287,2,,5698708299,141,28.5,5698708289,6,,5698708293,224,,5698708297,140,95.0,5698708303,213,1.81,5698708301,212,19.6,5698708295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596629,941,43,2,88,14,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T17:16:14.911Z,2025-05-03T17:18:01Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698718519,144,1,5698708515,141,33.8,5698708509,56,Center,5698708521,213,1.05,5698708507,168,0,5698708511,140,94.2,5698708519,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596599,643,61,2,88,15,6i936isoyj6d0uuxdj537uc97,1,6.4,61.1,2025-05-03T17:16:15.298Z,2025-05-03T17:16:15Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5698708353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596681,644,12,2,88,17,6i936isoyj6d0uuxdj537uc97,1,16.6,60.9,2025-05-03T17:16:17.948Z,2025-05-03T17:17:07Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5698708807,213,0.00,5698708801,140,44.2,5698708803,141,60.9,5698708799,56,Back,5698708805,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596763,942,1,2,88,20,durq4oppf7c08tnbzrlebt0uz,1,54.6,36.7,2025-05-03T17:16:21.015Z,2025-05-03T17:16:24Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698709249,141,7.4,5698709247,140,72.2,5698709243,56,Right,5698709253,213,5.46,5698709251,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596769,943,3,2,88,24,durq4oppf7c08tnbzrlebt0uz,0,77.2,7.2,2025-05-03T17:16:24.535Z,2025-05-03T17:16:29Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698709475,233,645,5698709259,286,,5698709257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596795,645,7,2,88,24,6i936isoyj6d0uuxdj537uc97,0,22.8,92.8,2025-05-03T17:16:24.536Z,2025-05-03T17:16:29Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5698709369,56,Back,5698709405,233,943,5698709371,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596805,944,1,2,88,26,durq4oppf7c08tnbzrlebt0uz,0,85.1,10.0,2025-05-03T17:16:26.518Z,2025-05-03T17:16:30Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698709435,140,83.6,5698709441,213,2.89,5698709803,233,646,5698709801,236,,5698709807,286,,5698709437,141,10.6,5698709433,56,Right,5698709439,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596875,646,74,2,88,26,6i936isoyj6d0uuxdj537uc97,1,21.2,91.2,2025-05-03T17:16:26.519Z,2025-05-03T17:25:58Z,l7librn1vzdub2poztkj3fv8,M. Andersson,,,5698709813,233,944,5698709751,56,Back,5698709753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596867,945,1,2,88,27,durq4oppf7c08tnbzrlebt0uz,1,84.4,6.7,2025-05-03T17:16:28.007Z,2025-05-03T17:16:29Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698709727,212,8.7,5698709723,140,77.5,5698709729,213,2.55,5698709719,56,Right,5698709725,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596885,946,1,2,88,29,durq4oppf7c08tnbzrlebt0uz,0,78.1,14.6,2025-05-03T17:16:29.655Z,2025-05-03T17:16:30Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5698709825,2,,5698709835,212,25.3,5698709829,56,Center,5698709837,213,0.93,5698709827,155,,5698709833,141,44.5,5698709831,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809596933,647,12,2,88,31,6i936isoyj6d0uuxdj537uc97,1,7.6,58.5,2025-05-03T17:16:31.469Z,2025-05-03T17:16:32Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698710113,56,Back,5698710117,141,64.8,5698710119,212,17.8,5698710147,15,,5698710115,140,24.1,5698710121,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597081,649,1,2,88,35,6i936isoyj6d0uuxdj537uc97,1,33.0,63.6,2025-05-03T17:16:35.771Z,2025-05-03T17:16:42Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5698711009,141,83.5,5698711007,140,59.3,5698711011,212,30.8,5698711013,213,0.46,5698711005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597131,650,1,2,88,42,6i936isoyj6d0uuxdj537uc97,1,68.4,82.7,2025-05-03T17:16:42.812Z,2025-05-03T17:23:53Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698711273,56,Right,5698711271,196,,5698711277,141,17.1,5698711279,212,47.0,5698711275,140,82.4,5698711269,155,,5698711281,213,5.03,5698711283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597205,651,1,2,88,46,6i936isoyj6d0uuxdj537uc97,1,83.0,15.6,2025-05-03T17:16:46.396Z,2025-05-03T17:16:48Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5698711635,141,25.5,5698711637,212,11.0,5698711633,140,74.7,5698711631,56,Center,5698711639,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597293,652,1,2,88,48,6i936isoyj6d0uuxdj537uc97,1,76.9,20.7,2025-05-03T17:16:48.779Z,2025-05-03T17:16:53Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698712197,141,11.7,5698712193,56,Right,5698712199,212,10.6,5698712201,213,5.67,5698712195,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597329,653,1,2,88,53,6i936isoyj6d0uuxdj537uc97,1,81.1,14.0,2025-05-03T17:16:53.579Z,2025-05-03T17:16:56Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5698712447,213,3.10,5698712441,141,15.3,5698712433,56,Right,5698712437,140,63.0,5698712445,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597397,654,1,2,88,55,6i936isoyj6d0uuxdj537uc97,1,60.7,14.4,2025-05-03T17:16:56.155Z,2025-05-03T17:16:59Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698712799,141,45.8,5698712803,213,2.26,5698712801,212,27.6,5698712797,140,44.1,5698712795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597457,655,1,2,88,59,6i936isoyj6d0uuxdj537uc97,1,41.7,46.0,2025-05-03T17:16:59.338Z,2025-05-03T17:17:18Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5698713101,213,1.82,5698713087,140,37.9,5698713083,56,Back,5698713093,141,69.5,5698713097,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597519,656,1,2,89,4,6i936isoyj6d0uuxdj537uc97,1,45.3,81.7,2025-05-03T17:17:04.571Z,2025-05-03T17:17:05Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5698713447,140,35.2,5698713449,141,53.9,5698713445,56,Back,5698713451,212,21.7,5698713453,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597645,657,1,2,89,5,6i936isoyj6d0uuxdj537uc97,1,34.4,46.4,2025-05-03T17:17:05.771Z,2025-05-03T17:17:12Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5698714129,140,40.1,5698714133,212,23.9,5698714127,56,Back,5698714131,141,12.3,5698714135,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597657,658,1,2,89,12,6i936isoyj6d0uuxdj537uc97,0,39.2,13.2,2025-05-03T17:17:12.266Z,2025-05-03T17:17:13Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698714235,213,0.30,5698714227,56,Center,5698714229,140,80.3,5698714225,155,,5698714241,1,,5698714233,212,45.1,5698714231,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597669,947,1,2,89,12,durq4oppf7c08tnbzrlebt0uz,1,22.7,63.9,2025-05-03T17:17:13.047Z,2025-05-03T17:24:06Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698714305,212,6.0,5698714299,140,26.9,5698714297,56,Back,5698749957,3,,5698714307,213,0.75,5698714303,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597735,949,1,2,89,15,durq4oppf7c08tnbzrlebt0uz,1,20.9,69.0,2025-05-03T17:17:15.450Z,2025-05-03T17:17:18Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698714657,141,42.5,5698714653,56,Back,5698714659,212,18.1,5698714661,213,4.65,5698714655,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597851,950,1,2,89,23,durq4oppf7c08tnbzrlebt0uz,1,38.2,33.9,2025-05-03T17:17:23.431Z,2025-05-03T17:17:25Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698715303,213,5.65,5698715299,141,12.6,5698715301,212,24.4,5698715297,140,56.9,5698715295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597867,951,1,2,89,25,durq4oppf7c08tnbzrlebt0uz,1,59.4,14.4,2025-05-03T17:17:25.783Z,2025-05-03T17:17:27Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698715423,140,58.1,5698715421,56,Center,5698715427,212,10.8,5698715429,213,1.70,5698715425,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597933,952,1,2,89,27,durq4oppf7c08tnbzrlebt0uz,1,59.6,31.2,2025-05-03T17:17:27.399Z,2025-05-03T17:17:31Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698715837,141,12.9,5698715833,56,Right,5698715839,212,15.9,5698715841,213,5.38,5698715835,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809597961,953,1,2,89,30,durq4oppf7c08tnbzrlebt0uz,0,70.9,10.0,2025-05-03T17:17:30.855Z,2025-05-03T17:17:34Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698716015,56,Center,5698716021,212,33.3,5698716023,213,1.11,5698716013,155,,5698716011,2,,5698716017,140,84.9,5698716025,1,,5698716019,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598005,659,12,2,89,34,6i936isoyj6d0uuxdj537uc97,1,11.4,44.0,2025-05-03T17:17:34.747Z,2025-05-03T17:17:36Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698716313,15,,5698716297,212,22.7,5698716293,140,32.8,5698716291,56,Back,5698716299,213,6.14,5698716295,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598051,954,15,2,89,37,durq4oppf7c08tnbzrlebt0uz,1,73.6,55.1,2025-05-03T17:17:37.207Z,2025-05-03T17:17:50Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5698717603,233,660,5698717529,120,,5698717535,103,24.7,5698717537,215,,5698717539,458,,5698717543,146,99.3,5698717545,147,50,5698716523,56,Center,5698716515,22,,5698716519,18,,5698717531,81,5698717533,102,46.8,5698716781,20,,,,,,,,,,,,,,,,,,,,,,,,
2809598071,660,10,2,89,37,6i936isoyj6d0uuxdj537uc97,1,1.4,49.9,2025-05-03T17:17:37.307Z,2025-05-03T17:17:51Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5698716665,182,,5698717635,233,954,5698716667,56,Back,5698716661,173,,5698716663,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809599171,968,70,2,90,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T17:18:00.496Z,2025-05-03T17:19:24Z,,,,,5698722829,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598469,663,1,2,90,1,6i936isoyj6d0uuxdj537uc97,0,14.1,39.2,2025-05-03T17:18:02.091Z,2025-05-03T17:18:06Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5698718875,56,Center,5698718881,212,60.4,5698718883,213,6.21,5698718873,199,,5698718877,140,71.5,5698718885,1,,5698718879,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598475,955,44,2,90,4,durq4oppf7c08tnbzrlebt0uz,1,29.6,68.7,2025-05-03T17:18:04.967Z,2025-05-03T17:26:09Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698719079,233,664,5698718913,285,,5698718911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598487,664,44,2,90,4,6i936isoyj6d0uuxdj537uc97,0,70.4,31.3,2025-05-03T17:18:04.968Z,2025-05-03T17:26:10Z,eacqkvqbdrk7h93nzhwk0jff9,B. Turgott,,,5698719107,233,955,5698718965,286,,5698718963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598513,956,12,2,90,5,durq4oppf7c08tnbzrlebt0uz,1,31.5,72.0,2025-05-03T17:18:05.199Z,2025-05-03T17:24:09Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698719067,15,,5698719063,213,6.04,5698719061,212,15.3,5698719055,56,Back,5698719059,141,66.6,5698719057,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598531,665,61,2,90,8,6i936isoyj6d0uuxdj537uc97,1,59.8,34.5,2025-05-03T17:18:08.313Z,2025-05-03T17:18:08Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698719139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598585,666,1,2,90,9,6i936isoyj6d0uuxdj537uc97,1,53.4,48.5,2025-05-03T17:18:09.963Z,2025-05-03T17:18:11Z,l7librn1vzdub2poztkj3fv8,M. Andersson,,,5698719485,140,41.4,5698719489,212,17.8,5698719491,213,2.36,5698719483,56,Back,5698719481,3,,5698719487,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598605,667,1,2,90,11,6i936isoyj6d0uuxdj537uc97,0,40.4,66.1,2025-05-03T17:18:11.837Z,2025-05-03T17:24:26Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698719567,157,,5698719581,141,22.8,5698719591,1,,5698719589,213,5.48,5698719585,212,40.8,5698719573,56,Center,5698719577,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809598649,958,1,2,90,12,durq4oppf7c08tnbzrlebt0uz,1,33.5,83.3,2025-05-03T17:18:13.079Z,2025-05-03T17:18:16Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698719905,140,28.1,5698719911,212,17.5,5698719913,213,4.38,5698719903,56,Back,5698719909,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
