id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2801447229,774,1,2,77,5,93ohqui2qgqm8408viwmm1ken,1,39.1,50.6,2025-04-14T18:43:03.940Z,2025-04-14T18:43:05Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653675645,141,66.0,5653675643,140,34.6,5653675647,212,11.5,5653675641,56,Back,5653675649,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447249,775,1,2,77,7,93ohqui2qgqm8408viwmm1ken,1,36.0,70.6,2025-04-14T18:43:05.508Z,2025-04-14T18:43:06Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653675753,56,Back,5653675763,141,62.9,5653675771,213,5.77,5653675759,140,44.9,5653675769,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447259,776,1,2,77,8,93ohqui2qgqm8408viwmm1ken,0,43.5,62.6,2025-04-14T18:43:06.693Z,2025-04-14T18:43:08Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653676003,236,,5653676005,233,539,5653675843,212,1.3,5653675845,213,0.62,5653675839,140,44.5,5653676009,286,,5653675841,141,63.7,5653675837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447285,539,74,2,77,8,5mbo4f0vps12dr0fcvjn3wyp5,1,57.2,23.6,2025-04-14T18:43:06.694Z,2025-04-14T18:44:28Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653675979,56,Center,5653676023,233,776,5653675983,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447371,777,1,2,77,11,93ohqui2qgqm8408viwmm1ken,1,43.3,71.2,2025-04-14T18:43:09.861Z,2025-04-14T18:43:13Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653676385,56,Left,5653676393,212,14.1,5653676395,213,0.70,5653676391,141,84.5,5653676389,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447383,778,1,2,77,13,93ohqui2qgqm8408viwmm1ken,1,53.6,84.5,2025-04-14T18:43:11.725Z,2025-04-14T18:43:40Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653676501,141,81.2,5653676497,56,Left,5653676505,213,6.22,5653676503,212,34.0,5653676495,155,,5653676507,1,,5653676499,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447437,780,1,2,77,18,93ohqui2qgqm8408viwmm1ken,0,86.7,73.6,2025-04-14T18:43:16.324Z,2025-04-14T18:43:17Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,5653676747,212,15.7,5653676743,140,79.2,5653676745,141,53.6,5653676749,213,4.19,5653676741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447505,540,12,2,77,19,5mbo4f0vps12dr0fcvjn3wyp5,1,21.1,45.8,2025-04-14T18:43:18.185Z,2025-04-14T18:43:22Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5653677109,167,,5653677067,212,35.5,5653677069,213,4.29,5653677061,56,Back,5653677065,141,0.0,5653677063,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447513,541,5,2,77,23,5mbo4f0vps12dr0fcvjn3wyp5,0,10.4,-1.4,2025-04-14T18:43:21.652Z,2025-04-14T18:43:24Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5653677087,347,,5653677085,56,Back,5653677181,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447515,781,5,2,77,23,93ohqui2qgqm8408viwmm1ken,1,89.6,101.4,2025-04-14T18:43:21.652Z,2025-04-14T18:43:25Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,5653677095,347,,5653677123,233,541,5653677093,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447815,782,1,2,77,46,93ohqui2qgqm8408viwmm1ken,1,81.2,100.0,2025-04-14T18:43:45.293Z,2025-04-14T18:44:06Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653678919,212,13.3,5653678911,107,,5653678917,141,88.4,5653678915,140,90.6,5653678913,56,Left,5653680365,189,,5653678921,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447839,783,1,2,77,48,93ohqui2qgqm8408viwmm1ken,1,90.7,88.4,2025-04-14T18:43:47.125Z,2025-04-14T18:44:05Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653680463,189,,5653679059,56,Left,5653679061,140,87.5,5653679065,212,4.3,5653679063,141,92.4,5653679067,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447857,784,1,2,77,50,93ohqui2qgqm8408viwmm1ken,1,87.4,92.6,2025-04-14T18:43:48.453Z,2025-04-14T18:43:49Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653679127,141,88.6,5653679129,212,12.1,5653679131,213,3.37,5653679123,56,Left,5653679125,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447871,785,1,2,77,51,93ohqui2qgqm8408viwmm1ken,1,75.9,87.5,2025-04-14T18:43:49.541Z,2025-04-14T18:43:50Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653679205,141,90.9,5653679203,140,77.0,5653679209,213,1.11,5653679201,56,Left,5653679207,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447891,786,1,2,77,52,93ohqui2qgqm8408viwmm1ken,1,77.0,91.1,2025-04-14T18:43:50.485Z,2025-04-14T18:43:51Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653679337,141,85.6,5653679333,56,Left,5653679335,140,85.3,5653679341,213,5.88,5653679339,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447911,787,1,2,77,53,93ohqui2qgqm8408viwmm1ken,1,86.1,85.4,2025-04-14T18:43:51.861Z,2025-04-14T18:43:52Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653679489,140,83.0,5653679491,141,82.3,5653679495,213,3.72,5653679493,212,3.9,5653679487,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447935,542,45,2,77,54,5mbo4f0vps12dr0fcvjn3wyp5,0,15.2,20.8,2025-04-14T18:43:52.837Z,2025-04-14T18:44:30Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653679619,56,Back,5653679661,233,788,5653679621,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447921,788,3,2,77,54,93ohqui2qgqm8408viwmm1ken,1,84.8,79.2,2025-04-14T18:43:52.837Z,2025-04-14T18:44:30Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653679549,56,Left,5653679551,286,,5653679623,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447959,543,45,2,77,55,5mbo4f0vps12dr0fcvjn3wyp5,0,11.4,24.5,2025-04-14T18:43:53.799Z,2025-04-14T18:44:31Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653679819,233,789,5653679735,285,,5653679733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447967,789,3,2,77,55,93ohqui2qgqm8408viwmm1ken,1,88.6,75.5,2025-04-14T18:43:53.799Z,2025-04-14T18:44:30Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653679787,286,,5653679785,56,Center,5653679811,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801447979,790,1,2,77,58,93ohqui2qgqm8408viwmm1ken,0,94.3,73.5,2025-04-14T18:43:56.389Z,2025-04-14T18:46:47Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653679857,141,70.8,5653679849,2,,5653679853,56,Center,5653679855,140,94.3,5653692895,233,544,5653692899,286,,5653692891,236,,5653679861,213,4.71,5653679859,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801448011,544,12,2,77,58,5mbo4f0vps12dr0fcvjn3wyp5,1,6.1,31.0,2025-04-14T18:43:56.489Z,2025-04-14T18:46:48Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5653679985,56,Back,5653692873,185,,5653693043,233,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801448013,545,6,2,77,59,5mbo4f0vps12dr0fcvjn3wyp5,0,0.0,29.1,2025-04-14T18:43:57.330Z,2025-04-14T18:46:55Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5653680141,73,,5653680139,56,Back,5653680173,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801448017,791,6,2,77,59,93ohqui2qgqm8408viwmm1ken,1,100.0,70.9,2025-04-14T18:43:57.330Z,2025-04-14T18:44:24Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653680035,73,,5653680163,233,545,5653680031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801448533,792,1,2,78,41,93ohqui2qgqm8408viwmm1ken,0,99.6,99.5,2025-04-14T18:44:39.799Z,2025-04-14T18:44:42Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5653682901,213,4.68,5653682887,6,,5653682897,141,52.2,5653682903,1,,5653682891,223,,5653682889,155,,5653682899,212,32.2,5653682895,140,98.6,5653682893,56,Center,5653682885,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801448569,546,4,2,78,46,5mbo4f0vps12dr0fcvjn3wyp5,1,4.4,47.6,2025-04-14T18:44:45.290Z,2025-04-14T18:52:03Z,7gbgk4q4bxc1h7kcd0u96o9nt,K. Joelsson,,5653683273,152,,5653683409,233,793,5653683275,285,,5653683271,56,Back,5653711571,295,,5653683267,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801448599,793,4,2,78,46,93ohqui2qgqm8408viwmm1ken,0,95.6,52.4,2025-04-14T18:44:45.291Z,2025-04-14T18:51:18Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653683347,286,,5653683425,233,546,5653683339,13,,5653683343,56,Center,5653683345,152,,5653711485,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449061,547,1,2,79,15,5mbo4f0vps12dr0fcvjn3wyp5,1,14.9,39.2,2025-04-14T18:45:14.188Z,2025-04-14T18:45:19Z,7gbgk4q4bxc1h7kcd0u96o9nt,K. Joelsson,,5653685957,141,1.6,5653685949,152,,5653685945,157,,5653685943,5,,5653685963,1,,5653685955,140,54.9,5653685959,212,49.2,5653685961,213,5.74,5653685951,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449069,548,44,2,79,20,5mbo4f0vps12dr0fcvjn3wyp5,1,58.4,6.8,2025-04-14T18:45:18.874Z,2025-04-14T19:06:06Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653686133,233,794,5653685985,56,Right,5653685987,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449091,794,44,2,79,20,93ohqui2qgqm8408viwmm1ken,0,41.6,93.2,2025-04-14T18:45:18.875Z,2025-04-14T19:06:06Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653686149,233,548,5653686107,56,Back,5653686109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449101,549,1,2,79,20,5mbo4f0vps12dr0fcvjn3wyp5,0,54.9,1.6,2025-04-14T18:45:19.002Z,2025-04-14T18:45:21Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653686175,168,,5653686173,3,,5653686179,140,62.3,5653686181,141,21.9,5653686177,56,Center,5653686185,213,1.06,5653686183,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801451669,571,1,2,79,22,5mbo4f0vps12dr0fcvjn3wyp5,1,66.1,30.5,2025-04-14T18:45:20.348Z,2025-04-14T18:48:52Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5653702063,141,2.3,5653702065,212,19.6,5653702059,56,Right,5653702061,140,69.9,5653702067,213,4.92,5653702057,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449113,795,43,2,79,23,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-14T18:45:22.069Z,2025-04-14T18:48:30Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653686243,212,6.1,5653686245,213,1.74,5653700701,144,1,5653686235,3,0,5653686239,140,32.0,5653686241,141,85.9,5653686237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449191,550,1,2,79,25,5mbo4f0vps12dr0fcvjn3wyp5,1,67.8,1.7,2025-04-14T18:45:23.753Z,2025-04-14T18:45:27Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653686627,140,89.8,5653686633,213,0.03,5653686625,56,Right,5653686629,141,2.6,5653686631,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449211,551,3,2,79,29,5mbo4f0vps12dr0fcvjn3wyp5,1,87.9,9.0,2025-04-14T18:45:27.626Z,2025-04-14T18:45:31Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5653686759,286,,5653686829,233,796,5653686757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449205,796,45,2,79,29,93ohqui2qgqm8408viwmm1ken,0,12.1,91.0,2025-04-14T18:45:27.626Z,2025-04-14T18:49:02Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653686713,56,Back,5653686717,285,,5653686845,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449217,552,50,2,79,29,5mbo4f0vps12dr0fcvjn3wyp5,1,89.0,6.2,2025-04-14T18:45:28.283Z,2025-04-14T19:05:22Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5653751029,233,797,5653686791,56,Right,5653686793,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449255,797,7,2,79,29,93ohqui2qgqm8408viwmm1ken,1,11.0,93.8,2025-04-14T18:45:28.284Z,2025-04-14T19:03:48Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653686983,56,Back,5653687025,233,552,5653686985,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449277,798,1,2,79,32,93ohqui2qgqm8408viwmm1ken,1,26.9,83.6,2025-04-14T18:45:30.709Z,2025-04-14T18:49:23Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653687115,141,88.1,5653687113,140,25.2,5653687117,212,3.5,5653687111,56,Back,5653687119,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449289,800,1,2,79,33,93ohqui2qgqm8408viwmm1ken,1,25.0,88.3,2025-04-14T18:45:31.689Z,2025-04-14T18:49:51Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653687177,213,3.97,5653687175,212,5.3,5653687169,56,Back,5653687173,141,82.6,5653687171,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449297,801,1,2,79,33,93ohqui2qgqm8408viwmm1ken,0,21.6,82.6,2025-04-14T18:45:32.070Z,2025-04-14T18:50:00Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653687227,141,82.6,5653687225,140,23.8,5653687223,56,Back,5653687231,213,0.00,5653687229,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449301,553,61,2,79,34,5mbo4f0vps12dr0fcvjn3wyp5,1,77.7,13.7,2025-04-14T18:45:33.265Z,2025-04-14T18:50:01Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653687239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449311,802,43,2,79,35,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-14T18:45:33.846Z,2025-04-14T18:50:39Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653709323,144,7,5653687305,285,0,5653687303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449321,555,1,2,79,36,5mbo4f0vps12dr0fcvjn3wyp5,1,77.7,4.6,2025-04-14T18:45:34.475Z,2025-04-14T18:45:35Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653687357,141,8.5,5653687359,212,6.0,5653687361,213,2.68,5653687353,56,Right,5653687355,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449335,556,1,2,79,36,5mbo4f0vps12dr0fcvjn3wyp5,1,72.6,8.5,2025-04-14T18:45:35.274Z,2025-04-14T18:45:36Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653687439,141,2.9,5653687441,212,5.3,5653687443,213,5.48,5653687435,56,Right,5653687437,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449361,557,1,2,79,37,5mbo4f0vps12dr0fcvjn3wyp5,0,76.1,2.9,2025-04-14T18:45:36.026Z,2025-04-14T18:50:53Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653687587,213,0.30,5653687585,212,15.3,5653687583,141,9.5,5653687579,56,Right,5653687581,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449439,803,1,2,79,43,93ohqui2qgqm8408viwmm1ken,1,5.6,90.5,2025-04-14T18:45:42.165Z,2025-04-14T18:45:43Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653688037,140,35.2,5653688035,56,Back,5653688033,157,,5653688045,1,,5653688043,213,0.01,5653688041,212,31.1,5653688039,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449535,805,50,2,79,51,93ohqui2qgqm8408viwmm1ken,1,61.0,69.4,2025-04-14T18:45:49.545Z,2025-04-14T18:51:27Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5653688625,233,558,5653688535,286,,5653688529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449551,558,7,2,79,51,5mbo4f0vps12dr0fcvjn3wyp5,1,39.0,30.6,2025-04-14T18:45:49.546Z,2025-04-14T18:51:28Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5653688581,56,Back,5653688657,233,805,5653688583,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449619,560,1,2,79,53,5mbo4f0vps12dr0fcvjn3wyp5,1,37.8,29.7,2025-04-14T18:45:52.298Z,2025-04-14T18:45:55Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5653688935,212,15.4,5653688933,141,10.4,5653688937,213,5.26,5653688931,140,45.5,5653688929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449627,561,1,2,79,55,5mbo4f0vps12dr0fcvjn3wyp5,0,45.5,10.4,2025-04-14T18:45:53.370Z,2025-04-14T18:45:55Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653688971,140,58.4,5653688975,212,18.1,5653688969,56,Center,5653688973,141,28.0,5653688977,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449661,807,1,2,79,58,93ohqui2qgqm8408viwmm1ken,1,43.7,67.0,2025-04-14T18:45:56.533Z,2025-04-14T18:45:57Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653689157,141,63.3,5653689155,140,42.0,5653689153,56,Back,5653689159,212,3.1,5653689161,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449731,808,1,2,79,59,93ohqui2qgqm8408viwmm1ken,1,42.0,63.3,2025-04-14T18:45:57.765Z,2025-04-14T18:46:01Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653689487,212,12.0,5653689481,56,Center,5653689489,213,5.58,5653689485,141,51.9,5653689483,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449755,809,1,2,80,3,93ohqui2qgqm8408viwmm1ken,1,48.3,51.2,2025-04-14T18:46:01.557Z,2025-04-14T18:46:03Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653689627,212,14.1,5653689623,140,60.2,5653689625,141,60.8,5653689629,213,0.48,5653689621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449783,810,1,2,80,5,93ohqui2qgqm8408viwmm1ken,1,56.6,50.7,2025-04-14T18:46:03.541Z,2025-04-14T18:46:06Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5653689801,213,4.29,5653689797,141,23.1,5653689799,212,20.6,5653689795,140,48.6,5653689793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449829,811,1,2,80,7,93ohqui2qgqm8408viwmm1ken,1,48.5,21.6,2025-04-14T18:46:06.245Z,2025-04-14T18:46:09Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653690059,213,1.01,5653690051,56,Center,5653690055,141,33.9,5653690053,140,53.5,5653690057,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449923,812,1,2,80,11,93ohqui2qgqm8408viwmm1ken,1,53.5,33.9,2025-04-14T18:46:10.039Z,2025-04-14T18:46:18Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653690615,1,,5653690607,212,59.4,5653690597,155,,5653690603,141,90.2,5653690609,213,0.70,5653690599,56,Left,5653690601,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449949,813,1,2,80,19,93ohqui2qgqm8408viwmm1ken,1,93.8,86.6,2025-04-14T18:46:17.894Z,2025-04-14T18:46:21Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653690859,213,3.76,5653690847,56,Center,5653690857,212,18.2,5653690853,140,79.7,5653690855,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801449973,814,1,2,80,22,93ohqui2qgqm8408viwmm1ken,1,79.5,71.4,2025-04-14T18:46:21.190Z,2025-04-14T18:46:23Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653691049,213,4.13,5653691041,56,Center,5653691047,212,12.6,5653691045,141,56.0,5653691043,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801450005,815,1,2,80,24,93ohqui2qgqm8408viwmm1ken,1,70.8,55.4,2025-04-14T18:46:23.094Z,2025-04-14T18:46:26Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653691227,56,Center,5653691235,213,4.88,5653691233,212,13.0,5653691229,140,72.8,5653691231,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801450031,816,1,2,80,27,93ohqui2qgqm8408viwmm1ken,1,73.6,27.4,2025-04-14T18:46:26.213Z,2025-04-14T18:46:28Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653691387,212,12.3,5653691381,56,Right,5653691389,213,5.29,5653691383,140,80.0,5653691385,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801450053,817,1,2,80,29,93ohqui2qgqm8408viwmm1ken,1,79.8,12.3,2025-04-14T18:46:28.118Z,2025-04-14T18:46:30Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653691553,213,2.43,5653691547,140,73.1,5653691551,212,9.3,5653691549,141,21.2,5653691543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801450079,818,1,2,80,32,93ohqui2qgqm8408viwmm1ken,1,73.9,20.9,2025-04-14T18:46:30.630Z,2025-04-14T18:46:33Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653691787,212,10.3,5653691781,56,Right,5653691789,213,5.07,5653691783,140,77.3,5653691785,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801450129,819,1,2,80,34,93ohqui2qgqm8408viwmm1ken,1,76.0,7.9,2025-04-14T18:46:33.142Z,2025-04-14T18:46:36Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653691997,213,2.00,5653691995,212,9.8,5653691993,141,21.0,5653691989,56,Right,5653691991,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801450163,820,1,2,80,38,93ohqui2qgqm8408viwmm1ken,1,72.1,21.8,2025-04-14T18:46:36.598Z,2025-04-14T18:46:40Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653692233,56,Right,5653692235,140,72.0,5653692237,141,8.9,5653692239,212,8.8,5653692241,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801450183,821,1,2,80,41,93ohqui2qgqm8408viwmm1ken,1,72.0,5.3,2025-04-14T18:46:39.893Z,2025-04-14T18:46:41Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653692339,213,1.36,5653692331,141,18.0,5653692323,56,Right,5653692327,140,73.8,5653692335,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
