id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2805249625,603,1,2,74,32,1939bnru25svvgv15k2c7tw2y,1,26.2,49.4,2025-04-23T18:30:19.268Z,2025-04-23T18:30:24Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674725939,1,,5674725923,140,56.8,5674725931,212,38.1,5674725929,141,79.4,5674725935,213,0.57,5674725919,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249667,604,1,2,74,37,1939bnru25svvgv15k2c7tw2y,1,62.3,82.7,2025-04-23T18:30:23.893Z,2025-04-23T18:30:28Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674726193,212,16.3,5674726187,56,Center,5674726191,141,70.6,5674726189,140,75.7,5674726195,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259569,723,1,2,74,38,1939bnru25svvgv15k2c7tw2y,0,65.1,83.6,2025-04-23T18:30:24.815Z,2025-04-23T18:46:59Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5674783713,213,5.33,5674783707,140,70.9,5674783709,141,71.1,5674783703,56,Center,5674783711,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249677,605,43,2,74,41,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-23T18:30:27.940Z,2025-04-23T18:46:57Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5674726265,212,10.4,5674784639,144,1,5674726261,140,78.5,5674726259,56,Center,5674726267,213,5.00,5674726263,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249681,616,8,2,74,42,4jg5vd59i24chckyua90dr1lg,1,31.1,41.6,2025-04-23T18:30:29.133Z,2025-04-25T14:07:43Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5674726275,56,Back,5677406589,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249719,618,1,2,74,43,4jg5vd59i24chckyua90dr1lg,1,21.9,33.9,2025-04-23T18:30:30.529Z,2025-04-23T18:30:32Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5674726431,56,Back,5674726435,141,42.4,5674726437,212,7.0,5674726439,213,0.98,5674726433,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249769,619,1,2,74,45,4jg5vd59i24chckyua90dr1lg,1,25.6,42.4,2025-04-23T18:30:32.525Z,2025-04-23T18:47:06Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674726565,141,12.0,5674726569,213,5.47,5674726561,56,Back,5674726563,140,44.2,5674726567,212,28.4,5674726559,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249771,620,4,2,74,48,4jg5vd59i24chckyua90dr1lg,1,44.6,15.2,2025-04-23T18:30:35.235Z,2025-04-23T18:47:18Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674726627,286,,5674726619,13,,5674785705,294,,5674726623,152,,5674726689,233,606,5674726621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805249767,606,4,2,74,48,1939bnru25svvgv15k2c7tw2y,0,55.4,84.8,2025-04-23T18:30:35.236Z,2025-04-23T18:47:21Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674786109,294,,5674726629,13,,5674726631,56,Left,5674726719,233,620,5674726637,285,,5674726633,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250245,626,1,2,75,0,4jg5vd59i24chckyua90dr1lg,1,51.3,10.1,2025-04-23T18:30:47.332Z,2025-04-23T18:48:06Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674789077,152,,5674787593,56,Right,5674789071,5,,5674787597,141,5.4,5674787601,213,6.09,5674787595,140,66.7,5674787599,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260837,769,1,2,75,3,4jg5vd59i24chckyua90dr1lg,1,69.4,17.2,2025-04-23T18:30:49.775Z,2025-04-23T18:48:29Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5674790255,213,5.98,5674790247,56,Right,5674790251,141,11.3,5674790253,212,13.6,5674790249,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260845,770,1,2,75,7,4jg5vd59i24chckyua90dr1lg,1,91.7,8.0,2025-04-23T18:30:53.969Z,2025-04-23T18:48:47Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674791327,140,72.8,5674791331,212,20.3,5674791329,141,14.1,5674791333,213,2.94,5674791325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260835,768,1,2,75,8,4jg5vd59i24chckyua90dr1lg,1,78.5,12.9,2025-04-23T18:30:55.585Z,2025-04-25T14:08:13Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,1.0,,5674792833,212,29.6,5674792825,155,,5677407337,20,,5674792829,140,89.7,5674797691,154,,5677407335,224,,5674792827,56,Center,5674792823,2,,5674792831,141,5674797687,210,15,5674792835,213,,,52.8,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,
2805250169,623,15,2,75,10,4jg5vd59i24chckyua90dr1lg,1,90.9,52.1,2025-04-23T18:30:57.140Z,2025-04-25T14:08:35Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5674797715,147,49.6,5674797343,15,,5674797347,328,,5674797727,233,607,5674797699,78,,5674797703,154,,5674728717,17,,5674797711,103,13.9,5674797697,22,5674797709,102,50.2,5674797705,55,5674728719,56,,Center,5674797713,146,768,99.0,5674797701,29,,,,,,,,,,,,,,,,,,,,,,
2805250055,607,10,2,75,10,1939bnru25svvgv15k2c7tw2y,1,1.5,49.9,2025-04-23T18:30:57.240Z,2025-04-25T14:08:43Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674728053,178,,5674728057,56,Back,5674728189,177,,5674797743,233,623,5677407957,377,,5674728055,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250077,608,52,2,75,12,1939bnru25svvgv15k2c7tw2y,1,1.5,49.9,2025-04-23T18:30:59.118Z,2025-04-25T14:08:46Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5677408027,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250323,610,1,2,75,36,1939bnru25svvgv15k2c7tw2y,1,15.0,54.6,2025-04-23T18:31:23.157Z,2025-04-23T18:31:25Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674729575,212,22.3,5674729569,56,Back,5674729573,141,25.0,5674729577,213,5.16,5674729571,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250351,611,1,2,75,38,1939bnru25svvgv15k2c7tw2y,1,27.3,14.0,2025-04-23T18:31:25.717Z,2025-04-23T18:52:10Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674729731,56,Back,5674729737,141,1.0,5674729741,213,5.13,5674729733,140,31.0,5674729739,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250441,612,1,2,75,42,1939bnru25svvgv15k2c7tw2y,1,31.3,1.3,2025-04-23T18:31:28.772Z,2025-04-23T18:52:13Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674730251,213,0.04,5674730245,140,61.8,5674730253,1,,5674730249,212,32.1,5674730241,157,,5674730243,56,Right,5674730247,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250443,613,61,2,75,45,1939bnru25svvgv15k2c7tw2y,1,61.8,3.4,2025-04-23T18:31:32.453Z,2025-04-23T18:52:28Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5674730259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250451,614,5,2,75,46,1939bnru25svvgv15k2c7tw2y,0,65.2,-1.8,2025-04-23T18:31:33.119Z,2025-04-23T19:01:03Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5674730281,347,,5674730279,56,Right,5674730319,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250415,628,5,2,75,46,4jg5vd59i24chckyua90dr1lg,1,34.8,101.8,2025-04-23T18:31:33.119Z,2025-04-23T18:31:56Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674730057,347,,5674730299,233,614,5674730055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250507,629,1,2,75,51,4jg5vd59i24chckyua90dr1lg,1,30.4,100.0,2025-04-23T18:31:38.573Z,2025-04-23T18:31:49Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674730611,213,4.23,5674730605,140,21.9,5674730601,107,,5674730607,141,76.9,5674730603,56,Back,5674730609,212,19.2,5674730631,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250523,630,1,2,75,56,4jg5vd59i24chckyua90dr1lg,1,21.7,73.2,2025-04-23T18:31:43.213Z,2025-04-23T18:31:44Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674730671,212,20.4,5674730667,140,7.2,5674730673,213,3.87,5674730669,141,53.3,5674730685,189,,5674730665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250547,631,1,2,75,58,4jg5vd59i24chckyua90dr1lg,1,7.2,53.3,2025-04-23T18:31:45.005Z,2025-04-23T18:31:45Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674730775,140,20.5,5674730779,212,21.4,5674730777,141,29.4,5674730773,56,Back,5674730781,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250589,632,1,2,75,59,4jg5vd59i24chckyua90dr1lg,1,21.7,29.7,2025-04-23T18:31:45.821Z,2025-04-23T18:31:50Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674730995,212,17.5,5674730989,56,Back,5674730991,140,28.0,5674730993,141,53.6,5674730997,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250639,633,1,2,76,6,4jg5vd59i24chckyua90dr1lg,1,26.3,55.7,2025-04-23T18:31:53.180Z,2025-04-23T18:53:26Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5674731311,212,19.8,5674731305,56,Back,5674731313,213,2.48,5674731307,140,11.4,5674731309,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250653,634,1,2,76,8,4jg5vd59i24chckyua90dr1lg,1,11.4,73.6,2025-04-23T18:31:55.547Z,2025-04-23T18:31:56Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674731411,213,4.33,5674731405,140,4.2,5674731407,141,46.0,5674731403,56,Back,5674731409,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250657,635,1,2,76,9,4jg5vd59i24chckyua90dr1lg,1,4.1,46.1,2025-04-23T18:31:56.348Z,2025-04-23T18:31:57Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674731437,141,20.0,5674731441,213,4.92,5674731433,56,Back,5674731439,212,18.1,5674731435,140,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250667,636,1,2,76,10,4jg5vd59i24chckyua90dr1lg,1,7.7,20.0,2025-04-23T18:31:57.101Z,2025-04-23T18:31:58Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674731469,56,Back,5674731475,212,21.5,5674731473,141,50.3,5674731477,213,1.85,5674731471,140,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250691,637,1,2,76,11,4jg5vd59i24chckyua90dr1lg,1,2.0,50.3,2025-04-23T18:31:57.916Z,2025-04-23T18:32:01Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674731655,140,10.2,5674731661,213,1.09,5674731659,212,18.8,5674731653,56,Back,5674731657,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250723,638,1,2,76,14,4jg5vd59i24chckyua90dr1lg,1,8.1,85.0,2025-04-23T18:32:00.924Z,2025-04-23T18:32:04Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674731845,212,12.8,5674731849,213,0.51,5674731837,140,18.7,5674731841,141,94.2,5674731833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250749,639,1,2,76,17,4jg5vd59i24chckyua90dr1lg,1,21.3,96.0,2025-04-23T18:32:03.917Z,2025-04-23T18:32:07Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674732059,212,35.4,5674732043,155,,5674732047,56,Left,5674732063,213,6.04,5674732051,140,54.0,5674732055,141,83.3,5674732065,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250757,640,61,2,76,20,4jg5vd59i24chckyua90dr1lg,0,54.3,83.6,2025-04-23T18:32:06.973Z,2025-04-23T18:32:07Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5674732083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250777,615,1,2,76,20,1939bnru25svvgv15k2c7tw2y,0,58.0,7.2,2025-04-23T18:32:07.747Z,2025-04-25T14:09:46Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674732173,212,19.3,5674732175,213,1.13,5674732169,140,65.8,5674732171,141,32.9,5674732167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805250917,641,2,2,76,27,4jg5vd59i24chckyua90dr1lg,1,30.8,43.6,2025-04-23T18:32:13.838Z,2025-04-25T14:10:20Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5674732933,140,71.5,5674732927,7,21ht7s882is4sisnr8dpf61yi,5674732935,141,28.4,5674732931,56,Center,5674732929,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251073,617,1,2,76,45,1939bnru25svvgv15k2c7tw2y,1,27.8,70.3,2025-04-23T18:32:32.004Z,2025-04-23T18:32:33Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674733893,213,4.56,5674733887,140,24.8,5674733897,189,,5674733883,241,,5674733891,212,20.8,5674733881,5,,5674733889,141,40.1,5674733885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251133,618,1,2,76,47,1939bnru25svvgv15k2c7tw2y,1,24.8,40.1,2025-04-23T18:32:34.020Z,2025-04-23T18:32:38Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674734205,56,Back,5674734211,212,23.6,5674734209,141,8.9,5674734207,140,34.7,5674734213,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251163,619,1,2,76,51,1939bnru25svvgv15k2c7tw2y,1,33.5,11.9,2025-04-23T18:32:38.052Z,2025-04-23T18:54:10Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5674734393,212,11.1,5674734387,56,Back,5674734391,141,20.1,5674734389,140,42.6,5674734395,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251173,620,1,2,76,52,1939bnru25svvgv15k2c7tw2y,0,42.7,24.4,2025-04-23T18:32:38.988Z,2025-04-23T18:51:29Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5674797843,212,11.6,5674797845,213,0.25,5674797841,141,28.6,5674734459,56,Center,5674797839,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251169,642,61,2,76,53,4jg5vd59i24chckyua90dr1lg,1,57.8,79.1,2025-04-23T18:32:40.669Z,2025-04-23T18:54:16Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674734433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251193,621,1,2,76,57,1939bnru25svvgv15k2c7tw2y,1,56.0,28.0,2025-04-23T18:32:43.877Z,2025-04-23T18:52:15Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,1.0,,5674798555,213,5.89,5674798547,56,Right,5674798551,141,11.5,5674798553,212,29.3,5674799809,210,15,5674798549,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251223,622,15,2,77,0,1939bnru25svvgv15k2c7tw2y,1,94.5,28.2,2025-04-23T18:32:47.108Z,2025-04-25T14:14:15Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5674799853,147,44.9,5674734769,56,Center,5674799321,20,,5674799835,29,,5674734765,62,,5674799865,233,643,5674799847,103,18.4,5674799849,215,,5674799845,102,5674799851,146,98.9,5674734763,22,5674799837,55,47.9,621,5674799833,80,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251225,643,10,2,77,0,4jg5vd59i24chckyua90dr1lg,1,0.5,54.6,2025-04-23T18:32:47.208Z,2025-04-25T14:14:27Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674734791,56,Back,5677416351,378,,5674734787,178,,5674799905,233,622,5674734785,173,,5674734789,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251245,623,6,2,77,3,1939bnru25svvgv15k2c7tw2y,1,96.4,38.6,2025-04-23T18:32:50.269Z,2025-04-23T19:01:09Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5674734961,56,Center,5674734977,233,644,5674734963,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251241,644,6,2,77,3,4jg5vd59i24chckyua90dr1lg,0,3.6,61.4,2025-04-23T18:32:50.269Z,2025-04-25T14:14:50Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674735003,233,623,5674734933,56,Back,5674734935,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251551,624,1,2,77,38,1939bnru25svvgv15k2c7tw2y,0,99.6,0.5,2025-04-23T18:33:24.965Z,2025-04-25T14:14:46Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674736613,56,Center,5674736607,6,,5674736617,141,44.9,5674736611,224,,5674736621,213,1.77,5677416771,20,,5674736619,212,30.8,5674736609,155,,5674736615,140,5674736605,2,,,,,,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251569,646,12,2,77,42,4jg5vd59i24chckyua90dr1lg,1,7.7,64.4,2025-04-23T18:33:29.278Z,2025-04-25T14:15:07Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5677417255,213,2.16,5674736735,56,Back,5677417247,167,,5677417251,141,85.9,5677417249,140,0.0,5677417253,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251577,625,6,2,77,43,1939bnru25svvgv15k2c7tw2y,1,92.8,36.8,2025-04-23T18:33:29.786Z,2025-04-23T19:01:09Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674736853,56,Center,5674736855,75,,5674736945,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251591,647,6,2,77,43,4jg5vd59i24chckyua90dr1lg,0,7.2,63.2,2025-04-23T18:33:29.786Z,2025-04-25T14:15:58Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674736911,56,Back,5674736951,233,625,5674736913,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251837,626,1,2,78,1,1939bnru25svvgv15k2c7tw2y,1,99.5,0.5,2025-04-23T18:33:48.357Z,2025-04-25T14:15:53Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,1.0,,5674738269,155,,5674738275,140,89.7,5674738265,2,,5674738279,212,48.0,5674738283,1,,5674738271,224,,5674739181,210,13,5674739183,154,,5674738267,6,5677418533,20,,5674738273,56,5674738281,213,,1.79,5674738277,141,Center,69.4,,,,,,,,,,,,,,,,,,,,,,,,
2805251839,627,13,2,78,5,1939bnru25svvgv15k2c7tw2y,1,89.3,64.0,2025-04-23T18:33:52.420Z,2025-04-25T14:16:26Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5674738299,56,Center,5674739189,29,,5674738601,72,,5674739193,55,626,5674739197,102,57.8,5674739201,230,99.0,5674739199,103,52.8,5674738599,25,,5674739187,86,5674738297,64,,5674739203,231,5674739191,154,,,,,53.1,,,,,,,,,,,,,,,,,,,,,,,,,
2805251845,628,5,2,78,8,1939bnru25svvgv15k2c7tw2y,0,101.2,58.7,2025-04-23T18:33:55.134Z,2025-04-23T19:01:03Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5674738339,346,,5674738337,56,Center,5674738389,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805251841,648,5,2,78,8,4jg5vd59i24chckyua90dr1lg,1,-1.2,41.3,2025-04-23T18:33:55.134Z,2025-04-23T18:33:56Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674738317,346,,5674738365,233,628,5674738315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252085,629,18,2,78,28,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-23T18:34:14.883Z,2025-04-23T18:34:25Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5674739833,44,Forward,5674739879,55,630,5674739835,59,11,5674739831,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252089,630,19,2,78,28,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-23T18:34:14.884Z,2025-04-23T19:05:47Z,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,5674739857,145,9,5674740133,293,1,5674826807,292,8,5674739853,42,,5674739861,44,Forward,5674739863,55,629,5674739859,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252189,649,1,2,78,42,4jg5vd59i24chckyua90dr1lg,1,4.2,50.4,2025-04-23T18:34:29.612Z,2025-04-23T18:34:33Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674740423,140,5.4,5674740427,212,10.9,5674740433,237,,5674740421,56,Back,5674740429,213,4.83,5674740419,124,,5674740425,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252217,650,1,2,78,46,4jg5vd59i24chckyua90dr1lg,1,10.9,37.3,2025-04-23T18:34:33.501Z,2025-04-23T18:34:36Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674740583,213,0.71,5674740581,212,23.7,5674740577,140,28.1,5674740575,56,Back,5674740579,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252263,651,1,2,78,49,4jg5vd59i24chckyua90dr1lg,1,28.0,61.4,2025-04-23T18:34:36.445Z,2025-04-23T18:34:40Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5674740791,212,23.7,5674740785,56,Back,5674740787,140,30.9,5674740793,213,1.44,5674740789,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252325,652,1,2,78,53,4jg5vd59i24chckyua90dr1lg,1,30.9,95.9,2025-04-23T18:34:39.965Z,2025-04-23T18:34:45Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674741153,1,,5674741149,212,41.2,5674741151,213,6.27,5674741145,140,70.1,5674741147,141,95.3,5674741143,56,Left,5674741141,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252327,653,4,2,78,57,4jg5vd59i24chckyua90dr1lg,1,67.8,92.0,2025-04-23T18:34:43.812Z,2025-04-25T14:17:55Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5674741171,56,Left,5674741183,233,631,5674741177,286,,5674741173,152,,5674741169,13,,5677421601,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252311,631,4,2,78,57,1939bnru25svvgv15k2c7tw2y,0,32.2,8.0,2025-04-23T18:34:43.813Z,2025-04-25T14:17:51Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674741121,56,Back,5674741123,152,,5674741127,285,,5677421495,265,,5674741189,233,653,5674741119,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805252715,654,1,2,79,35,4jg5vd59i24chckyua90dr1lg,0,75.5,91.7,2025-04-23T18:35:22.269Z,2025-04-25T14:18:16Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674743365,152,,5674743375,213,5.43,5674743369,140,99.0,5677422073,223,,5674743361,5,,5674743371,141,50.3,5674743373,212,37.4,5674743377,1,,5677422075,20,5674743363,155,,5674743367,56,5674743359,2,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
