id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/9/value,qualifier/15/value
2815057035,587,6,2,65,43,spvvjmk37iid7hsky9g3nce7,0,4.6,56.6,2025-05-15T18:25:50.600Z,2025-05-15T18:43:54Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728912603,56,Back,5728912613,233,652,5728912605,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057025,652,6,2,65,43,czkf5t3ai00ghwbga03i5aqxw,1,95.4,43.4,2025-05-15T18:25:50.600Z,2025-05-15T18:43:53Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728912585,75,,5728912583,56,Center,5728912609,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057121,653,1,2,66,1,czkf5t3ai00ghwbga03i5aqxw,0,99.5,0.5,2025-05-15T18:26:09.353Z,2025-05-15T18:52:18Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728913153,212,28.5,5728913151,141,40.9,5728913147,56,Center,5728913139,2,,5728913155,213,1.84,5728913149,140,92.2,5728913145,223,,5728913143,155,,5728913141,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057141,588,43,2,66,4,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-15T18:26:12.427Z,2025-05-15T18:26:23Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728913649,144,44,5728913257,285,0,5728913255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057149,589,4,2,66,6,spvvjmk37iid7hsky9g3nce7,1,8.2,58.6,2025-05-15T18:26:14.116Z,2025-05-15T18:52:16Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5728913451,285,,5728913465,233,654,5728913447,56,Back,5728913449,152,,5728913443,13,,5728973437,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057137,654,4,2,66,6,czkf5t3ai00ghwbga03i5aqxw,0,91.8,41.4,2025-05-15T18:26:14.117Z,2025-05-15T18:52:17Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5728973503,264,,5728913279,56,Center,5728913491,233,589,5728913285,286,,5728913277,13,,5728913281,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057305,590,1,2,66,33,spvvjmk37iid7hsky9g3nce7,1,15.5,54.9,2025-05-15T18:26:40.939Z,2025-05-15T18:26:42Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728914233,212,14.6,5728914231,141,36.1,5728914235,213,4.21,5728914227,56,Back,5728914223,5,,5728914225,152,,5728914229,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057323,591,1,2,66,34,spvvjmk37iid7hsky9g3nce7,1,8.8,36.1,2025-05-15T18:26:41.963Z,2025-05-15T18:26:44Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5728914327,212,18.7,5728914329,213,1.07,5728914325,141,60.3,5728914323,140,17.3,5728914321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057357,592,1,2,66,36,spvvjmk37iid7hsky9g3nce7,1,15.7,59.6,2025-05-15T18:26:44.539Z,2025-05-15T18:26:50Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728914547,213,1.54,5728914545,212,17.7,5728914539,56,Back,5728914541,140,16.3,5728914543,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057361,593,1,2,66,41,spvvjmk37iid7hsky9g3nce7,0,17.0,86.2,2025-05-15T18:26:49.267Z,2025-05-15T18:26:54Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728914565,213,0.54,5728914561,141,100.0,5728914563,212,21.0,5728914557,56,Back,5728914559,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057363,594,5,2,66,42,spvvjmk37iid7hsky9g3nce7,0,36.2,101.8,2025-05-15T18:26:50.248Z,2025-05-15T18:43:34Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728914577,347,,5728914575,56,Back,5728914603,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057359,655,5,2,66,42,czkf5t3ai00ghwbga03i5aqxw,1,63.8,-1.8,2025-05-15T18:26:50.248Z,2025-05-15T18:43:33Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5728914553,56,Right,5728914579,233,594,5728914555,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057473,656,1,2,66,54,czkf5t3ai00ghwbga03i5aqxw,1,61.9,0.0,2025-05-15T18:27:02.008Z,2025-05-15T18:27:08Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728915201,141,6.1,5728915203,212,7.5,5728915199,140,66.8,5728915205,213,0.81,5728915195,107,,5728915197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057493,657,3,2,67,0,czkf5t3ai00ghwbga03i5aqxw,0,65.8,4.4,2025-05-15T18:27:07.864Z,2025-05-15T18:50:17Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5728915301,56,Right,5728915303,286,,5728915355,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057499,595,7,2,67,0,spvvjmk37iid7hsky9g3nce7,0,34.2,95.6,2025-05-15T18:27:07.865Z,2025-05-15T18:50:19Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728915327,233,657,5728915319,56,Back,5728915323,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057533,658,61,2,67,1,czkf5t3ai00ghwbga03i5aqxw,1,62.5,5.8,2025-05-15T18:27:09.554Z,2025-05-15T18:50:20Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5728915529,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057525,596,5,2,67,3,spvvjmk37iid7hsky9g3nce7,1,36.8,101.4,2025-05-15T18:27:11.116Z,2025-05-15T18:43:34Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728915463,56,Back,5728915465,347,,5728915591,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057543,659,5,2,67,3,czkf5t3ai00ghwbga03i5aqxw,0,63.2,-1.4,2025-05-15T18:27:11.116Z,2025-05-15T18:43:34Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5728915583,56,Right,5728915595,233,596,5728915585,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057569,597,1,2,67,12,spvvjmk37iid7hsky9g3nce7,1,38.7,100.0,2025-05-15T18:27:19.611Z,2025-05-15T18:27:20Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728915731,140,39.9,5728915733,141,88.4,5728915727,107,,5728915735,212,9.3,5728915737,213,4.85,5728915729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057589,598,1,2,67,12,spvvjmk37iid7hsky9g3nce7,1,39.9,87.1,2025-05-15T18:27:20.571Z,2025-05-15T18:27:24Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5728915873,3,,5728915887,213,0.50,5728915875,56,Back,5728915881,141,90.8,5728915877,140,44.3,5728915885,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057603,599,1,2,67,16,spvvjmk37iid7hsky9g3nce7,1,45.5,64.9,2025-05-15T18:27:24.395Z,2025-05-15T18:27:27Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5728915963,213,4.37,5728915957,140,37.0,5728915955,56,Back,5728915961,212,26.8,5728915959,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057617,600,1,2,67,19,spvvjmk37iid7hsky9g3nce7,1,35.9,37.3,2025-05-15T18:27:26.940Z,2025-05-15T18:27:29Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5728916053,56,Back,5728916061,213,1.73,5728916055,140,32.1,5728916059,212,25.1,5728916057,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057633,601,1,2,67,22,spvvjmk37iid7hsky9g3nce7,1,32.1,73.8,2025-05-15T18:27:29.675Z,2025-05-15T18:27:32Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728916157,141,62.0,5728916153,56,Back,5728916159,212,13.7,5728916155,140,21.5,5728916161,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057657,602,1,2,67,24,spvvjmk37iid7hsky9g3nce7,1,28.4,55.4,2025-05-15T18:27:31.995Z,2025-05-15T18:27:35Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728916279,213,0.78,5728916275,141,69.4,5728916273,140,37.6,5728916271,56,Back,5728916277,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057671,603,1,2,67,27,spvvjmk37iid7hsky9g3nce7,1,35.7,69.7,2025-05-15T18:27:35.259Z,2025-05-15T18:27:36Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728916365,212,15.2,5728916367,213,2.11,5728916359,56,Back,5728916361,140,28.3,5728916363,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057677,604,1,2,67,28,spvvjmk37iid7hsky9g3nce7,0,28.5,87.5,2025-05-15T18:27:36.317Z,2025-05-15T18:27:38Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728916395,56,Back,5728916403,213,0.00,5728916399,141,87.5,5728916405,1,,5728916393,157,,5728916397,140,34.8,5728916463,236,,5728916401,212,6.6,5728916469,286,,5728916465,233,,,,,,,,,,,,,,,,,,,,,,,,,,660,
2815057685,660,74,2,67,28,czkf5t3ai00ghwbga03i5aqxw,1,68.4,17.6,2025-05-15T18:27:36.318Z,2025-05-15T19:05:28Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728916441,56,Right,5728916443,285,,5728916475,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057689,605,5,2,67,29,spvvjmk37iid7hsky9g3nce7,1,27.2,101.2,2025-05-15T18:27:37.293Z,2025-05-15T18:43:35Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728916533,233,661,5728916449,56,Back,5728916451,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057697,661,5,2,67,29,czkf5t3ai00ghwbga03i5aqxw,0,72.8,-1.2,2025-05-15T18:27:37.293Z,2025-05-15T18:43:35Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728916527,56,Right,5728916529,347,,5728916541,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057741,606,1,2,67,35,spvvjmk37iid7hsky9g3nce7,1,30.5,100.0,2025-05-15T18:27:43.436Z,2025-05-15T18:27:46Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728916777,213,5.36,5728916769,56,Back,5728916773,141,89.6,5728916771,140,36.1,5728916767,107,,5728916775,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057745,607,1,2,67,36,spvvjmk37iid7hsky9g3nce7,1,35.9,92.6,2025-05-15T18:27:44.203Z,2025-05-15T18:27:51Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728916793,56,Back,5728916801,213,2.96,5728916799,212,13.8,5728916797,141,96.2,5728916795,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057747,608,1,2,67,38,spvvjmk37iid7hsky9g3nce7,0,23.0,96.2,2025-05-15T18:27:45.623Z,2025-05-15T18:27:48Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728916831,233,662,5728916815,56,Back,5728916819,141,96.2,5728916835,286,,5728916821,212,1.7,5728916823,213,0.00,5728916829,236,,5728916817,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057733,662,74,2,67,38,czkf5t3ai00ghwbga03i5aqxw,1,71.7,6.2,2025-05-15T18:27:45.624Z,2025-05-15T18:27:48Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5728916741,56,Right,5728916743,285,,5728916839,233,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057753,609,5,2,67,38,spvvjmk37iid7hsky9g3nce7,1,28.2,101.6,2025-05-15T18:27:46.442Z,2025-05-15T18:43:35Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728916855,233,663,5728916847,56,Back,5728916849,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057743,663,5,2,67,38,czkf5t3ai00ghwbga03i5aqxw,0,71.8,-1.6,2025-05-15T18:27:46.442Z,2025-05-15T18:27:51Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5728916791,347,,5728916863,233,609,5728916789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057775,610,1,2,67,45,spvvjmk37iid7hsky9g3nce7,0,25.7,100.0,2025-05-15T18:27:53.099Z,2025-05-15T18:27:53Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728917015,213,5.68,5728917009,140,34.3,5728917007,56,Back,5728917013,212,11.0,5728917005,107,,5728917011,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057781,664,61,2,67,46,czkf5t3ai00ghwbga03i5aqxw,1,64.4,14.1,2025-05-15T18:27:54.106Z,2025-05-15T18:52:52Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728917039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057799,611,61,2,67,48,spvvjmk37iid7hsky9g3nce7,0,44.8,78.7,2025-05-15T18:27:56.331Z,2025-05-15T18:52:53Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728917187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057801,665,1,2,67,49,czkf5t3ai00ghwbga03i5aqxw,1,60.9,23.4,2025-05-15T18:27:57.176Z,2025-05-15T18:53:03Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728917197,213,2.78,5728917189,56,Back,5728917195,212,22.1,5728917191,140,41.2,5728917193,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057839,667,1,2,67,52,czkf5t3ai00ghwbga03i5aqxw,1,40.5,41.8,2025-05-15T18:27:59.657Z,2025-05-15T18:28:05Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728917433,56,Back,5728917437,141,67.9,5728917435,140,47.1,5728917439,212,19.1,5728917441,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057857,668,1,2,67,57,czkf5t3ai00ghwbga03i5aqxw,1,57.1,82.3,2025-05-15T18:28:05.225Z,2025-05-15T18:28:07Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5728917545,213,4.85,5728917537,56,Center,5728917543,212,10.4,5728917541,141,67.2,5728917539,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057861,669,3,2,67,59,czkf5t3ai00ghwbga03i5aqxw,0,49.1,64.3,2025-05-15T18:28:07.080Z,2025-05-15T19:05:32Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728917683,233,612,5728917565,56,Back,5728917567,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057881,612,7,2,67,59,spvvjmk37iid7hsky9g3nce7,1,50.9,35.7,2025-05-15T18:28:07.081Z,2025-05-15T19:05:32Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5728917637,56,Center,5728917663,233,669,5728917639,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057885,613,61,2,68,0,spvvjmk37iid7hsky9g3nce7,1,51.0,44.6,2025-05-15T18:28:08.031Z,2025-05-15T18:53:32Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728917651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815068347,910,61,2,68,1,czkf5t3ai00ghwbga03i5aqxw,1,55.0,63.6,2025-05-15T18:28:08.894Z,2025-05-15T18:53:59Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728976915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057907,615,1,2,68,2,spvvjmk37iid7hsky9g3nce7,1,53.0,51.8,2025-05-15T18:28:10.155Z,2025-05-15T18:28:11Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5728917747,212,18.3,5728917741,56,Center,5728917743,140,70.4,5728917745,141,52.4,5728917749,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057911,616,1,2,68,3,spvvjmk37iid7hsky9g3nce7,1,70.4,52.4,2025-05-15T18:28:11.196Z,2025-05-15T18:28:14Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728917777,56,Center,5728917785,213,1.10,5728917781,141,66.9,5728917783,212,11.1,5728917779,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057923,617,1,2,68,7,spvvjmk37iid7hsky9g3nce7,1,73.2,52.5,2025-05-15T18:28:14.651Z,2025-05-15T18:28:17Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728917845,56,Center,5728917847,140,80.1,5728917851,212,7.3,5728917849,141,51.9,5728917853,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057925,618,1,2,68,8,spvvjmk37iid7hsky9g3nce7,0,75.8,69.9,2025-05-15T18:28:16.376Z,2025-05-15T18:54:45Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5728978479,233,670,5728917859,56,Center,5728978161,236,,5728978139,141,71.8,5728978167,286,,5728978137,140,78.5,5728978141,212,3.1,5728978143,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057927,670,74,2,68,8,czkf5t3ai00ghwbga03i5aqxw,1,24.8,41.2,2025-05-15T18:28:16.377Z,2025-05-15T18:54:46Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728917863,56,Back,5728978513,233,618,5728917865,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057931,619,1,2,68,10,spvvjmk37iid7hsky9g3nce7,0,79.6,60.2,2025-05-15T18:28:17.644Z,2025-05-15T18:54:48Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5728918009,233,671,5728918013,286,,5728917877,56,Center,5728917885,213,0.09,5728917881,141,60.9,5728917883,212,5.2,5728917879,140,84.5,5728918007,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057951,671,74,2,68,10,czkf5t3ai00ghwbga03i5aqxw,1,29.7,27.7,2025-05-15T18:28:17.645Z,2025-05-15T19:05:28Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728918005,285,,5728918003,56,Back,5728918015,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815068805,830,61,2,68,11,spvvjmk37iid7hsky9g3nce7,0,83.6,67.3,2025-05-15T18:28:19.468Z,2025-05-15T18:56:07Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5728979385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058007,672,12,2,68,12,czkf5t3ai00ghwbga03i5aqxw,1,23.2,38.6,2025-05-15T18:28:20.281Z,2025-05-15T18:28:27Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728918289,213,5.65,5728918285,141,23.3,5728918287,212,17.5,5728918281,56,Back,5728918283,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815069009,925,43,2,68,13,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-15T18:28:20.591Z,2025-05-15T18:56:10Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728980773,144,12,5728980159,140,31.9,5728980163,212,20.3,5728980157,56,Back,5728980161,141,24.6,5728980165,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057981,620,1,2,68,13,spvvjmk37iid7hsky9g3nce7,1,72.2,75.4,2025-05-15T18:28:21.436Z,2025-05-15T18:56:14Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728918167,140,82.7,5728918173,212,13.2,5728918177,213,0.58,5728918165,56,Left,5728918169,141,86.0,5728918163,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057995,621,1,2,68,17,spvvjmk37iid7hsky9g3nce7,1,82.1,83.3,2025-05-15T18:28:25.275Z,2025-05-15T18:28:26Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728918227,212,6.8,5728918229,213,6.22,5728918225,141,82.7,5728918223,140,88.6,5728918221,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815057999,622,1,2,68,18,spvvjmk37iid7hsky9g3nce7,0,94.4,80.8,2025-05-15T18:28:26.572Z,2025-05-15T18:28:27Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728918247,212,18.4,5728918239,155,,5728918249,213,4.82,5728918245,141,53.9,5728918241,56,Center,5728918243,140,96.3,5728918237,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058033,673,12,2,68,20,czkf5t3ai00ghwbga03i5aqxw,1,6.6,43.6,2025-05-15T18:28:27.785Z,2025-05-15T18:28:32Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728918433,140,36.4,5728918431,56,Back,5728918439,213,5.59,5728918435,141,5.2,5728918437,212,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058029,623,61,2,68,24,spvvjmk37iid7hsky9g3nce7,0,83.4,87.5,2025-05-15T18:28:31.691Z,2025-05-15T18:56:36Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728918417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058083,675,1,2,68,28,czkf5t3ai00ghwbga03i5aqxw,1,31.8,2.6,2025-05-15T18:28:36.552Z,2025-05-15T18:28:38Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728918657,213,2.84,5728918655,212,11.7,5728918651,140,21.2,5728918649,56,Back,5728918653,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058093,676,1,2,68,31,czkf5t3ai00ghwbga03i5aqxw,0,21.2,7.7,2025-05-15T18:28:38.810Z,2025-05-15T18:57:05Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728918729,141,17.6,5728918727,140,44.6,5728918725,56,Back,5728918731,212,25.5,5728918733,213,0.27,5728982575,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058095,624,4,2,68,33,spvvjmk37iid7hsky9g3nce7,1,62.9,80.8,2025-05-15T18:28:41.083Z,2025-05-15T18:29:31Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728918781,56,Left,5728918783,152,,5728918779,295,,5728918847,233,677,5728918777,13,,5728918785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058103,677,4,2,68,33,czkf5t3ai00ghwbga03i5aqxw,0,37.1,19.2,2025-05-15T18:28:41.084Z,2025-05-15T18:29:31Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5728918829,56,Back,5728918825,13,,5728918851,233,624,5728918831,152,,5728918833,285,,5728918827,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058149,625,1,2,68,38,spvvjmk37iid7hsky9g3nce7,1,68.7,81.1,2025-05-15T18:28:46.571Z,2025-05-15T18:28:49Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728919013,140,76.7,5728919011,56,Left,5728919009,152,,5728919019,213,0.69,5728919015,141,91.2,5728919007,5,,5728919017,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058163,626,1,2,68,42,spvvjmk37iid7hsky9g3nce7,1,76.7,91.2,2025-05-15T18:28:49.819Z,2025-05-15T18:29:39Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,1.0,5728919093,213,4.34,5728919087,212,9.6,5728919083,140,73.4,5728919081,56,Center,5728920559,210,15,5728919085,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815058169,627,15,2,68,44,spvvjmk37iid7hsky9g3nce7,1,73.5,76.3,2025-05-15T18:28:52.172Z,2025-05-15T18:29:39Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5728919119,22,,5728920577,29,,5728920585,102,49.0,5728920589,215,,5728920591,146,98.6,5728920573,78,,5728919121,18,,5728920587,103,12.7,5728920581,55,626,5728920597,233,5728920593,147,49.3,5728920411,20,5728919123,56,,,,,,,,,,,,,,,,Center,,,678,
