id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2814741501,694,12,2,75,52,6i936isoyj6d0uuxdj537uc97,1,3.6,28.6,2025-05-14T18:31:51.830Z,2025-05-14T18:32:05Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727123749,15,,5727123729,140,3.2,5727123735,213,4.69,5727123733,212,16.5,5727123727,56,Back,5727123731,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741577,697,1,2,75,57,33hzf6j2rd9r50g2n4agsytkd,1,96.4,91.8,2025-05-14T18:31:56.003Z,2025-05-14T18:31:59Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5727124187,56,Left,5727124191,141,90.9,5727124193,212,7.4,5727124195,213,3.22,5727124189,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741585,698,1,2,76,0,33hzf6j2rd9r50g2n4agsytkd,1,88.0,89.1,2025-05-14T18:31:59.083Z,2025-05-14T18:32:00Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727124221,56,Left,5727124227,212,12.7,5727124223,140,76.1,5727124229,213,2.98,5727124225,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741619,699,1,2,76,1,33hzf6j2rd9r50g2n4agsytkd,1,76.1,92.9,2025-05-14T18:32:00.115Z,2025-05-14T18:32:02Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5727124389,141,75.4,5727124385,56,Center,5727124393,213,4.58,5727124387,140,74.6,5727124391,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741643,700,1,2,76,3,33hzf6j2rd9r50g2n4agsytkd,1,74.9,77.9,2025-05-14T18:32:02.658Z,2025-05-14T18:32:04Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5727124511,213,1.31,5727124507,141,93.3,5727124503,56,Left,5727124505,140,77.6,5727124509,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741651,701,1,2,76,5,33hzf6j2rd9r50g2n4agsytkd,0,79.6,97.1,2025-05-14T18:32:04.042Z,2025-05-14T18:32:04Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727124557,56,Left,5727124571,213,4.83,5727124565,141,90.8,5727124567,212,4.3,5727124561,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741675,695,61,2,76,6,6i936isoyj6d0uuxdj537uc97,1,26.1,10.4,2025-05-14T18:32:05.694Z,2025-05-14T18:32:06Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5727124705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741783,702,1,2,76,10,33hzf6j2rd9r50g2n4agsytkd,1,68.3,66.3,2025-05-14T18:32:09.787Z,2025-05-14T18:32:13Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5727125295,213,0.90,5727125287,141,95.9,5727125291,212,25.8,5727125283,140,83.6,5727125279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741817,703,1,2,76,14,33hzf6j2rd9r50g2n4agsytkd,1,91.6,93.5,2025-05-14T18:32:13.459Z,2025-05-14T18:32:15Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5727125469,56,Left,5727125471,140,79.3,5727125473,141,86.3,5727125477,213,3.50,5727125475,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741871,704,1,2,76,16,33hzf6j2rd9r50g2n4agsytkd,1,79.3,86.3,2025-05-14T18:32:15.203Z,2025-05-14T18:32:19Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5727125795,212,9.4,5727125789,56,Left,5727125791,140,87.0,5727125797,213,5.75,5727125793,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741879,696,83,2,76,19,6i936isoyj6d0uuxdj537uc97,0,16.6,9.1,2025-05-14T18:32:18.702Z,2025-05-14T18:54:56Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5727239231,399,7ctf2925tg7mc3a05unhxsd1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741903,705,1,2,76,20,33hzf6j2rd9r50g2n4agsytkd,0,82.1,92.4,2025-05-14T18:32:19.570Z,2025-05-14T18:32:28Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727125913,213,0.00,5727125907,140,86.0,5727125911,212,4.1,5727125909,141,92.4,5727125905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741953,698,3,2,76,24,6i936isoyj6d0uuxdj537uc97,0,17.2,3.8,2025-05-14T18:32:23.302Z,2025-05-14T18:32:29Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727126157,56,Back,5727126375,233,706,5727126159,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741979,706,7,2,76,24,33hzf6j2rd9r50g2n4agsytkd,1,82.8,96.2,2025-05-14T18:32:23.303Z,2025-05-14T18:32:28Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5727126315,286,,5727126347,233,698,5727126311,167,,5727126313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814741995,699,5,2,76,26,6i936isoyj6d0uuxdj537uc97,1,20.0,-1.4,2025-05-14T18:32:25.331Z,2025-05-14T19:01:57Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727126717,233,707,5727126379,56,Back,5727126381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742039,707,5,2,76,26,33hzf6j2rd9r50g2n4agsytkd,0,80.0,101.4,2025-05-14T18:32:25.331Z,2025-05-14T19:01:57Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5727126635,347,,5727126803,233,699,5727126633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742191,702,1,2,76,36,6i936isoyj6d0uuxdj537uc97,1,25.7,0.0,2025-05-14T18:32:35.015Z,2025-05-14T18:33:01Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727127409,213,1.31,5727127405,141,10.9,5727127407,212,8.9,5727129481,107,,5727127401,140,27.9,5727127399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742233,703,1,2,76,36,6i936isoyj6d0uuxdj537uc97,1,27.9,10.9,2025-05-14T18:32:35.879Z,2025-05-14T18:32:38Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5727127649,213,4.80,5727127645,141,3.8,5727127643,140,28.3,5727127647,212,4.8,5727127641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742251,704,1,2,76,38,6i936isoyj6d0uuxdj537uc97,1,26.7,3.8,2025-05-14T18:32:37.847Z,2025-05-14T18:32:39Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727127757,213,2.43,5727127753,141,12.0,5727127751,140,20.5,5727127749,56,Back,5727127755,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742283,705,1,2,76,40,6i936isoyj6d0uuxdj537uc97,1,20.1,12.0,2025-05-14T18:32:39.511Z,2025-05-14T18:32:42Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5727127933,56,Back,5727127937,141,42.1,5727127943,213,2.15,5727127939,212,24.4,5727127935,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742309,706,1,2,76,43,6i936isoyj6d0uuxdj537uc97,1,7.1,41.8,2025-05-14T18:32:42.406Z,2025-05-14T18:32:43Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5727128117,212,15.9,5727128115,141,34.8,5727128119,213,5.98,5727128109,56,Back,5727128113,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742355,707,1,2,76,44,6i936isoyj6d0uuxdj537uc97,1,21.8,34.6,2025-05-14T18:32:43.446Z,2025-05-14T18:32:45Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5727128351,141,12.8,5727128347,56,Back,5727128353,212,15.0,5727128349,140,19.7,5727128355,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742391,708,1,2,76,46,6i936isoyj6d0uuxdj537uc97,1,21.8,11.7,2025-05-14T18:32:45.735Z,2025-05-14T18:32:49Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5727128589,56,Back,5727128595,212,17.4,5727128593,141,3.5,5727128597,213,5.96,5727128591,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742401,709,1,2,76,50,6i936isoyj6d0uuxdj537uc97,0,33.9,4.1,2025-05-14T18:32:49.798Z,2025-05-14T18:32:50Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727128649,141,17.6,5727128645,56,Back,5727128653,213,1.41,5727128651,212,9.3,5727128647,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742407,708,8,2,76,52,33hzf6j2rd9r50g2n4agsytkd,1,65.5,78.5,2025-05-14T18:32:51.067Z,2025-05-14T18:32:51Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727128681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742465,710,1,2,76,53,33hzf6j2rd9r50g2n4agsytkd,1,65.5,78.5,2025-05-14T18:32:51.987Z,2025-05-14T18:32:53Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727128935,140,62.8,5727128939,212,2.9,5727128937,141,79.4,5727128933,56,Left,5727128941,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742475,711,1,2,76,54,33hzf6j2rd9r50g2n4agsytkd,1,64.0,86.3,2025-05-14T18:32:53.667Z,2025-05-14T18:32:54Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5727129005,212,6.6,5727129007,213,4.14,5727128999,56,Center,5727129003,141,78.2,5727129001,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742479,712,1,2,76,55,33hzf6j2rd9r50g2n4agsytkd,0,58.4,82.3,2025-05-14T18:32:54.531Z,2025-05-14T18:32:56Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727129021,141,88.3,5727129019,140,56.8,5727129075,236,,5727129081,286,,5727129023,212,4.4,5727129077,233,710,5727129025,213,1.96,5727129017,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742481,710,74,2,76,55,6i936isoyj6d0uuxdj537uc97,1,42.2,7.7,2025-05-14T18:32:54.532Z,2025-05-14T19:02:03Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5727129095,233,712,5727129047,285,,5727129045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742495,711,5,2,76,57,6i936isoyj6d0uuxdj537uc97,0,43.8,-1.4,2025-05-14T18:32:56.243Z,2025-05-14T19:01:57Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5727129139,347,,5727129135,56,Back,5727129225,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742497,713,5,2,76,57,33hzf6j2rd9r50g2n4agsytkd,1,56.2,101.4,2025-05-14T18:32:56.243Z,2025-05-14T18:32:57Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727129153,56,Left,5727129191,233,711,5727129155,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742559,714,1,2,76,59,33hzf6j2rd9r50g2n4agsytkd,1,56.2,100.0,2025-05-14T18:32:58.418Z,2025-05-14T18:33:01Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5727129509,212,27.6,5727129505,140,31.9,5727129503,56,Back,5727129513,1,,5727129507,141,86.3,5727129501,107,,5727129511,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742605,715,1,2,77,2,33hzf6j2rd9r50g2n4agsytkd,1,30.6,85.3,2025-05-14T18:33:01.715Z,2025-05-14T18:33:06Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5727129801,213,3.87,5727129797,141,62.6,5727129795,140,14.2,5727129799,212,23.1,5727129793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742655,716,1,2,77,7,33hzf6j2rd9r50g2n4agsytkd,0,20.1,63.9,2025-05-14T18:33:06.404Z,2025-05-14T18:33:10Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5727130093,140,81.6,5727130089,157,,5727130099,213,0.21,5727130095,141,84.5,5727130097,212,66.1,5727130091,56,Left,5727130101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742689,712,1,2,77,12,6i936isoyj6d0uuxdj537uc97,1,29.7,8.9,2025-05-14T18:33:11.096Z,2025-05-14T18:33:13Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5727130323,1,,5727130311,141,17.9,5727130301,157,,5727130307,140,42.5,5727130315,212,14.8,5727130319,213,0.43,5727130303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742755,713,1,2,77,14,6i936isoyj6d0uuxdj537uc97,1,41.2,17.9,2025-05-14T18:33:12.983Z,2025-05-14T18:33:16Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5727130603,140,51.9,5727130609,213,0.20,5727130605,141,21.2,5727130607,212,11.5,5727130611,1,,5727130601,56,Center,5727130599,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742801,714,44,2,77,15,6i936isoyj6d0uuxdj537uc97,1,41.0,17.5,2025-05-14T18:33:14.496Z,2025-05-14T19:02:21Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727130991,233,717,5727130859,56,Back,5727130995,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742717,717,44,2,77,15,33hzf6j2rd9r50g2n4agsytkd,0,59.0,82.5,2025-05-14T18:33:14.497Z,2025-05-14T19:02:21Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727131031,233,714,5727130439,286,,5727130437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742963,716,43,2,77,20,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-14T18:33:19.654Z,2025-05-14T18:33:37Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727131693,140,92.4,5727131701,213,6.28,5727131695,141,16.4,5727131697,212,33.8,5727131705,1,0,5727132715,144,1,5727131691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742819,718,43,2,77,21,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-14T18:33:20.147Z,2025-05-14T18:33:39Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5727130953,56,Back,5727132975,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742971,717,4,2,77,23,6i936isoyj6d0uuxdj537uc97,1,66.3,19.8,2025-05-14T18:33:22.866Z,2025-05-14T18:33:41Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5727132083,13,,5727132095,265,,5727132099,286,,5727132087,56,Right,5727132091,152,,5727132203,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814742937,719,4,2,77,23,33hzf6j2rd9r50g2n4agsytkd,0,33.7,80.2,2025-05-14T18:33:22.867Z,2025-05-14T18:35:23Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5727131677,285,,5727131671,56,Back,5727131673,152,,5727131669,13,,5727132229,233,717,5727131675,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814743659,718,1,2,78,7,6i936isoyj6d0uuxdj537uc97,1,71.9,16.1,2025-05-14T18:34:06.007Z,2025-05-14T18:34:11Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5727135761,213,0.94,5727135749,155,,5727135745,2,,5727135759,212,42.7,5727135763,1,,5727135755,140,95.8,5727135757,141,66.9,5727135751,152,,5727135747,5,5727135753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2814743667,719,44,2,78,12,6i936isoyj6d0uuxdj537uc97,1,91.0,70.2,2025-05-14T18:34:10.903Z,2025-05-14T19:02:22Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5727135805,56,Center,5727135807,286,,5727135919,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814743689,721,44,2,78,12,33hzf6j2rd9r50g2n4agsytkd,0,9.0,29.8,2025-05-14T18:34:10.904Z,2025-05-14T19:02:22Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5727135905,285,,5727135963,233,719,5727135903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814743705,720,1,2,78,12,6i936isoyj6d0uuxdj537uc97,1,94.8,68.1,2025-05-14T18:34:11.191Z,2025-05-14T18:34:32Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,1.0,,5727137527,154,,5727136007,140,91.5,5727136011,212,13.6,5727136013,213,4.46,5727136003,3,,5727137525,210,13,5727136009,141,48.7,5727136005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814743711,721,13,2,78,13,6i936isoyj6d0uuxdj537uc97,1,90.9,51.6,2025-05-14T18:34:12.775Z,2025-05-14T18:34:32Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5727137565,55,720,5727137569,102,51.9,5727137573,108,,5727136599,328,,5727137571,103,76.4,5727136595,15,,5727136049,56,Center,5727137577,231,50.4,5727137575,230,5727136047,17,,5727137563,154,5727137559,74,,5727137561,29,,5727136593,24,,,98.2,,,,,,,,,,,,
2814743807,722,5,2,78,14,6i936isoyj6d0uuxdj537uc97,0,100.4,56.7,2025-05-14T18:34:13.699Z,2025-05-14T19:01:58Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5727137441,233,722,5727136543,56,Center,5727136545,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814743945,722,5,2,78,14,33hzf6j2rd9r50g2n4agsytkd,1,-0.4,43.3,2025-05-14T18:34:13.699Z,2025-05-14T19:01:57Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5727137325,346,,5727137323,56,Back,5727137399,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744105,723,1,2,78,39,33hzf6j2rd9r50g2n4agsytkd,1,5.2,62.3,2025-05-14T18:34:37.978Z,2025-05-14T18:34:39Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5727138125,124,,5727138129,140,5.5,5727138131,141,43.7,5727138139,237,,5727138135,213,4.74,5727138133,212,12.7,5727138127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744135,724,1,2,78,39,33hzf6j2rd9r50g2n4agsytkd,0,5.5,43.7,2025-05-14T18:34:38.819Z,2025-05-14T18:34:41Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5727138325,141,27.1,5727138329,213,6.11,5727138331,1,,5727138323,140,65.6,5727138327,212,64.1,5727138319,157,,5727138321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744145,723,44,2,78,41,6i936isoyj6d0uuxdj537uc97,1,35.0,68.4,2025-05-14T18:34:40.214Z,2025-05-14T19:02:22Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5727138387,56,Back,5727138533,233,725,5727138389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744153,725,44,2,78,41,33hzf6j2rd9r50g2n4agsytkd,0,65.0,31.6,2025-05-14T18:34:40.215Z,2025-05-14T19:02:22Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5727138413,56,Center,5727138547,233,723,5727138415,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744231,724,1,2,78,41,6i936isoyj6d0uuxdj537uc97,1,36.0,60.9,2025-05-14T18:34:40.615Z,2025-05-14T18:34:45Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5727138791,141,91.4,5727138787,56,Left,5727138797,1,,5727138793,212,33.4,5727138795,213,0.67,5727138789,140,60.9,5727138785,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744261,726,1,2,78,46,6i936isoyj6d0uuxdj537uc97,1,67.7,97.5,2025-05-14T18:34:45.767Z,2025-05-14T18:34:47Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5727138933,212,13.6,5727138931,141,87.1,5727138927,56,Left,5727138929,140,78.8,5727138935,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744235,726,83,2,78,46,33hzf6j2rd9r50g2n4agsytkd,0,39.0,6.1,2025-05-14T18:34:45.794Z,2025-05-14T18:34:47Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5727139015,399,8uzx6yb66zjn0ke2rwqlg7wus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744267,727,50,2,78,48,6i936isoyj6d0uuxdj537uc97,1,74.2,83.6,2025-05-14T18:34:47.079Z,2025-05-14T19:02:05Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5727138963,286,,5727138961,56,Left,5727139247,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744289,727,7,2,78,48,33hzf6j2rd9r50g2n4agsytkd,1,25.8,16.4,2025-05-14T18:34:47.080Z,2025-05-14T19:02:05Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5727139111,56,Back,5727139113,285,,5727139211,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744333,729,1,2,78,50,33hzf6j2rd9r50g2n4agsytkd,1,39.6,21.9,2025-05-14T18:34:49.810Z,2025-05-14T18:34:52Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5727139377,56,Back,5727139385,213,0.57,5727139383,212,4.9,5727139379,140,43.5,5727139381,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744389,730,1,2,78,53,33hzf6j2rd9r50g2n4agsytkd,1,51.4,17.1,2025-05-14T18:34:52.498Z,2025-05-14T18:34:58Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727139753,213,5.52,5727139747,140,61.1,5727139751,212,14.1,5727139745,56,Right,5727139749,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744407,731,1,2,78,59,33hzf6j2rd9r50g2n4agsytkd,1,70.3,10.6,2025-05-14T18:34:58.186Z,2025-05-14T18:34:59Z,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,5727139855,213,3.87,5727139845,56,Right,5727139849,141,4.9,5727139847,140,66.2,5727139851,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744459,732,1,2,79,0,33hzf6j2rd9r50g2n4agsytkd,1,66.2,4.9,2025-05-14T18:34:59.130Z,2025-05-14T18:35:02Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5727140149,212,17.9,5727140145,140,69.7,5727140151,213,1.36,5727140143,56,Center,5727140147,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744507,733,1,2,79,3,33hzf6j2rd9r50g2n4agsytkd,1,68.3,32.5,2025-05-14T18:35:02.083Z,2025-05-14T18:35:15Z,1a112nxaob06fjynlat625u96,K. Holmén,1.0,,5727140423,56,Center,5727140431,213,1.43,5727140425,140,71.2,5727140429,212,21.2,5727141337,210,13,5727140427,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744517,734,13,2,79,4,33hzf6j2rd9r50g2n4agsytkd,1,76.4,61.0,2025-05-14T18:35:03.738Z,2025-05-14T18:35:16Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5727140479,18,,5727141367,230,99.1,5727141361,103,66.7,5727140481,56,Center,5727141359,102,39.5,5727141363,215,,5727141355,55,733,5727141351,81,,5727141369,231,5727141353,29,,5727140477,22,5727140801,72,,,,,,,,,50,,,,,,,,,,,,
2814744613,728,5,2,79,7,6i936isoyj6d0uuxdj537uc97,1,-1.0,57.0,2025-05-14T18:35:05.986Z,2025-05-14T19:01:58Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5727140971,346,,5727140969,56,Back,5727140993,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744577,735,5,2,79,7,33hzf6j2rd9r50g2n4agsytkd,0,101.0,43.0,2025-05-14T18:35:05.986Z,2025-05-14T18:35:14Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5727140787,346,,5727140785,56,Center,5727141033,233,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814744731,729,1,2,79,16,6i936isoyj6d0uuxdj537uc97,1,3.2,50.0,2025-05-14T18:35:15.720Z,2025-05-14T18:35:17Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5727141609,213,4.84,5727141605,141,30.0,5727141597,124,,5727141603,140,4.8,5727141613,237,,5727141601,56,Back,5727141607,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
