id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value
2818849853,660,8,2,80,27,evf5hhqgnjhwjsth1m6pawxdp,1,33.7,71.2,2025-05-25T13:44:23.904Z,2025-05-25T14:00:30Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749848435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818849879,662,1,2,80,30,evf5hhqgnjhwjsth1m6pawxdp,0,33.5,70.9,2025-05-25T13:44:26.862Z,2025-05-25T13:44:27Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749848559,213,6.01,5749848551,56,Center,5749848553,140,57.0,5749848555,141,60.8,5749848561,1,,5749848549,157,,5749848557,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818849913,788,1,2,80,33,93ohqui2qgqm8408viwmm1ken,1,28.0,35.2,2025-05-25T13:44:29.816Z,2025-05-25T13:44:32Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749848709,140,31.3,5749848715,213,5.16,5749848713,212,8.0,5749848711,141,24.6,5749848707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818849989,789,1,2,80,35,93ohqui2qgqm8408viwmm1ken,1,35.7,27.6,2025-05-25T13:44:32.224Z,2025-05-25T13:44:40Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749849105,141,83.8,5749849103,140,95.5,5749849111,1,,5749849107,212,73.5,5749849109,213,0.55,5749849099,155,,5749849101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850015,790,1,2,80,43,93ohqui2qgqm8408viwmm1ken,1,95.5,84.1,2025-05-25T13:44:40.384Z,2025-05-25T13:44:51Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,1.0,5749849599,210,15,5749849191,140,86.5,5749849189,56,Center,5749849197,213,3.92,5749849195,212,13.3,5749849193,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850023,663,45,2,80,46,evf5hhqgnjhwjsth1m6pawxdp,0,10.4,29.3,2025-05-25T13:44:42.792Z,2025-05-25T14:18:04Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5749849227,56,Back,5749849295,233,791,5749849229,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850027,791,3,2,80,46,93ohqui2qgqm8408viwmm1ken,1,89.6,70.7,2025-05-25T13:44:42.792Z,2025-05-25T14:18:04Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5749849243,286,,5749849241,56,Center,5749849279,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850029,792,15,2,80,46,93ohqui2qgqm8408viwmm1ken,1,86.1,67.1,2025-05-25T13:44:43.318Z,2025-05-25T14:01:26Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5749849609,55,790,5749849401,82,,5749849621,147,65.2,5749849251,22,,5749849607,29,,5749849615,103,19,5749849259,56,Center,5749849613,102,52.8,5749849395,20,,5749849633,233,664,5749849617,215,,5749849619,146,5749849255,64,,5749877087,76,5749849625,231,51.1,5749849623,230,99.9,88.0,
2818850049,664,10,2,80,46,evf5hhqgnjhwjsth1m6pawxdp,1,11.6,33.9,2025-05-25T13:44:43.418Z,2025-05-25T13:44:52Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749849649,233,792,5749849363,56,Back,5749849361,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850237,667,1,2,81,10,evf5hhqgnjhwjsth1m6pawxdp,0,12.5,41.0,2025-05-25T13:45:07.455Z,2025-05-25T13:45:09Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5749850269,213,0.09,5749850261,56,Center,5749850263,140,69.4,5749850265,141,48.7,5749850259,199,,5749850271,1,,5749850267,212,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850263,793,12,2,81,14,93ohqui2qgqm8408viwmm1ken,1,26.7,55.7,2025-05-25T13:45:10.760Z,2025-05-25T13:45:15Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749850463,56,Back,5749850465,140,12.2,5749850471,213,2.48,5749850467,141,73.3,5749850469,212,19.4,5749850505,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850275,668,61,2,81,19,evf5hhqgnjhwjsth1m6pawxdp,0,86.6,29.7,2025-05-25T13:45:16.173Z,2025-05-25T13:45:16Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5749850539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850277,794,61,2,81,20,93ohqui2qgqm8408viwmm1ken,1,11.6,72.7,2025-05-25T13:45:17.274Z,2025-05-25T13:45:17Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749850545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850335,796,1,2,81,28,93ohqui2qgqm8408viwmm1ken,1,34.1,74.8,2025-05-25T13:45:25.409Z,2025-05-25T13:45:28Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5749850887,213,4.83,5749850877,155,,5749850883,141,19.2,5749850885,212,38.1,5749850881,140,38.5,5749850879,56,Back,5749850889,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850361,797,1,2,81,31,93ohqui2qgqm8408viwmm1ken,1,37.0,25.5,2025-05-25T13:45:28.017Z,2025-05-25T13:45:34Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749851039,212,9.4,5749851035,140,28.0,5749851033,56,Back,5749851041,213,3.14,5749851037,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850365,798,1,2,81,37,93ohqui2qgqm8408viwmm1ken,1,44.4,24.6,2025-05-25T13:45:33.888Z,2025-05-25T13:45:37Z,duhvdeeqlyxgt2qve8fjgrpat,O. Lewicki,,,5749851081,56,Right,5749851087,212,14.0,5749851091,213,5.41,5749851085,141,8.8,5749851083,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850383,799,1,2,81,40,93ohqui2qgqm8408viwmm1ken,1,53.2,9.1,2025-05-25T13:45:37.408Z,2025-05-25T13:45:39Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749851205,141,6.8,5749851203,140,63.8,5749851207,212,11.2,5749851209,213,6.14,5749851201,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850385,800,1,2,81,42,93ohqui2qgqm8408viwmm1ken,1,63.9,6.8,2025-05-25T13:45:39.400Z,2025-05-25T13:45:40Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5749851217,140,57.0,5749851221,212,7.4,5749851215,56,Right,5749851225,213,3.32,5749851219,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850395,801,1,2,81,43,93ohqui2qgqm8408viwmm1ken,1,57.0,4.9,2025-05-25T13:45:40.129Z,2025-05-25T13:45:41Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749851271,140,57.7,5749851273,141,13.5,5749851275,212,5.9,5749851269,56,Right,5749851277,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850397,802,1,2,81,44,93ohqui2qgqm8408viwmm1ken,0,57.2,13.8,2025-05-25T13:45:41.168Z,2025-05-25T13:45:47Z,duhvdeeqlyxgt2qve8fjgrpat,O. Lewicki,,,5749851499,286,,5749851289,213,0.12,5749851281,56,Right,5749851495,233,669,5749851283,140,60.3,5749851493,236,,5749851285,141,14.4,5749851287,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,
2818850407,669,74,2,81,44,evf5hhqgnjhwjsth1m6pawxdp,1,35.9,73.5,2025-05-25T13:45:41.169Z,2025-05-25T13:47:18Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749851503,233,802,5749851327,56,Back,5749851483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850441,803,1,2,81,47,93ohqui2qgqm8408viwmm1ken,1,54.0,16.8,2025-05-25T13:45:44.512Z,2025-05-25T13:45:48Z,duhvdeeqlyxgt2qve8fjgrpat,O. Lewicki,,,5749851519,56,Back,5749851527,213,2.39,5749851523,141,33.6,5749851525,212,16.7,5749851521,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850447,804,1,2,81,51,93ohqui2qgqm8408viwmm1ken,1,44.2,44.0,2025-05-25T13:45:48.008Z,2025-05-25T13:45:50Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749851571,212,16.6,5749851567,140,43.8,5749851565,56,Back,5749851569,141,68.4,5749851573,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850457,805,1,2,81,53,93ohqui2qgqm8408viwmm1ken,1,45.3,71.8,2025-05-25T13:45:50.456Z,2025-05-25T13:45:53Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749851641,141,93.5,5749851637,56,Left,5749851639,140,56.4,5749851643,212,18.8,5749851645,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850463,806,1,2,81,56,93ohqui2qgqm8408viwmm1ken,1,57.7,93.5,2025-05-25T13:45:53.568Z,2025-05-25T13:45:56Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5749851675,140,54.7,5749851679,212,12.4,5749851673,56,Center,5749851681,213,4.46,5749851677,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850481,807,1,2,81,59,93ohqui2qgqm8408viwmm1ken,1,53.9,71.8,2025-05-25T13:45:55.888Z,2025-05-25T13:45:59Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749851779,140,73.9,5749851781,141,9.4,5749851775,196,,5749851773,155,,5749851785,213,5.17,5749851783,212,47.3,5749851787,1,,5749851777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,
2818850503,808,1,2,82,2,93ohqui2qgqm8408viwmm1ken,1,73.9,9.4,2025-05-25T13:45:58.896Z,2025-05-25T13:46:02Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749851887,56,Right,5749851891,141,15.0,5749851895,213,2.77,5749851893,212,10.4,5749851889,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850519,809,1,2,82,6,93ohqui2qgqm8408viwmm1ken,1,61.6,20.3,2025-05-25T13:46:02.626Z,2025-05-25T13:46:06Z,duhvdeeqlyxgt2qve8fjgrpat,O. Lewicki,,,5749851979,141,54.6,5749851981,212,32.4,5749851973,155,,5749851975,56,Center,5749851985,1,,5749851983,213,0.80,5749851977,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850531,810,44,2,82,9,93ohqui2qgqm8408viwmm1ken,1,85.6,61.4,2025-05-25T13:46:05.977Z,2025-05-25T13:46:08Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5749852049,286,,5749852099,233,670,5749852047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850539,670,44,2,82,9,evf5hhqgnjhwjsth1m6pawxdp,0,15.3,40.9,2025-05-25T13:46:05.978Z,2025-05-25T13:46:08Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749852075,56,Back,5749852111,233,810,5749852077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850535,811,61,2,82,10,93ohqui2qgqm8408viwmm1ken,0,83.0,54.6,2025-05-25T13:46:06.824Z,2025-05-25T13:46:07Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5749852055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850561,671,12,2,82,12,evf5hhqgnjhwjsth1m6pawxdp,1,18.1,36.3,2025-05-25T13:46:08.797Z,2025-05-25T14:02:02Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749852217,213,5.39,5749852211,140,24.5,5749852215,212,10.8,5749852209,56,Back,5749852213,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850581,812,1,2,82,13,93ohqui2qgqm8408viwmm1ken,1,74.9,60.8,2025-05-25T13:46:09.905Z,2025-05-25T13:46:14Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5749852321,141,81.5,5749852317,56,Left,5749852319,140,73.7,5749852325,213,1.66,5749852323,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850585,813,1,2,82,17,93ohqui2qgqm8408viwmm1ken,0,89.4,88.1,2025-05-25T13:46:14.552Z,2025-05-25T13:46:22Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5749852347,141,85.0,5749852351,213,4.96,5749852597,236,,5749852343,56,Left,5749852345,140,89.9,5749852599,233,672,5749852603,286,,5749852349,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,
2818850595,672,74,2,82,17,evf5hhqgnjhwjsth1m6pawxdp,1,7.3,15.0,2025-05-25T13:46:14.553Z,2025-05-25T13:47:18Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749852817,233,813,5749852571,285,,5749852387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850603,673,6,2,82,21,evf5hhqgnjhwjsth1m6pawxdp,0,4.2,18.4,2025-05-25T13:46:17.677Z,2025-05-25T13:46:23Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749852447,56,Back,5749852501,233,814,5749852449,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850609,814,6,2,82,21,93ohqui2qgqm8408viwmm1ken,1,95.8,81.6,2025-05-25T13:46:17.677Z,2025-05-25T13:47:19Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5749852489,233,673,5749852473,56,Left,5749852475,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850703,815,43,2,82,40,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-25T13:46:36.824Z,2025-05-25T13:46:39Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5749853041,286,0,5749853083,144,45,5749853039,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850913,674,27,2,83,1,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-25T13:46:57.906Z,2025-05-25T13:47:15Z,,,,,5749854273,233,816,5749854357,53,bm0bafkutd9qb9qee06cys9re,5749854355,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850899,816,27,2,83,1,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-25T13:46:57.906Z,2025-05-25T13:47:15Z,,,,,5749854309,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851031,675,28,2,83,49,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-25T13:47:46.089Z,2025-05-25T13:47:46Z,,,,,5749855109,233,817,5749855105,55,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851029,817,28,2,83,49,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-25T13:47:46.089Z,2025-05-25T13:47:47Z,,,,,5749855101,55,816,5749855131,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851055,818,1,2,83,53,93ohqui2qgqm8408viwmm1ken,0,99.5,99.5,2025-05-25T13:47:49.841Z,2025-05-25T13:47:50Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749855241,155,,5749855253,213,4.66,5749855255,1,,5749855237,2,,5749855249,141,49.0,5749855247,140,97.7,5749855239,6,,5749855251,212,34.4,5749855245,56,Center,5749855243,223,,,,,,,,,,,,,,,,,,,
2818851059,676,12,2,83,54,evf5hhqgnjhwjsth1m6pawxdp,1,6.7,44.2,2025-05-25T13:47:50.895Z,2025-05-25T13:47:54Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749855289,212,8.6,5749855279,56,Back,5749855283,140,11.1,5749855291,213,1.01,5749855287,141,54.9,5749855299,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851089,677,12,2,83,57,evf5hhqgnjhwjsth1m6pawxdp,1,11.0,54.9,2025-05-25T13:47:54.399Z,2025-05-25T13:47:59Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749855501,141,59.4,5749855497,56,Back,5749855499,140,25.2,5749855505,213,0.20,5749855503,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851077,819,13,2,83,58,93ohqui2qgqm8408viwmm1ken,1,81.8,47.3,2025-05-25T13:47:55Z,2025-05-25T14:04:34Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749856105,458,,5749856103,328,,5749856089,25,,5749856111,230,97.1,5749855429,56,Center,5749856107,146,89.8,5749856109,147,56.3,5749855427,18,,5749856093,102,65.0,5749856095,103,22.2,5749856097,215,,5749855579,20,5749882195,73,,5749856113,231,5749856099,108,,5749882197,153,,,50.7
2818851091,678,43,2,83,58,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-25T13:47:55.100Z,2025-05-25T14:04:06Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749855509,56,Back,5749856133,233,819,5749881943,144,10,5749855507,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851087,820,2,2,84,0,93ohqui2qgqm8408viwmm1ken,1,81.8,47.3,2025-05-25T13:47:56.856Z,2025-05-25T14:09:43Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749855479,141,55.2,5749855495,56,Center,5749855493,7,90eoelhr2oxpg3ejr2whwwu6t,5749891953,297,,5749855477,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851265,680,1,2,84,32,evf5hhqgnjhwjsth1m6pawxdp,0,13.5,39.4,2025-05-25T13:48:28.752Z,2025-05-25T13:48:33Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749856549,141,0.0,5749856541,157,,5749856555,1,,5749856553,213,5.87,5749856551,212,70.6,5749856543,241,,5749856545,56,Right,5749856547,140,75.2,5749856539,5,,,,,,,,,,,,,,,,,,,,,,
2818851273,681,5,2,84,36,evf5hhqgnjhwjsth1m6pawxdp,0,70.8,-1.8,2025-05-25T13:48:33.444Z,2025-05-25T13:48:39Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749856667,233,821,5749856595,347,,5749856593,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851289,821,5,2,84,36,93ohqui2qgqm8408viwmm1ken,1,29.2,101.8,2025-05-25T13:48:33.444Z,2025-05-25T13:50:12Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749856657,233,681,5749856651,347,,5749856649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851317,822,1,2,84,41,93ohqui2qgqm8408viwmm1ken,0,36.4,100.0,2025-05-25T13:48:38.352Z,2025-05-25T13:48:42Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749856839,140,55.3,5749856845,213,5.95,5749856843,212,21.0,5749856841,141,91.8,5749856835,107,,5749856837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851333,682,44,2,84,45,evf5hhqgnjhwjsth1m6pawxdp,1,43.4,7.9,2025-05-25T13:48:41.704Z,2025-05-25T13:48:43Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749856955,233,823,5749856929,56,Back,5749856931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851325,823,44,2,84,45,93ohqui2qgqm8408viwmm1ken,0,57.8,92.4,2025-05-25T13:48:41.705Z,2025-05-25T13:48:43Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5749856889,56,Left,5749856891,286,,5749856961,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851349,683,1,2,84,45,evf5hhqgnjhwjsth1m6pawxdp,1,39.9,7.0,2025-05-25T13:48:41.880Z,2025-05-25T14:04:51Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749857009,56,Right,5749857015,212,19.3,5749857013,141,17.0,5749857017,213,0.36,5749857007,3,,5749857011,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851353,684,1,2,84,48,evf5hhqgnjhwjsth1m6pawxdp,0,56.6,15.0,2025-05-25T13:48:45.311Z,2025-05-25T13:49:03Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749857051,213,1.11,5749857043,56,Center,5749857049,212,5.9,5749857045,140,59.1,5749857047,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851369,824,1,2,84,49,93ohqui2qgqm8408viwmm1ken,1,35.9,72.0,2025-05-25T13:48:46.184Z,2025-05-25T13:48:47Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749857127,140,31.7,5749857131,212,20.2,5749857125,56,Back,5749857133,213,4.49,5749857129,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851411,825,1,2,84,50,93ohqui2qgqm8408viwmm1ken,1,31.7,42.7,2025-05-25T13:48:47.440Z,2025-05-25T13:48:53Z,duhvdeeqlyxgt2qve8fjgrpat,O. Lewicki,,,5749857403,213,5.09,5749857399,141,19.1,5749857397,140,37.7,5749857395,56,Back,5749857401,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851429,826,1,2,84,57,93ohqui2qgqm8408viwmm1ken,1,47.2,18.2,2025-05-25T13:48:53.712Z,2025-05-25T13:48:57Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749857523,141,51.9,5749857525,212,23.2,5749857527,213,1.73,5749857519,56,Back,5749857521,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851443,827,1,2,85,0,93ohqui2qgqm8408viwmm1ken,1,47.2,44.9,2025-05-25T13:48:57.264Z,2025-05-25T13:48:59Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749857609,212,28.3,5749857603,56,Right,5749857605,140,59.1,5749857607,141,7.6,5749857611,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851499,828,1,2,85,3,93ohqui2qgqm8408viwmm1ken,1,59.8,7.4,2025-05-25T13:48:59.663Z,2025-05-25T13:49:07Z,duhvdeeqlyxgt2qve8fjgrpat,O. Lewicki,,,5749857883,140,45.1,5749857885,141,24.7,5749857887,212,19.4,5749857889,213,2.49,5749857881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851517,829,1,2,85,10,93ohqui2qgqm8408viwmm1ken,1,46.2,56.9,2025-05-25T13:49:07.104Z,2025-05-25T13:49:09Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749858015,213,1.35,5749858013,212,26.4,5749858009,140,51.8,5749858007,56,Left,5749858011,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851523,830,1,2,85,13,93ohqui2qgqm8408viwmm1ken,1,46.3,92.1,2025-05-25T13:49:09.736Z,2025-05-25T13:49:11Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5749858033,56,Back,5749858039,212,13.4,5749858035,140,41.5,5749858041,213,4.33,5749858037,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851539,831,1,2,85,14,93ohqui2qgqm8408viwmm1ken,1,41.5,73.9,2025-05-25T13:49:10.984Z,2025-05-25T13:49:13Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749858123,56,Back,5749858125,140,38.0,5749858131,213,4.51,5749858127,141,48.1,5749858129,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851551,832,1,2,85,16,93ohqui2qgqm8408viwmm1ken,1,37.1,47.5,2025-05-25T13:49:13.480Z,2025-05-25T13:49:15Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749858199,141,22.7,5749858201,212,16.9,5749858195,56,Back,5749858203,213,4.80,5749858197,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851555,833,1,2,85,18,93ohqui2qgqm8408viwmm1ken,1,38.4,22.2,2025-05-25T13:49:15.016Z,2025-05-25T13:49:16Z,duhvdeeqlyxgt2qve8fjgrpat,O. Lewicki,,,5749858259,141,2.6,5749858263,213,5.57,5749858255,56,Right,5749858261,212,20.3,5749858257,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851557,834,1,2,85,20,93ohqui2qgqm8408viwmm1ken,1,53.0,2.6,2025-05-25T13:49:16.736Z,2025-05-25T13:49:19Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749858277,213,2.10,5749858269,56,Back,5749858273,141,20.6,5749858275,212,14.2,5749858271,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851563,835,1,2,85,22,93ohqui2qgqm8408viwmm1ken,1,49.4,20.0,2025-05-25T13:49:18.850Z,2025-05-25T13:49:21Z,duhvdeeqlyxgt2qve8fjgrpat,O. Lewicki,,,5749858319,212,5.9,5749858313,56,Center,5749858315,140,52.1,5749858321,213,1.07,5749858317,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851609,836,1,2,85,24,93ohqui2qgqm8408viwmm1ken,1,52.1,27.6,2025-05-25T13:49:20.930Z,2025-05-25T13:49:29Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749858601,141,87.8,5749858593,155,,5749858595,196,,5749858597,56,Left,5749858607,1,,5749858599,140,74.3,5749858603,212,47.1,5749858605,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,
2818851617,837,1,2,85,31,93ohqui2qgqm8408viwmm1ken,0,86.6,75.0,2025-05-25T13:49:28.312Z,2025-05-25T14:06:31Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5749858643,141,55.7,5749858645,212,13.2,5749858641,140,88.3,5749858647,213,4.85,5749858639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
