id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2813660731,768,1,2,76,35,cfvya7igkhkas7wvsktwz6j8k,1,26.2,34.8,2025-05-11T16:07:19.270Z,2025-05-11T16:07:22Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5721060045,141,66.6,5721060041,56,Back,5721060049,213,1.69,5721060047,212,21.8,5721060043,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660831,769,1,2,76,37,cfvya7igkhkas7wvsktwz6j8k,1,23.7,66.6,2025-05-11T16:07:22.117Z,2025-05-11T16:07:29Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721060673,213,0.88,5721060667,140,36.6,5721060665,56,Back,5721060669,141,90.6,5721060671,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660833,770,4,2,76,45,cfvya7igkhkas7wvsktwz6j8k,1,35.2,88.2,2025-05-11T16:07:29.635Z,2025-05-11T16:07:35Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721060777,152,,5721060773,13,,5721060779,265,,5721060775,56,Back,5721060781,286,,5721060991,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660823,670,4,2,76,45,1939bnru25svvgv15k2c7tw2y,0,64.8,11.8,2025-05-11T16:07:29.636Z,2025-05-11T16:07:35Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5721060713,56,Right,5721060717,265,,5721061027,233,770,5721060719,285,,5721060711,13,,5721060715,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661343,671,18,2,77,10,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T16:07:54.384Z,2025-05-11T16:07:56Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5721063225,42,,5721063229,59,24,5721063373,55,672,5721063227,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661361,672,19,2,77,10,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T16:07:54.385Z,2025-05-11T16:09:18Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5721063333,55,671,5721063325,145,9,5721070301,292,9,5721063321,42,,5721063329,44,Forward,5721070303,293,3,5721063327,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661545,673,18,2,77,16,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T16:08:00.760Z,2025-05-11T16:08:39Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5721064397,44,Defender,5721064551,55,674,5721064399,59,28,5721064395,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661559,674,19,2,77,16,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T16:08:00.761Z,2025-05-11T16:09:16Z,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,5721064459,44,Midfielder,5721070205,292,7,5721064455,59,13,5721064449,42,,5721064465,55,673,5721064453,145,2,5721067371,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661465,771,1,2,77,18,cfvya7igkhkas7wvsktwz6j8k,1,38.3,93.9,2025-05-11T16:08:02.566Z,2025-05-11T16:08:03Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721063959,152,,5721063967,212,12.6,5721063963,140,34.4,5721063961,56,Back,5721063965,141,76.4,5721063969,213,4.38,5721063957,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661499,772,1,2,77,19,cfvya7igkhkas7wvsktwz6j8k,1,35.0,72.9,2025-05-11T16:08:03.366Z,2025-05-11T16:08:05Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721064123,140,33.6,5721064127,212,9.4,5721064129,213,4.55,5721064125,141,59.3,5721064121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661591,773,1,2,77,21,cfvya7igkhkas7wvsktwz6j8k,1,34.3,49.1,2025-05-11T16:08:05.333Z,2025-05-11T16:08:10Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5721064621,141,9.2,5721064625,212,31.6,5721064629,213,5.25,5721064615,56,Back,5721064617,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661657,774,1,2,77,25,cfvya7igkhkas7wvsktwz6j8k,0,60.6,8.2,2025-05-11T16:08:10.021Z,2025-05-11T16:08:13Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5721064963,213,0.60,5721064959,141,45.5,5721064949,56,Center,5721064953,140,96.2,5721064947,155,,5721064961,212,45.2,5721064965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661939,676,1,2,77,38,1939bnru25svvgv15k2c7tw2y,1,9.6,55.2,2025-05-11T16:08:22.788Z,2025-05-11T16:08:28Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5721066355,141,14.3,5721066351,56,Back,5721066349,123,,5721066359,213,4.96,5721066357,212,28.7,5721066353,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662001,677,1,2,77,44,1939bnru25svvgv15k2c7tw2y,0,26.6,13.4,2025-05-11T16:08:28.804Z,2025-05-11T16:08:33Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5721066675,1,,5721066671,212,53.1,5721066669,141,0.0,5721066665,56,Right,5721066667,140,76.3,5721066663,155,,5721066673,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662007,678,5,2,77,48,1939bnru25svvgv15k2c7tw2y,0,75.7,-1.2,2025-05-11T16:08:33.063Z,2025-05-11T16:35:59Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5721066713,56,Right,5721066783,233,775,5721066715,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661997,775,5,2,77,48,cfvya7igkhkas7wvsktwz6j8k,1,24.3,101.2,2025-05-11T16:08:33.063Z,2025-05-11T16:35:59Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5721066637,56,Back,5721066761,233,678,5721066639,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662185,776,1,2,78,0,cfvya7igkhkas7wvsktwz6j8k,0,27.7,100.0,2025-05-11T16:08:44.373Z,2025-05-11T16:08:46Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721067733,56,Left,5721067737,140,56.8,5721067745,212,33.4,5721067741,141,82.0,5721067749,1,,5721067729,107,,5721067805,189,,5721067747,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662253,680,1,2,78,2,1939bnru25svvgv15k2c7tw2y,1,36.0,37.7,2025-05-11T16:08:47.044Z,2025-05-11T16:08:50Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5721068097,140,32.0,5721068101,212,15.9,5721068103,213,1.84,5721068099,141,60.3,5721068095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662289,681,1,2,78,5,1939bnru25svvgv15k2c7tw2y,1,33.9,59.0,2025-05-11T16:08:50.244Z,2025-05-11T16:08:53Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5721068285,56,Back,5721068289,141,35.1,5721068291,212,16.3,5721068293,213,4.75,5721068287,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662307,682,1,2,78,9,1939bnru25svvgv15k2c7tw2y,1,35.0,35.1,2025-05-11T16:08:53.493Z,2025-05-11T16:08:56Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5721068417,212,17.0,5721068413,140,41.7,5721068415,141,12.3,5721068411,56,Back,5721068419,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662361,683,1,2,78,11,1939bnru25svvgv15k2c7tw2y,1,42.5,10.6,2025-05-11T16:08:55.924Z,2025-05-11T16:08:59Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5721068703,56,Right,5721068707,141,5.0,5721068705,140,61.1,5721068709,212,19.9,5721068711,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662397,684,1,2,78,15,1939bnru25svvgv15k2c7tw2y,1,61.1,5.0,2025-05-11T16:08:59.300Z,2025-05-11T16:09:02Z,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,5721068897,212,29.3,5721068893,140,81.3,5721068889,155,,5721068899,213,0.76,5721068891,56,Center,5721068895,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662403,685,61,2,78,16,1939bnru25svvgv15k2c7tw2y,0,81.3,34.8,2025-05-11T16:09:00.796Z,2025-05-11T16:33:05Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5721068931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662441,778,1,2,78,17,cfvya7igkhkas7wvsktwz6j8k,1,26.8,71.1,2025-05-11T16:09:02.006Z,2025-05-11T16:09:04Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721069141,213,0.97,5721069137,141,81.4,5721069133,56,Back,5721069135,140,31.4,5721069139,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662471,779,1,2,78,20,cfvya7igkhkas7wvsktwz6j8k,1,28.4,86.9,2025-05-11T16:09:04.390Z,2025-05-11T16:09:06Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721069329,213,0.98,5721069325,141,95.7,5721069321,56,Back,5721069327,212,7.2,5721069323,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662513,780,1,2,78,21,cfvya7igkhkas7wvsktwz6j8k,1,32.4,95.7,2025-05-11T16:09:05.814Z,2025-05-11T16:09:09Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5721069587,212,14.1,5721069583,140,45.8,5721069581,56,Back,5721069585,141,95.7,5721069589,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662519,781,1,2,78,25,cfvya7igkhkas7wvsktwz6j8k,0,61.8,95.9,2025-05-11T16:09:09.478Z,2025-05-11T16:09:11Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5721069761,233,686,5721069765,286,,5721069619,140,62.7,5721069623,212,1.0,5721069625,213,5.94,5721069621,141,95.4,5721069759,236,,5721069617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662537,686,74,2,78,25,1939bnru25svvgv15k2c7tw2y,1,39.5,7.4,2025-05-11T16:09:09.479Z,2025-05-11T16:35:43Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5721069731,285,,5721069779,233,781,5721069729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662547,687,5,2,78,26,1939bnru25svvgv15k2c7tw2y,0,36.8,-1.7,2025-05-11T16:09:10.758Z,2025-05-11T16:36:00Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5721069789,347,,5721069801,233,782,5721069787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813662533,782,5,2,78,26,cfvya7igkhkas7wvsktwz6j8k,1,63.2,101.7,2025-05-11T16:09:10.758Z,2025-05-11T16:36:00Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5721069709,347,,5721069797,233,687,5721069707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663297,783,1,2,79,10,cfvya7igkhkas7wvsktwz6j8k,1,63.0,100.0,2025-05-11T16:09:54.599Z,2025-05-11T16:09:59Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721073611,56,Back,5721073615,141,90.5,5721073619,213,3.45,5721073609,107,,5721073621,1,,5721073617,212,24.3,5721073613,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663323,784,1,2,79,14,cfvya7igkhkas7wvsktwz6j8k,1,34.6,92.0,2025-05-11T16:09:58.918Z,2025-05-11T16:10:00Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721073747,212,3.9,5721073737,56,Back,5721073749,213,0.07,5721073741,140,38.3,5721073745,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663365,785,1,2,79,16,cfvya7igkhkas7wvsktwz6j8k,1,38.3,92.4,2025-05-11T16:10:00.262Z,2025-05-11T16:10:03Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5721073979,213,3.51,5721073971,56,Back,5721073975,141,88.7,5721073977,212,7.1,5721073973,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663399,786,1,2,79,18,cfvya7igkhkas7wvsktwz6j8k,1,32.0,88.7,2025-05-11T16:10:02.854Z,2025-05-11T16:10:04Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721074173,213,0.52,5721074167,140,38.9,5721074169,141,94.8,5721074165,56,Back,5721074171,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663463,787,1,2,79,20,cfvya7igkhkas7wvsktwz6j8k,0,39.5,92.6,2025-05-11T16:10:04.393Z,2025-05-11T16:10:08Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5721074441,141,86.9,5721074445,213,6.22,5721074437,56,Left,5721074439,140,100.0,5721074435,155,,5721074443,212,65.1,5721074447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663473,688,5,2,79,23,1939bnru25svvgv15k2c7tw2y,1,-1.4,18.4,2025-05-11T16:10:08.214Z,2025-05-11T16:36:00Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5721074495,346,,5721074529,233,788,5721074493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663471,788,5,2,79,23,cfvya7igkhkas7wvsktwz6j8k,0,101.4,81.6,2025-05-11T16:10:08.214Z,2025-05-11T16:10:13Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5721074485,56,Left,5721074541,233,688,5721074487,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663519,689,43,2,79,24,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T16:10:08.519Z,2025-05-11T16:10:12Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5721074699,168,0,5721074753,144,1,5721074707,212,0,5721074703,140,5.0,5721074701,56,Back,5721074705,141,37.0,5721074709,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663965,690,1,2,79,48,1939bnru25svvgv15k2c7tw2y,1,5.6,48.2,2025-05-11T16:10:33.061Z,2025-05-11T16:10:36Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5721076917,141,37.1,5721076909,124,,5721076921,213,6.16,5721076923,1,,5721076927,74,,5721076915,140,63.3,5721076911,56,Center,5721076919,212,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813663971,691,1,2,79,52,1939bnru25svvgv15k2c7tw2y,0,63.3,37.1,2025-05-11T16:10:36.821Z,2025-05-11T16:30:56Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5721076949,3,,5721076967,213,5.48,5721076963,212,17.9,5721076961,141,18.2,5721076953,56,Right,5721076957,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664035,791,1,2,79,56,cfvya7igkhkas7wvsktwz6j8k,0,41.3,98.3,2025-05-11T16:10:40.823Z,2025-05-11T16:10:42Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721077317,56,Back,5721077423,286,,5721077329,213,5.91,5721077321,141,97.7,5721077325,212,1.1,5721077419,233,692,5721077417,236,,5721077319,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664047,692,74,2,79,56,1939bnru25svvgv15k2c7tw2y,1,70.1,4.4,2025-05-11T16:10:40.824Z,2025-05-11T16:35:43Z,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,5721077459,233,791,5721077385,56,Right,5721077387,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664087,693,5,2,79,58,1939bnru25svvgv15k2c7tw2y,0,63.6,-1.0,2025-05-11T16:10:42.713Z,2025-05-11T16:36:01Z,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,5721077625,347,,5721077621,56,Right,5721077669,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664073,792,5,2,79,58,cfvya7igkhkas7wvsktwz6j8k,1,36.4,101.0,2025-05-11T16:10:42.713Z,2025-05-11T16:36:01Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721077535,347,,5721077635,233,693,5721077533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664263,793,1,2,80,5,cfvya7igkhkas7wvsktwz6j8k,1,45.5,100.0,2025-05-11T16:10:49.848Z,2025-05-11T16:10:53Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721078513,213,3.56,5721078507,141,91.1,5721078503,56,Back,5721078505,140,29.6,5721078501,107,,5721078509,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664361,794,1,2,80,8,cfvya7igkhkas7wvsktwz6j8k,1,28.6,77.6,2025-05-11T16:10:52.935Z,2025-05-11T16:10:58Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721078953,212,16.2,5721078947,56,Back,5721078955,213,4.52,5721078949,140,25.6,5721078951,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664417,795,1,2,80,14,cfvya7igkhkas7wvsktwz6j8k,1,28.0,42.2,2025-05-11T16:10:58.343Z,2025-05-11T16:11:02Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5721079303,212,15.9,5721079297,56,Back,5721079299,140,29.8,5721079301,141,65.4,5721079305,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664463,796,1,2,80,17,cfvya7igkhkas7wvsktwz6j8k,1,33.3,60.5,2025-05-11T16:11:02.023Z,2025-05-11T16:11:05Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721079557,56,Back,5721079561,141,49.6,5721079565,213,4.64,5721079563,212,7.4,5721079559,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664543,797,1,2,80,20,cfvya7igkhkas7wvsktwz6j8k,1,36.6,49.6,2025-05-11T16:11:04.903Z,2025-05-11T16:11:09Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5721080075,212,27.3,5721080071,140,62.6,5721080073,141,47.3,5721080077,213,6.23,5721080069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664565,798,1,2,80,24,cfvya7igkhkas7wvsktwz6j8k,1,62.3,50.0,2025-05-11T16:11:08.919Z,2025-05-11T16:11:10Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5721080225,213,1.19,5721080221,141,62.0,5721080223,212,8.8,5721080211,56,Center,5721080215,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664617,799,1,2,80,26,cfvya7igkhkas7wvsktwz6j8k,1,65.4,62.0,2025-05-11T16:11:10.311Z,2025-05-11T16:11:13Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5721080479,213,0.83,5721080471,56,Left,5721080475,141,88.3,5721080473,140,81.1,5721080477,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664683,800,1,2,80,29,cfvya7igkhkas7wvsktwz6j8k,1,81.7,83.5,2025-05-11T16:11:13.591Z,2025-05-11T16:11:17Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5721080863,213,4.47,5721080855,56,Center,5721080859,141,57.6,5721080857,140,77.6,5721080861,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664743,801,1,2,80,32,cfvya7igkhkas7wvsktwz6j8k,1,73.9,62.9,2025-05-11T16:11:17.158Z,2025-05-11T16:11:21Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5721081263,140,87.0,5721081267,212,15.1,5721081261,56,Center,5721081265,141,72.1,5721081269,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664809,802,1,2,80,37,cfvya7igkhkas7wvsktwz6j8k,1,95.0,80.2,2025-05-11T16:11:21.672Z,2025-05-11T16:11:24Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5721081633,213,2.25,5721081629,141,92.0,5721081625,56,Left,5721081627,140,88.8,5721081631,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664819,803,1,2,80,39,cfvya7igkhkas7wvsktwz6j8k,0,90.1,89.3,2025-05-11T16:11:23.847Z,2025-05-11T16:11:24Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721081713,141,66.9,5721081717,213,4.69,5721081709,56,Center,5721081705,2,,5721081707,155,,5721081711,140,89.8,5721081715,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664837,694,12,2,80,40,1939bnru25svvgv15k2c7tw2y,1,9.8,40.1,2025-05-11T16:11:24.629Z,2025-05-11T16:11:27Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5721081801,141,43.4,5721081805,213,0.11,5721081799,140,29.9,5721081909,15,,5721081797,56,Back,5721081803,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664985,695,4,2,80,43,1939bnru25svvgv15k2c7tw2y,1,29.2,36.4,2025-05-11T16:11:27.573Z,2025-05-11T16:11:37Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5721082673,233,804,5721082643,265,,5721082645,285,,5721082635,13,,5721082641,152,,5721082639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813664949,804,4,2,80,43,cfvya7igkhkas7wvsktwz6j8k,0,70.8,63.6,2025-05-11T16:11:27.574Z,2025-05-11T16:11:38Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5721082503,286,,5721082495,13,,5721082499,152,,5721082691,233,695,5721082497,56,Center,5721082501,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813665433,696,1,2,81,12,1939bnru25svvgv15k2c7tw2y,1,31.4,39.7,2025-05-11T16:11:56.309Z,2025-05-11T16:12:01Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5721085261,212,47.8,5721085265,213,6.12,5721085269,1,,5721085257,141,28.5,5721085237,157,,5721085233,5,,5721085245,56,Center,5721085241,152,,5721085251,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813665443,697,44,2,81,16,1939bnru25svvgv15k2c7tw2y,1,71.0,24.4,2025-05-11T16:12:00.743Z,2025-05-11T16:35:23Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5721085325,56,Center,5721085363,233,805,5721085327,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813665419,805,44,2,81,16,cfvya7igkhkas7wvsktwz6j8k,0,29.0,75.6,2025-05-11T16:12:00.744Z,2025-05-11T16:35:24Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721085381,233,697,5721085189,285,,5721085187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813665449,698,1,2,81,17,1939bnru25svvgv15k2c7tw2y,0,76.3,28.5,2025-05-11T16:12:01.477Z,2025-05-11T16:28:29Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5721085351,212,4.5,5721085349,141,28.9,5721085345,56,Center,5721085341,3,,5721085347,140,80.6,5721085343,168,,5721085353,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813665459,806,61,2,81,18,cfvya7igkhkas7wvsktwz6j8k,1,37.5,78.4,2025-05-11T16:12:02.279Z,2025-05-11T16:28:32Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5721085409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813665487,699,1,2,81,18,1939bnru25svvgv15k2c7tw2y,1,61.5,26.1,2025-05-11T16:12:03.221Z,2025-05-11T16:12:05Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5721085581,56,Right,5721085585,141,9.5,5721085589,213,4.46,5721085587,212,11.7,5721085583,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
