id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820735629,820,1,2,64,38,spvvjmk37iid7hsky9g3nce7,0,42.2,65.2,2025-06-01T15:52:04.386Z,2025-06-01T15:52:05Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760418273,141,29.5,5760418269,56,Center,5760418275,212,29.5,5760418271,140,58.1,5760418277,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735643,821,43,2,64,43,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-06-01T15:52:09.377Z,2025-06-01T15:52:15Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5760418473,144,83,5760418463,399,2e1xnfe3hisebv1tytnkzk178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735655,584,4,2,64,46,durq4oppf7c08tnbzrlebt0uz,1,43.0,59.0,2025-06-01T15:52:11.521Z,2025-06-01T15:52:16Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760418421,13,,5760418433,233,822,5760418425,152,,5760418429,286,,5760418427,265,,5760418423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735653,822,4,2,64,46,spvvjmk37iid7hsky9g3nce7,0,57.0,41.0,2025-06-01T15:52:11.522Z,2025-06-01T15:52:16Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5760418391,265,,5760418387,56,Center,5760418443,233,584,5760418393,285,,5760418385,13,,5760418389,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735691,585,1,2,64,57,durq4oppf7c08tnbzrlebt0uz,1,44.5,65.1,2025-06-01T15:52:23.311Z,2025-06-01T15:52:25Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760418663,56,Back,5760418667,141,43.9,5760418669,212,15.7,5760418665,140,38.5,5760418661,152,,5760418659,5,,5760418671,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735703,586,1,2,64,59,durq4oppf7c08tnbzrlebt0uz,1,38.5,43.9,2025-06-01T15:52:24.959Z,2025-06-01T15:52:27Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760418733,140,34.6,5760418737,212,15.8,5760418735,141,66.3,5760418739,213,1.83,5760418731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735711,587,1,2,65,1,durq4oppf7c08tnbzrlebt0uz,1,34.6,69.7,2025-06-01T15:52:27.327Z,2025-06-01T15:52:31Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760418805,140,54.0,5760418809,212,25.8,5760418811,213,0.66,5760418803,56,Left,5760418807,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735723,588,1,2,65,5,durq4oppf7c08tnbzrlebt0uz,1,53.5,93.8,2025-06-01T15:52:30.719Z,2025-06-01T15:52:32Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5760418857,56,Back,5760418863,212,30.0,5760418865,213,3.72,5760418859,140,29.6,5760418861,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735739,589,1,2,65,7,durq4oppf7c08tnbzrlebt0uz,1,29.6,69.6,2025-06-01T15:52:32.703Z,2025-06-01T15:52:37Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760418961,212,23.1,5760418959,141,35.7,5760418955,56,Back,5760418963,213,4.75,5760418957,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735751,590,1,2,65,11,durq4oppf7c08tnbzrlebt0uz,1,28.5,44.5,2025-06-01T15:52:37.375Z,2025-06-01T15:52:39Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760419015,212,19.6,5760419013,141,73.3,5760419017,213,1.63,5760419009,56,Back,5760419011,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735755,591,61,2,65,13,durq4oppf7c08tnbzrlebt0uz,0,24.4,77.0,2025-06-01T15:52:39.407Z,2025-06-01T15:52:40Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760419031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735759,592,5,2,65,14,durq4oppf7c08tnbzrlebt0uz,0,22.8,101.4,2025-06-01T15:52:40.337Z,2025-06-01T15:52:46Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760419049,56,Back,5760419051,347,,5760419127,233,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735769,823,5,2,65,14,spvvjmk37iid7hsky9g3nce7,1,77.2,-1.4,2025-06-01T15:52:40.337Z,2025-06-01T15:53:22Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5760419109,233,592,5760419093,56,Right,5760419095,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735777,824,1,2,65,18,spvvjmk37iid7hsky9g3nce7,1,79.5,0.0,2025-06-01T15:52:44.289Z,2025-06-01T15:52:46Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5760419135,56,Right,5760419139,141,4.6,5760419141,212,13.8,5760419143,213,2.83,5760419133,107,,5760419137,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735779,825,1,2,65,21,spvvjmk37iid7hsky9g3nce7,1,65.3,8.6,2025-06-01T15:52:46.529Z,2025-06-01T15:52:47Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760419147,56,Center,5760419153,212,16.3,5760419151,141,32.4,5760419149,140,63.8,5760419155,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735785,826,1,2,65,21,spvvjmk37iid7hsky9g3nce7,1,63.8,32.4,2025-06-01T15:52:47.425Z,2025-06-01T15:52:49Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760419173,213,4.53,5760419169,141,12.6,5760419165,56,Right,5760419167,140,61.5,5760419171,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735809,827,1,2,65,23,spvvjmk37iid7hsky9g3nce7,1,61.1,12.6,2025-06-01T15:52:49.345Z,2025-06-01T15:52:54Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760419275,141,33.9,5760419279,213,2.20,5760419271,56,Center,5760419273,140,51.1,5760419277,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735813,828,1,2,65,28,spvvjmk37iid7hsky9g3nce7,1,54.2,46.9,2025-06-01T15:52:54.178Z,2025-06-01T15:52:56Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760419303,141,62.1,5760419299,56,Center,5760419305,212,11.7,5760419301,140,59.4,5760419307,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735821,829,1,2,65,30,spvvjmk37iid7hsky9g3nce7,1,58.3,63.6,2025-06-01T15:52:56.417Z,2025-06-01T15:52:58Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760419327,56,Left,5760419333,212,21.3,5760419335,213,1.24,5760419331,141,93.2,5760419329,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735833,830,1,2,65,32,spvvjmk37iid7hsky9g3nce7,1,64.9,93.2,2025-06-01T15:52:58.337Z,2025-06-01T15:53:00Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760419389,141,82.3,5760419385,56,Left,5760419391,212,9.3,5760419393,213,4.06,5760419387,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735865,831,1,2,65,35,spvvjmk37iid7hsky9g3nce7,1,59.3,77.0,2025-06-01T15:53:00.545Z,2025-06-01T15:53:06Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760419557,212,9.5,5760419553,140,56.0,5760419551,56,Center,5760419559,213,4.34,5760419555,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735869,593,43,2,65,40,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-06-01T15:53:05.904Z,2025-06-01T15:53:13Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760419597,212,0,5760419593,140,35.3,5760419837,144,12,5760419591,56,Back,5760419599,213,3.14,5760419595,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735883,832,1,2,65,40,spvvjmk37iid7hsky9g3nce7,1,65.8,53.3,2025-06-01T15:53:06.433Z,2025-06-01T15:53:08Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760419663,56,Center,5760419667,141,27.9,5760419665,140,66.5,5760419669,212,17.3,5760419671,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735871,594,83,2,65,41,durq4oppf7c08tnbzrlebt0uz,0,35.3,37.3,2025-06-01T15:53:07.215Z,2025-06-01T15:53:09Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5760419721,399,507n9mr51v21q8isz9ll3m6eh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735889,833,1,2,65,42,spvvjmk37iid7hsky9g3nce7,1,66.1,25.5,2025-06-01T15:53:07.953Z,2025-06-01T15:53:08Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760419717,213,5.34,5760419713,212,15.0,5760419707,140,74.5,5760419711,141,7.6,5760419705,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735899,834,1,2,65,45,spvvjmk37iid7hsky9g3nce7,1,74.1,9.2,2025-06-01T15:53:10.577Z,2025-06-01T15:53:12Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5760419801,140,61.8,5760419807,213,2.79,5760419803,141,16.1,5760419799,56,Right,5760419805,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735907,835,1,2,65,46,spvvjmk37iid7hsky9g3nce7,1,61.8,16.1,2025-06-01T15:53:12.081Z,2025-06-01T15:53:13Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760419839,56,Center,5760419843,141,47.6,5760419845,212,22.8,5760419841,140,54.5,5760419847,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735929,836,1,2,65,48,spvvjmk37iid7hsky9g3nce7,1,54.5,47.6,2025-06-01T15:53:13.697Z,2025-06-01T15:53:18Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760419957,56,Center,5760419963,212,11.8,5760419959,140,55.6,5760419961,141,64.8,5760419965,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735935,837,1,2,65,52,spvvjmk37iid7hsky9g3nce7,0,57.9,65.2,2025-06-01T15:53:17.908Z,2025-06-01T15:53:19Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760419979,56,Left,5760419983,141,100.0,5760419989,1,,5760419985,212,32.1,5760419977,155,,5760419981,140,77.1,5760419987,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735943,595,5,2,65,54,durq4oppf7c08tnbzrlebt0uz,1,25.0,-1.8,2025-06-01T15:53:19.687Z,2025-06-01T15:53:24Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5760420013,233,838,5760420011,347,,5760420009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735941,838,5,2,65,54,spvvjmk37iid7hsky9g3nce7,0,75.0,101.8,2025-06-01T15:53:19.687Z,2025-06-01T15:53:24Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760419995,56,Left,5760420019,233,595,5760419997,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736033,596,18,2,66,18,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-06-01T15:53:43.711Z,2025-06-01T15:53:44Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5760420441,44,Forward,5760420465,55,597,5760420443,59,9,5760420439,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736035,597,19,2,66,18,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-06-01T15:53:43.712Z,2025-06-01T15:54:13Z,659a50ce2qqdoptyyjyo4whjp,P. Cibicki,,,5760420449,42,,5760420459,55,596,5760420993,293,3,5760420455,59,15,5760420453,145,9,5760420991,292,9,5760420457,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736089,598,18,2,66,37,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-06-01T15:54:02.922Z,2025-06-01T15:54:03Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760420793,55,599,5760420763,59,5,5760420761,44,Defender,5760420759,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736091,599,19,2,66,37,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-06-01T15:54:02.923Z,2025-06-01T15:54:11Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5760420777,42,,5760420781,145,2,5760420787,55,598,5760420965,292,3,5760420783,59,2,5760420785,44,Defender,5760420967,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736139,602,1,2,66,49,durq4oppf7c08tnbzrlebt0uz,1,30.4,0.0,2025-06-01T15:54:15.216Z,2025-06-01T16:08:28Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5760421041,56,Back,5760441387,107,,5760421049,213,1.50,5760421045,141,11.6,5760421047,212,9.3,5760421043,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736143,603,1,2,66,50,durq4oppf7c08tnbzrlebt0uz,1,31.0,11.6,2025-06-01T15:54:16.015Z,2025-06-01T15:54:17Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760421069,140,30.8,5760421073,212,5.8,5760421075,213,4.68,5760421071,141,3.1,5760421067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736147,604,1,2,66,51,durq4oppf7c08tnbzrlebt0uz,0,30.8,3.1,2025-06-01T15:54:16.928Z,2025-06-01T15:54:18Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5760421083,56,Back,5760421097,236,,5760421087,141,7.3,5760421089,212,6.1,5760421099,233,839,5760421085,140,35.9,5760421091,213,0.49,5760421103,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736149,839,74,2,66,51,spvvjmk37iid7hsky9g3nce7,1,63.8,93.5,2025-06-01T15:54:16.929Z,2025-06-01T15:57:32Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760421095,285,,5760421093,56,Left,5760421105,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736151,840,5,2,66,53,spvvjmk37iid7hsky9g3nce7,0,67.2,102.0,2025-06-01T15:54:18.556Z,2025-06-01T15:54:20Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760421125,233,605,5760421109,56,Left,5760421111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736153,605,5,2,66,53,durq4oppf7c08tnbzrlebt0uz,1,32.8,-2.0,2025-06-01T15:54:18.849Z,2025-06-01T15:54:21Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5760421113,56,Back,5760421115,347,,5760421117,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736179,606,1,2,67,0,durq4oppf7c08tnbzrlebt0uz,1,34.2,0.0,2025-06-01T15:54:25.759Z,2025-06-01T15:54:29Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5760421259,141,17.3,5760421255,56,Back,5760421261,212,13.8,5760421253,107,,5760421257,140,30.1,5760421263,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736181,607,1,2,67,3,durq4oppf7c08tnbzrlebt0uz,0,30.3,14.3,2025-06-01T15:54:29.264Z,2025-06-01T15:54:30Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760421277,213,0.09,5760421271,140,60.3,5760421267,157,,5760421279,1,,5760421275,212,31.6,5760421269,56,Right,5760421273,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736183,841,44,2,67,4,spvvjmk37iid7hsky9g3nce7,1,41.5,79.0,2025-06-01T15:54:30.401Z,2025-06-01T15:54:33Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760421283,285,,5760421281,56,Back,5760421335,233,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736191,608,44,2,67,4,durq4oppf7c08tnbzrlebt0uz,0,57.6,22.5,2025-06-01T15:54:30.402Z,2025-06-01T15:54:33Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760421343,233,841,5760421321,56,Center,5760421323,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736185,842,61,2,67,5,spvvjmk37iid7hsky9g3nce7,1,44.1,72.0,2025-06-01T15:54:30.834Z,2025-06-01T16:09:46Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760421287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736199,609,1,2,67,8,durq4oppf7c08tnbzrlebt0uz,1,47.1,25.0,2025-06-01T15:54:34.063Z,2025-06-01T15:54:35Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760421373,213,2.29,5760421369,141,38.2,5760421365,56,Back,5760421367,140,39.6,5760421371,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736203,610,1,2,67,9,durq4oppf7c08tnbzrlebt0uz,1,39.6,38.2,2025-06-01T15:54:35.311Z,2025-06-01T15:54:37Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760421407,56,Back,5760421413,212,24.3,5760421409,140,40.1,5760421411,141,73.9,5760421415,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736207,611,1,2,67,12,durq4oppf7c08tnbzrlebt0uz,1,40.8,78.2,2025-06-01T15:54:37.823Z,2025-06-01T15:54:43Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760421441,140,74.0,5760421439,56,Left,5760421449,1,,5760421445,212,35.3,5760421447,213,0.17,5760421443,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736223,612,1,2,67,17,durq4oppf7c08tnbzrlebt0uz,1,90.4,73.2,2025-06-01T15:54:43.200Z,2025-06-01T15:54:49Z,659a50ce2qqdoptyyjyo4whjp,P. Cibicki,,,5760421553,140,89.0,5760421557,212,12.2,5760421555,141,55.4,5760421559,213,4.59,5760421551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736225,613,50,2,67,20,durq4oppf7c08tnbzrlebt0uz,1,89.2,63.0,2025-06-01T15:54:46.032Z,2025-06-01T15:54:50Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760421589,233,843,5760421569,286,,5760421567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736209,843,7,2,67,20,spvvjmk37iid7hsky9g3nce7,0,11.6,38.8,2025-06-01T15:54:46.033Z,2025-06-01T15:54:50Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760421475,285,,5760421579,233,613,5760421473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736229,614,61,2,67,24,durq4oppf7c08tnbzrlebt0uz,1,87.6,59.4,2025-06-01T15:54:49.613Z,2025-06-01T15:55:12Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,1.0,,5760421583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736233,615,13,2,67,25,durq4oppf7c08tnbzrlebt0uz,1,84.2,48.6,2025-06-01T15:54:50.808Z,2025-06-01T16:38:40Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760421611,22,,5760421905,231,50.2,5760421827,72,,5760421899,102,59.2,5760421895,55,614,5760421613,17,,5760421901,103,76.4,5760421893,29,,5760421615,56,Center,5760421891,77,5760421903,230,96.2,,,,,,,,,,,,,,,,,,,,,,
2820736235,616,5,2,67,25,durq4oppf7c08tnbzrlebt0uz,0,101.6,52.6,2025-06-01T15:54:51.266Z,2025-06-01T15:57:16Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760421625,56,Center,5760421627,346,,5760421633,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736231,844,5,2,67,25,spvvjmk37iid7hsky9g3nce7,1,-1.6,47.4,2025-06-01T15:54:51.266Z,2025-06-01T15:57:16Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760421629,233,616,5760421597,56,Back,5760421599,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736263,845,1,2,67,42,spvvjmk37iid7hsky9g3nce7,1,4.6,51.0,2025-06-01T15:55:07.682Z,2025-06-01T15:55:13Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5760421807,141,68.4,5760421803,56,Back,5760421815,237,,5760421801,124,,5760421911,189,,5760421809,212,22.3,5760421805,140,22.6,5760421811,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736267,846,1,2,67,42,spvvjmk37iid7hsky9g3nce7,1,22.6,68.4,2025-06-01T15:55:08.257Z,2025-06-01T15:55:09Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760421837,213,5.36,5760421829,56,Back,5760421831,140,27.5,5760421835,212,8.5,5760421833,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736273,847,1,2,67,43,spvvjmk37iid7hsky9g3nce7,1,31.2,57.3,2025-06-01T15:55:09.058Z,2025-06-01T15:55:10Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760421849,56,Back,5760421855,212,7.9,5760421851,140,24.4,5760421853,141,52.2,5760421857,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736285,617,45,2,67,45,durq4oppf7c08tnbzrlebt0uz,0,71.2,48.6,2025-06-01T15:55:10.818Z,2025-06-01T15:55:14Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760421915,286,,5760421913,56,Center,5760421921,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736283,848,3,2,67,45,spvvjmk37iid7hsky9g3nce7,1,30.1,51.0,2025-06-01T15:55:10.818Z,2025-06-01T15:55:14Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760421909,285,,5760421917,233,617,5760421907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736293,849,1,2,67,48,spvvjmk37iid7hsky9g3nce7,1,28.3,32.8,2025-06-01T15:55:13.682Z,2025-06-01T15:55:16Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760421971,212,21.7,5760421967,140,41.8,5760421969,141,8.6,5760421973,213,5.42,5760421965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736295,850,1,2,67,50,spvvjmk37iid7hsky9g3nce7,1,42.0,8.6,2025-06-01T15:55:15.858Z,2025-06-01T15:55:17Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5760421979,140,51.5,5760421983,212,13.0,5760421985,213,0.70,5760421977,56,Right,5760421981,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736299,851,61,2,67,51,spvvjmk37iid7hsky9g3nce7,0,52.1,20.9,2025-06-01T15:55:17.154Z,2025-06-01T15:55:17Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5760422001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736301,618,1,2,67,53,durq4oppf7c08tnbzrlebt0uz,0,33.5,79.7,2025-06-01T15:55:18.659Z,2025-06-01T15:55:19Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760422023,213,5.42,5760422051,236,,5760422017,140,34.5,5760422013,157,,5760422061,286,,5760422025,1,,5760422053,233,852,5760422021,212,1.6,5760422015,56,Back,5760422019,141,,,,,,,,,,,,,,,,77.9,,,,,,,,,
2820736305,852,74,2,67,53,spvvjmk37iid7hsky9g3nce7,1,52.7,20.4,2025-06-01T15:55:18.660Z,2025-06-01T15:57:33Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5760422071,233,618,5760422049,285,,5760422047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736311,619,61,2,67,55,durq4oppf7c08tnbzrlebt0uz,1,48.7,49.9,2025-06-01T15:55:21.008Z,2025-06-01T16:10:47Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760422103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820736321,620,43,2,67,58,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-06-01T15:55:24.295Z,2025-06-01T16:10:45Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760447369,144,61,5760422151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
