id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2820691049,633,4,2,64,13,93ohqui2qgqm8408viwmm1ken,1,39.6,47.2,2025-06-01T13:25:54.353Z,2025-06-01T13:36:46Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5760163157,233,551,5760163109,152,,5760163163,286,,5760163107,56,Back,5760163105,13,,5760163111,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691055,551,4,2,64,13,9zqn9ugvg64it0lr5z8cq4g9v,0,60.4,52.8,2025-06-01T13:25:54.354Z,2025-06-01T13:36:46Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760163147,265,,5760163149,285,,5760163143,56,Center,5760163141,13,,5760163175,233,633,5760163145,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691183,553,43,2,64,42,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:26:23.082Z,2025-06-01T13:26:26Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760164041,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691311,635,1,2,64,53,93ohqui2qgqm8408viwmm1ken,1,43.5,44.3,2025-06-01T13:26:34.785Z,2025-06-01T13:26:43Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760164641,5,,5760164655,213,0.91,5760164645,152,,5760164651,141,93.5,5760164653,212,42.3,5760164647,56,Left,5760164643,155,,5760164657,1,,5760164649,140,,,,,,68.1,,,,,,,,,,,,,,,,,,,,,,
2820691283,554,43,2,64,59,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:26:40.345Z,2025-06-01T13:37:27Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,5760187429,144,83,5760164793,399,dvi2tleym136aqpvwfi4lustm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691317,636,4,2,65,2,93ohqui2qgqm8408viwmm1ken,1,75.2,86.2,2025-06-01T13:26:42.968Z,2025-06-01T13:26:53Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760164753,13,,5760164759,152,,5760164779,233,555,5760164757,56,Left,5760164755,294,,5760164761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691305,555,4,2,65,2,9zqn9ugvg64it0lr5z8cq4g9v,0,24.8,13.8,2025-06-01T13:26:42.969Z,2025-06-01T13:26:54Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,5760164671,285,,5760164861,233,636,5760164665,56,Back,5760164667,152,,5760164921,294,,5760164663,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691443,638,1,2,65,24,93ohqui2qgqm8408viwmm1ken,1,56.4,84.7,2025-06-01T13:27:05.153Z,2025-06-01T13:27:07Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760165407,212,7.0,5760165399,152,,5760165409,213,0.57,5760165397,5,,5760165403,140,62.0,5760165401,56,Left,5760165405,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691447,639,1,2,65,26,93ohqui2qgqm8408viwmm1ken,0,62.0,90.3,2025-06-01T13:27:07.057Z,2025-06-01T13:27:07Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760165423,141,91.4,5760165419,140,63.5,5760165415,56,Left,5760165433,213,0.44,5760165427,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691455,556,61,2,65,27,9zqn9ugvg64it0lr5z8cq4g9v,1,25.0,10.0,2025-06-01T13:27:08.149Z,2025-06-01T13:37:46Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,5760165443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691465,640,1,2,65,28,93ohqui2qgqm8408viwmm1ken,1,70.7,92.7,2025-06-01T13:27:09.553Z,2025-06-01T13:27:11Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760165499,140,76.1,5760165505,213,5.51,5760165503,212,8.0,5760165497,56,Left,5760165501,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691469,641,1,2,65,29,93ohqui2qgqm8408viwmm1ken,0,76.0,86.0,2025-06-01T13:27:10.169Z,2025-06-01T13:27:22Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760165523,56,Left,5760165529,141,84.4,5760165525,140,77.0,5760165535,213,5.48,5760165533,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691461,557,8,2,65,29,9zqn9ugvg64it0lr5z8cq4g9v,1,27.9,19.2,2025-06-01T13:27:10.537Z,2025-06-01T13:37:58Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760165483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691485,558,4,2,65,32,9zqn9ugvg64it0lr5z8cq4g9v,1,12.4,11.9,2025-06-01T13:27:13.762Z,2025-06-01T13:44:59Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,5760165599,13,,5760165701,233,642,5760165607,285,,5760189531,294,,5760165603,56,Back,5760165605,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691481,642,4,2,65,32,93ohqui2qgqm8408viwmm1ken,0,87.6,88.1,2025-06-01T13:27:13.763Z,2025-06-01T13:44:59Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760165661,13,,5760165705,233,558,5760165665,56,Left,5760165667,152,,5760165669,286,,5760189651,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691561,559,1,2,65,45,9zqn9ugvg64it0lr5z8cq4g9v,1,13.8,13.1,2025-06-01T13:27:26.250Z,2025-06-01T13:38:43Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760166127,212,11.9,5760166129,213,1.12,5760166123,140,18.7,5760166115,5,,5760166121,56,Back,5760166117,152,,5760166125,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691593,560,1,2,65,47,9zqn9ugvg64it0lr5z8cq4g9v,1,18.7,28.8,2025-06-01T13:27:28.314Z,2025-06-01T13:27:32Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,5760166307,141,82.7,5760166313,1,,5760166303,56,Back,5760166309,212,38.0,5760166311,213,1.30,5760166305,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691611,561,1,2,65,51,9zqn9ugvg64it0lr5z8cq4g9v,1,31.3,81.1,2025-06-01T13:27:32.730Z,2025-06-01T13:27:35Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760166421,56,Back,5760166427,212,17.6,5760166423,140,23.5,5760166429,213,4.23,5760166425,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691629,562,1,2,65,54,9zqn9ugvg64it0lr5z8cq4g9v,1,23.5,58.2,2025-06-01T13:27:34.986Z,2025-06-01T13:27:38Z,17jltcnnaha4707duh52hirit,M. Lode,,5760166513,212,8.4,5760166509,140,26.8,5760166507,56,Back,5760166515,213,5.14,5760166511,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691649,563,1,2,65,57,9zqn9ugvg64it0lr5z8cq4g9v,1,26.8,46.9,2025-06-01T13:27:38.345Z,2025-06-01T13:27:41Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,5760166617,212,14.5,5760166611,56,Back,5760166615,141,67.8,5760166619,213,1.39,5760166613,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691673,564,1,2,66,2,9zqn9ugvg64it0lr5z8cq4g9v,1,28.0,76.6,2025-06-01T13:27:43.322Z,2025-06-01T13:27:45Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,5760166799,56,Back,5760166801,140,32.9,5760166807,213,5.08,5760166803,141,56.7,5760166805,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691713,565,1,2,66,4,9zqn9ugvg64it0lr5z8cq4g9v,1,32.9,56.7,2025-06-01T13:27:45.049Z,2025-06-01T13:27:49Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,5760167039,140,22.9,5760167041,141,53.6,5760167045,212,10.7,5760167037,56,Back,5760167049,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691731,566,1,2,66,7,9zqn9ugvg64it0lr5z8cq4g9v,1,24.9,49.7,2025-06-01T13:27:48.873Z,2025-06-01T13:27:50Z,17jltcnnaha4707duh52hirit,M. Lode,,5760167143,212,15.2,5760167141,141,27.9,5760167139,140,21.7,5760167137,56,Back,5760167145,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691773,567,1,2,66,9,9zqn9ugvg64it0lr5z8cq4g9v,1,21.7,27.9,2025-06-01T13:27:50.746Z,2025-06-01T13:27:55Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760167367,212,9.2,5760167361,56,Back,5760167363,140,27.1,5760167365,141,38.6,5760167369,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691791,568,1,2,66,14,9zqn9ugvg64it0lr5z8cq4g9v,1,49.0,34.6,2025-06-01T13:27:55.770Z,2025-06-01T13:27:59Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,5760167443,212,17.5,5760167439,140,55.6,5760167441,141,10.9,5760167445,213,5.12,5760167437,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691819,569,1,2,66,18,9zqn9ugvg64it0lr5z8cq4g9v,1,54.3,9.2,2025-06-01T13:27:59.210Z,2025-06-01T13:28:03Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,5760167657,213,3.28,5760167649,56,Back,5760167651,140,45.8,5760167655,212,9.0,5760167653,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691821,570,4,2,66,22,9zqn9ugvg64it0lr5z8cq4g9v,1,49.2,12.8,2025-06-01T13:28:03.393Z,2025-06-01T13:28:06Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760167727,233,643,5760167715,56,Back,5760167721,286,,5760167717,152,,5760167713,13,,5760167719,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691817,643,4,2,66,22,93ohqui2qgqm8408viwmm1ken,0,50.8,87.2,2025-06-01T13:28:03.394Z,2025-06-01T13:28:06Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760167683,56,Left,5760167689,285,,5760167687,265,,5760167685,152,,5760167733,233,570,5760167681,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691893,571,1,2,66,30,9zqn9ugvg64it0lr5z8cq4g9v,1,54.3,23.9,2025-06-01T13:28:11.233Z,2025-06-01T13:39:35Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,5760168149,5,,5760168157,141,26.4,5760168153,56,Back,5760168163,213,2.93,5760168159,212,8.0,5760168151,152,,5760168155,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691905,572,1,2,66,32,9zqn9ugvg64it0lr5z8cq4g9v,1,46.9,26.4,2025-06-01T13:28:13.794Z,2025-06-01T13:39:33Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,5760168193,212,20.7,5760168195,213,0.29,5760168189,140,65.8,5760168191,141,35.2,5760168187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691887,644,83,2,66,33,93ohqui2qgqm8408viwmm1ken,0,27.0,73.8,2025-06-01T13:28:13.937Z,2025-06-01T13:39:38Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760168621,399,bar5tlyxm2vim2ewqauywgb85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691909,573,4,2,66,36,9zqn9ugvg64it0lr5z8cq4g9v,1,66.6,31.5,2025-06-01T13:28:17.538Z,2025-06-01T13:45:00Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,5760168233,152,,5760168229,13,,5760168237,286,,5760168263,233,645,5760168235,265,,5760168231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691899,645,4,2,66,36,93ohqui2qgqm8408viwmm1ken,0,33.4,68.5,2025-06-01T13:28:17.539Z,2025-06-01T13:45:00Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5760168215,56,Back,5760168213,13,,5760168277,233,573,5760168219,265,,5760168221,285,,5760168217,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692089,574,27,2,67,9,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:28:49.939Z,2025-06-01T13:29:53Z,,,,5760171371,53,bar5tlyxm2vim2ewqauywgb85,5760171369,41,Injury,5760170787,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692339,650,27,2,67,9,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T13:28:49.939Z,2025-06-01T13:29:36Z,,,,5760170783,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692171,646,18,2,67,17,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T13:28:58.788Z,2025-06-02T01:44:34Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5760169761,42,,5760169795,55,647,5760169765,59,32,5760169763,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692177,647,19,2,67,17,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T13:28:58.789Z,2025-06-01T13:32:06Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5760170561,293,2,5760169779,145,8,5760169783,44,Forward,5760176033,292,9,5760169775,42,,5760169785,55,646,5760169781,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692221,648,18,2,67,24,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T13:29:04.898Z,2025-06-02T01:44:23Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5760170013,44,Midfielder,5760170015,59,29,5760170039,55,649,5760170011,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692223,649,19,2,67,24,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T13:29:04.899Z,2025-06-01T13:32:09Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,5760170025,42,,5760170031,59,16,5760170035,55,648,5760176091,292,6,5760170029,145,9,5760170553,293,3,5760170033,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692823,651,40,2,67,25,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T13:29:06.057Z,2025-06-01T13:31:00Z,,,,5760173443,59,"33, 2, 25, 7, 17, 19, 40, 16, 9, 22, 38, 1, 6, 11, 34, 35, 37, 44",5760173449,194,4yg4i2wvdz87rrxpn0rqn2xg5,5760173445,130,23,5760173441,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",5760173439,30,"7iv79dtpsplpjl1jxod3swmlm, lh30ckelpek3u7jbzotxuvze, carpl05zgalgbsd6gnk3akc89, d58ji96mcnebbci6skc46x9uc, 4yg4i2wvdz87rrxpn0rqn2xg5, as6coaak724tr7igyz1wwlfc9, 27w9691m35wlxy4ujti7sppn8, b9tsqyrv0xp0tt5nzwrmy9gb9, 90eoelhr2oxpg3ejr2whwwu6t, dvi2tleym136aqpvwfi4lustm, 7hugqbtot3c8fmxtfqld9l15g, cj7aybqox4kzoicnzea7b64t1, duhvdeeqlyxgt2qve8fjgrpat, 4az5n8aekw6ipzu7fagqhkys4, d8b1lbi0r229uiylsfm2lo3ro, 7si8brq1p8o6fvw93hq9v9bmc, 1pkp4fqrgj87mk6x7lhryt6vo, 4tfxftr5a5sqi5muo7sbtgu8k",5760173447,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692907,575,18,2,69,30,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:31:11.099Z,2025-06-01T13:31:12Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,5760173991,42,,5760173995,59,16,5760174035,55,576,5760173993,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692915,576,19,2,69,30,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:31:11.100Z,2025-06-01T13:31:12Z,b8d9uwfw2r74ueh6vskteqvx0,N. Mitrovic,,5760174011,292,6,5760174015,44,Midfielder,5760174007,145,7,5760174017,55,575,5760174013,293,2,5760174003,42,,5760174009,59,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693037,579,28,2,69,40,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:31:21.860Z,2025-06-01T13:41:52Z,,,,5760176191,233,652,5760174735,55,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693001,652,28,2,69,40,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T13:31:21.860Z,2025-06-01T13:32:12Z,,,,5760174569,55,650,5760176187,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820692993,577,18,2,69,44,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:31:25.354Z,2025-06-01T13:31:26Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,5760174551,44,Midfielder,5760174549,41,,5760174619,55,578,5760174555,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693003,578,19,2,69,44,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T13:31:25.355Z,2025-06-01T19:59:17Z,50xax4sqxz9mbfney5xxi47pw,H. Hilvenius,,5760174585,55,577,5760174575,41,,5760174581,59,44,5760230545,292,4,5760230547,293,5,5760174579,145,10,5760174583,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693315,587,1,2,69,45,9zqn9ugvg64it0lr5z8cq4g9v,1,57.6,29.7,2025-06-01T13:31:26.282Z,2025-06-01T13:42:02Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760176225,56,Center,5760176229,141,29.5,5760198141,5,,5760176231,212,3.0,5760176233,213,6.24,5760176227,140,60.5,5760198143,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693047,580,1,2,69,50,9zqn9ugvg64it0lr5z8cq4g9v,1,67.7,44.8,2025-06-01T13:31:31.035Z,2025-06-01T13:42:06Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,5760174797,212,31.8,5760174799,213,1.80,5760174793,140,60.7,5760174787,155,,5760174791,56,Left,5760174795,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693059,581,1,2,69,51,9zqn9ugvg64it0lr5z8cq4g9v,1,58.7,89.1,2025-06-01T13:31:31.962Z,2025-06-01T13:42:22Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760174869,1,,5760174865,212,32.7,5760174859,56,Back,5760174863,141,70.0,5760174861,140,30.1,5760174867,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693087,582,1,2,69,53,9zqn9ugvg64it0lr5z8cq4g9v,1,30.1,70.0,2025-06-01T13:31:33.946Z,2025-06-01T13:42:23Z,17jltcnnaha4707duh52hirit,M. Lode,,5760174993,56,Back,5760174999,212,23.2,5760174995,140,12.7,5760175001,213,3.81,5760174997,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693119,583,1,2,69,55,9zqn9ugvg64it0lr5z8cq4g9v,0,19.0,50.3,2025-06-01T13:31:36.076Z,2025-06-01T13:31:40Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,5760175113,157,,5760175125,212,45.7,5760175119,140,61.8,5760175121,141,38.5,5760175129,1,,5760175115,56,Center,5760175127,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693139,653,12,2,70,0,93ohqui2qgqm8408viwmm1ken,1,23.8,65.5,2025-06-01T13:31:41.282Z,2025-06-01T13:31:42Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5760175239,213,0.49,5760175235,141,72.0,5760175233,140,31.7,5760175231,56,Back,5760175237,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693141,654,1,2,70,1,93ohqui2qgqm8408viwmm1ken,0,31.7,71.8,2025-06-01T13:31:42.467Z,2025-06-01T13:31:43Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760175253,213,6.14,5760175247,140,42.6,5760175249,141,69.4,5760175245,56,Back,5760175251,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693183,584,1,2,70,4,9zqn9ugvg64it0lr5z8cq4g9v,0,54.5,29.2,2025-06-01T13:31:45.658Z,2025-06-01T13:31:48Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760175427,140,92.5,5760175433,213,6.24,5760175429,141,26.5,5760175423,155,,5760175435,1,,5760175425,56,Center,5760175431,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693225,656,1,2,70,9,93ohqui2qgqm8408viwmm1ken,1,8.3,87.8,2025-06-01T13:31:50.178Z,2025-06-01T13:31:53Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5760175637,141,92.4,5760175633,56,Back,5760175635,140,22.7,5760175641,213,0.20,5760175639,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693227,657,3,2,70,12,93ohqui2qgqm8408viwmm1ken,1,23.1,93.9,2025-06-01T13:31:53.714Z,2025-06-01T13:45:17Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760175649,56,Back,5760175651,285,,5760201531,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820697725,680,45,2,70,12,9zqn9ugvg64it0lr5z8cq4g9v,0,76.9,6.1,2025-06-01T13:31:53.714Z,2025-06-01T13:45:17Z,b8d9uwfw2r74ueh6vskteqvx0,N. Mitrovic,,5760201523,286,,5760201541,233,657,5760201521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693237,658,1,2,70,13,93ohqui2qgqm8408viwmm1ken,1,22.6,93.3,2025-06-01T13:31:53.971Z,2025-06-01T13:31:54Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760175675,212,7.2,5760175673,141,85.4,5760175669,56,Back,5760175677,213,3.99,5760175671,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693249,659,1,2,70,13,93ohqui2qgqm8408viwmm1ken,0,18.1,85.4,2025-06-01T13:31:54.851Z,2025-06-01T13:31:56Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760175739,1,,5760175735,212,31.2,5760175733,141,76.4,5760175727,157,,5760175731,140,47.2,5760175737,213,6.09,5760175729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693255,585,12,2,70,16,9zqn9ugvg64it0lr5z8cq4g9v,1,51.2,14.0,2025-06-01T13:31:57.467Z,2025-06-01T13:31:58Z,17jltcnnaha4707duh52hirit,M. Lode,,5760175783,213,5.55,5760175779,141,0.0,5760175775,56,Right,5760175785,15,,5760175777,140,62.8,5760175791,167,,5760175781,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693257,586,5,2,70,17,9zqn9ugvg64it0lr5z8cq4g9v,0,65.6,-1.6,2025-06-01T13:31:58.132Z,2025-06-01T13:32:01Z,17jltcnnaha4707duh52hirit,M. Lode,,5760175789,347,,5760175787,56,Right,5760175843,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693263,660,5,2,70,17,93ohqui2qgqm8408viwmm1ken,1,34.4,101.6,2025-06-01T13:31:58.132Z,2025-06-01T13:32:11Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760175821,347,,5760175819,56,Back,5760175823,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693543,661,1,2,71,3,93ohqui2qgqm8408viwmm1ken,1,43.0,100.0,2025-06-01T13:32:44.163Z,2025-06-01T13:32:47Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760177485,56,Left,5760177493,213,5.91,5760177495,1,,5760177489,141,88.3,5760177483,107,,5760177487,140,65.7,5760177491,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693547,662,44,2,71,6,93ohqui2qgqm8408viwmm1ken,1,67.1,88.6,2025-06-01T13:32:47.379Z,2025-06-01T20:10:22Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5760177507,286,,5760177505,56,Left,5760177561,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820693551,588,44,2,71,6,9zqn9ugvg64it0lr5z8cq4g9v,0,32.9,11.4,2025-06-01T13:32:47.380Z,2025-06-01T20:10:23Z,50xax4sqxz9mbfney5xxi47pw,H. Hilvenius,,5760177597,233,662,5760177525,56,Back,5760177527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
