id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2802430275,688,19,2,80,19,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-18T14:39:51.099Z,2025-04-18T14:39:52Z,73h2980bizllhxfk8ic8uketw,C. Kabuye,,,5659285867,292,5,5659285871,44,Midfielder,5659285863,145,2,5659285869,293,2,5659285875,55,687,5659285859,42,,5659285865,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430595,689,1,2,80,31,spvvjmk37iid7hsky9g3nce7,1,81.2,100.0,2025-04-18T14:40:02.876Z,2025-04-18T14:40:09Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5659287637,141,67.8,5659287633,56,Center,5659287629,107,,5659287639,212,25.0,5659287647,1,,5659287643,213,5.13,5659287635,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430609,690,44,2,80,35,spvvjmk37iid7hsky9g3nce7,1,93.2,68.6,2025-04-18T14:40:07.479Z,2025-04-18T14:40:32Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659287697,56,Center,5659287723,233,806,5659287699,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430555,806,44,2,80,35,2nnlsjfbcea40t4jeclcbw9lk,0,6.8,31.4,2025-04-18T14:40:07.480Z,2025-04-18T14:42:05Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659287425,56,Back,5659287777,233,690,5659287427,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430637,691,1,2,80,36,spvvjmk37iid7hsky9g3nce7,0,90.8,68.2,2025-04-18T14:40:07.622Z,2025-04-18T14:42:12Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659287865,213,5.73,5659287859,140,100.0,5659287855,168,,5659287861,141,58.5,5659287863,212,12.5,5659287853,3,,5659287857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430935,692,5,2,80,38,spvvjmk37iid7hsky9g3nce7,0,101.2,59.2,2025-04-18T14:40:09.761Z,2025-04-18T14:49:37Z,73h2980bizllhxfk8ic8uketw,C. Kabuye,,,5659289559,233,807,5659289511,56,Center,5659289515,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430693,807,5,2,80,38,2nnlsjfbcea40t4jeclcbw9lk,1,-1.2,40.8,2025-04-18T14:40:09.761Z,2025-04-18T14:49:36Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659288189,56,Back,5659288191,346,,5659289551,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430773,808,1,2,80,45,2nnlsjfbcea40t4jeclcbw9lk,1,4.6,47.2,2025-04-18T14:40:16.504Z,2025-04-18T14:40:19Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5659288625,212,12.6,5659288627,213,1.50,5659288619,56,Back,5659288623,141,65.7,5659288617,124,,5659288621,140,5.5,5659288631,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430805,809,1,2,80,47,2nnlsjfbcea40t4jeclcbw9lk,1,5.3,67.3,2025-04-18T14:40:18.936Z,2025-04-18T14:40:20Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659288795,213,0.24,5659288789,140,27.3,5659288791,141,75.7,5659288787,56,Back,5659288793,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430815,810,1,2,80,48,2nnlsjfbcea40t4jeclcbw9lk,1,27.3,75.7,2025-04-18T14:40:19.912Z,2025-04-18T14:40:25Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5659288837,56,Back,5659288899,156,,5659288839,140,2.2,5659288843,212,27.5,5659288847,213,2.85,5659288841,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430925,811,1,2,80,53,2nnlsjfbcea40t4jeclcbw9lk,0,2.2,87.4,2025-04-18T14:40:24.903Z,2025-04-18T14:40:26Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659289461,56,Back,5659289469,213,0.47,5659289465,141,88.1,5659289601,236,,5659289467,212,1.1,5659289603,233,693,5659289463,140,3.1,5659289607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430943,693,74,2,80,53,spvvjmk37iid7hsky9g3nce7,1,96.8,6.4,2025-04-18T14:40:24.904Z,2025-04-18T14:49:43Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5659289531,56,Right,5659289655,233,811,5659289533,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430953,694,5,2,80,54,spvvjmk37iid7hsky9g3nce7,0,100.6,10.6,2025-04-18T14:40:25.920Z,2025-04-18T14:40:29Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5659289577,346,,5659289755,233,812,5659289575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802430965,812,5,2,80,54,2nnlsjfbcea40t4jeclcbw9lk,1,-0.6,89.4,2025-04-18T14:40:25.920Z,2025-04-18T14:49:37Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659289687,56,Back,5659289689,346,,5659289731,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802431199,813,1,2,81,8,2nnlsjfbcea40t4jeclcbw9lk,1,4.9,54.5,2025-04-18T14:40:39.752Z,2025-04-18T14:41:09Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5659291033,212,25.9,5659291023,56,Back,5659291037,213,0.29,5659291029,141,65.5,5659291021,124,,5659291047,237,,5659291025,140,28.5,5659294271,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802431227,814,1,2,81,8,2nnlsjfbcea40t4jeclcbw9lk,1,28.5,65.5,2025-04-18T14:40:40.391Z,2025-04-18T14:41:19Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5659294415,189,,5659291175,141,66.0,5659291177,212,10.0,5659291173,140,19.0,5659291171,56,Back,5659291179,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802431269,815,1,2,81,12,2nnlsjfbcea40t4jeclcbw9lk,1,22.1,64.0,2025-04-18T14:40:44.121Z,2025-04-18T14:41:17Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5659295469,212,9.9,5659295471,213,1.39,5659295467,141,78.3,5659295463,56,Back,5659295465,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802431323,816,61,2,81,13,2nnlsjfbcea40t4jeclcbw9lk,0,23.6,77.2,2025-04-18T14:40:45.423Z,2025-04-18T14:41:25Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659291725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802431295,695,4,2,81,14,spvvjmk37iid7hsky9g3nce7,1,76.2,19.6,2025-04-18T14:40:46.114Z,2025-04-18T14:41:54Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5659292075,233,817,5659291621,56,Right,5659291623,152,,5659291619,13,,5659291627,286,,5659291625,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802431355,817,4,2,81,14,2nnlsjfbcea40t4jeclcbw9lk,0,23.8,80.4,2025-04-18T14:40:46.115Z,2025-04-18T14:41:28Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659292169,233,695,5659291999,152,,5659291995,13,,5659292001,265,,5659292003,285,,5659291997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802432837,696,1,2,82,19,spvvjmk37iid7hsky9g3nce7,1,76.2,17.7,2025-04-18T14:41:51.460Z,2025-04-18T14:42:05Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,1.0,,5659299933,140,78.5,5659299937,212,5.6,5659299927,5,,5659299939,213,1.13,5659299929,152,,5659299931,56,Center,5659299935,141,25.2,5659301199,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802432851,697,13,2,82,23,spvvjmk37iid7hsky9g3nce7,1,77.7,28.9,2025-04-18T14:41:54.801Z,2025-04-18T14:55:29Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659301299,55,696,5659301305,103,43.1,5659301291,24,,5659299983,18,,5659301293,72,,5659301307,215,,5659301297,29,,5659301311,231,48.9,5659299985,56,5659301295,87,5659301309,230,5659301303,102,41.2,,,,Center,,99.0,,,,,,,,,,,,,,,,,,,,,
2802432857,698,5,2,82,23,spvvjmk37iid7hsky9g3nce7,0,101.1,43.3,2025-04-18T14:41:55.114Z,2025-04-18T14:49:38Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659300005,56,Center,5659300045,233,818,5659300007,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802432847,818,5,2,82,23,2nnlsjfbcea40t4jeclcbw9lk,1,-1.1,56.7,2025-04-18T14:41:55.114Z,2025-04-18T14:49:38Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659299965,56,Back,5659299967,346,,5659300017,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433039,819,1,2,82,31,2nnlsjfbcea40t4jeclcbw9lk,0,3.0,54.3,2025-04-18T14:42:02.872Z,2025-04-18T14:42:06Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5659301007,140,64.1,5659301017,74,,5659301013,213,6.08,5659301011,212,65.5,5659301001,124,,5659301009,141,34.9,5659301327,189,,5659301015,1,,5659301005,56,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2802433155,699,1,2,82,37,spvvjmk37iid7hsky9g3nce7,0,38.0,70.1,2025-04-18T14:42:09.335Z,2025-04-18T14:42:29Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5659302147,3,,5659301711,140,42.2,5659301709,56,Back,5659301715,212,7.7,5659301717,213,0.96,5659301713,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433219,820,1,2,82,38,2nnlsjfbcea40t4jeclcbw9lk,1,53.1,6.2,2025-04-18T14:42:10.135Z,2025-04-18T14:42:12Z,cp6wq9yycl773piudi3we5b84,W. Uhrström,,,5659302043,141,18.8,5659302047,213,2.72,5659302041,140,34.9,5659302045,212,20.9,5659302039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433293,821,1,2,82,41,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,24.4,2025-04-18T14:42:12.664Z,2025-04-18T14:42:15Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659302409,56,Back,5659302411,140,37.8,5659302413,141,50.0,5659302417,213,1.45,5659302415,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433419,822,1,2,82,44,2nnlsjfbcea40t4jeclcbw9lk,1,37.8,50.0,2025-04-18T14:42:15.656Z,2025-04-18T14:42:21Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659303149,213,4.99,5659303145,141,28.6,5659303141,56,Back,5659303143,140,41.7,5659303147,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433471,823,1,2,82,49,2nnlsjfbcea40t4jeclcbw9lk,1,44.9,23.1,2025-04-18T14:42:21.224Z,2025-04-18T14:42:22Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659303423,212,18.2,5659303415,140,58.5,5659303419,141,6.4,5659303413,56,Right,5659303425,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433573,824,1,2,82,51,2nnlsjfbcea40t4jeclcbw9lk,1,55.3,5.9,2025-04-18T14:42:22.824Z,2025-04-18T14:42:28Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5659304047,56,Right,5659304053,212,11.1,5659304057,213,6.28,5659304049,140,65.9,5659304051,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433641,825,1,2,82,56,2nnlsjfbcea40t4jeclcbw9lk,1,59.2,12.5,2025-04-18T14:42:27.881Z,2025-04-18T14:42:30Z,cp6wq9yycl773piudi3we5b84,W. Uhrström,,,5659304389,212,11.4,5659304391,213,3.63,5659304387,141,4.6,5659304383,56,Back,5659304385,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433721,826,1,2,82,58,2nnlsjfbcea40t4jeclcbw9lk,1,49.5,4.6,2025-04-18T14:42:30.488Z,2025-04-18T14:42:33Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659304775,141,37.4,5659304771,56,Back,5659304779,213,1.87,5659304777,212,23.4,5659304773,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433749,827,1,2,83,2,2nnlsjfbcea40t4jeclcbw9lk,1,41.6,37.1,2025-04-18T14:42:33.512Z,2025-04-18T14:42:34Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659304941,141,24.0,5659304945,213,5.84,5659304939,140,59.5,5659304937,56,Center,5659304943,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433869,828,1,2,83,3,2nnlsjfbcea40t4jeclcbw9lk,1,59.5,24.0,2025-04-18T14:42:34.552Z,2025-04-18T14:42:39Z,cp6wq9yycl773piudi3we5b84,W. Uhrström,,,5659305585,213,1.87,5659305577,56,Center,5659305581,141,33.9,5659305583,212,7.1,5659305579,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802433973,829,1,2,83,7,2nnlsjfbcea40t4jeclcbw9lk,1,53.9,19.1,2025-04-18T14:42:39.335Z,2025-04-18T14:42:43Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5659306167,140,62.0,5659306171,212,11.3,5659306173,213,5.57,5659306165,56,Right,5659306169,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434013,830,1,2,83,11,2nnlsjfbcea40t4jeclcbw9lk,1,55.4,11.0,2025-04-18T14:42:43.399Z,2025-04-18T14:42:45Z,cp6wq9yycl773piudi3we5b84,W. Uhrström,,,5659306349,212,17.2,5659306345,140,39.3,5659306351,213,2.97,5659306347,141,15.3,5659306343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434107,831,1,2,83,13,2nnlsjfbcea40t4jeclcbw9lk,1,39.4,15.2,2025-04-18T14:42:45.080Z,2025-04-18T14:42:49Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659306917,56,Back,5659306921,141,39.1,5659306925,213,1.53,5659306923,212,16.3,5659306919,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434129,832,1,2,83,17,2nnlsjfbcea40t4jeclcbw9lk,0,42.3,37.9,2025-04-18T14:42:49.335Z,2025-04-18T14:42:51Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659307023,212,47.2,5659307019,140,85.6,5659307027,1,,5659307025,213,0.27,5659307017,56,Center,5659307021,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434285,701,1,2,83,22,spvvjmk37iid7hsky9g3nce7,1,9.9,37.6,2025-04-18T14:42:54.346Z,2025-04-18T14:42:57Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5659307785,56,Back,5659307787,140,18.2,5659307793,213,5.19,5659307783,123,,5659307791,212,19.0,5659307789,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434339,702,1,2,83,26,spvvjmk37iid7hsky9g3nce7,1,21.4,10.9,2025-04-18T14:42:57.824Z,2025-04-18T14:43:00Z,73h2980bizllhxfk8ic8uketw,C. Kabuye,,,5659308071,56,Back,5659308079,213,6.19,5659308077,212,26.8,5659308073,140,46.8,5659308075,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434357,703,61,2,83,28,spvvjmk37iid7hsky9g3nce7,0,46.5,7.4,2025-04-18T14:42:59.992Z,2025-04-18T14:43:00Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5659308161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434351,833,61,2,83,28,2nnlsjfbcea40t4jeclcbw9lk,0,53.1,87.2,2025-04-18T14:43:00.264Z,2025-04-18T14:43:00Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5659308131,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434487,704,1,2,83,31,spvvjmk37iid7hsky9g3nce7,1,35.2,9.2,2025-04-18T14:43:03.320Z,2025-04-18T14:43:05Z,73h2980bizllhxfk8ic8uketw,C. Kabuye,,,5659308861,212,14.5,5659308855,56,Back,5659308859,141,11.0,5659308857,140,21.4,5659308863,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434607,705,1,2,83,34,spvvjmk37iid7hsky9g3nce7,0,22.1,10.7,2025-04-18T14:43:05.632Z,2025-04-18T14:43:10Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5659309447,56,Left,5659309459,213,0.86,5659309449,140,66.6,5659309451,141,90.0,5659309467,1,,5659309455,212,71.4,5659309445,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434661,835,1,2,83,40,2nnlsjfbcea40t4jeclcbw9lk,1,35.9,4.9,2025-04-18T14:43:11.592Z,2025-04-18T14:43:13Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5659309811,213,0.92,5659309801,140,41.1,5659309803,141,15.5,5659309805,212,9.0,5659309799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434719,836,1,2,83,41,2nnlsjfbcea40t4jeclcbw9lk,0,41.5,15.6,2025-04-18T14:43:12.952Z,2025-04-18T14:43:15Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5659310111,212,9.0,5659310105,56,Back,5659310109,141,5.6,5659310107,140,47.1,5659310113,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434743,837,83,2,83,45,2nnlsjfbcea40t4jeclcbw9lk,0,47.1,5.6,2025-04-18T14:43:16.504Z,2025-04-18T14:43:19Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5659310541,399,a0i74nqik3lbi02ngno0m0ys4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434761,838,83,2,83,45,2nnlsjfbcea40t4jeclcbw9lk,0,47.1,5.6,2025-04-18T14:43:16.727Z,2025-04-18T14:43:19Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5659310475,399,a0i74nqik3lbi02ngno0m0ys4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434825,839,83,2,83,45,2nnlsjfbcea40t4jeclcbw9lk,0,53.8,4.9,2025-04-18T14:43:17.456Z,2025-04-18T14:43:55Z,cp6wq9yycl773piudi3we5b84,W. Uhrström,,,5659314363,399,a0i74nqik3lbi02ngno0m0ys4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434779,706,1,2,83,46,spvvjmk37iid7hsky9g3nce7,0,46.7,97.7,2025-04-18T14:43:17.968Z,2025-04-18T14:43:22Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5659310417,213,0.57,5659310413,141,98.4,5659310909,233,840,5659310411,140,47.4,5659310907,236,,5659310409,56,Back,5659310913,286,,5659310415,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434861,840,74,2,83,46,2nnlsjfbcea40t4jeclcbw9lk,1,49.0,2.9,2025-04-18T14:43:17.969Z,2025-04-18T14:49:43Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5659310951,233,706,5659310861,285,,5659310859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434799,707,5,2,83,47,spvvjmk37iid7hsky9g3nce7,1,48.6,102.0,2025-04-18T14:43:19.114Z,2025-04-18T14:49:38Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5659310545,347,,5659310543,56,Back,5659311071,233,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434883,842,5,2,83,47,2nnlsjfbcea40t4jeclcbw9lk,0,51.4,-2.0,2025-04-18T14:43:19.114Z,2025-04-18T14:49:38Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5659311017,347,,5659311133,233,707,5659311015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802434873,841,43,2,83,50,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-18T14:43:22.296Z,2025-04-18T14:43:25Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5659310949,213,3.14,5659310935,140,50.4,5659310933,56,Right,5659310945,212,0,5659310929,3,0,5659310939,141,0.0,5659311345,144,1,5659310931,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435011,708,1,2,83,54,spvvjmk37iid7hsky9g3nce7,1,47.0,100.0,2025-04-18T14:43:25.840Z,2025-04-18T14:43:28Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659311705,140,56.7,5659311711,213,5.71,5659311701,107,,5659311709,212,12.1,5659311707,141,92.3,5659311703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435131,709,1,2,83,56,spvvjmk37iid7hsky9g3nce7,1,56.7,92.3,2025-04-18T14:43:28.116Z,2025-04-18T14:43:34Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5659312327,213,0.27,5659312319,141,97.1,5659312323,212,12.2,5659312315,56,Left,5659312317,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435141,710,50,2,84,1,spvvjmk37iid7hsky9g3nce7,1,79.2,95.4,2025-04-18T14:43:33.206Z,2025-04-18T14:43:35Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659312467,233,843,5659312385,286,,5659312383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435127,843,7,2,84,1,2nnlsjfbcea40t4jeclcbw9lk,1,24.6,3.8,2025-04-18T14:43:33.207Z,2025-04-18T14:43:35Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5659312413,233,710,5659312289,167,,5659312291,56,Back,5659312293,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435153,711,5,2,84,2,spvvjmk37iid7hsky9g3nce7,1,79.6,101.6,2025-04-18T14:43:33.738Z,2025-04-18T14:49:39Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659312487,233,844,5659312437,56,Left,5659312439,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435133,844,5,2,84,2,2nnlsjfbcea40t4jeclcbw9lk,0,20.4,-1.6,2025-04-18T14:43:33.738Z,2025-04-18T14:43:38Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5659312339,56,Back,5659312341,347,,5659312541,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435531,712,1,2,84,23,spvvjmk37iid7hsky9g3nce7,0,80.4,100.0,2025-04-18T14:43:55.112Z,2025-04-18T14:43:57Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659314585,56,Center,5659314593,213,5.01,5659314587,140,87.2,5659314583,107,,5659314599,1,,5659314589,141,67.0,5659314591,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435557,845,8,2,84,26,2nnlsjfbcea40t4jeclcbw9lk,1,9.4,33.1,2025-04-18T14:43:57.976Z,2025-04-18T14:44:29Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659314751,56,Back,5659314791,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435577,713,5,2,84,27,spvvjmk37iid7hsky9g3nce7,1,65.8,102.0,2025-04-18T14:43:59.064Z,2025-04-18T14:49:39Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5659314893,347,,5659314891,56,Left,5659314949,233,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802435571,846,5,2,84,27,2nnlsjfbcea40t4jeclcbw9lk,0,34.2,-2.0,2025-04-18T14:43:59.064Z,2025-04-18T14:44:01Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5659314861,56,Back,5659314863,347,,5659315001,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
