id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793817001,725,1,2,76,14,7hlumphk42363z3i2nry2wrzj,1,27.1,58.2,2025-03-30T16:03:29.971Z,2025-03-30T16:03:33Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611681265,141,66.6,5611681261,56,Back,5611681269,213,0.65,5611681267,212,9.4,5611681263,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817009,726,4,2,76,16,7hlumphk42363z3i2nry2wrzj,1,42.2,68.6,2025-03-30T16:03:31.988Z,2025-03-30T16:03:37Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5611681341,286,,5611681335,56,Back,5611681375,233,671,5611681339,265,,5611681333,13,,5611681337,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816989,671,4,2,76,16,cfvya7igkhkas7wvsktwz6j8k,0,57.8,31.4,2025-03-30T16:03:31.989Z,2025-03-30T16:03:36Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5611681239,56,Center,5611681241,152,,5611681245,285,,5611681423,233,726,5611681243,265,,5611681237,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817145,727,1,2,76,20,7hlumphk42363z3i2nry2wrzj,1,41.9,67.3,2025-03-30T16:03:36.564Z,2025-03-30T16:03:40Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5611682053,56,Left,5611682061,213,0.60,5611682057,141,90.5,5611682049,5,,5611682059,212,27.8,5611682051,152,,5611682055,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817267,728,1,2,76,24,7hlumphk42363z3i2nry2wrzj,1,71.0,88.1,2025-03-30T16:03:40.468Z,2025-03-30T16:03:47Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5611682743,56,Left,5611682749,212,12.0,5611682747,141,93.6,5611682745,140,81.9,5611682751,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817221,672,83,2,76,28,cfvya7igkhkas7wvsktwz6j8k,0,13.8,10.7,2025-03-30T16:03:44.547Z,2025-03-30T16:07:29Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611682871,399,4xkiduv00nq24op9s8nuxbqxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817277,729,1,2,76,31,7hlumphk42363z3i2nry2wrzj,1,92.0,90.5,2025-03-30T16:03:47.363Z,2025-03-30T16:03:50Z,4xkiduv00nq24op9s8nuxbqxg,Å. Andersson,,,5611682829,213,3.17,5611682821,56,Left,5611682825,141,90.0,5611682823,140,79.3,5611682827,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817337,730,1,2,76,34,7hlumphk42363z3i2nry2wrzj,1,79.3,90.0,2025-03-30T16:03:50.595Z,2025-03-30T16:03:51Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5611683167,140,70.6,5611683171,141,88.7,5611683173,212,9.2,5611683177,213,3.24,5611683165,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817399,731,1,2,76,35,7hlumphk42363z3i2nry2wrzj,1,70.5,88.7,2025-03-30T16:03:51.588Z,2025-03-30T16:03:55Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611683507,213,5.26,5611683499,56,Center,5611683503,141,77.2,5611683505,212,9.1,5611683501,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817431,732,1,2,76,39,7hlumphk42363z3i2nry2wrzj,1,72.0,77.0,2025-03-30T16:03:54.980Z,2025-03-30T16:03:56Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5611683663,213,4.41,5611683655,56,Center,5611683661,212,26.8,5611683657,140,64.3,5611683659,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817463,733,1,2,76,40,7hlumphk42363z3i2nry2wrzj,1,64.3,39.4,2025-03-30T16:03:56.723Z,2025-03-30T16:03:58Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611683827,213,1.74,5611683819,56,Center,5611683823,141,71.7,5611683825,212,22.3,5611683821,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817503,734,1,2,76,42,7hlumphk42363z3i2nry2wrzj,1,60.8,71.7,2025-03-30T16:03:58.451Z,2025-03-30T16:04:00Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611684005,56,Left,5611684011,212,10.8,5611684013,213,1.21,5611684007,140,64.4,5611684009,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817535,735,1,2,76,44,7hlumphk42363z3i2nry2wrzj,1,65.5,84.8,2025-03-30T16:04:00.403Z,2025-03-30T16:04:02Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611684213,140,78.7,5611684217,212,15.8,5611684211,56,Left,5611684215,141,95.9,5611684219,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817601,736,1,2,76,46,7hlumphk42363z3i2nry2wrzj,1,78.7,95.9,2025-03-30T16:04:02.723Z,2025-03-30T16:04:07Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5611684639,212,10.8,5611684637,141,92.7,5611684631,140,68.6,5611684641,213,3.34,5611684629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817633,737,1,2,76,51,7hlumphk42363z3i2nry2wrzj,1,67.6,89.9,2025-03-30T16:04:07.651Z,2025-03-30T16:04:09Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611684845,56,Back,5611684851,212,20.2,5611684853,213,3.21,5611684847,140,48.4,5611684849,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817669,738,1,2,76,53,7hlumphk42363z3i2nry2wrzj,0,48.4,88.0,2025-03-30T16:04:09.539Z,2025-03-30T16:04:11Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611685063,56,Center,5611685067,141,60.2,5611685069,212,28.7,5611685071,213,5.56,5611685065,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817727,673,1,2,76,57,cfvya7igkhkas7wvsktwz6j8k,1,34.2,38.5,2025-03-30T16:04:13.411Z,2025-03-30T16:04:14Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5611685369,155,,5611685377,212,27.5,5611685373,140,59.1,5611685375,141,25.9,5611685371,56,Center,5611685379,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817747,674,1,2,76,58,cfvya7igkhkas7wvsktwz6j8k,1,59.8,25.5,2025-03-30T16:04:14.642Z,2025-03-30T16:04:16Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5611685515,56,Back,5611685523,213,2.72,5611685519,141,35.7,5611685521,212,17.0,5611685551,156,,5611685513,3,,5611685517,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817903,676,1,2,77,4,cfvya7igkhkas7wvsktwz6j8k,1,45.6,56.0,2025-03-30T16:04:20.419Z,2025-03-30T16:04:24Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5611686381,212,26.9,5611686375,56,Left,5611686383,213,0.93,5611686379,141,87.7,5611686377,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817933,677,3,2,77,7,cfvya7igkhkas7wvsktwz6j8k,0,65.8,92.6,2025-03-30T16:04:23.859Z,2025-03-30T16:04:28Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611686667,286,,5611686705,211,,5611686665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817911,739,43,2,77,7,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-03-30T16:04:23.859Z,2025-03-30T16:04:35Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5611686457,285,0,5611686731,233,677,5611687271,144,45,5611686455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817963,740,12,2,77,13,7hlumphk42363z3i2nry2wrzj,1,23.8,12.8,2025-03-30T16:04:29.172Z,2025-03-30T16:04:30Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611686823,56,Back,5611686827,141,0.0,5611686831,213,4.14,5611686829,212,11.9,5611686853,167,,5611686825,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818003,678,5,2,77,13,cfvya7igkhkas7wvsktwz6j8k,1,81.2,101.8,2025-03-30T16:04:29.500Z,2025-03-30T16:08:22Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611687039,347,,5611687037,56,Left,5611687051,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817967,741,5,2,77,13,7hlumphk42363z3i2nry2wrzj,0,18.8,-1.8,2025-03-30T16:04:29.500Z,2025-03-30T16:04:36Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611686835,56,Back,5611687077,233,678,5611686837,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818079,679,1,2,77,17,cfvya7igkhkas7wvsktwz6j8k,1,79.3,100.0,2025-03-30T16:04:33.555Z,2025-03-30T16:04:38Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611687527,213,3.75,5611687519,56,Left,5611687523,141,88.4,5611687525,212,15.7,5611687521,140,67.0,5611687517,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818137,680,1,2,77,21,cfvya7igkhkas7wvsktwz6j8k,1,66.8,85.6,2025-03-30T16:04:37.923Z,2025-03-30T16:04:42Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5611687877,140,76.4,5611687879,141,80.5,5611687875,56,Left,5611687881,212,10.7,5611687885,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818167,681,1,2,77,25,cfvya7igkhkas7wvsktwz6j8k,1,77.4,80.9,2025-03-30T16:04:41.907Z,2025-03-30T16:04:44Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5611688053,141,93.6,5611688057,213,1.09,5611688051,140,81.7,5611688055,212,9.7,5611688049,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818213,682,1,2,77,28,cfvya7igkhkas7wvsktwz6j8k,1,79.6,95.0,2025-03-30T16:04:44.483Z,2025-03-30T16:04:47Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611688293,213,3.25,5611688285,56,Left,5611688291,212,7.3,5611688287,140,72.7,5611688289,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818243,683,1,2,77,31,cfvya7igkhkas7wvsktwz6j8k,1,71.0,92.6,2025-03-30T16:04:47.251Z,2025-03-30T16:04:49Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5611688473,140,84.9,5611688477,212,14.6,5611688479,213,6.23,5611688471,56,Left,5611688475,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818265,684,1,2,77,33,cfvya7igkhkas7wvsktwz6j8k,0,86.8,91.1,2025-03-30T16:04:49.219Z,2025-03-30T16:04:50Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5611688573,56,Center,5611688587,213,5.03,5611688577,140,89.5,5611688569,155,,5611688585,212,9.0,5611688581,141,78.5,5611688567,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818291,743,61,2,77,35,7hlumphk42363z3i2nry2wrzj,1,12.3,19.4,2025-03-30T16:04:51.440Z,2025-03-30T16:04:51Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611688697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818325,685,6,2,77,36,cfvya7igkhkas7wvsktwz6j8k,1,100.0,84.3,2025-03-30T16:04:52.724Z,2025-03-30T16:08:36Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5611688923,56,Left,5611689069,233,744,5611688925,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818359,744,6,2,77,36,7hlumphk42363z3i2nry2wrzj,0,0.0,15.7,2025-03-30T16:04:52.724Z,2025-03-30T16:08:37Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611689111,233,685,5611689029,56,Back,5611689031,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818769,686,1,2,77,54,cfvya7igkhkas7wvsktwz6j8k,1,99.5,99.5,2025-03-30T16:05:10.660Z,2025-03-30T16:05:44Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,1.0,5611691291,155,,5611694153,154,,5611691289,6,,5611691295,56,Center,5611694151,210,16,5611691293,223,,5611694155,25,,5611691297,140,95.7,5611691303,213,4.59,5611691299,141,52.8,5611691301,212,5611691287,2,5611691305,1,,,,32.0,,,,,,,,,,,,,,,,,
2793818785,687,44,2,77,55,cfvya7igkhkas7wvsktwz6j8k,1,94.8,55.8,2025-03-30T16:05:11.419Z,2025-03-30T16:05:43Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611691407,286,,5611692935,233,745,5611691405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818935,745,44,2,77,55,7hlumphk42363z3i2nry2wrzj,0,5.2,44.2,2025-03-30T16:05:11.420Z,2025-03-30T16:08:45Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5611692133,56,Back,5611692953,233,687,5611692135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819027,688,16,2,77,56,cfvya7igkhkas7wvsktwz6j8k,1,96.5,50.4,2025-03-30T16:05:12.923Z,2025-03-30T16:05:45Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611692693,56,Center,5611694215,214,,5611693479,15,,5611694211,103,20.9,5611693485,374,2025-03-30 17:05:12.702,5611694193,154,,5611693477,25,,5611694199,55,686,5611694207,102,52.7,5611693483,328,,5611694191,29,5611694189,77,5611694217,230,5611692691,16,,,,99.1,5611693489,375,77:56.745,5611694219,231,,,,,,50.2,,,,
2793819435,689,18,2,78,34,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-03-30T16:05:50.579Z,2025-03-30T16:06:07Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5611695165,55,690,5611695091,59,20,5611695089,44,Forward,5611695087,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819445,690,19,2,78,34,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-03-30T16:05:50.580Z,2025-03-30T16:07:12Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5611695139,44,Forward,5611695131,42,,5611703153,292,9,5611695141,55,689,5611695135,145,9,5611696641,293,3,5611695137,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819589,691,18,2,78,42,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-03-30T16:05:58.947Z,2025-03-30T16:06:05Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611696027,42,,5611696031,59,21,5611696029,44,Defender,5611696085,55,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819597,692,19,2,78,42,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-03-30T16:05:58.948Z,2025-03-30T16:06:22Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5611696057,44,Defender,5611696053,145,3,5611696055,59,14,5611696433,293,1,5611696059,55,691,5611698197,292,3,5611696049,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819793,746,1,2,78,55,7hlumphk42363z3i2nry2wrzj,1,50.8,49.9,2025-03-30T16:06:11.509Z,2025-03-30T16:06:14Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5611697295,279,G,5611697287,140,28.7,5611697289,141,31.9,5611697291,212,26.2,5611697285,56,Back,5611697293,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819883,747,1,2,78,58,7hlumphk42363z3i2nry2wrzj,0,28.7,31.9,2025-03-30T16:06:14.069Z,2025-03-30T16:06:18Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611697763,56,Left,5611697767,141,100.0,5611697755,155,,5611697771,213,0.67,5611697759,196,,5611697773,1,,5611697769,212,76.9,5611697765,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819893,693,5,2,79,2,cfvya7igkhkas7wvsktwz6j8k,1,16.8,-1.8,2025-03-30T16:06:18.402Z,2025-03-30T16:08:22Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5611697831,56,Back,5611697833,347,,5611697885,233,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819887,748,5,2,79,2,7hlumphk42363z3i2nry2wrzj,0,83.2,101.8,2025-03-30T16:06:18.402Z,2025-03-30T16:06:21Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611697899,233,693,5611697789,56,Left,5611697791,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820049,694,1,2,79,9,cfvya7igkhkas7wvsktwz6j8k,1,23.1,0.0,2025-03-30T16:06:25.940Z,2025-03-30T16:06:27Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611698687,56,Back,5611698689,140,41.1,5611698691,141,6.4,5611698695,213,0.29,5611698685,107,,5611698693,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820093,695,1,2,79,11,cfvya7igkhkas7wvsktwz6j8k,1,41.1,6.4,2025-03-30T16:06:27.060Z,2025-03-30T16:06:29Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5611698927,141,17.6,5611698919,3,,5611698923,56,Right,5611698929,212,16.9,5611698931,213,0.47,5611698925,140,55.5,5611698921,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820099,696,61,2,79,13,cfvya7igkhkas7wvsktwz6j8k,0,55.5,17.6,2025-03-30T16:06:29.396Z,2025-03-30T16:09:29Z,9mr7ry4dyqgtk6ejbcmwoyuc4,O. Gabrielsson,,,5611698961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820123,749,1,2,79,14,7hlumphk42363z3i2nry2wrzj,0,38.5,91.6,2025-03-30T16:06:30.612Z,2025-03-30T16:09:52Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611719679,1,,5611699089,213,5.77,5611699087,212,2.9,5611699083,140,40.9,5611699085,141,89.5,5611719671,157,,5611699081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823997,732,61,2,79,16,cfvya7igkhkas7wvsktwz6j8k,1,63.5,3.3,2025-03-30T16:06:32.534Z,2025-03-30T16:10:15Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5611722227,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820245,697,1,2,79,18,cfvya7igkhkas7wvsktwz6j8k,1,36.1,37.0,2025-03-30T16:06:34.244Z,2025-03-30T16:06:38Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611699731,212,44.0,5611699729,141,87.7,5611699727,140,62.2,5611699723,155,,5611699735,1,,5611699733,213,0.90,5611699725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820259,698,1,2,79,22,cfvya7igkhkas7wvsktwz6j8k,0,75.2,91.7,2025-03-30T16:06:38.356Z,2025-03-30T16:06:39Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5611699837,212,28.9,5611699827,155,,5611699839,213,5.36,5611699825,2,,5611699835,141,57.9,5611699831,140,91.9,5611699829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820301,751,12,2,79,23,7hlumphk42363z3i2nry2wrzj,1,13.5,37.3,2025-03-30T16:06:39.397Z,2025-03-30T16:06:41Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611700041,140,15.9,5611700045,212,7.8,5611700043,141,26.5,5611700047,213,5.04,5611700039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820333,753,1,2,79,25,7hlumphk42363z3i2nry2wrzj,1,15.7,28.5,2025-03-30T16:06:41.637Z,2025-03-30T16:06:42Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611700275,141,44.2,5611700271,56,Back,5611700277,212,22.3,5611700279,213,0.50,5611700273,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820349,754,1,2,79,26,7hlumphk42363z3i2nry2wrzj,0,35.2,45.1,2025-03-30T16:06:42.724Z,2025-03-30T16:06:43Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5611700353,56,Back,5611700357,141,55.7,5611700359,212,7.5,5611700363,213,1.30,5611700355,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820361,699,8,2,79,28,cfvya7igkhkas7wvsktwz6j8k,1,70.0,31.6,2025-03-30T16:06:44.213Z,2025-03-30T16:06:44Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611700441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820387,700,1,2,79,29,cfvya7igkhkas7wvsktwz6j8k,1,75.0,39.2,2025-03-30T16:06:45.253Z,2025-03-30T16:06:46Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5611700583,140,79.7,5611700589,213,5.35,5611700587,212,8.2,5611700581,56,Center,5611700585,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820429,702,1,2,79,30,cfvya7igkhkas7wvsktwz6j8k,1,78.4,29.1,2025-03-30T16:06:46.565Z,2025-03-30T16:06:49Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611700833,140,87.9,5611700839,212,11.8,5611700837,141,19.7,5611700829,56,Right,5611700841,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820455,703,1,2,79,32,cfvya7igkhkas7wvsktwz6j8k,0,92.1,20.1,2025-03-30T16:06:48.932Z,2025-03-30T16:06:51Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5611700933,56,Center,5611700937,141,41.5,5611700939,212,15.3,5611700929,2,,5611700941,213,1.26,5611700935,140,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820483,755,12,2,79,35,7hlumphk42363z3i2nry2wrzj,1,8.0,58.4,2025-03-30T16:06:51.892Z,2025-03-30T16:06:53Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611701143,141,69.4,5611701147,213,2.47,5611701225,167,,5611701141,140,0.0,5611701145,212,12.1,5611701139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820531,704,6,2,79,36,cfvya7igkhkas7wvsktwz6j8k,1,100.0,28.4,2025-03-30T16:06:52.348Z,2025-03-30T16:08:37Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5611701567,56,Center,5611701569,75,,5611701607,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820493,756,6,2,79,36,7hlumphk42363z3i2nry2wrzj,0,0.0,71.6,2025-03-30T16:06:52.348Z,2025-03-30T16:06:58Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611701481,73,,5611701655,233,704,5611701479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821021,705,1,2,80,1,cfvya7igkhkas7wvsktwz6j8k,0,99.5,0.5,2025-03-30T16:07:16.996Z,2025-03-30T16:10:55Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5611703895,141,41.3,5611703891,56,Center,5611703889,223,,5611703881,2,,5611703885,6,,5611703901,213,1.68,5611703887,155,,5611703897,212,27.9,5611703893,140,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821285,759,44,2,80,4,7hlumphk42363z3i2nry2wrzj,1,3.0,58.7,2025-03-30T16:07:20.787Z,2025-03-30T16:12:30Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5611734653,233,706,5611734625,56,Back,5611734627,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821027,706,44,2,80,4,cfvya7igkhkas7wvsktwz6j8k,0,97.4,41.3,2025-03-30T16:07:20.788Z,2025-03-30T16:12:30Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,1.0,,5611703933,286,,5611703931,56,Center,5611734695,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
