id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2816626691,653,5,2,78,11,33hzf6j2rd9r50g2n4agsytkd,0,16.8,101.8,2025-05-18T16:06:56.944Z,2025-05-18T16:07:00Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5737411805,56,Back,5737411807,347,,5737411923,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626703,755,5,2,78,11,cfvya7igkhkas7wvsktwz6j8k,1,83.2,-1.8,2025-05-18T16:06:56.944Z,2025-05-18T16:31:23Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5737411855,347,,5737411851,56,Right,5737411883,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626743,756,1,2,78,13,cfvya7igkhkas7wvsktwz6j8k,1,84.1,0.0,2025-05-18T16:06:59.191Z,2025-05-18T16:07:00Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5737412113,56,Right,5737412121,213,0.79,5737412117,141,7.6,5737412115,140,90.2,5737412119,212,9.1,5737412111,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626791,757,50,2,78,13,cfvya7igkhkas7wvsktwz6j8k,1,87.6,10.6,2025-05-18T16:06:59.639Z,2025-05-18T16:23:58Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5737472553,286,,5737472623,233,654,5737412385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626753,654,7,2,78,13,33hzf6j2rd9r50g2n4agsytkd,0,12.4,89.4,2025-05-18T16:06:59.640Z,2025-05-18T16:23:58Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5737412171,285,,5737472587,233,757,5737412169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626797,758,61,2,78,18,cfvya7igkhkas7wvsktwz6j8k,0,78.3,32.2,2025-05-18T16:07:04.311Z,2025-05-18T16:07:04Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5737412413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626839,655,1,2,78,22,33hzf6j2rd9r50g2n4agsytkd,1,23.9,62.8,2025-05-18T16:07:08.077Z,2025-05-18T16:19:46Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5737484497,140,15.0,5737484501,212,10.7,5737484503,213,2.63,5737484499,141,70.5,5737484495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639103,784,1,2,78,23,33hzf6j2rd9r50g2n4agsytkd,1,15.0,69.7,2025-05-18T16:07:08.914Z,2025-05-18T16:20:05Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5737485855,141,85.0,5737485859,213,1.36,5737485851,56,Back,5737485853,140,17.1,5737485857,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639111,785,1,2,78,23,33hzf6j2rd9r50g2n4agsytkd,0,19.7,89.3,2025-05-18T16:07:09.073Z,2025-05-18T16:20:15Z,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,5737486783,155,,5737486801,1,,5737486799,213,0.08,5737486795,141,93.4,5737486789,56,Left,5737486797,212,35.2,5737486791,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626971,759,4,2,78,29,cfvya7igkhkas7wvsktwz6j8k,1,41.2,9.6,2025-05-18T16:07:15.165Z,2025-05-18T16:18:30Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5737413411,56,Back,5737413409,13,,5737477393,295,,5737413469,233,657,5737413417,286,,5737413413,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626963,657,4,2,78,29,33hzf6j2rd9r50g2n4agsytkd,0,58.8,90.4,2025-05-18T16:07:15.166Z,2025-05-18T16:18:28Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5737413377,152,,5737413373,13,,5737413375,56,Left,5737477119,295,,5737413381,285,,5737413733,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627221,760,1,2,78,47,cfvya7igkhkas7wvsktwz6j8k,1,45.5,6.8,2025-05-18T16:07:33.383Z,2025-05-18T16:07:35Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737414921,140,28.1,5737414925,212,22.5,5737414917,152,,5737414923,141,26.1,5737414927,213,2.52,5737414915,5,,5737414919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627241,761,1,2,78,49,cfvya7igkhkas7wvsktwz6j8k,1,30.3,30.3,2025-05-18T16:07:35.705Z,2025-05-18T16:07:37Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5737415033,213,0.84,5737415027,140,39.6,5737415025,56,Back,5737415029,141,46.4,5737415031,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627265,762,1,2,78,51,cfvya7igkhkas7wvsktwz6j8k,1,39.5,43.3,2025-05-18T16:07:37.096Z,2025-05-18T16:07:38Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5737415175,56,Back,5737415183,213,4.64,5737415179,141,27.3,5737415177,140,38.8,5737415181,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627289,763,1,2,78,52,cfvya7igkhkas7wvsktwz6j8k,1,38.8,27.1,2025-05-18T16:07:38.296Z,2025-05-18T16:07:39Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5737415331,213,4.96,5737415327,141,5.9,5737415311,56,Back,5737415329,212,14.9,5737415325,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627357,764,1,2,78,53,cfvya7igkhkas7wvsktwz6j8k,1,42.2,5.8,2025-05-18T16:07:39.800Z,2025-05-18T16:07:45Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737415721,212,27.1,5737415717,140,22.9,5737415715,56,Back,5737415719,141,32.2,5737415723,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627399,765,1,2,78,59,cfvya7igkhkas7wvsktwz6j8k,1,25.5,37.1,2025-05-18T16:07:44.904Z,2025-05-18T16:07:48Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5737415947,212,26.8,5737415941,56,Back,5737415949,213,1.92,5737415945,141,74.2,5737415943,140,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627473,766,1,2,79,2,cfvya7igkhkas7wvsktwz6j8k,1,18.5,73.0,2025-05-18T16:07:48.503Z,2025-05-18T16:07:52Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5737416317,140,37.7,5737416325,212,25.0,5737416327,213,0.63,5737416321,141,94.8,5737416313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627509,767,1,2,79,6,cfvya7igkhkas7wvsktwz6j8k,1,33.3,93.3,2025-05-18T16:07:52.200Z,2025-05-18T16:07:54Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737416543,213,0.22,5737416539,141,98.0,5737416535,56,Back,5737416537,140,46.7,5737416541,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627555,768,1,2,79,9,cfvya7igkhkas7wvsktwz6j8k,1,39.9,95.9,2025-05-18T16:07:54.856Z,2025-05-18T16:07:57Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5737416799,212,11.2,5737416795,141,93.8,5737416803,213,3.27,5737416791,56,Back,5737416793,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627623,769,1,2,79,11,cfvya7igkhkas7wvsktwz6j8k,1,29.2,92.6,2025-05-18T16:07:57.512Z,2025-05-18T16:08:01Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737417227,213,3.78,5737417225,212,20.9,5737417217,140,13.3,5737417223,141,74.2,5737417213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627661,770,1,2,79,15,cfvya7igkhkas7wvsktwz6j8k,0,15.2,84.1,2025-05-18T16:08:01.371Z,2025-05-18T16:08:03Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5737417465,141,77.3,5737417459,56,Center,5737417469,212,41.6,5737417475,1,,5737417473,213,6.17,5737417453,157,,5737417463,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627729,658,1,2,79,19,33hzf6j2rd9r50g2n4agsytkd,0,43.3,23.7,2025-05-18T16:08:04.974Z,2025-05-18T16:21:08Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5737417809,56,Center,5737417811,140,67.2,5737417815,212,26.7,5737417813,141,36.9,5737417807,3,,5737417817,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627773,771,61,2,79,22,cfvya7igkhkas7wvsktwz6j8k,0,39.5,61.4,2025-05-18T16:08:08.424Z,2025-05-18T16:21:07Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5737418079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627813,659,61,2,79,22,33hzf6j2rd9r50g2n4agsytkd,1,64.2,41.8,2025-05-18T16:08:08.526Z,2025-05-18T16:21:09Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5737418267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627823,660,43,2,79,24,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T16:08:09.886Z,2025-05-18T16:22:16Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5737418339,3,0,5737418341,56,Center,5737418347,212,9.8,5737418345,141,38.9,5737418349,213,5.83,5737418343,140,66.1,5737497395,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627833,772,43,2,79,24,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-18T16:08:10.456Z,2025-05-18T16:22:17Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5737497431,144,61,5737418413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628247,664,4,2,79,29,33hzf6j2rd9r50g2n4agsytkd,1,60.7,43.8,2025-05-18T16:08:14.886Z,2025-05-18T16:23:49Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5737420739,13,,5737420743,152,,5737420745,265,,5737420749,286,,5737424709,233,773,5737420741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627931,773,4,2,79,29,cfvya7igkhkas7wvsktwz6j8k,0,39.3,56.2,2025-05-18T16:08:14.887Z,2025-05-18T16:50:21Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5737418991,265,,5737418987,56,Back,5737418985,13,,5737418989,152,,5737424747,233,664,5737418993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627945,661,43,2,79,30,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T16:08:16.126Z,2025-05-18T16:08:42Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5737419631,285,0,5737419623,13,0,5737421433,144,4,5737419627,152,0,5737419625,56,Center,5737419629,265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628543,665,1,2,80,0,33hzf6j2rd9r50g2n4agsytkd,1,54.2,43.0,2025-05-18T16:08:46.302Z,2025-05-18T16:08:50Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5737422299,56,Right,5737422303,141,9.5,5737422295,155,,5737422307,213,5.73,5737422297,152,,5737422309,1,,5737422305,212,43.3,5737422293,5,,5737422301,140,,,,,,,,,,,,,,89.3,,,,,,,,,,
2816628529,775,83,2,80,3,cfvya7igkhkas7wvsktwz6j8k,0,13.5,87.7,2025-05-18T16:08:49.497Z,2025-05-18T16:08:53Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737422625,399,6ivuk1j53ybmv5hhzp55ybzzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628551,666,50,2,80,4,33hzf6j2rd9r50g2n4agsytkd,1,84.8,6.2,2025-05-18T16:08:50.607Z,2025-05-18T16:08:55Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5737422739,233,776,5737422343,286,,5737422341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628603,776,7,2,80,4,cfvya7igkhkas7wvsktwz6j8k,1,15.2,93.8,2025-05-18T16:08:50.608Z,2025-05-18T16:08:56Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737422673,285,,5737422709,233,666,5737422669,167,,5737422671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628563,667,5,2,80,5,33hzf6j2rd9r50g2n4agsytkd,1,78.9,-1.6,2025-05-18T16:08:51.262Z,2025-05-18T16:31:23Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5737422959,233,777,5737422397,347,,5737422395,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628651,777,5,2,80,5,cfvya7igkhkas7wvsktwz6j8k,0,21.1,101.6,2025-05-18T16:08:51.262Z,2025-05-18T16:31:23Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737422921,56,Back,5737422981,233,667,5737422923,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628675,668,1,2,80,9,33hzf6j2rd9r50g2n4agsytkd,1,84.4,0.0,2025-05-18T16:08:55.086Z,2025-05-18T16:08:57Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5737423063,140,79.3,5737423071,212,10.2,5737423067,141,10.9,5737423073,213,2.12,5737423059,56,Right,5737423055,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628699,669,43,2,80,11,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T16:08:56.942Z,2025-05-18T16:09:01Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5737423237,56,Right,5737423245,213,5.73,5737423241,141,5.9,5737423445,144,1,5737423243,212,6.5,5737423239,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628681,778,83,2,80,12,cfvya7igkhkas7wvsktwz6j8k,0,28.6,85.1,2025-05-18T16:08:57.881Z,2025-05-18T16:09:01Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5737423359,399,bi5afrvo7cv1elj9wxyn5vsut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628703,670,4,2,80,13,33hzf6j2rd9r50g2n4agsytkd,1,76.1,11.8,2025-05-18T16:08:59.311Z,2025-05-18T16:22:42Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5737423279,56,Right,5737423281,152,,5737423285,286,,5737499623,294,,5737423609,233,779,5737423277,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628763,779,4,2,80,13,cfvya7igkhkas7wvsktwz6j8k,0,23.9,88.2,2025-05-18T16:08:59.312Z,2025-05-18T16:22:44Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5737423581,152,,5737423613,233,670,5737423585,285,,5737499469,294,,5737423575,56,Back,5737423565,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629161,671,1,2,80,41,33hzf6j2rd9r50g2n4agsytkd,0,78.3,5.8,2025-05-18T16:09:26.990Z,2025-05-18T16:09:30Z,bi5afrvo7cv1elj9wxyn5vsut,J. Lindberg,,,5737425937,2,,5737425941,155,,5737425951,140,95.3,5737425955,212,33.5,5737425959,1,,5737425953,141,47.5,5737425939,5,,5737425947,56,Center,5737425957,213,5737425943,152,,,,,,,,,,,,1.01,,,,,,,,,,
2816631431,798,44,2,80,44,cfvya7igkhkas7wvsktwz6j8k,1,6.2,47.8,2025-05-18T16:09:29.981Z,2025-05-18T16:11:43Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5737439065,56,Back,5737439067,285,,5737439091,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629165,672,44,2,80,44,33hzf6j2rd9r50g2n4agsytkd,0,93.8,52.2,2025-05-18T16:09:29.982Z,2025-05-18T16:23:06Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5737425979,56,Center,5737439109,233,798,5737425981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629177,780,12,2,80,45,cfvya7igkhkas7wvsktwz6j8k,1,14.6,37.6,2025-05-18T16:09:30.959Z,2025-05-18T16:23:05Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5737426097,213,5.60,5737426091,212,18.7,5737426081,56,Back,5737426087,141,20.3,5737426125,15,,5737426083,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629207,673,13,2,80,45,33hzf6j2rd9r50g2n4agsytkd,1,80.7,60.6,2025-05-18T16:09:31.813Z,2025-05-18T16:33:53Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,1.0,,5737502189,72,,5737502873,458,,5737502191,18,,5737502869,103,16.7,5737502865,75,,5737426253,56,Center,5737502187,24,,5737502871,328,,5737502867,102,5737502195,153,5737502877,147,47.3,5737502881,231,51.1,5737502875,146,91.9,5737502879,230,29.9,,,,,,,,100,,
2816629253,674,15,2,80,48,33hzf6j2rd9r50g2n4agsytkd,1,89.7,47.8,2025-05-18T16:09:34.030Z,2025-05-18T16:33:58Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5737426563,56,Center,5737503645,20,,5737503649,82,,5737504269,102,49.5,5737504265,55,673,5737529749,139,,5737504293,230,99.5,5737504289,146,95.5,5737504285,100,5737504291,147,5737426561,17,,5737504271,103,19,5737504261,78,,5737504295,231,,5737504263,29,,5737503643,24,,48.7,49.8,5737504279,328
2816629771,679,61,2,80,49,33hzf6j2rd9r50g2n4agsytkd,1,90.5,47.2,2025-05-18T16:09:35.214Z,2025-05-18T16:10:19Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5737430841,228,,5737430421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629365,781,12,2,80,50,cfvya7igkhkas7wvsktwz6j8k,1,9.9,51.0,2025-05-18T16:09:35.920Z,2025-05-18T16:24:04Z,4rxaizp3a327azz02f6tsop1x,C. Kouakou,,,5737427377,141,25.0,5737427375,140,21.7,5737427379,212,21.6,5737427373,56,Back,5737427381,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816643535,827,61,2,80,51,33hzf6j2rd9r50g2n4agsytkd,1,32.2,31.8,2025-05-18T16:09:36.827Z,2025-05-18T16:24:09Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5737506983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629895,785,1,2,80,51,cfvya7igkhkas7wvsktwz6j8k,0,19.8,47.5,2025-05-18T16:09:37.090Z,2025-05-18T16:20:24Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5737430327,1,,5737430315,157,,5737430319,140,27.6,5737430323,212,34.6,5737430317,56,Back,5737430325,213,4.95,5737430321,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629287,675,5,2,80,51,33hzf6j2rd9r50g2n4agsytkd,1,76.6,100.8,2025-05-18T16:09:37.534Z,2025-05-18T16:31:24Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5737426825,347,,5737487743,233,782,5737426823,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629371,782,5,2,80,51,cfvya7igkhkas7wvsktwz6j8k,0,23.4,-0.8,2025-05-18T16:09:37.534Z,2025-05-18T16:31:24Z,4rxaizp3a327azz02f6tsop1x,C. Kouakou,,,5737427411,347,,5737427409,56,Back,5737487903,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629493,676,1,2,80,59,33hzf6j2rd9r50g2n4agsytkd,1,82.8,100.0,2025-05-18T16:09:45.166Z,2025-05-18T16:09:49Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5737428075,140,94.8,5737428079,212,18.3,5737428071,107,,5737428081,213,5.47,5737428077,141,82.1,5737428073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629499,677,3,2,81,3,33hzf6j2rd9r50g2n4agsytkd,0,94.6,83.2,2025-05-18T16:09:49.630Z,2025-05-18T16:09:55Z,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,5737428537,233,783,5737428127,56,Left,5737428129,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629569,783,7,2,81,3,cfvya7igkhkas7wvsktwz6j8k,1,5.4,16.8,2025-05-18T16:09:49.631Z,2025-05-18T16:09:56Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737428457,56,Back,5737428511,233,677,5737428459,285,,5737428455,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629521,678,6,2,81,5,33hzf6j2rd9r50g2n4agsytkd,1,99.8,79.2,2025-05-18T16:09:50.830Z,2025-05-18T16:28:47Z,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,5737428249,73,,5737428247,56,Left,5737428893,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629633,784,6,2,81,5,cfvya7igkhkas7wvsktwz6j8k,0,0.2,20.8,2025-05-18T16:09:50.830Z,2025-05-18T16:28:48Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5737428911,233,678,5737428849,56,Back,5737428851,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816629901,786,43,2,81,26,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-18T16:10:12.825Z,2025-05-18T16:10:14Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5737430541,144,5,5737430347,56,Back,5737430351,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816630223,680,1,2,81,36,33hzf6j2rd9r50g2n4agsytkd,1,99.5,99.5,2025-05-18T16:10:22.433Z,2025-05-18T16:26:12Z,1a112nxaob06fjynlat625u96,K. Holmén,1.0,,5737432171,224,,5737432167,6,,5737432173,56,Center,5737432165,2,,5737432169,155,,5737515827,210,15,5737432179,212,31.1,5737432175,140,93.2,5737515829,154,5737432177,141,5737432183,213,4.50,,,,,,,,,,,,,,,,54.8,,,
2816644833,828,15,2,81,40,33hzf6j2rd9r50g2n4agsytkd,1,92.1,51.9,2025-05-18T16:10:25.827Z,2025-05-18T16:26:12Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5737515209,21,,5737515861,78,,5737515883,147,50.5,5737514719,17,,5737515909,233,787,5737515875,214,,5737515207,25,,5737515881,146,98.4,5737515863,29,5737515865,154,5737515873,103,19.0,5737515871,102,50.0,5737515867,55,680,5737514721,56,,,,,,,,,Center,,
2816630181,787,10,2,81,40,cfvya7igkhkas7wvsktwz6j8k,1,2.6,49.9,2025-05-18T16:10:25.927Z,2025-05-18T16:26:13Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5737431927,182,,5737515929,233,828,5737431929,56,Back,5737432369,177,,5737431925,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816630227,681,43,2,81,43,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T16:10:29.469Z,2025-05-18T16:26:19Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5737516385,144,61,5737432225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816630463,789,1,2,81,55,cfvya7igkhkas7wvsktwz6j8k,1,10.2,49.1,2025-05-18T16:10:41.144Z,2025-05-18T16:10:43Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5737433489,213,0.50,5737433485,141,59.4,5737433487,212,14.5,5737433481,56,Back,5737433483,140,22.3,5737433479,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816630503,790,1,2,81,57,cfvya7igkhkas7wvsktwz6j8k,0,22.3,59.6,2025-05-18T16:10:43.257Z,2025-05-18T16:10:46Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5737433685,212,63.0,5737433689,1,,5737433681,140,74.7,5737433679,56,Right,5737433687,213,5.78,5737433677,157,,5737433683,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816630497,682,44,2,81,59,33hzf6j2rd9r50g2n4agsytkd,1,29.9,86.9,2025-05-18T16:10:45.247Z,2025-05-18T16:24:02Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5737433655,56,Back,5737433953,233,791,5737433657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816630511,791,44,2,81,59,cfvya7igkhkas7wvsktwz6j8k,0,70.1,13.1,2025-05-18T16:10:45.248Z,2025-05-18T16:24:02Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5737433731,56,Right,5737434001,233,682,5737433733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816630535,683,1,2,81,59,33hzf6j2rd9r50g2n4agsytkd,1,37.6,89.3,2025-05-18T16:10:45.599Z,2025-05-18T16:10:47Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5737433883,141,88.9,5737433877,56,Back,5737433887,212,9.0,5737433879,140,46.2,5737433875,3,,5737433891,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816630645,685,1,2,82,2,33hzf6j2rd9r50g2n4agsytkd,1,47.4,90.3,2025-05-18T16:10:48.367Z,2025-05-18T16:10:55Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5737434581,213,3.92,5737434575,140,32.3,5737434579,212,22.3,5737434573,56,Back,5737434577,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
