id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2805526239,766,5,2,85,51,cfvya7igkhkas7wvsktwz6j8k,1,-0.7,41.6,2025-04-24T18:43:02.584Z,2025-04-24T19:01:54Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676285233,346,,5676285231,56,Back,5676285255,233,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526245,850,5,2,85,51,czkf5t3ai00ghwbga03i5aqxw,0,100.7,58.4,2025-04-24T18:43:02.584Z,2025-04-24T19:01:54Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676285237,346,,5676285235,56,Center,5676285273,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526407,767,1,2,86,14,cfvya7igkhkas7wvsktwz6j8k,0,4.4,47.0,2025-04-24T18:43:26.346Z,2025-04-24T18:43:30Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676286203,56,Center,5676286209,212,53.8,5676286211,213,6.09,5676286215,74,,5676286205,140,54.7,5676286201,124,,5676286207,141,31.6,5676286213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526417,852,12,2,86,19,czkf5t3ai00ghwbga03i5aqxw,1,38.2,78.4,2025-04-24T18:43:30.975Z,2025-04-24T18:43:32Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676286253,56,Back,5676286259,212,7.7,5676286261,213,0.53,5676286255,140,44.5,5676286279,15,,5676286257,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526435,854,1,2,86,22,czkf5t3ai00ghwbga03i5aqxw,1,48.8,78.1,2025-04-24T18:43:33.838Z,2025-04-24T18:43:35Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676286367,213,5.71,5676286359,56,Center,5676286363,141,63.1,5676286361,140,64.0,5676286365,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526437,855,1,2,86,23,czkf5t3ai00ghwbga03i5aqxw,1,67.1,61.5,2025-04-24T18:43:35.118Z,2025-04-24T18:43:36Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5676286395,156,,5676286371,56,Center,5676286373,140,56.7,5676286375,141,50.3,5676286377,212,13.3,5676286379,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526461,856,1,2,86,26,czkf5t3ai00ghwbga03i5aqxw,1,61.5,48.8,2025-04-24T18:43:37.943Z,2025-04-24T18:43:40Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676286537,141,19.8,5676286535,140,74.6,5676286541,213,5.32,5676286539,212,24.0,5676286533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526465,857,1,2,86,29,czkf5t3ai00ghwbga03i5aqxw,0,75.4,20.7,2025-04-24T18:43:40.479Z,2025-04-24T18:51:11Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5676286565,140,82.5,5676286563,56,Center,5676286571,213,0.79,5676286569,212,10.6,5676286567,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805529721,817,8,2,86,30,cfvya7igkhkas7wvsktwz6j8k,1,18.2,54.0,2025-04-24T18:43:42.278Z,2025-04-24T18:51:09Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676304305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526475,858,15,2,86,31,czkf5t3ai00ghwbga03i5aqxw,1,80.0,44.2,2025-04-24T18:43:42.710Z,2025-04-24T18:51:24Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676287767,233,769,5676286643,56,Center,5676287757,458,,5676286641,18,,5676286639,22,,5676287753,102,50.2,5676287761,147,45.3,5676287765,231,48.6,5676287509,82,,5676287759,146,83.7,5676287505,20,5676304701,328,,5676287751,78,,5676287755,103,5676287763,230,,,,,19,,,,99.8,,,
2805526479,769,10,2,86,31,cfvya7igkhkas7wvsktwz6j8k,1,18.1,63.4,2025-04-24T18:43:42.810Z,2025-04-24T18:44:17Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676287773,233,858,5676286669,94,,5676286671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526515,859,1,2,86,35,czkf5t3ai00ghwbga03i5aqxw,1,75.9,8.9,2025-04-24T18:43:47.191Z,2025-04-24T18:43:49Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676286909,141,8.5,5676286911,212,14.7,5676286913,213,6.26,5676286907,140,89.9,5676286905,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526549,860,1,2,86,38,czkf5t3ai00ghwbga03i5aqxw,1,93.7,12.5,2025-04-24T18:43:49.743Z,2025-04-24T18:44:03Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,1.0,5676287065,56,Center,5676287071,141,31.8,5676287365,210,13,5676287075,212,16.9,5676287067,140,83.6,5676287079,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526555,861,13,2,86,41,czkf5t3ai00ghwbga03i5aqxw,1,90.3,34.8,2025-04-24T18:43:52.670Z,2025-04-24T19:02:51Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5676287391,147,51.4,5676287381,55,860,5676287395,231,48.6,5676287385,102,71.3,5676287105,22,,5676287109,56,Center,5676287393,230,99.4,5676287379,29,,5676287389,146,95.1,5676287107,63,,5676287387,103,5676287377,73,,5676287155,153,,5676287151,20,,,,,,27.8,,,,,,,,
2805526719,770,16,2,86,42,cfvya7igkhkas7wvsktwz6j8k,1,3.9,50.1,2025-04-24T18:43:53.601Z,2025-04-24T18:52:36Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676288519,374,2025-04-24 19:43:53.355,5676288995,231,49.1,5676288991,103,3.8,5676288125,56,Center,5676288121,16,,5676306519,78,,5676288993,230,99.1,5676288123,28,,5676288999,281,dvl8q7nwvz3o6d73220d1ag2d,5676288989,102,51.7,5676289003,472,5676288119,22,,5676288997,280,OWN_GOAL,5676289001,282,5676288517,20,5676288523,375,86:41.957,861,czkf5t3ai00ghwbga03i5aqxw,,,,,,,
2805526945,771,18,2,87,50,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-24T18:45:01.763Z,2025-04-24T18:52:48Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676289377,55,772,5676289343,44,Defender,5676289341,42,,5676289345,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526947,772,19,2,87,50,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-24T18:45:01.764Z,2025-04-24T18:52:48Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676289353,59,16,5676289347,42,,5676289361,55,771,5676289359,44,Defender,5676289355,292,3,5676289351,145,2,5676289357,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526989,773,1,2,87,59,cfvya7igkhkas7wvsktwz6j8k,1,50.1,50.1,2025-04-24T18:45:10.569Z,2025-04-24T18:53:00Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676289535,279,G,5676289531,212,26.8,5676289529,141,51.0,5676289525,56,Back,5676289533,213,3.12,5676289527,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805526993,774,1,2,88,0,cfvya7igkhkas7wvsktwz6j8k,0,24.6,50.3,2025-04-24T18:45:12.332Z,2025-04-24T18:52:57Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676289561,212,69.3,5676289565,1,,5676289559,141,22.7,5676289553,56,Center,5676289563,213,6.01,5676289557,140,88.1,5676289551,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527007,862,12,2,88,2,czkf5t3ai00ghwbga03i5aqxw,1,9.5,77.5,2025-04-24T18:45:13.846Z,2025-04-24T18:53:35Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676289665,15,,5676289641,141,80.2,5676289643,212,3.3,5676289637,56,Back,5676289645,213,0.59,5676289639,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527019,775,1,2,88,4,cfvya7igkhkas7wvsktwz6j8k,0,84.0,8.6,2025-04-24T18:45:16.057Z,2025-04-24T18:53:37Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,5676289725,212,3.5,5676289723,141,12.6,5676289721,140,86.1,5676289727,213,0.89,5676289719,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527021,863,3,2,88,5,czkf5t3ai00ghwbga03i5aqxw,0,11.2,91.2,2025-04-24T18:45:16.582Z,2025-04-24T18:53:39Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676289729,56,Back,5676309905,233,848,5676289731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805530657,848,7,2,88,5,cfvya7igkhkas7wvsktwz6j8k,1,87.8,10.2,2025-04-24T18:45:16.583Z,2025-04-24T18:53:33Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,5676309883,56,Right,5676309885,286,,5676309887,233,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527041,776,1,2,88,7,cfvya7igkhkas7wvsktwz6j8k,0,94.0,13.7,2025-04-24T18:45:18.970Z,2025-04-24T18:53:45Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,5676289859,155,,5676289863,140,95.3,5676289861,56,Center,5676289865,141,43.6,5676289857,2,,5676289867,212,20.4,5676289869,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527045,864,12,2,88,7,czkf5t3ai00ghwbga03i5aqxw,1,6.7,61.2,2025-04-24T18:45:19.343Z,2025-04-24T18:45:20Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676289875,56,Back,5676289885,167,,5676289881,212,10.4,5676289883,213,2.58,5676289879,141,69.3,5676289877,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527053,777,6,2,88,8,cfvya7igkhkas7wvsktwz6j8k,1,100.0,33.8,2025-04-24T18:45:20.087Z,2025-04-24T19:01:59Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,5676289943,75,,5676289941,56,Center,5676289957,233,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527047,865,6,2,88,8,czkf5t3ai00ghwbga03i5aqxw,0,0.0,66.2,2025-04-24T18:45:20.087Z,2025-04-24T18:45:27Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676289891,56,Back,5676289893,73,,5676289967,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527263,778,1,2,88,40,cfvya7igkhkas7wvsktwz6j8k,0,99.5,0.5,2025-04-24T18:45:51.483Z,2025-04-24T18:54:17Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676291165,2,,5676291181,213,1.74,5676291171,223,,5676291175,140,94.3,5676291177,141,47.5,5676291167,6,,5676291183,1,,5676291173,56,Center,5676291169,155,,5676291179,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,
2805527269,866,61,2,88,42,czkf5t3ai00ghwbga03i5aqxw,1,3.4,60.2,2025-04-24T18:45:53.956Z,2025-04-24T18:45:54Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676291207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805531197,853,45,2,88,43,cfvya7igkhkas7wvsktwz6j8k,0,88.2,32.7,2025-04-24T18:45:54.398Z,2025-04-24T18:54:46Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,5676312549,286,,5676312367,56,Center,5676312391,233,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805531145,940,3,2,88,43,czkf5t3ai00ghwbga03i5aqxw,1,12.4,64.0,2025-04-24T18:45:54.398Z,2025-04-24T18:54:49Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676312169,56,Back,5676312555,285,,5676312371,233,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527361,868,1,2,88,53,czkf5t3ai00ghwbga03i5aqxw,0,75.6,69.6,2025-04-24T18:46:04.656Z,2025-04-24T18:46:05Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676291719,140,85.8,5676291717,56,Center,5676291725,213,5.24,5676291721,141,42.7,5676291723,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527383,779,61,2,88,56,cfvya7igkhkas7wvsktwz6j8k,1,12.6,64.6,2025-04-24T18:46:08.337Z,2025-04-24T18:55:10Z,58macwlwpfn7ee9ubfzio4idw,V. Poppler,,5676291781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527405,869,1,2,89,0,czkf5t3ai00ghwbga03i5aqxw,1,88.6,9.1,2025-04-24T18:46:11.919Z,2025-04-24T18:46:13Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5676291915,140,70.7,5676291917,141,19.4,5676291921,213,2.78,5676291913,56,Right,5676291919,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527437,870,1,2,89,2,czkf5t3ai00ghwbga03i5aqxw,1,71.0,22.5,2025-04-24T18:46:13.671Z,2025-04-24T18:46:17Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676292107,141,66.7,5676292105,140,60.8,5676292111,213,1.91,5676292109,212,31.9,5676292103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527491,871,1,2,89,5,czkf5t3ai00ghwbga03i5aqxw,1,61.8,68.7,2025-04-24T18:46:16.919Z,2025-04-24T18:46:21Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676292373,140,70.7,5676292371,56,Left,5676292375,141,90.8,5676292379,213,1.01,5676292377,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527497,872,3,2,89,10,czkf5t3ai00ghwbga03i5aqxw,0,73.4,93.0,2025-04-24T18:46:21.702Z,2025-04-24T18:46:28Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676292403,286,,5676292707,233,780,5676292401,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527541,780,7,2,89,10,cfvya7igkhkas7wvsktwz6j8k,1,26.6,7.0,2025-04-24T18:46:21.703Z,2025-04-24T18:46:27Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676292649,285,,5676292647,56,Back,5676292645,167,,5676292669,233,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527575,781,5,2,89,11,cfvya7igkhkas7wvsktwz6j8k,0,26.9,-1.4,2025-04-24T18:46:23.207Z,2025-04-24T19:01:55Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676292849,56,Back,5676292869,233,873,5676292851,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527521,873,5,2,89,11,czkf5t3ai00ghwbga03i5aqxw,1,73.1,101.4,2025-04-24T18:46:23.207Z,2025-04-24T19:01:55Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676292525,347,,5676292523,56,Left,5676292865,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527645,874,1,2,89,21,czkf5t3ai00ghwbga03i5aqxw,1,72.6,100.0,2025-04-24T18:46:32.592Z,2025-04-24T18:46:38Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676293251,141,69.1,5676293255,213,5.49,5676293257,1,,5676293249,140,93.6,5676293253,212,31.4,5676293245,107,,5676293247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527647,875,50,2,89,27,czkf5t3ai00ghwbga03i5aqxw,1,93.4,69.0,2025-04-24T18:46:38.408Z,2025-04-24T18:46:49Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676293263,56,Center,5676293265,286,,5676293297,233,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527651,782,7,2,89,27,cfvya7igkhkas7wvsktwz6j8k,0,6.6,31.0,2025-04-24T18:46:38.409Z,2025-04-24T18:57:27Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676293269,285,,5676293267,56,Back,5676293283,233,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527655,876,61,2,89,27,czkf5t3ai00ghwbga03i5aqxw,1,93.6,69.1,2025-04-24T18:46:39.025Z,2025-04-24T18:46:53Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676293289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527679,784,1,2,89,29,cfvya7igkhkas7wvsktwz6j8k,1,3.4,33.1,2025-04-24T18:46:40.890Z,2025-04-24T18:55:42Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676293459,140,4.8,5676293465,213,4.86,5676293457,56,Back,5676293463,212,10.2,5676293461,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527687,785,1,2,89,30,cfvya7igkhkas7wvsktwz6j8k,0,3.8,17.3,2025-04-24T18:46:42.314Z,2025-04-24T18:46:44Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676293577,233,877,5676293501,157,,5676293505,140,5.2,5676293581,286,,5676293575,236,,5676293513,1,,5676293507,141,16.2,5676293503,56,Back,5676293509,212,1.6,5676293511,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,
2805527697,877,74,2,89,30,czkf5t3ai00ghwbga03i5aqxw,1,96.7,81.4,2025-04-24T18:46:42.315Z,2025-04-24T19:02:02Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5676293545,56,Left,5676293597,233,785,5676293547,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527699,786,5,2,89,31,cfvya7igkhkas7wvsktwz6j8k,1,-1.0,17.1,2025-04-24T18:46:43.322Z,2025-04-24T19:01:55Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,5676293559,56,Back,5676293609,233,878,5676293561,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527705,878,5,2,89,31,czkf5t3ai00ghwbga03i5aqxw,0,101.0,82.9,2025-04-24T18:46:43.322Z,2025-04-24T19:01:56Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5676293591,346,,5676293613,233,786,5676293589,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527849,787,1,2,89,44,cfvya7igkhkas7wvsktwz6j8k,0,4.8,42.5,2025-04-24T18:46:55.964Z,2025-04-24T18:47:03Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676294433,140,60.3,5676294439,213,0.01,5676294445,74,,5676294441,1,,5676294431,56,Center,5676294435,141,43.6,5676294429,124,,5676294437,212,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527839,880,44,2,89,49,czkf5t3ai00ghwbga03i5aqxw,1,38.2,60.2,2025-04-24T18:47:00.591Z,2025-04-24T18:47:04Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676294475,233,788,5676294331,56,Back,5676294333,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527853,788,44,2,89,49,cfvya7igkhkas7wvsktwz6j8k,0,63.5,36.1,2025-04-24T18:47:00.592Z,2025-04-24T18:47:04Z,58macwlwpfn7ee9ubfzio4idw,V. Poppler,,5676294451,286,,5676294497,233,880,5676294447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527841,881,12,2,89,49,czkf5t3ai00ghwbga03i5aqxw,1,33.2,71.4,2025-04-24T18:47:00.808Z,2025-04-24T18:47:02Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676294361,213,0.09,5676294359,212,32.6,5676294353,56,Center,5676294357,141,75.9,5676294379,15,,5676294355,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527877,789,1,2,89,52,cfvya7igkhkas7wvsktwz6j8k,1,37.8,28.0,2025-04-24T18:47:04.394Z,2025-04-24T18:47:06Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676294577,213,1.99,5676294569,56,Back,5676294575,212,16.9,5676294573,141,50.6,5676294571,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527903,790,1,2,89,55,cfvya7igkhkas7wvsktwz6j8k,1,31.3,52.4,2025-04-24T18:47:06.539Z,2025-04-24T18:47:10Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676294769,213,1.54,5676294767,212,16.5,5676294763,140,31.8,5676294761,56,Back,5676294765,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527939,791,1,2,89,59,cfvya7igkhkas7wvsktwz6j8k,0,34.8,73.6,2025-04-24T18:47:10.827Z,2025-04-24T18:47:16Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676294981,1,,5676294971,56,Center,5676294973,140,70.6,5676294975,141,46.6,5676294977,212,41.8,5676294969,155,,5676294979,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527971,793,70,2,90,0,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-24T18:47:11.667Z,2025-04-24T18:47:20Z,,,,5676295119,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527925,882,44,2,90,1,czkf5t3ai00ghwbga03i5aqxw,1,29.4,56.8,2025-04-24T18:47:13.055Z,2025-04-24T18:47:17Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676294879,285,,5676295019,233,792,5676294877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527943,792,44,2,90,1,cfvya7igkhkas7wvsktwz6j8k,0,70.1,39.1,2025-04-24T18:47:13.056Z,2025-04-24T18:47:17Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5676294991,286,,5676294989,56,Center,5676295023,233,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527929,883,12,2,90,1,czkf5t3ai00ghwbga03i5aqxw,1,30.9,69.1,2025-04-24T18:47:13.248Z,2025-04-24T18:47:14Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676294893,56,Back,5676294901,213,5.55,5676294895,140,36.4,5676294897,141,61.5,5676294899,212,7.7,5676294909,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527953,884,1,2,90,3,czkf5t3ai00ghwbga03i5aqxw,1,34.3,60.0,2025-04-24T18:47:14.591Z,2025-04-24T18:47:17Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676295031,141,72.3,5676295035,213,1.09,5676295029,140,38.5,5676295033,212,9.5,5676295027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805527983,886,1,2,90,5,czkf5t3ai00ghwbga03i5aqxw,1,38.9,72.7,2025-04-24T18:47:16.616Z,2025-04-24T18:47:19Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676295165,56,Back,5676295173,213,1.81,5676295171,212,14.8,5676295169,141,93.9,5676295167,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528015,887,1,2,90,8,czkf5t3ai00ghwbga03i5aqxw,1,36.3,93.9,2025-04-24T18:47:19.456Z,2025-04-24T18:47:22Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676295327,140,45.0,5676295325,56,Back,5676295333,213,6.00,5676295329,141,90.0,5676295331,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528019,888,61,2,90,11,czkf5t3ai00ghwbga03i5aqxw,1,46.6,88.9,2025-04-24T18:47:22.487Z,2025-04-24T18:47:22Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676295347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528047,889,1,2,90,13,czkf5t3ai00ghwbga03i5aqxw,0,67.6,75.6,2025-04-24T18:47:25.336Z,2025-04-24T18:47:27Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676295449,212,20.6,5676295447,141,71.7,5676295445,140,87.1,5676295451,213,6.15,5676295443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528061,794,12,2,90,16,cfvya7igkhkas7wvsktwz6j8k,1,10.0,28.9,2025-04-24T18:47:28.219Z,2025-04-24T18:47:29Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676295503,141,0.0,5676295501,140,12.2,5676295505,212,20.7,5676295531,167,,5676295499,56,Back,5676295507,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528063,795,5,2,90,17,cfvya7igkhkas7wvsktwz6j8k,0,13.0,-1.6,2025-04-24T18:47:28.840Z,2025-04-24T18:47:33Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676295515,56,Back,5676295587,233,891,5676295517,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805528075,891,5,2,90,17,czkf5t3ai00ghwbga03i5aqxw,1,87.0,101.6,2025-04-24T18:47:28.840Z,2025-04-24T19:01:56Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676295567,347,,5676295581,233,795,5676295565,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
