id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2818939545,737,1,2,81,35,czkf5t3ai00ghwbga03i5aqxw,1,23.5,81.2,2025-05-25T16:13:17.327Z,2025-05-25T16:13:25Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5750352383,56,Left,5750352393,141,96.2,5750352401,213,0.30,5750352407,1,,5750352387,140,54.6,5750352397,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818939471,841,83,2,81,40,9zqn9ugvg64it0lr5z8cq4g9v,0,34.8,10.0,2025-05-25T16:13:22.561Z,2025-05-25T16:37:41Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5750352611,399,ab3og2sas7q4czd31wbdbnro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818939553,738,4,2,81,43,czkf5t3ai00ghwbga03i5aqxw,1,62.2,91.9,2025-05-25T16:13:24.927Z,2025-05-25T16:44:16Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5750353293,233,842,5750353267,152,,5750352429,56,Left,5750353269,265,,5750353265,13,,5750352431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818939597,842,4,2,81,43,9zqn9ugvg64it0lr5z8cq4g9v,0,37.8,8.1,2025-05-25T16:13:24.928Z,2025-05-25T16:44:17Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5750352787,56,Back,5750352793,265,,5750352783,13,,5750352791,152,,5750353317,233,738,5750352795,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940205,740,1,2,82,21,czkf5t3ai00ghwbga03i5aqxw,1,61.8,93.9,2025-05-25T16:14:03.447Z,2025-05-25T16:14:06Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750356189,212,34.8,5750356185,140,79.2,5750356177,5,,5750356175,2,,5750356179,155,,5750356181,152,,5750356191,213,5.26,5750356193,1,,5750356183,56,5750356187,141,,,,,,,,,,,,,,,,Center,50.3,,,,,,,,,,,,
2818940215,741,44,2,82,24,czkf5t3ai00ghwbga03i5aqxw,1,75.0,45.2,2025-05-25T16:14:06.320Z,2025-05-25T16:44:44Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5750356229,56,Center,5750356231,286,,5750356253,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940199,844,44,2,82,24,9zqn9ugvg64it0lr5z8cq4g9v,0,25.0,54.8,2025-05-25T16:14:06.321Z,2025-05-25T16:44:44Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750356153,285,,5750356295,233,741,5750356151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940257,742,1,2,82,25,czkf5t3ai00ghwbga03i5aqxw,0,79.2,50.3,2025-05-25T16:14:07.071Z,2025-05-25T16:14:08Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5750356405,56,Center,5750356409,141,39.4,5750356411,212,11.5,5750356399,3,,5750356407,140,87.6,5750356413,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940327,845,12,2,82,26,9zqn9ugvg64it0lr5z8cq4g9v,1,7.3,60.3,2025-05-25T16:14:08.033Z,2025-05-25T16:14:14Z,17jltcnnaha4707duh52hirit,M. Lode,,,5750356923,213,0.89,5750356917,140,25.6,5750356921,212,30.6,5750356915,56,Back,5750356919,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940331,846,1,2,82,31,9zqn9ugvg64it0lr5z8cq4g9v,1,25.0,95.1,2025-05-25T16:14:13.489Z,2025-05-25T16:14:23Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5750356947,140,30.5,5750356953,213,5.59,5750356943,157,,5750356951,212,7.5,5750356945,56,Back,5750356955,1,,5750356949,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940359,847,3,2,82,34,9zqn9ugvg64it0lr5z8cq4g9v,0,32.1,86.1,2025-05-25T16:14:16.225Z,2025-05-25T16:44:31Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5750357389,233,743,5750357099,56,Back,5750357101,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940383,743,7,2,82,34,czkf5t3ai00ghwbga03i5aqxw,1,67.9,13.9,2025-05-25T16:14:16.226Z,2025-05-25T16:44:31Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5750357225,56,Right,5750357285,286,,5750357281,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940385,744,61,2,82,36,czkf5t3ai00ghwbga03i5aqxw,1,65.4,17.1,2025-05-25T16:14:17.960Z,2025-05-25T16:14:18Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5750357245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940543,745,1,2,82,38,czkf5t3ai00ghwbga03i5aqxw,1,70.8,22.4,2025-05-25T16:14:20.575Z,2025-05-25T16:14:26Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5750358207,56,Right,5750358213,212,24.7,5750358215,213,3.71,5750358209,140,51.0,5750358211,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940607,747,1,2,82,45,czkf5t3ai00ghwbga03i5aqxw,1,46.7,9.5,2025-05-25T16:14:27.471Z,2025-05-25T16:14:29Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5750358583,140,26.6,5750358579,56,Back,5750358595,213,2.51,5750358591,212,26.2,5750358587,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940633,748,1,2,82,47,czkf5t3ai00ghwbga03i5aqxw,1,26.4,33.4,2025-05-25T16:14:29.519Z,2025-05-25T16:14:31Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5750358755,141,63.7,5750358759,212,20.7,5750358761,213,1.49,5750358747,56,Back,5750358751,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940675,749,1,2,82,49,czkf5t3ai00ghwbga03i5aqxw,1,28.0,63.7,2025-05-25T16:14:31.591Z,2025-05-25T16:14:34Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5750358951,213,4.30,5750358945,140,20.5,5750358949,212,19.5,5750358947,141,37.4,5750358943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940759,750,1,2,82,52,czkf5t3ai00ghwbga03i5aqxw,1,21.1,34.9,2025-05-25T16:14:34.631Z,2025-05-25T16:14:40Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5750359481,140,55.1,5750359487,213,5.96,5750359475,155,,5750359479,56,Right,5750359483,141,17.4,5750359489,1,,5750359485,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940747,848,83,2,82,57,9zqn9ugvg64it0lr5z8cq4g9v,0,40.6,87.4,2025-05-25T16:14:38.718Z,2025-05-25T16:14:44Z,b8d9uwfw2r74ueh6vskteqvx0,N. Mitrovic,,,5750360035,399,a3jetivxcnpp4z36nhboz5ysq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940793,751,1,2,82,58,czkf5t3ai00ghwbga03i5aqxw,1,55.1,17.4,2025-05-25T16:14:39.775Z,2025-05-25T16:14:43Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5750359729,212,7.2,5750359725,140,52.3,5750359895,156,,5750359727,141,7.7,5750359723,56,Right,5750359731,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940843,752,1,2,83,0,czkf5t3ai00ghwbga03i5aqxw,1,55.7,8.0,2025-05-25T16:14:42.583Z,2025-05-25T16:14:44Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5750360019,140,73.8,5750360021,141,7.4,5750360025,213,6.26,5750360017,56,Right,5750360023,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940911,753,1,2,83,2,czkf5t3ai00ghwbga03i5aqxw,0,73.8,7.4,2025-05-25T16:14:44.559Z,2025-05-25T16:36:33Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5750360369,212,20.4,5750360363,140,92.4,5750360359,56,Right,5750360371,213,0.29,5750360367,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818966221,882,45,2,83,3,czkf5t3ai00ghwbga03i5aqxw,0,92.4,16.8,2025-05-25T16:14:44.651Z,2025-05-25T16:41:35Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5750544063,233,971,5750503075,286,,5750503073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818965713,971,3,2,83,3,9zqn9ugvg64it0lr5z8cq4g9v,1,7.6,83.2,2025-05-25T16:14:44.651Z,2025-05-25T16:41:34Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750500333,285,,5750500327,56,Back,5750544015,233,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940971,755,45,2,83,4,czkf5t3ai00ghwbga03i5aqxw,0,94.5,16.9,2025-05-25T16:14:46.649Z,2025-05-25T16:41:37Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5750360757,286,,5750544301,233,849,5750360755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940945,849,3,2,83,4,9zqn9ugvg64it0lr5z8cq4g9v,1,5.5,83.1,2025-05-25T16:14:46.649Z,2025-05-25T16:41:37Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750544265,233,755,5750360593,285,,5750360587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940915,754,43,2,83,5,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-25T16:14:47.310Z,2025-05-25T16:35:42Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5750360401,56,Right,5750360403,286,0,5750493123,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941007,851,1,2,83,7,9zqn9ugvg64it0lr5z8cq4g9v,1,7.5,83.6,2025-05-25T16:14:49.490Z,2025-05-25T16:14:52Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750360961,140,16.3,5750360959,56,Back,5750360965,212,9.5,5750360967,213,0.24,5750360963,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941027,852,1,2,83,10,9zqn9ugvg64it0lr5z8cq4g9v,1,16.3,87.2,2025-05-25T16:14:52.065Z,2025-05-25T16:14:53Z,b8d9uwfw2r74ueh6vskteqvx0,N. Mitrovic,,,5750361093,56,Back,5750361101,213,0.43,5750361095,140,27.6,5750361099,212,13.1,5750361097,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941035,853,1,2,83,11,9zqn9ugvg64it0lr5z8cq4g9v,0,27.6,95.3,2025-05-25T16:14:53.475Z,2025-05-25T16:14:54Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750361141,140,38.3,5750361137,155,,5750361147,213,5.03,5750361139,56,Back,5750361143,141,45.5,5750361149,1,,5750361145,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941063,756,8,2,83,13,czkf5t3ai00ghwbga03i5aqxw,1,62.6,56.3,2025-05-25T16:14:55.398Z,2025-05-25T16:14:55Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5750361281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941111,854,1,2,83,16,9zqn9ugvg64it0lr5z8cq4g9v,0,28.8,51.3,2025-05-25T16:14:58.563Z,2025-05-25T16:37:13Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5750361587,213,5.96,5750361577,140,53.6,5750361573,157,,5750361583,212,27.5,5750361589,1,,5750361579,141,38.5,5750361575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941205,757,1,2,83,17,czkf5t3ai00ghwbga03i5aqxw,1,47.8,70.0,2025-05-25T16:14:59.622Z,2025-05-25T16:15:03Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5750362163,213,3.59,5750362157,140,16.0,5750362153,56,Back,5750362165,1,,5750362161,212,37.1,5750362159,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941339,759,1,2,83,23,czkf5t3ai00ghwbga03i5aqxw,1,16.4,47.0,2025-05-25T16:15:05.615Z,2025-05-25T16:15:12Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5750362953,213,1.24,5750362949,141,72.7,5750362945,140,22.1,5750362951,212,18.5,5750362941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941371,760,1,2,83,30,czkf5t3ai00ghwbga03i5aqxw,1,24.5,73.8,2025-05-25T16:15:12.535Z,2025-05-25T16:15:16Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5750363167,56,Back,5750363171,141,49.7,5750363173,212,18.2,5750363169,140,17.0,5750363175,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941463,761,1,2,83,34,czkf5t3ai00ghwbga03i5aqxw,1,16.3,47.8,2025-05-25T16:15:15.879Z,2025-05-25T16:15:22Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5750363639,1,,5750363635,213,5.76,5750363627,141,14.3,5750363631,212,45.4,5750363619,56,Right,5750363611,155,,5750363625,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941445,855,83,2,83,39,9zqn9ugvg64it0lr5z8cq4g9v,0,42.0,75.6,2025-05-25T16:15:20.945Z,2025-05-25T16:15:23Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5750363923,399,a3jetivxcnpp4z36nhboz5ysq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941503,762,1,2,83,40,czkf5t3ai00ghwbga03i5aqxw,1,48.4,14.0,2025-05-25T16:15:21.871Z,2025-05-25T16:15:29Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5750363865,213,5.99,5750363859,140,67.3,5750363855,155,,5750363861,141,5.3,5750363857,56,Right,5750363863,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941705,763,1,2,83,47,czkf5t3ai00ghwbga03i5aqxw,1,70.3,14.1,2025-05-25T16:15:29.175Z,2025-05-25T16:15:32Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5750364889,141,5.9,5750364885,56,Right,5750364891,212,8.1,5750364893,213,5.52,5750364887,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941711,764,3,2,83,50,czkf5t3ai00ghwbga03i5aqxw,0,76.2,9.0,2025-05-25T16:15:32.239Z,2025-05-25T16:15:39Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750364931,286,,5750364927,56,Right,5750365147,233,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941735,857,7,2,83,50,9zqn9ugvg64it0lr5z8cq4g9v,1,23.8,91.0,2025-05-25T16:15:32.240Z,2025-05-25T16:15:38Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750365101,285,,5750365099,56,Back,5750365115,233,764,5750365097,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941731,765,5,2,83,52,czkf5t3ai00ghwbga03i5aqxw,1,73.4,-1.4,2025-05-25T16:15:33.806Z,2025-05-25T16:40:09Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750365083,347,,5750365081,56,Right,5750365441,233,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941771,858,5,2,83,52,9zqn9ugvg64it0lr5z8cq4g9v,0,26.6,101.4,2025-05-25T16:15:33.806Z,2025-05-25T16:40:09Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750365379,56,Back,5750365473,233,765,5750365381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942057,766,18,2,84,14,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-25T16:15:56.294Z,2025-05-25T16:16:00Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5750367485,189,,5750367077,59,5,5750367113,55,767,5750367073,41,,5750367075,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942061,767,19,2,84,14,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-25T16:15:56.295Z,2025-05-25T16:16:02Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5750367105,293,5,5750367109,55,766,5750367101,59,4,5750367103,292,4,5750367743,189,,5750367107,44,Defender,5750367099,145,5,5750367095,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942267,768,1,2,84,22,czkf5t3ai00ghwbga03i5aqxw,1,73.4,0.0,2025-05-25T16:16:04.639Z,2025-05-25T16:16:08Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,5750368297,212,25.8,5750368301,1,,5750368293,140,96.5,5750368291,56,Right,5750368289,107,,5750368295,141,11.0,5750368299,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942581,862,83,2,84,23,9zqn9ugvg64it0lr5z8cq4g9v,0,10.0,90.5,2025-05-25T16:16:05.226Z,2025-05-25T16:34:47Z,b8d9uwfw2r74ueh6vskteqvx0,N. Mitrovic,,,5750370529,399,370kkwnidcltqyooh51z6uzqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942285,769,1,2,84,24,czkf5t3ai00ghwbga03i5aqxw,0,96.6,12.5,2025-05-25T16:16:05.982Z,2025-05-25T16:16:30Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750368385,2,,5750368389,56,Right,5750368395,212,3.2,5750368413,236,,5750368391,140,97.0,5750368419,286,,5750368415,233,859,5750368387,155,,5750368397,213,5750368393,141,,,,,,,,,,,,,,,,1.44,17.2,,,,,,,,,,,,
2818942221,859,12,2,84,24,9zqn9ugvg64it0lr5z8cq4g9v,1,5.5,86.0,2025-05-25T16:16:06.082Z,2025-05-25T16:16:10Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750368061,56,Back,5750368457,233,769,5750368059,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942235,860,43,2,84,24,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-25T16:16:06.594Z,2025-05-25T16:16:11Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750368633,144,6,5750368177,56,Back,5750368181,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942641,771,61,2,84,25,czkf5t3ai00ghwbga03i5aqxw,1,96.6,16.2,2025-05-25T16:16:07.319Z,2025-05-25T16:16:33Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750370353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942633,770,5,2,84,27,czkf5t3ai00ghwbga03i5aqxw,0,100.6,17.9,2025-05-25T16:16:09.269Z,2025-05-25T16:40:10Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5750370313,56,Right,5750370315,346,,5750370393,233,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942497,861,5,2,84,27,9zqn9ugvg64it0lr5z8cq4g9v,1,-0.6,82.1,2025-05-25T16:16:09.269Z,2025-05-25T16:40:10Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750369499,346,,5750370381,233,770,5750369497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942807,863,1,2,84,51,9zqn9ugvg64it0lr5z8cq4g9v,1,3.7,46.0,2025-05-25T16:16:33.426Z,2025-05-25T16:16:35Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5750371293,56,Back,5750371305,237,,5750371297,141,27.4,5750371301,213,5.03,5750371295,140,7.6,5750371299,212,13.3,5750371291,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942869,864,1,2,84,53,9zqn9ugvg64it0lr5z8cq4g9v,1,7.6,28.3,2025-05-25T16:16:35.314Z,2025-05-25T16:16:38Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750371625,212,25.3,5750371629,213,1.53,5750371615,56,Back,5750371619,140,8.7,5750371621,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942927,865,1,2,84,57,9zqn9ugvg64it0lr5z8cq4g9v,1,8.6,58.8,2025-05-25T16:16:38.674Z,2025-05-25T16:16:42Z,17jltcnnaha4707duh52hirit,M. Lode,,,5750371969,212,27.8,5750371965,140,7.9,5750371971,213,4.69,5750371963,56,Back,5750371967,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942955,866,1,2,85,0,9zqn9ugvg64it0lr5z8cq4g9v,1,8.7,15.8,2025-05-25T16:16:41.874Z,2025-05-25T16:16:43Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750372141,212,5.9,5750372137,140,13.6,5750372139,141,11.7,5750372143,213,5.79,5750372135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943027,772,45,2,85,2,czkf5t3ai00ghwbga03i5aqxw,0,81.2,92.3,2025-05-25T16:16:43.778Z,2025-05-25T16:44:39Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5750372501,56,Left,5750372537,233,867,5750372503,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942983,867,3,2,85,2,9zqn9ugvg64it0lr5z8cq4g9v,1,18.8,7.7,2025-05-25T16:16:43.778Z,2025-05-25T16:44:38Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5750372525,233,772,5750372271,285,,5750372267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942993,868,3,2,85,3,9zqn9ugvg64it0lr5z8cq4g9v,0,16.0,7.2,2025-05-25T16:16:45.059Z,2025-05-25T16:44:31Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5750372347,285,,5750372783,233,773,5750372343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943053,773,7,2,85,3,czkf5t3ai00ghwbga03i5aqxw,1,84.0,92.8,2025-05-25T16:16:45.060Z,2025-05-25T16:44:31Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5750372725,233,868,5750372671,56,Left,5750372675,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943077,775,1,2,85,7,czkf5t3ai00ghwbga03i5aqxw,0,90.1,89.3,2025-05-25T16:16:49.190Z,2025-05-25T16:16:50Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5750372803,140,90.1,5750372809,213,4.71,5750372805,141,65.8,5750372801,56,Center,5750372807,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943097,870,1,2,85,8,9zqn9ugvg64it0lr5z8cq4g9v,1,10.8,33.6,2025-05-25T16:16:50.147Z,2025-05-25T16:16:51Z,17jltcnnaha4707duh52hirit,M. Lode,,,5750372923,213,3.71,5750372917,140,6.3,5750372921,212,5.6,5750372915,56,Back,5750372919,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943237,871,1,2,85,9,9zqn9ugvg64it0lr5z8cq4g9v,1,6.2,29.1,2025-05-25T16:16:51.429Z,2025-05-25T16:16:58Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5750373691,155,,5750373705,1,,5750373699,141,90.2,5750373701,212,41.8,5750373695,56,Back,5750373703,213,1.68,5750373697,140,2.0,5750373693,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943357,872,1,2,85,16,9zqn9ugvg64it0lr5z8cq4g9v,1,15.9,93.3,2025-05-25T16:16:58.211Z,2025-05-25T16:17:04Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5750374345,212,17.9,5750374339,56,Back,5750374343,141,95.3,5750374347,213,0.08,5750374341,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943523,873,1,2,85,22,9zqn9ugvg64it0lr5z8cq4g9v,1,32.8,69.1,2025-05-25T16:17:04.597Z,2025-05-25T16:17:12Z,b8d9uwfw2r74ueh6vskteqvx0,N. Mitrovic,,,5750375155,140,37.4,5750375159,212,32.3,5750375153,56,Back,5750375161,213,4.86,5750375157,141,22.1,5750375163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
