id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2805523333,745,1,2,78,32,durq4oppf7c08tnbzrlebt0uz,1,11.1,51.6,2025-04-24T18:36:26.358Z,2025-04-24T18:36:30Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5676269559,212,32.7,5676269551,155,,5676269553,56,Back,5676269561,213,5.71,5676269555,140,37.3,5676269563,1,,5676269557,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523337,746,50,2,78,36,durq4oppf7c08tnbzrlebt0uz,1,35.2,24.3,2025-04-24T18:36:30.501Z,2025-04-24T19:09:10Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676269697,233,689,5676269567,56,Back,5676269569,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523347,689,7,2,78,36,5mbo4f0vps12dr0fcvjn3wyp5,1,64.8,75.7,2025-04-24T18:36:30.502Z,2025-04-24T19:09:10Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5676269677,56,Center,5676269679,285,,5676269681,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523353,690,1,2,78,39,5mbo4f0vps12dr0fcvjn3wyp5,1,69.8,70.0,2025-04-24T18:36:33.123Z,2025-04-24T18:36:34Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5676269709,141,84.2,5676269711,212,10.3,5676269713,213,1.21,5676269705,56,Left,5676269707,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523365,692,1,2,78,40,5mbo4f0vps12dr0fcvjn3wyp5,1,73.3,84.5,2025-04-24T18:36:34.532Z,2025-04-24T18:36:36Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5676269797,140,78.5,5676269803,213,5.26,5676269799,141,71.4,5676269801,212,10.4,5676269795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523367,693,1,2,78,41,5mbo4f0vps12dr0fcvjn3wyp5,0,78.6,70.5,2025-04-24T18:36:35.139Z,2025-04-24T18:39:01Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5676271161,168,,5676269807,56,Center,5676271167,212,4.9,5676271163,140,80.1,5676271169,213,5.04,5676271165,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523383,747,1,2,78,41,durq4oppf7c08tnbzrlebt0uz,1,24.3,36.9,2025-04-24T18:36:35.764Z,2025-04-24T18:36:39Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676269909,212,11.1,5676269911,213,0.47,5676269903,56,Back,5676269905,140,33.7,5676269907,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523397,749,1,2,78,45,durq4oppf7c08tnbzrlebt0uz,1,34.2,44.6,2025-04-24T18:36:39.620Z,2025-04-24T18:36:42Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5676269977,140,40.1,5676269975,56,Back,5676269981,212,20.9,5676269979,141,73.9,5676269983,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523413,750,1,2,78,47,durq4oppf7c08tnbzrlebt0uz,1,40.4,73.9,2025-04-24T18:36:41.939Z,2025-04-24T18:36:44Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5676270075,140,60.4,5676270081,213,5.46,5676270079,212,31.0,5676270073,56,Center,5676270077,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523445,751,1,2,78,50,durq4oppf7c08tnbzrlebt0uz,1,62.4,40.4,2025-04-24T18:36:44.835Z,2025-04-24T18:36:49Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5676270277,212,18.1,5676270275,141,25.9,5676270273,140,76.8,5676270271,56,Center,5676270279,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523455,752,1,2,78,55,durq4oppf7c08tnbzrlebt0uz,1,81.9,32.1,2025-04-24T18:36:49.332Z,2025-04-24T18:37:07Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,1.0,,5676270353,56,Center,5676270357,141,44.2,5676271025,154,,5676270355,140,83.7,5676270359,212,8.4,5676270361,213,1.35,5676271023,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523459,753,15,2,78,56,durq4oppf7c08tnbzrlebt0uz,1,85.6,43.6,2025-04-24T18:36:50.948Z,2025-04-24T19:14:11Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676271071,146,87.9,5676270379,17,,5676270569,72,,5676271059,29,,5676271067,102,54.3,5676271069,103,2.8,5676271057,76,,5676271063,55,752,5676271075,230,98.9,5676270377,22,5676349557,328,,5676270381,56,Center,5676271073,147,5676271077,231,5676270573,82,,,45.1,49.5,5676271061,154,5676271087,233,,694
2805523475,694,10,2,78,57,5mbo4f0vps12dr0fcvjn3wyp5,1,12.1,54.9,2025-04-24T18:36:51.048Z,2025-04-24T18:37:08Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676270463,56,Back,5676271139,233,753,5676270461,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523481,695,6,2,78,58,5mbo4f0vps12dr0fcvjn3wyp5,0,13.1,55.0,2025-04-24T18:36:52.469Z,2025-04-24T19:08:58Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676270469,56,Back,5676270471,73,,5676270477,233,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523465,754,6,2,78,58,durq4oppf7c08tnbzrlebt0uz,1,86.9,45.0,2025-04-24T18:36:52.469Z,2025-04-24T19:08:58Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676270443,73,,5676270439,56,Center,5676270473,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805523883,755,1,2,79,27,durq4oppf7c08tnbzrlebt0uz,1,99.5,99.5,2025-04-24T18:37:21.603Z,2025-04-24T18:38:17Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,1.0,5676272653,213,4.54,5676272645,56,Center,5676274061,210,16,5676274065,25,,5676272641,155,,5676272651,212,29.0,5676272637,2,,5676274063,154,,5676272647,140,94.7,5676272649,141,5676272639,6,,5676272643,223,,,,,,,,,57.5,,,,,,,,
2805523889,756,16,2,79,29,durq4oppf7c08tnbzrlebt0uz,1,95.5,60.5,2025-04-24T18:37:23.908Z,2025-04-25T09:37:52Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5676273001,328,,5676342259,136,,5676274145,103,24.7,5676274133,29,,5676274149,231,52.9,5676272995,25,,5676274137,133,,5676272681,56,Center,5676272677,61,,5676272997,15,5676274135,154,,5676274143,102,52.3,5676273007,375,5676274139,55,5676279133,77,,,79:29.369,755,5676274147,230,5676273003,374,99.3,2025-04-24 19:37:23.394
2805524099,696,1,2,80,12,5mbo4f0vps12dr0fcvjn3wyp5,1,50.0,50.0,2025-04-24T18:38:06.532Z,2025-04-24T18:55:19Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676273829,140,29.3,5676273833,212,23.6,5676273831,141,36.3,5676273835,213,3.55,5676273827,56,Back,5676273837,279,G,5676313417,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524111,697,1,2,80,14,5mbo4f0vps12dr0fcvjn3wyp5,0,29.5,37.0,2025-04-24T18:38:08.619Z,2025-04-24T18:55:25Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676273915,212,51.0,5676273917,213,5.86,5676273907,157,,5676273919,1,,5676273909,56,Right,5676273913,141,6.4,5676273911,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805531567,953,44,2,80,16,durq4oppf7c08tnbzrlebt0uz,1,25.8,94.4,2025-04-24T18:38:10.025Z,2025-04-24T18:55:45Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5676314431,233,698,5676314423,285,,5676314421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524121,698,44,2,80,16,5mbo4f0vps12dr0fcvjn3wyp5,0,74.2,5.6,2025-04-24T18:38:10.026Z,2025-04-24T18:55:45Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5676273941,286,,5676314467,233,953,5676273939,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805533925,954,1,2,80,16,durq4oppf7c08tnbzrlebt0uz,0,25.3,94.5,2025-04-24T18:38:10.125Z,2025-04-24T19:04:00Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5676328075,140,37.1,5676328077,141,89.9,5676328081,213,6.04,5676328079,212,12.8,5676328073,56,Back,5676328071,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524155,699,1,2,80,23,5mbo4f0vps12dr0fcvjn3wyp5,1,56.0,17.4,2025-04-24T18:38:17.410Z,2025-04-24T18:38:19Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676274167,140,57.1,5676274169,141,33.6,5676274171,212,11.1,5676274173,213,1.47,5676274165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524173,700,1,2,80,25,5mbo4f0vps12dr0fcvjn3wyp5,1,57.1,33.6,2025-04-24T18:38:19.027Z,2025-04-24T18:38:21Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676274255,212,12.0,5676274251,140,52.6,5676274249,56,Right,5676274253,141,17.4,5676274257,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524203,701,1,2,80,27,5mbo4f0vps12dr0fcvjn3wyp5,1,51.3,16.2,2025-04-24T18:38:21.131Z,2025-04-24T18:38:22Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676274315,56,Back,5676274319,141,34.3,5676274317,140,41.6,5676274321,212,16.0,5676274323,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524247,702,1,2,80,28,5mbo4f0vps12dr0fcvjn3wyp5,1,41.6,34.3,2025-04-24T18:38:22.594Z,2025-04-24T18:38:27Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676274583,212,29.8,5676274579,140,14.4,5676274581,141,46.6,5676274585,213,2.86,5676274577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524279,703,1,2,80,33,5mbo4f0vps12dr0fcvjn3wyp5,1,14.4,46.6,2025-04-24T18:38:27.803Z,2025-04-24T18:38:30Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5676274745,141,20.4,5676274749,213,5.38,5676274747,212,22.6,5676274737,56,Back,5676274741,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524299,704,1,2,80,36,5mbo4f0vps12dr0fcvjn3wyp5,1,27.7,20.4,2025-04-24T18:38:30.795Z,2025-04-24T18:38:32Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676274849,141,32.1,5676274853,213,1.10,5676274851,212,8.9,5676274841,56,Back,5676274843,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524367,705,1,2,80,38,5mbo4f0vps12dr0fcvjn3wyp5,1,31.6,32.1,2025-04-24T18:38:32.067Z,2025-04-24T18:38:38Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676275171,141,45.8,5676275169,140,10.9,5676275173,212,23.6,5676275167,56,Back,5676275175,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524411,706,1,2,80,44,5mbo4f0vps12dr0fcvjn3wyp5,1,11.7,46.3,2025-04-24T18:38:38.243Z,2025-04-24T18:38:43Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5676275409,141,42.2,5676275413,213,6.09,5676275411,212,14.5,5676275405,56,Back,5676275407,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524443,707,1,2,80,49,5mbo4f0vps12dr0fcvjn3wyp5,1,26.0,40.0,2025-04-24T18:38:43.091Z,2025-04-24T18:38:46Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676275585,212,19.8,5676275579,56,Back,5676275587,213,4.88,5676275583,141,11.3,5676275581,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524475,708,1,2,80,52,5mbo4f0vps12dr0fcvjn3wyp5,1,36.1,9.7,2025-04-24T18:38:46.716Z,2025-04-24T18:38:51Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676275771,212,49.8,5676275765,56,Center,5676275773,213,0.56,5676275767,140,76.2,5676275769,141,48.8,5676275763,155,,5676275775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524481,709,61,2,80,57,5mbo4f0vps12dr0fcvjn3wyp5,0,76.2,48.8,2025-04-24T18:38:51.370Z,2025-04-24T18:38:51Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5676275803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524493,758,1,2,80,58,durq4oppf7c08tnbzrlebt0uz,1,25.1,37.4,2025-04-24T18:38:52.756Z,2025-04-24T18:38:53Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5676275847,212,18.0,5676275843,140,8.8,5676275841,56,Back,5676275845,141,45.8,5676275849,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524547,759,1,2,80,59,durq4oppf7c08tnbzrlebt0uz,1,8.8,45.8,2025-04-24T18:38:53.748Z,2025-04-24T18:39:01Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5676276065,213,6.13,5676276059,140,43.8,5676276067,1,,5676276057,56,Back,5676276061,141,37.6,5676276063,212,37.2,5676276055,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524561,760,1,2,81,7,durq4oppf7c08tnbzrlebt0uz,1,57.2,36.1,2025-04-24T18:39:01.540Z,2025-04-24T18:39:04Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5676276143,212,13.2,5676276137,140,52.3,5676276141,141,53.9,5676276145,213,1.97,5676276135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524595,761,1,2,81,9,durq4oppf7c08tnbzrlebt0uz,1,53.0,53.9,2025-04-24T18:39:03.965Z,2025-04-24T18:39:11Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5676276327,1,,5676276323,212,33.4,5676276317,56,Right,5676276321,141,14.9,5676276325,213,5.36,5676276319,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524603,762,1,2,81,16,durq4oppf7c08tnbzrlebt0uz,1,89.1,7.0,2025-04-24T18:39:10.916Z,2025-04-24T18:39:12Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676276357,140,78.9,5676276361,212,11.1,5676276355,56,Right,5676276363,213,2.88,5676276359,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524613,763,1,2,81,18,durq4oppf7c08tnbzrlebt0uz,0,78.9,11.3,2025-04-24T18:39:12.516Z,2025-04-24T18:39:13Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676276419,141,44.0,5676276413,155,,5676276411,2,,5676276415,56,Center,5676276417,140,90.8,5676276421,212,25.5,5676276423,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524707,710,12,2,81,21,5mbo4f0vps12dr0fcvjn3wyp5,1,9.3,54.8,2025-04-24T18:39:15.068Z,2025-04-24T18:39:27Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676276867,140,32.7,5676276869,141,71.8,5676276871,212,27.2,5676276865,56,Back,5676276873,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524639,764,1,2,81,23,durq4oppf7c08tnbzrlebt0uz,1,58.4,25.3,2025-04-24T18:39:17.812Z,2025-04-24T18:39:19Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676276551,140,73.5,5676276553,141,28.8,5676276547,56,Center,5676276559,213,0.15,5676276557,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524647,765,1,2,81,25,durq4oppf7c08tnbzrlebt0uz,1,73.5,28.8,2025-04-24T18:39:19.636Z,2025-04-24T18:39:21Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676276601,212,8.0,5676276595,56,Center,5676276599,141,38.5,5676276603,213,2.17,5676276597,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524661,766,1,2,81,27,durq4oppf7c08tnbzrlebt0uz,1,69.2,38.5,2025-04-24T18:39:21.125Z,2025-04-24T18:39:23Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5676276667,141,7.9,5676276665,140,80.1,5676276671,213,5.22,5676276663,56,Right,5676276669,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524679,767,1,2,81,30,durq4oppf7c08tnbzrlebt0uz,1,77.0,9.7,2025-04-24T18:39:24.420Z,2025-04-24T18:39:26Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5676276783,140,70.7,5676276781,56,Right,5676276789,213,3.26,5676276787,212,6.7,5676276785,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524685,768,1,2,81,32,durq4oppf7c08tnbzrlebt0uz,0,70.7,8.5,2025-04-24T18:39:26.148Z,2025-04-24T18:39:26Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676276839,212,13.5,5676276835,140,83.0,5676276837,141,14.3,5676276841,213,0.30,5676276833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524715,711,8,2,81,33,5mbo4f0vps12dr0fcvjn3wyp5,1,19.5,86.9,2025-04-24T18:39:27.755Z,2025-04-24T18:39:28Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5676276895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524733,713,1,2,81,35,5mbo4f0vps12dr0fcvjn3wyp5,1,31.2,93.6,2025-04-24T18:39:29.076Z,2025-04-24T18:39:30Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676276981,140,30.6,5676276983,141,72.9,5676276979,56,Back,5676276987,213,4.67,5676276985,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524743,714,1,2,81,36,5mbo4f0vps12dr0fcvjn3wyp5,0,30.6,72.9,2025-04-24T18:39:30.491Z,2025-04-24T18:39:31Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5676277033,213,5.18,5676277029,141,52.5,5676277025,56,Back,5676277031,212,15.6,5676277027,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524745,769,4,2,81,37,durq4oppf7c08tnbzrlebt0uz,1,65.5,48.6,2025-04-24T18:39:31.812Z,2025-04-24T19:08:56Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5676277045,56,Center,5676277319,152,,5676277545,233,715,5676277321,265,,5676277317,13,,5676277323,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524767,715,4,2,81,37,5mbo4f0vps12dr0fcvjn3wyp5,0,34.5,51.4,2025-04-24T18:39:31.813Z,2025-04-24T19:08:56Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5676277181,13,,5676277195,265,,5676277189,152,,5676277199,285,,5676277549,233,769,5676277185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524885,770,18,2,82,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-24T18:39:54.252Z,2025-04-24T18:39:55Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676277887,44,Midfielder,5676277905,55,771,5676277885,42,,5676277889,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524887,771,19,2,82,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-24T18:39:54.253Z,2025-04-24T19:01:02Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5676277897,59,10,5676322861,293,3,5676277895,145,10,5676277891,42,,5676277901,55,770,5676322859,292,9,5676277899,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524939,772,18,2,82,7,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-24T18:40:01.413Z,2025-04-24T18:40:02Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5676278215,59,3,5676278243,55,773,5676278213,44,Defender,5676278211,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524945,773,19,2,82,7,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-24T18:40:01.414Z,2025-04-24T18:40:28Z,7uqexxe985u3bbx5lxx2vgand,A. Lohikangas,,,5676278235,59,16,5676278237,44,Defender,5676279291,292,3,5676279295,293,1,5676278239,55,772,5676278229,42,,5676278233,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524995,774,18,2,82,15,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-24T18:40:09.557Z,2025-04-24T18:40:10Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5676278507,44,Forward,5676278509,59,18,5676278547,55,775,5676278505,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805524999,775,19,2,82,15,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-24T18:40:09.558Z,2025-04-24T19:00:58Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5676278523,145,9,5676278529,55,774,5676322723,292,3,5676322725,293,2,5676278527,44,Defender,5676278519,42,,5676278525,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525259,776,1,2,82,44,durq4oppf7c08tnbzrlebt0uz,0,61.9,44.8,2025-04-24T18:40:38.484Z,2025-04-24T18:40:40Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5676279939,140,84.5,5676279941,141,60.6,5676279933,157,,5676279943,212,26.0,5676279931,5,,5676279935,152,,5676279945,213,0.43,5676279937,56,Center,5676279947,1,,,,,,,,,,,,,,,,,,,,,,,,,
2805525277,716,12,2,82,47,5mbo4f0vps12dr0fcvjn3wyp5,1,14.0,40.3,2025-04-24T18:40:41.739Z,2025-04-24T18:40:43Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676280037,56,Back,5676280041,141,35.5,5676280043,212,13.6,5676280047,15,,5676280039,140,26.6,5676280045,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525311,777,1,2,82,49,durq4oppf7c08tnbzrlebt0uz,0,76.7,55.7,2025-04-24T18:40:43.173Z,2025-04-24T19:05:54Z,7uqexxe985u3bbx5lxx2vgand,A. Lohikangas,,,5676280221,141,45.4,5676280217,56,Center,5676280223,212,10.9,5676280215,3,,5676280219,140,84.7,5676280225,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525307,717,12,2,82,51,5mbo4f0vps12dr0fcvjn3wyp5,1,9.0,45.5,2025-04-24T18:40:45.930Z,2025-04-24T18:40:48Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676280197,56,Back,5676280205,213,0.74,5676280229,15,,5676280203,212,22.7,5676280199,140,24.9,5676280201,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525333,719,1,2,82,54,5mbo4f0vps12dr0fcvjn3wyp5,0,24.9,68.1,2025-04-24T18:40:48.369Z,2025-04-24T18:40:50Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676280319,141,85.9,5676280315,56,Back,5676280323,213,0.86,5676280321,212,16.0,5676280317,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525387,780,1,2,82,58,durq4oppf7c08tnbzrlebt0uz,1,88.1,5.9,2025-04-24T18:40:52.564Z,2025-04-24T18:40:59Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5676280739,141,19.4,5676280741,212,9.3,5676280743,213,1.43,5676280735,56,Right,5676280737,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525391,781,61,2,83,4,durq4oppf7c08tnbzrlebt0uz,1,88.0,18.9,2025-04-24T18:40:58.893Z,2025-04-24T19:00:43Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5676280763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525435,782,1,2,83,6,durq4oppf7c08tnbzrlebt0uz,1,81.5,13.1,2025-04-24T18:41:00.549Z,2025-04-24T18:41:03Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5676280889,213,2.25,5676280881,56,Center,5676280883,140,68.5,5676280885,141,37.9,5676280887,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525455,783,1,2,83,8,durq4oppf7c08tnbzrlebt0uz,1,68.5,37.9,2025-04-24T18:41:02.899Z,2025-04-24T18:41:06Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5676280981,212,26.9,5676280975,56,Center,5676280979,141,77.5,5676280983,213,1.57,5676280977,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805525473,784,1,2,83,11,durq4oppf7c08tnbzrlebt0uz,1,78.3,87.1,2025-04-24T18:41:05.972Z,2025-04-24T18:41:08Z,7uqexxe985u3bbx5lxx2vgand,A. Lohikangas,,,5676281133,141,93.2,5676281129,56,Left,5676281137,213,2.45,5676281131,140,73.5,5676281135,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
