id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/15/value
2807901285,831,1,2,72,43,evf5hhqgnjhwjsth1m6pawxdp,1,95.3,8.9,2025-04-28T18:38:44.290Z,2025-04-28T18:38:46Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689247193,212,6.7,5689247195,213,1.57,5689247189,140,95.3,5689247187,56,Right,5689247191,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901291,832,1,2,72,45,evf5hhqgnjhwjsth1m6pawxdp,1,98.0,28.0,2025-04-28T18:38:46.450Z,2025-04-28T18:45:21Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5689247237,56,Center,5689247239,140,94.2,5689247241,141,26.6,5689247243,212,4.1,5689247245,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901421,644,43,2,72,45,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:38:46.476Z,2025-04-28T18:44:51Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689247945,285,0,5689272343,144,74,5689247943,56,Back,5689248465,233,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901333,833,3,2,72,48,evf5hhqgnjhwjsth1m6pawxdp,0,89.5,25.4,2025-04-28T18:38:50.066Z,2025-04-28T19:12:14Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689247685,233,642,5689247465,286,,5689247461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901363,642,7,2,72,48,33hzf6j2rd9r50g2n4agsytkd,1,10.5,74.6,2025-04-28T18:38:50.067Z,2025-04-28T19:12:14Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689247653,285,,5689247671,233,833,5689247651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901351,641,12,2,72,49,33hzf6j2rd9r50g2n4agsytkd,1,8.6,74.1,2025-04-28T18:38:50.683Z,2025-04-28T18:45:10Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5689247573,212,3.9,5689247575,213,0.26,5689247571,141,75.6,5689247569,140,12.2,5689247567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901417,643,43,2,72,51,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:38:52.371Z,2025-04-28T18:45:36Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689247933,212,33.4,5689275081,144,12,5689247935,213,0.01,5689247927,56,Back,5689247929,140,44.1,5689247931,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901445,834,1,2,72,54,evf5hhqgnjhwjsth1m6pawxdp,1,33.4,41.8,2025-04-28T18:38:55.346Z,2025-04-28T18:38:58Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689248095,141,52.8,5689248097,212,13.4,5689248099,213,0.59,5689248091,56,Back,5689248093,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901473,835,1,2,72,56,evf5hhqgnjhwjsth1m6pawxdp,1,47.0,48.7,2025-04-28T18:38:58.050Z,2025-04-28T18:38:59Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689248245,141,25.5,5689248247,212,16.6,5689248241,56,Center,5689248249,213,5.03,5689248243,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901573,836,1,2,72,58,evf5hhqgnjhwjsth1m6pawxdp,1,54.0,19.1,2025-04-28T18:38:59.826Z,2025-04-28T18:39:06Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689248813,140,68.5,5689248815,141,7.6,5689248819,213,5.81,5689248817,212,17.1,5689248811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901595,837,1,2,73,5,evf5hhqgnjhwjsth1m6pawxdp,1,62.7,15.2,2025-04-28T18:39:06.514Z,2025-04-28T18:39:09Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5689248969,56,Right,5689248971,140,68.3,5689248979,212,8.7,5689248981,213,5.46,5689248973,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901629,838,1,2,73,7,evf5hhqgnjhwjsth1m6pawxdp,1,68.4,5.8,2025-04-28T18:39:08.850Z,2025-04-28T18:39:11Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689249163,212,11.1,5689249157,56,Right,5689249159,140,60.4,5689249165,213,2.43,5689249161,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901693,839,1,2,73,10,evf5hhqgnjhwjsth1m6pawxdp,1,60.8,31.3,2025-04-28T18:39:11.443Z,2025-04-28T18:39:17Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,5689249525,140,48.3,5689249531,213,2.48,5689249527,141,46.4,5689249529,212,16.7,5689249523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901703,840,1,2,73,15,evf5hhqgnjhwjsth1m6pawxdp,1,59.8,25.8,2025-04-28T18:39:16.882Z,2025-04-28T18:39:18Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689249571,56,Center,5689249579,213,0.76,5689249577,212,16.5,5689249575,141,42.5,5689249573,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901747,841,1,2,73,16,evf5hhqgnjhwjsth1m6pawxdp,1,71.2,42.5,2025-04-28T18:39:17.842Z,2025-04-28T18:39:20Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5689249797,56,Center,5689249799,140,74.5,5689249803,212,13.2,5689249801,141,23.7,5689249805,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901761,842,1,2,73,19,evf5hhqgnjhwjsth1m6pawxdp,0,73.7,31.3,2025-04-28T18:39:20.754Z,2025-04-28T18:39:21Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5689249875,140,77.6,5689249873,56,Center,5689249881,213,0.66,5689249877,141,36.0,5689249879,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901825,646,1,2,73,21,33hzf6j2rd9r50g2n4agsytkd,1,28.1,54.9,2025-04-28T18:39:23.131Z,2025-04-28T18:39:27Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5689250233,140,28.1,5689250235,141,79.3,5689250239,213,1.57,5689250237,212,16.6,5689250231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901863,647,1,2,73,26,33hzf6j2rd9r50g2n4agsytkd,0,27.5,77.5,2025-04-28T18:39:27.563Z,2025-04-28T18:39:31Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689250423,56,Center,5689250433,212,64.0,5689250427,140,85.0,5689250421,155,,5689250437,1,,5689250431,141,46.4,5689250435,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901867,843,43,2,73,30,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-28T18:39:31.539Z,2025-04-28T18:46:03Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689250455,56,Back,5689276915,144,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901905,845,1,2,73,31,evf5hhqgnjhwjsth1m6pawxdp,1,14.5,47.3,2025-04-28T18:39:33.090Z,2025-04-28T18:39:36Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5689250639,141,27.6,5689250637,140,21.4,5689250641,212,15.2,5689250635,56,Back,5689250633,123,,5689250643,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901949,846,1,2,73,35,evf5hhqgnjhwjsth1m6pawxdp,1,31.2,26.5,2025-04-28T18:39:36.914Z,2025-04-28T18:39:40Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689250883,56,Back,5689250885,140,38.5,5689250891,213,5.22,5689250887,141,6.1,5689250889,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807901963,847,1,2,73,39,evf5hhqgnjhwjsth1m6pawxdp,1,40.2,26.7,2025-04-28T18:39:40.322Z,2025-04-28T18:39:42Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689250957,140,31.0,5689250959,141,30.9,5689250961,212,10.1,5689250955,56,Back,5689250963,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902021,848,1,2,73,41,evf5hhqgnjhwjsth1m6pawxdp,1,32.4,35.2,2025-04-28T18:39:42.514Z,2025-04-28T18:39:47Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689251263,56,Back,5689251265,140,34.6,5689251271,213,1.43,5689251269,212,17.0,5689251267,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902077,849,1,2,73,46,evf5hhqgnjhwjsth1m6pawxdp,1,48.4,56.6,2025-04-28T18:39:47.507Z,2025-04-28T18:39:52Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689251635,141,76.1,5689251633,140,56.4,5689251631,56,Center,5689251639,213,1.01,5689251637,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902103,850,1,2,73,51,evf5hhqgnjhwjsth1m6pawxdp,1,67.5,89.0,2025-04-28T18:39:52.178Z,2025-04-28T18:39:54Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689251813,141,92.3,5689251809,56,Left,5689251815,212,6.6,5689251817,213,0.35,5689251811,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902141,851,1,2,73,53,evf5hhqgnjhwjsth1m6pawxdp,1,73.2,94.4,2025-04-28T18:39:54.547Z,2025-04-28T18:39:57Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5689252079,212,4.6,5689252077,141,92.9,5689252075,140,68.9,5689252081,213,3.36,5689252073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902205,852,1,2,73,56,evf5hhqgnjhwjsth1m6pawxdp,1,68.4,88.0,2025-04-28T18:39:57.411Z,2025-04-28T18:40:02Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689252493,212,13.7,5689252491,141,76.0,5689252489,140,57.9,5689252487,56,Center,5689252495,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902219,853,1,2,74,0,evf5hhqgnjhwjsth1m6pawxdp,1,63.6,73.0,2025-04-28T18:40:02.003Z,2025-04-28T18:40:03Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689252555,140,67.4,5689252557,141,78.1,5689252559,212,5.3,5689252553,56,Center,5689252561,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902269,854,1,2,74,1,evf5hhqgnjhwjsth1m6pawxdp,1,67.5,77.2,2025-04-28T18:40:03.010Z,2025-04-28T18:40:06Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689252845,213,4.35,5689252837,56,Center,5689252839,140,65.0,5689252841,141,67.0,5689252843,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902291,855,1,2,74,5,evf5hhqgnjhwjsth1m6pawxdp,1,68.2,56.6,2025-04-28T18:40:06.806Z,2025-04-28T18:46:18Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5689252961,56,Right,5689252969,213,5.18,5689252967,212,31.5,5689252965,141,15.3,5689252959,155,,5689252963,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902325,856,1,2,74,8,evf5hhqgnjhwjsth1m6pawxdp,1,84.4,15.3,2025-04-28T18:40:09.316Z,2025-04-28T18:46:29Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5689256075,345,,5689253213,141,72.4,5689255949,155,,5689253205,2,,5689253209,56,Center,5689253215,212,39.1,5689253219,1,,5689253217,213,1.45,5689253211,140,88.8,,,,,,,,,,,,,,,,,,,,,
2807902375,857,1,2,74,17,evf5hhqgnjhwjsth1m6pawxdp,1,83.1,70.9,2025-04-28T18:40:18.291Z,2025-04-28T18:40:19Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5689253523,212,7.9,5689253517,140,75.9,5689253519,141,74.1,5689253515,56,Center,5689253527,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902399,858,1,2,74,18,evf5hhqgnjhwjsth1m6pawxdp,1,75.9,74.1,2025-04-28T18:40:19.507Z,2025-04-28T18:40:22Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5689253653,141,83.6,5689253647,56,Left,5689253651,140,84.1,5689253657,213,0.64,5689253655,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902403,859,1,2,74,20,evf5hhqgnjhwjsth1m6pawxdp,0,85.2,83.8,2025-04-28T18:40:21.922Z,2025-04-28T18:40:23Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689253677,56,Left,5689253679,140,85.5,5689253783,236,,5689253683,212,1.8,5689253785,233,649,5689253681,141,81.2,5689253685,213,4.89,5689253789,286,,,,,,,,,,,,,,,,,,,,,,,,,
2807902415,649,74,2,74,20,33hzf6j2rd9r50g2n4agsytkd,1,13.5,26.2,2025-04-28T18:40:21.923Z,2025-04-28T19:06:06Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5689253791,233,859,5689253779,56,Back,5689253781,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902421,860,1,2,74,23,evf5hhqgnjhwjsth1m6pawxdp,1,84.5,82.4,2025-04-28T18:40:24.403Z,2025-04-28T18:47:04Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689281407,213,3.64,5689253819,56,Left,5689281401,140,80.8,5689281405,212,4.4,5689281403,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902429,650,43,2,74,24,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:40:25.516Z,2025-04-28T18:46:55Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5689280863,144,50,5689253869,285,0,5689253867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902451,861,1,2,74,24,evf5hhqgnjhwjsth1m6pawxdp,1,77.1,64.8,2025-04-28T18:40:25.955Z,2025-04-28T18:40:27Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5689254015,213,4.35,5689254011,141,40.1,5689254013,212,17.9,5689254007,56,Center,5689254009,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902467,862,1,2,74,25,evf5hhqgnjhwjsth1m6pawxdp,1,71.9,46.0,2025-04-28T18:40:27.170Z,2025-04-28T18:40:30Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689254115,213,1.83,5689254111,141,67.8,5689254113,212,15.3,5689254109,140,68.2,5689254107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902489,863,1,2,74,29,evf5hhqgnjhwjsth1m6pawxdp,1,66.3,69.1,2025-04-28T18:40:30.482Z,2025-04-28T18:40:32Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689254213,213,1.24,5689254205,56,Left,5689254207,140,70.5,5689254209,141,88.1,5689254211,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902503,864,1,2,74,31,evf5hhqgnjhwjsth1m6pawxdp,0,70.7,87.5,2025-04-28T18:40:32.226Z,2025-04-28T18:40:33Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689254317,1,,5689254315,213,5.53,5689254303,140,94.2,5689254295,155,,5689254309,141,53.3,5689254291,2,,5689254313,212,33.9,5689254299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2807902519,651,12,2,74,32,33hzf6j2rd9r50g2n4agsytkd,1,10.3,45.7,2025-04-28T18:40:34.003Z,2025-04-28T18:40:36Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5689254405,56,Back,5689254413,213,6.09,5689254411,212,21.7,5689254407,140,30.6,5689254409,141,39.5,5689254435,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902551,652,61,2,74,35,33hzf6j2rd9r50g2n4agsytkd,0,30.6,39.5,2025-04-28T18:40:36.748Z,2025-04-28T18:40:37Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5689254529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902591,865,4,2,74,38,evf5hhqgnjhwjsth1m6pawxdp,1,64.4,66.8,2025-04-28T18:40:40.066Z,2025-04-28T19:06:00Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5689254785,286,,5689254843,233,653,5689254783,265,,5689254779,56,Center,5689254777,13,,5689254781,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902597,653,4,2,74,38,33hzf6j2rd9r50g2n4agsytkd,0,35.6,33.2,2025-04-28T18:40:40.067Z,2025-04-28T19:06:01Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5689254819,265,,5689254817,152,,5689254815,56,Back,5689255459,55,654,5689254865,233,865,5689254813,13,,5689254821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902691,654,17,2,74,48,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:40:49.595Z,2025-04-28T18:40:52Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5689255413,55,653,5689255405,31,,5689255407,392,,5689255409,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902907,655,18,2,75,7,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:41:08.677Z,2025-04-28T18:41:09Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5689256523,42,,5689256525,44,Forward,5689256527,59,19,5689256599,55,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902913,656,19,2,75,7,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:41:08.678Z,2025-04-28T18:41:10Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5689256567,55,655,5689256561,293,3,5689256565,44,Forward,5689256553,145,9,5689256549,42,,5689256559,292,9,5689256555,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902955,657,18,2,75,20,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:41:22.157Z,2025-04-28T18:41:27Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5689256999,55,658,5689256921,59,2,5689256917,42,,5689256919,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807902957,658,19,2,75,20,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:41:22.158Z,2025-04-28T18:41:27Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5689256953,145,3,5689256949,42,,5689256961,44,Defender,5689256955,59,24,5689256963,55,657,5689256959,293,1,5689256957,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903207,866,1,2,75,36,evf5hhqgnjhwjsth1m6pawxdp,0,62.5,77.6,2025-04-28T18:41:37.875Z,2025-04-28T18:47:46Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689258433,213,5.68,5689258411,152,,5689258415,56,Center,5689258403,2,,5689258425,141,49.4,5689258409,155,,5689258437,1,,5689258405,5,,5689258429,212,33.9,5689258421,140,89.1,,,,,,,,,,,,,,,,,,
2807903255,659,44,2,75,39,33hzf6j2rd9r50g2n4agsytkd,1,10.8,53.2,2025-04-28T18:41:41.026Z,2025-04-28T19:06:29Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5689258685,285,,5689260685,233,867,5689258679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903215,867,44,2,75,39,evf5hhqgnjhwjsth1m6pawxdp,0,89.2,46.8,2025-04-28T18:41:41.027Z,2025-04-28T19:06:30Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5689258473,56,Center,5689260699,233,659,5689258475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903245,868,43,2,75,39,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-28T18:41:41.157Z,2025-04-28T18:42:09Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5689258633,56,Center,5689258643,212,8.2,5689258635,140,89.2,5689258631,3,0,5689258639,141,34.9,5689258647,213,4.48,5689260577,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903319,660,12,2,75,40,33hzf6j2rd9r50g2n4agsytkd,1,13.8,53.1,2025-04-28T18:41:41.907Z,2025-04-28T19:10:47Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5689259015,141,60.9,5689259013,140,14.6,5689363973,15,,5689259019,213,1.41,5689259017,212,5.4,5689259011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807908119,728,12,2,75,41,33hzf6j2rd9r50g2n4agsytkd,1,8.8,64.4,2025-04-28T18:41:42.240Z,2025-04-28T18:49:04Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5689288535,140,15.4,5689288533,56,Back,5689288541,213,0.26,5689288539,212,7.2,5689288537,141,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903259,869,13,2,75,42,evf5hhqgnjhwjsth1m6pawxdp,1,89.5,35.4,2025-04-28T18:41:43.476Z,2025-04-28T18:42:06Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689260353,231,47.5,5689260327,103,8.3,5689260325,102,63.0,5689260335,146,93.8,5689259481,20,,5689260323,73,,5689259479,24,,5689260331,153,,5689258717,56,Center,5689260329,458,,5689260343,147,5689260351,230,99.0,5689258713,63,52.5,,,,,,,,,,
2807909521,744,12,2,75,43,33hzf6j2rd9r50g2n4agsytkd,1,8.1,51.1,2025-04-28T18:41:45.044Z,2025-04-28T19:09:25Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5689357745,141,39.7,5689357743,140,4.6,5689295587,56,Back,5689357747,212,8.6,5689357749,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903555,664,50,2,75,43,33hzf6j2rd9r50g2n4agsytkd,1,15.6,46.4,2025-04-28T18:41:45.170Z,2025-04-28T19:10:26Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5689260455,285,,5689260453,56,Back,5689362395,233,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807921567,1066,7,2,75,44,evf5hhqgnjhwjsth1m6pawxdp,1,84.4,53.6,2025-04-28T18:41:45.171Z,2025-04-28T19:10:26Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5689362381,233,664,5689362369,286,,5689362365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807910033,750,43,2,75,44,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:41:45.588Z,2025-04-28T19:10:08Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5689361379,144,61,5689298171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903489,663,43,2,75,50,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:41:51.549Z,2025-04-28T19:10:07Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5689361293,144,61,5689259971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903371,870,61,2,75,50,evf5hhqgnjhwjsth1m6pawxdp,0,94.4,64.9,2025-04-28T18:41:51.652Z,2025-04-28T18:50:05Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5689259289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903471,662,43,2,75,50,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T18:41:51.803Z,2025-04-28T19:10:03Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5689301853,189,0,5689259841,141,55.2,5689259837,56,Back,5689259839,140,14.0,5689259845,213,1.02,5689361059,144,12,5689259871,15,0,5689259843,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,
2807903325,661,5,2,75,51,33hzf6j2rd9r50g2n4agsytkd,1,-1.4,33.1,2025-04-28T18:41:52.476Z,2025-04-28T19:03:56Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5689259323,233,871,5689259035,346,,5689259033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903379,871,5,2,75,51,evf5hhqgnjhwjsth1m6pawxdp,0,101.4,66.9,2025-04-28T18:41:52.476Z,2025-04-28T19:05:53Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5689259317,346,,5689259353,233,661,5689259315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807903663,665,1,2,76,10,33hzf6j2rd9r50g2n4agsytkd,0,4.6,43.1,2025-04-28T18:42:11.500Z,2025-04-28T19:09:05Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5689261065,1,,5689261061,212,47.1,5689300453,237,,5689261055,56,Back,5689300449,124,,5689261063,213,6.25,5689261057,140,49.4,5689261059,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,
2807903665,872,61,2,76,13,evf5hhqgnjhwjsth1m6pawxdp,1,38.5,58.7,2025-04-28T18:42:14.374Z,2025-04-28T19:03:36Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689330999,189,,5689261075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807916337,1059,44,2,76,14,evf5hhqgnjhwjsth1m6pawxdp,1,46.8,54.6,2025-04-28T18:42:16.170Z,2025-04-28T19:06:30Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5689333219,56,Back,5689337317,233,823,5689333221,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
