id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2818231173,666,1,2,73,11,durq4oppf7c08tnbzrlebt0uz,1,30.9,28.0,2025-05-24T14:32:00.388Z,2025-05-24T14:32:04Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746422759,140,41.2,5746422769,213,5.79,5746422755,56,Back,5746422761,141,19.5,5746422765,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231215,667,1,2,73,14,durq4oppf7c08tnbzrlebt0uz,1,37.1,28.2,2025-05-24T14:32:03.988Z,2025-05-24T14:32:07Z,6pnws0618dfug6udvka4wv9m2,I. Abdulrazak,,,5746422983,140,31.9,5746422985,141,65.4,5746422989,213,1.78,5746422987,212,25.9,5746422981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231243,668,1,2,73,18,durq4oppf7c08tnbzrlebt0uz,1,37.2,69.1,2025-05-24T14:32:07.396Z,2025-05-24T14:32:09Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5746423165,140,43.1,5746423171,213,1.18,5746423169,212,16.3,5746423167,141,91.2,5746423163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231309,669,1,2,73,20,durq4oppf7c08tnbzrlebt0uz,1,43.5,92.0,2025-05-24T14:32:09.716Z,2025-05-24T14:32:13Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746423553,140,59.1,5746423561,213,0.07,5746423557,141,93.6,5746423559,212,16.4,5746423551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232603,851,83,2,73,23,cfvya7igkhkas7wvsktwz6j8k,0,40.0,13.9,2025-05-24T14:32:13.274Z,2025-05-24T14:33:49Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746431655,399,40l3vtezw1ofwk2occi4z5w45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231311,670,50,2,73,24,durq4oppf7c08tnbzrlebt0uz,1,59.6,87.6,2025-05-24T14:32:13.444Z,2025-05-24T14:32:21Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5746423571,56,Left,5746423777,233,827,5746423573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231343,827,7,2,73,24,cfvya7igkhkas7wvsktwz6j8k,0,40.4,12.4,2025-05-24T14:32:13.445Z,2025-05-24T14:32:17Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746423731,56,Back,5746423767,233,670,5746423733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231329,671,61,2,73,25,durq4oppf7c08tnbzrlebt0uz,1,59.6,83.2,2025-05-24T14:32:14.597Z,2025-05-24T14:32:14Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5746423633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231355,672,45,2,73,26,durq4oppf7c08tnbzrlebt0uz,0,58.8,84.4,2025-05-24T14:32:16.100Z,2025-05-24T14:33:20Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5746423797,56,Left,5746423799,285,,5746423983,233,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231379,828,3,2,73,26,cfvya7igkhkas7wvsktwz6j8k,1,41.2,15.6,2025-05-24T14:32:16.100Z,2025-05-24T14:33:19Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746423993,233,672,5746423937,56,Back,5746423939,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231489,830,1,2,73,29,cfvya7igkhkas7wvsktwz6j8k,1,49.6,31.3,2025-05-24T14:32:18.601Z,2025-05-24T14:32:25Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746424545,212,17.0,5746424541,141,47.6,5746424537,56,Center,5746424549,213,0.71,5746424539,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231497,831,1,2,73,30,cfvya7igkhkas7wvsktwz6j8k,1,62.3,46.3,2025-05-24T14:32:19.913Z,2025-05-24T14:32:25Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746424595,212,16.3,5746424597,213,0.85,5746424591,140,72.5,5746424589,56,Center,5746424593,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231503,832,43,2,73,32,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-24T14:32:21.609Z,2025-05-24T14:32:27Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746424607,285,0,5746424605,56,Center,5746424747,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231511,833,61,2,73,33,cfvya7igkhkas7wvsktwz6j8k,1,72.5,64.3,2025-05-24T14:32:22.425Z,2025-05-24T14:32:26Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746424619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231521,834,61,2,73,35,cfvya7igkhkas7wvsktwz6j8k,0,75.2,74.2,2025-05-24T14:32:25.273Z,2025-05-24T14:34:15Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746424665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231539,673,12,2,73,36,durq4oppf7c08tnbzrlebt0uz,1,19.7,24.4,2025-05-24T14:32:25.845Z,2025-05-24T14:34:13Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746424781,141,3.8,5746424787,213,5.44,5746424777,56,Back,5746424779,140,31.5,5746424783,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231559,675,1,2,73,38,durq4oppf7c08tnbzrlebt0uz,0,33.6,13.3,2025-05-24T14:32:27.420Z,2025-05-24T14:35:08Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5746435549,141,12.1,5746424863,56,Back,5746435553,213,5.85,5746435733,236,,5746435551,212,2.0,5746435743,286,,5746435547,140,35.3,5746435737,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231573,836,74,2,73,38,cfvya7igkhkas7wvsktwz6j8k,1,72.2,90.6,2025-05-24T14:32:27.421Z,2025-05-24T14:35:10Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746424911,56,Left,5746435767,233,675,5746435711,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818234055,704,50,2,73,40,durq4oppf7c08tnbzrlebt0uz,1,33.2,15.2,2025-05-24T14:32:29.656Z,2025-05-24T14:38:11Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5746440491,233,835,5746440495,285,,5746440407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231563,835,7,2,73,40,cfvya7igkhkas7wvsktwz6j8k,1,66.8,84.8,2025-05-24T14:32:29.657Z,2025-05-24T14:38:11Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746440875,167,,5746453849,286,,5746440463,233,704,5746437257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231601,676,56,2,73,43,durq4oppf7c08tnbzrlebt0uz,1,27.6,4.9,2025-05-24T14:32:32.405Z,2025-05-24T14:35:38Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5746425083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231613,837,5,2,73,43,cfvya7igkhkas7wvsktwz6j8k,0,73.8,101.8,2025-05-24T14:32:32.665Z,2025-05-24T14:32:42Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746425871,233,677,5746425133,56,Left,5746425135,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231627,677,5,2,73,44,durq4oppf7c08tnbzrlebt0uz,1,25.2,-1.8,2025-05-24T14:32:34.148Z,2025-05-24T14:32:43Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5746425211,56,Back,5746425851,233,837,5746425213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231831,678,1,2,73,56,durq4oppf7c08tnbzrlebt0uz,0,30.4,0.0,2025-05-24T14:32:46.260Z,2025-05-24T14:32:48Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746426267,212,30.9,5746426271,213,0.26,5746426275,1,,5746426253,107,,5746426255,56,Right,5746426263,141,10.9,5746426259,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231857,838,8,2,73,59,cfvya7igkhkas7wvsktwz6j8k,1,25.6,92.6,2025-05-24T14:32:49.235Z,2025-05-24T14:35:42Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746426395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231877,839,61,2,74,0,cfvya7igkhkas7wvsktwz6j8k,1,62.3,92.9,2025-05-24T14:32:49.553Z,2025-05-24T14:36:12Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746426489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818234173,877,61,2,74,1,cfvya7igkhkas7wvsktwz6j8k,1,55.0,86.7,2025-05-24T14:32:51.056Z,2025-05-24T14:36:17Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746444385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231895,679,1,2,74,1,durq4oppf7c08tnbzrlebt0uz,0,40.0,12.7,2025-05-24T14:32:51.148Z,2025-05-24T14:38:15Z,6pnws0618dfug6udvka4wv9m2,I. Abdulrazak,,,5746445591,141,12.3,5746447535,233,892,5746426557,56,Back,5746445595,213,6.15,5746445593,212,2.0,5746445749,286,,5746445747,236,,5746445587,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235377,892,74,2,74,1,cfvya7igkhkas7wvsktwz6j8k,1,55.4,89.5,2025-05-24T14:32:51.149Z,2025-05-24T14:38:15Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746447551,233,679,5746447437,56,Left,5746447439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231899,680,50,2,74,3,durq4oppf7c08tnbzrlebt0uz,1,44.0,12.0,2025-05-24T14:32:52.628Z,2025-05-24T14:38:12Z,6pnws0618dfug6udvka4wv9m2,I. Abdulrazak,,,5746426587,286,,5746450677,233,840,5746426585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231933,840,7,2,74,3,cfvya7igkhkas7wvsktwz6j8k,0,56.0,88.0,2025-05-24T14:32:52.629Z,2025-05-24T14:38:29Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746426779,285,,5746426777,56,Left,5746450693,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237365,732,50,2,74,3,durq4oppf7c08tnbzrlebt0uz,1,42.4,27.3,2025-05-24T14:32:53.263Z,2025-05-24T14:42:39Z,6pnws0618dfug6udvka4wv9m2,I. Abdulrazak,,,5746471733,286,,5746472633,233,921,5746471731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237319,921,7,2,74,3,cfvya7igkhkas7wvsktwz6j8k,1,57.6,72.7,2025-05-24T14:32:53.264Z,2025-05-24T14:42:38Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746472521,285,,5746472519,56,Center,5746472593,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231911,681,61,2,74,4,durq4oppf7c08tnbzrlebt0uz,1,45.7,11.1,2025-05-24T14:32:53.892Z,2025-05-24T14:41:50Z,6pnws0618dfug6udvka4wv9m2,I. Abdulrazak,,,5746426651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237345,922,61,2,74,5,cfvya7igkhkas7wvsktwz6j8k,1,55.1,90.4,2025-05-24T14:32:54.952Z,2025-05-24T14:41:47Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746474105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231987,842,1,2,74,6,cfvya7igkhkas7wvsktwz6j8k,1,57.9,95.6,2025-05-24T14:32:55.689Z,2025-05-24T14:42:36Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746427061,1,,5746427053,140,32.2,5746427055,141,58.7,5746427051,56,Back,5746427059,213,3.89,5746427057,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818240829,943,1,2,74,7,cfvya7igkhkas7wvsktwz6j8k,1,52.0,87.1,2025-05-24T14:32:57.103Z,2025-05-24T14:42:33Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746478515,213,3.81,5746478507,140,38.0,5746478511,141,69.9,5746478503,56,Back,5746478513,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232017,843,1,2,74,9,cfvya7igkhkas7wvsktwz6j8k,1,31.4,54.2,2025-05-24T14:32:58.841Z,2025-05-24T14:33:01Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746427243,140,40.2,5746427239,56,Back,5746427247,212,18.5,5746427249,213,5.23,5746427245,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232073,844,1,2,74,12,cfvya7igkhkas7wvsktwz6j8k,1,41.5,24.0,2025-05-24T14:33:01.442Z,2025-05-24T14:33:04Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746427579,212,29.6,5746427577,141,4.0,5746427575,140,66.5,5746427581,213,5.81,5746427573,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232119,845,1,2,74,15,cfvya7igkhkas7wvsktwz6j8k,1,67.2,4.1,2025-05-24T14:33:04.850Z,2025-05-24T14:33:07Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746427839,212,25.7,5746427827,56,Back,5746427831,140,43.2,5746427835,141,11.6,5746427843,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232179,846,1,2,74,17,cfvya7igkhkas7wvsktwz6j8k,1,43.2,11.6,2025-05-24T14:33:07.250Z,2025-05-24T14:33:10Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746428151,212,14.4,5746428145,56,Back,5746428147,140,41.0,5746428153,213,1.73,5746428149,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232287,847,1,2,74,20,cfvya7igkhkas7wvsktwz6j8k,1,46.3,45.2,2025-05-24T14:33:10.057Z,2025-05-24T14:33:16Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746428753,212,19.6,5746428741,56,Back,5746428755,213,1.51,5746428751,141,73.9,5746428745,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232313,848,1,2,74,26,cfvya7igkhkas7wvsktwz6j8k,1,73.7,88.7,2025-05-24T14:33:16.201Z,2025-05-24T14:33:17Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746428899,212,15.9,5746428897,141,94.7,5746428895,140,88.3,5746428893,56,Left,5746428901,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232367,849,1,2,74,28,cfvya7igkhkas7wvsktwz6j8k,1,89.8,92.7,2025-05-24T14:33:17.826Z,2025-05-24T14:33:20Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746429219,56,Center,5746429225,212,16.2,5746429221,140,98.0,5746429227,213,5.27,5746429223,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232383,850,1,2,74,30,cfvya7igkhkas7wvsktwz6j8k,0,98.3,71.8,2025-05-24T14:33:20.065Z,2025-05-24T14:33:21Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746429299,56,Center,5746429303,141,57.8,5746429305,212,13.0,5746429301,140,89.8,5746429307,213,3.96,5746429321,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232431,682,12,2,74,32,durq4oppf7c08tnbzrlebt0uz,1,10.8,38.2,2025-05-24T14:33:22.292Z,2025-05-24T14:33:24Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5746429583,141,24.4,5746429579,56,Back,5746429585,212,10.3,5746429587,213,5.13,5746429581,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232449,684,1,2,74,35,durq4oppf7c08tnbzrlebt0uz,1,16.3,28.6,2025-05-24T14:33:24.372Z,2025-05-24T14:33:26Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5746429733,212,16.0,5746429731,141,46.0,5746429729,140,26.5,5746429727,56,Back,5746429735,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232577,685,1,2,74,36,durq4oppf7c08tnbzrlebt0uz,1,27.6,46.3,2025-05-24T14:33:25.876Z,2025-05-24T14:33:34Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746430439,213,4.77,5746430429,56,Back,5746430433,141,12.8,5746430435,212,22.8,5746430431,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232631,686,1,2,74,45,durq4oppf7c08tnbzrlebt0uz,0,66.7,19.1,2025-05-24T14:33:34.772Z,2025-05-24T14:33:38Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746430683,1,,5746430673,56,Right,5746430675,140,100.0,5746430681,213,6.18,5746430679,212,35.8,5746430677,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232637,852,5,2,74,49,cfvya7igkhkas7wvsktwz6j8k,1,-0.8,84.7,2025-05-24T14:33:38.328Z,2025-05-24T14:33:53Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746431955,233,687,5746430707,346,,5746430705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232825,687,5,2,74,49,durq4oppf7c08tnbzrlebt0uz,0,101.0,16.9,2025-05-24T14:33:38.394Z,2025-05-24T14:33:53Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746431999,233,852,5746431941,346,,5746431939,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232821,853,1,2,75,1,cfvya7igkhkas7wvsktwz6j8k,1,4.0,58.3,2025-05-24T14:33:50.473Z,2025-05-24T14:36:27Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746431905,213,5.12,5746431901,141,26.4,5746431899,140,12.8,5746431903,212,23.6,5746431911,237,,5746431897,56,Back,5746431895,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232841,854,1,2,75,2,cfvya7igkhkas7wvsktwz6j8k,1,22.8,28.9,2025-05-24T14:33:52.161Z,2025-05-24T14:36:26Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746432033,213,0.47,5746432025,140,41.3,5746432031,212,21.8,5746432029,141,43.4,5746432021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232847,855,1,2,75,3,cfvya7igkhkas7wvsktwz6j8k,1,46.0,49.6,2025-05-24T14:33:53.065Z,2025-05-24T14:36:52Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746432061,212,15.4,5746432065,213,4.21,5746432053,56,Back,5746432055,140,38.9,5746432057,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232857,856,1,2,75,4,cfvya7igkhkas7wvsktwz6j8k,0,38.9,29.7,2025-05-24T14:33:53.745Z,2025-05-24T14:36:50Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746432119,213,0.95,5746432113,140,72.4,5746446601,155,,5746432109,196,,5746432121,1,,5746432115,141,100.0,5746432111,56,Left,5746432117,212,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232831,688,5,2,75,5,durq4oppf7c08tnbzrlebt0uz,1,26.6,-1.2,2025-05-24T14:33:54.414Z,2025-05-24T14:36:43Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746432161,233,857,5746431971,56,Back,5746431973,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232861,857,5,2,75,5,cfvya7igkhkas7wvsktwz6j8k,0,73.4,101.2,2025-05-24T14:33:54.478Z,2025-05-24T14:36:43Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5746432145,56,Left,5746432147,347,,5746432177,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233139,689,1,2,75,24,durq4oppf7c08tnbzrlebt0uz,1,26.9,0.0,2025-05-24T14:34:13.524Z,2025-05-24T14:34:16Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746433785,141,11.0,5746433781,56,Right,5746433787,212,30.3,5746433783,140,54.7,5746433779,107,,5746433789,213,0.27,5746433791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233149,690,1,2,75,26,durq4oppf7c08tnbzrlebt0uz,0,54.7,11.0,2025-05-24T14:34:16.228Z,2025-05-24T14:34:16Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5746433839,212,14.1,5746433829,3,,5746433841,213,0.06,5746433833,56,Right,5746433835,140,68.1,5746433837,141,12.2,5746433831,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233165,858,12,2,75,27,cfvya7igkhkas7wvsktwz6j8k,1,32.8,95.1,2025-05-24T14:34:17.098Z,2025-05-24T14:34:18Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746433941,56,Left,5746433947,212,24.7,5746433949,213,0.03,5746433945,141,96.3,5746433971,15,,5746433943,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233183,859,61,2,75,30,cfvya7igkhkas7wvsktwz6j8k,0,56.3,96.3,2025-05-24T14:34:19.648Z,2025-05-24T14:34:19Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5746434059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233221,691,1,2,75,30,durq4oppf7c08tnbzrlebt0uz,1,48.9,11.0,2025-05-24T14:34:20.181Z,2025-05-24T14:34:22Z,6pnws0618dfug6udvka4wv9m2,I. Abdulrazak,,,5746434305,1,,5746434301,212,16.4,5746434293,157,,5746434295,56,Right,5746434303,213,0.17,5746434297,140,64.3,5746434299,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233263,692,1,2,75,33,durq4oppf7c08tnbzrlebt0uz,1,64.3,15.0,2025-05-24T14:34:22.724Z,2025-05-24T14:37:23Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746434437,141,15.0,5746434435,140,61.9,5746434433,56,Right,5746434441,213,3.14,5746434439,212,2.5,5746434459,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233273,693,50,2,75,34,durq4oppf7c08tnbzrlebt0uz,1,62.7,17.2,2025-05-24T14:34:24.216Z,2025-05-24T14:38:12Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5746434497,56,Right,5746434499,286,,5746434735,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233293,860,7,2,75,34,cfvya7igkhkas7wvsktwz6j8k,1,37.3,82.8,2025-05-24T14:34:24.217Z,2025-05-24T14:38:12Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746434655,233,693,5746434629,285,,5746434627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233297,861,50,2,75,36,cfvya7igkhkas7wvsktwz6j8k,1,38.2,82.2,2025-05-24T14:34:26.074Z,2025-05-24T14:34:32Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5746434651,56,Back,5746434823,233,694,5746434653,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233303,694,7,2,75,36,durq4oppf7c08tnbzrlebt0uz,0,61.8,17.8,2025-05-24T14:34:26.075Z,2025-05-24T14:34:30Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746434685,285,,5746434761,233,861,5746434683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233355,862,12,2,75,38,cfvya7igkhkas7wvsktwz6j8k,1,34.6,85.3,2025-05-24T14:34:27.873Z,2025-05-24T14:37:59Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5746435013,56,Back,5746435021,213,0.76,5746435015,140,37.1,5746435019,212,3.6,5746435017,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233361,695,61,2,75,40,durq4oppf7c08tnbzrlebt0uz,1,59.0,7.4,2025-05-24T14:34:29.796Z,2025-05-24T14:38:01Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746435041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
