id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value
2810273057,804,1,2,77,20,7hlumphk42363z3i2nry2wrzj,1,56.1,0.0,2025-05-04T13:36:05.049Z,2025-05-04T13:36:09Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5702372169,141,30.1,5702372165,56,Back,5702372175,1,,5702372171,212,22.5,5702372173,213,1.94,5702372163,107,,5702372167,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273073,805,61,2,77,24,7hlumphk42363z3i2nry2wrzj,0,45.6,31.4,2025-05-04T13:36:09.017Z,2025-05-04T13:54:09Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5702372249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273151,816,43,2,77,24,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-04T13:36:09.018Z,2025-05-04T13:54:03Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5702517011,144,7,5702372715,285,0,5702372765,233,805,5702372713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273879,809,51,2,77,25,7hlumphk42363z3i2nry2wrzj,1,35.1,38.2,2025-05-04T13:36:10.482Z,2025-05-04T13:54:13Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5702376679,169,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273375,818,1,2,77,28,9zqn9ugvg64it0lr5z8cq4g9v,1,57.5,61.7,2025-05-04T13:36:12.847Z,2025-05-04T13:36:35Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,1.0,,5702373785,155,,5702373789,140,80.0,5702373805,1,,5702373801,213,5.43,5702373797,212,35.9,5702373793,141,21.9,5702376039,210,15,5702376043,154,,5702373787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273383,819,15,2,77,32,9zqn9ugvg64it0lr5z8cq4g9v,1,92.9,30.6,2025-05-04T13:36:17.119Z,2025-05-04T14:03:48Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5702376113,146,98.6,5702373849,22,,5702376103,154,,5702373853,56,Center,5702517739,468,809,5702373851,63,,5702376105,55,818,5702376101,29,,5702376109,102,45.8,5702376099,80,,5702376209,233,806,5702376111,103,5702376115,147,5702375329,20,,,,,,,,,,,,,,5.1,45.3,
2810273355,806,10,2,77,32,7hlumphk42363z3i2nry2wrzj,1,2.4,56.0,2025-05-04T13:36:17.219Z,2025-05-04T13:54:19Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5702375697,183,,5702375693,180,,5702373711,56,Back,5702375689,174,,5702376249,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273561,807,12,2,77,35,7hlumphk42363z3i2nry2wrzj,1,13.2,73.0,2025-05-04T13:36:20.137Z,2025-05-04T13:36:27Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702374913,140,55.9,5702374917,141,93.8,5702374921,213,0.31,5702374909,56,Left,5702374919,212,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273543,820,61,2,77,41,9zqn9ugvg64it0lr5z8cq4g9v,0,46.2,3.8,2025-05-04T13:36:26.351Z,2025-05-04T13:36:26Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702374827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273575,808,5,2,77,42,7hlumphk42363z3i2nry2wrzj,1,56.0,101.8,2025-05-04T13:36:27.146Z,2025-05-04T13:58:02Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702374965,347,,5702374961,56,Left,5702375115,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810273589,821,5,2,77,42,9zqn9ugvg64it0lr5z8cq4g9v,0,44.0,-1.8,2025-05-04T13:36:27.146Z,2025-05-04T13:58:02Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702375133,233,808,5702375069,56,Back,5702375071,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274073,810,1,2,78,1,7hlumphk42363z3i2nry2wrzj,1,57.5,100.0,2025-05-04T13:36:46.065Z,2025-05-04T13:36:48Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5702377839,107,,5702377853,213,4.02,5702377847,141,80.9,5702377841,56,Back,5702377845,140,46.1,5702377849,212,18.7,5702378013,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274087,811,61,2,78,2,7hlumphk42363z3i2nry2wrzj,1,46.1,80.9,2025-05-04T13:36:47.320Z,2025-05-04T13:36:48Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702377955,189,,5702377925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274235,812,1,2,78,5,7hlumphk42363z3i2nry2wrzj,1,44.9,63.9,2025-05-04T13:36:50.185Z,2025-05-04T13:36:52Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702378697,56,Back,5702378709,213,4.58,5702378699,140,43.0,5702378705,212,15.1,5702378701,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274261,813,1,2,78,7,7hlumphk42363z3i2nry2wrzj,1,42.9,43.3,2025-05-04T13:36:52.377Z,2025-05-04T13:36:53Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5702378809,56,Back,5702378819,213,1.75,5702378815,141,65.7,5702378817,212,15.5,5702378813,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274341,814,1,2,78,8,7hlumphk42363z3i2nry2wrzj,1,40.2,65.7,2025-05-04T13:36:53.101Z,2025-05-04T13:36:55Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5702379267,140,49.7,5702379273,213,1.01,5702379271,212,18.7,5702379265,56,Back,5702379269,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274475,815,1,2,78,10,7hlumphk42363z3i2nry2wrzj,1,54.3,90.9,2025-05-04T13:36:55.689Z,2025-05-04T13:37:00Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702379987,213,0.21,5702379983,141,95.6,5702379979,56,Left,5702379985,212,15.1,5702379981,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274509,816,1,2,78,15,7hlumphk42363z3i2nry2wrzj,1,68.9,83.9,2025-05-04T13:37:00.505Z,2025-05-04T13:37:01Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5702380159,56,Center,5702380165,140,66.3,5702380177,213,4.45,5702380169,141,69.0,5702380173,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274537,817,1,2,78,16,7hlumphk42363z3i2nry2wrzj,0,66.3,69.0,2025-05-04T13:37:01.753Z,2025-05-04T13:37:02Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702380313,56,Center,5702380317,141,68.5,5702380315,140,71.5,5702380325,213,6.22,5702380321,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274609,822,8,2,78,20,9zqn9ugvg64it0lr5z8cq4g9v,1,25.0,26.7,2025-05-04T13:37:05.278Z,2025-05-04T13:37:05Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702380693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274837,824,1,2,78,24,9zqn9ugvg64it0lr5z8cq4g9v,1,42.1,49.0,2025-05-04T13:37:09.103Z,2025-05-04T13:37:13Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702381843,141,60.2,5702381847,213,2.63,5702381839,56,Back,5702381841,140,29.1,5702381845,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810274989,825,1,2,78,28,9zqn9ugvg64it0lr5z8cq4g9v,1,28.8,63.3,2025-05-04T13:37:12.926Z,2025-05-04T13:37:18Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702382593,213,0.32,5702382587,141,66.6,5702382583,56,Back,5702382585,140,35.2,5702382589,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275003,826,1,2,78,33,9zqn9ugvg64it0lr5z8cq4g9v,1,52.5,81.4,2025-05-04T13:37:18.526Z,2025-05-04T13:37:19Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702382693,212,3.9,5702382687,56,Left,5702382689,140,52.5,5702382691,141,87.1,5702382695,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275035,827,1,2,78,34,9zqn9ugvg64it0lr5z8cq4g9v,1,52.6,88.4,2025-05-04T13:37:19.068Z,2025-05-04T13:37:20Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702382911,213,0.34,5702382899,140,58.2,5702382909,212,6.2,5702382895,56,Left,5702382907,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275117,828,1,2,78,35,9zqn9ugvg64it0lr5z8cq4g9v,1,58.8,92.4,2025-05-04T13:37:19.902Z,2025-05-04T13:37:22Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702383381,212,18.1,5702383379,141,86.0,5702383375,140,42.1,5702383373,56,Back,5702383383,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275155,829,1,2,78,37,9zqn9ugvg64it0lr5z8cq4g9v,1,42.8,84.7,2025-05-04T13:37:22.462Z,2025-05-04T13:37:24Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702383617,140,31.4,5702383625,213,3.97,5702383621,212,17.6,5702383615,56,Back,5702383619,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275183,830,1,2,78,39,9zqn9ugvg64it0lr5z8cq4g9v,1,31.2,65.8,2025-05-04T13:37:24.206Z,2025-05-04T13:37:25Z,17jltcnnaha4707duh52hirit,M. Lode,,,5702383729,213,6.00,5702383721,56,Back,5702383725,141,62.7,5702383727,212,7.4,5702383723,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275281,831,1,2,78,40,9zqn9ugvg64it0lr5z8cq4g9v,1,38.0,62.7,2025-05-04T13:37:25.151Z,2025-05-04T13:37:29Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702384209,140,30.0,5702384215,212,19.8,5702384217,213,4.27,5702384213,141,36.4,5702384207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275389,832,1,2,78,44,9zqn9ugvg64it0lr5z8cq4g9v,1,31.0,32.1,2025-05-04T13:37:28.846Z,2025-05-04T13:37:33Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5702384753,56,Back,5702384757,141,27.7,5702384761,213,6.11,5702384759,212,17.2,5702384755,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275381,818,83,2,78,47,7hlumphk42363z3i2nry2wrzj,0,61.3,93.8,2025-05-04T13:37:32.746Z,2025-05-04T13:37:35Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5702385137,399,780mdhlnrheqczv6o7p5l8hzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275443,833,1,2,78,48,9zqn9ugvg64it0lr5z8cq4g9v,1,45.0,6.1,2025-05-04T13:37:32.927Z,2025-05-04T13:37:35Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5702385037,56,Right,5702385041,141,4.1,5702385045,213,6.13,5702385043,212,9.0,5702385039,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275451,834,1,2,78,50,9zqn9ugvg64it0lr5z8cq4g9v,1,53.5,4.1,2025-05-04T13:37:35.103Z,2025-05-04T13:37:40Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5702385073,212,21.5,5702385067,56,Back,5702385069,140,45.8,5702385075,213,1.96,5702385071,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275591,835,1,2,78,51,9zqn9ugvg64it0lr5z8cq4g9v,0,65.0,41.7,2025-05-04T13:37:36.047Z,2025-05-04T13:41:55Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5702385917,56,Center,5702385927,212,8.9,5702385925,141,34.8,5702385921,140,72.2,5702385931,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275639,819,61,2,78,55,7hlumphk42363z3i2nry2wrzj,1,32.0,68.7,2025-05-04T13:37:39.819Z,2025-05-04T13:41:11Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702386191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275649,836,1,2,78,58,9zqn9ugvg64it0lr5z8cq4g9v,0,74.5,48.5,2025-05-04T13:37:43.270Z,2025-05-04T13:41:54Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5702417613,286,,5702386277,212,0.3,5702386273,140,74.3,5702417605,236,,5702386279,213,2.57,5702386275,141,48.7,5702427343,233,820,5702386269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275655,820,74,2,78,58,7hlumphk42363z3i2nry2wrzj,1,29.5,62.4,2025-05-04T13:37:43.271Z,2025-05-04T13:55:12Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5702386313,285,,5702427721,233,836,5702386311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275675,837,61,2,78,59,9zqn9ugvg64it0lr5z8cq4g9v,1,74.3,48.7,2025-05-04T13:37:44.260Z,2025-05-04T13:41:36Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5702386449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810277237,821,61,2,78,59,7hlumphk42363z3i2nry2wrzj,1,30.0,56.6,2025-05-04T13:37:44.531Z,2025-05-04T13:55:14Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5702394609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810275761,838,1,2,78,59,9zqn9ugvg64it0lr5z8cq4g9v,1,72.2,46.3,2025-05-04T13:37:44.626Z,2025-05-04T13:41:42Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5702386855,56,Center,5702386859,141,35.5,5702386865,213,5.41,5702386861,212,9.6,5702386857,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810276399,839,1,2,79,2,9zqn9ugvg64it0lr5z8cq4g9v,1,81.6,44.5,2025-05-04T13:37:46.878Z,2025-05-04T13:38:38Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,1.0,5702390079,212,8.3,5702395051,210,16,5702390069,140,79.4,5702390065,56,Center,5702395053,22,,5702390083,213,1.85,5702390073,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810276415,840,16,2,79,3,9zqn9ugvg64it0lr5z8cq4g9v,1,81.1,55.8,2025-05-04T13:37:48.295Z,2025-05-04T13:38:39Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5702395219,133,,5702395215,29,,5702390977,375,79:02.284,5702390973,374,2025-05-04 14:37:47.081,5702390181,18,,5702395237,103,15.8,5702390969,72,,5702395225,55,839,5702395209,76,,5702395231,102,52.3,5702390179,22,,5702390183,56,5702395245,230,5702395249,231,50.4,,,,,,,,,,,,,Center,99.1,
2810278165,822,1,2,80,16,7hlumphk42363z3i2nry2wrzj,1,49.7,49.9,2025-05-04T13:39:01.595Z,2025-05-04T13:39:03Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5702399601,212,18.7,5702399605,279,G,5702399597,140,31.9,5702399595,56,Back,5702399599,141,51.5,5702399603,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278217,823,1,2,80,18,7hlumphk42363z3i2nry2wrzj,0,31.9,51.5,2025-05-04T13:39:03.627Z,2025-05-04T13:39:06Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5702399853,157,,5702399857,140,76.7,5702399861,212,49.0,5702399865,1,,5702399863,213,6.00,5702399999,189,,5702399855,56,Center,5702399859,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278303,841,1,2,80,21,9zqn9ugvg64it0lr5z8cq4g9v,1,21.7,83.2,2025-05-04T13:39:05.999Z,2025-05-04T13:39:08Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702400339,140,30.1,5702400343,141,83.0,5702400345,212,8.8,5702400349,213,6.27,5702400337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278321,842,1,2,80,22,9zqn9ugvg64it0lr5z8cq4g9v,0,30.1,83.0,2025-05-04T13:39:07.223Z,2025-05-04T13:40:21Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702400463,213,0.71,5702400445,56,Back,5702400449,140,36.6,5702400453,141,91.7,5702400457,212,9.0,5702400443,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278377,824,1,2,80,23,7hlumphk42363z3i2nry2wrzj,1,60.6,21.6,2025-05-04T13:39:08.107Z,2025-05-04T13:39:10Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702400757,141,20.0,5702400753,56,Right,5702400761,213,6.22,5702400763,1,,5702400755,140,77.5,5702400751,157,,5702400759,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278401,825,44,2,80,25,7hlumphk42363z3i2nry2wrzj,1,77.8,15.0,2025-05-04T13:39:10.506Z,2025-05-04T13:39:14Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5702400863,286,,5702400861,56,Right,5702401023,233,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278381,843,44,2,80,25,9zqn9ugvg64it0lr5z8cq4g9v,0,22.2,85.0,2025-05-04T13:39:10.507Z,2025-05-04T13:39:13Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702400783,285,,5702400781,56,Back,5702401043,233,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278413,826,1,2,80,25,7hlumphk42363z3i2nry2wrzj,0,77.1,20.0,2025-05-04T13:39:10.604Z,2025-05-04T13:39:11Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5702400917,140,86.0,5702400913,168,,5702400923,213,0.44,5702400921,212,10.3,5702400915,56,Center,5702400911,3,,5702400919,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278465,844,1,2,80,26,9zqn9ugvg64it0lr5z8cq4g9v,1,14.4,74.2,2025-05-04T13:39:11.206Z,2025-05-04T13:39:20Z,17jltcnnaha4707duh52hirit,M. Lode,,,5702401203,140,16.7,5702401207,212,10.0,5702401201,56,Back,5702401205,141,88.4,5702401209,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278481,845,1,2,80,27,9zqn9ugvg64it0lr5z8cq4g9v,0,16.7,88.4,2025-05-04T13:39:12.023Z,2025-05-04T13:39:19Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702401271,141,81.5,5702401275,213,5.99,5702401265,157,,5702401269,140,31.5,5702401267,56,Back,5702401273,212,16.2,5702401277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278493,827,8,2,80,27,7hlumphk42363z3i2nry2wrzj,1,70.6,23.3,2025-05-04T13:39:12.795Z,2025-05-04T13:39:14Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5702401329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278499,828,3,2,80,29,7hlumphk42363z3i2nry2wrzj,0,74.0,12.8,2025-05-04T13:39:14.299Z,2025-05-04T13:39:20Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702401355,286,,5702401613,233,846,5702401353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278545,846,7,2,80,29,9zqn9ugvg64it0lr5z8cq4g9v,1,26.0,87.2,2025-05-04T13:39:14.300Z,2025-05-04T13:39:18Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702401563,233,828,5702401511,167,,5702401515,285,,5702401513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278535,829,5,2,80,30,7hlumphk42363z3i2nry2wrzj,1,75.6,-1.3,2025-05-04T13:39:15.530Z,2025-05-04T13:58:03Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5702401487,347,,5702401485,56,Right,5702402209,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278647,847,5,2,80,30,9zqn9ugvg64it0lr5z8cq4g9v,0,24.4,101.3,2025-05-04T13:39:15.530Z,2025-05-04T13:58:03Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5702402113,56,Back,5702402299,233,829,5702402115,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278693,830,1,2,80,33,7hlumphk42363z3i2nry2wrzj,1,73.3,0.0,2025-05-04T13:39:18.186Z,2025-05-04T13:39:21Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5702402383,56,Right,5702402387,141,14.3,5702402391,213,0.60,5702402379,107,,5702402385,140,88.3,5702402389,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278699,831,1,2,80,36,7hlumphk42363z3i2nry2wrzj,0,87.8,13.7,2025-05-04T13:39:20.843Z,2025-05-04T13:39:22Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5702402441,213,4.64,5702402645,236,,5702402651,286,,5702402433,56,Right,5702402437,141,11.7,5702402435,140,87.7,5702402439,212,1.4,5702402647,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278729,848,74,2,80,36,9zqn9ugvg64it0lr5z8cq4g9v,1,13.4,86.3,2025-05-04T13:39:20.844Z,2025-05-04T13:57:52Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702402561,56,Back,5702402565,285,,5702402701,233,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278817,850,1,2,80,38,9zqn9ugvg64it0lr5z8cq4g9v,1,12.5,82.6,2025-05-04T13:39:23.143Z,2025-05-04T13:39:24Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5702402921,213,5.07,5702402919,212,7.8,5702402915,140,15.1,5702402913,56,Back,5702402917,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810278891,851,1,2,80,39,9zqn9ugvg64it0lr5z8cq4g9v,1,16.0,70.8,2025-05-04T13:39:24.208Z,2025-05-04T13:39:27Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5702403271,141,56.7,5702403275,213,5.48,5702403269,140,24.9,5702403267,56,Back,5702403273,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810279009,852,1,2,80,42,9zqn9ugvg64it0lr5z8cq4g9v,1,19.9,50.9,2025-05-04T13:39:27.039Z,2025-05-04T13:39:30Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5702403767,56,Back,5702403781,213,3.64,5702403773,141,42.1,5702403777,212,12.5,5702403769,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810279195,853,1,2,80,45,9zqn9ugvg64it0lr5z8cq4g9v,1,15.7,33.4,2025-05-04T13:39:30.750Z,2025-05-04T13:39:37Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702404905,56,Back,5702404909,141,27.0,5702404913,213,6.15,5702404911,212,31.9,5702404907,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810279255,854,1,2,80,52,9zqn9ugvg64it0lr5z8cq4g9v,1,34.5,12.3,2025-05-04T13:39:37.135Z,2025-05-04T13:39:39Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5702405217,212,22.9,5702405213,141,39.7,5702405221,213,2.19,5702405205,56,Back,5702405209,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810279341,855,1,2,80,54,9zqn9ugvg64it0lr5z8cq4g9v,1,21.9,39.7,2025-05-04T13:39:38.912Z,2025-05-04T13:39:42Z,17jltcnnaha4707duh52hirit,M. Lode,,,5702405743,213,4.10,5702405727,56,Back,5702405739,212,12.2,5702405731,140,15.2,5702405737,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810279409,856,1,2,80,56,9zqn9ugvg64it0lr5z8cq4g9v,1,13.5,27.3,2025-05-04T13:39:41.151Z,2025-05-04T13:39:44Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5702406145,212,15.7,5702406141,140,3.4,5702406139,56,Back,5702406143,141,44.3,5702406147,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
