id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2807102933,770,1,2,70,0,spvvjmk37iid7hsky9g3nce7,0,41.1,32.4,2025-04-27T13:26:54.797Z,2025-04-27T14:31:51Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684826629,212,14.1,5684826623,56,Back,5684826627,141,11.9,5684826631,213,4.84,5684826625,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102961,654,61,2,70,5,46yo78zak2j7kaxc5ak1fnm60,0,57.7,94.7,2025-04-27T13:26:59.876Z,2025-04-27T14:31:25Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5684826789,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103075,771,1,2,70,8,spvvjmk37iid7hsky9g3nce7,0,37.3,10.3,2025-04-27T13:27:02.770Z,2025-04-27T14:31:45Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684827377,56,Back,5685147065,213,0.00,5685147061,141,10.3,5685147063,212,1.4,5685147059,140,38.6,5685148107,236,,5685288817,233,655,5685148109,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103051,655,74,2,70,8,46yo78zak2j7kaxc5ak1fnm60,1,57.7,91.0,2025-04-27T13:27:02.771Z,2025-04-27T14:31:45Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5685288847,233,771,5684827259,56,Left,5684827261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807163393,1044,50,2,70,9,spvvjmk37iid7hsky9g3nce7,1,37.2,15.3,2025-04-27T13:27:02.945Z,2025-04-27T14:31:36Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5685150711,56,Back,5685150713,286,,5685154521,233,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807094231,608,7,2,70,9,46yo78zak2j7kaxc5ak1fnm60,1,62.8,84.7,2025-04-27T13:27:02.946Z,2025-04-27T14:31:34Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5685154451,56,Left,5685154475,233,1044,5685154479,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807164745,930,1,2,70,10,46yo78zak2j7kaxc5ak1fnm60,0,64.9,95.9,2025-04-27T13:27:03.945Z,2025-04-27T14:31:32Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5685158587,236,,5685158311,141,94.5,5685158313,212,1.3,5685158589,233,772,5685158315,213,5.49,5685158307,56,Left,5685158309,140,65.8,5685158593,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103109,772,74,2,70,10,spvvjmk37iid7hsky9g3nce7,1,36.4,4.9,2025-04-27T13:27:03.946Z,2025-04-27T14:31:29Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5685158639,233,930,5684827603,56,Back,5685158549,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103055,656,43,2,70,10,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T13:27:04.523Z,2025-04-27T13:27:08Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5684827609,144,61,5684827277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103067,657,5,2,70,11,46yo78zak2j7kaxc5ak1fnm60,1,66.0,102.0,2025-04-27T13:27:05.164Z,2025-04-27T14:32:30Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5684827347,56,Left,5684828141,233,773,5684827349,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103149,773,5,2,70,11,spvvjmk37iid7hsky9g3nce7,0,34.0,-2.0,2025-04-27T13:27:05.164Z,2025-04-27T14:32:30Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684827805,56,Back,5684827819,347,,5684828171,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103403,658,1,2,70,23,46yo78zak2j7kaxc5ak1fnm60,1,68.1,100.0,2025-04-27T13:27:17.379Z,2025-04-27T13:27:19Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5684829157,107,,5684829165,212,8.5,5684829167,213,3.64,5684829161,140,61.0,5684829163,141,95.9,5684829159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103413,659,1,2,70,25,46yo78zak2j7kaxc5ak1fnm60,1,61.0,95.9,2025-04-27T13:27:19.395Z,2025-04-27T13:27:20Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684829235,212,9.3,5684829231,140,68.1,5684829233,141,87.7,5684829237,213,5.64,5684829225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103507,660,1,2,70,26,46yo78zak2j7kaxc5ak1fnm60,1,68.1,87.7,2025-04-27T13:27:20.068Z,2025-04-27T13:27:24Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684829735,212,14.2,5684829729,56,Left,5684829737,213,2.77,5684829731,140,55.5,5684829733,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103521,661,1,2,70,29,46yo78zak2j7kaxc5ak1fnm60,1,60.4,88.4,2025-04-27T13:27:23.900Z,2025-04-27T13:27:24Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5684829785,56,Center,5684829793,141,69.0,5684829801,213,4.91,5684829797,212,13.5,5684829789,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103557,662,1,2,70,30,46yo78zak2j7kaxc5ak1fnm60,1,62.3,69.0,2025-04-27T13:27:24.539Z,2025-04-27T14:29:01Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,1.0,,5684830043,56,Center,5684830045,140,67.8,5684833133,210,13,5684830049,212,6.7,5684830051,213,5.75,5684830047,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103731,663,43,2,70,32,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T13:27:26.459Z,2025-04-27T13:58:09Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5684830863,56,Center,5685038963,144,3,5684830865,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103745,664,13,2,70,36,46yo78zak2j7kaxc5ak1fnm60,1,75.7,30.3,2025-04-27T13:27:29.963Z,2025-04-27T14:29:20Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5684830913,56,Center,5684833177,230,99.0,5684833167,55,662,5684833163,73,,5684833175,215,,5684833165,29,,5684833173,103,5.6,5684830911,18,,5684833179,231,5684831727,20,,5684830909,22,,5684833171,102,60,,,48.9,,,,,,,,,,,,,,,,,,
2807103879,665,5,2,70,37,46yo78zak2j7kaxc5ak1fnm60,0,101.4,54.8,2025-04-27T13:27:31.400Z,2025-04-27T14:32:31Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5684831661,346,,5684831659,56,Center,5684831801,233,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103721,776,5,2,70,37,spvvjmk37iid7hsky9g3nce7,1,-1.4,45.2,2025-04-27T13:27:31.400Z,2025-04-27T14:32:30Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5684830809,56,Back,5684831709,233,665,5684830811,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104111,777,1,2,70,51,spvvjmk37iid7hsky9g3nce7,1,3.2,54.2,2025-04-27T13:27:45.766Z,2025-04-27T13:27:48Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684832847,213,4.81,5684832851,237,,5684832843,141,37.9,5684832841,140,4.2,5684832839,56,Back,5684832845,212,11.1,5684832837,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104187,778,1,2,70,54,spvvjmk37iid7hsky9g3nce7,0,6.8,39.8,2025-04-27T13:27:48.773Z,2025-04-27T13:27:51Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5684833249,1,,5684833239,56,Back,5684833243,141,73.0,5684833241,140,37.3,5684833247,213,0.61,5684833237,155,,5684833245,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104299,666,5,2,71,2,46yo78zak2j7kaxc5ak1fnm60,0,84.8,-1.4,2025-04-27T13:27:55.964Z,2025-04-27T14:32:32Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,,,5684835849,233,779,5684833835,347,,5684833833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104285,779,5,2,71,2,spvvjmk37iid7hsky9g3nce7,1,15.2,101.4,2025-04-27T13:27:55.964Z,2025-04-27T14:32:31Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684835811,233,666,5684833761,56,Back,5684833763,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104389,780,1,2,71,4,spvvjmk37iid7hsky9g3nce7,1,18.8,100.0,2025-04-27T13:27:58.790Z,2025-04-27T13:28:00Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684834307,56,Back,5684834313,212,10.1,5684834311,141,87.5,5684834305,107,,5684834309,140,16.6,5684834315,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104401,781,50,2,71,6,spvvjmk37iid7hsky9g3nce7,1,18.2,84.8,2025-04-27T13:28:00.726Z,2025-04-27T13:28:06Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5684834393,285,,5684834389,56,Back,5684834521,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104415,668,7,2,71,6,46yo78zak2j7kaxc5ak1fnm60,0,81.8,15.2,2025-04-27T13:28:00.727Z,2025-04-27T13:28:05Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684834475,233,781,5684834445,286,,5684834443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104395,667,83,2,71,6,46yo78zak2j7kaxc5ak1fnm60,0,79.2,19.2,2025-04-27T13:28:00.811Z,2025-04-27T13:28:05Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684834851,399,to4j02so007q7mkqpnrrumtw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104425,782,50,2,71,8,spvvjmk37iid7hsky9g3nce7,1,17.6,86.6,2025-04-27T13:28:02.805Z,2025-04-27T13:28:09Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5684834489,285,,5684835095,233,669,5684834487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104523,669,7,2,71,8,46yo78zak2j7kaxc5ak1fnm60,1,82.4,13.4,2025-04-27T13:28:02.806Z,2025-04-27T13:28:11Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684834961,56,Right,5684835019,233,782,5684834965,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104539,783,61,2,71,10,spvvjmk37iid7hsky9g3nce7,1,18.1,96.2,2025-04-27T13:28:04.536Z,2025-04-27T13:58:35Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5684835045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104623,670,5,2,71,12,46yo78zak2j7kaxc5ak1fnm60,1,81.8,-1.5,2025-04-27T13:28:06.022Z,2025-04-27T14:21:06Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684835449,347,,5685210409,233,784,5685040763,361,,5684835447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104685,784,5,2,71,12,spvvjmk37iid7hsky9g3nce7,0,18.2,101.5,2025-04-27T13:28:06.022Z,2025-04-27T14:32:32Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5685040805,361,,5684835779,347,,5684835935,233,670,5684835777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104883,671,1,2,71,25,46yo78zak2j7kaxc5ak1fnm60,1,82.5,0.0,2025-04-27T13:28:19.587Z,2025-04-27T13:28:22Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684836973,212,10.5,5684836971,141,14.1,5684836965,56,Right,5684836969,140,82.6,5684836975,213,1.56,5684836963,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104903,672,1,2,71,28,46yo78zak2j7kaxc5ak1fnm60,1,82.6,14.1,2025-04-27T13:28:21.995Z,2025-04-27T13:28:23Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684837099,213,5.14,5684837091,56,Right,5684837093,140,84.5,5684837097,212,4.8,5684837095,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104913,673,1,2,71,29,46yo78zak2j7kaxc5ak1fnm60,1,84.5,7.3,2025-04-27T13:28:23.604Z,2025-04-27T13:28:24Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684837165,56,Right,5684837171,140,82.1,5684837173,141,19.5,5684837181,213,1.87,5684837177,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104939,674,1,2,71,30,46yo78zak2j7kaxc5ak1fnm60,1,82.1,19.5,2025-04-27T13:28:24.564Z,2025-04-27T13:28:26Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684837307,140,94.6,5684837305,56,Center,5684837313,213,0.12,5684837311,212,13.2,5684837309,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105017,675,1,2,71,32,46yo78zak2j7kaxc5ak1fnm60,1,94.7,21.8,2025-04-27T13:28:26.571Z,2025-04-27T14:21:17Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,1.0,,5684837695,141,59.9,5685211739,210,13,5685211741,154,,5684837693,140,92.2,5684837691,56,Center,5684837697,212,26.0,5684837687,2,,5684837699,213,1.67,5684837689,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105027,676,13,2,71,35,46yo78zak2j7kaxc5ak1fnm60,1,91.9,64.1,2025-04-27T13:28:29.067Z,2025-04-27T14:21:17Z,46ups8z9vhv73u0op2ld07wus,A. Hedén Lindskog,,,5685211821,230,99.1,5685211793,29,,5685210569,328,,5685211795,154,,5685210561,15,,5685210571,153,,5685211797,55,675,5685211807,103,20.8,5685211791,73,5685211825,231,53.1,5685211817,147,58.1,5684837751,56,Center,5685211805,102,,59.3,5685211813,146,99.5,5684837747,22,5685210565,64,,,,,,,,,,
2807105271,786,1,2,71,47,spvvjmk37iid7hsky9g3nce7,1,11.4,41.3,2025-04-27T13:28:40.952Z,2025-04-27T13:29:06Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5684841999,189,,5684839107,141,54.8,5684839099,123,,5684839101,56,Back,5684839103,140,12.7,5684839111,212,9.3,5684839113,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105337,787,1,2,71,48,spvvjmk37iid7hsky9g3nce7,1,12.1,55.7,2025-04-27T13:28:42.054Z,2025-04-27T13:28:44Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684839367,140,18.8,5684839365,56,Back,5684839371,212,7.2,5684839373,213,6.06,5684839369,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105361,677,45,2,71,49,46yo78zak2j7kaxc5ak1fnm60,0,77.4,47.2,2025-04-27T13:28:42.966Z,2025-04-27T14:20:54Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684839525,286,,5685043659,233,964,5684839523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807129345,964,3,2,71,49,spvvjmk37iid7hsky9g3nce7,1,22.6,52.8,2025-04-27T13:28:42.966Z,2025-04-27T14:20:54Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5685043651,233,677,5685043635,285,,5685043633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105345,788,43,2,71,49,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-27T13:28:43.862Z,2025-04-27T13:29:47Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5684839593,233,677,5684846519,144,3,5684839447,285,0,5684839445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105401,789,1,2,71,51,spvvjmk37iid7hsky9g3nce7,1,32.1,57.8,2025-04-27T13:28:45.126Z,2025-04-27T13:28:46Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5684839739,141,70.6,5684839741,212,9.0,5684839743,213,1.31,5684839735,56,Back,5684839737,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105463,790,1,2,71,51,spvvjmk37iid7hsky9g3nce7,1,34.3,70.0,2025-04-27T13:28:45.862Z,2025-04-27T13:28:49Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684840093,212,14.1,5684840091,141,50.6,5684840095,213,4.35,5684840119,156,,5684840089,140,29.6,5684840087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105545,791,1,2,71,55,spvvjmk37iid7hsky9g3nce7,1,29.6,50.6,2025-04-27T13:28:49.886Z,2025-04-27T13:28:53Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684840563,141,67.0,5684840559,56,Back,5684840561,140,26.1,5684840567,213,1.89,5684840565,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105573,792,1,2,71,59,spvvjmk37iid7hsky9g3nce7,1,27.1,67.0,2025-04-27T13:28:53.126Z,2025-04-27T13:28:54Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684840687,213,5.79,5684840685,212,8.8,5684840679,56,Back,5684840681,140,34.5,5684840683,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105593,793,1,2,72,0,spvvjmk37iid7hsky9g3nce7,1,34.5,60.8,2025-04-27T13:28:54.342Z,2025-04-27T13:28:55Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684840775,213,2.43,5684840767,140,28.5,5684840765,56,Back,5684840773,212,8.3,5684840771,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105683,794,1,2,72,1,spvvjmk37iid7hsky9g3nce7,1,28.3,68.8,2025-04-27T13:28:55.110Z,2025-04-27T13:28:59Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684841241,213,4.28,5684841239,212,9.7,5684841225,56,Back,5684841235,141,55.8,5684841231,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105697,795,1,2,72,4,spvvjmk37iid7hsky9g3nce7,1,24.4,55.8,2025-04-27T13:28:58.902Z,2025-04-27T13:28:59Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684841303,213,0.42,5684841297,141,64.3,5684841291,56,Back,5684841293,140,36.7,5684841299,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105745,796,1,2,72,5,spvvjmk37iid7hsky9g3nce7,0,36.9,64.5,2025-04-27T13:28:59.846Z,2025-04-27T13:29:01Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684841563,140,42.8,5684841561,56,Back,5684841569,213,1.04,5684841565,141,79.9,5684841567,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105853,679,1,2,72,9,46yo78zak2j7kaxc5ak1fnm60,1,47.0,24.0,2025-04-27T13:29:03.492Z,2025-04-27T13:29:07Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684842151,213,2.08,5684842147,141,39.8,5684842149,212,12.3,5684842145,140,41.3,5684842143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105881,680,1,2,72,13,46yo78zak2j7kaxc5ak1fnm60,1,39.7,33.7,2025-04-27T13:29:07.412Z,2025-04-27T13:29:08Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684842315,212,12.2,5684842317,213,4.57,5684842309,56,Back,5684842313,141,15.9,5684842311,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105925,681,1,2,72,14,46yo78zak2j7kaxc5ak1fnm60,1,37.5,13.7,2025-04-27T13:29:08.308Z,2025-04-27T13:29:10Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684842507,140,26.0,5684842505,56,Back,5684842513,213,2.50,5684842511,212,15.1,5684842509,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105997,682,1,2,72,16,46yo78zak2j7kaxc5ak1fnm60,1,25.9,27.6,2025-04-27T13:29:10.371Z,2025-04-27T13:29:14Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684842913,141,52.2,5684842911,140,21.3,5684842915,212,17.4,5684842917,213,1.85,5684842909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106023,683,1,2,72,20,46yo78zak2j7kaxc5ak1fnm60,0,22.2,64.5,2025-04-27T13:29:14.036Z,2025-04-27T13:29:16Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684843081,1,,5684843059,196,,5684843063,140,30.2,5684843061,56,Back,5684843075,213,4.90,5684843067,141,0.0,5684843071,212,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106025,684,5,2,72,22,46yo78zak2j7kaxc5ak1fnm60,0,30.8,-1.4,2025-04-27T13:29:16.245Z,2025-04-27T13:29:20Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684843463,233,797,5684843093,56,Back,5684843095,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106077,797,5,2,72,22,spvvjmk37iid7hsky9g3nce7,1,69.2,101.4,2025-04-27T13:29:16.245Z,2025-04-27T14:32:32Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684843429,233,684,5684843363,56,Left,5684843367,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106339,798,1,2,72,37,spvvjmk37iid7hsky9g3nce7,0,68.4,100.0,2025-04-27T13:29:31.270Z,2025-04-27T13:29:32Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684844817,141,82.1,5684844815,140,78.6,5684844819,212,16.9,5684844823,213,5.40,5684844811,107,,5684844813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106409,685,4,2,72,41,46yo78zak2j7kaxc5ak1fnm60,1,20.6,23.2,2025-04-27T13:29:35.029Z,2025-04-27T13:29:42Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684845517,233,799,5684845457,285,,5684845453,56,Back,5684845451,294,,5684845449,13,,5684845455,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106375,799,4,2,72,41,spvvjmk37iid7hsky9g3nce7,0,79.4,76.8,2025-04-27T13:29:35.030Z,2025-04-27T13:30:04Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684848407,294,,5684845147,152,,5684845151,286,,5684845143,13,,5684845541,233,685,5684845145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106613,686,1,2,72,50,46yo78zak2j7kaxc5ak1fnm60,1,20.3,31.5,2025-04-27T13:29:44.004Z,2025-04-27T13:29:46Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684846343,141,48.4,5684846341,140,15.1,5684846339,56,Back,5684846347,213,2.01,5684846335,5,,5684846345,212,12.7,5684846337,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106691,687,1,2,72,52,46yo78zak2j7kaxc5ak1fnm60,1,14.9,52.4,2025-04-27T13:29:46.267Z,2025-04-27T13:29:50Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684846867,213,1.17,5684846865,212,20.6,5684846859,56,Back,5684846863,141,80.3,5684846861,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106709,688,1,2,72,56,46yo78zak2j7kaxc5ak1fnm60,0,24.5,76.1,2025-04-27T13:29:50.332Z,2025-04-27T13:29:51Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5684846937,140,24.0,5684846947,213,4.68,5684846941,141,55.2,5684846943,212,14.2,5684846933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106735,800,1,2,72,57,spvvjmk37iid7hsky9g3nce7,0,65.1,51.5,2025-04-27T13:29:51.686Z,2025-04-27T13:29:52Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684847111,213,5.30,5684847109,212,5.1,5684847099,140,67.8,5684847103,141,45.2,5684847093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
