id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2815085251,779,1,2,73,36,evf5hhqgnjhwjsth1m6pawxdp,1,59.1,27.3,2025-05-15T19:47:46.537Z,2025-05-15T19:47:47Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5729070553,212,14.9,5729070547,56,Back,5729070555,213,3.74,5729070551,141,15.0,5729070549,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085277,780,1,2,73,39,evf5hhqgnjhwjsth1m6pawxdp,1,52.5,13.5,2025-05-15T19:47:49.625Z,2025-05-15T19:47:51Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729070713,212,9.0,5729070707,56,Right,5729070709,140,60.9,5729070711,141,16.2,5729070715,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085297,781,1,2,73,41,evf5hhqgnjhwjsth1m6pawxdp,1,61.0,15.9,2025-05-15T19:47:51.657Z,2025-05-15T19:47:53Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5729070799,213,5.01,5729070795,141,4.3,5729070791,56,Right,5729070793,140,63.3,5729070797,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085307,782,1,2,73,43,evf5hhqgnjhwjsth1m6pawxdp,1,63.3,4.3,2025-05-15T19:47:53.530Z,2025-05-15T19:47:54Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5729070853,56,Right,5729070857,141,12.6,5729070859,212,12.5,5729070855,140,52.7,5729070861,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085323,783,1,2,73,44,evf5hhqgnjhwjsth1m6pawxdp,1,52.3,12.6,2025-05-15T19:47:54.777Z,2025-05-15T19:47:55Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729070939,140,64.3,5729070945,213,6.13,5729070941,141,9.7,5729070943,212,12.8,5729070937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085335,784,1,2,73,45,evf5hhqgnjhwjsth1m6pawxdp,1,64.3,9.7,2025-05-15T19:47:55.688Z,2025-05-15T19:47:57Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5729070981,212,19.3,5729070977,140,46.2,5729070979,141,14.4,5729070983,213,2.97,5729070975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085367,785,1,2,73,46,evf5hhqgnjhwjsth1m6pawxdp,1,48.0,14.3,2025-05-15T19:47:56.921Z,2025-05-15T19:48:00Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729071115,212,24.7,5729071117,213,1.40,5729071113,141,50.1,5729071111,140,51.9,5729071109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085395,786,1,2,73,50,evf5hhqgnjhwjsth1m6pawxdp,1,61.2,65.4,2025-05-15T19:48:00.441Z,2025-05-15T19:48:04Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5729071279,56,Left,5729071283,141,95.6,5729071287,213,1.06,5729071281,140,72.1,5729071285,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085417,787,1,2,73,53,evf5hhqgnjhwjsth1m6pawxdp,1,73.2,92.1,2025-05-15T19:48:03.977Z,2025-05-15T19:48:06Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729071387,56,Center,5729071393,212,13.1,5729071395,213,4.17,5729071389,140,66.8,5729071391,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085423,788,1,2,73,55,evf5hhqgnjhwjsth1m6pawxdp,1,67.1,76.3,2025-05-15T19:48:06.026Z,2025-05-15T19:48:07Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5729071421,141,89.0,5729071417,56,Left,5729071425,213,2.13,5729071423,212,10.2,5729071419,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085433,789,1,2,73,57,evf5hhqgnjhwjsth1m6pawxdp,0,65.9,90.0,2025-05-15T19:48:07.658Z,2025-05-15T19:48:09Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729071481,56,Left,5729071485,141,82.6,5729071489,213,4.15,5729071487,212,5.9,5729071483,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085437,606,61,2,74,0,cfvya7igkhkas7wvsktwz6j8k,1,35.1,31.3,2025-05-15T19:48:10.249Z,2025-05-15T19:57:30Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5729071503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085481,790,1,2,74,3,evf5hhqgnjhwjsth1m6pawxdp,1,64.4,58.2,2025-05-15T19:48:13.209Z,2025-05-15T19:48:17Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729071747,56,Center,5729071753,212,20.6,5729071749,140,61.7,5729071751,141,28.2,5729071755,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085495,791,1,2,74,7,evf5hhqgnjhwjsth1m6pawxdp,1,62.0,26.4,2025-05-15T19:48:17.465Z,2025-05-15T19:48:21Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729071831,140,87.0,5729071829,56,Left,5729071839,1,,5729071827,196,,5729071837,213,1.02,5729071833,141,89.4,5729071825,155,,5729071835,212,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085517,792,1,2,74,10,evf5hhqgnjhwjsth1m6pawxdp,0,83.5,89.6,2025-05-15T19:48:21.049Z,2025-05-15T19:48:23Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5729071945,1,,5729071939,141,37.3,5729071935,56,Center,5729071941,212,39.9,5729071931,2,,5729071943,213,5.18,5729071933,155,,5729071937,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085525,607,5,2,74,13,cfvya7igkhkas7wvsktwz6j8k,1,-0.9,62.2,2025-05-15T19:48:23.837Z,2025-05-15T19:52:14Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5729071959,346,,5729071957,56,Back,5729072443,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085615,793,5,2,74,13,evf5hhqgnjhwjsth1m6pawxdp,0,100.9,37.8,2025-05-15T19:48:23.837Z,2025-05-15T19:52:15Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5729072427,56,Center,5729072461,233,607,5729072431,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085733,608,1,2,74,42,cfvya7igkhkas7wvsktwz6j8k,0,5.2,44.9,2025-05-15T19:48:52.188Z,2025-05-15T19:48:55Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5729073147,1,,5729073143,212,67.6,5729073141,141,33.0,5729073149,74,,5729073135,124,,5729073137,56,Center,5729073145,213,6.16,5729073139,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085777,794,1,2,74,47,evf5hhqgnjhwjsth1m6pawxdp,0,33.8,66.0,2025-05-15T19:48:57.353Z,2025-05-15T19:48:58Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729073385,140,62.4,5729073387,141,71.8,5729073383,56,Center,5729073381,3,,5729073389,212,30.3,5729073391,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085807,609,1,2,74,49,cfvya7igkhkas7wvsktwz6j8k,0,36.1,35.5,2025-05-15T19:48:59.339Z,2025-05-15T19:57:59Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5729073561,212,21.7,5729073559,141,53.7,5729073555,56,Center,5729073557,140,53.1,5729073553,3,,5729073563,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085825,795,44,2,74,51,evf5hhqgnjhwjsth1m6pawxdp,1,58.8,61.8,2025-05-15T19:49:01.482Z,2025-05-15T20:05:21Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5729073633,286,,5729073631,56,Center,5729075131,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085813,610,44,2,74,51,cfvya7igkhkas7wvsktwz6j8k,0,41.2,38.2,2025-05-15T19:49:01.483Z,2025-05-15T20:05:21Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5729075079,233,795,5729073581,285,,5729073579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085815,611,43,2,74,51,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T19:49:01.803Z,2025-05-15T19:58:01Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5729073595,212,1.7,5729089115,144,1,5729073589,56,Back,5729073591,140,46.6,5729073587,3,0,5729073593,141,47.9,5729073597,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085833,796,61,2,74,51,evf5hhqgnjhwjsth1m6pawxdp,1,60.4,66.1,2025-05-15T19:49:01.865Z,2025-05-15T19:58:03Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5729073673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085867,798,1,2,74,55,evf5hhqgnjhwjsth1m6pawxdp,1,47.8,44.8,2025-05-15T19:49:05.132Z,2025-05-15T19:49:08Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5729073869,213,3.64,5729073861,56,Back,5729073863,140,41.7,5729073867,212,7.3,5729073865,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085877,799,1,2,74,58,evf5hhqgnjhwjsth1m6pawxdp,1,41.7,39.7,2025-05-15T19:49:08.714Z,2025-05-15T19:49:10Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729073907,141,62.1,5729073903,56,Back,5729073911,213,1.64,5729073909,212,15.3,5729073905,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085883,800,1,2,75,0,evf5hhqgnjhwjsth1m6pawxdp,1,41.1,66.1,2025-05-15T19:49:10.635Z,2025-05-15T19:49:12Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729073957,140,54.4,5729073963,213,0.29,5729073961,212,14.6,5729073955,56,Center,5729073959,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085887,801,1,2,75,1,evf5hhqgnjhwjsth1m6pawxdp,1,54.6,73.2,2025-05-15T19:49:11.898Z,2025-05-15T19:49:13Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5729073991,213,0.96,5729073989,212,17.9,5729073987,141,94.8,5729073983,56,Left,5729073985,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085901,802,1,2,75,3,evf5hhqgnjhwjsth1m6pawxdp,0,64.3,94.8,2025-05-15T19:49:13.082Z,2025-05-15T19:49:14Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5729074069,140,89.0,5729074073,212,26.9,5729074075,213,6.01,5729074071,141,84.2,5729074067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085903,612,8,2,75,5,cfvya7igkhkas7wvsktwz6j8k,1,12.1,13.8,2025-05-15T19:49:15.371Z,2025-05-15T19:49:15Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5729074077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085909,613,5,2,75,6,cfvya7igkhkas7wvsktwz6j8k,0,12.8,-1.8,2025-05-15T19:49:16.155Z,2025-05-15T19:52:15Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5729074707,233,803,5729074085,56,Back,5729074087,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085907,803,5,2,75,6,evf5hhqgnjhwjsth1m6pawxdp,1,87.2,101.8,2025-05-15T19:49:16.155Z,2025-05-15T19:52:15Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729074687,233,613,5729074083,347,,5729074081,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085923,804,1,2,75,10,evf5hhqgnjhwjsth1m6pawxdp,1,91.2,100.0,2025-05-15T19:49:20.122Z,2025-05-15T19:49:37Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729074177,212,15.8,5729074173,140,77.3,5729074171,56,Left,5729074179,213,3.54,5729074175,141,93.0,5729074781,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085929,805,1,2,75,11,evf5hhqgnjhwjsth1m6pawxdp,1,71.0,89.4,2025-05-15T19:49:21.994Z,2025-05-15T19:49:23Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5729074217,212,11.5,5729074213,140,60.1,5729074211,56,Left,5729074219,213,3.09,5729074215,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085935,806,1,2,75,13,evf5hhqgnjhwjsth1m6pawxdp,0,60.1,90.2,2025-05-15T19:49:23.738Z,2025-05-15T19:49:24Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729074253,212,11.4,5729074247,56,Left,5729074255,213,6.12,5729074251,141,87.4,5729074249,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085951,615,4,2,75,16,cfvya7igkhkas7wvsktwz6j8k,1,25.2,11.2,2025-05-15T19:49:26.444Z,2025-05-15T19:52:19Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5729074321,56,Back,5729074575,295,,5729074573,13,,5729074577,152,,5729074579,285,,5729074597,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815085959,807,4,2,75,16,evf5hhqgnjhwjsth1m6pawxdp,0,74.8,88.8,2025-05-15T19:49:26.445Z,2025-05-15T19:52:19Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729074605,233,615,5729074413,286,,5729074407,295,,5729074409,56,Left,5729074405,13,,5729074411,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086125,616,1,2,75,42,cfvya7igkhkas7wvsktwz6j8k,1,27.4,13.4,2025-05-15T19:49:52.171Z,2025-05-15T19:49:57Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5729075331,152,,5729075339,212,47.7,5729075329,157,,5729075337,141,28.9,5729075327,5,,5729075333,56,Center,5729075341,213,0.22,5729075335,140,71.7,5729075343,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086137,617,1,2,75,46,cfvya7igkhkas7wvsktwz6j8k,1,67.8,30.7,2025-05-15T19:49:56.843Z,2025-05-15T19:49:58Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5729075435,141,21.9,5729075439,213,5.24,5729075429,155,,5729075431,56,Center,5729075433,140,71.1,5729075437,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086145,618,1,2,75,48,cfvya7igkhkas7wvsktwz6j8k,0,67.6,22.2,2025-05-15T19:49:58.635Z,2025-05-15T19:49:59Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5729075475,212,20.1,5729075465,157,,5729075479,213,0.32,5729075467,56,Center,5729075471,141,31.5,5729075469,140,85.8,5729075481,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086155,808,1,2,75,49,evf5hhqgnjhwjsth1m6pawxdp,1,30.0,63.6,2025-05-15T19:49:59.611Z,2025-05-15T19:50:01Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729075533,3,,5729075543,213,1.01,5729075537,140,33.6,5729075535,56,Back,5729075539,141,72.4,5729075541,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086167,810,1,2,75,51,evf5hhqgnjhwjsth1m6pawxdp,1,32.5,71.1,2025-05-15T19:50:01.466Z,2025-05-15T19:50:03Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5729075597,56,Back,5729075601,141,82.1,5729075605,213,2.25,5729075599,140,26.7,5729075603,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086205,811,1,2,75,52,evf5hhqgnjhwjsth1m6pawxdp,0,23.8,87.1,2025-05-15T19:50:02.938Z,2025-05-15T19:50:07Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729075765,141,39.1,5729075759,157,,5729075771,1,,5729075767,212,61.5,5729075763,140,73.4,5729075761,56,Center,5729075769,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086215,620,1,2,75,58,cfvya7igkhkas7wvsktwz6j8k,1,28.8,62.0,2025-05-15T19:50:08.474Z,2025-05-15T19:50:09Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5729075829,140,9.4,5729075835,213,3.58,5729075831,141,47.9,5729075833,212,22.5,5729075827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086241,621,1,2,75,59,cfvya7igkhkas7wvsktwz6j8k,1,9.2,47.8,2025-05-15T19:50:09.387Z,2025-05-15T19:50:12Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5729075955,213,5.35,5729075949,140,20.5,5729075951,141,24.1,5729075947,56,Back,5729075953,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086261,622,1,2,76,2,cfvya7igkhkas7wvsktwz6j8k,0,20.4,20.7,2025-05-15T19:50:12.765Z,2025-05-15T19:50:18Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5729076037,157,,5729076045,212,60.6,5729076039,56,Center,5729076043,141,64.5,5729076047,213,0.51,5729076049,1,,5729076041,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086275,812,44,2,76,6,evf5hhqgnjhwjsth1m6pawxdp,1,32.0,36.2,2025-05-15T19:50:16.360Z,2025-05-15T20:25:19Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729076113,56,Back,5729076121,233,623,5729076115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086265,623,44,2,76,6,cfvya7igkhkas7wvsktwz6j8k,0,68.0,63.8,2025-05-15T19:50:16.361Z,2025-05-15T20:25:21Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5729076057,56,Center,5729076133,233,812,5729076059,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815097127,781,43,2,76,7,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-15T19:50:17.080Z,2025-05-15T20:25:42Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5729137805,144,1,5729137523,56,Center,5729137527,141,32.8,5729137529,212,17.1,5729137531,213,5.40,5729137521,3,0,5729137525,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086289,814,1,2,76,9,evf5hhqgnjhwjsth1m6pawxdp,1,43.4,36.3,2025-05-15T19:50:19.706Z,2025-05-15T19:50:21Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729076187,212,9.4,5729076183,140,47.7,5729076181,56,Back,5729076189,213,1.07,5729076185,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086297,815,1,2,76,10,evf5hhqgnjhwjsth1m6pawxdp,1,47.7,48.4,2025-05-15T19:50:21.002Z,2025-05-15T19:50:22Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5729076227,56,Center,5729076233,212,10.5,5729076231,141,39.2,5729076229,140,55.7,5729076235,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086317,816,1,2,76,12,evf5hhqgnjhwjsth1m6pawxdp,1,60.8,42.8,2025-05-15T19:50:22.730Z,2025-05-15T19:50:26Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729076357,212,28.0,5729076353,140,84.2,5729076351,56,Center,5729076355,141,62.4,5729076359,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086335,818,1,2,76,18,evf5hhqgnjhwjsth1m6pawxdp,0,95.4,70.9,2025-05-15T19:50:28.394Z,2025-05-15T19:50:29Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5729076431,140,89.6,5729076435,212,17.6,5729076429,56,Center,5729076437,213,4.36,5729076433,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086347,624,12,2,76,19,cfvya7igkhkas7wvsktwz6j8k,1,13.1,54.0,2025-05-15T19:50:29.883Z,2025-05-15T19:50:32Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5729076515,140,13.2,5729076519,212,37.7,5729076517,141,0.0,5729076521,213,4.72,5729076531,167,,5729076513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086349,625,5,2,76,21,cfvya7igkhkas7wvsktwz6j8k,0,13.6,-1.6,2025-05-15T19:50:32.035Z,2025-05-15T19:50:34Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5729076523,56,Back,5729076539,233,819,5729076525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086353,819,5,2,76,21,evf5hhqgnjhwjsth1m6pawxdp,1,86.4,101.6,2025-05-15T19:50:32.035Z,2025-05-15T19:52:15Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5729076527,56,Left,5729076533,233,625,5729076529,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086379,820,1,2,76,26,evf5hhqgnjhwjsth1m6pawxdp,1,85.5,100.0,2025-05-15T19:50:36.138Z,2025-05-15T19:50:38Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729076697,141,88.6,5729076701,213,4.74,5729076693,56,Left,5729076691,107,,5729076699,212,9.1,5729076695,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086383,821,1,2,76,27,evf5hhqgnjhwjsth1m6pawxdp,1,85.7,88.6,2025-05-15T19:50:37.658Z,2025-05-15T19:50:39Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5729076747,140,82.7,5729076753,213,1.98,5729076749,141,99.3,5729076745,56,Left,5729076751,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086393,822,1,2,76,29,evf5hhqgnjhwjsth1m6pawxdp,1,83.4,93.8,2025-05-15T19:50:39.754Z,2025-05-15T19:50:41Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729076835,213,6.08,5729076831,212,5.1,5729076821,56,Left,5729076823,140,88.2,5729076827,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086405,823,1,2,76,31,evf5hhqgnjhwjsth1m6pawxdp,1,88.3,91.4,2025-05-15T19:50:41.210Z,2025-05-15T19:50:44Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5729076915,213,4.78,5729076905,155,,5729076909,140,90.5,5729076911,141,43.4,5729076903,2,,5729076913,212,32.7,5729076907,56,Center,5729076917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086407,824,61,2,76,34,evf5hhqgnjhwjsth1m6pawxdp,0,90.5,43.4,2025-05-15T19:50:44.732Z,2025-05-15T19:50:45Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5729076921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086423,626,12,2,76,35,cfvya7igkhkas7wvsktwz6j8k,1,8.7,60.5,2025-05-15T19:50:45.692Z,2025-05-15T19:50:48Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5729076993,213,4.68,5729076987,140,8.1,5729076991,212,20.9,5729076985,56,Back,5729076989,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086425,627,12,2,76,38,cfvya7igkhkas7wvsktwz6j8k,1,8.3,37.1,2025-05-15T19:50:48.346Z,2025-05-15T19:50:49Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5729076997,140,16.6,5729077001,212,12.0,5729077005,15,,5729076999,141,25.0,5729076995,56,Back,5729077003,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086439,825,1,2,76,41,evf5hhqgnjhwjsth1m6pawxdp,0,86.9,92.0,2025-05-15T19:50:51.371Z,2025-05-15T19:50:51Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5729077105,56,Left,5729077107,140,87.2,5729077103,155,,5729077113,213,4.82,5729077101,2,,5729077111,212,2.9,5729077109,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086445,628,61,2,76,42,cfvya7igkhkas7wvsktwz6j8k,1,15.6,14.6,2025-05-15T19:50:52.924Z,2025-05-15T19:50:53Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5729077131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086475,826,1,2,76,46,evf5hhqgnjhwjsth1m6pawxdp,1,61.1,90.9,2025-05-15T19:50:56.490Z,2025-05-15T19:50:58Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5729077291,141,50.6,5729077289,140,48.6,5729077295,213,4.27,5729077293,212,30.4,5729077287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815086495,827,1,2,76,48,evf5hhqgnjhwjsth1m6pawxdp,1,54.4,49.3,2025-05-15T19:50:58.411Z,2025-05-15T19:51:01Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5729077433,212,15.9,5729077427,56,Center,5729077435,213,0.98,5729077429,140,62.8,5729077431,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
