id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808129691,769,83,2,84,4,93ohqui2qgqm8408viwmm1ken,0,38.5,93.9,2025-04-29T18:42:10.042Z,2025-04-29T18:42:12Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5690568299,399,1dvhwhz4n5f9cf4ts58rfu21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129697,770,43,2,84,4,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T18:42:10.473Z,2025-04-29T18:42:12Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5690568321,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129709,731,61,2,84,7,cfvya7igkhkas7wvsktwz6j8k,0,65.8,5.6,2025-04-29T18:42:12.844Z,2025-04-29T18:42:13Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690568323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129715,732,5,2,84,7,cfvya7igkhkas7wvsktwz6j8k,0,66.5,-1.7,2025-04-29T18:42:13.530Z,2025-04-29T18:57:43Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690568355,233,771,5690568343,347,,5690568341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129713,771,5,2,84,7,93ohqui2qgqm8408viwmm1ken,1,33.5,101.7,2025-04-29T18:42:13.530Z,2025-04-29T18:57:42Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5690568335,347,,5690568333,56,Back,5690568351,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129761,772,1,2,84,28,93ohqui2qgqm8408viwmm1ken,0,30.9,100.0,2025-04-29T18:42:34.171Z,2025-04-29T18:42:35Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690568637,56,Left,5690568641,141,91.1,5690568647,1,,5690568639,140,54.9,5690568643,212,25.9,5690568635,107,,5690568645,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129765,733,8,2,84,30,cfvya7igkhkas7wvsktwz6j8k,1,46.4,12.8,2025-04-29T18:42:36.061Z,2025-05-01T14:00:58Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5692814277,385,,5690568659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129805,735,1,2,84,34,cfvya7igkhkas7wvsktwz6j8k,1,59.3,45.7,2025-04-29T18:42:39.627Z,2025-04-29T18:42:44Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690568849,213,2.07,5690568845,141,82.1,5690568843,140,46.5,5690568847,212,28.2,5690568841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129813,736,1,2,84,38,cfvya7igkhkas7wvsktwz6j8k,1,46.4,80.2,2025-04-29T18:42:44.204Z,2025-04-29T18:42:48Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5690568889,213,5.04,5690568885,141,50.0,5690568887,212,21.7,5690568881,56,Center,5690568883,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129819,737,1,2,84,42,cfvya7igkhkas7wvsktwz6j8k,1,55.0,44.0,2025-04-29T18:42:48.507Z,2025-04-29T18:42:52Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690568935,212,27.6,5690568931,140,69.4,5690568929,56,Right,5690568937,213,5.29,5690568933,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129841,738,1,2,84,46,cfvya7igkhkas7wvsktwz6j8k,1,72.0,11.0,2025-04-29T18:42:52.092Z,2025-04-29T18:42:58Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5690569091,141,8.5,5690569089,140,84.7,5690569095,213,6.16,5690569093,212,13.4,5690569087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129847,739,1,2,84,52,cfvya7igkhkas7wvsktwz6j8k,1,83.7,16.8,2025-04-29T18:42:58.331Z,2025-04-29T18:43:00Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5690569143,56,Right,5690569151,213,3.88,5690569149,212,6.8,5690569145,140,78.9,5690569147,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129853,740,1,2,84,54,cfvya7igkhkas7wvsktwz6j8k,1,76.5,9.2,2025-04-29T18:42:59.852Z,2025-04-29T18:43:02Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690569185,141,27.9,5690569189,213,1.74,5690569181,56,Center,5690569187,212,12.9,5690569183,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129869,741,1,2,84,56,cfvya7igkhkas7wvsktwz6j8k,1,72.1,38.3,2025-04-29T18:43:01.963Z,2025-05-01T14:01:56Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5690569273,213,1.72,5692815127,155,,5690569275,1,,5690569265,56,Left,5690569269,141,89.9,5690569267,140,67.1,5690569271,212,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129873,742,1,2,85,1,cfvya7igkhkas7wvsktwz6j8k,0,73.2,91.4,2025-04-29T18:43:07.596Z,2025-05-01T14:02:10Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5692815271,224,,5690569307,155,,5690569305,2,,5690569309,56,Right,5692815273,72,,5690569313,141,0.0,5690569317,213,4.96,5690569311,140,88.3,5690569319,1,,5690569315,212,64.8,5690569345,345,,,,,,,,,,,,,,,,,,,,,,
2808129881,743,5,2,85,7,cfvya7igkhkas7wvsktwz6j8k,0,84.2,-1.2,2025-04-29T18:43:12.907Z,2025-04-29T18:57:43Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690569357,56,Right,5690569399,233,773,5690569359,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129879,773,5,2,85,7,93ohqui2qgqm8408viwmm1ken,1,15.8,101.2,2025-04-29T18:43:12.907Z,2025-04-29T18:57:43Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690569355,347,,5690569361,233,743,5690569353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129909,774,1,2,85,23,93ohqui2qgqm8408viwmm1ken,0,12.9,100.0,2025-04-29T18:43:28.795Z,2025-04-29T18:43:31Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690569609,141,95.3,5690569605,56,Back,5690569615,213,6.08,5690569603,107,,5690569607,140,33.8,5690569611,212,22.4,5690569617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129911,744,8,2,85,25,cfvya7igkhkas7wvsktwz6j8k,1,58.9,12.8,2025-04-29T18:43:31.419Z,2025-05-01T14:02:33Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5692815565,385,,5690569619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129959,749,1,2,85,29,cfvya7igkhkas7wvsktwz6j8k,1,44.4,17.4,2025-04-29T18:43:35.107Z,2025-04-29T18:43:55Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690569925,141,9.1,5690569929,213,5.91,5690569927,212,15.6,5690569921,56,Right,5690569923,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129923,746,1,2,85,30,cfvya7igkhkas7wvsktwz6j8k,1,59.8,11.1,2025-04-29T18:43:35.884Z,2025-04-29T18:43:37Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690569673,140,65.3,5690569677,212,9.8,5690569671,56,Center,5690569675,141,22.7,5690569679,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129925,747,1,2,85,31,cfvya7igkhkas7wvsktwz6j8k,0,65.4,23.0,2025-04-29T18:43:37.371Z,2025-04-29T18:43:38Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5690569693,141,0.0,5690569695,212,16.6,5690569689,56,Right,5690569691,140,63.2,5690569697,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129927,748,5,2,85,32,cfvya7igkhkas7wvsktwz6j8k,0,64.8,-1.6,2025-04-29T18:43:38.095Z,2025-04-29T18:43:42Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5690569741,233,775,5690569701,347,,5690569699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129929,775,5,2,85,32,93ohqui2qgqm8408viwmm1ken,1,35.2,101.6,2025-04-29T18:43:38.095Z,2025-04-29T18:57:44Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690569735,233,748,5690569709,347,,5690569707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129983,776,1,2,85,51,93ohqui2qgqm8408viwmm1ken,0,39.6,100.0,2025-04-29T18:43:57.403Z,2025-04-29T18:44:02Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690570053,141,90.9,5690570049,56,Left,5690570047,107,,5690570055,212,24.9,5690570059,1,,5690570051,140,62.3,5690570057,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129979,750,44,2,85,54,cfvya7igkhkas7wvsktwz6j8k,1,32.5,11.4,2025-04-29T18:44:00.539Z,2025-04-29T19:05:39Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690570041,285,,5690570101,233,777,5690570039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129987,777,44,2,85,54,93ohqui2qgqm8408viwmm1ken,0,67.5,88.6,2025-04-29T18:44:00.540Z,2025-04-29T19:05:40Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5690570079,286,,5690570105,233,750,5690570077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129991,751,1,2,85,55,cfvya7igkhkas7wvsktwz6j8k,1,23.8,15.3,2025-04-29T18:44:00.860Z,2025-04-29T18:44:02Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690570095,213,5.42,5690570087,56,Back,5690570093,212,4.4,5690570085,3,,5690570091,141,10.4,5690570089,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808129997,753,1,2,85,56,cfvya7igkhkas7wvsktwz6j8k,1,26.6,10.1,2025-04-29T18:44:02.188Z,2025-04-29T18:44:05Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5690570125,141,14.3,5690570129,213,0.85,5690570121,56,Back,5690570127,212,3.8,5690570123,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130007,754,1,2,85,59,cfvya7igkhkas7wvsktwz6j8k,1,33.5,31.9,2025-04-29T18:44:05.388Z,2025-04-29T18:44:10Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690570187,212,23.8,5690570181,56,Back,5690570189,213,1.71,5690570185,141,66.6,5690570183,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130023,755,1,2,86,4,cfvya7igkhkas7wvsktwz6j8k,1,36.0,66.1,2025-04-29T18:44:10.187Z,2025-04-29T18:44:16Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5690570303,140,30.5,5690570307,212,20.0,5690570301,56,Back,5690570305,141,38.0,5690570309,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130039,756,1,2,86,10,cfvya7igkhkas7wvsktwz6j8k,1,40.3,19.9,2025-04-29T18:44:15.851Z,2025-05-01T14:03:37Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690570435,212,16.7,5690570431,140,54.6,5690570437,213,5.83,5690570429,56,Right,5690570433,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808521047,897,83,2,86,13,93ohqui2qgqm8408viwmm1ken,1,39.4,91.6,2025-04-29T18:44:18.671Z,2025-05-01T14:03:59Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5692817139,399,czrpc1phedwtryuc92x244yqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130041,757,3,2,86,14,cfvya7igkhkas7wvsktwz6j8k,0,64.8,10.7,2025-04-29T18:44:19.931Z,2025-05-01T14:03:47Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5692816887,464,,5690570449,286,,5690570451,211,,5690570447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130059,779,1,2,86,16,93ohqui2qgqm8408viwmm1ken,1,37.3,79.9,2025-04-29T18:44:22.427Z,2025-04-29T18:44:27Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690570555,213,5.02,5690570549,140,41.4,5690570553,212,14.1,5690570551,141,60.2,5690570547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130067,780,1,2,86,22,93ohqui2qgqm8408viwmm1ken,1,70.3,28.3,2025-04-29T18:44:27.723Z,2025-04-29T18:44:29Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5690570587,141,17.0,5690570583,56,Right,5690570585,140,74.0,5690570591,213,5.18,5690570589,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130071,781,1,2,86,23,93ohqui2qgqm8408viwmm1ken,0,74.0,17.0,2025-04-29T18:44:29.483Z,2025-05-01T14:04:15Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690570607,2,,5690570609,155,,5692817581,20,,5690570613,140,89.8,5690570611,56,Center,5690570617,212,22.0,5692817579,224,,5690570615,141,38.2,5690570619,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130073,758,12,2,86,24,cfvya7igkhkas7wvsktwz6j8k,1,9.5,53.6,2025-04-29T18:44:30.335Z,2025-05-01T14:05:44Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690570633,15,,5690570623,140,11.5,5690570621,56,Back,5690570627,212,11.1,5690570625,141,69.7,5690570629,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808521485,855,12,2,86,25,cfvya7igkhkas7wvsktwz6j8k,1,11.3,67.1,2025-04-29T18:44:31.002Z,2025-05-01T14:05:54Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5692819831,141,67.7,5692819825,15,,5692819829,140,25.5,5692819833,212,14.9,5692819835,213,0.03,5692819827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130081,759,43,2,86,28,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-29T18:44:34.459Z,2025-04-29T18:44:40Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5690570765,144,61,5690570679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130091,760,61,2,86,29,cfvya7igkhkas7wvsktwz6j8k,0,27.3,73.5,2025-04-29T18:44:34.715Z,2025-05-01T14:06:06Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5690570727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130085,782,43,2,86,29,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T18:44:34.716Z,2025-05-01T14:06:15Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5690570699,286,0,5692820477,144,7,5690570697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808521719,856,83,2,86,29,cfvya7igkhkas7wvsktwz6j8k,1,22.9,71.8,2025-04-29T18:44:35.460Z,2025-05-01T14:06:33Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5692821053,399,1pkp4fqrgj87mk6x7lhryt6vo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130087,783,1,2,86,30,93ohqui2qgqm8408viwmm1ken,1,70.8,27.4,2025-04-29T18:44:35.931Z,2025-04-29T18:44:36Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5690570703,140,62.9,5690570707,212,8.6,5690570701,56,Center,5690570705,141,30.6,5690570709,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130095,784,1,2,86,31,93ohqui2qgqm8408viwmm1ken,1,62.9,30.6,2025-04-29T18:44:36.795Z,2025-04-29T18:44:39Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690570753,140,70.4,5690570755,141,4.3,5690570759,213,5.13,5690570751,56,Right,5690570757,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130099,785,1,2,86,34,93ohqui2qgqm8408viwmm1ken,1,73.2,4.7,2025-04-29T18:44:39.659Z,2025-04-29T18:44:42Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690570785,212,11.3,5690570787,213,1.17,5690570781,140,77.4,5690570783,141,20.0,5690570779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130105,786,1,2,86,36,93ohqui2qgqm8408viwmm1ken,1,77.4,20.0,2025-04-29T18:44:41.867Z,2025-04-29T18:44:46Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5690570813,212,22.1,5690570809,140,86.8,5690570815,213,1.11,5690570807,56,Center,5690570811,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130107,787,50,2,86,38,93ohqui2qgqm8408viwmm1ken,1,88.2,46.3,2025-04-29T18:44:44.157Z,2025-05-01T14:52:06Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690570819,56,Center,5692899865,233,761,5692822195,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130111,761,7,2,86,38,cfvya7igkhkas7wvsktwz6j8k,1,11.8,53.7,2025-04-29T18:44:44.158Z,2025-05-01T14:52:05Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690570825,56,Back,5692822321,285,,5692899859,233,787,5692822599,178,,5692822597,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130129,762,12,2,86,42,cfvya7igkhkas7wvsktwz6j8k,1,11.8,55.1,2025-04-29T18:44:47.852Z,2025-04-29T19:00:32Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5690570941,56,Back,5690570947,212,22.7,5690570943,140,31.8,5690570945,141,42.5,5690570949,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130125,788,1,2,86,44,93ohqui2qgqm8408viwmm1ken,0,67.8,60.5,2025-04-29T18:44:50.130Z,2025-04-29T18:44:51Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690570915,140,90.8,5690570919,212,33.2,5690570921,213,5.53,5690570913,56,Center,5690570917,141,27.0,5690570923,1,,5690570911,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130135,763,52,2,86,47,cfvya7igkhkas7wvsktwz6j8k,1,11.7,67.3,2025-04-29T18:44:52.812Z,2025-05-01T14:07:58Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5692823661,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130181,764,1,2,86,58,cfvya7igkhkas7wvsktwz6j8k,0,12.3,55.1,2025-04-29T18:45:04.076Z,2025-04-29T18:45:12Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5690571183,213,6.01,5690571177,140,67.8,5690571185,1,,5690571175,56,Center,5690571181,212,60.5,5690571179,141,31.0,5690571173,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130185,765,44,2,87,5,cfvya7igkhkas7wvsktwz6j8k,1,63.6,31.4,2025-04-29T18:45:10.716Z,2025-04-29T18:59:27Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690587807,233,883,5690571205,56,Center,5690571207,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808133095,883,44,2,87,5,93ohqui2qgqm8408viwmm1ken,0,36.4,68.6,2025-04-29T18:45:10.717Z,2025-04-29T18:59:26Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690587719,285,,5690587717,56,Back,5690587811,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808133209,827,1,2,87,6,cfvya7igkhkas7wvsktwz6j8k,1,69.4,30.9,2025-04-29T18:45:11.603Z,2025-04-29T18:59:39Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690588251,3,,5690588257,141,32.9,5690588261,213,2.61,5690588259,212,2.7,5690588255,140,67.2,5690588253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130193,766,61,2,87,6,cfvya7igkhkas7wvsktwz6j8k,1,63.6,40.3,2025-04-29T18:45:12.442Z,2025-04-29T18:59:15Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5690571225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130199,790,1,2,87,7,93ohqui2qgqm8408viwmm1ken,1,28.3,46.0,2025-04-29T18:45:13.227Z,2025-04-29T18:59:34Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5690571257,141,18.0,5690571261,213,4.73,5690571259,212,19.0,5690571255,140,28.6,5690571253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130211,791,1,2,87,9,93ohqui2qgqm8408viwmm1ken,1,28.6,18.0,2025-04-29T18:45:15.435Z,2025-04-29T18:45:19Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690571327,213,1.56,5690571321,140,28.7,5690571325,212,9.9,5690571319,56,Back,5690571323,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130209,767,83,2,87,12,cfvya7igkhkas7wvsktwz6j8k,0,52.5,54.2,2025-04-29T18:45:18.076Z,2025-04-29T18:45:23Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5690571383,399,azcjwvw9799e6bawnlcb0lt2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130215,792,1,2,87,16,93ohqui2qgqm8408viwmm1ken,1,29.9,39.2,2025-04-29T18:45:21.660Z,2025-04-29T18:45:22Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690571365,212,30.3,5690571361,140,22.4,5690571359,56,Back,5690571367,213,1.83,5690571363,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130223,793,1,2,87,17,93ohqui2qgqm8408viwmm1ken,1,22.4,82.3,2025-04-29T18:45:22.680Z,2025-04-29T18:45:24Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690571401,141,89.3,5690571405,213,0.39,5690571399,140,33.5,5690571397,56,Back,5690571403,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130225,768,45,2,87,18,cfvya7igkhkas7wvsktwz6j8k,0,58.9,14.4,2025-04-29T18:45:24.411Z,2025-05-01T14:52:07Z,czrpc1phedwtryuc92x244yqd,V. Rodić,,,5690571415,285,,5690571413,56,Right,5690571467,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130231,794,3,2,87,18,93ohqui2qgqm8408viwmm1ken,1,41.1,85.6,2025-04-29T18:45:24.411Z,2025-05-01T14:52:06Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5690571441,56,Back,5690571449,286,,5690571445,233,768,5692828947,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130237,769,83,2,87,19,cfvya7igkhkas7wvsktwz6j8k,0,56.6,18.0,2025-04-29T18:45:24.804Z,2025-04-29T18:45:37Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690571645,399,dvi2tleym136aqpvwfi4lustm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130241,795,1,2,87,21,93ohqui2qgqm8408viwmm1ken,1,27.6,93.9,2025-04-29T18:45:27.595Z,2025-04-29T18:45:30Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5690571507,213,3.92,5690571501,140,16.4,5690571499,56,Back,5690571505,212,16.5,5690571503,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130261,796,1,2,87,24,93ohqui2qgqm8408viwmm1ken,1,16.4,76.7,2025-04-29T18:45:30.172Z,2025-04-29T18:45:34Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690571597,213,3.80,5690571591,140,3.6,5690571595,212,17.0,5690571589,56,Back,5690571593,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808130269,797,1,2,87,28,93ohqui2qgqm8408viwmm1ken,1,9.0,59.1,2025-04-29T18:45:34.523Z,2025-04-29T19:00:44Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5690571637,212,24.3,5690571631,56,Back,5690571635,141,53.4,5690571639,213,6.12,5690571633,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
