id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815064313,653,19,2,83,30,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-15T18:43:22.205Z,2025-05-15T18:55:37Z,6pnws0618dfug6udvka4wv9m2,I. Abdulrazak,,,5728979921,292,6,5728953851,145,7,5728953857,55,652,5728953855,44,Midfielder,5728953847,42,,5728979923,293,2,5728953853,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064565,872,43,2,84,15,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-15T18:44:06.713Z,2025-05-15T18:44:15Z,,,,,5728955693,144,28,5728955439,55,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065187,876,18,2,85,41,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-15T18:45:33.636Z,2025-05-15T18:46:35Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5728958651,41,,5728958721,55,877,5728958655,59,20,5728958653,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065193,877,19,2,85,41,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-15T18:45:33.637Z,2025-05-15T18:46:36Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5728958683,292,9,5728958679,145,9,5728958685,293,3,5728958673,41,,5728958689,55,876,5728958681,59,9,5728958687,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065247,878,18,2,85,43,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-15T18:45:35.285Z,2025-05-15T18:46:46Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728959073,55,879,5728959011,59,2,5728959007,42,,5728959009,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065255,879,19,2,85,43,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-15T18:45:35.286Z,2025-05-15T18:46:46Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728959039,145,3,5728959041,59,25,5728959049,55,878,5728959047,44,Defender,5728959035,42,,5728959045,293,1,5728959043,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065241,658,28,2,86,12,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-15T18:46:04.121Z,2025-05-15T18:46:09Z,,,,,5728960031,233,880,5728958977,55,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065397,880,28,2,86,12,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-15T18:46:04.121Z,2025-05-15T18:46:10Z,,,,,5728959831,55,871,5728960035,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065463,659,1,2,86,20,durq4oppf7c08tnbzrlebt0uz,0,4.9,41.0,2025-05-15T18:46:12.383Z,2025-05-15T18:46:15Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5728960275,212,57.8,5728960279,1,,5728960271,140,59.1,5728960277,213,6.11,5728960269,56,Center,5728960267,124,,5728960273,141,26.2,5728960281,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065489,881,1,2,86,24,93ohqui2qgqm8408viwmm1ken,1,27.1,69.7,2025-05-15T18:46:16.315Z,2025-05-15T18:46:18Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728960433,212,7.5,5728960429,140,33.3,5728960427,56,Back,5728960431,141,75.3,5728960435,213,0.53,5728960425,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065491,882,61,2,86,27,93ohqui2qgqm8408viwmm1ken,1,33.6,76.3,2025-05-15T18:46:18.779Z,2025-05-15T18:46:19Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728960439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065503,883,1,2,86,27,93ohqui2qgqm8408viwmm1ken,0,40.8,87.2,2025-05-15T18:46:19.599Z,2025-05-15T18:46:21Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728960483,212,1.2,5728960503,236,,5728960479,140,41.6,5728960477,56,Back,5728960515,286,,5728960507,233,660,5728960485,213,5.47,5728960481,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065495,660,74,2,86,27,durq4oppf7c08tnbzrlebt0uz,1,54.1,9.2,2025-05-15T18:46:19.600Z,2025-05-15T18:46:21Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728960523,233,883,5728960457,56,Right,5728960459,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065509,661,5,2,86,28,durq4oppf7c08tnbzrlebt0uz,0,60.2,-1.6,2025-05-15T18:46:20.623Z,2025-05-15T18:46:24Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728960603,233,884,5728960517,56,Right,5728960519,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065523,884,5,2,86,28,93ohqui2qgqm8408viwmm1ken,1,39.8,101.6,2025-05-15T18:46:20.623Z,2025-05-15T18:57:17Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728960597,233,661,5728960591,347,,5728960589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065561,885,1,2,86,33,93ohqui2qgqm8408viwmm1ken,1,38.3,100.0,2025-05-15T18:46:25.274Z,2025-05-15T18:46:29Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728960819,213,3.71,5728960817,212,17.6,5728960811,56,Back,5728960815,141,88.1,5728960809,107,,5728960813,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065583,886,1,2,86,37,93ohqui2qgqm8408viwmm1ken,1,21.7,92.0,2025-05-15T18:46:29.322Z,2025-05-15T18:46:32Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728960935,212,15.8,5728960937,213,4.76,5728960931,140,22.4,5728960929,56,Back,5728960933,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065609,887,1,2,86,40,93ohqui2qgqm8408viwmm1ken,1,22.3,60.6,2025-05-15T18:46:32.667Z,2025-05-15T18:46:36Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728961059,56,Back,5728961063,141,14.4,5728961067,213,5.18,5728961069,1,,5728961061,140,37.3,5728961065,212,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065639,888,1,2,86,44,93ohqui2qgqm8408viwmm1ken,1,37.7,6.2,2025-05-15T18:46:36.458Z,2025-05-15T18:46:41Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5728961235,213,0.22,5728961225,56,Right,5728961227,140,51.0,5728961229,141,10.7,5728961231,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065655,889,1,2,86,49,93ohqui2qgqm8408viwmm1ken,1,55.3,7.9,2025-05-15T18:46:40.858Z,2025-05-15T18:46:42Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728961313,212,20.4,5728961307,56,Back,5728961309,140,35.9,5728961315,213,3.10,5728961311,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065663,890,1,2,86,50,93ohqui2qgqm8408viwmm1ken,1,40.1,7.3,2025-05-15T18:46:42.234Z,2025-05-15T18:46:43Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5728961367,213,2.70,5728961361,140,35.0,5728961365,212,5.9,5728961359,56,Back,5728961363,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065685,891,1,2,86,51,93ohqui2qgqm8408viwmm1ken,1,34.9,11.1,2025-05-15T18:46:43.115Z,2025-05-15T18:46:46Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728961491,141,23.3,5728961495,213,1.94,5728961487,56,Back,5728961489,140,31.8,5728961493,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065697,892,1,2,86,54,93ohqui2qgqm8408viwmm1ken,0,31.7,27.6,2025-05-15T18:46:46.428Z,2025-05-15T18:52:45Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728961573,140,79.6,5728961581,1,,5728961565,155,,5728961575,141,70.5,5728961569,56,Center,5728961577,212,58.1,5728961579,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065703,662,12,2,86,57,durq4oppf7c08tnbzrlebt0uz,1,16.6,21.3,2025-05-15T18:46:49.344Z,2025-05-15T18:46:51Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728961639,15,,5728961615,212,9.3,5728961613,141,12.9,5728961609,56,Back,5728961617,213,5.62,5728961611,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065735,664,1,2,87,0,durq4oppf7c08tnbzrlebt0uz,1,26.8,12.9,2025-05-15T18:46:52.399Z,2025-05-15T18:53:55Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728961765,141,8.2,5728961763,140,27.2,5728961959,233,894,5728961767,212,3.2,5728961769,213,4.84,5728961761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065765,894,43,2,87,0,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-15T18:46:52.400Z,2025-05-15T18:53:45Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728961937,285,0,5728976539,144,74,5728961979,233,664,5728961935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065727,663,61,2,87,1,durq4oppf7c08tnbzrlebt0uz,0,23.6,12.9,2025-05-15T18:46:53.404Z,2025-05-15T18:53:53Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5728961729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065747,893,3,2,87,2,93ohqui2qgqm8408viwmm1ken,0,74.2,83.6,2025-05-15T18:46:53.787Z,2025-05-15T18:51:56Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728961827,286,,5728962037,233,665,5728961825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065773,665,7,2,87,2,durq4oppf7c08tnbzrlebt0uz,1,25.8,16.4,2025-05-15T18:46:53.788Z,2025-05-15T18:54:08Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728961993,285,,5728962033,233,893,5728961991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065777,666,1,2,87,3,durq4oppf7c08tnbzrlebt0uz,0,20.1,9.1,2025-05-15T18:46:55.247Z,2025-05-15T18:54:41Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5728962019,1,,5728962011,140,22.5,5728962009,56,Back,5728976031,286,,5728962015,212,2.5,5728962017,213,6.23,5728978301,233,993,5728976025,236,,5728962013,141,8.9,5728962007,157,,,,,,,,,,,,,,,,,,,,,,
2815068653,993,74,2,87,3,93ohqui2qgqm8408viwmm1ken,1,70.5,68.3,2025-05-15T18:46:55.248Z,2025-05-15T18:57:21Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728978305,233,666,5728978283,56,Center,5728978285,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065787,667,5,2,87,6,durq4oppf7c08tnbzrlebt0uz,1,-0.8,29.6,2025-05-15T18:46:58.427Z,2025-05-15T18:57:17Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5728962119,233,895,5728962079,56,Back,5728962085,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065783,895,5,2,87,6,93ohqui2qgqm8408viwmm1ken,0,100.8,70.4,2025-05-15T18:46:58.427Z,2025-05-15T18:47:02Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728962057,346,,5728962055,56,Center,5728962129,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065933,668,1,2,87,29,durq4oppf7c08tnbzrlebt0uz,0,4.7,41.2,2025-05-15T18:47:21.552Z,2025-05-15T18:47:25Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5728963015,74,,5728963003,56,Right,5728963011,213,5.95,5728963005,140,61.2,5728963013,1,,5728963009,212,62.8,5728963007,141,10.9,5728963001,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065939,897,1,2,87,34,93ohqui2qgqm8408viwmm1ken,0,36.7,79.3,2025-05-15T18:47:26.571Z,2025-05-15T18:47:27Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728963065,213,6.20,5728963063,212,22.1,5728963055,3,,5728963059,140,57.7,5728963057,56,Center,5728963061,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065953,669,1,2,87,35,durq4oppf7c08tnbzrlebt0uz,0,36.0,16.5,2025-05-15T18:47:27.359Z,2025-05-15T18:47:28Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728963135,56,Right,5728963133,3,,5728963143,213,5.82,5728963137,140,60.1,5728963139,141,0.0,5728963141,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065955,670,5,2,87,37,durq4oppf7c08tnbzrlebt0uz,0,60.2,-1.8,2025-05-15T18:47:28.811Z,2025-05-15T18:47:30Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728963149,56,Right,5728963151,347,,5728963227,233,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065963,898,5,2,87,37,93ohqui2qgqm8408viwmm1ken,1,39.8,101.8,2025-05-15T18:47:28.811Z,2025-05-15T18:57:17Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728963183,347,,5728963187,233,670,5728963181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066035,899,1,2,87,43,93ohqui2qgqm8408viwmm1ken,1,39.7,100.0,2025-05-15T18:47:34.795Z,2025-05-15T18:47:39Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728963655,56,Back,5728963663,213,3.62,5728963659,141,89.3,5728963657,140,24.2,5728963653,107,,5728963661,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066043,900,1,2,87,47,93ohqui2qgqm8408viwmm1ken,1,23.9,88.9,2025-05-15T18:47:39.323Z,2025-05-15T18:47:40Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728963685,212,9.3,5728963681,140,28.5,5728963687,213,5.26,5728963683,141,77.2,5728963679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066055,901,1,2,87,48,93ohqui2qgqm8408viwmm1ken,1,28.5,77.2,2025-05-15T18:47:40.235Z,2025-05-15T18:47:42Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728963755,141,93.9,5728963753,140,33.5,5728963751,56,Back,5728963759,213,1.14,5728963757,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066071,902,1,2,87,50,93ohqui2qgqm8408viwmm1ken,1,33.4,93.8,2025-05-15T18:47:41.979Z,2025-05-15T18:47:44Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728963825,212,15.4,5728963827,213,5.79,5728963821,140,46.3,5728963823,141,83.0,5728963819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066079,903,50,2,87,51,93ohqui2qgqm8408viwmm1ken,1,41.7,81.4,2025-05-15T18:47:43.502Z,2025-05-15T18:51:57Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728963843,56,Back,5728963845,286,,5728963885,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066067,671,7,2,87,51,durq4oppf7c08tnbzrlebt0uz,0,58.3,18.6,2025-05-15T18:47:43.503Z,2025-05-15T18:51:57Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728963813,285,,5728963881,233,903,5728963811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066091,904,1,2,87,53,93ohqui2qgqm8408viwmm1ken,0,41.4,70.6,2025-05-15T18:47:45.674Z,2025-05-15T18:47:47Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728963897,56,Center,5728963899,140,67.6,5728963901,141,52.5,5728963895,155,,5728963905,213,5.86,5728963903,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066107,672,1,2,87,56,durq4oppf7c08tnbzrlebt0uz,1,32.2,36.6,2025-05-15T18:47:47.775Z,2025-05-15T18:47:49Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5728963973,213,5.57,5728963963,3,,5728963965,56,Back,5728963971,212,8.1,5728963969,141,28.8,5728963967,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066111,673,1,2,87,58,durq4oppf7c08tnbzrlebt0uz,0,38.0,28.8,2025-05-15T18:47:49.792Z,2025-05-15T18:47:50Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5728963993,3,,5728964003,212,12.1,5728964001,141,20.9,5728963995,168,,5728963997,56,Back,5728963999,140,48.3,5728964005,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066133,905,1,2,87,59,93ohqui2qgqm8408viwmm1ken,1,53.3,67.9,2025-05-15T18:47:51.020Z,2025-05-15T18:47:53Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728964143,56,Center,5728964151,213,4.79,5728964147,141,47.8,5728964141,157,,5728964149,212,13.7,5728964153,1,,5728964145,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066135,906,61,2,88,1,93ohqui2qgqm8408viwmm1ken,1,54.2,47.8,2025-05-15T18:47:53.436Z,2025-05-15T18:47:53Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5728964157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066193,907,1,2,88,7,93ohqui2qgqm8408viwmm1ken,1,31.1,8.8,2025-05-15T18:47:59.083Z,2025-05-15T18:48:02Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5728964471,212,11.7,5728964467,140,26.5,5728964469,141,24.4,5728964465,56,Back,5728964473,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066227,908,1,2,88,10,93ohqui2qgqm8408viwmm1ken,1,29.8,22.8,2025-05-15T18:48:02.315Z,2025-05-15T18:48:06Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728964673,141,77.0,5728964677,213,1.39,5728964671,140,36.1,5728964679,1,,5728964669,56,Back,5728964675,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066257,909,1,2,88,14,93ohqui2qgqm8408viwmm1ken,0,35.4,77.2,2025-05-15T18:48:06.445Z,2025-05-15T18:48:10Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728964861,1,,5728964853,140,100.0,5728964849,155,,5728964857,212,68.7,5728964859,213,6.23,5728964851,56,Center,5728964855,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066267,674,5,2,88,19,durq4oppf7c08tnbzrlebt0uz,1,-0.8,27.6,2025-05-15T18:48:10.706Z,2025-05-15T18:57:18Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728964911,56,Back,5728965565,233,910,5728964913,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066387,910,5,2,88,19,93ohqui2qgqm8408viwmm1ken,0,100.8,72.4,2025-05-15T18:48:10.706Z,2025-05-15T18:57:18Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728965541,346,,5728965539,56,Center,5728965595,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066477,675,1,2,88,46,durq4oppf7c08tnbzrlebt0uz,0,4.8,43.9,2025-05-15T18:48:38.081Z,2025-05-15T18:48:43Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5728966173,141,24.9,5728966177,213,6.05,5728966179,1,,5728966171,140,55.6,5728966167,124,,5728966169,56,Center,5728966183,74,,5728966175,212,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066479,912,44,2,88,50,93ohqui2qgqm8408viwmm1ken,1,43.9,73.2,2025-05-15T18:48:42.555Z,2025-05-15T18:48:45Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728966209,233,676,5728966187,56,Back,5728966189,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066481,676,44,2,88,50,durq4oppf7c08tnbzrlebt0uz,0,56.6,28.7,2025-05-15T18:48:42.556Z,2025-05-15T18:48:44Z,6pnws0618dfug6udvka4wv9m2,I. Abdulrazak,,,5728966193,286,,5728966219,233,912,5728966191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066483,913,1,2,88,51,93ohqui2qgqm8408viwmm1ken,0,42.3,67.5,2025-05-15T18:48:42.892Z,2025-05-15T18:48:43Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728966195,3,,5728966203,212,15.9,5728966205,213,5.89,5728966201,141,58.5,5728966197,56,Center,5728966199,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066489,677,1,2,88,52,durq4oppf7c08tnbzrlebt0uz,0,38.6,33.6,2025-05-15T18:48:44.240Z,2025-05-15T18:48:55Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5728966251,141,28.5,5728966255,213,6.04,5728966245,3,,5728966253,212,14.3,5728966247,56,Center,5728966249,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066501,914,1,2,88,54,93ohqui2qgqm8408viwmm1ken,0,47.1,65.8,2025-05-15T18:48:46.203Z,2025-05-15T18:48:47Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728966345,212,21.9,5728966341,140,64.0,5728966347,213,5.66,5728966337,3,,5728966339,56,Center,5728966343,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066525,678,1,2,88,55,durq4oppf7c08tnbzrlebt0uz,0,32.5,41.3,2025-05-15T18:48:47.200Z,2025-05-15T18:48:51Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5728966443,212,63.3,5728966437,56,Center,5728966439,140,88.9,5728966447,1,,5728966441,141,74.2,5728966435,157,,5728966445,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066555,916,1,2,89,2,93ohqui2qgqm8408viwmm1ken,1,10.0,31.8,2025-05-15T18:48:54.268Z,2025-05-15T18:48:56Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5728966601,140,23.5,5728966607,213,0.09,5728966597,123,,5728966599,56,Back,5728966605,212,14.2,5728966603,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066585,917,1,2,89,4,93ohqui2qgqm8408viwmm1ken,1,23.5,33.4,2025-05-15T18:48:56.460Z,2025-05-15T18:49:01Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728966803,140,25.7,5728966801,56,Back,5728966809,213,1.47,5728966807,212,22.7,5728966805,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066595,918,1,2,89,9,93ohqui2qgqm8408viwmm1ken,1,29.6,74.7,2025-05-15T18:49:01.387Z,2025-05-15T18:49:03Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728966897,213,0.83,5728966891,140,37.0,5728966889,56,Back,5728966895,212,11.5,5728966893,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066613,919,1,2,89,11,93ohqui2qgqm8408viwmm1ken,1,37.2,89.4,2025-05-15T18:49:03.211Z,2025-05-15T18:49:05Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5728967005,212,14.0,5728967009,213,3.94,5728966993,56,Back,5728967001,141,74.7,5728966997,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066643,920,1,2,89,14,93ohqui2qgqm8408viwmm1ken,1,26.9,71.5,2025-05-15T18:49:05.804Z,2025-05-15T18:49:09Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728967171,56,Back,5728967179,213,4.63,5728967177,212,27.0,5728967175,141,31.9,5728967173,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066663,921,1,2,89,17,93ohqui2qgqm8408viwmm1ken,1,25.7,31.8,2025-05-15T18:49:09.564Z,2025-05-15T18:49:12Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728967253,141,8.5,5728967249,56,Back,5728967251,140,40.9,5728967257,213,5.50,5728967255,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066675,922,1,2,89,20,93ohqui2qgqm8408viwmm1ken,1,40.8,8.5,2025-05-15T18:49:12.683Z,2025-05-15T18:49:16Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5728967335,213,6.24,5728967327,56,Right,5728967329,140,57.9,5728967331,141,7.4,5728967333,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066681,923,1,2,89,24,93ohqui2qgqm8408viwmm1ken,1,53.4,10.6,2025-05-15T18:49:16.380Z,2025-05-15T18:49:18Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728967369,140,44.1,5728967367,56,Back,5728967371,141,25.0,5728967375,213,2.35,5728967373,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
