id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2807260785,842,1,2,79,26,1939bnru25svvgv15k2c7tw2y,1,26.6,71.8,2025-04-27T15:37:05.255Z,2025-04-27T15:37:08Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685691979,140,22.9,5685691987,213,4.50,5685691973,152,,5685691983,212,18.6,5685691977,56,Back,5685691969,5,,5685691981,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260881,843,1,2,79,29,1939bnru25svvgv15k2c7tw2y,1,23.9,43.7,2025-04-27T15:37:08.327Z,2025-04-27T15:37:12Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685692587,141,82.0,5685692589,212,26.1,5685692583,56,Back,5685692585,140,25.0,5685692591,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260947,844,1,2,79,34,1939bnru25svvgv15k2c7tw2y,1,25.6,82.0,2025-04-27T15:37:12.663Z,2025-04-27T15:37:16Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685693017,141,56.4,5685693013,56,Back,5685693015,140,9.9,5685693019,212,24.0,5685693021,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261049,845,1,2,79,38,1939bnru25svvgv15k2c7tw2y,0,11.7,56.6,2025-04-27T15:37:16.743Z,2025-04-27T15:37:23Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5685693531,56,Right,5685693529,157,,5685693541,1,,5685693537,212,69.0,5685693539,213,5.67,5685693533,140,65.4,5685693535,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261059,673,5,2,79,44,5mbo4f0vps12dr0fcvjn3wyp5,1,34.0,101.8,2025-04-27T15:37:23.084Z,2025-04-27T15:37:25Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5685693609,233,846,5685693601,347,,5685693599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261055,846,5,2,79,44,1939bnru25svvgv15k2c7tw2y,0,66.0,-1.8,2025-04-27T15:37:23.084Z,2025-04-27T15:40:18Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5685693653,233,673,5685693583,56,Right,5685693585,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261717,674,27,2,80,16,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-27T15:37:55.248Z,2025-04-27T15:37:59Z,,,,,5685697367,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261689,847,27,2,80,16,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-27T15:37:55.248Z,2025-04-27T15:38:00Z,,,,,5685697193,41,Injury,5685697195,53,c6xakidja1353l11ws0apj1t5,5685697379,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263791,676,28,2,82,20,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-27T15:39:58.856Z,2025-04-27T15:40:20Z,,,,,5685708519,55,674,5685710701,233,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263913,850,28,2,82,20,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-27T15:39:58.856Z,2025-04-27T15:40:21Z,,,,,5685709167,55,847,5685710771,233,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263819,848,18,2,83,10,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-27T15:40:49.237Z,2025-04-27T15:40:50Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5685708663,44,Goalkeeper,5685708665,59,31,5685708661,41,,5685708775,55,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807263831,849,19,2,83,10,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-27T15:40:49.238Z,2025-04-27T15:40:50Z,5uek9dtfn577w1mv9w83oznbp,L. Hägg-Johansson,,,5685708697,41,,5685708703,59,30,5685708705,44,Goalkeeper,5685708707,55,848,5685713151,293,0,5685708701,145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265533,677,1,2,84,1,5mbo4f0vps12dr0fcvjn3wyp5,1,41.3,100.0,2025-04-27T15:41:40.430Z,2025-04-27T15:41:44Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5685718379,213,6.12,5685718375,141,95.0,5685718373,140,66.7,5685718377,212,27.0,5685718369,107,,5685718371,56,Left,5685718381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265539,678,50,2,84,4,5mbo4f0vps12dr0fcvjn3wyp5,1,68.8,95.0,2025-04-27T15:41:43.463Z,2025-04-27T16:05:44Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5685718399,56,Left,5685809565,233,851,5685809313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265577,851,7,2,84,4,1939bnru25svvgv15k2c7tw2y,1,31.2,5.0,2025-04-27T15:41:43.464Z,2025-04-27T16:05:44Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685718615,56,Back,5685809547,285,,5685809557,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265631,852,4,2,84,11,1939bnru25svvgv15k2c7tw2y,1,49.0,27.9,2025-04-27T15:41:49.756Z,2025-04-27T15:59:00Z,eyn7izezzer5izneismz7dm8l,P. Frick,,,5685722691,295,,5685719033,233,679,5685718951,152,,5685718949,56,Back,5685718957,286,,5685718947,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265623,679,4,2,84,11,5mbo4f0vps12dr0fcvjn3wyp5,0,51.0,72.1,2025-04-27T15:41:49.757Z,2025-04-27T15:42:32Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5685718987,13,,5685718993,152,,5685718995,285,,5685718989,295,,5685719063,233,852,5685718991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265695,853,1,2,84,14,1939bnru25svvgv15k2c7tw2y,1,40.0,31.6,2025-04-27T15:41:52.951Z,2025-04-27T15:41:54Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685719311,141,41.5,5685719307,56,Back,5685719313,212,13.5,5685719309,140,28.9,5685719315,213,2.62,5685719303,5,,5685719305,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265717,854,1,2,84,16,1939bnru25svvgv15k2c7tw2y,1,28.9,41.5,2025-04-27T15:41:54.567Z,2025-04-27T15:41:56Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685719417,141,13.4,5685719419,212,19.1,5685719423,213,4.77,5685719415,140,29.9,5685719413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265755,855,1,2,84,17,1939bnru25svvgv15k2c7tw2y,1,31.0,8.9,2025-04-27T15:41:55.863Z,2025-04-27T15:41:57Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685719611,56,Back,5685719619,213,1.04,5685719613,140,35.6,5685719615,141,20.9,5685719617,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265785,680,45,2,84,18,5mbo4f0vps12dr0fcvjn3wyp5,0,59.0,78.7,2025-04-27T15:41:57.463Z,2025-04-27T16:05:51Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5685719793,285,,5685719791,56,Center,5685719857,233,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265787,856,3,2,84,18,1939bnru25svvgv15k2c7tw2y,1,41.0,21.3,2025-04-27T15:41:57.463Z,2025-04-27T16:05:51Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685719837,233,680,5685719811,286,,5685719809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265789,857,4,2,84,21,1939bnru25svvgv15k2c7tw2y,1,52.8,13.8,2025-04-27T15:42:00.279Z,2025-04-27T15:42:28Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685719963,152,,5685719959,13,,5685722381,295,,5685719967,286,,5685720073,233,681,5685719961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265805,681,4,2,84,21,5mbo4f0vps12dr0fcvjn3wyp5,0,47.2,86.2,2025-04-27T15:42:00.280Z,2025-04-27T15:42:12Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5685720023,56,Back,5685720851,295,,5685720025,152,,5685720029,285,,5685720627,55,682,5685720021,13,,5685720091,233,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807265849,682,17,2,84,25,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-27T15:42:04.381Z,2025-04-27T15:42:09Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5685720609,55,681,5685720603,31,,5685720605,393,,5685720607,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266449,858,1,2,85,1,1939bnru25svvgv15k2c7tw2y,0,53.4,11.7,2025-04-27T15:42:39.559Z,2025-04-27T15:42:40Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685723489,212,35.8,5685723477,5,,5685723493,1,,5685723483,56,Center,5685723485,140,79.6,5685723487,141,45.4,5685723475,2,,5685723479,155,,5685723491,213,0.69,5685723481,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266603,683,12,2,85,3,5mbo4f0vps12dr0fcvjn3wyp5,1,21.3,40.6,2025-04-27T15:42:42.385Z,2025-04-27T15:42:47Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685724349,140,56.1,5685724353,212,38.9,5685724347,56,Right,5685724355,213,5.93,5685724351,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266673,859,1,2,85,11,1939bnru25svvgv15k2c7tw2y,1,34.1,82.1,2025-04-27T15:42:50.263Z,2025-04-27T16:00:34Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685724747,213,3.76,5685724745,212,26.6,5685724743,141,59.3,5685724739,56,Back,5685724741,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266699,860,1,2,85,13,1939bnru25svvgv15k2c7tw2y,0,13.5,59.3,2025-04-27T15:42:52.440Z,2025-04-27T15:42:53Z,5uek9dtfn577w1mv9w83oznbp,L. Hägg-Johansson,,,5685724911,140,44.2,5685724919,1,,5685724913,141,100.0,5685724909,56,Back,5685724915,212,43.2,5685724917,213,0.73,5685724907,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266745,684,5,2,85,14,5mbo4f0vps12dr0fcvjn3wyp5,1,57.6,-1.6,2025-04-27T15:42:53.140Z,2025-04-27T15:43:56Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685725165,56,Right,5685725179,233,861,5685725167,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266703,861,5,2,85,14,1939bnru25svvgv15k2c7tw2y,0,42.4,101.6,2025-04-27T15:42:53.140Z,2025-04-27T15:42:58Z,5uek9dtfn577w1mv9w83oznbp,L. Hägg-Johansson,,,5685724941,347,,5685724939,56,Back,5685725229,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266879,685,1,2,85,23,5mbo4f0vps12dr0fcvjn3wyp5,1,56.6,0.0,2025-04-27T15:43:02.462Z,2025-04-27T16:00:57Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5685725927,212,24.1,5685725929,213,1.61,5685725931,1,,5685725919,107,,5685725925,141,34.0,5685725923,140,55.8,5685725921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283263,806,1,2,85,24,5mbo4f0vps12dr0fcvjn3wyp5,1,54.0,32.5,2025-04-27T15:43:02.498Z,2025-04-27T16:01:17Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685816177,213,3.19,5685816175,212,18.6,5685816173,141,31.3,5685816167,155,,5685816169,56,Back,5685816171,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807266953,686,1,2,85,27,5mbo4f0vps12dr0fcvjn3wyp5,1,35.2,31.0,2025-04-27T15:43:05.678Z,2025-04-27T15:43:10Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5685726381,212,31.5,5685726369,56,Back,5685726385,213,2.59,5685726377,141,55.1,5685726373,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267033,687,1,2,85,31,5mbo4f0vps12dr0fcvjn3wyp5,0,8.6,68.1,2025-04-27T15:43:10.382Z,2025-04-27T15:43:15Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5685726897,213,0.25,5685726887,157,,5685726893,141,86.8,5685726895,212,50.8,5685726899,1,,5685726889,56,Left,5685726891,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267025,862,44,2,85,35,1939bnru25svvgv15k2c7tw2y,1,43.2,13.8,2025-04-27T15:43:14.090Z,2025-04-27T16:06:19Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685726849,56,Back,5685727043,233,688,5685726851,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267039,688,44,2,85,35,5mbo4f0vps12dr0fcvjn3wyp5,0,56.8,86.2,2025-04-27T15:43:14.091Z,2025-04-27T16:06:20Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5685726933,286,,5685727061,233,862,5685726931,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267083,863,1,2,85,35,1939bnru25svvgv15k2c7tw2y,1,40.7,14.6,2025-04-27T15:43:14.454Z,2025-04-27T15:43:17Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685727187,141,7.9,5685727185,140,53.1,5685727183,56,Right,5685727189,212,13.8,5685727191,213,5.95,5685727181,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267099,864,1,2,85,38,1939bnru25svvgv15k2c7tw2y,1,53.1,7.9,2025-04-27T15:43:17.320Z,2025-04-27T15:43:18Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5685727271,56,Center,5685727269,155,,5685727277,212,15.5,5685727273,140,64.1,5685727275,141,23.0,5685727279,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267113,866,1,2,85,40,1939bnru25svvgv15k2c7tw2y,1,64.1,23.0,2025-04-27T15:43:19.032Z,2025-04-27T16:01:34Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685727361,56,Right,5685727369,213,5.56,5685727363,140,74.6,5685727365,141,8.6,5685727367,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267189,867,3,2,85,44,1939bnru25svvgv15k2c7tw2y,0,75.2,11.6,2025-04-27T15:43:22.695Z,2025-04-27T15:43:28Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5685727793,286,,5685727967,233,689,5685727791,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267211,689,7,2,85,44,5mbo4f0vps12dr0fcvjn3wyp5,0,24.8,88.4,2025-04-27T15:43:22.696Z,2025-04-27T15:43:27Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5685727903,56,Back,5685727905,285,,5685727945,233,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267209,868,1,2,85,45,1939bnru25svvgv15k2c7tw2y,0,70.1,11.1,2025-04-27T15:43:23.719Z,2025-04-27T15:43:24Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5685727893,141,8.9,5685727895,212,4.4,5685727891,140,74.0,5685727889,56,Right,5685727897,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267263,869,61,2,85,48,1939bnru25svvgv15k2c7tw2y,0,72.3,14.4,2025-04-27T15:43:27.287Z,2025-04-27T15:43:27Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5685728195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267339,691,4,2,85,53,5mbo4f0vps12dr0fcvjn3wyp5,1,38.5,95.8,2025-04-27T15:43:31.839Z,2025-04-27T15:43:59Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5685728681,286,,5685728963,233,870,5685728677,152,,5685728673,13,,5685728675,56,Back,5685728679,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267381,870,4,2,85,53,1939bnru25svvgv15k2c7tw2y,0,61.5,4.2,2025-04-27T15:43:31.840Z,2025-04-27T15:43:59Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685728917,265,,5685728915,152,,5685728913,56,Right,5685728919,285,,5685728991,233,691,5685728911,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267919,692,1,2,86,20,5mbo4f0vps12dr0fcvjn3wyp5,1,39.5,99.1,2025-04-27T15:43:58.663Z,2025-04-27T16:03:03Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685731889,140,73.2,5685731895,213,6.14,5685731883,155,,5685731887,56,Left,5685731881,5,,5685821315,189,,5685731885,152,,5685731893,212,35.8,5685731897,1,,5685731891,141,,,,,,,,,,,,,,,,,,91.6,,,,,,,,,
2807267929,693,1,2,86,22,5mbo4f0vps12dr0fcvjn3wyp5,1,73.4,91.4,2025-04-27T15:44:01.351Z,2025-04-27T16:02:58Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5685731953,141,94.8,5685731955,212,4.7,5685731957,213,2.63,5685731949,56,Left,5685731951,140,69.5,5685732017,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807267965,694,1,2,86,23,5mbo4f0vps12dr0fcvjn3wyp5,0,69.8,91.0,2025-04-27T15:44:02.174Z,2025-04-27T16:03:00Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5685732193,56,Left,5685824149,212,3.5,5685824145,140,71.7,5685824147,141,95.3,5685824151,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268031,872,1,2,86,27,1939bnru25svvgv15k2c7tw2y,1,30.2,9.1,2025-04-27T15:44:05.767Z,2025-04-27T15:44:39Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,1.0,5685732543,1,,5685732539,212,55.0,5685732535,140,80.2,5685732533,56,Center,5685732537,141,33.0,5685732531,155,,5685735439,210,15,5685732541,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268069,695,45,2,86,31,5mbo4f0vps12dr0fcvjn3wyp5,0,12.5,68.0,2025-04-27T15:44:10.167Z,2025-04-27T16:05:52Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685732819,285,,5685733019,233,873,5685732815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268075,873,3,2,86,31,1939bnru25svvgv15k2c7tw2y,1,87.5,32.0,2025-04-27T15:44:10.167Z,2025-04-27T16:05:52Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5685732855,286,,5685732999,233,695,5685732853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268085,874,15,2,86,32,1939bnru25svvgv15k2c7tw2y,1,94.6,35.4,2025-04-27T15:44:11.480Z,2025-04-27T15:44:40Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5685733357,20,,5685735521,215,,5685735515,103,2.5,5685735523,146,99.0,5685732923,22,,5685735505,29,,5685732927,56,Center,5685735511,102,49.9,5685735525,147,45.8,5685735503,78,5685732925,62,5685735519,214,5685735507,55,5685735551,233,696,,,,,,,,872,,,,,,,,,,
2807268109,696,10,2,86,33,5mbo4f0vps12dr0fcvjn3wyp5,1,1.7,54.8,2025-04-27T15:44:11.580Z,2025-04-27T15:45:05Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5685733071,182,,5685735585,233,874,5685733073,56,Back,5685733221,179,,5685733219,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268711,698,1,2,87,1,5mbo4f0vps12dr0fcvjn3wyp5,0,8.5,49.6,2025-04-27T15:44:40.376Z,2025-04-27T15:45:02Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5685737909,189,,5685736071,199,,5685736083,212,60.5,5685736085,213,6.17,5685736073,56,Center,5685736087,1,,5685736075,140,65.7,5685736079,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268697,875,44,2,87,5,1939bnru25svvgv15k2c7tw2y,1,29.2,61.5,2025-04-27T15:44:44.108Z,2025-04-27T16:06:20Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685736021,285,,5685736019,56,Back,5685736217,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268723,699,44,2,87,5,5mbo4f0vps12dr0fcvjn3wyp5,0,70.8,38.5,2025-04-27T15:44:44.109Z,2025-04-27T16:06:21Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,5685736243,233,875,5685736125,286,,5685736119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268729,876,1,2,87,5,1939bnru25svvgv15k2c7tw2y,0,20.7,63.0,2025-04-27T15:44:44.439Z,2025-04-27T15:44:45Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685736169,3,,5685736171,56,Back,5685736175,141,64.6,5685736173,140,44.6,5685736179,213,0.04,5685736177,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268799,700,1,2,87,7,5mbo4f0vps12dr0fcvjn3wyp5,1,56.1,30.9,2025-04-27T15:44:46.110Z,2025-04-27T15:44:48Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685736501,212,15.9,5685736503,213,4.97,5685736497,140,59.9,5685736495,56,Right,5685736499,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268827,701,1,2,87,9,5mbo4f0vps12dr0fcvjn3wyp5,1,59.9,8.3,2025-04-27T15:44:48.016Z,2025-04-27T15:44:49Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5685736639,213,1.25,5685736623,56,Center,5685736633,141,25.0,5685736637,212,12.0,5685736627,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268847,702,1,2,87,10,5mbo4f0vps12dr0fcvjn3wyp5,0,63.5,25.0,2025-04-27T15:44:49.247Z,2025-04-27T15:44:50Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,5685736767,141,7.0,5685736765,140,67.2,5685736763,56,Right,5685736769,212,12.8,5685736771,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268843,877,8,2,87,11,1939bnru25svvgv15k2c7tw2y,1,33.7,87.4,2025-04-27T15:44:49.895Z,2025-04-27T15:44:50Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685736739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268953,703,1,2,87,14,5mbo4f0vps12dr0fcvjn3wyp5,0,52.7,3.5,2025-04-27T15:44:52.513Z,2025-04-27T15:44:56Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685737311,56,Right,5685737321,1,,5685737317,212,35.7,5685737313,140,86.7,5685737315,141,4.7,5685737309,155,,5685737319,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268963,878,8,2,87,17,1939bnru25svvgv15k2c7tw2y,1,20.3,93.6,2025-04-27T15:44:56.391Z,2025-04-27T15:44:56Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685737361,56,Back,5685737435,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807269007,704,5,2,87,18,5mbo4f0vps12dr0fcvjn3wyp5,1,81.6,-2.0,2025-04-27T15:44:57.471Z,2025-04-27T15:45:00Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685737587,347,,5685737613,233,879,5685737585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807268997,879,5,2,87,18,1939bnru25svvgv15k2c7tw2y,0,18.4,102.0,2025-04-27T15:44:57.471Z,2025-04-27T15:59:32Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685737627,233,704,5685737543,56,Back,5685737545,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807269607,705,1,2,87,47,5mbo4f0vps12dr0fcvjn3wyp5,0,89.1,0.0,2025-04-27T15:45:26.351Z,2025-04-27T15:45:29Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5685740933,140,92.0,5685740935,141,41.9,5685740939,213,1.47,5685740937,212,29.9,5685740941,1,,5685740931,56,Center,5685740929,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
