id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2799756391,606,1,2,70,50,spvvjmk37iid7hsky9g3nce7,1,41.7,73.2,2025-04-12T14:28:11.608Z,2025-04-12T14:28:13Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5644482301,213,4.91,5644482295,140,44.0,5644482293,56,Back,5644482299,212,12.3,5644482297,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799756663,608,1,2,70,53,spvvjmk37iid7hsky9g3nce7,1,55.3,43.9,2025-04-12T14:28:15.289Z,2025-04-12T14:28:21Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5644483737,56,Right,5644483749,213,5.35,5644483743,141,19.4,5644483739,140,67.1,5644483747,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799756743,609,1,2,70,59,spvvjmk37iid7hsky9g3nce7,1,78.5,17.6,2025-04-12T14:28:21.241Z,2025-04-12T14:28:24Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5644484127,140,75.5,5644484133,213,1.88,5644484125,56,Center,5644484129,141,32.2,5644484131,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799756807,610,1,2,71,2,spvvjmk37iid7hsky9g3nce7,1,75.3,32.1,2025-04-12T14:28:24.080Z,2025-04-12T14:28:26Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5644484489,56,Right,5644484493,140,80.8,5644484499,212,12.1,5644484503,213,5.21,5644484495,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799756877,611,1,2,71,5,spvvjmk37iid7hsky9g3nce7,1,80.7,15.3,2025-04-12T14:28:26.560Z,2025-04-12T14:28:28Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5644484897,56,Center,5644484905,141,29.8,5644484919,213,2.39,5644484909,212,14.5,5644484903,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799756951,612,1,2,71,7,spvvjmk37iid7hsky9g3nce7,1,70.6,29.8,2025-04-12T14:28:28.728Z,2025-04-12T14:28:31Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5644485343,140,80.7,5644485355,213,5.38,5644485353,212,17.1,5644485347,141,10.0,5644485339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799757017,614,1,2,71,10,spvvjmk37iid7hsky9g3nce7,1,80.5,9.8,2025-04-12T14:28:31.704Z,2025-04-12T14:28:33Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5644485667,141,20.4,5644485673,213,2.66,5644485663,140,67.5,5644485669,212,15.4,5644485659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799757101,615,1,2,71,11,spvvjmk37iid7hsky9g3nce7,1,67.5,20.4,2025-04-12T14:28:33.096Z,2025-04-12T14:28:35Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5644486137,212,11.3,5644486131,56,Right,5644486135,141,7.1,5644486133,140,74.0,5644486139,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799757255,616,1,2,71,13,spvvjmk37iid7hsky9g3nce7,1,69.7,8.8,2025-04-12T14:28:35.153Z,2025-04-12T14:28:39Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5644486915,213,2.59,5644486907,141,32.2,5644486911,212,30.4,5644486899,140,45.0,5644486893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799757327,617,1,2,71,18,spvvjmk37iid7hsky9g3nce7,1,43.5,20.4,2025-04-12T14:28:39.457Z,2025-04-12T14:33:32Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5644487403,141,32.1,5644487417,213,0.22,5644487401,140,77.4,5644487411,212,36.5,5644487397,155,,5644539161,218,,5644487421,1,,5644487399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799757467,618,1,2,71,20,spvvjmk37iid7hsky9g3nce7,1,77.5,31.8,2025-04-12T14:28:42.048Z,2025-04-12T14:29:47Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,1.0,5644488291,141,53.3,5644499251,22,,5644488293,212,17.5,5644488287,56,Center,5644499247,154,,5644488295,213,0.99,5644488289,140,86.7,5644499245,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799757491,619,16,2,71,22,spvvjmk37iid7hsky9g3nce7,1,87.5,48.2,2025-04-12T14:28:43.673Z,2025-04-12T14:33:31Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5644539317,217,,5644488447,17,,5644499325,103,14.6,5644499319,55,618,5644499327,214,,5644499333,231,49.3,5644539319,216,617,5644499329,328,,5644499315,29,5644488451,56,Center,5644492223,374,,5644499317,154,5644492219,20,5644499313,80,2025-04-12 15:28:42.882,,,5644492227,375,71:21.566,,5644488443,22,5644499331,230,96.2,,5644499323,102,47.9
2799759599,786,1,2,72,28,9zqn9ugvg64it0lr5z8cq4g9v,1,49.6,50.4,2025-04-12T14:29:50.149Z,2025-04-12T14:45:30Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5644499889,56,Back,5644499897,213,3.64,5644499895,212,12.7,5644499893,141,41.5,5644499899,279,G,5644666191,189,,5644499891,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799759629,787,1,2,72,30,9zqn9ugvg64it0lr5z8cq4g9v,1,36.6,43.6,2025-04-12T14:29:51.494Z,2025-04-12T14:43:43Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644500091,141,73.8,5644669575,189,,5644500089,140,58.4,5644500095,213,0.73,5644500093,212,30.8,5644500087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799759713,788,1,2,72,31,9zqn9ugvg64it0lr5z8cq4g9v,1,64.2,75.0,2025-04-12T14:29:52.453Z,2025-04-12T14:45:29Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5644500619,140,53.3,5644500625,213,3.65,5644500621,141,65.6,5644500623,212,13.1,5644500617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799759727,789,1,2,72,33,9zqn9ugvg64it0lr5z8cq4g9v,1,56.3,67.5,2025-04-12T14:29:54.750Z,2025-04-12T14:29:55Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644500699,56,Left,5644500703,140,57.8,5644500709,212,17.0,5644500711,213,1.48,5644500705,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799759783,790,1,2,72,34,9zqn9ugvg64it0lr5z8cq4g9v,1,57.8,92.4,2025-04-12T14:29:55.534Z,2025-04-12T14:29:57Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5644500967,140,38.5,5644500971,212,22.4,5644500975,213,3.59,5644500965,56,Back,5644500969,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799759913,791,1,2,72,35,9zqn9ugvg64it0lr5z8cq4g9v,1,38.8,78.5,2025-04-12T14:29:56.862Z,2025-04-12T14:30:00Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644501705,212,13.5,5644501697,140,46.9,5644501707,213,5.39,5644501693,56,Back,5644501701,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760143,792,1,2,72,39,9zqn9ugvg64it0lr5z8cq4g9v,1,47.8,46.4,2025-04-12T14:30:00.445Z,2025-04-12T14:30:07Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644502989,141,29.4,5644502985,56,Back,5644502993,213,4.67,5644502987,140,47.3,5644502991,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760261,793,1,2,72,46,9zqn9ugvg64it0lr5z8cq4g9v,0,45.3,10.7,2025-04-12T14:30:07.718Z,2025-04-12T14:30:15Z,17jltcnnaha4707duh52hirit,M. Lode,,,5644503607,141,26.2,5644503613,1,,5644503603,56,Center,5644503609,212,42.9,5644503611,213,0.25,5644503605,140,84.9,5644503601,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760317,620,59,2,72,51,spvvjmk37iid7hsky9g3nce7,1,13.5,63.7,2025-04-12T14:30:13.114Z,2025-04-12T14:30:14Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5644503903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760325,621,54,2,72,52,spvvjmk37iid7hsky9g3nce7,1,13.5,63.7,2025-04-12T14:30:14.298Z,2025-04-12T14:30:15Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5644503999,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760641,623,1,2,72,59,spvvjmk37iid7hsky9g3nce7,1,8.8,53.0,2025-04-12T14:30:20.682Z,2025-04-12T14:30:24Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5644505629,123,,5644505641,213,1.58,5644505639,212,10.5,5644505633,140,8.7,5644505635,141,68.5,5644505631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760739,624,1,2,73,3,spvvjmk37iid7hsky9g3nce7,1,8.7,68.5,2025-04-12T14:30:24.433Z,2025-04-12T14:30:28Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5644506121,213,1.12,5644506111,140,15.2,5644506115,141,89.0,5644506117,212,15.5,5644506107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760815,625,1,2,73,5,spvvjmk37iid7hsky9g3nce7,1,15.8,89.7,2025-04-12T14:30:26.602Z,2025-04-12T14:30:31Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5644506491,140,25.0,5644506497,213,6.04,5644506489,56,Back,5644506495,212,9.9,5644506493,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760851,626,1,2,73,7,spvvjmk37iid7hsky9g3nce7,0,25.0,86.5,2025-04-12T14:30:28.818Z,2025-04-12T14:30:32Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5644506685,141,89.3,5644506681,140,35.3,5644506689,212,11.0,5644506677,56,Back,5644506695,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799760909,794,8,2,73,10,9zqn9ugvg64it0lr5z8cq4g9v,1,64.8,21.2,2025-04-12T14:30:32.110Z,2025-04-12T14:30:33Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644506993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799761005,796,1,2,73,11,9zqn9ugvg64it0lr5z8cq4g9v,1,64.6,21.9,2025-04-12T14:30:32.837Z,2025-04-12T14:30:36Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644507451,140,63.4,5644507457,213,1.82,5644507449,56,Center,5644507455,212,5.1,5644507453,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799761015,797,1,2,73,12,9zqn9ugvg64it0lr5z8cq4g9v,1,63.4,29.2,2025-04-12T14:30:33.517Z,2025-04-12T14:30:36Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644507491,213,0.46,5644507481,56,Center,5644507487,141,35.4,5644507489,212,9.6,5644507483,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799761041,798,1,2,73,13,9zqn9ugvg64it0lr5z8cq4g9v,0,71.1,35.4,2025-04-12T14:30:35.125Z,2025-04-12T14:30:36Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5644507657,141,23.1,5644507651,56,Center,5644507661,213,5.03,5644507659,212,8.8,5644507653,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799761085,627,1,2,73,14,spvvjmk37iid7hsky9g3nce7,0,26.2,75.9,2025-04-12T14:30:36.090Z,2025-04-12T14:30:38Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5644507907,1,,5644507905,213,6.19,5644507903,212,32.4,5644507895,157,,5644507899,140,56.9,5644507901,141,71.5,5644507897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799761333,799,12,2,73,17,9zqn9ugvg64it0lr5z8cq4g9v,1,43.9,30.4,2025-04-12T14:30:39.005Z,2025-04-12T14:30:45Z,17jltcnnaha4707duh52hirit,M. Lode,,,5644509223,213,6.25,5644509219,212,18.5,5644509213,140,61.5,5644509209,56,Center,5644509217,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799761349,800,4,2,73,23,9zqn9ugvg64it0lr5z8cq4g9v,1,56.0,45.8,2025-04-12T14:30:44.826Z,2025-04-12T14:30:50Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644509441,265,,5644509437,56,Center,5644509435,13,,5644509439,152,,5644509443,286,,5644509543,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799761327,628,4,2,73,23,spvvjmk37iid7hsky9g3nce7,0,44.0,54.2,2025-04-12T14:30:44.827Z,2025-04-12T14:30:49Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5644509377,56,Back,5644509383,152,,5644509595,233,800,5644509385,265,,5644509373,13,,5644509387,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762575,629,43,2,73,40,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-12T14:31:01.616Z,2025-04-13T01:50:44Z,,,,,5644515933,184,0,5644515931,31,0,5644515937,283,42278,5647891363,144,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762261,801,1,2,73,52,9zqn9ugvg64it0lr5z8cq4g9v,1,52.6,44.5,2025-04-12T14:31:13.588Z,2025-04-12T14:46:04Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644514371,152,,5644514369,5,,5644514381,213,0.64,5644514373,56,Center,5644514379,212,13.8,5644514375,140,63.2,5644698479,189,,5644514377,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762331,802,1,2,73,53,9zqn9ugvg64it0lr5z8cq4g9v,1,62.6,55.2,2025-04-12T14:31:14.397Z,2025-04-12T14:46:02Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644514785,141,67.0,5644514823,212,11.5,5644514777,140,54.7,5644514827,213,2.37,5644514773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762377,803,1,2,73,55,9zqn9ugvg64it0lr5z8cq4g9v,1,55.1,67.2,2025-04-12T14:31:16.892Z,2025-04-12T14:31:18Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644514975,140,73.2,5644514973,56,Left,5644514985,213,0.72,5644514983,212,25.3,5644514981,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762553,804,1,2,73,57,9zqn9ugvg64it0lr5z8cq4g9v,1,74.6,92.0,2025-04-12T14:31:18.461Z,2025-04-12T14:31:23Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5644515839,140,60.9,5644515841,141,74.5,5644515845,212,18.7,5644515849,213,3.83,5644515837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762635,805,1,2,74,0,9zqn9ugvg64it0lr5z8cq4g9v,1,54.9,67.0,2025-04-12T14:31:21.678Z,2025-04-12T14:31:25Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644516261,212,28.6,5644516257,140,44.8,5644516263,213,4.33,5644516259,141,27.9,5644516255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762671,806,1,2,74,3,9zqn9ugvg64it0lr5z8cq4g9v,1,45.3,28.5,2025-04-12T14:31:24.773Z,2025-04-12T14:31:26Z,c3okou4sh3r5i7mei6lpjks4q,B. Engdahl,,,5644516507,212,12.4,5644516509,213,2.39,5644516505,141,40.9,5644516499,56,Back,5644516501,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762807,807,1,2,74,5,9zqn9ugvg64it0lr5z8cq4g9v,1,36.3,40.7,2025-04-12T14:31:26.676Z,2025-04-12T14:31:31Z,17jltcnnaha4707duh52hirit,M. Lode,,,5644517147,56,Back,5644517155,213,1.79,5644517151,141,68.1,5644517149,140,32.4,5644517153,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799762951,808,1,2,74,10,9zqn9ugvg64it0lr5z8cq4g9v,1,31.7,66.3,2025-04-12T14:31:31.438Z,2025-04-12T14:31:35Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644517911,141,16.5,5644517909,140,48.6,5644517913,212,38.2,5644517919,1,,5644517905,155,,5644517915,213,5.20,5644517907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799763021,809,1,2,74,13,9zqn9ugvg64it0lr5z8cq4g9v,1,52.9,16.8,2025-04-12T14:31:35.205Z,2025-04-12T14:31:37Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644518269,140,71.2,5644518267,56,Right,5644518275,213,5.93,5644518271,141,6.5,5644518273,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799763105,810,1,2,74,16,9zqn9ugvg64it0lr5z8cq4g9v,1,74.4,9.5,2025-04-12T14:31:37.844Z,2025-04-12T14:31:39Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5644518749,140,69.8,5644518755,213,1.92,5644518751,141,29.2,5644518753,212,14.2,5644518747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799763125,811,3,2,74,18,9zqn9ugvg64it0lr5z8cq4g9v,0,72.4,30.6,2025-04-12T14:31:39.724Z,2025-04-12T15:08:07Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644518841,56,Center,5644519741,233,630,5644518843,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799763203,630,7,2,74,18,spvvjmk37iid7hsky9g3nce7,1,27.6,69.4,2025-04-12T14:31:39.725Z,2025-04-12T15:08:06Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5644519469,233,811,5644519215,56,Back,5644519219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799763359,632,1,2,74,21,spvvjmk37iid7hsky9g3nce7,1,23.0,71.2,2025-04-12T14:31:42.595Z,2025-04-12T14:31:46Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5644520081,212,11.3,5644520083,213,0.87,5644520077,141,83.9,5644520075,140,30.0,5644520073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799763523,633,1,2,74,22,spvvjmk37iid7hsky9g3nce7,1,30.5,84.7,2025-04-12T14:31:43.930Z,2025-04-12T14:31:50Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5644520997,213,5.44,5644520989,56,Back,5644520995,212,13.9,5644520993,141,69.4,5644520991,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799763867,634,1,2,74,27,spvvjmk37iid7hsky9g3nce7,1,53.9,56.7,2025-04-12T14:31:49.034Z,2025-04-12T14:32:51Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,1.0,5644532669,22,,5644532667,210,16,5644522715,56,Left,5644522729,213,0.81,5644522723,141,86.8,5644522719,140,72.4,5644522725,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799763925,635,16,2,74,33,spvvjmk37iid7hsky9g3nce7,1,84.9,67.3,2025-04-12T14:31:54.363Z,2025-04-12T14:32:52Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5644532811,121,,5644532829,215,,5644532815,29,,5644529523,375,74:31.862,5644532817,55,634,5644523021,64,,5644523019,22,,5644532827,103,12.7,5644532833,231,5644529513,20,,5644532831,230,53.4,5644532823,102,5644523023,56,5644532835,300,97.8,46.0,,5644532813,80,,Center,5644529519,374,,,,2025-04-12 15:31:53.178,,,
2799765909,812,1,2,75,30,9zqn9ugvg64it0lr5z8cq4g9v,1,50.1,50.0,2025-04-12T14:32:52.123Z,2025-04-12T14:46:38Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5644533093,141,37.6,5644533107,279,G,5644533095,212,15.7,5644533103,213,3.71,5644533089,56,Back,5644705453,189,,5644533091,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799765943,813,1,2,75,32,9zqn9ugvg64it0lr5z8cq4g9v,1,37.5,37.6,2025-04-12T14:32:53.709Z,2025-04-12T14:46:34Z,17jltcnnaha4707duh52hirit,M. Lode,,,5644705823,189,,5644533301,213,1.48,5644533297,141,62.6,5644533299,212,17.1,5644533293,56,Back,5644533295,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799765967,814,1,2,75,33,9zqn9ugvg64it0lr5z8cq4g9v,1,38.8,63.1,2025-04-12T14:32:54.635Z,2025-04-12T14:46:37Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644533449,212,19.4,5644533443,56,Center,5644533445,140,55.2,5644533447,141,76.1,5644706159,189,,5644533451,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766035,815,1,2,75,34,9zqn9ugvg64it0lr5z8cq4g9v,1,56.5,75.7,2025-04-12T14:32:55.355Z,2025-04-12T14:32:58Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5644533907,212,6.3,5644533901,56,Center,5644533905,141,67.5,5644533909,213,4.23,5644533903,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766177,816,1,2,75,37,9zqn9ugvg64it0lr5z8cq4g9v,1,56.6,63.7,2025-04-12T14:32:58.516Z,2025-04-12T14:33:03Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5644534687,56,Center,5644534693,212,14.3,5644534695,213,5.45,5644534689,140,65.8,5644534691,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766187,817,61,2,75,41,9zqn9ugvg64it0lr5z8cq4g9v,0,77.0,51.2,2025-04-12T14:33:02.956Z,2025-04-12T14:33:03Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5644534755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766311,637,1,2,75,42,spvvjmk37iid7hsky9g3nce7,1,11.1,67.3,2025-04-12T14:33:03.763Z,2025-04-12T14:33:07Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5644535335,140,4.8,5644535333,56,Back,5644535339,212,7.6,5644535341,213,3.66,5644535337,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766427,638,1,2,75,45,spvvjmk37iid7hsky9g3nce7,1,3.2,69.1,2025-04-12T14:33:06.939Z,2025-04-12T14:33:11Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5644536067,213,0.92,5644536059,56,Back,5644536063,141,95.1,5644536065,212,22.1,5644536061,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766541,639,1,2,75,49,spvvjmk37iid7hsky9g3nce7,1,17.4,95.4,2025-04-12T14:33:11.115Z,2025-04-12T14:33:15Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5644536665,196,,5644536663,155,,5644536669,140,26.7,5644536671,141,17.0,5644536667,56,Back,5644536677,1,,5644536673,212,54.2,5644536675,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766633,640,3,2,75,53,spvvjmk37iid7hsky9g3nce7,1,33.8,15.8,2025-04-12T14:33:15.003Z,2025-04-12T15:08:15Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5644537165,56,Back,5644537277,286,,5644537193,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766557,818,45,2,75,53,9zqn9ugvg64it0lr5z8cq4g9v,0,66.2,84.2,2025-04-12T14:33:15.003Z,2025-04-12T15:08:16Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5644536767,56,Left,5644537217,233,640,5644857381,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766809,641,1,2,75,56,spvvjmk37iid7hsky9g3nce7,0,53.7,23.1,2025-04-12T14:33:18.083Z,2025-04-12T14:33:23Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5644538047,213,0.09,5644538049,1,,5644538043,212,49.8,5644538035,56,Center,5644538039,141,29.7,5644538037,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766987,642,5,2,76,2,spvvjmk37iid7hsky9g3nce7,0,100.8,30.4,2025-04-12T14:33:23.320Z,2025-04-12T14:41:45Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5644539015,56,Center,5644539017,346,,5644539381,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799766839,819,5,2,76,2,9zqn9ugvg64it0lr5z8cq4g9v,1,-0.8,69.6,2025-04-12T14:33:23.320Z,2025-04-12T14:41:45Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5644539207,233,642,5644538233,346,,5644538231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
