id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820334757,739,7,2,65,25,2nnlsjfbcea40t4jeclcbw9lk,0,41.0,19.4,2025-05-31T14:22:14.157Z,2025-05-31T15:01:56Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758159507,56,Back,5758159517,233,471,5758159509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820334779,472,61,2,65,27,1939bnru25svvgv15k2c7tw2y,1,60.3,82.0,2025-05-31T14:22:16.171Z,2025-05-31T14:29:49Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758159599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820334825,474,2,2,65,30,1939bnru25svvgv15k2c7tw2y,1,80.5,86.7,2025-05-31T14:22:19.130Z,2025-05-31T14:32:50Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5758159851,140,91.7,5758159849,56,Left,5758178759,7,2d1dh619cfgvel4bv7tpfxjo5,5758159853,141,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820334829,475,43,2,65,31,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:22:20.871Z,2025-05-31T14:31:22Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758159879,2,0,5758159891,213,4.42,5758160027,286,0,5758159887,141,82.6,5758159889,212,4.0,5758159885,140,93.4,5758160021,236,0,5758178079,144,1,5758160023,233,740,5758159883,56,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2820334847,740,43,2,65,32,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:22:20.971Z,2025-05-31T14:31:23Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758178085,144,12,5758160003,56,Back,5758160001,185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335053,477,43,2,65,32,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:22:21.550Z,2025-05-31T14:31:26Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758178171,144,61,5758161145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820334839,476,43,2,65,33,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T14:22:22.455Z,2025-05-31T14:31:27Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758178227,144,5,5758175363,346,0,5758159997,56,Center,5758161507,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335093,742,1,2,66,6,2nnlsjfbcea40t4jeclcbw9lk,1,3.3,48.4,2025-05-31T14:22:55.422Z,2025-05-31T14:37:06Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758190015,152,,5758161367,213,5.35,5758190013,5,,5758161365,212,13.8,5758161359,56,Back,5758161361,140,11.2,5758161363,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335145,743,1,2,66,7,2nnlsjfbcea40t4jeclcbw9lk,1,11.2,32.1,2025-05-31T14:22:56.270Z,2025-05-31T14:23:01Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758161641,140,4.8,5758161647,212,12.8,5758161639,56,Back,5758161651,213,2.12,5758161643,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335223,744,1,2,66,17,2nnlsjfbcea40t4jeclcbw9lk,1,7.0,46.9,2025-05-31T14:23:06.926Z,2025-05-31T14:23:08Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758161985,212,18.5,5758161981,140,10.3,5758161983,141,73.6,5758161979,56,Back,5758161987,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335233,745,1,2,66,19,2nnlsjfbcea40t4jeclcbw9lk,1,11.1,74.8,2025-05-31T14:23:08.622Z,2025-05-31T14:23:10Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758162063,212,14.4,5758162057,56,Back,5758162061,141,81.8,5758162065,213,0.34,5758162059,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335245,746,1,2,66,20,2nnlsjfbcea40t4jeclcbw9lk,1,24.0,81.8,2025-05-31T14:23:09.886Z,2025-05-31T14:23:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758162143,213,5.64,5758162139,141,71.2,5758162141,212,12.1,5758162137,140,33.2,5758162135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335297,747,1,2,66,23,2nnlsjfbcea40t4jeclcbw9lk,1,38.4,74.8,2025-05-31T14:23:12.031Z,2025-05-31T14:23:21Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758162473,140,58.5,5758162479,213,0.54,5758162477,212,24.5,5758162471,56,Left,5758162475,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335311,478,45,2,66,32,1939bnru25svvgv15k2c7tw2y,0,7.3,25.0,2025-05-31T14:23:21.279Z,2025-05-31T15:02:00Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5758162569,285,,5758162609,233,748,5758162567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335303,748,3,2,66,32,2nnlsjfbcea40t4jeclcbw9lk,1,92.7,75.0,2025-05-31T14:23:21.279Z,2025-05-31T15:02:00Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758162505,56,Center,5758162507,286,,5758162601,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335313,749,61,2,66,33,2nnlsjfbcea40t4jeclcbw9lk,0,91.2,79.0,2025-05-31T14:23:22.735Z,2025-05-31T14:23:23Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758162571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335349,480,1,2,66,34,1939bnru25svvgv15k2c7tw2y,1,6.4,28.2,2025-05-31T14:23:23.751Z,2025-05-31T14:23:27Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5758162757,213,6.15,5758162753,141,26.4,5758162749,56,Back,5758162751,140,15.2,5758162755,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335355,481,4,2,66,37,1939bnru25svvgv15k2c7tw2y,1,13.2,25.0,2025-05-31T14:23:26.013Z,2025-05-31T14:23:35Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758162833,56,Back,5758162851,233,750,5758162981,294,,5758162831,13,,5758162835,152,,5758162839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335337,750,4,2,66,37,2nnlsjfbcea40t4jeclcbw9lk,0,86.8,75.0,2025-05-31T14:23:26.014Z,2025-05-31T14:23:33Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758162783,294,,5758162871,233,481,5758162781,13,,5758162785,56,Center,5758162789,286,,5758162787,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335515,483,1,2,67,9,1939bnru25svvgv15k2c7tw2y,0,13.6,28.0,2025-05-31T14:23:58.633Z,2025-05-31T14:24:03Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5758163737,140,77.0,5758163741,212,66.6,5758163745,1,,5758163739,141,27.4,5758163743,213,6.28,5758163731,157,,5758163729,5,,5758163735,56,Center,5758163733,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335525,751,44,2,67,13,2nnlsjfbcea40t4jeclcbw9lk,1,26.6,73.4,2025-05-31T14:24:02.470Z,2025-05-31T15:02:06Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758163797,285,,5758163795,56,Back,5758163817,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335521,484,44,2,67,13,1939bnru25svvgv15k2c7tw2y,0,73.4,26.6,2025-05-31T14:24:02.471Z,2025-05-31T15:02:06Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5758163767,56,Center,5758163837,233,751,5758163769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335533,752,1,2,67,14,2nnlsjfbcea40t4jeclcbw9lk,0,32.6,74.8,2025-05-31T14:24:03.215Z,2025-05-31T14:24:03Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758163811,213,0.78,5758163803,56,Back,5758163809,212,7.5,5758163805,140,37.7,5758163807,141,82.6,5758163801,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335543,485,1,2,67,15,1939bnru25svvgv15k2c7tw2y,1,74.3,23.0,2025-05-31T14:24:04.886Z,2025-05-31T14:24:06Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758163919,140,70.8,5758163923,212,10.3,5758163917,56,Center,5758163925,213,1.94,5758163921,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335551,486,1,2,67,16,1939bnru25svvgv15k2c7tw2y,1,70.8,37.1,2025-05-31T14:24:05.878Z,2025-05-31T14:24:07Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758163965,141,22.8,5758163961,56,Center,5758163967,212,11.5,5758163963,140,65.0,5758163969,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335569,487,1,2,67,19,1939bnru25svvgv15k2c7tw2y,1,62.6,18.5,2025-05-31T14:24:08.407Z,2025-05-31T14:24:10Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758164063,212,9.8,5758164057,56,Right,5758164061,141,5.6,5758164065,213,4.26,5758164059,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335579,488,1,2,67,21,1939bnru25svvgv15k2c7tw2y,1,58.5,5.6,2025-05-31T14:24:10.422Z,2025-05-31T14:24:11Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758164105,56,Right,5758164113,213,1.61,5758164107,140,58.2,5758164111,212,8.8,5758164109,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335617,489,1,2,67,22,1939bnru25svvgv15k2c7tw2y,1,58.2,18.6,2025-05-31T14:24:11.366Z,2025-05-31T14:24:16Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758164269,212,11.4,5758164263,56,Right,5758164271,213,5.79,5758164265,140,67.8,5758164267,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335619,490,4,2,67,27,1939bnru25svvgv15k2c7tw2y,1,66.2,5.6,2025-05-31T14:24:16.381Z,2025-05-31T14:24:20Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758164313,152,,5758164311,56,Right,5758164317,286,,5758164351,233,753,5758164309,13,,5758164315,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335615,753,4,2,67,27,2nnlsjfbcea40t4jeclcbw9lk,0,33.8,94.4,2025-05-31T14:24:16.382Z,2025-05-31T14:24:20Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758164283,13,,5758164297,285,,5758164291,152,,5758164295,265,,5758164393,233,490,5758164287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335659,491,1,2,67,34,1939bnru25svvgv15k2c7tw2y,1,68.7,7.6,2025-05-31T14:24:23.702Z,2025-05-31T14:24:24Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758164543,213,0.98,5758164539,141,15.0,5758164533,152,,5758164541,212,6.1,5758164537,140,71.9,5758164531,5,,5758164535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335663,492,1,2,67,35,1939bnru25svvgv15k2c7tw2y,1,71.9,15.0,2025-05-31T14:24:24.427Z,2025-05-31T14:24:25Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758164567,213,3.90,5758164561,140,67.5,5758164559,56,Right,5758164565,212,6.4,5758164563,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335681,493,1,2,67,36,1939bnru25svvgv15k2c7tw2y,1,67.5,8.5,2025-05-31T14:24:25.303Z,2025-05-31T14:24:27Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758164683,141,3.8,5758164689,213,3.41,5758164681,140,56.6,5758164687,212,11.9,5758164679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335697,494,1,2,67,38,1939bnru25svvgv15k2c7tw2y,0,56.6,3.8,2025-05-31T14:24:27.335Z,2025-05-31T14:24:29Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758164779,213,0.55,5758164773,140,79.7,5758164777,212,28.5,5758164771,56,Center,5758164775,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335715,754,61,2,67,42,2nnlsjfbcea40t4jeclcbw9lk,0,20.8,70.9,2025-05-31T14:24:31.222Z,2025-05-31T14:24:34Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758164861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335751,495,4,2,67,46,1939bnru25svvgv15k2c7tw2y,1,67.8,27.2,2025-05-31T14:24:35.368Z,2025-05-31T15:01:48Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758165153,286,,5758165147,12,,5758165169,233,755,5758165149,56,Center,5758165151,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335757,755,4,2,67,46,2nnlsjfbcea40t4jeclcbw9lk,0,32.2,72.8,2025-05-31T14:24:35.369Z,2025-05-31T15:01:48Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758165155,12,,5758165157,56,Back,5758165187,233,495,5758165159,241,,5758165161,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335893,496,1,2,68,10,1939bnru25svvgv15k2c7tw2y,1,68.2,30.9,2025-05-31T14:24:59.511Z,2025-05-31T14:25:03Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758165923,241,,5758165919,5,,5758165921,155,,5758165925,56,Center,5758165929,141,68.4,5758165935,1,,5758165931,212,37.7,5758165927,140,94.6,5758165933,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335917,497,1,2,68,14,1939bnru25svvgv15k2c7tw2y,1,94.6,68.4,2025-05-31T14:25:03.222Z,2025-05-31T14:33:57Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,1.0,,5758166053,56,Center,5758169709,210,15,5758183601,154,,5758166055,140,95.7,5758166059,212,8.4,5758166061,213,4.85,5758166057,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336425,504,44,2,68,19,1939bnru25svvgv15k2c7tw2y,1,96.2,53.7,2025-05-31T14:25:08.254Z,2025-05-31T14:26:34Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758168751,286,,5758168747,56,Center,5758168761,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336009,756,44,2,68,19,2nnlsjfbcea40t4jeclcbw9lk,0,3.8,46.3,2025-05-31T14:25:08.255Z,2025-05-31T14:26:34Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758166559,56,Back,5758166561,285,,5758168785,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336473,505,15,2,68,19,1939bnru25svvgv15k2c7tw2y,1,95.0,59.1,2025-05-31T14:25:08.734Z,2025-05-31T14:34:09Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758169723,102,47.2,5758169725,103,19,5758169401,82,,5758169047,56,Center,5758169715,80,,5758183615,154,,5758169737,231,53.8,5758184009,314,,5758169399,328,,5758169735,230,5758169395,15,,99.8,5758169731,146,5758183619,214,,5758169393,24,,5758169733,147,49.8,98.9,5758169045,61,,5758169719,55,5758169717,29,,497,5758169729,100,5758169727,139,
2820335967,498,2,2,68,20,1939bnru25svvgv15k2c7tw2y,1,95.6,56.7,2025-05-31T14:25:09.430Z,2025-05-31T14:34:20Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758166319,7,85mzxov9sqq8gec4e0wwt8h78,5758166323,140,98.1,5758166325,141,47.8,5758166321,56,Center,5758184597,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336031,757,1,2,68,31,2nnlsjfbcea40t4jeclcbw9lk,1,5.0,50.4,2025-05-31T14:25:20.655Z,2025-05-31T14:34:57Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758166659,213,0.73,5758185909,189,,5758166657,212,27.8,5758166653,140,24.8,5758168485,5,,5758166651,56,Back,5758168639,241,,5758166655,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336043,758,1,2,68,33,2nnlsjfbcea40t4jeclcbw9lk,1,24.8,77.6,2025-05-31T14:25:22.335Z,2025-05-31T14:34:59Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5758166709,140,41.3,5758166707,56,Back,5758166715,213,0.54,5758185833,189,,5758166711,141,92.7,5758166713,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336053,759,1,2,68,35,2nnlsjfbcea40t4jeclcbw9lk,1,53.8,86.9,2025-05-31T14:25:24.447Z,2025-05-31T14:35:00Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758166775,140,41.0,5758166773,56,Back,5758166781,213,2.97,5758166777,141,90.3,5758166779,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336073,760,1,2,68,37,2nnlsjfbcea40t4jeclcbw9lk,1,40.9,89.0,2025-05-31T14:25:26.063Z,2025-05-31T14:35:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758166895,56,Back,5758166903,213,3.79,5758166897,140,31.6,5758166901,212,12.2,5758166899,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336089,761,1,2,68,40,2nnlsjfbcea40t4jeclcbw9lk,1,33.4,82.1,2025-05-31T14:25:29.439Z,2025-05-31T14:35:15Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758166987,213,0.61,5758166979,56,Back,5758166983,141,95.7,5758166981,140,46.1,5758166985,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336091,762,61,2,68,43,2nnlsjfbcea40t4jeclcbw9lk,0,47.7,96.5,2025-05-31T14:25:32.273Z,2025-05-31T14:35:25Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758166991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336119,500,1,2,68,45,1939bnru25svvgv15k2c7tw2y,1,36.8,4.9,2025-05-31T14:25:34.086Z,2025-05-31T14:25:38Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758167131,141,16.5,5758167129,140,44.5,5758167135,213,0.77,5758167133,212,11.3,5758167127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336125,501,1,2,68,49,1939bnru25svvgv15k2c7tw2y,1,57.6,7.6,2025-05-31T14:25:38.814Z,2025-05-31T14:35:50Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758187577,140,54.0,5758187579,141,2.1,5758167151,56,Right,5758187583,213,3.92,5758187581,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336137,502,1,2,68,51,1939bnru25svvgv15k2c7tw2y,0,53.2,10.7,2025-05-31T14:25:40.070Z,2025-05-31T14:35:59Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5758167209,56,Right,5758167263,286,,5758167217,213,0.34,5758167257,236,,5758167259,233,763,5758167215,212,10.4,5758167211,140,62.5,5758167213,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336149,763,74,2,68,51,2nnlsjfbcea40t4jeclcbw9lk,1,45.5,95.9,2025-05-31T14:25:40.071Z,2025-05-31T15:02:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758167253,56,Back,5758167255,285,,5758167271,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336169,764,1,2,68,54,2nnlsjfbcea40t4jeclcbw9lk,1,55.7,94.7,2025-05-31T14:25:43.639Z,2025-05-31T14:36:25Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758167389,56,Left,5758167393,141,81.8,5758167395,212,8.8,5758167391,140,54.6,5758167397,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336197,766,1,2,68,55,2nnlsjfbcea40t4jeclcbw9lk,1,54.6,81.8,2025-05-31T14:25:44.847Z,2025-05-31T14:36:35Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758167561,213,6.14,5758167559,212,14.3,5758167553,56,Center,5758167555,140,68.1,5758167557,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336219,767,4,2,69,0,2nnlsjfbcea40t4jeclcbw9lk,1,66.4,62.0,2025-05-31T14:25:48.975Z,2025-05-31T15:01:49Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758167953,286,,5758167947,13,,5758168359,233,503,5758167669,56,Center,5758167951,265,,5758167949,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336259,503,4,2,69,0,1939bnru25svvgv15k2c7tw2y,0,33.6,38.0,2025-05-31T14:25:48.976Z,2025-05-31T15:01:49Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758168367,233,767,5758167893,56,Back,5758167899,285,,5758167895,152,,5758167897,265,,5758167891,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336221,768,43,2,69,3,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T14:25:52.155Z,2025-05-31T14:26:04Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758167683,56,Center,5758168019,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336659,770,15,2,70,28,2nnlsjfbcea40t4jeclcbw9lk,1,72.8,52.5,2025-05-31T14:27:17.760Z,2025-05-31T14:38:35Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5758170279,20,,5758170365,77,,5758170375,146,99.0,5758170371,391,,5758170197,18,,5758170373,458,,5758170199,56,Center,5758191217,114,,5758170195,26,,5758170377,147,5758192881,233,595,50.5,5758170369,103,5758170367,102,52.9,,,,,,,20.9,,,,,,,,,,,,,,
2820340445,595,10,2,70,28,1939bnru25svvgv15k2c7tw2y,1,4.4,49.3,2025-05-31T14:27:17.860Z,2025-05-31T15:01:51Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5758192857,178,,5758192861,56,Back,5758192859,182,,5758192855,177,,5758192901,233,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336695,507,1,2,70,34,1939bnru25svvgv15k2c7tw2y,1,5.1,49.4,2025-05-31T14:27:23.622Z,2025-05-31T14:27:28Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5758170431,56,Back,5758170429,123,,5758170435,141,18.9,5758170433,140,31.0,5758170441,1,,5758170437,212,34.2,5758170439,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336701,508,1,2,70,39,1939bnru25svvgv15k2c7tw2y,1,33.8,23.3,2025-05-31T14:27:28.743Z,2025-05-31T14:27:29Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758170465,140,38.3,5758170467,141,30.0,5758170471,213,0.77,5758170463,56,Back,5758170469,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336717,509,1,2,70,40,1939bnru25svvgv15k2c7tw2y,1,38.3,30.0,2025-05-31T14:27:29.799Z,2025-05-31T14:27:31Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758170551,56,Back,5758170557,141,27.4,5758170563,213,3.33,5758170553,140,29.6,5758170559,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336753,510,1,2,70,42,1939bnru25svvgv15k2c7tw2y,1,40.8,33.9,2025-05-31T14:27:31.239Z,2025-05-31T14:27:35Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758170723,212,23.4,5758170719,140,55.1,5758170721,141,60.2,5758170717,56,Center,5758170725,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
