id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815059057,588,1,2,67,8,46yo78zak2j7kaxc5ak1fnm60,0,53.3,43.1,2025-05-15T18:31:06.998Z,2025-05-15T18:31:08Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728923947,213,0.76,5728923943,141,59.4,5728923941,140,64.4,5728923945,212,16.1,5728923939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059085,791,12,2,67,10,7hlumphk42363z3i2nry2wrzj,1,27.4,43.7,2025-05-15T18:31:08.850Z,2025-05-15T18:31:11Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728924087,213,5.11,5728924083,141,21.8,5728924081,140,33.3,5728924085,212,16.1,5728924079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059141,793,1,2,67,12,7hlumphk42363z3i2nry2wrzj,1,33.3,21.8,2025-05-15T18:31:11.139Z,2025-05-15T18:31:17Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728924363,56,Back,5728924367,141,2.8,5728924369,212,16.6,5728924371,213,5.39,5728924365,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059179,794,1,2,67,18,7hlumphk42363z3i2nry2wrzj,1,55.5,6.7,2025-05-15T18:31:17.251Z,2025-05-15T18:31:35Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,1.0,,5728924637,213,1.01,5728924633,141,60.6,5728924639,1,,5728924627,155,,5728925289,210,15,5728924635,212,43.3,5728924631,140,77.5,5728924629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059181,795,15,2,67,22,7hlumphk42363z3i2nry2wrzj,1,75.0,54.6,2025-05-15T18:31:21.329Z,2025-05-15T20:40:11Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5728925341,231,51.3,5728966371,76,,5728924981,20,,5728924647,56,Center,5728925337,147,54.5,5728925323,29,,5728925335,146,77.9,5728925333,215,,5728925361,233,589,5728925325,55,5728924645,18,,5728925329,102,794,5728925331,103,5728924991,82,,5728925339,230,97.8,5728924643,22,,,,,,,18.1,52.1,,,,
2815059175,589,10,2,67,22,46yo78zak2j7kaxc5ak1fnm60,1,25.1,44.4,2025-05-15T18:31:21.429Z,2025-05-15T18:31:37Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728924577,94,,5728925401,233,795,5728924579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059217,796,1,2,67,24,7hlumphk42363z3i2nry2wrzj,1,77.2,60.6,2025-05-15T18:31:22.786Z,2025-05-15T18:31:43Z,9d08simhpio6vi217mqtro6ad,A. Traustason,1.0,,5728924843,140,88.8,5728924847,212,14.9,5728924849,213,0.61,5728925679,154,,5728925677,210,15,5728924841,56,Center,5728924845,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059219,797,15,2,67,27,7hlumphk42363z3i2nry2wrzj,1,88.7,68.5,2025-05-15T18:31:25.602Z,2025-05-15T20:40:34Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728925445,20,,5728925695,81,,5728925715,103,32.3,5728925709,102,47.6,5728925721,146,99.5,5728924857,56,Center,5728925701,55,796,5728925759,233,590,5728925693,120,,5728924855,64,5728925723,147,54.3,5728925699,154,,5728925697,29,5728924853,22,,,,,,,,,,,,,,,,,,
2815059223,590,10,2,67,27,46yo78zak2j7kaxc5ak1fnm60,1,2.0,46.9,2025-05-15T18:31:25.702Z,2025-05-15T18:32:19Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5728924883,56,Back,5728924877,173,,5728925015,179,,5728925833,233,797,5728924881,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059265,591,6,2,67,28,46yo78zak2j7kaxc5ak1fnm60,0,5.9,41.4,2025-05-15T18:31:27.235Z,2025-05-15T19:17:57Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5728925145,233,798,5728925121,73,,5728925119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059225,798,6,2,67,28,7hlumphk42363z3i2nry2wrzj,1,94.1,58.6,2025-05-15T18:31:27.235Z,2025-05-15T19:17:56Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728924959,75,,5728925135,233,591,5728924957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059477,799,1,2,67,57,7hlumphk42363z3i2nry2wrzj,1,99.7,0.5,2025-05-15T18:31:56.099Z,2025-05-15T18:32:00Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5728926293,212,17.9,5728926285,6,,5728926287,56,Right,5728926289,140,84.9,5728926291,141,13.5,5728926295,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059497,800,1,2,67,59,7hlumphk42363z3i2nry2wrzj,1,85.5,12.6,2025-05-15T18:31:58.099Z,2025-05-15T18:32:00Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728926393,140,77.8,5728926397,212,11.8,5728926399,213,2.32,5728926391,56,Center,5728926395,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059501,801,1,2,68,1,7hlumphk42363z3i2nry2wrzj,0,77.8,25.3,2025-05-15T18:31:59.955Z,2025-05-15T18:32:01Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5728926431,212,20.1,5728926429,141,48.8,5728926427,140,89.4,5728926423,155,,5728926421,2,,5728926425,56,Center,5728926433,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059505,592,12,2,68,2,46yo78zak2j7kaxc5ak1fnm60,1,12.5,51.9,2025-05-15T18:32:01.255Z,2025-05-15T18:32:13Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5728926471,140,32.3,5728926475,212,25.3,5728926495,15,,5728926477,213,5.67,5728926469,56,Back,5728926473,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059575,802,1,2,68,6,7hlumphk42363z3i2nry2wrzj,1,69.6,79.9,2025-05-15T18:32:05.347Z,2025-05-15T18:32:10Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5728926799,212,25.0,5728926801,213,0.24,5728926795,140,92.7,5728926793,56,Left,5728926797,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059589,803,1,2,68,11,7hlumphk42363z3i2nry2wrzj,0,92.1,88.7,2025-05-15T18:32:10.067Z,2025-05-15T18:32:14Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5728926875,141,42.8,5728926871,56,Center,5728926923,233,593,5728926879,213,4.87,5728926867,2,,5728926869,155,,5728926877,212,31.6,5728926873,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059593,593,11,2,68,14,46yo78zak2j7kaxc5ak1fnm60,1,10.3,50.3,2025-05-15T18:32:13.175Z,2025-05-15T18:32:14Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5728926919,56,Back,5728926935,233,803,5728926921,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059645,594,1,2,68,23,46yo78zak2j7kaxc5ak1fnm60,1,10.9,49.4,2025-05-15T18:32:22.006Z,2025-05-15T18:32:24Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5728927263,212,9.1,5728927255,123,,5728927259,140,8.1,5728927261,141,36.7,5728927265,213,4.38,5728927257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059661,595,1,2,68,25,46yo78zak2j7kaxc5ak1fnm60,1,8.1,36.7,2025-05-15T18:32:24.246Z,2025-05-15T18:32:27Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5728927365,141,14.3,5728927361,56,Back,5728927369,213,4.60,5728927367,212,15.3,5728927363,140,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059667,596,1,2,68,29,46yo78zak2j7kaxc5ak1fnm60,0,6.4,12.6,2025-05-15T18:32:27.607Z,2025-05-15T18:32:29Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728927405,157,,5728927457,233,804,5728927413,212,3.6,5728927461,286,,5728927417,1,,5728927409,140,9.6,5728927455,236,,5728927415,213,5.92,5728927411,141,10.7,5728927407,56,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,
2815059673,804,74,2,68,29,7hlumphk42363z3i2nry2wrzj,1,91.6,88.0,2025-05-15T18:32:27.608Z,2025-05-15T19:18:24Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728927435,285,,5728927433,56,Left,5728927463,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059687,597,5,2,68,32,46yo78zak2j7kaxc5ak1fnm60,1,10.6,-1.3,2025-05-15T18:32:30.726Z,2025-05-15T19:21:47Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728927509,233,805,5728927487,56,Back,5728927489,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059691,805,5,2,68,32,7hlumphk42363z3i2nry2wrzj,0,89.4,101.3,2025-05-15T18:32:30.726Z,2025-05-15T19:21:47Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728927491,56,Left,5728927533,233,597,5728927493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059795,598,1,2,68,42,46yo78zak2j7kaxc5ak1fnm60,0,14.8,0.0,2025-05-15T18:32:40.470Z,2025-05-15T18:32:43Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728928001,141,9.5,5728928005,212,31.2,5728927993,107,,5728928013,1,,5728927997,140,43.6,5728928009,213,0.24,5728927995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059809,806,61,2,68,45,7hlumphk42363z3i2nry2wrzj,1,62.3,77.6,2025-05-15T18:32:44.357Z,2025-05-15T18:49:52Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5728928083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060171,809,61,2,68,46,7hlumphk42363z3i2nry2wrzj,0,42.2,80.0,2025-05-15T18:32:44.484Z,2025-05-15T18:50:01Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728930043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059827,599,1,2,68,46,46yo78zak2j7kaxc5ak1fnm60,0,57.4,11.5,2025-05-15T18:32:45.173Z,2025-05-15T18:50:30Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728928169,213,3.74,5728928165,141,9.6,5728928161,56,Right,5728928163,140,55.6,5728928167,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815067119,907,61,2,68,47,7hlumphk42363z3i2nry2wrzj,1,50.1,86.3,2025-05-15T18:32:45.932Z,2025-05-15T18:50:43Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5728970319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059879,600,1,2,68,48,46yo78zak2j7kaxc5ak1fnm60,1,41.0,12.6,2025-05-15T18:32:46.534Z,2025-05-15T18:32:55Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728928459,155,,5728928461,56,Right,5728928465,141,20.7,5728928463,140,66.4,5728928467,212,27.2,5728928469,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059883,601,1,2,68,56,46yo78zak2j7kaxc5ak1fnm60,0,69.7,18.8,2025-05-15T18:32:55.398Z,2025-05-15T18:32:57Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728928495,56,Center,5728928503,213,1.20,5728928501,212,4.7,5728928497,140,71.3,5728928547,236,,5728928553,286,,5728928499,141,25.2,5728928549,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059895,807,74,2,68,56,7hlumphk42363z3i2nry2wrzj,1,17.3,91.4,2025-05-15T18:32:55.399Z,2025-05-15T19:18:24Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5728928545,285,,5728928539,56,Back,5728928583,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059909,602,6,2,68,59,46yo78zak2j7kaxc5ak1fnm60,1,89.4,22.0,2025-05-15T18:32:57.879Z,2025-05-15T18:33:03Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728928739,233,808,5728928703,56,Center,5728928705,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815059903,808,6,2,68,59,7hlumphk42363z3i2nry2wrzj,0,10.6,78.0,2025-05-15T18:32:57.879Z,2025-05-15T19:17:57Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5728928619,73,,5728928751,233,602,5728928617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060195,603,1,2,69,33,46yo78zak2j7kaxc5ak1fnm60,0,99.5,0.5,2025-05-15T18:33:31.544Z,2025-05-15T18:33:34Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5728930143,2,,5728930159,213,1.89,5728930147,155,,5728930161,1,,5728930157,212,43.0,5728930149,223,,5728930153,140,86.6,5728930155,141,60.5,5728930151,56,Center,5728930145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060215,810,12,2,69,34,7hlumphk42363z3i2nry2wrzj,1,9.7,32.7,2025-05-15T18:33:33.187Z,2025-05-15T18:52:13Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728930295,213,1.57,5728973391,15,,5728930289,140,9.7,5728930291,141,38.9,5728930287,56,Back,5728930293,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815066065,894,61,2,69,35,7hlumphk42363z3i2nry2wrzj,1,8.8,46.0,2025-05-15T18:33:33.883Z,2025-05-15T18:51:19Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728971743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060253,811,12,2,69,39,7hlumphk42363z3i2nry2wrzj,1,4.4,46.9,2025-05-15T18:33:37.715Z,2025-05-15T18:52:19Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5728930513,140,27.5,5728930517,212,32.3,5728930519,213,5.56,5728930515,141,15.6,5728930511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060281,604,1,2,69,41,46yo78zak2j7kaxc5ak1fnm60,1,57.8,82.0,2025-05-15T18:33:39.543Z,2025-05-15T18:33:44Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728930645,140,38.1,5728930649,212,22.1,5728930647,141,70.6,5728930651,213,3.50,5728930643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060321,605,1,2,69,45,46yo78zak2j7kaxc5ak1fnm60,1,38.1,70.6,2025-05-15T18:33:43.992Z,2025-05-15T18:33:49Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728930899,212,44.0,5728930903,1,,5728930885,155,,5728930887,56,Left,5728930901,213,0.43,5728930895,141,97.7,5728930891,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060327,606,1,2,69,50,46yo78zak2j7kaxc5ak1fnm60,0,80.1,96.2,2025-05-15T18:33:48.887Z,2025-05-15T18:33:50Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5728930921,2,,5728930925,56,Center,5728930933,213,5.14,5728930929,141,55.4,5728930931,212,30.6,5728930923,155,,5728930927,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060337,812,12,2,69,51,7hlumphk42363z3i2nry2wrzj,1,3.0,42.8,2025-05-15T18:33:50.212Z,2025-05-15T18:33:51Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728930989,213,5.50,5728930985,141,27.6,5728930981,56,Back,5728930983,140,12.9,5728930987,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060349,814,1,2,69,53,7hlumphk42363z3i2nry2wrzj,0,12.8,27.0,2025-05-15T18:33:52.020Z,2025-05-15T18:33:52Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5728931025,56,Back,5728931031,212,12.4,5728931029,141,9.1,5728931027,140,10.6,5728931033,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060383,607,3,2,69,55,46yo78zak2j7kaxc5ak1fnm60,1,88.2,83.7,2025-05-15T18:33:54.083Z,2025-05-15T19:18:04Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5728931177,56,Left,5728931219,233,815,5728931179,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060363,815,45,2,69,55,7hlumphk42363z3i2nry2wrzj,0,11.8,16.3,2025-05-15T18:33:54.083Z,2025-05-15T19:18:05Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728931103,56,Back,5728931241,233,607,5728931105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060415,609,1,2,69,57,46yo78zak2j7kaxc5ak1fnm60,1,85.6,77.8,2025-05-15T18:33:55.574Z,2025-05-15T18:34:14Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,1.0,,5728931353,213,4.39,5728932061,154,,5728931349,141,64.0,5728931347,140,82.6,5728932059,210,15,5728931343,56,Center,5728931351,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060423,610,15,2,69,59,46yo78zak2j7kaxc5ak1fnm60,1,87.1,59.7,2025-05-15T18:33:57.718Z,2025-05-15T19:45:42Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728932071,55,609,5729066491,17,,5728932079,328,,5728932067,29,,5728932069,154,,5728932077,103,8.2,5728932083,147,52.0,5728932081,146,98.2,5728931403,56,Center,5728932075,102,5728931399,22,,5728932065,78,50.8,5728931677,20,5728932089,233,816,,,,,,,,,,,,,,,,,
2815060419,816,10,2,69,59,7hlumphk42363z3i2nry2wrzj,1,1.4,48.2,2025-05-15T18:33:57.818Z,2025-05-15T18:34:15Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5728931937,179,,5728932105,233,610,5728931381,182,,5728931383,56,Back,5728931377,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060437,817,12,2,70,1,7hlumphk42363z3i2nry2wrzj,1,4.7,65.4,2025-05-15T18:33:59.795Z,2025-05-15T18:34:02Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5728931463,212,32.3,5728931459,140,24.6,5728931487,167,,5728931465,213,0.87,5728931457,56,Back,5728931461,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060447,611,5,2,70,3,46yo78zak2j7kaxc5ak1fnm60,1,68.8,-1.8,2025-05-15T18:34:01.534Z,2025-05-15T19:21:47Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728931517,347,,5728931515,56,Right,5728931523,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060441,818,5,2,70,3,7hlumphk42363z3i2nry2wrzj,0,31.2,101.8,2025-05-15T18:34:01.534Z,2025-05-15T18:34:06Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5728931545,233,611,5728931481,56,Back,5728931483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060617,612,1,2,70,24,46yo78zak2j7kaxc5ak1fnm60,1,58.9,0.0,2025-05-15T18:34:23.366Z,2025-05-15T18:34:39Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728933275,189,,5728932505,56,Right,5728932513,213,0.48,5728932509,141,17.1,5728932515,1,,5728932511,212,28.3,5728932503,107,,5728932507,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060641,613,1,2,70,27,46yo78zak2j7kaxc5ak1fnm60,1,83.0,17.1,2025-05-15T18:34:25.847Z,2025-05-15T18:34:51Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728932677,213,5.62,5728932669,56,Right,5728932673,141,6.8,5728932671,140,91.6,5728932675,212,11.4,5728932667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060657,614,1,2,70,29,46yo78zak2j7kaxc5ak1fnm60,1,91.7,7.1,2025-05-15T18:34:28.022Z,2025-05-15T18:34:30Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728932777,212,6.3,5728932773,140,88.0,5728932779,213,2.23,5728932775,141,14.4,5728932771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060667,615,1,2,70,31,46yo78zak2j7kaxc5ak1fnm60,0,91.6,13.4,2025-05-15T18:34:30.390Z,2025-05-15T18:34:31Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5728932817,212,5.3,5728932807,56,Right,5728932815,141,14.6,5728932809,140,86.6,5728932819,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060671,819,61,2,70,32,7hlumphk42363z3i2nry2wrzj,1,4.4,91.1,2025-05-15T18:34:31.413Z,2025-05-15T18:34:31Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5728932841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060687,616,3,2,70,35,46yo78zak2j7kaxc5ak1fnm60,0,83.8,5.4,2025-05-15T18:34:33.510Z,2025-05-15T19:22:06Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728933073,233,820,5728932981,286,,5728932979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060695,820,7,2,70,35,7hlumphk42363z3i2nry2wrzj,1,16.2,94.6,2025-05-15T18:34:33.511Z,2025-05-15T19:22:06Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728933041,56,Back,5728933039,167,,5728933059,233,616,5728933043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060713,617,5,2,70,37,46yo78zak2j7kaxc5ak1fnm60,1,85.9,-1.4,2025-05-15T18:34:35.588Z,2025-05-15T19:21:48Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728933169,56,Right,5728933313,233,821,5728933171,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060739,821,5,2,70,37,7hlumphk42363z3i2nry2wrzj,0,14.1,101.4,2025-05-15T18:34:35.588Z,2025-05-15T19:21:48Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728933293,347,,5728933341,233,617,5728933291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060833,618,1,2,70,54,46yo78zak2j7kaxc5ak1fnm60,1,82.6,0.0,2025-05-15T18:34:53.334Z,2025-05-15T18:34:57Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728933901,1,,5728933895,141,34.5,5728933891,56,Center,5728933889,107,,5728933893,140,86.5,5728933897,212,25.2,5728933899,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060845,619,61,2,71,0,46yo78zak2j7kaxc5ak1fnm60,1,87.5,34.2,2025-05-15T18:34:59.303Z,2025-05-15T18:34:59Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,1.0,,5728933961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060857,620,13,2,71,0,46yo78zak2j7kaxc5ak1fnm60,1,91.1,36.6,2025-05-15T18:34:59.422Z,2025-05-15T19:46:36Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728934167,20,,5728934385,230,98.6,5728934383,103,36.1,5728934059,56,Center,5728934377,55,619,5729068381,160,,5728934057,63,,5728934375,29,,5728934381,102,42.9,5728934373,84,5728934387,231,46.0,,,,,,,,,,,,,,,,,,,,,,,,,
2815060877,621,5,2,71,1,46yo78zak2j7kaxc5ak1fnm60,0,100.9,41.4,2025-05-15T18:34:59.876Z,2025-05-15T19:21:49Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728934135,56,Center,5728934137,346,,5728934205,233,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815060853,822,5,2,71,1,7hlumphk42363z3i2nry2wrzj,1,-0.9,58.6,2025-05-15T18:34:59.876Z,2025-05-15T19:21:48Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5728934045,346,,5728934179,233,621,5728934043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
