id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793628665,566,6,2,67,6,1939bnru25svvgv15k2c7tw2y,1,93.5,63.0,2025-03-30T13:22:51.188Z,2025-03-30T13:51:56Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5610644527,56,Center,5610644531,73,,5610650367,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628661,680,6,2,67,6,spvvjmk37iid7hsky9g3nce7,0,6.5,37.0,2025-03-30T13:22:51.188Z,2025-03-30T13:51:57Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610650335,56,Back,5610650337,73,,5610650393,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629165,567,1,2,67,31,1939bnru25svvgv15k2c7tw2y,0,99.5,99.5,2025-03-30T13:23:16.125Z,2025-03-30T13:28:19Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610647223,140,95.7,5610647229,213,4.58,5610647215,6,,5610647227,212,29.2,5610647213,2,,5610647217,155,,5610647225,141,56.9,5610647221,56,Center,5610647219,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629147,681,44,2,67,32,spvvjmk37iid7hsky9g3nce7,1,2.4,41.5,2025-03-30T13:23:17.521Z,2025-03-30T13:30:30Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610647043,56,Back,5610656469,233,578,5610647045,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630829,578,44,2,67,32,1939bnru25svvgv15k2c7tw2y,0,97.6,58.5,2025-03-30T13:23:17.522Z,2025-03-30T13:30:41Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5610655843,56,Center,5610656505,233,681,5610655845,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629149,682,12,2,67,33,spvvjmk37iid7hsky9g3nce7,1,3.1,42.1,2025-03-30T13:23:18.001Z,2025-03-30T13:30:39Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610647129,212,9.5,5610647157,15,,5610647125,140,5.5,5610647127,141,55.5,5610647131,213,1.30,5610647123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637491,763,12,2,67,33,spvvjmk37iid7hsky9g3nce7,1,8.0,58.7,2025-03-30T13:23:18.459Z,2025-03-30T13:30:50Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610694053,140,23.4,5610694273,15,,5610694059,213,0.40,5610694057,212,17.5,5610694051,56,Back,5610694055,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629345,568,1,2,67,43,1939bnru25svvgv15k2c7tw2y,1,74.7,5.5,2025-03-30T13:23:28.397Z,2025-03-30T13:31:23Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5610648201,140,63.1,5610648205,212,29.2,5610648207,213,2.00,5610648203,141,44.5,5610648199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629457,569,1,2,67,47,1939bnru25svvgv15k2c7tw2y,1,63.7,44.5,2025-03-30T13:23:32.845Z,2025-03-30T13:31:25Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610648673,141,68.1,5610648669,56,Center,5610648671,140,71.9,5610648675,212,18.2,5610648677,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629599,570,1,2,67,51,1939bnru25svvgv15k2c7tw2y,0,70.3,71.7,2025-03-30T13:23:36.141Z,2025-03-30T13:31:27Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5610649431,213,5.17,5610649421,196,,5610649425,140,94.1,5610649419,155,,5610649423,56,Right,5610649429,212,56.0,5610649433,1,,5610649427,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629607,571,5,2,67,52,1939bnru25svvgv15k2c7tw2y,0,94.8,-2.0,2025-03-30T13:23:37.298Z,2025-03-30T13:51:48Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5610649473,347,,5610649471,56,Right,5610649519,233,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629533,683,5,2,67,52,spvvjmk37iid7hsky9g3nce7,1,5.2,102.0,2025-03-30T13:23:37.298Z,2025-03-30T13:51:48Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610649093,56,Back,5610649095,347,,5610649497,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629911,684,1,2,68,8,spvvjmk37iid7hsky9g3nce7,1,5.3,100.0,2025-03-30T13:23:53.394Z,2025-03-30T13:23:55Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610651003,56,Back,5610651011,141,94.4,5610651017,213,5.56,5610651001,107,,5610651013,212,7.7,5610651007,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629939,685,1,2,68,10,spvvjmk37iid7hsky9g3nce7,1,9.8,95.7,2025-03-30T13:23:55.329Z,2025-03-30T13:23:57Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610651171,212,3.1,5610651167,140,6.9,5610651169,141,95.0,5610651165,56,Back,5610651173,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629945,686,1,2,68,11,spvvjmk37iid7hsky9g3nce7,0,6.1,95.0,2025-03-30T13:23:56.642Z,2025-03-30T13:24:01Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610651197,56,Back,5610651199,140,8.3,5610651759,286,,5610651203,212,2.3,5610651753,236,,5610651755,233,572,5610651201,141,95.1,5610651205,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630043,572,74,2,68,11,1939bnru25svvgv15k2c7tw2y,1,96.8,8.8,2025-03-30T13:23:56.643Z,2025-03-30T13:52:14Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5610651679,56,Right,5610651773,233,686,5610651681,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630071,573,5,2,68,14,1939bnru25svvgv15k2c7tw2y,0,95.6,-1.5,2025-03-30T13:23:59.202Z,2025-03-30T13:51:49Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5610651839,347,,5610651837,56,Right,5610651923,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629975,687,5,2,68,14,spvvjmk37iid7hsky9g3nce7,1,4.4,101.5,2025-03-30T13:23:59.202Z,2025-03-30T13:51:49Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610651879,233,573,5610651329,56,Back,5610651331,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630171,688,1,2,68,21,spvvjmk37iid7hsky9g3nce7,1,5.3,100.0,2025-03-30T13:24:06.209Z,2025-03-30T13:24:07Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610652387,212,9.0,5610652391,213,5.24,5610652383,140,9.6,5610652385,141,89.9,5610652381,56,Back,5610652379,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630193,689,1,2,68,22,spvvjmk37iid7hsky9g3nce7,1,10.1,89.9,2025-03-30T13:24:07.682Z,2025-03-30T13:24:09Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610652499,141,96.8,5610652501,212,6.6,5610652497,140,5.7,5610652541,156,,5610652495,56,Back,5610652503,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630245,690,1,2,68,24,spvvjmk37iid7hsky9g3nce7,0,5.6,96.8,2025-03-30T13:24:09.315Z,2025-03-30T13:24:10Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610652741,157,,5610652745,140,27.7,5610652751,213,5.50,5610652749,212,32.8,5610652747,141,62.7,5610652753,1,,5610652743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630301,574,1,2,68,26,1939bnru25svvgv15k2c7tw2y,0,67.0,40.9,2025-03-30T13:24:11.900Z,2025-03-30T13:32:45Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610653011,212,13.0,5610653007,140,78.4,5610653013,213,5.89,5610653005,56,Center,5610653009,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630493,691,1,2,68,31,spvvjmk37iid7hsky9g3nce7,1,25.7,69.6,2025-03-30T13:24:16.660Z,2025-03-30T13:32:44Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610654007,212,74.8,5610654009,213,5.79,5610654003,140,88.4,5610654011,1,,5610653999,155,,5610654005,141,17.3,5610654001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630569,692,3,2,68,39,spvvjmk37iid7hsky9g3nce7,0,90.8,24.4,2025-03-30T13:24:24.216Z,2025-03-30T13:24:27Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5610654431,286,,5610654571,233,575,5610654429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630577,575,7,2,68,39,1939bnru25svvgv15k2c7tw2y,1,9.2,75.6,2025-03-30T13:24:24.217Z,2025-03-30T13:24:32Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610654479,285,,5610654477,56,Back,5610654523,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630673,576,12,2,68,44,1939bnru25svvgv15k2c7tw2y,1,3.8,77.6,2025-03-30T13:24:29.437Z,2025-03-30T13:24:31Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610655065,141,84.7,5610655061,56,Back,5610655171,167,,5610655063,140,0.0,5610655067,212,6.9,5610655069,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630679,577,6,2,68,45,1939bnru25svvgv15k2c7tw2y,0,0.0,82.1,2025-03-30T13:24:30.064Z,2025-03-30T13:51:57Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610655529,56,Back,5610655587,233,693,5610655531,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630691,693,6,2,68,45,spvvjmk37iid7hsky9g3nce7,1,100.0,17.9,2025-03-30T13:24:30.064Z,2025-03-30T13:51:57Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5610655329,56,Right,5610655563,233,577,5610655331,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631399,694,1,2,69,18,spvvjmk37iid7hsky9g3nce7,0,99.5,0.5,2025-03-30T13:25:03.364Z,2025-03-30T13:25:13Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610658619,56,Center,5610658625,212,32.7,5610658613,6,,5610658615,155,,5610658629,1,,5610658623,141,48.5,5610658621,140,97.6,5610658617,223,,5610659395,233,579,5610658627,213,5610658611,2,,,,,,,,,,,,1.63,,,,,,,,,,
2793631537,579,41,2,69,21,1939bnru25svvgv15k2c7tw2y,0,4.2,54.2,2025-03-30T13:25:06.893Z,2025-03-30T13:25:13Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5610659447,233,694,5610659329,212,35.5,5610659325,141,43.9,5610659333,213,6.08,5610659321,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631601,695,1,2,69,28,spvvjmk37iid7hsky9g3nce7,1,57.5,69.0,2025-03-30T13:25:13.587Z,2025-03-30T13:25:16Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610659717,56,Center,5610659721,141,62.9,5610659725,213,4.15,5610659719,140,55.0,5610659723,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631713,696,1,2,69,31,spvvjmk37iid7hsky9g3nce7,0,54.5,57.3,2025-03-30T13:25:16.420Z,2025-03-30T13:25:21Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610660321,155,,5610660325,140,95.9,5610660331,213,5.68,5610660327,141,12.9,5610660333,1,,5610660329,212,52.9,5610660323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631825,581,1,2,69,40,1939bnru25svvgv15k2c7tw2y,0,4.4,91.5,2025-03-30T13:25:25.390Z,2025-03-30T13:25:27Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610660889,1,,5610660881,140,61.7,5610660885,212,64.0,5610660887,213,5.94,5610660877,155,,5610660879,56,Center,5610660883,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631871,697,12,2,69,43,spvvjmk37iid7hsky9g3nce7,1,39.5,33.6,2025-03-30T13:25:28.823Z,2025-03-30T13:25:34Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610661141,213,0.46,5610661127,56,Center,5610661159,15,,5610661137,212,24.6,5610661131,140,60.5,5610661135,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631921,582,1,2,69,45,1939bnru25svvgv15k2c7tw2y,1,35.3,33.0,2025-03-30T13:25:30.141Z,2025-03-30T13:25:31Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610661393,141,42.4,5610661395,212,11.0,5610661391,140,43.8,5610661389,56,Back,5610661397,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631967,583,1,2,69,46,1939bnru25svvgv15k2c7tw2y,1,43.8,42.4,2025-03-30T13:25:31.437Z,2025-03-30T13:25:33Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5610661629,213,1.80,5610661627,212,6.4,5610661623,140,42.4,5610661625,141,51.6,5610661621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631975,584,61,2,69,48,1939bnru25svvgv15k2c7tw2y,0,42.4,51.6,2025-03-30T13:25:33.391Z,2025-03-30T13:25:33Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610661669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632003,698,3,2,69,49,spvvjmk37iid7hsky9g3nce7,0,42.5,39.8,2025-03-30T13:25:34.546Z,2025-03-30T13:52:00Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5610661827,286,,5610661825,56,Back,5610662377,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632083,585,7,2,69,49,1939bnru25svvgv15k2c7tw2y,1,57.5,60.2,2025-03-30T13:25:34.547Z,2025-03-30T13:52:00Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610662319,56,Center,5610662321,285,,5610662329,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632193,586,1,2,69,54,1939bnru25svvgv15k2c7tw2y,1,59.1,63.3,2025-03-30T13:25:39.374Z,2025-03-30T13:25:44Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610662941,213,0.61,5610662935,140,79.7,5610662933,56,Left,5610662937,141,85.6,5610662939,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632219,587,1,2,69,59,1939bnru25svvgv15k2c7tw2y,0,90.3,86.9,2025-03-30T13:25:44.654Z,2025-03-30T13:25:46Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5610663089,286,,5610663051,155,,5610663055,140,91.0,5610663083,236,,5610663049,2,,5610663061,213,4.96,5610663059,212,2.9,5610663057,141,82.7,5610663085,233,699,5610663053,56,,,,,,,,,,,,,,Left,,,,,,,,,,
2793632197,699,12,2,69,59,spvvjmk37iid7hsky9g3nce7,1,5.6,13.4,2025-03-30T13:25:44.754Z,2025-03-30T13:25:46Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5610662959,185,,5610663099,233,587,5610662961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632269,701,1,2,70,1,spvvjmk37iid7hsky9g3nce7,1,6.6,12.8,2025-03-30T13:25:46.626Z,2025-03-30T13:25:47Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5610663269,141,19.1,5610663267,140,9.9,5610663271,212,5.5,5610663273,213,0.89,5610663265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632289,702,1,2,70,2,spvvjmk37iid7hsky9g3nce7,1,9.8,23.0,2025-03-30T13:25:47.746Z,2025-03-30T13:25:49Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610663373,212,8.1,5610663367,56,Back,5610663369,140,3.4,5610663375,213,2.55,5610663371,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632323,703,1,2,70,3,spvvjmk37iid7hsky9g3nce7,1,3.4,29.7,2025-03-30T13:25:48.898Z,2025-03-30T13:25:51Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610663571,140,4.6,5610663575,212,14.1,5610663577,213,4.80,5610663569,56,Back,5610663573,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632353,704,1,2,70,6,spvvjmk37iid7hsky9g3nce7,1,5.6,8.8,2025-03-30T13:25:51.427Z,2025-03-30T13:25:52Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5610663723,212,6.3,5610663719,140,2.9,5610663721,141,17.1,5610663725,213,2.04,5610663717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632481,705,1,2,70,7,spvvjmk37iid7hsky9g3nce7,1,2.8,17.1,2025-03-30T13:25:52.499Z,2025-03-30T13:25:57Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610664307,1,,5610664297,141,8.5,5610664293,140,25.6,5610664305,213,6.04,5610664287,56,Back,5610664301,212,24.6,5610664283,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632553,706,1,2,70,12,spvvjmk37iid7hsky9g3nce7,1,28.5,22.8,2025-03-30T13:25:57.010Z,2025-03-30T13:26:00Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5610664669,141,41.0,5610664667,140,24.9,5610664671,212,12.9,5610664673,213,1.87,5610664665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632629,707,1,2,70,15,spvvjmk37iid7hsky9g3nce7,1,25.3,44.3,2025-03-30T13:26:00.451Z,2025-03-30T13:26:05Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610665059,141,64.3,5610665061,212,24.1,5610665057,140,44.3,5610665063,213,0.60,5610665055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632675,708,1,2,70,20,spvvjmk37iid7hsky9g3nce7,1,70.2,73.5,2025-03-30T13:26:05.218Z,2025-03-30T13:26:08Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610665313,140,84.3,5610665311,56,Left,5610665315,141,80.9,5610665317,212,15.6,5610665319,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632715,709,1,2,70,23,spvvjmk37iid7hsky9g3nce7,1,90.7,84.1,2025-03-30T13:26:08.739Z,2025-03-30T13:26:11Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610665553,56,Left,5610665555,140,74.6,5610665557,141,79.0,5610665561,213,3.34,5610665559,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632769,710,1,2,70,26,spvvjmk37iid7hsky9g3nce7,1,74.1,76.6,2025-03-30T13:26:11.618Z,2025-03-30T13:26:14Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610665825,56,Center,5610665835,141,66.1,5610665829,140,75.8,5610665843,213,4.96,5610665839,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632789,711,1,2,70,28,spvvjmk37iid7hsky9g3nce7,1,75.8,65.8,2025-03-30T13:26:13.874Z,2025-03-30T13:26:15Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610665951,212,14.4,5610665945,56,Center,5610665947,140,63.4,5610665949,141,75.0,5610665953,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632819,712,1,2,70,30,spvvjmk37iid7hsky9g3nce7,1,63.4,75.0,2025-03-30T13:26:15.202Z,2025-03-30T13:26:16Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610666139,212,6.0,5610666137,141,71.5,5610666133,56,Center,5610666135,140,68.6,5610666141,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632855,713,1,2,70,31,spvvjmk37iid7hsky9g3nce7,1,67.8,72.0,2025-03-30T13:26:16.706Z,2025-03-30T13:26:19Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610666319,141,76.9,5610666321,212,7.2,5610666317,140,61.7,5610666315,56,Center,5610666323,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632905,714,1,2,70,33,spvvjmk37iid7hsky9g3nce7,1,61.4,77.6,2025-03-30T13:26:18.914Z,2025-03-30T13:26:21Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610666641,212,12.8,5610666635,56,Left,5610666637,140,66.4,5610666643,213,1.15,5610666639,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632939,715,1,2,70,36,spvvjmk37iid7hsky9g3nce7,1,65.6,93.3,2025-03-30T13:26:21.810Z,2025-03-30T13:26:23Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610666819,213,3.92,5610666811,56,Left,5610666815,141,86.5,5610666817,212,6.6,5610666813,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632979,716,1,2,70,38,spvvjmk37iid7hsky9g3nce7,1,59.4,84.5,2025-03-30T13:26:23.378Z,2025-03-30T13:26:25Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610667027,141,72.7,5610667029,212,8.0,5610667023,56,Center,5610667025,140,59.8,5610667031,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633031,717,1,2,70,40,spvvjmk37iid7hsky9g3nce7,1,62.0,76.4,2025-03-30T13:26:25.507Z,2025-03-30T13:26:28Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610667323,141,81.8,5610667321,140,55.1,5610667325,212,8.1,5610667319,56,Left,5610667327,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633081,718,1,2,70,42,spvvjmk37iid7hsky9g3nce7,1,55.6,77.2,2025-03-30T13:26:27.842Z,2025-03-30T13:26:30Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610667561,141,64.9,5610667565,212,18.4,5610667557,140,40.0,5610667569,213,3.61,5610667553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633141,719,1,2,70,45,spvvjmk37iid7hsky9g3nce7,1,40.0,64.8,2025-03-30T13:26:30.418Z,2025-03-30T13:26:33Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5610667867,213,5.04,5610667859,56,Back,5610667865,212,14.7,5610667861,140,44.5,5610667863,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633237,720,1,2,70,48,spvvjmk37iid7hsky9g3nce7,1,43.8,41.9,2025-03-30T13:26:33.154Z,2025-03-30T13:26:37Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610668279,56,Right,5610668283,141,12.3,5610668281,140,54.2,5610668285,212,22.9,5610668287,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633273,721,1,2,70,52,spvvjmk37iid7hsky9g3nce7,1,56.4,11.9,2025-03-30T13:26:37.139Z,2025-03-30T13:26:39Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5610668457,212,7.4,5610668459,213,0.98,5610668453,140,60.3,5610668455,141,20.9,5610668451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633319,722,1,2,70,54,spvvjmk37iid7hsky9g3nce7,1,60.4,21.5,2025-03-30T13:26:39.443Z,2025-03-30T13:26:41Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5610668695,56,Right,5610668703,213,4.21,5610668699,141,11.4,5610668697,140,56.8,5610668701,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633351,723,1,2,70,56,spvvjmk37iid7hsky9g3nce7,1,56.2,11.4,2025-03-30T13:26:41.683Z,2025-03-30T13:26:42Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5610668929,213,2.30,5610668927,212,12.8,5610668923,140,48.1,5610668925,141,25.5,5610668921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633393,724,1,2,70,57,spvvjmk37iid7hsky9g3nce7,1,48.1,25.5,2025-03-30T13:26:42.642Z,2025-03-30T13:26:44Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610669113,140,54.2,5610669117,212,8.3,5610669115,141,33.3,5610669111,56,Center,5610669119,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633417,725,1,2,70,59,spvvjmk37iid7hsky9g3nce7,1,54.0,33.6,2025-03-30T13:26:44.866Z,2025-03-30T13:26:46Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610669217,212,8.2,5610669215,141,24.9,5610669211,56,Back,5610669219,213,3.95,5610669213,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
