id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793818227,591,18,2,75,31,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-03-30T16:04:47.941Z,2025-03-30T16:04:49Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5611688369,44,Midfielder,5611688371,59,16,5611688367,42,,5611688445,55,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818237,592,19,2,75,31,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-03-30T16:04:47.942Z,2025-03-30T16:04:49Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5611688413,59,12,5611688407,42,,5611688411,145,2,5611688421,55,591,5611688417,293,2,5611688415,292,3,5611688419,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818309,686,18,2,75,35,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-03-30T16:04:51.904Z,2025-03-30T16:04:52Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611688855,55,687,5611688791,44,Defender,5611688793,59,5,5611688789,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818315,687,19,2,75,35,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-03-30T16:04:51.905Z,2025-03-30T16:28:09Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5611813431,293,2,5611688823,42,,5611688827,145,5,5611688835,44,Defender,5611688837,55,686,5611813429,292,3,5611688831,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818577,688,1,2,75,48,6i936isoyj6d0uuxdj537uc97,1,66.2,100.0,2025-03-30T16:05:04.640Z,2025-03-30T16:05:08Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611690299,141,86.5,5611690295,56,Left,5611690297,140,83.7,5611690301,212,21.1,5611690293,107,,5611690303,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818583,689,61,2,75,51,6i936isoyj6d0uuxdj537uc97,0,84.2,86.5,2025-03-30T16:05:08.032Z,2025-03-30T16:05:08Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611690335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818607,593,5,2,75,52,46yo78zak2j7kaxc5ak1fnm60,1,13.8,-1.5,2025-03-30T16:05:08.952Z,2025-03-30T16:12:50Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611690765,233,690,5611690465,56,Back,5611690467,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818655,690,5,2,75,52,6i936isoyj6d0uuxdj537uc97,0,86.2,101.5,2025-03-30T16:05:08.952Z,2025-03-30T16:12:50Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611690679,347,,5611690677,56,Left,5611690787,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818939,594,1,2,76,5,46yo78zak2j7kaxc5ak1fnm60,1,13.6,0.0,2025-03-30T16:05:22.119Z,2025-03-30T16:05:24Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611692169,213,0.43,5611692165,141,4.4,5611692161,56,Back,5611692163,140,22.6,5611692159,107,,5611692167,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818965,595,1,2,76,8,46yo78zak2j7kaxc5ak1fnm60,1,22.6,4.4,2025-03-30T16:05:24.664Z,2025-03-30T16:05:26Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611692307,213,3.26,5611692303,141,3.5,5611692301,140,17.9,5611692305,212,5.0,5611692299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819023,596,1,2,76,9,46yo78zak2j7kaxc5ak1fnm60,1,17.9,3.5,2025-03-30T16:05:25.879Z,2025-03-30T16:05:45Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611692667,213,1.57,5611692661,140,17.8,5611692659,56,Back,5611692663,141,46.7,5611692665,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819057,597,1,2,76,12,46yo78zak2j7kaxc5ak1fnm60,0,25.6,54.5,2025-03-30T16:05:29.079Z,2025-03-30T16:05:31Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611692851,140,46.3,5611692853,141,59.1,5611692857,213,0.14,5611692849,56,Back,5611692855,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819151,692,1,2,76,18,6i936isoyj6d0uuxdj537uc97,1,48.7,35.2,2025-03-30T16:05:34.640Z,2025-03-30T16:05:36Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5611693333,56,Back,5611693337,141,57.2,5611693339,212,23.3,5611693335,140,31.7,5611693341,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819205,693,1,2,76,19,6i936isoyj6d0uuxdj537uc97,1,31.8,58.2,2025-03-30T16:05:36.096Z,2025-03-30T16:05:40Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611693745,213,5.20,5611693743,212,36.4,5611693741,141,11.0,5611693747,1,,5611693737,56,Back,5611693739,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819221,694,1,2,76,23,6i936isoyj6d0uuxdj537uc97,1,52.5,12.0,2025-03-30T16:05:40.223Z,2025-03-30T16:05:41Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611693829,141,4.6,5611693825,56,Right,5611693827,140,64.3,5611693833,213,5.90,5611693831,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819241,695,1,2,76,25,6i936isoyj6d0uuxdj537uc97,1,76.2,27.4,2025-03-30T16:05:41.663Z,2025-03-30T16:09:05Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611693955,212,6.7,5611693949,56,Center,5611693957,213,2.95,5611693951,140,69.9,5611693953,141,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819323,696,43,2,76,25,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-03-30T16:05:42.432Z,2025-03-30T16:05:54Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611694431,56,Center,5611694433,140,71.1,5611694437,212,11.9,5611695085,144,1,5611694439,213,1.16,5611694435,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819389,697,1,2,76,30,6i936isoyj6d0uuxdj537uc97,0,68.3,40.4,2025-03-30T16:05:46.959Z,2025-03-30T16:06:54Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5611694787,56,Left,5611694795,213,1.31,5611694791,141,100.0,5611694793,212,42.5,5611694797,1,,5611694789,140,78.9,5611694785,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819329,598,5,2,76,31,46yo78zak2j7kaxc5ak1fnm60,1,20.3,-0.9,2025-03-30T16:05:47.912Z,2025-03-30T16:12:50Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611694459,347,,5611694873,233,698,5611694457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819397,698,5,2,76,31,6i936isoyj6d0uuxdj537uc97,0,79.7,100.9,2025-03-30T16:05:47.912Z,2025-03-30T16:12:50Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5611694857,56,Left,5611694859,347,,5611694901,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819735,599,1,2,76,52,46yo78zak2j7kaxc5ak1fnm60,1,19.0,0.0,2025-03-30T16:06:09.256Z,2025-03-30T16:06:10Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611696877,107,,5611696887,213,0.73,5611696883,141,10.4,5611696881,140,27.5,5611696885,212,12.0,5611696879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819751,600,1,2,76,53,46yo78zak2j7kaxc5ak1fnm60,1,27.5,10.4,2025-03-30T16:06:10.136Z,2025-03-30T16:06:11Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611697007,56,Back,5611697013,212,7.9,5611697011,141,2.8,5611697015,213,3.85,5611697009,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819807,601,1,2,76,55,46yo78zak2j7kaxc5ak1fnm60,1,21.8,2.8,2025-03-30T16:06:11.496Z,2025-03-30T16:06:15Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611697365,212,38.3,5611697369,1,,5611697357,155,,5611697363,141,59.0,5611697359,56,Back,5611697361,140,20.0,5611697367,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819899,602,1,2,76,58,46yo78zak2j7kaxc5ak1fnm60,1,24.7,65.2,2025-03-30T16:06:14.904Z,2025-03-30T16:06:19Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611697861,56,Back,5611697863,140,38.1,5611697867,141,59.4,5611697871,212,14.6,5611697875,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820025,603,1,2,77,2,46yo78zak2j7kaxc5ak1fnm60,1,41.9,66.3,2025-03-30T16:06:19.240Z,2025-03-30T16:06:26Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611698565,212,23.5,5611698561,140,51.3,5611698563,141,97.7,5611698559,56,Left,5611698567,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820143,604,1,2,77,9,46yo78zak2j7kaxc5ak1fnm60,1,66.7,97.5,2025-03-30T16:06:26.040Z,2025-03-30T16:06:32Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611699157,212,6.4,5611699153,140,72.8,5611699151,56,Left,5611699155,141,96.8,5611699161,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820209,605,1,2,77,15,46yo78zak2j7kaxc5ak1fnm60,1,76.9,85.4,2025-03-30T16:06:32.216Z,2025-03-30T16:06:36Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5611699525,56,Center,5611699529,141,72.7,5611699531,212,12.8,5611699527,140,67.9,5611699533,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820255,606,1,2,77,20,46yo78zak2j7kaxc5ak1fnm60,1,64.6,73.8,2025-03-30T16:06:36.744Z,2025-03-30T16:06:38Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611699803,140,55.0,5611699801,56,Center,5611699807,212,10.2,5611699805,141,76.1,5611699809,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820267,607,1,2,77,22,46yo78zak2j7kaxc5ak1fnm60,1,56.2,75.3,2025-03-30T16:06:38.792Z,2025-03-30T16:06:39Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611699865,212,6.2,5611699859,56,Center,5611699863,141,69.3,5611699861,140,60.7,5611699867,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820317,608,1,2,77,22,46yo78zak2j7kaxc5ak1fnm60,1,60.7,69.3,2025-03-30T16:06:39.239Z,2025-03-30T16:06:41Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611700135,56,Left,5611700139,141,86.0,5611700143,213,1.28,5611700141,212,11.8,5611700137,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820395,609,1,2,77,25,46yo78zak2j7kaxc5ak1fnm60,1,70.3,88.0,2025-03-30T16:06:41.816Z,2025-03-30T16:06:46Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611700645,213,5.19,5611700637,141,70.3,5611700633,140,76.2,5611700629,56,Center,5611700641,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820401,610,61,2,77,30,46yo78zak2j7kaxc5ak1fnm60,0,69.6,62.9,2025-03-30T16:06:46.600Z,2025-03-30T16:06:47Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611700661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820441,701,4,2,77,31,6i936isoyj6d0uuxdj537uc97,1,30.0,42.6,2025-03-30T16:06:48.102Z,2025-03-30T16:06:55Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611701047,233,611,5611701011,285,,5611701009,265,,5611701005,56,Back,5611701007,152,,5611701003,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820417,611,4,2,77,31,46yo78zak2j7kaxc5ak1fnm60,0,70.0,57.4,2025-03-30T16:06:48.103Z,2025-03-30T16:09:06Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5611700855,286,,5611701135,233,701,5611700847,56,Center,5611701565,55,612,5611700853,265,,5611700851,152,,5611700843,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820437,612,17,2,77,33,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-03-30T16:06:49.543Z,2025-03-30T16:10:19Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5611701523,31,,5611701527,13,243,5611701529,55,611,5611720133,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820931,702,1,2,77,56,6i936isoyj6d0uuxdj537uc97,1,30.4,33.6,2025-03-30T16:07:13.408Z,2025-03-30T16:07:15Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5611703427,213,1.33,5611703421,140,33.2,5611703423,141,51.3,5611703417,152,,5611703415,5,,5611703457,189,,5611703419,56,Back,5611703425,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820987,703,1,2,78,0,6i936isoyj6d0uuxdj537uc97,1,32.9,63.1,2025-03-30T16:07:16.736Z,2025-03-30T16:07:19Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611703729,212,34.8,5611703725,140,33.3,5611703727,141,12.0,5611703723,56,Back,5611703733,1,,5611703731,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821011,704,1,2,78,2,6i936isoyj6d0uuxdj537uc97,1,31.0,21.3,2025-03-30T16:07:19.218Z,2025-03-30T16:07:20Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611703821,56,Back,5611703823,140,23.2,5611703827,212,18.2,5611703829,213,2.04,5611703825,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821045,705,1,2,78,3,6i936isoyj6d0uuxdj537uc97,1,23.5,48.2,2025-03-30T16:07:20.305Z,2025-03-30T16:07:22Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5611704059,212,25.8,5611704061,213,1.28,5611704055,140,30.5,5611704053,56,Back,5611704057,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821129,706,1,2,78,5,6i936isoyj6d0uuxdj537uc97,1,26.9,86.6,2025-03-30T16:07:22.353Z,2025-03-30T16:07:25Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611704461,212,9.1,5611704455,56,Back,5611704463,213,0.84,5611704459,141,96.6,5611704457,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821141,613,45,2,78,9,46yo78zak2j7kaxc5ak1fnm60,0,67.4,6.8,2025-03-30T16:07:25.713Z,2025-03-30T16:12:58Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5611704543,56,Right,5611704545,286,,5611704767,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821177,707,3,2,78,9,6i936isoyj6d0uuxdj537uc97,1,32.6,93.2,2025-03-30T16:07:25.713Z,2025-03-30T16:12:57Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611704727,56,Back,5611704753,233,613,5611704729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821217,708,1,2,78,11,6i936isoyj6d0uuxdj537uc97,0,34.2,96.3,2025-03-30T16:07:27.696Z,2025-03-30T16:14:16Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611740303,155,,5611704957,212,40.8,5611704953,140,71.5,5611704951,56,Left,5611704955,141,79.7,5611704961,1,,5611704959,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821199,614,61,2,78,12,46yo78zak2j7kaxc5ak1fnm60,0,28.8,17.9,2025-03-30T16:07:29.320Z,2025-03-30T16:13:31Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611704855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821281,709,61,2,78,18,6i936isoyj6d0uuxdj537uc97,0,90.8,66.0,2025-03-30T16:07:34.576Z,2025-03-30T16:14:25Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611705351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821341,615,12,2,78,18,46yo78zak2j7kaxc5ak1fnm60,1,7.3,33.6,2025-03-30T16:07:34.577Z,2025-03-30T16:14:30Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5611746309,141,28.2,5611746305,56,Back,5611746307,140,13.1,5611746313,213,5.74,5611746311,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821427,617,1,2,78,22,46yo78zak2j7kaxc5ak1fnm60,1,14.0,19.5,2025-03-30T16:07:38.876Z,2025-03-30T16:07:40Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611706039,56,Back,5611706037,155,,5611706043,141,7.9,5611706041,140,42.1,5611706047,213,6.02,5611706045,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821431,618,4,2,78,24,46yo78zak2j7kaxc5ak1fnm60,1,38.7,9.6,2025-03-30T16:07:40.760Z,2025-03-30T16:12:55Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5611706215,286,,5611706607,233,710,5611706211,56,Back,5611706213,152,,5611706209,294,,5611706207,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821479,710,4,2,78,24,6i936isoyj6d0uuxdj537uc97,0,61.3,90.4,2025-03-30T16:07:40.761Z,2025-03-30T16:12:56Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611706575,294,,5611706579,152,,5611706581,285,,5611706571,13,,5611706577,56,Left,5611706663,233,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821971,619,1,2,78,48,46yo78zak2j7kaxc5ak1fnm60,1,42.1,8.3,2025-03-30T16:08:04.584Z,2025-03-30T16:08:24Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,1.0,,5611710831,210,13,5611710833,154,,5611709267,213,0.70,5611709263,141,47.3,5611709259,56,Center,5611709261,140,72.2,5611709255,155,,5611709257,152,,5611709265,212,5611709269,1,,5611709253,5,,,,,,,,,,,,,,,,41.3,,,,,,,,,,
2793821973,620,13,2,78,52,46yo78zak2j7kaxc5ak1fnm60,1,75.6,48.1,2025-03-30T16:08:08.567Z,2025-03-30T16:11:18Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611710875,108,,5611709281,22,,5611709283,18,,5611710877,230,97.6,5611710865,154,,5611709743,20,,5611710867,55,619,5611710873,103,5.6,5611710871,102,5611710881,231,50.2,5611709285,56,Center,5611710863,29,5611710861,73,,,,,,,,,,,62.2,,,,,,,,,,
2793822001,621,5,2,78,54,46yo78zak2j7kaxc5ak1fnm60,0,101.3,63.2,2025-03-30T16:08:10.792Z,2025-03-30T16:12:51Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611709447,56,Center,5611711899,233,711,5611709449,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822455,711,5,2,78,54,6i936isoyj6d0uuxdj537uc97,1,-1.3,36.8,2025-03-30T16:08:10.792Z,2025-03-30T16:12:50Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611711827,56,Back,5611711831,346,,5611711879,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822551,712,1,2,79,16,6i936isoyj6d0uuxdj537uc97,0,4.6,38.8,2025-03-30T16:08:32.705Z,2025-03-30T16:08:38Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5611712409,213,6.25,5611712405,141,34.9,5611712397,56,Center,5611712395,124,,5611712399,140,73.1,5611712407,212,72.0,5611712413,74,,5611712411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822603,622,12,2,79,21,46yo78zak2j7kaxc5ak1fnm60,1,20.8,60.5,2025-03-30T16:08:38.408Z,2025-03-30T16:08:42Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611712739,167,,5611712685,141,100.0,5611712689,213,1.65,5611712687,212,28.0,5611712683,140,18.8,5611712681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822611,623,5,2,79,24,46yo78zak2j7kaxc5ak1fnm60,0,20.9,101.6,2025-03-30T16:08:41.400Z,2025-03-30T16:12:51Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611713029,233,713,5611712725,347,,5611712719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822651,713,5,2,79,24,6i936isoyj6d0uuxdj537uc97,1,79.1,-1.6,2025-03-30T16:08:41.400Z,2025-03-30T16:12:51Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5611712937,347,,5611712935,56,Right,5611713001,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822681,714,1,2,79,28,6i936isoyj6d0uuxdj537uc97,1,76.1,0.0,2025-03-30T16:08:45.281Z,2025-03-30T16:08:47Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5611713115,212,9.6,5611713109,56,Right,5611713113,141,9.7,5611713107,107,,5611713111,140,81.2,5611713117,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822755,715,1,2,79,30,6i936isoyj6d0uuxdj537uc97,1,81.2,9.7,2025-03-30T16:08:47.201Z,2025-03-30T16:08:50Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611713465,212,6.1,5611713453,56,Right,5611713469,213,4.21,5611713459,141,1.9,5611713455,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822793,716,1,2,79,33,6i936isoyj6d0uuxdj537uc97,1,78.6,3.5,2025-03-30T16:08:50.433Z,2025-03-30T16:08:52Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5611713609,56,Right,5611713625,213,2.99,5611713621,212,18.9,5611713617,141,7.6,5611713613,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822857,717,1,2,79,35,6i936isoyj6d0uuxdj537uc97,1,61.2,7.6,2025-03-30T16:08:52.417Z,2025-03-30T16:08:56Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611714047,213,2.33,5611714043,141,46.7,5611714041,140,37.4,5611714045,212,36.5,5611714049,1,,5611714039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822879,718,1,2,79,40,6i936isoyj6d0uuxdj537uc97,1,36.8,54.6,2025-03-30T16:08:56.625Z,2025-03-30T16:08:58Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611714159,213,1.25,5611714155,141,90.5,5611714151,56,Back,5611714153,140,44.6,5611714157,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822945,719,1,2,79,42,6i936isoyj6d0uuxdj537uc97,1,44.4,91.4,2025-03-30T16:08:58.497Z,2025-03-30T16:09:01Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611714509,213,4.06,5611714505,141,66.3,5611714507,212,21.5,5611714501,56,Back,5611714503,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822991,720,1,2,79,45,6i936isoyj6d0uuxdj537uc97,1,32.2,65.4,2025-03-30T16:09:01.825Z,2025-03-30T16:09:04Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611714761,140,18.0,5611714759,56,Back,5611714763,141,38.9,5611714767,213,4.02,5611714765,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823107,721,1,2,79,47,6i936isoyj6d0uuxdj537uc97,1,18.0,38.6,2025-03-30T16:09:04.178Z,2025-03-30T16:09:10Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5611715421,140,39.6,5611715423,141,4.3,5611715427,213,5.48,5611715429,1,,5611715425,212,32.5,5611715419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
