id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820335423,642,45,2,65,24,33hzf6j2rd9r50g2n4agsytkd,0,73.0,72.0,2025-05-31T14:23:43.393Z,2025-05-31T15:01:19Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758163217,56,Center,5758163323,233,676,5758163219,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335439,676,3,2,65,24,7hlumphk42363z3i2nry2wrzj,1,27.0,28.0,2025-05-31T14:23:43.393Z,2025-05-31T15:01:19Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5758163301,285,,5758163315,233,642,5758163299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335447,677,1,2,65,27,7hlumphk42363z3i2nry2wrzj,1,26.6,11.0,2025-05-31T14:23:45.969Z,2025-05-31T14:23:49Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5758163367,140,35.6,5758163373,213,5.97,5758163371,212,9.9,5758163365,56,Back,5758163369,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335449,678,1,2,65,30,7hlumphk42363z3i2nry2wrzj,1,35.6,6.5,2025-05-31T14:23:49.152Z,2025-05-31T14:55:27Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758163389,213,0.17,5758163385,141,8.8,5758163383,140,44.2,5758163387,212,9.2,5758163379,168,,5758163381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335483,679,1,2,65,35,7hlumphk42363z3i2nry2wrzj,0,79.9,8.8,2025-05-31T14:23:54.496Z,2025-05-31T14:24:00Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5758163547,2,,5758163555,141,49.3,5758163559,213,0.97,5758163551,56,Center,5758163645,1,,5758163557,212,33.4,5758163553,140,97.9,5758163549,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335637,644,1,2,65,57,33hzf6j2rd9r50g2n4agsytkd,1,10.9,45.7,2025-05-31T14:24:16.196Z,2025-05-31T14:24:18Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758164401,123,,5758164407,141,26.2,5758164403,56,Back,5758164411,213,5.24,5758164405,140,18.2,5758164409,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335651,645,1,2,65,59,33hzf6j2rd9r50g2n4agsytkd,1,19.2,26.2,2025-05-31T14:24:18.323Z,2025-05-31T14:24:22Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758164481,140,13.4,5758164479,56,Back,5758164487,213,2.04,5758164483,141,43.7,5758164485,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335655,646,1,2,66,3,33hzf6j2rd9r50g2n4agsytkd,1,11.7,43.1,2025-05-31T14:24:22.115Z,2025-05-31T14:24:23Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758164509,141,20.4,5758164505,56,Back,5758164513,213,5.04,5758164511,212,16.3,5758164507,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335667,647,1,2,66,5,33hzf6j2rd9r50g2n4agsytkd,1,16.7,20.4,2025-05-31T14:24:23.572Z,2025-05-31T14:24:25Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758164585,140,26.1,5758164591,213,0.24,5758164589,212,10.2,5758164587,141,23.9,5758164583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335685,648,1,2,66,7,33hzf6j2rd9r50g2n4agsytkd,1,26.2,24.0,2025-05-31T14:24:25.796Z,2025-05-31T14:24:27Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758164719,140,32.4,5758164725,213,5.24,5758164717,56,Back,5758164723,212,13.0,5758164721,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335689,649,1,2,66,9,33hzf6j2rd9r50g2n4agsytkd,0,32.4,7.4,2025-05-31T14:24:27.795Z,2025-05-31T14:24:28Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758164737,141,12.2,5758164733,56,Back,5758164741,213,0.84,5758164735,140,35.2,5758164739,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335695,680,8,2,66,9,7hlumphk42363z3i2nry2wrzj,1,60.2,82.4,2025-05-31T14:24:28.337Z,2025-05-31T14:24:28Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758164769,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335733,650,1,2,66,12,33hzf6j2rd9r50g2n4agsytkd,1,41.3,24.1,2025-05-31T14:24:30.836Z,2025-05-31T14:24:33Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758164959,212,19.1,5758164961,213,0.08,5758164955,140,59.4,5758164953,56,Center,5758164957,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335749,651,1,2,66,14,33hzf6j2rd9r50g2n4agsytkd,1,59.4,26.4,2025-05-31T14:24:33.156Z,2025-05-31T14:24:34Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758165031,140,62.5,5758165037,213,1.31,5758165033,141,44.5,5758165029,56,Center,5758165035,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335761,652,1,2,66,16,33hzf6j2rd9r50g2n4agsytkd,1,62.5,44.5,2025-05-31T14:24:34.852Z,2025-05-31T14:24:37Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758165077,56,Right,5758165085,213,5.33,5758165081,141,17.6,5758165079,140,74.8,5758165083,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335771,653,1,2,66,18,33hzf6j2rd9r50g2n4agsytkd,0,74.8,17.6,2025-05-31T14:24:36.947Z,2025-05-31T14:24:37Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758165125,213,1.04,5758165119,140,90.4,5758165127,1,,5758165123,212,32.3,5758165117,56,Center,5758165121,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335809,681,12,2,66,19,7hlumphk42363z3i2nry2wrzj,1,12.4,41.6,2025-05-31T14:24:37.889Z,2025-05-31T14:24:44Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758165387,212,23.9,5758165381,141,69.0,5758165377,140,26.6,5758165373,56,Back,5758165389,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335801,654,1,2,66,23,33hzf6j2rd9r50g2n4agsytkd,1,77.7,33.3,2025-05-31T14:24:41.573Z,2025-05-31T14:24:53Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,1.0,,5758165327,155,,5758165335,212,22.3,5758165329,56,Center,5758165331,140,92.1,5758165337,213,0.83,5758165333,141,57.5,5758165651,154,,5758165649,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335805,655,13,2,66,24,33hzf6j2rd9r50g2n4agsytkd,1,92.1,57.5,2025-05-31T14:24:43.507Z,2025-05-31T14:24:53Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758165655,73,,5758165351,22,,5758165353,17,,5758165653,15,,5758165657,29,,5758165355,56,Center,5758165675,231,50.7,5758165673,230,98.4,5758165671,328,5758165659,154,,5758165661,55,654,5758165667,103,37.5,5758165665,102,61.7,,,,,,,,,,,,,,,,
2820335811,656,5,2,66,25,33hzf6j2rd9r50g2n4agsytkd,0,101.0,64.6,2025-05-31T14:24:44.385Z,2025-05-31T15:04:12Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758165397,346,,5758165437,233,682,5758165395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335815,682,5,2,66,25,7hlumphk42363z3i2nry2wrzj,1,-1.0,35.4,2025-05-31T14:24:44.385Z,2025-05-31T14:24:47Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758165413,56,Back,5758165415,346,,5758165429,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335981,657,18,2,66,58,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T14:25:17.560Z,2025-05-31T14:25:18Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758166387,44,Forward,5758166427,55,658,5758166389,59,16,5758166385,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335985,658,19,2,66,58,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T14:25:17.561Z,2025-05-31T14:25:18Z,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,5758166397,42,,5758166401,145,11,5758166407,293,1,5758166403,59,11,5758166411,55,657,5758166405,292,6,5758166409,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336077,683,1,2,67,8,7hlumphk42363z3i2nry2wrzj,1,3.6,48.5,2025-05-31T14:25:26.897Z,2025-05-31T14:25:30Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5758166943,237,,5758166931,56,Back,5758166933,140,10.0,5758166937,212,23.6,5758166929,124,,5758166935,141,81.7,5758166939,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336097,684,1,2,67,11,7hlumphk42363z3i2nry2wrzj,1,8.3,83.2,2025-05-31T14:25:29.921Z,2025-05-31T14:25:33Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758167009,140,26.6,5758167013,212,19.5,5758167011,141,78.2,5758167015,213,6.11,5758167007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336105,685,1,2,67,14,7hlumphk42363z3i2nry2wrzj,1,24.4,87.4,2025-05-31T14:25:33.058Z,2025-05-31T14:25:35Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758167047,141,83.8,5758167043,56,Back,5758167049,212,12.5,5758167045,140,36.1,5758167051,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336117,686,1,2,67,16,7hlumphk42363z3i2nry2wrzj,1,36.1,83.8,2025-05-31T14:25:35.009Z,2025-05-31T14:25:38Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5758167123,213,0.96,5758167117,140,40.4,5758167121,212,7.9,5758167119,141,93.3,5758167115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336153,687,1,2,67,19,7hlumphk42363z3i2nry2wrzj,1,65.0,87.4,2025-05-31T14:25:38.096Z,2025-05-31T14:25:42Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758167299,213,0.33,5758167295,141,93.5,5758167291,56,Left,5758167293,140,76.5,5758167297,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336161,688,1,2,67,23,7hlumphk42363z3i2nry2wrzj,0,78.6,74.4,2025-05-31T14:25:41.784Z,2025-05-31T14:55:47Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5758167345,141,68.7,5758167349,213,4.52,5758167341,56,Center,5758167347,212,3.9,5758167343,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336151,659,8,2,67,24,33hzf6j2rd9r50g2n4agsytkd,1,22.4,33.0,2025-05-31T14:25:42.595Z,2025-05-31T14:25:42Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758167283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336301,661,1,2,67,45,33hzf6j2rd9r50g2n4agsytkd,1,14.4,55.0,2025-05-31T14:26:04.228Z,2025-05-31T14:56:29Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758168069,1,,5758168057,199,,5758221013,189,,5758168065,212,56.6,5758168059,56,Left,5758168061,140,64.2,5758168067,213,0.39,5758168063,141,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336303,662,61,2,67,46,33hzf6j2rd9r50g2n4agsytkd,1,68.7,87.5,2025-05-31T14:26:05.560Z,2025-05-31T14:56:24Z,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,5758168075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336291,690,52,2,67,47,7hlumphk42363z3i2nry2wrzj,1,14.8,31.6,2025-05-31T14:26:05.754Z,2025-05-31T14:56:32Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5758221067,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336341,692,1,2,67,53,7hlumphk42363z3i2nry2wrzj,1,9.1,45.7,2025-05-31T14:26:12.545Z,2025-05-31T14:26:16Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5758168299,140,35.1,5758168303,212,29.0,5758168301,141,60.0,5758168297,56,Back,5758168305,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336359,693,1,2,67,57,7hlumphk42363z3i2nry2wrzj,1,32.3,65.8,2025-05-31T14:26:16.465Z,2025-05-31T14:26:19Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758168393,140,34.7,5758168397,212,17.4,5758168391,56,Back,5758168399,213,1.43,5758168395,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336383,694,1,2,68,0,7hlumphk42363z3i2nry2wrzj,0,41.5,94.8,2025-05-31T14:26:19.554Z,2025-05-31T14:57:08Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758168491,56,Left,5758168501,212,16.7,5758168499,141,93.2,5758168495,140,57.4,5758168505,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820345815,888,61,2,68,1,33hzf6j2rd9r50g2n4agsytkd,1,40.6,6.2,2025-05-31T14:26:19.565Z,2025-05-31T14:57:04Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758221349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336409,664,1,2,68,6,33hzf6j2rd9r50g2n4agsytkd,1,31.5,15.9,2025-05-31T14:26:24.932Z,2025-05-31T14:26:26Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758168651,213,0.79,5758168645,140,41.0,5758168649,212,14.1,5758168647,141,30.6,5758168643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336437,665,1,2,68,7,33hzf6j2rd9r50g2n4agsytkd,1,41.6,28.6,2025-05-31T14:26:26.548Z,2025-05-31T14:29:09Z,1a112nxaob06fjynlat625u96,K. Holmén,1.0,,5758173545,210,15,5758168837,140,68.5,5758168839,141,7.1,5758168841,212,31.8,5758168835,56,Right,5758168843,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336439,666,15,2,68,13,33hzf6j2rd9r50g2n4agsytkd,1,85.0,32.1,2025-05-31T14:26:31.604Z,2025-05-31T14:57:34Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758173579,233,695,5758173547,72,,5758173567,146,88.6,5758173561,215,,5758173559,103,19,5758173565,82,,5758168851,56,Center,5758221637,78,,5758221635,63,5758173571,230,98.9,5758173573,231,48.7,5758168847,22,,5758173557,102,49.4,5758173553,55,665,5758173551,29,,5758173569,147,36.3,,,,,,,
2820336445,695,10,2,68,13,7hlumphk42363z3i2nry2wrzj,1,11.8,63.5,2025-05-31T14:26:31.704Z,2025-05-31T14:57:48Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758168881,94,,5758168883,56,Back,5758173583,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336461,667,1,2,68,17,33hzf6j2rd9r50g2n4agsytkd,1,91.7,26.8,2025-05-31T14:26:35.860Z,2025-05-31T14:26:38Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758168959,212,5.3,5758168961,213,3.04,5758168955,140,86.7,5758168953,56,Center,5758168957,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336471,668,1,2,68,19,33hzf6j2rd9r50g2n4agsytkd,1,85.6,27.3,2025-05-31T14:26:38.404Z,2025-05-31T14:26:41Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758169039,213,5.56,5758169035,141,16.2,5758169033,140,93.8,5758169037,212,11.5,5758169031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336481,669,1,2,68,22,33hzf6j2rd9r50g2n4agsytkd,0,93.8,16.2,2025-05-31T14:26:40.981Z,2025-05-31T14:26:43Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758169115,213,1.55,5758169107,56,Center,5758169103,2,,5758169109,140,94.3,5758169105,155,,5758169113,212,27.7,5758169111,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336487,696,12,2,68,25,7hlumphk42363z3i2nry2wrzj,1,6.2,39.8,2025-05-31T14:26:44.081Z,2025-05-31T14:26:48Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758169143,56,Back,5758169147,141,0.0,5758169151,213,5.31,5758169145,140,24.5,5758169153,15,,5758169149,212,34.3,5758169295,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336517,670,5,2,68,29,33hzf6j2rd9r50g2n4agsytkd,1,78.6,101.6,2025-05-31T14:26:47.755Z,2025-05-31T15:04:13Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758169341,347,,5758169339,56,Left,5758169349,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336509,697,5,2,68,29,7hlumphk42363z3i2nry2wrzj,0,21.4,-1.6,2025-05-31T14:26:47.755Z,2025-05-31T14:26:53Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758169289,56,Back,5758169355,233,670,5758169291,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336555,671,1,2,68,33,33hzf6j2rd9r50g2n4agsytkd,1,81.0,100.0,2025-05-31T14:26:52.131Z,2025-05-31T14:26:56Z,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,5758169563,212,15.0,5758169559,140,69.1,5758169561,141,89.3,5758169555,107,,5758169565,213,3.73,5758169557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336579,672,1,2,68,37,33hzf6j2rd9r50g2n4agsytkd,1,65.2,86.2,2025-05-31T14:26:55.988Z,2025-05-31T14:26:59Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5758169675,213,4.01,5758169671,141,65.2,5758169673,212,18.6,5758169667,56,Center,5758169669,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336587,673,1,2,68,41,33hzf6j2rd9r50g2n4agsytkd,1,50.8,59.6,2025-05-31T14:26:59.621Z,2025-05-31T14:27:01Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758169757,56,Center,5758169765,213,4.93,5758169759,140,55.7,5758169761,141,24.6,5758169763,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336599,674,1,2,68,43,33hzf6j2rd9r50g2n4agsytkd,1,55.7,23.3,2025-05-31T14:27:01.572Z,2025-05-31T14:27:04Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758169855,140,23.1,5758169863,1,,5758169859,212,35.0,5758169861,213,2.93,5758169853,56,Back,5758169857,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336621,675,1,2,68,45,33hzf6j2rd9r50g2n4agsytkd,0,26.3,30.7,2025-05-31T14:27:04.453Z,2025-05-31T14:27:10Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5758170001,141,23.0,5758170003,212,57.2,5758170007,1,,5758170005,213,6.19,5758169999,140,80.5,5758169995,157,,5758169997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336623,698,12,2,68,51,7hlumphk42363z3i2nry2wrzj,1,26.1,81.7,2025-05-31T14:27:10.161Z,2025-05-31T14:27:17Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758170011,140,32.1,5758170013,141,91.2,5758170023,15,,5758170017,213,0.80,5758170009,56,Back,5758170015,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336655,699,83,2,68,58,7hlumphk42363z3i2nry2wrzj,0,21.1,87.7,2025-05-31T14:27:17.489Z,2025-05-31T14:27:20Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758170241,399,7d9e5tvw9ghew36m4mh2nr23u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336667,676,1,2,69,0,33hzf6j2rd9r50g2n4agsytkd,1,85.7,14.6,2025-05-31T14:27:18.613Z,2025-05-31T14:27:19Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758170227,140,71.4,5758170231,212,15.1,5758170233,213,3.26,5758170225,56,Right,5758170229,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336673,677,1,2,69,1,33hzf6j2rd9r50g2n4agsytkd,1,71.0,11.7,2025-05-31T14:27:20.420Z,2025-05-31T14:27:22Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758170291,213,1.81,5758170285,140,69.0,5758170289,212,8.8,5758170283,56,Center,5758170287,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336677,678,1,2,69,3,33hzf6j2rd9r50g2n4agsytkd,1,69.0,24.3,2025-05-31T14:27:21.924Z,2025-05-31T14:27:23Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758170321,213,4.62,5758170317,141,14.4,5758170313,56,Right,5758170315,140,68.4,5758170319,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336685,679,1,2,69,4,33hzf6j2rd9r50g2n4agsytkd,1,68.4,14.4,2025-05-31T14:27:22.900Z,2025-05-31T14:27:24Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758170353,56,Right,5758170357,141,8.2,5758170359,212,8.4,5758170361,213,5.76,5758170355,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336687,680,1,2,69,5,33hzf6j2rd9r50g2n4agsytkd,1,75.3,8.2,2025-05-31T14:27:24.517Z,2025-05-31T14:27:26Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758170387,141,14.0,5758170383,56,Right,5758170389,212,8.9,5758170385,140,67.7,5758170391,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336711,681,1,2,69,7,33hzf6j2rd9r50g2n4agsytkd,0,67.7,14.0,2025-05-31T14:27:26.020Z,2025-05-31T14:27:30Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758170515,140,92.0,5758170519,212,25.6,5758170513,56,Right,5758170517,141,17.6,5758170521,213,0.10,5758170511,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336723,700,1,2,69,11,7hlumphk42363z3i2nry2wrzj,1,8.4,87.8,2025-05-31T14:27:30.097Z,2025-05-31T14:27:31Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758170571,141,60.8,5758170573,212,18.9,5758170575,213,4.48,5758170569,140,4.2,5758170567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336739,702,1,2,69,13,7hlumphk42363z3i2nry2wrzj,1,4.8,60.8,2025-05-31T14:27:31.841Z,2025-05-31T14:27:33Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5758170627,56,Back,5758170635,213,0.92,5758170631,141,71.8,5758170633,212,9.4,5758170629,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336767,703,1,2,69,14,7hlumphk42363z3i2nry2wrzj,1,10.2,71.8,2025-05-31T14:27:33.442Z,2025-05-31T14:27:37Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758170813,212,10.0,5758170811,141,82.9,5758170809,140,3.9,5758170807,56,Back,5758170815,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336775,704,61,2,69,18,7hlumphk42363z3i2nry2wrzj,1,4.2,86.9,2025-05-31T14:27:37.507Z,2025-05-31T14:27:40Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758170841,56,Back,5758170967,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336797,682,5,2,69,19,33hzf6j2rd9r50g2n4agsytkd,1,94.2,-1.8,2025-05-31T14:27:38.145Z,2025-05-31T15:04:13Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5758170977,347,,5758170975,56,Right,5758171829,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336781,705,5,2,69,19,7hlumphk42363z3i2nry2wrzj,0,5.8,101.8,2025-05-31T14:27:38.145Z,2025-05-31T15:04:13Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758170869,56,Back,5758170871,347,,5758171849,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820337211,683,27,2,69,22,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T14:27:40.866Z,2025-05-31T14:29:17Z,,,,,5758173267,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
