id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2807287387,590,8,2,77,25,6i936isoyj6d0uuxdj537uc97,1,55.4,18.6,2025-04-27T16:05:28.234Z,2025-04-27T16:05:28Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5685838853,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287455,721,1,2,77,29,4jg5vd59i24chckyua90dr1lg,1,6.3,85.4,2025-04-27T16:05:31.622Z,2025-04-27T16:05:33Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685839203,56,Back,5685839213,213,0.99,5685839207,141,92.7,5685839205,140,9.4,5685839209,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287469,591,45,2,77,31,6i936isoyj6d0uuxdj537uc97,0,83.4,5.0,2025-04-27T16:05:33.606Z,2025-04-27T16:05:35Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685839287,56,Right,5685839367,233,722,5685839289,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287475,722,3,2,77,31,4jg5vd59i24chckyua90dr1lg,1,19.2,94.8,2025-04-27T16:05:33.606Z,2025-04-27T16:05:35Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685839317,56,Back,5685839351,233,591,5685839319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287505,723,1,2,77,31,4jg5vd59i24chckyua90dr1lg,0,11.4,95.3,2025-04-27T16:05:34.327Z,2025-04-27T16:05:36Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685839519,212,53.9,5685839521,213,5.90,5685839523,1,,5685839517,141,65.8,5685839515,140,59.0,5685839511,157,,5685839513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287559,592,12,2,77,37,6i936isoyj6d0uuxdj537uc97,1,28.0,23.9,2025-04-27T16:05:39.394Z,2025-04-27T16:05:41Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5685839855,212,18.6,5685839857,213,5.19,5685839851,140,36.2,5685839929,167,,5685839853,141,0.0,5685839849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287563,593,5,2,77,37,6i936isoyj6d0uuxdj537uc97,0,41.0,-0.6,2025-04-27T16:05:39.528Z,2025-04-27T16:32:34Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5685839865,347,,5685839985,233,724,5685839863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287549,724,5,2,77,37,4jg5vd59i24chckyua90dr1lg,1,59.0,100.6,2025-04-27T16:05:39.528Z,2025-04-27T16:32:34Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685839817,347,,5685839815,56,Left,5685839899,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287739,725,1,2,77,45,4jg5vd59i24chckyua90dr1lg,1,49.7,100.0,2025-04-27T16:05:48.214Z,2025-04-27T16:05:51Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685840899,213,4.28,5685840889,107,,5685840895,141,84.5,5685840897,212,12.8,5685840891,56,Back,5685840893,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287773,726,1,2,77,48,4jg5vd59i24chckyua90dr1lg,1,38.2,77.2,2025-04-27T16:05:51.238Z,2025-04-27T16:05:53Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685841129,212,20.1,5685841133,213,4.23,5685841125,141,51.0,5685841121,56,Back,5685841123,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287815,727,1,2,77,50,4jg5vd59i24chckyua90dr1lg,1,28.3,50.9,2025-04-27T16:05:53.110Z,2025-04-27T16:05:55Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5685841317,56,Back,5685841323,212,16.3,5685841325,213,4.74,5685841321,141,27.0,5685841319,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287875,728,1,2,77,52,4jg5vd59i24chckyua90dr1lg,1,29.2,24.4,2025-04-27T16:05:54.998Z,2025-04-27T16:05:57Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5685841571,56,Back,5685841577,140,44.9,5685841585,212,17.6,5685841581,141,15.5,5685841593,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287903,729,1,2,77,55,4jg5vd59i24chckyua90dr1lg,1,44.9,15.3,2025-04-27T16:05:57.462Z,2025-04-27T16:05:59Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5685841781,141,19.2,5685841785,213,2.67,5685841779,140,40.0,5685841783,212,5.8,5685841777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287919,730,1,2,77,56,4jg5vd59i24chckyua90dr1lg,0,39.6,19.4,2025-04-27T16:05:58.888Z,2025-04-27T16:43:58Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685841919,213,0.12,5685841909,155,,5685841917,212,29.4,5685841911,56,Center,5685841915,141,24.4,5685841913,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287935,594,1,2,77,57,6i936isoyj6d0uuxdj537uc97,0,25.2,65.2,2025-04-27T16:06:00.155Z,2025-04-27T16:06:01Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685841997,56,Back,5685841995,3,,5685841999,140,28.1,5685842001,141,52.8,5685842005,213,5.06,5685842003,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287987,731,50,2,78,1,4jg5vd59i24chckyua90dr1lg,1,68.4,35.2,2025-04-27T16:06:04.279Z,2025-04-27T16:16:46Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5685842331,286,,5685842329,56,Center,5685842729,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288049,595,7,2,78,1,6i936isoyj6d0uuxdj537uc97,1,31.6,64.8,2025-04-27T16:06:04.280Z,2025-04-27T16:16:45Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685842721,233,731,5685842663,285,,5685842661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288069,732,1,2,78,6,4jg5vd59i24chckyua90dr1lg,0,23.1,19.2,2025-04-27T16:06:08.473Z,2025-04-27T16:06:10Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5685842749,141,32.2,5685842753,213,0.61,5685842755,1,,5685842751,212,15.5,5685842745,56,Back,5685842747,140,35.2,5685842743,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288075,597,1,2,78,6,6i936isoyj6d0uuxdj537uc97,0,30.5,66.6,2025-04-27T16:06:09.317Z,2025-04-27T16:06:10Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5685842799,1,,5685842789,141,86.5,5685842795,213,0.29,5685842791,212,47.5,5685842783,157,,5685842787,140,73.9,5685842785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288177,598,1,2,78,10,6i936isoyj6d0uuxdj537uc97,1,57.7,75.0,2025-04-27T16:06:12.626Z,2025-04-27T16:06:15Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5685843337,140,67.5,5685843335,56,Left,5685843341,212,13.2,5685843343,213,0.68,5685843339,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288209,599,1,2,78,13,6i936isoyj6d0uuxdj537uc97,1,58.4,77.0,2025-04-27T16:06:15.796Z,2025-04-27T16:06:17Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5685843523,56,Back,5685843527,141,76.3,5685843525,140,35.6,5685843529,212,23.9,5685843531,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288275,600,1,2,78,15,6i936isoyj6d0uuxdj537uc97,1,34.0,76.6,2025-04-27T16:06:17.514Z,2025-04-27T16:06:21Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5685843939,1,,5685843937,213,4.61,5685843931,140,30.8,5685843935,212,33.3,5685843929,56,Back,5685843933,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288369,601,1,2,78,19,6i936isoyj6d0uuxdj537uc97,1,31.7,27.1,2025-04-27T16:06:21.619Z,2025-04-27T16:06:25Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5685844349,56,Back,5685844353,141,50.9,5685844355,212,16.4,5685844357,213,1.74,5685844351,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288415,602,1,2,78,22,6i936isoyj6d0uuxdj537uc97,1,31.7,51.9,2025-04-27T16:06:25.322Z,2025-04-27T16:06:27Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685844627,213,1.33,5685844625,212,16.6,5685844619,56,Back,5685844621,140,35.4,5685844623,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288523,603,1,2,78,24,6i936isoyj6d0uuxdj537uc97,1,36.0,75.7,2025-04-27T16:06:27.178Z,2025-04-27T16:06:32Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5685845163,141,96.0,5685845167,213,0.89,5685845161,140,46.7,5685845165,212,17.8,5685845159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288581,604,1,2,78,30,6i936isoyj6d0uuxdj537uc97,1,54.7,93.8,2025-04-27T16:06:32.651Z,2025-04-27T16:06:36Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5685845491,212,20.9,5685845493,213,3.29,5685845485,56,Back,5685845487,140,35.0,5685845489,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288633,605,1,2,78,33,6i936isoyj6d0uuxdj537uc97,1,33.7,87.8,2025-04-27T16:06:35.906Z,2025-04-27T16:06:38Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5685845749,213,4.25,5685845741,56,Back,5685845747,212,14.7,5685845745,141,68.5,5685845743,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288703,606,1,2,78,35,6i936isoyj6d0uuxdj537uc97,1,25.7,64.8,2025-04-27T16:06:38.282Z,2025-04-27T16:06:42Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685846147,141,43.3,5685846145,140,10.9,5685846143,56,Back,5685846149,212,21.3,5685846151,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288807,607,1,2,78,40,6i936isoyj6d0uuxdj537uc97,0,10.7,35.2,2025-04-27T16:06:42.476Z,2025-04-27T16:06:47Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5685846733,157,,5685846737,140,68.3,5685846735,56,Center,5685846745,1,,5685846741,212,60.9,5685846743,213,6.16,5685846739,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288867,734,1,2,78,45,4jg5vd59i24chckyua90dr1lg,1,22.4,72.3,2025-04-27T16:06:47.686Z,2025-04-27T16:06:50Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685847059,141,60.0,5685847061,212,17.1,5685847055,56,Back,5685847057,140,8.2,5685847063,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288963,735,1,2,78,48,4jg5vd59i24chckyua90dr1lg,1,9.6,59.9,2025-04-27T16:06:50.470Z,2025-04-27T16:06:54Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5685847583,140,17.5,5685847581,56,Back,5685847587,212,9.5,5685847585,141,53.1,5685847589,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289047,736,1,2,78,51,4jg5vd59i24chckyua90dr1lg,1,21.1,49.6,2025-04-27T16:06:54.246Z,2025-04-27T16:06:58Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685848109,212,15.6,5685848103,56,Back,5685848111,213,6.08,5685848105,140,35.6,5685848107,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289075,737,1,2,78,55,4jg5vd59i24chckyua90dr1lg,1,36.5,43.3,2025-04-27T16:06:58.102Z,2025-04-27T16:06:59Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685848283,140,45.7,5685848295,213,0.75,5685848291,212,13.2,5685848281,56,Back,5685848287,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289187,738,1,2,78,56,4jg5vd59i24chckyua90dr1lg,1,45.7,57.3,2025-04-27T16:06:59.351Z,2025-04-27T16:07:04Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5685848935,56,Left,5685848937,140,62.9,5685848939,141,93.3,5685848943,213,0.94,5685848941,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289211,739,1,2,79,2,4jg5vd59i24chckyua90dr1lg,1,72.7,80.2,2025-04-27T16:07:04.711Z,2025-04-27T16:07:06Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5685849099,140,86.6,5685849097,56,Left,5685849103,212,16.5,5685849105,213,0.48,5685849101,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289273,740,1,2,79,4,4jg5vd59i24chckyua90dr1lg,1,86.6,91.4,2025-04-27T16:07:06.647Z,2025-04-27T16:07:09Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685849411,141,82.0,5685849415,213,3.59,5685849413,212,14.9,5685849407,56,Left,5685849409,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289309,741,1,2,79,6,4jg5vd59i24chckyua90dr1lg,1,73.8,82.0,2025-04-27T16:07:09.158Z,2025-04-27T16:07:11Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5685849637,212,11.1,5685849635,141,67.0,5685849631,56,Center,5685849633,140,69.7,5685849639,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289343,742,1,2,79,8,4jg5vd59i24chckyua90dr1lg,1,69.6,67.2,2025-04-27T16:07:11.335Z,2025-04-27T16:07:14Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685849845,56,Left,5685849847,140,84.3,5685849851,212,24.5,5685849853,213,0.89,5685849849,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289357,743,1,2,79,12,4jg5vd59i24chckyua90dr1lg,0,85.0,94.8,2025-04-27T16:07:14.647Z,2025-04-27T16:07:16Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685849923,140,85.5,5685850063,233,608,5685849921,56,Left,5685850061,236,,5685849927,212,3.4,5685849925,141,89.9,5685850071,286,,5685849929,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289363,608,74,2,79,12,6i936isoyj6d0uuxdj537uc97,1,9.7,9.5,2025-04-27T16:07:14.648Z,2025-04-27T16:16:59Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685850001,56,Back,5685850003,285,,5685850091,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289379,609,5,2,79,14,6i936isoyj6d0uuxdj537uc97,0,12.8,-1.4,2025-04-27T16:07:16.826Z,2025-04-27T16:07:21Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685850111,56,Back,5685850113,347,,5685850269,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289385,744,5,2,79,14,4jg5vd59i24chckyua90dr1lg,1,87.2,101.4,2025-04-27T16:07:16.826Z,2025-04-27T16:32:35Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685850161,347,,5685850157,56,Left,5685850211,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289447,745,1,2,79,16,4jg5vd59i24chckyua90dr1lg,1,84.6,100.0,2025-04-27T16:07:19.094Z,2025-04-27T16:07:21Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685850573,212,21.4,5685850571,141,93.5,5685850577,213,3.40,5685850569,140,64.9,5685850567,56,Left,5685850563,107,,5685850579,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289467,746,1,2,79,18,4jg5vd59i24chckyua90dr1lg,1,66.5,93.9,2025-04-27T16:07:21.287Z,2025-04-27T16:07:23Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5685850731,212,12.1,5685850729,141,95.1,5685850733,213,0.07,5685850727,140,78.0,5685850725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289473,747,61,2,79,20,4jg5vd59i24chckyua90dr1lg,0,78.1,95.1,2025-04-27T16:07:23.174Z,2025-04-27T16:07:23Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685850757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289557,611,1,2,79,23,6i936isoyj6d0uuxdj537uc97,1,31.5,23.3,2025-04-27T16:07:26.082Z,2025-04-27T16:07:27Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5685851199,213,2.43,5685851193,140,20.4,5685851195,141,38.0,5685851191,56,Back,5685851197,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289625,612,1,2,79,25,6i936isoyj6d0uuxdj537uc97,1,20.4,38.0,2025-04-27T16:07:27.781Z,2025-04-27T16:07:32Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685851619,141,6.2,5685851621,212,30.7,5685851623,213,5.50,5685851617,140,41.1,5685851615,56,Back,5685851613,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289631,613,61,2,79,28,6i936isoyj6d0uuxdj537uc97,0,40.8,5.5,2025-04-27T16:07:31.081Z,2025-04-27T16:33:55Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5685851651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289665,748,1,2,79,29,4jg5vd59i24chckyua90dr1lg,0,47.9,95.7,2025-04-27T16:07:31.721Z,2025-04-27T16:07:34Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685851853,157,,5685851865,1,,5685851861,212,43.2,5685851857,140,86.6,5685851855,56,Center,5685851863,213,5.94,5685851859,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289721,614,12,2,79,33,6i936isoyj6d0uuxdj537uc97,1,10.9,30.7,2025-04-27T16:07:35.762Z,2025-04-27T16:07:37Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5685852163,213,6.11,5685852155,56,Back,5685852157,140,16.8,5685852161,212,6.3,5685852159,141,29.1,5685852201,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289797,615,12,2,79,37,6i936isoyj6d0uuxdj537uc97,1,18.3,29.5,2025-04-27T16:07:39.497Z,2025-04-27T16:34:53Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5685852683,140,49.2,5685852681,56,Back,5685852687,212,32.9,5685852685,141,37.6,5685852689,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289795,749,1,2,79,38,4jg5vd59i24chckyua90dr1lg,1,50.5,74.8,2025-04-27T16:07:40.841Z,2025-04-27T16:07:42Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5685852653,157,,5685852665,1,,5685852661,212,18.7,5685852657,140,67.6,5685852663,213,5.99,5685852655,56,Center,5685852659,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289809,750,1,2,79,39,4jg5vd59i24chckyua90dr1lg,1,68.2,69.9,2025-04-27T16:07:42.278Z,2025-04-27T16:07:43Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5685852789,140,64.9,5685852791,141,58.8,5685852795,213,4.28,5685852793,212,8.3,5685852787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289845,752,1,2,79,41,4jg5vd59i24chckyua90dr1lg,1,66.1,60.5,2025-04-27T16:07:43.623Z,2025-04-27T16:07:45Z,2cvq4wyrr0xtelibpirkxqpsk,N. Milleskog,,,5685852999,140,62.8,5685852997,56,Center,5685853003,212,7.3,5685853005,213,2.06,5685853001,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289893,753,1,2,79,42,4jg5vd59i24chckyua90dr1lg,1,63.3,72.7,2025-04-27T16:07:44.967Z,2025-04-27T16:07:47Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5685853259,213,3.99,5685853251,56,Center,5685853257,212,10.2,5685853255,141,61.5,5685853253,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289925,754,1,2,79,44,4jg5vd59i24chckyua90dr1lg,1,64.4,49.1,2025-04-27T16:07:47.223Z,2025-04-27T16:07:49Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685853467,56,Right,5685853471,141,6.2,5685853475,213,4.57,5685853473,212,29.5,5685853469,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289989,755,1,2,79,47,4jg5vd59i24chckyua90dr1lg,1,60.3,6.2,2025-04-27T16:07:49.814Z,2025-04-27T16:07:53Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5685853813,213,1.82,5685853805,141,33.6,5685853801,140,55.7,5685853799,56,Center,5685853809,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290053,756,1,2,79,50,4jg5vd59i24chckyua90dr1lg,1,55.6,33.6,2025-04-27T16:07:53.079Z,2025-04-27T16:07:56Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5685854181,213,0.91,5685854179,212,50.5,5685854183,1,,5685854173,56,Left,5685854175,140,85.3,5685854171,155,,5685854177,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290173,757,1,2,79,53,4jg5vd59i24chckyua90dr1lg,1,85.3,92.1,2025-04-27T16:07:56.054Z,2025-04-27T16:08:01Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685854833,141,75.0,5685854835,212,11.7,5685854837,213,4.85,5685854829,56,Center,5685854831,140,86.8,5685854827,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290187,758,50,2,79,58,4jg5vd59i24chckyua90dr1lg,1,89.4,74.2,2025-04-27T16:08:00.840Z,2025-04-27T16:31:16Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5685854993,233,616,5685854871,286,,5685854869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290183,616,7,2,79,58,6i936isoyj6d0uuxdj537uc97,0,10.6,25.8,2025-04-27T16:08:00.841Z,2025-04-27T16:08:24Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5685854933,233,758,5685854861,56,Back,5685854863,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290247,759,3,2,80,1,4jg5vd59i24chckyua90dr1lg,0,84.8,83.2,2025-04-27T16:08:04.240Z,2025-04-27T16:08:08Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685855209,286,,5685855207,56,Left,5685855295,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290251,617,7,2,80,1,6i936isoyj6d0uuxdj537uc97,0,15.2,16.8,2025-04-27T16:08:04.241Z,2025-04-27T16:08:08Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5685855259,233,759,5685855237,56,Back,5685855241,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290325,760,3,2,80,5,4jg5vd59i24chckyua90dr1lg,0,84.8,88.1,2025-04-27T16:08:08.262Z,2025-04-27T16:08:15Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5685855599,286,,5685855597,56,Left,5685855985,233,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290387,618,7,2,80,5,6i936isoyj6d0uuxdj537uc97,0,15.2,11.9,2025-04-27T16:08:08.263Z,2025-04-27T16:35:18Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5685855903,56,Back,5685855943,233,760,5685855905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290421,761,1,2,80,9,4jg5vd59i24chckyua90dr1lg,1,89.1,91.2,2025-04-27T16:08:11.815Z,2025-04-27T16:31:13Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5685856063,141,95.1,5685856061,140,78.2,5685856067,213,2.91,5685856065,212,11.7,5685856059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
