id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2811027237,812,1,2,71,50,93ohqui2qgqm8408viwmm1ken,1,70.8,91.8,2025-05-05T18:32:18.549Z,2025-05-05T18:32:20Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706520529,140,75.9,5706520535,213,0.25,5706520527,56,Left,5706520531,141,93.8,5706520533,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027241,813,3,2,71,51,93ohqui2qgqm8408viwmm1ken,0,80.0,95.0,2025-05-05T18:32:19.578Z,2025-05-05T18:32:27Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5706520553,286,,5706520551,56,Left,5706520619,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027243,611,7,2,71,51,ac8jow4mdkvnsv5s0och4qqm,1,20.0,5.0,2025-05-05T18:32:19.579Z,2025-05-05T18:32:24Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706520583,233,813,5706520557,56,Back,5706520555,167,,5706520559,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027245,612,5,2,71,52,ac8jow4mdkvnsv5s0och4qqm,0,17.6,-1.8,2025-05-05T18:32:20.299Z,2025-05-05T18:32:26Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706520567,347,,5706520565,56,Back,5706520751,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027273,814,5,2,71,52,93ohqui2qgqm8408viwmm1ken,1,82.4,101.8,2025-05-05T18:32:20.299Z,2025-05-05T18:33:00Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5706520739,233,612,5706520697,56,Left,5706520701,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027325,815,1,2,71,54,93ohqui2qgqm8408viwmm1ken,1,78.1,100.0,2025-05-05T18:32:22.565Z,2025-05-05T18:32:27Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5706521007,56,Left,5706521015,213,3.59,5706521011,141,95.9,5706521013,212,9.3,5706521009,140,70.1,5706521005,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027343,816,1,2,71,57,93ohqui2qgqm8408viwmm1ken,1,70.9,91.4,2025-05-05T18:32:26.022Z,2025-05-05T18:32:28Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706521107,213,4.29,5706521101,140,64.0,5706521099,56,Center,5706521103,141,67.9,5706521105,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027377,817,1,2,72,0,93ohqui2qgqm8408viwmm1ken,1,64.0,67.9,2025-05-05T18:32:28.726Z,2025-05-05T18:32:32Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706521325,212,13.2,5706521329,213,1.15,5706521315,140,69.1,5706521311,56,Left,5706521321,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027399,818,1,2,72,3,93ohqui2qgqm8408viwmm1ken,1,69.4,90.0,2025-05-05T18:32:31.957Z,2025-05-05T18:32:33Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5706521447,56,Left,5706521455,213,0.63,5706521451,141,94.8,5706521449,140,73.7,5706521453,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027431,819,1,2,72,5,93ohqui2qgqm8408viwmm1ken,1,76.2,95.7,2025-05-05T18:32:33.861Z,2025-05-05T18:32:38Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5706521619,141,93.9,5706521615,56,Left,5706521623,213,6.14,5706521617,140,84.3,5706521621,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035689,936,61,2,72,6,93ohqui2qgqm8408viwmm1ken,1,86.8,92.6,2025-05-05T18:32:34.210Z,2025-05-05T18:44:31Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5706568909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027425,614,83,2,72,8,ac8jow4mdkvnsv5s0och4qqm,0,8.1,9.7,2025-05-05T18:32:37.179Z,2025-05-05T18:44:42Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706521715,399,7hugqbtot3c8fmxtfqld9l15g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027439,820,61,2,72,9,93ohqui2qgqm8408viwmm1ken,0,83.5,91.8,2025-05-05T18:32:37.877Z,2025-05-05T18:44:40Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5706521653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027455,615,1,2,72,10,ac8jow4mdkvnsv5s0och4qqm,1,6.9,10.7,2025-05-05T18:32:38.811Z,2025-05-05T18:45:01Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5706521755,141,16.8,5706521759,213,0.85,5706521753,140,10.4,5706521751,56,Back,5706521757,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027469,617,1,2,72,11,ac8jow4mdkvnsv5s0och4qqm,1,10.4,16.8,2025-05-05T18:32:39.996Z,2025-05-05T18:32:41Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706521839,212,21.0,5706521835,140,26.5,5706521837,141,35.2,5706521841,213,0.64,5706521833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027483,618,1,2,72,12,ac8jow4mdkvnsv5s0och4qqm,0,27.0,35.8,2025-05-05T18:32:41.115Z,2025-05-05T18:32:41Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5706521911,141,60.8,5706521907,56,Back,5706521913,212,20.7,5706521909,140,38.3,5706521915,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027551,822,1,2,72,17,93ohqui2qgqm8408viwmm1ken,1,71.4,38.8,2025-05-05T18:32:45.237Z,2025-05-05T18:32:48Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706522307,140,78.2,5706522311,212,12.8,5706522309,141,23.1,5706522313,213,5.30,5706522305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027607,823,1,2,72,19,93ohqui2qgqm8408viwmm1ken,1,84.9,24.6,2025-05-05T18:32:48.038Z,2025-05-05T18:32:51Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5706522621,212,15.3,5706522611,56,Center,5706522615,140,92.0,5706522619,141,44.2,5706522625,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027633,825,61,2,72,21,93ohqui2qgqm8408viwmm1ken,0,90.9,45.7,2025-05-05T18:32:49.182Z,2025-05-05T18:32:57Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5706522755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027617,824,43,2,72,21,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-05T18:32:49.703Z,2025-05-05T18:32:58Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5706522651,56,Center,5706523077,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811027653,619,5,2,72,22,ac8jow4mdkvnsv5s0och4qqm,1,-0.8,61.6,2025-05-05T18:32:50.636Z,2025-05-05T18:34:01Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706522855,346,,5706522853,56,Back,5706527179,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028123,826,5,2,72,22,93ohqui2qgqm8408viwmm1ken,0,100.8,38.4,2025-05-05T18:32:50.636Z,2025-05-05T18:34:01Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5706527203,233,619,5706524949,346,,5706524947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028193,620,1,2,72,58,ac8jow4mdkvnsv5s0och4qqm,0,3.8,43.3,2025-05-05T18:33:27.179Z,2025-05-05T18:33:30Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5706525265,124,,5706525277,212,57.8,5706525269,140,55.8,5706525273,141,15.2,5706525283,74,,5706525281,1,,5706525279,213,5.95,5706525267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028199,827,1,2,73,1,93ohqui2qgqm8408viwmm1ken,0,44.2,66.7,2025-05-05T18:33:29.637Z,2025-05-05T18:33:30Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706525303,212,5.1,5706525301,141,73.9,5706525295,3,,5706525299,140,43.0,5706525297,56,Back,5706525305,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028225,621,1,2,73,3,ac8jow4mdkvnsv5s0och4qqm,0,55.8,14.0,2025-05-05T18:33:31.500Z,2025-05-05T18:33:32Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5706525505,213,0.58,5706525495,155,,5706525503,212,9.4,5706525499,140,63.3,5706525497,56,Center,5706525501,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028287,828,1,2,73,3,93ohqui2qgqm8408viwmm1ken,1,37.6,75.4,2025-05-05T18:33:31.766Z,2025-05-05T18:33:37Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706525845,1,,5706525835,56,Left,5706525839,141,86.5,5706525833,157,,5706525843,213,0.20,5706525841,212,38.6,5706525837,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028291,829,3,2,73,9,93ohqui2qgqm8408viwmm1ken,0,75.4,87.3,2025-05-05T18:33:37.189Z,2025-05-05T18:45:23Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5706525867,56,Left,5706571997,233,622,5706525869,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028295,622,7,2,73,9,ac8jow4mdkvnsv5s0och4qqm,1,24.6,12.7,2025-05-05T18:33:37.190Z,2025-05-05T18:45:21Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706571927,56,Back,5706571929,285,,5706571955,233,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028325,623,1,2,73,11,ac8jow4mdkvnsv5s0och4qqm,0,21.1,14.1,2025-05-05T18:33:39.484Z,2025-05-05T18:33:40Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5706526055,213,6.25,5706526047,56,Back,5706526049,140,38.8,5706526045,157,,5706526053,212,18.6,5706526051,141,13.1,5706526057,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028391,624,45,2,73,16,ac8jow4mdkvnsv5s0och4qqm,0,13.4,34.8,2025-05-05T18:33:44.843Z,2025-05-05T18:33:48Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5706526381,233,831,5706526355,56,Back,5706526357,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028393,831,3,2,73,16,93ohqui2qgqm8408viwmm1ken,1,86.6,65.2,2025-05-05T18:33:44.843Z,2025-05-05T18:45:50Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706526371,233,624,5706526363,56,Center,5706526365,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028419,832,50,2,73,16,93ohqui2qgqm8408viwmm1ken,1,87.2,67.0,2025-05-05T18:33:45.030Z,2025-05-05T18:59:32Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706526555,56,Center,5706526557,286,,5706573885,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028407,625,7,2,73,16,ac8jow4mdkvnsv5s0och4qqm,0,12.8,33.0,2025-05-05T18:33:45.031Z,2025-05-05T18:59:31Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706573881,233,832,5706526489,56,Back,5706526491,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811036813,946,61,2,73,17,93ohqui2qgqm8408viwmm1ken,1,89.0,56.6,2025-05-05T18:33:46.068Z,2025-05-05T18:46:17Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5706576093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028501,626,12,2,73,18,ac8jow4mdkvnsv5s0och4qqm,1,14.7,33.9,2025-05-05T18:33:46.751Z,2025-05-05T18:33:57Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5706527017,56,Back,5706527021,141,36.6,5706527019,140,44.9,5706527025,213,0.06,5706527023,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028461,833,1,2,73,21,93ohqui2qgqm8408viwmm1ken,1,56.0,63.7,2025-05-05T18:33:49.894Z,2025-05-05T18:33:52Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706526785,141,30.3,5706526789,213,4.93,5706526783,140,60.8,5706526781,56,Center,5706526787,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028491,834,1,2,73,23,93ohqui2qgqm8408viwmm1ken,1,61.5,29.4,2025-05-05T18:33:51.910Z,2025-05-05T18:33:56Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706526965,140,80.1,5706526971,213,5.73,5706526969,212,23.0,5706526967,141,11.6,5706526963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028495,835,3,2,73,28,93ohqui2qgqm8408viwmm1ken,0,92.8,14.3,2025-05-05T18:33:56.678Z,2025-05-05T18:59:32Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5706526989,286,,5706526987,56,Right,5706527103,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028511,627,7,2,73,28,ac8jow4mdkvnsv5s0och4qqm,1,7.2,85.7,2025-05-05T18:33:56.679Z,2025-05-05T18:59:32Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706527093,233,835,5706527059,285,,5706527057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028585,836,83,2,73,37,93ohqui2qgqm8408viwmm1ken,0,42.3,12.0,2025-05-05T18:34:06.023Z,2025-05-05T18:34:08Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5706527635,399,2lyhi7j3id7emsh54ehdva3ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028597,629,61,2,73,38,ac8jow4mdkvnsv5s0och4qqm,1,52.7,95.0,2025-05-05T18:34:07.080Z,2025-05-05T18:34:07Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706527549,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028703,837,83,2,73,46,93ohqui2qgqm8408viwmm1ken,0,24.8,8.9,2025-05-05T18:34:15.030Z,2025-05-05T18:34:25Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5706528723,399,aykbbz6l05b9t5n8uaxp6n2fo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028787,630,50,2,73,51,ac8jow4mdkvnsv5s0och4qqm,1,83.4,93.6,2025-05-05T18:34:19.268Z,2025-05-05T18:34:32Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706529121,233,838,5706528571,56,Left,5706528575,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028875,838,7,2,73,51,93ohqui2qgqm8408viwmm1ken,1,16.6,6.4,2025-05-05T18:34:19.269Z,2025-05-05T18:34:34Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5706529071,285,,5706529463,167,,5706529065,56,Back,5706529089,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029003,631,5,2,73,52,ac8jow4mdkvnsv5s0och4qqm,1,80.2,102.0,2025-05-05T18:34:20.387Z,2025-05-05T18:34:55Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706529871,347,,5706529869,56,Left,5706529887,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811028939,840,5,2,73,52,93ohqui2qgqm8408viwmm1ken,0,19.8,-2.0,2025-05-05T18:34:20.387Z,2025-05-05T18:34:55Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5706529477,56,Back,5706529963,233,631,5706529481,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029461,632,1,2,74,35,ac8jow4mdkvnsv5s0och4qqm,1,92.9,100.0,2025-05-05T18:35:03.619Z,2025-05-05T18:47:05Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706532425,56,Left,5706533511,189,,5706532429,141,91.6,5706532423,107,,5706532433,213,5.18,5706532431,212,7.2,5706532427,140,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029411,841,83,2,74,36,93ohqui2qgqm8408viwmm1ken,0,7.4,6.8,2025-05-05T18:35:05.102Z,2025-05-05T18:47:59Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706533261,399,7qgiqoaaarr6c2bs4yffqwju2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811037891,739,1,2,74,37,ac8jow4mdkvnsv5s0och4qqm,1,92.6,92.4,2025-05-05T18:35:05.316Z,2025-05-05T18:47:51Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5706582717,141,97.7,5706582721,213,0.96,5706582719,212,4.4,5706582049,56,Left,5706582713,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029471,633,1,2,74,43,ac8jow4mdkvnsv5s0och4qqm,0,96.9,94.4,2025-05-05T18:35:11.316Z,2025-05-05T18:48:34Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706532491,213,4.45,5706532489,212,2.9,5706532485,140,96.2,5706585489,233,842,5706532483,56,Left,5706584193,286,,5706532487,141,90.3,5706532479,2,,5706584191,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029445,842,12,2,74,43,93ohqui2qgqm8408viwmm1ken,1,6.4,7.1,2025-05-05T18:35:11.416Z,2025-05-05T18:48:35Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706532343,56,Back,5706585535,233,633,5706585483,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029525,634,6,2,74,46,ac8jow4mdkvnsv5s0och4qqm,1,99.7,88.7,2025-05-05T18:35:14.198Z,2025-05-05T18:59:19Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706535021,233,843,5706532815,56,Left,5706532817,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029463,843,6,2,74,46,93ohqui2qgqm8408viwmm1ken,0,0.3,11.3,2025-05-05T18:35:14.198Z,2025-05-05T18:59:19Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5706532437,56,Back,5706532439,73,,5706535049,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029717,635,1,2,75,5,ac8jow4mdkvnsv5s0och4qqm,1,99.5,99.5,2025-05-05T18:35:33.483Z,2025-05-05T18:35:40Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706533865,140,83.2,5706533869,212,17.7,5706533871,213,3.40,5706533867,141,92.9,5706533861,6,,5706533863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029739,636,1,2,75,7,ac8jow4mdkvnsv5s0och4qqm,1,81.9,87.8,2025-05-05T18:35:35.628Z,2025-05-05T18:35:37Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5706533981,213,6.17,5706533977,212,13.7,5706533969,140,94.9,5706533965,56,Left,5706533973,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029751,637,1,2,75,9,ac8jow4mdkvnsv5s0och4qqm,1,95.0,86.0,2025-05-05T18:35:37.564Z,2025-05-05T18:35:38Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5706534035,213,4.01,5706534029,140,89.7,5706534033,212,8.6,5706534027,56,Center,5706534031,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029773,638,1,2,75,10,ac8jow4mdkvnsv5s0och4qqm,1,89.7,76.4,2025-05-05T18:35:38.380Z,2025-05-05T18:35:40Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,,5706534135,213,2.17,5706534129,140,83.6,5706534131,141,90.2,5706534127,56,Left,5706534133,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029825,639,1,2,75,13,ac8jow4mdkvnsv5s0och4qqm,1,82.0,83.9,2025-05-05T18:35:41.388Z,2025-05-05T18:35:46Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5706534455,212,11.0,5706534449,56,Center,5706534453,141,69.9,5706534451,140,87.3,5706534457,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029843,640,50,2,75,16,ac8jow4mdkvnsv5s0och4qqm,1,88.0,69.4,2025-05-05T18:35:44.597Z,2025-05-05T18:59:33Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,,5706534549,286,,5706534585,233,844,5706534547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029833,844,7,2,75,16,93ohqui2qgqm8408viwmm1ken,1,12.0,30.6,2025-05-05T18:35:44.598Z,2025-05-05T18:59:33Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706534503,56,Back,5706534509,285,,5706534571,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029867,845,12,2,75,17,93ohqui2qgqm8408viwmm1ken,1,9.6,34.9,2025-05-05T18:35:46.119Z,2025-05-05T18:35:50Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706534689,141,27.4,5706534691,212,46.4,5706534685,56,Center,5706534693,213,6.17,5706534687,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029881,641,12,2,75,21,ac8jow4mdkvnsv5s0och4qqm,1,42.2,74.4,2025-05-05T18:35:50.012Z,2025-05-05T18:35:54Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706534787,212,15.6,5706534781,56,Left,5706534947,15,,5706534783,140,54.0,5706534789,213,0.66,5706534785,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029891,846,1,2,75,23,93ohqui2qgqm8408viwmm1ken,0,44.4,28.5,2025-05-05T18:35:51.862Z,2025-05-05T18:35:52Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5706534847,56,Center,5706534851,141,34.0,5706534849,140,65.6,5706534855,213,0.17,5706534845,3,,5706534853,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029973,642,1,2,75,27,ac8jow4mdkvnsv5s0och4qqm,1,35.4,66.3,2025-05-05T18:35:55.436Z,2025-05-05T18:35:58Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5706535227,212,23.7,5706535221,56,Back,5706535229,213,3.64,5706535223,140,15.6,5706535225,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811029995,643,1,2,75,30,ac8jow4mdkvnsv5s0och4qqm,0,15.6,47.6,2025-05-05T18:35:58.493Z,2025-05-05T18:36:00Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5706535375,213,6.17,5706535367,56,Center,5706535365,157,,5706535371,141,41.2,5706535369,140,53.5,5706535377,1,,5706535373,212,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811030019,847,1,2,75,32,93ohqui2qgqm8408viwmm1ken,0,42.3,64.8,2025-05-05T18:36:01Z,2025-05-05T18:36:02Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5706535481,213,0.35,5706535475,140,61.4,5706535479,212,21.4,5706535473,56,Center,5706535477,141,75.7,5706535471,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811030031,644,1,2,75,34,ac8jow4mdkvnsv5s0och4qqm,0,34.9,22.2,2025-05-05T18:36:02.268Z,2025-05-05T18:36:03Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706535583,140,46.5,5706535579,3,,5706535581,56,Back,5706535587,212,12.2,5706535585,141,22.1,5706535589,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811030073,848,1,2,75,36,93ohqui2qgqm8408viwmm1ken,1,56.0,82.4,2025-05-05T18:36:04.646Z,2025-05-05T18:37:43Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,1.0,,5706535791,212,15.7,5706535789,141,91.4,5706535785,140,69.8,5706535781,56,Left,5706535793,213,0.40,5706542337,210,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811030133,645,43,2,75,42,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-05T18:36:10.775Z,2025-05-05T18:36:16Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5706536199,56,Back,5706536371,144,45,5706536291,233,850,5706536201,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
