id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807121057,700,1,2,75,14,9zqn9ugvg64it0lr5z8cq4g9v,1,38.9,70.0,2025-04-27T13:39:20.731Z,2025-04-27T13:39:21Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684924465,141,54.3,5684924467,212,20.7,5684924463,140,55.8,5684924461,56,Center,5684924471,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121155,701,1,2,75,15,9zqn9ugvg64it0lr5z8cq4g9v,1,58.4,55.8,2025-04-27T13:39:21.836Z,2025-04-27T13:39:26Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5684924975,140,56.4,5684924977,141,49.1,5684924973,56,Center,5684924981,213,4.28,5684924979,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121173,702,1,2,75,19,9zqn9ugvg64it0lr5z8cq4g9v,0,63.6,36.3,2025-04-27T13:39:25.915Z,2025-04-27T13:39:40Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684925037,140,91.0,5684925033,155,,5684925035,56,Center,5684925039,141,34.6,5684925041,212,28.8,5684925043,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121269,804,1,2,75,21,2nnlsjfbcea40t4jeclcbw9lk,1,15.1,64.2,2025-04-27T13:39:27.672Z,2025-04-27T13:39:31Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684925685,141,84.2,5684925679,123,,5684925689,213,1.03,5684925687,212,15.9,5684925681,56,Back,5684925683,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121301,805,1,2,75,25,2nnlsjfbcea40t4jeclcbw9lk,1,31.1,89.9,2025-04-27T13:39:31.609Z,2025-04-27T13:39:33Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684925877,56,Back,5684925885,213,5.13,5684925881,141,78.5,5684925879,140,34.4,5684925883,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121357,806,1,2,75,26,2nnlsjfbcea40t4jeclcbw9lk,1,35.4,73.0,2025-04-27T13:39:33.176Z,2025-04-27T13:39:36Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5684926197,212,17.5,5684926195,141,93.5,5684926199,213,0.92,5684926191,56,Back,5684926193,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121411,807,1,2,75,29,2nnlsjfbcea40t4jeclcbw9lk,0,55.8,94.1,2025-04-27T13:39:36.265Z,2025-04-27T13:39:39Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684926479,212,22.7,5684926481,213,6.00,5684926471,140,76.5,5684926475,141,84.7,5684926467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121463,703,1,2,75,34,9zqn9ugvg64it0lr5z8cq4g9v,1,18.1,30.9,2025-04-27T13:39:40.507Z,2025-04-27T13:39:42Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684926827,140,9.0,5684926829,141,37.1,5684926833,213,2.73,5684926831,212,10.4,5684926825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121493,704,1,2,75,35,9zqn9ugvg64it0lr5z8cq4g9v,1,9.0,37.1,2025-04-27T13:39:42.427Z,2025-04-27T13:39:43Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684926983,56,Back,5684926995,212,22.7,5684926987,140,17.6,5684926991,141,6.5,5684926997,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121579,706,1,2,75,38,9zqn9ugvg64it0lr5z8cq4g9v,1,20.6,7.3,2025-04-27T13:39:44.972Z,2025-04-27T13:39:47Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5684927557,140,30.4,5684927553,56,Back,5684927563,213,6.11,5684927561,212,10.5,5684927559,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121643,707,1,2,75,40,9zqn9ugvg64it0lr5z8cq4g9v,1,28.4,7.0,2025-04-27T13:39:46.970Z,2025-04-27T13:39:49Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684927873,212,11.0,5684927869,141,21.6,5684927867,140,23.8,5684927865,56,Back,5684927875,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121721,708,1,2,75,43,9zqn9ugvg64it0lr5z8cq4g9v,1,25.1,23.7,2025-04-27T13:39:49.770Z,2025-04-27T13:39:52Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5684928325,213,2.01,5684928319,140,15.2,5684928317,56,Back,5684928321,141,56.4,5684928323,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121753,709,1,2,75,45,9zqn9ugvg64it0lr5z8cq4g9v,1,15.0,56.0,2025-04-27T13:39:52.346Z,2025-04-27T13:39:54Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684928517,213,3.65,5684928509,56,Back,5684928515,212,10.9,5684928511,140,5.9,5684928513,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121859,710,1,2,75,47,9zqn9ugvg64it0lr5z8cq4g9v,1,6.8,48.1,2025-04-27T13:39:54.027Z,2025-04-27T13:39:57Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684928987,212,13.5,5684928981,56,Back,5684928983,140,19.6,5684928985,141,49.7,5684928989,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121911,711,1,2,75,51,9zqn9ugvg64it0lr5z8cq4g9v,1,21.5,54.3,2025-04-27T13:39:57.755Z,2025-04-27T13:39:59Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5684929247,141,74.7,5684929245,140,32.0,5684929251,213,0.90,5684929249,212,17.7,5684929243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807121941,712,1,2,75,52,9zqn9ugvg64it0lr5z8cq4g9v,1,31.5,74.8,2025-04-27T13:39:59.243Z,2025-04-27T13:40:00Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5684929455,141,96.0,5684929457,212,14.8,5684929451,140,28.3,5684929459,213,1.80,5684929447,56,Back,5684929487,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122029,713,1,2,75,55,9zqn9ugvg64it0lr5z8cq4g9v,0,28.9,97.1,2025-04-27T13:40:02.203Z,2025-04-27T13:40:04Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684929935,141,57.9,5684929939,213,5.52,5684929941,1,,5684929937,212,38.4,5684929929,155,,5684929931,56,Center,5684929933,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122101,809,1,2,76,0,2nnlsjfbcea40t4jeclcbw9lk,1,44.4,31.9,2025-04-27T13:40:06.513Z,2025-04-27T13:42:58Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684954517,213,5.96,5684954515,212,9.2,5684954509,56,Center,5684954511,140,52.7,5684954513,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122119,810,1,2,76,1,2nnlsjfbcea40t4jeclcbw9lk,1,57.6,23.7,2025-04-27T13:40:07.673Z,2025-04-27T13:43:05Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684955693,213,4.90,5684955689,141,12.5,5684955691,212,7.8,5684955687,140,59.0,5684955685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122205,812,1,2,76,2,2nnlsjfbcea40t4jeclcbw9lk,1,58.9,20.4,2025-04-27T13:40:09.064Z,2025-04-27T13:43:26Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684930885,212,15.1,5684930883,141,26.1,5684930879,56,Back,5684930881,140,45.0,5684930889,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122431,814,1,2,76,7,2nnlsjfbcea40t4jeclcbw9lk,1,44.8,31.8,2025-04-27T13:40:13.848Z,2025-04-27T13:40:18Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684931983,141,55.8,5684931979,56,Back,5684931981,140,34.6,5684931985,212,19.5,5684931987,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122451,815,1,2,76,11,2nnlsjfbcea40t4jeclcbw9lk,1,34.6,50.3,2025-04-27T13:40:18.072Z,2025-04-27T13:40:19Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684932047,213,5.04,5684932043,141,43.9,5684932041,140,36.0,5684932039,56,Back,5684932045,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122595,816,1,2,76,12,2nnlsjfbcea40t4jeclcbw9lk,1,36.0,43.9,2025-04-27T13:40:18.953Z,2025-04-27T13:40:25Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684932807,140,34.5,5684932813,213,1.76,5684932811,212,8.2,5684932805,56,Back,5684932809,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122745,817,1,2,76,18,2nnlsjfbcea40t4jeclcbw9lk,1,35.7,63.6,2025-04-27T13:40:24.889Z,2025-04-27T13:40:30Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684933641,56,Back,5684933643,140,37.6,5684933649,213,1.34,5684933647,212,8.7,5684933645,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122771,818,1,2,76,23,2nnlsjfbcea40t4jeclcbw9lk,1,39.3,74.2,2025-04-27T13:40:30.200Z,2025-04-27T13:40:31Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684933781,56,Back,5684933783,140,35.1,5684933789,213,4.42,5684933787,212,15.4,5684933785,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122799,819,1,2,76,24,2nnlsjfbcea40t4jeclcbw9lk,1,35.1,52.5,2025-04-27T13:40:31.321Z,2025-04-27T13:40:32Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684933931,213,3.78,5684933923,56,Back,5684933929,212,8.4,5684933925,140,28.7,5684933927,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122845,820,1,2,76,25,2nnlsjfbcea40t4jeclcbw9lk,1,28.7,45.2,2025-04-27T13:40:31.977Z,2025-04-27T13:40:33Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684934211,140,28.4,5684934213,141,64.6,5684934217,213,1.59,5684934215,212,13.2,5684934209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807122953,821,1,2,76,26,2nnlsjfbcea40t4jeclcbw9lk,1,27.8,64.3,2025-04-27T13:40:33.432Z,2025-04-27T13:40:38Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684934777,140,27.3,5684934775,56,Back,5684934783,213,4.68,5684934779,141,42.4,5684934781,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123185,822,1,2,76,32,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,30.9,2025-04-27T13:40:38.617Z,2025-04-27T14:03:28Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684936245,212,31.8,5684936239,56,Center,5684936241,140,65.7,5684936243,141,38.2,5684936247,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123205,823,1,2,76,39,2nnlsjfbcea40t4jeclcbw9lk,1,69.7,36.3,2025-04-27T13:40:45.608Z,2025-04-27T14:03:45Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684936339,140,91.8,5684936341,141,19.7,5684936343,212,25.8,5684936337,56,Right,5684936345,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123251,824,3,2,76,40,2nnlsjfbcea40t4jeclcbw9lk,0,94.0,21.0,2025-04-27T13:40:46.649Z,2025-04-27T14:16:01Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5684936545,56,Right,5684936547,286,,5684936725,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123255,715,7,2,76,40,9zqn9ugvg64it0lr5z8cq4g9v,0,6.0,79.0,2025-04-27T13:40:46.650Z,2025-04-27T14:16:01Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684936553,167,,5684936675,233,824,5684936555,56,Back,5684936557,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123395,825,61,2,76,42,2nnlsjfbcea40t4jeclcbw9lk,1,90.5,17.9,2025-04-27T13:40:48.673Z,2025-04-27T14:04:05Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5684937341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123265,716,5,2,76,43,9zqn9ugvg64it0lr5z8cq4g9v,1,-0.8,74.9,2025-04-27T13:40:49.521Z,2025-04-27T14:15:35Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684947457,233,826,5684936603,346,,5684936601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123533,826,5,2,76,43,2nnlsjfbcea40t4jeclcbw9lk,0,100.8,25.1,2025-04-27T13:40:49.521Z,2025-04-27T14:15:35Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5684947551,233,716,5684938071,346,,5684938069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123877,717,1,2,77,5,9zqn9ugvg64it0lr5z8cq4g9v,1,2.4,46.7,2025-04-27T13:41:12.110Z,2025-04-27T13:41:13Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684940227,141,7.1,5684940235,213,4.80,5684940223,56,Back,5684940221,124,,5684940225,140,4.6,5684940303,189,,5684940249,237,,5684940231,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807123983,718,1,2,77,8,9zqn9ugvg64it0lr5z8cq4g9v,1,4.7,4.1,2025-04-27T13:41:14.748Z,2025-04-27T13:41:17Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684940897,155,,5684940903,140,30.4,5684940907,141,5.0,5684940911,212,27.0,5684940915,213,0.02,5684940899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124045,719,1,2,77,11,9zqn9ugvg64it0lr5z8cq4g9v,0,30.3,5.0,2025-04-27T13:41:17.483Z,2025-04-27T13:41:27Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5684941191,141,13.8,5684941189,140,24.3,5684941193,212,8.7,5684941187,56,Back,5684941195,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124137,828,1,2,77,16,2nnlsjfbcea40t4jeclcbw9lk,1,85.1,84.8,2025-04-27T13:41:23.090Z,2025-04-27T13:41:23Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684941695,141,77.2,5684941699,213,3.96,5684941697,212,7.1,5684941691,56,Center,5684941693,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124167,829,1,2,77,17,2nnlsjfbcea40t4jeclcbw9lk,0,80.5,77.2,2025-04-27T13:41:23.481Z,2025-04-27T14:04:26Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684941871,56,Center,5684941873,140,91.2,5684941879,213,5.20,5684941877,212,24.2,5684941875,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124593,722,1,2,77,33,9zqn9ugvg64it0lr5z8cq4g9v,0,7.6,55.7,2025-04-27T13:41:39.725Z,2025-04-27T13:41:43Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684944191,198,,5684944189,157,,5684944193,56,Center,5684944205,213,0.20,5684944207,1,,5684944201,212,52.1,5684944197,141,71.1,5684944195,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124681,830,1,2,77,36,2nnlsjfbcea40t4jeclcbw9lk,1,47.8,31.5,2025-04-27T13:41:43.256Z,2025-04-27T13:41:46Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684944705,140,58.7,5684944707,141,67.5,5684944711,213,1.13,5684944709,212,27.0,5684944703,56,Center,5684944701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124819,832,1,2,77,42,2nnlsjfbcea40t4jeclcbw9lk,1,53.0,57.2,2025-04-27T13:41:48.587Z,2025-04-27T13:42:10Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,1.0,,5684945529,141,37.3,5684948199,154,,5684945531,212,30.9,5684945533,213,5.83,5684945519,155,,5684945527,140,79.5,5684948197,210,15,5684945523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124835,833,15,2,77,45,2nnlsjfbcea40t4jeclcbw9lk,1,82.3,36.0,2025-04-27T13:41:51.689Z,2025-04-27T14:09:15Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684945599,56,Center,5684948287,233,723,5684948247,29,,5684945595,22,,5684948257,103,6.9,5684948267,230,99.7,5684948251,55,832,5684948265,147,37.5,5684948241,20,,5684948269,231,5684948245,80,,5684945597,18,,5684948261,82,5684948263,146,83.4,5684948249,154,5684948255,102,47.7,,,47.3,,,,,,
2807124855,723,10,2,77,45,9zqn9ugvg64it0lr5z8cq4g9v,1,16.6,62.5,2025-04-27T13:41:51.789Z,2025-04-27T13:42:11Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684945727,56,Back,5684945723,94,,5684948341,233,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124915,834,13,2,77,48,2nnlsjfbcea40t4jeclcbw9lk,1,89.1,27.4,2025-04-27T13:41:55.193Z,2025-04-27T13:42:00Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5684946661,77,,5684946655,72,,5684946685,231,44.9,5684946683,230,98.1,5684946669,103,84.7,5684946029,22,,5684946031,63,,5684946665,102,64.5,5684946033,56,Center,5684946679,458,,,,,,,,,,,,,,,,,,,,,,,,,
2807124949,724,5,2,77,49,9zqn9ugvg64it0lr5z8cq4g9v,1,-1.4,39.0,2025-04-27T13:41:56.410Z,2025-04-27T14:15:36Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684946279,233,835,5684946213,346,,5684946211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807124937,835,5,2,77,49,2nnlsjfbcea40t4jeclcbw9lk,0,101.4,61.0,2025-04-27T13:41:56.410Z,2025-04-27T13:41:59Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5684946297,233,724,5684946155,346,,5684946153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807126005,725,27,2,78,29,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T13:42:35.541Z,2025-04-27T13:42:38Z,,,,,5684951839,53,3ks6pxe94hk9l4q46do2c628l,5684952055,233,836,5684951835,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807126047,836,27,2,78,29,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T13:42:35.541Z,2025-04-27T13:42:39Z,,,,,5684952109,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807126975,726,28,2,79,6,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T13:43:12.852Z,2025-04-27T13:43:18Z,,,,,5684956779,55,725,5684957485,233,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127099,837,28,2,79,6,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T13:43:12.852Z,2025-04-27T13:43:18Z,,,,,5684957459,55,836,5684957523,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127411,727,1,2,79,22,9zqn9ugvg64it0lr5z8cq4g9v,0,5.2,43.3,2025-04-27T13:43:28.607Z,2025-04-27T13:43:31Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684959281,140,39.5,5684959273,124,,5684959295,1,,5684959277,56,Back,5684959293,213,5.58,5684959289,212,47.3,5684959297,74,,5684959285,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127425,728,5,2,79,25,9zqn9ugvg64it0lr5z8cq4g9v,0,38.6,-1.8,2025-04-27T13:43:31.810Z,2025-04-27T13:43:35Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684959511,233,838,5684959349,347,,5684959347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127443,838,5,2,79,25,2nnlsjfbcea40t4jeclcbw9lk,1,61.4,101.8,2025-04-27T13:43:31.810Z,2025-04-27T14:15:36Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5684959485,233,728,5684959455,56,Left,5684959457,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127653,839,1,2,79,33,2nnlsjfbcea40t4jeclcbw9lk,1,63.2,100.0,2025-04-27T13:43:40.137Z,2025-04-27T13:43:42Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684960739,140,55.2,5684960741,141,96.3,5684960743,212,9.3,5684960735,107,,5684960737,56,Left,5684960745,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127709,840,1,2,79,35,2nnlsjfbcea40t4jeclcbw9lk,1,51.1,94.2,2025-04-27T13:43:42.090Z,2025-04-27T13:43:44Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684961065,213,3.96,5684961051,140,33.6,5684961055,141,65.1,5684961049,56,Back,5684961061,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127751,841,1,2,79,38,2nnlsjfbcea40t4jeclcbw9lk,1,34.0,53.1,2025-04-27T13:43:44.728Z,2025-04-27T13:43:46Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684961283,56,Back,5684961291,213,4.77,5684961289,212,13.0,5684961285,140,34.7,5684961287,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127957,842,1,2,79,39,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,32.2,2025-04-27T13:43:46.411Z,2025-04-27T13:43:54Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684962509,141,10.6,5684962505,56,Right,5684962511,212,24.7,5684962513,213,5.65,5684962507,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127921,729,83,2,79,46,9zqn9ugvg64it0lr5z8cq4g9v,0,42.0,90.8,2025-04-27T13:43:52.878Z,2025-04-27T13:43:56Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5684962737,399,2v1tnyzorjyx7pyf3auj73ytw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128003,843,1,2,79,47,2nnlsjfbcea40t4jeclcbw9lk,1,55.0,20.0,2025-04-27T13:43:54.361Z,2025-04-27T13:43:58Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5684962687,212,26.9,5684962681,56,Back,5684962683,140,32.5,5684962685,141,38.8,5684962689,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128121,844,1,2,79,51,2nnlsjfbcea40t4jeclcbw9lk,1,32.8,39.8,2025-04-27T13:43:57.817Z,2025-04-27T13:44:00Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684963387,213,0.69,5684963385,212,17.2,5684963379,56,Back,5684963381,140,45.4,5684963383,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128171,845,1,2,79,53,2nnlsjfbcea40t4jeclcbw9lk,1,44.4,67.5,2025-04-27T13:44:00.329Z,2025-04-27T13:44:03Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684963681,56,Left,5684963683,140,59.4,5684963687,212,21.0,5684963689,213,0.72,5684963685,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128273,846,1,2,79,56,2nnlsjfbcea40t4jeclcbw9lk,1,63.5,90.0,2025-04-27T13:44:03.113Z,2025-04-27T13:44:08Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684964247,213,0.46,5684964239,56,Left,5684964243,141,95.0,5684964241,140,70.0,5684964245,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128319,847,1,2,80,1,2nnlsjfbcea40t4jeclcbw9lk,1,80.7,88.3,2025-04-27T13:44:08.138Z,2025-04-27T13:44:10Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684964507,56,Center,5684964513,212,10.4,5684964511,141,76.9,5684964509,140,74.1,5684964515,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807128349,848,1,2,80,3,2nnlsjfbcea40t4jeclcbw9lk,1,74.6,73.5,2025-04-27T13:44:10.282Z,2025-04-27T13:44:11Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5684964651,213,0.04,5684964645,140,93.3,5684964647,141,74.8,5684964641,56,Center,5684964649,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
