id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value
2819481221,887,43,2,69,29,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T18:42:30.371Z,2025-05-26T18:42:34Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753325261,144,10,5753325231,94,0,5753325233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481631,889,1,2,70,6,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,0.5,2025-05-26T18:43:06.515Z,2025-05-26T18:43:10Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753327579,140,85.3,5753327585,213,2.78,5753327583,212,15.9,5753327575,6,,5753327577,56,Right,5753327581,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481653,890,1,2,70,7,2nnlsjfbcea40t4jeclcbw9lk,1,85.3,8.8,2025-05-26T18:43:08.227Z,2025-05-26T18:43:09Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753327711,212,12.5,5753327703,140,74.3,5753327701,56,Right,5753327715,213,2.75,5753327707,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481679,891,1,2,70,9,2nnlsjfbcea40t4jeclcbw9lk,0,75.2,15.5,2025-05-26T18:43:09.637Z,2025-05-26T18:43:11Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753327849,56,Center,5753327855,212,28.7,5753327857,213,1.18,5753327853,141,54.6,5753327851,140,85.6,5753327847,155,,5753327845,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481715,488,12,2,70,13,46yo78zak2j7kaxc5ak1fnm60,1,14.7,36.6,2025-05-26T18:43:14.243Z,2025-05-26T19:15:59Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753328033,56,Back,5753328037,141,45.8,5753328035,140,38.9,5753328039,212,26.2,5753328071,15,,5753328041,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481709,892,61,2,70,14,2nnlsjfbcea40t4jeclcbw9lk,0,70.3,56.1,2025-05-26T18:43:14.563Z,2025-05-26T18:43:14Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753328009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481787,490,1,2,70,17,46yo78zak2j7kaxc5ak1fnm60,1,38.0,33.1,2025-05-26T18:43:18.212Z,2025-05-26T18:43:21Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5753328365,140,45.9,5753328367,141,8.2,5753328363,56,Back,5753328373,213,5.17,5753328369,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481819,491,3,2,70,20,46yo78zak2j7kaxc5ak1fnm60,1,52.2,5.0,2025-05-26T18:43:21.028Z,2025-05-26T18:52:02Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5753328535,56,Right,5753328537,286,,5753328553,233,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481807,893,45,2,70,20,2nnlsjfbcea40t4jeclcbw9lk,0,47.8,95.0,2025-05-26T18:43:21.028Z,2025-05-26T18:52:02Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753328575,233,491,5753328477,56,Back,5753328479,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481835,492,3,2,70,21,46yo78zak2j7kaxc5ak1fnm60,1,58.6,4.4,2025-05-26T18:43:22.276Z,2025-05-26T18:52:03Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5753328695,286,,5753328737,233,894,5753328693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481841,894,45,2,70,21,2nnlsjfbcea40t4jeclcbw9lk,0,41.4,95.6,2025-05-26T18:43:22.276Z,2025-05-26T18:52:03Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5753328761,233,492,5753328709,56,Back,5753328713,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481947,493,1,2,70,23,46yo78zak2j7kaxc5ak1fnm60,1,62.7,6.8,2025-05-26T18:43:24.292Z,2025-05-26T18:43:30Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5753329281,140,82.7,5753329283,141,8.8,5753329285,212,21.0,5753329279,56,Right,5753329287,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481955,494,1,2,70,28,46yo78zak2j7kaxc5ak1fnm60,0,96.7,24.1,2025-05-26T18:43:28.516Z,2025-05-26T18:43:37Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5753329327,155,,5753329331,140,94.4,5753329333,141,37.9,5753329325,2,,5753329337,213,1.82,5753329329,56,Center,5753329335,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481951,895,12,2,70,29,2nnlsjfbcea40t4jeclcbw9lk,1,3.6,58.4,2025-05-26T18:43:30.356Z,2025-05-26T18:43:36Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753329303,140,23.1,5753329311,212,38.7,5753329299,56,Back,5753329369,15,,5753329307,141,10.1,5753329315,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482069,495,1,2,70,36,46yo78zak2j7kaxc5ak1fnm60,1,72.7,90.5,2025-05-26T18:43:36.820Z,2025-05-26T18:43:37Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753329949,213,5.10,5753329943,140,77.7,5753329941,56,Center,5753329947,212,13.8,5753329945,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482085,496,1,2,70,37,46yo78zak2j7kaxc5ak1fnm60,1,81.8,71.7,2025-05-26T18:43:37.668Z,2025-05-26T18:43:39Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5753330039,140,72.0,5753330047,213,3.41,5753330041,141,67.6,5753330043,212,10.7,5753330037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482093,497,3,2,70,38,46yo78zak2j7kaxc5ak1fnm60,0,76.4,67.0,2025-05-26T18:43:39.349Z,2025-05-26T18:47:50Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5753349465,233,896,5753330083,286,,5753330081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482103,896,7,2,70,38,2nnlsjfbcea40t4jeclcbw9lk,0,23.6,33.0,2025-05-26T18:43:39.350Z,2025-05-26T18:47:50Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753330115,285,,5753349487,233,497,5753330113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482165,897,43,2,70,40,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T18:43:40.980Z,2025-05-26T18:48:04Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753350533,144,83,5753330651,399,bldfwo1qulwwguw05wrv0setw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482125,498,50,2,70,41,46yo78zak2j7kaxc5ak1fnm60,1,74.8,53.7,2025-05-26T18:43:41.588Z,2025-05-26T18:43:48Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,,5753330233,56,Center,5753330237,286,,5753330509,233,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482175,898,7,2,70,41,2nnlsjfbcea40t4jeclcbw9lk,0,25.2,46.3,2025-05-26T18:43:41.589Z,2025-05-26T18:47:56Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753330485,285,,5753330483,56,Back,5753330499,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482185,499,1,2,70,42,46yo78zak2j7kaxc5ak1fnm60,1,64.3,53.7,2025-05-26T18:43:43.300Z,2025-05-26T18:43:46Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5753330533,141,88.0,5753330531,140,70.8,5753330529,56,Left,5753330537,213,1.29,5753330535,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482195,500,1,2,70,44,46yo78zak2j7kaxc5ak1fnm60,1,70.2,87.7,2025-05-26T18:43:45.172Z,2025-05-26T18:43:47Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753330597,213,0.15,5753330595,212,14.4,5753330589,56,Left,5753330593,141,90.8,5753330591,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482219,501,1,2,70,45,46yo78zak2j7kaxc5ak1fnm60,1,81.5,93.8,2025-05-26T18:43:46.232Z,2025-05-26T18:43:48Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5753330729,56,Center,5753330731,140,75.9,5753330735,212,13.5,5753330737,213,4.26,5753330733,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482261,502,1,2,70,46,46yo78zak2j7kaxc5ak1fnm60,1,75.9,76.1,2025-05-26T18:43:47.124Z,2025-05-26T18:43:50Z,43qtylo4kl50nmdiiu5hufqj8,T. Grönborg,,,5753330949,141,87.5,5753330957,213,2.52,5753330943,56,Left,5753330953,212,13.2,5753330947,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482281,503,1,2,70,49,46yo78zak2j7kaxc5ak1fnm60,0,75.5,78.2,2025-05-26T18:43:49.715Z,2025-05-26T18:43:51Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753331061,141,40.7,5753331063,212,25.6,5753331059,140,73.3,5753331057,56,Center,5753331065,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482379,900,3,2,70,57,2nnlsjfbcea40t4jeclcbw9lk,0,52.8,93.3,2025-05-26T18:43:57.509Z,2025-05-26T18:43:58Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5753331541,286,,5753331581,211,,5753331539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482421,504,5,2,70,58,46yo78zak2j7kaxc5ak1fnm60,1,32.6,-1.6,2025-05-26T18:43:58.886Z,2025-05-26T18:51:41Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753331797,56,Back,5753331815,233,901,5753331799,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482385,901,5,2,70,58,2nnlsjfbcea40t4jeclcbw9lk,0,67.4,101.6,2025-05-26T18:43:58.886Z,2025-05-26T18:44:04Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5753331821,233,504,5753331587,56,Left,5753331589,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482481,505,1,2,71,4,46yo78zak2j7kaxc5ak1fnm60,1,33.5,0.0,2025-05-26T18:44:05.332Z,2025-05-26T18:44:06Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753332103,140,23.2,5753332101,56,Back,5753332109,213,2.15,5753332105,141,22.5,5753332099,107,,5753332107,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482529,506,1,2,71,6,46yo78zak2j7kaxc5ak1fnm60,1,23.2,22.5,2025-05-26T18:44:06.596Z,2025-05-26T18:44:10Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753332379,213,1.35,5753332371,56,Back,5753332377,212,17.6,5753332375,141,47.8,5753332373,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482555,507,1,2,71,10,46yo78zak2j7kaxc5ak1fnm60,1,26.7,45.8,2025-05-26T18:44:10.596Z,2025-05-26T18:44:12Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753332545,212,18.7,5753332539,56,Back,5753332547,213,4.97,5753332541,140,31.2,5753332543,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482603,508,1,2,71,12,46yo78zak2j7kaxc5ak1fnm60,1,30.6,19.7,2025-05-26T18:44:12.580Z,2025-05-26T18:44:15Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753332815,141,29.4,5753332817,212,8.0,5753332813,140,34.9,5753332811,56,Back,5753332819,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482611,509,1,2,71,14,46yo78zak2j7kaxc5ak1fnm60,1,32.6,28.5,2025-05-26T18:44:14.869Z,2025-05-26T18:44:16Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5753332899,213,2.23,5753332893,140,25.6,5753332891,56,Back,5753332897,212,12.0,5753332895,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482683,510,1,2,71,15,46yo78zak2j7kaxc5ak1fnm60,1,25.6,42.5,2025-05-26T18:44:16.260Z,2025-05-26T18:44:21Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753333243,56,Back,5753333247,141,22.8,5753333251,213,5.25,5753333245,140,33.2,5753333249,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482763,511,1,2,71,20,46yo78zak2j7kaxc5ak1fnm60,1,35.2,20.7,2025-05-26T18:44:21.285Z,2025-05-26T18:44:25Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753333645,140,25.7,5753333647,141,30.3,5753333651,213,2.56,5753333643,56,Back,5753333649,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482867,512,1,2,71,25,46yo78zak2j7kaxc5ak1fnm60,1,25.7,30.3,2025-05-26T18:44:25.701Z,2025-05-26T18:44:32Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753334275,212,21.8,5753334277,213,2.44,5753334269,56,Back,5753334273,141,50.9,5753334271,140,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482889,513,1,2,71,31,46yo78zak2j7kaxc5ak1fnm60,0,15.2,63.7,2025-05-26T18:44:32.341Z,2025-05-26T18:44:34Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5753334429,56,Center,5753334437,213,6.08,5753334435,212,61.4,5753334427,157,,5753334439,1,,5753334433,141,45.1,5753334431,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482913,902,12,2,71,34,2nnlsjfbcea40t4jeclcbw9lk,1,26.4,53.3,2025-05-26T18:44:35.091Z,2025-05-26T18:44:36Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753334535,141,57.9,5753334557,15,,5753334537,212,17.7,5753334531,56,Back,5753334533,140,43.0,5753334539,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482939,903,1,2,71,36,2nnlsjfbcea40t4jeclcbw9lk,1,43.7,58.2,2025-05-26T18:44:37.028Z,2025-05-26T18:44:37Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753334671,56,Back,5753334679,213,2.77,5753334675,141,62.7,5753334677,212,8.4,5753334673,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483031,905,1,2,71,37,2nnlsjfbcea40t4jeclcbw9lk,1,36.1,62.7,2025-05-26T18:44:38.243Z,2025-05-26T18:44:43Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753335161,56,Back,5753335163,140,29.7,5753335169,213,2.61,5753335165,141,68.5,5753335167,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483123,906,1,2,71,42,2nnlsjfbcea40t4jeclcbw9lk,1,35.7,67.3,2025-05-26T18:44:43.107Z,2025-05-26T18:44:50Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753335635,212,6.8,5753335637,213,5.98,5753335629,56,Back,5753335631,140,41.9,5753335633,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483177,907,1,2,71,49,2nnlsjfbcea40t4jeclcbw9lk,1,38.8,60.6,2025-05-26T18:44:49.715Z,2025-05-26T18:44:52Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753335895,141,63.7,5753335897,212,8.8,5753335893,140,46.9,5753335891,56,Back,5753335899,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483233,908,1,2,71,51,2nnlsjfbcea40t4jeclcbw9lk,1,46.9,63.7,2025-05-26T18:44:52.483Z,2025-05-26T18:44:57Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753336249,212,22.9,5753336243,56,Left,5753336245,140,57.4,5753336247,141,93.2,5753336251,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483271,909,1,2,71,56,2nnlsjfbcea40t4jeclcbw9lk,1,60.4,93.8,2025-05-26T18:44:56.932Z,2025-05-26T18:44:59Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753336445,141,92.6,5753336447,212,6.8,5753336441,56,Left,5753336443,140,54.0,5753336449,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483315,910,1,2,71,58,2nnlsjfbcea40t4jeclcbw9lk,1,52.3,92.3,2025-05-26T18:44:59.444Z,2025-05-26T18:45:02Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753336679,56,Left,5753336685,212,3.4,5753336687,213,5.98,5753336683,141,90.8,5753336681,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483351,911,1,2,72,1,2nnlsjfbcea40t4jeclcbw9lk,1,54.6,88.0,2025-05-26T18:45:02.196Z,2025-05-26T18:45:04Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753336829,212,4.7,5753336831,213,4.10,5753336823,56,Left,5753336825,140,52.0,5753336827,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483389,912,1,2,72,4,2nnlsjfbcea40t4jeclcbw9lk,1,53.0,74.2,2025-05-26T18:45:04.596Z,2025-05-26T18:45:08Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753337043,56,Left,5753337045,140,54.6,5753337047,141,87.7,5753337051,213,1.39,5753337049,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483407,913,1,2,72,7,2nnlsjfbcea40t4jeclcbw9lk,1,60.9,88.6,2025-05-26T18:45:07.908Z,2025-05-26T18:45:09Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753337161,56,Left,5753337169,212,4.7,5753337171,213,1.13,5753337165,140,62.8,5753337167,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483459,914,1,2,72,8,2nnlsjfbcea40t4jeclcbw9lk,1,62.8,94.8,2025-05-26T18:45:09.188Z,2025-05-26T18:45:13Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753337489,212,24.3,5753337491,213,3.91,5753337483,56,Back,5753337487,141,69.9,5753337485,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483485,915,1,2,72,12,2nnlsjfbcea40t4jeclcbw9lk,1,46.2,64.9,2025-05-26T18:45:12.932Z,2025-05-26T18:45:14Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753337649,141,47.6,5753337653,213,5.15,5753337647,140,51.4,5753337651,212,13.0,5753337645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483533,916,1,2,72,13,2nnlsjfbcea40t4jeclcbw9lk,1,51.4,47.5,2025-05-26T18:45:14.420Z,2025-05-26T18:45:17Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753337905,141,44.6,5753337907,212,13.0,5753337901,56,Center,5753337903,140,63.6,5753337909,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483583,917,1,2,72,17,2nnlsjfbcea40t4jeclcbw9lk,1,62.3,43.3,2025-05-26T18:45:17.540Z,2025-05-26T18:45:20Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753338167,213,2.27,5753338165,212,10.5,5753338159,56,Center,5753338163,141,55.1,5753338161,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483665,918,1,2,72,20,2nnlsjfbcea40t4jeclcbw9lk,1,65.2,40.7,2025-05-26T18:45:20.739Z,2025-05-26T18:45:25Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753338561,212,9.2,5753338559,141,27.3,5753338557,140,64.1,5753338553,56,Center,5753338563,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483697,919,1,2,72,25,2nnlsjfbcea40t4jeclcbw9lk,1,78.1,14.3,2025-05-26T18:45:25.812Z,2025-05-26T18:45:28Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5753338801,140,89.1,5753338803,141,3.4,5753338805,212,13.7,5753338799,56,Right,5753338807,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483719,920,1,2,72,28,2nnlsjfbcea40t4jeclcbw9lk,1,88.2,6.1,2025-05-26T18:45:28.500Z,2025-05-26T18:45:30Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753338917,213,1.74,5753338915,212,6.7,5753338909,56,Right,5753338911,140,87.1,5753338913,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483739,921,1,2,72,29,2nnlsjfbcea40t4jeclcbw9lk,1,87.1,15.8,2025-05-26T18:45:29.971Z,2025-05-26T18:45:31Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5753339015,213,3.06,5753339007,56,Right,5753339009,140,78.8,5753339011,141,16.8,5753339013,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483793,922,1,2,72,30,2nnlsjfbcea40t4jeclcbw9lk,1,78.8,16.8,2025-05-26T18:45:31.268Z,2025-05-26T18:45:34Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753339265,213,5.86,5753339257,56,Right,5753339259,140,83.3,5753339263,212,5.2,5753339261,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483891,923,1,2,72,34,2nnlsjfbcea40t4jeclcbw9lk,1,84.8,15.2,2025-05-26T18:45:34.693Z,2025-05-26T18:45:40Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,,,5753339723,140,88.1,5753339725,141,11.9,5753339727,212,4.1,5753339721,56,Right,5753339729,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483903,514,83,2,72,39,46yo78zak2j7kaxc5ak1fnm60,0,13.9,90.0,2025-05-26T18:45:40.253Z,2025-05-26T18:46:02Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5753340279,399,2v1tnyzorjyx7pyf3auj73ytw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483911,924,1,2,72,40,2nnlsjfbcea40t4jeclcbw9lk,1,82.8,10.7,2025-05-26T18:45:40.612Z,2025-05-26T18:45:41Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753339831,56,Center,5753339839,213,2.20,5753339835,141,21.5,5753339837,212,9.1,5753339833,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483953,925,1,2,72,41,2nnlsjfbcea40t4jeclcbw9lk,1,77.7,21.5,2025-05-26T18:45:41.668Z,2025-05-26T18:45:43Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753340039,212,6.4,5753340043,213,0.55,5753340023,56,Center,5753340027,140,82.9,5753340033,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483967,926,1,2,72,43,2nnlsjfbcea40t4jeclcbw9lk,1,82.6,26.8,2025-05-26T18:45:43.604Z,2025-05-26T18:48:55Z,p4vij77v1xw1bl68jl4jts0k,J. Karlsson,1.0,,5753340101,140,82.9,5753340097,155,,5753340103,141,27.7,5753353847,210,13,5753340105,212,0.7,5753353851,154,,5753340099,56,Center,5753340107,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819484021,515,43,2,72,44,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-05-26T18:45:44.886Z,2025-05-26T18:48:27Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753340401,56,Back,5753352419,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819484005,927,13,2,72,44,2nnlsjfbcea40t4jeclcbw9lk,1,91.8,56.8,2025-05-26T18:45:45.412Z,2025-05-26T18:49:11Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753340329,17,,5753340331,56,Center,5753341011,83,,5753353901,154,,5753340327,22,,5753353903,55,926,5753340465,15,,5753341027,231,52.0,5753341017,214,5753340469,328,5753341015,103,5753353899,29,5753341023,230,5753341013,102,,,,,,,,99.1,58.7,,,,,30.6,
2819484063,516,5,2,72,45,46yo78zak2j7kaxc5ak1fnm60,1,-0.6,42.0,2025-05-26T18:45:46.420Z,2025-05-26T18:51:41Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753340661,233,928,5753340633,346,,5753340631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819484015,928,5,2,72,45,2nnlsjfbcea40t4jeclcbw9lk,0,100.6,58.0,2025-05-26T18:45:46.420Z,2025-05-26T18:45:51Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753340703,233,516,5753340383,56,Center,5753340385,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
