id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2797208597,614,15,2,76,5,ac8jow4mdkvnsv5s0och4qqm,1,93.4,43.4,2025-04-06T13:33:17.058Z,2025-04-06T13:33:28Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5630338711,22,,5630339181,102,48.1,5630338901,15,,5630339187,147,49.1,5630338715,56,Center,5630339185,146,98.9,5630339173,29,,5630338905,328,,5630339183,103,19.0,5630339175,154,,5630339611,17,,5630339177,55,5630339217,233,5630339171,80,775,,,,,,,613,,,
2797208581,775,10,2,76,5,2nnlsjfbcea40t4jeclcbw9lk,1,2.7,52.7,2025-04-06T13:33:17.158Z,2025-04-06T13:33:31Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5630338639,182,,5630338775,177,,5630339327,233,614,5630338637,178,,5630338641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208871,778,1,2,76,22,2nnlsjfbcea40t4jeclcbw9lk,1,5.5,50.6,2025-04-06T13:33:34.182Z,2025-04-06T13:33:41Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5630340247,56,Center,5630340253,212,73.2,5630340249,140,73.0,5630341095,1,,5630340245,199,,5630340251,141,23.6,5630340255,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209073,779,1,2,76,29,2nnlsjfbcea40t4jeclcbw9lk,1,77.3,21.5,2025-04-06T13:33:41.749Z,2025-04-06T13:33:44Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5630341343,140,85.1,5630341349,213,5.70,5630341341,56,Right,5630341347,212,9.8,5630341345,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209159,780,1,2,76,32,2nnlsjfbcea40t4jeclcbw9lk,1,89.0,10.3,2025-04-06T13:33:44.422Z,2025-04-06T13:33:49Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630341807,212,9.3,5630341805,141,10.4,5630341803,140,80.1,5630341809,213,3.13,5630341801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209237,781,1,2,76,37,2nnlsjfbcea40t4jeclcbw9lk,1,75.8,14.7,2025-04-06T13:33:49.558Z,2025-04-06T13:33:53Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5630342231,140,66.0,5630342235,212,13.4,5630342229,56,Center,5630342239,213,2.45,5630342233,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209255,782,1,2,76,41,2nnlsjfbcea40t4jeclcbw9lk,1,68.0,25.0,2025-04-06T13:33:53.686Z,2025-04-06T13:33:54Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630342371,140,67.7,5630342373,141,14.6,5630342375,212,7.1,5630342369,56,Right,5630342377,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209293,783,1,2,76,42,2nnlsjfbcea40t4jeclcbw9lk,1,68.0,14.6,2025-04-06T13:33:54.517Z,2025-04-06T13:33:56Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5630342623,141,21.3,5630342621,140,74.3,5630342619,56,Center,5630342627,213,0.60,5630342625,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209395,784,1,2,76,44,2nnlsjfbcea40t4jeclcbw9lk,1,74.7,21.3,2025-04-06T13:33:56.022Z,2025-04-06T13:34:01Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630343187,141,10.4,5630343189,212,13.7,5630343183,56,Right,5630343185,140,85.7,5630343191,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209449,785,1,2,76,49,2nnlsjfbcea40t4jeclcbw9lk,1,85.3,19.7,2025-04-06T13:34:01.045Z,2025-04-06T13:34:03Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5630343445,140,78.9,5630343447,141,34.6,5630343451,213,2.16,5630343449,212,12.2,5630343443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209501,786,1,2,76,51,2nnlsjfbcea40t4jeclcbw9lk,1,78.1,36.4,2025-04-06T13:34:03.670Z,2025-04-06T13:37:22Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,1.0,,5630343725,140,85.0,5630364683,210,15,5630343731,213,1.09,5630343729,212,15.5,5630343727,141,56.6,5630343723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209507,787,15,2,76,54,2nnlsjfbcea40t4jeclcbw9lk,1,85.3,55.5,2025-04-06T13:34:06.102Z,2025-04-06T13:37:23Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5630364777,233,615,5630364741,146,88.1,5630363983,82,,5630343767,17,,5630364725,72,,5630364745,230,98.5,5630343765,22,,5630364739,215,,5630364747,231,50.5,5630364727,78,,5630343769,56,Center,5630364735,102,5630364737,103,5630364743,147,19,5630364729,29,,5630364731,55,54.3,49.4,786,,
2797209505,615,10,2,76,54,ac8jow4mdkvnsv5s0och4qqm,1,11.9,45.7,2025-04-06T13:34:06.202Z,2025-04-06T13:37:23Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5630343747,94,,5630343749,56,Back,5630364825,233,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209853,616,12,2,76,55,ac8jow4mdkvnsv5s0och4qqm,1,8.7,48.2,2025-04-06T13:34:07.630Z,2025-04-06T13:34:26Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5630345773,141,53.0,5630345769,140,33.0,5630345779,213,0.13,5630345775,212,25.7,5630345765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209605,788,1,2,76,59,2nnlsjfbcea40t4jeclcbw9lk,1,68.7,49.9,2025-04-06T13:34:11.381Z,2025-04-06T13:34:13Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5630344423,141,27.1,5630344415,56,Center,5630344427,213,4.83,5630344419,140,70.4,5630344425,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209709,789,1,2,77,1,2nnlsjfbcea40t4jeclcbw9lk,1,70.6,25.9,2025-04-06T13:34:13.013Z,2025-04-06T13:34:17Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5630344851,141,7.4,5630344847,56,Right,5630344853,212,20.2,5630344849,140,85.6,5630344857,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209757,790,1,2,77,5,2nnlsjfbcea40t4jeclcbw9lk,1,87.8,25.6,2025-04-06T13:34:17.830Z,2025-04-06T13:34:21Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5630345145,140,95.0,5630345147,141,24.7,5630345151,213,6.20,5630345143,56,Center,5630345149,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209821,791,1,2,77,9,2nnlsjfbcea40t4jeclcbw9lk,1,95.0,19.4,2025-04-06T13:34:20.966Z,2025-04-06T13:34:24Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630345545,213,3.67,5630345541,141,14.6,5630345537,56,Right,5630345539,140,89.7,5630345543,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209855,792,1,2,77,12,2nnlsjfbcea40t4jeclcbw9lk,1,80.6,7.9,2025-04-06T13:34:24.150Z,2025-04-06T13:34:26Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5630345793,141,17.4,5630345789,56,Right,5630345791,140,73.5,5630345797,213,2.43,5630345795,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209865,617,83,2,77,14,ac8jow4mdkvnsv5s0och4qqm,0,19.4,88.1,2025-04-06T13:34:26.352Z,2025-04-06T13:34:30Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5630346245,399,9s3boszvqn3fzsx0r1xswqyqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209873,793,1,2,77,14,2nnlsjfbcea40t4jeclcbw9lk,0,73.2,16.4,2025-04-06T13:34:26.598Z,2025-04-06T13:34:27Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630345901,56,Right,5630345905,141,8.0,5630345909,213,5.42,5630345907,212,7.5,5630345903,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209883,618,8,2,77,15,ac8jow4mdkvnsv5s0och4qqm,1,19.0,90.0,2025-04-06T13:34:27.663Z,2025-04-06T13:34:27Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5630345947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209909,619,1,2,77,16,ac8jow4mdkvnsv5s0och4qqm,0,21.1,97.4,2025-04-06T13:34:28.335Z,2025-04-06T13:34:29Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5630346063,141,97.4,5630346199,233,794,5630346059,56,Back,5630346061,140,22.6,5630346067,213,0.00,5630346203,286,,5630346197,236,,5630346065,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209923,794,74,2,77,16,2nnlsjfbcea40t4jeclcbw9lk,1,73.3,4.4,2025-04-06T13:34:28.336Z,2025-04-06T13:56:42Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630346135,285,,5630346133,56,Right,5630346237,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209949,620,5,2,77,17,ac8jow4mdkvnsv5s0och4qqm,1,26.2,101.2,2025-04-06T13:34:29.488Z,2025-04-06T13:34:32Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5630346277,347,,5630346313,233,795,5630346275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209945,795,5,2,77,17,2nnlsjfbcea40t4jeclcbw9lk,0,73.8,-1.2,2025-04-06T13:34:29.488Z,2025-04-06T13:57:01Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630346363,233,620,5630346261,347,,5630346259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210023,621,1,2,77,20,ac8jow4mdkvnsv5s0och4qqm,1,25.6,100.0,2025-04-06T13:34:32.191Z,2025-04-06T13:34:35Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5630346687,212,9.4,5630346679,107,,5630346685,141,90.8,5630346683,140,20.4,5630346689,213,4.09,5630346681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210065,622,1,2,77,23,ac8jow4mdkvnsv5s0och4qqm,1,18.9,90.2,2025-04-06T13:34:35.280Z,2025-04-06T13:34:38Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5630346937,56,Back,5630346939,140,9.3,5630346943,212,17.9,5630346945,213,4.11,5630346941,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210091,623,1,2,77,26,ac8jow4mdkvnsv5s0och4qqm,0,10.1,57.8,2025-04-06T13:34:38Z,2025-04-06T13:34:39Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5630347109,141,23.7,5630347115,1,,5630347103,155,,5630347113,213,5.75,5630347105,56,Back,5630347111,212,45.8,5630347107,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210111,796,61,2,77,29,2nnlsjfbcea40t4jeclcbw9lk,1,56.9,78.1,2025-04-06T13:34:40.978Z,2025-04-06T13:34:41Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5630347209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210331,624,1,2,77,36,ac8jow4mdkvnsv5s0och4qqm,1,87.2,24.1,2025-04-06T13:34:48.383Z,2025-04-06T13:35:30Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,1.0,,5630348521,2,,5630348529,141,63.4,5630348523,155,,5630352675,210,15,5630348525,56,Center,5630348531,212,27.4,5630348527,140,92.9,5630352677,154,,5630348533,213,1.35,,,,,,,,,,,,,,,,,,,,,,,
2797210337,625,15,2,77,40,ac8jow4mdkvnsv5s0och4qqm,1,97.3,58.4,2025-04-06T13:34:52.065Z,2025-04-06T13:35:31Z,32xfhqnf7sa2pyyttqac9u385,N. Bahoui,,,5630352853,233,797,5630352755,147,52.9,5630352749,102,50.6,5630352743,154,,5630348563,61,,5630352751,103,17.1,5630348565,56,Center,5630352739,78,,5630352745,55,624,5630352331,15,,5630348561,22,,5630352753,146,5630352741,29,5630352335,328,,,,,,,,99.5,,,
2797210321,797,10,2,77,40,2nnlsjfbcea40t4jeclcbw9lk,1,1.2,46.8,2025-04-06T13:34:52.165Z,2025-04-06T13:36:11Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5630348447,182,,5630349443,174,,5630348445,178,,5630348449,56,Back,5630352897,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210377,798,12,2,77,43,2nnlsjfbcea40t4jeclcbw9lk,1,11.0,53.3,2025-04-06T13:34:55.190Z,2025-04-06T13:42:42Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630348751,213,0.86,5630348745,140,31.6,5630348743,56,Back,5630348747,141,90.6,5630348749,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210435,626,1,2,77,45,ac8jow4mdkvnsv5s0och4qqm,1,60.5,8.6,2025-04-06T13:34:57.855Z,2025-04-06T13:35:00Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5630349187,213,2.74,5630349179,56,Back,5630349185,212,15.8,5630349183,141,17.6,5630349181,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210469,627,1,2,77,48,ac8jow4mdkvnsv5s0och4qqm,1,46.6,17.6,2025-04-06T13:35:00.078Z,2025-04-06T13:35:02Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5630349413,212,11.3,5630349411,141,34.2,5630349409,140,46.0,5630349407,56,Back,5630349415,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210493,628,1,2,77,50,ac8jow4mdkvnsv5s0och4qqm,1,46.0,34.2,2025-04-06T13:35:02.095Z,2025-04-06T13:35:03Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5630349593,140,54.6,5630349599,213,5.96,5630349597,212,9.5,5630349595,141,29.8,5630349591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210531,629,1,2,77,51,ac8jow4mdkvnsv5s0och4qqm,1,54.6,29.8,2025-04-06T13:35:03.391Z,2025-04-06T13:35:05Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630349801,56,Back,5630349803,140,45.7,5630349809,213,3.90,5630349805,141,16.7,5630349807,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210687,630,1,2,77,53,ac8jow4mdkvnsv5s0och4qqm,1,43.9,17.9,2025-04-06T13:35:05.374Z,2025-04-06T13:35:13Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5630350683,56,Back,5630350687,140,25.2,5630350693,141,37.0,5630350699,213,2.56,5630350697,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210727,631,1,2,78,1,ac8jow4mdkvnsv5s0och4qqm,1,23.8,35.5,2025-04-06T13:35:13.071Z,2025-04-06T13:35:14Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5630350921,155,,5630350931,141,35.4,5630350935,213,6.28,5630350923,56,Back,5630350927,140,41.3,5630350933,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210767,632,1,2,78,2,ac8jow4mdkvnsv5s0och4qqm,0,49.7,43.2,2025-04-06T13:35:14.446Z,2025-04-06T13:43:32Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5630351109,141,46.0,5630351111,212,4.6,5630351107,140,45.7,5630351105,56,Back,5630351113,213,2.72,5630351693,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210775,633,45,2,78,3,ac8jow4mdkvnsv5s0och4qqm,0,38.4,37.2,2025-04-06T13:35:14.935Z,2025-04-06T13:44:36Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630413861,233,799,5630351153,56,Back,5630411007,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210915,799,3,2,78,3,2nnlsjfbcea40t4jeclcbw9lk,1,61.6,62.8,2025-04-06T13:35:14.935Z,2025-04-06T13:45:08Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5630413819,233,633,5630411431,286,,5630351905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222351,888,1,2,78,9,2nnlsjfbcea40t4jeclcbw9lk,1,53.0,57.9,2025-04-06T13:35:21.043Z,2025-04-06T13:45:02Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5630416791,212,16.0,5630416785,56,Center,5630416793,213,0.07,5630416789,141,59.5,5630416787,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211015,801,1,2,78,11,2nnlsjfbcea40t4jeclcbw9lk,1,60.4,62.3,2025-04-06T13:35:23.126Z,2025-04-06T13:45:10Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5630352453,56,Center,5630352459,212,11.3,5630352457,141,48.7,5630352461,213,4.10,5630352455,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211083,802,1,2,78,16,2nnlsjfbcea40t4jeclcbw9lk,1,55.0,30.3,2025-04-06T13:35:28.086Z,2025-04-06T13:35:31Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5630352817,213,4.59,5630352815,212,9.3,5630352809,56,Right,5630352813,141,16.7,5630352811,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211161,803,1,2,78,18,2nnlsjfbcea40t4jeclcbw9lk,1,53.9,16.7,2025-04-06T13:35:30.663Z,2025-04-06T13:35:34Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630353247,213,2.43,5630353239,140,41.9,5630353243,212,16.6,5630353237,56,Back,5630353241,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211225,804,1,2,78,23,2nnlsjfbcea40t4jeclcbw9lk,1,36.3,33.7,2025-04-06T13:35:35.463Z,2025-04-06T13:35:38Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630353621,140,33.3,5630353623,141,55.7,5630353625,212,15.3,5630353627,213,1.78,5630353619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211253,805,1,2,78,26,2nnlsjfbcea40t4jeclcbw9lk,1,33.2,55.7,2025-04-06T13:35:37.879Z,2025-04-06T13:35:40Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5630353761,56,Back,5630353769,213,0.56,5630353763,140,38.9,5630353765,141,61.2,5630353767,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211263,806,1,2,78,28,2nnlsjfbcea40t4jeclcbw9lk,0,38.9,64.3,2025-04-06T13:35:40.022Z,2025-04-06T13:35:40Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5630353835,140,61.6,5630353831,155,,5630353841,213,0.51,5630353833,56,Left,5630353839,212,27.4,5630353837,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211311,634,1,2,78,29,ac8jow4mdkvnsv5s0och4qqm,1,33.7,18.6,2025-04-06T13:35:41.599Z,2025-04-06T13:35:42Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5630354083,213,0.17,5630354075,56,Center,5630354081,212,26.1,5630354073,3,,5630354077,140,58.2,5630354079,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211319,635,61,2,78,30,ac8jow4mdkvnsv5s0och4qqm,0,58.2,25.2,2025-04-06T13:35:42.735Z,2025-04-06T13:35:43Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5630354143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211415,807,1,2,78,32,2nnlsjfbcea40t4jeclcbw9lk,1,40.7,68.5,2025-04-06T13:35:44.806Z,2025-04-06T13:35:46Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5630354633,213,3.39,5630354629,141,63.9,5630354627,140,28.8,5630354631,212,12.9,5630354625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211463,808,1,2,78,34,2nnlsjfbcea40t4jeclcbw9lk,1,28.6,63.7,2025-04-06T13:35:46.598Z,2025-04-06T13:35:49Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5630354891,213,0.63,5630354885,140,34.2,5630354883,56,Back,5630354887,141,70.0,5630354889,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211483,809,1,2,78,37,2nnlsjfbcea40t4jeclcbw9lk,1,30.4,65.8,2025-04-06T13:35:49.046Z,2025-04-06T13:35:50Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5630355021,213,4.39,5630355015,140,25.1,5630355017,141,41.2,5630355013,56,Back,5630355019,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211525,810,1,2,78,38,2nnlsjfbcea40t4jeclcbw9lk,1,25.4,39.4,2025-04-06T13:35:50.342Z,2025-04-06T13:35:52Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5630355255,141,20.1,5630355265,213,5.03,5630355259,212,13.8,5630355247,56,Back,5630355253,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211609,811,1,2,78,40,2nnlsjfbcea40t4jeclcbw9lk,1,30.0,20.4,2025-04-06T13:35:51.991Z,2025-04-06T13:35:56Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5630355771,140,32.5,5630355781,213,0.93,5630355773,141,25.6,5630355767,56,Back,5630355777,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211617,812,4,2,78,44,2nnlsjfbcea40t4jeclcbw9lk,1,37.3,27.7,2025-04-06T13:35:56.127Z,2025-04-06T13:56:39Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5630355875,265,,5630355869,56,Back,5630355943,286,,5630355871,152,,5630355867,13,,5630355939,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211605,636,4,2,78,44,ac8jow4mdkvnsv5s0och4qqm,0,62.7,72.3,2025-04-06T13:35:56.128Z,2025-04-06T13:56:39Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630358935,55,637,5630355895,13,,5630355901,265,,5630355973,233,812,5630355903,285,,5630355899,152,,5630355897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211973,637,17,2,78,45,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T13:35:57.409Z,2025-04-06T13:36:33Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5630358921,55,636,5630358915,31,,5630358919,13,243,5630358917,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797213089,638,27,2,79,0,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T13:36:12.087Z,2025-04-06T13:37:20Z,,,,,5630363805,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797213047,814,27,2,79,0,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-06T13:36:12.087Z,2025-04-06T13:56:54Z,,,,,5630363841,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797213123,639,28,2,80,4,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T13:37:15.895Z,2025-04-06T13:37:16Z,,,,,5630364011,233,815,5630363933,55,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797213119,815,28,2,80,4,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-06T13:37:15.895Z,2025-04-06T13:37:17Z,,,,,5630364023,233,639,5630363905,55,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797213589,818,18,2,80,14,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-06T13:37:25.887Z,2025-04-06T13:45:25Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5630366721,41,,5630366725,44,Defender,5630366727,59,19,5630366765,55,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797213597,819,19,2,80,14,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-06T13:37:25.888Z,2025-04-06T13:45:27Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5630366743,292,5,5630366749,55,818,5630366735,41,,5630366741,59,21,5630366739,145,3,5630366747,44,Midfielder,5630366745,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797213419,816,18,2,80,25,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-06T13:37:37.183Z,2025-04-06T13:45:29Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5630365727,44,Forward,5630365729,59,18,5630365725,42,,5630365795,55,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797213427,817,19,2,80,25,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-06T13:37:37.184Z,2025-04-06T13:55:32Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5630365773,44,Forward,5630365779,55,816,5630365771,59,17,5630473981,292,8,5630365769,145,10,5630365763,42,,5630473983,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
