id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2805519003,604,10,2,68,2,ac8jow4mdkvnsv5s0och4qqm,1,4.6,50.7,2025-04-24T18:25:03.327Z,2025-04-24T19:27:31Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676379937,94,,5676244775,56,Back,5676379999,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519017,605,1,2,68,5,ac8jow4mdkvnsv5s0och4qqm,1,33.7,59.1,2025-04-24T18:25:06.096Z,2025-04-24T18:25:07Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,5676244857,141,66.0,5676244855,140,39.9,5676244851,3,,5676244853,56,Back,5676244861,213,0.62,5676244859,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519031,607,1,2,68,8,ac8jow4mdkvnsv5s0och4qqm,1,38.3,61.2,2025-04-24T18:25:08.656Z,2025-04-24T18:25:10Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5676244945,213,2.80,5676244937,56,Back,5676244939,140,32.6,5676244941,141,64.3,5676244943,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519059,608,1,2,68,9,ac8jow4mdkvnsv5s0och4qqm,1,33.5,73.8,2025-04-24T18:25:10.257Z,2025-04-24T18:25:16Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676245155,56,Back,5676245159,141,93.0,5676245163,213,1.17,5676245161,212,14.2,5676245157,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519063,609,1,2,68,15,ac8jow4mdkvnsv5s0och4qqm,1,63.6,96.2,2025-04-24T18:25:16.065Z,2025-04-24T18:25:18Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676245187,212,9.9,5676245185,141,82.0,5676245181,56,Left,5676245183,140,65.6,5676245189,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519069,610,1,2,68,18,ac8jow4mdkvnsv5s0och4qqm,1,65.7,82.3,2025-04-24T18:25:18.624Z,2025-04-24T18:25:20Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676245209,141,87.7,5676245207,140,44.3,5676245205,56,Back,5676245213,213,2.98,5676245211,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519077,611,1,2,68,19,ac8jow4mdkvnsv5s0och4qqm,1,44.3,87.7,2025-04-24T18:25:20.064Z,2025-04-24T18:25:24Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676245261,213,5.45,5676245259,212,15.2,5676245253,56,Center,5676245255,140,54.0,5676245257,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519081,612,1,2,68,23,ac8jow4mdkvnsv5s0och4qqm,1,54.0,71.2,2025-04-24T18:25:24.305Z,2025-04-24T18:25:25Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676245285,141,88.1,5676245287,212,13.2,5676245289,213,2.09,5676245283,140,47.8,5676245281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519093,613,1,2,68,25,ac8jow4mdkvnsv5s0och4qqm,1,47.8,88.1,2025-04-24T18:25:25.633Z,2025-04-24T18:25:27Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676245353,212,12.4,5676245351,141,69.9,5676245349,140,48.9,5676245347,56,Back,5676245355,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519099,614,1,2,68,27,ac8jow4mdkvnsv5s0och4qqm,1,49.2,65.8,2025-04-24T18:25:27.665Z,2025-04-24T18:25:29Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676245367,212,12.6,5676245361,56,Back,5676245363,140,37.2,5676245365,141,64.2,5676245369,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519107,615,1,2,68,28,ac8jow4mdkvnsv5s0och4qqm,1,37.2,64.2,2025-04-24T18:25:29.088Z,2025-04-24T18:25:33Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676245419,212,18.8,5676245413,56,Back,5676245421,213,1.01,5676245415,140,46.7,5676245417,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519123,616,1,2,68,32,ac8jow4mdkvnsv5s0och4qqm,1,53.7,84.7,2025-04-24T18:25:33.409Z,2025-04-24T18:25:36Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676245495,141,97.4,5676245497,212,15.4,5676245499,213,0.59,5676245493,140,65.9,5676245491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519135,617,1,2,68,36,ac8jow4mdkvnsv5s0och4qqm,1,65.9,97.4,2025-04-24T18:25:36.786Z,2025-04-24T18:25:39Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676245561,155,,5676245563,56,Center,5676245569,212,19.5,5676245571,213,5.26,5676245567,141,72.9,5676245565,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519163,618,1,2,68,39,ac8jow4mdkvnsv5s0och4qqm,1,75.5,72.9,2025-04-24T18:25:39.600Z,2025-04-24T18:25:43Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5676245707,141,88.7,5676245705,140,92.0,5676245711,213,0.56,5676245703,56,Left,5676245709,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519165,619,3,2,68,42,ac8jow4mdkvnsv5s0och4qqm,0,88.1,87.0,2025-04-24T18:25:42.929Z,2025-04-24T18:25:50Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676245723,56,Left,5676245765,233,758,5676245725,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519171,758,7,2,68,42,33hzf6j2rd9r50g2n4agsytkd,0,11.9,13.0,2025-04-24T18:25:42.930Z,2025-04-24T18:25:49Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676245757,285,,5676245755,56,Back,5676245759,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519173,620,3,2,68,45,ac8jow4mdkvnsv5s0och4qqm,1,84.5,85.2,2025-04-24T18:25:45.616Z,2025-04-24T19:02:53Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676245815,233,759,5676245767,56,Left,5676245769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519183,759,45,2,68,45,33hzf6j2rd9r50g2n4agsytkd,0,15.5,14.8,2025-04-24T18:25:45.616Z,2025-04-24T19:02:53Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676245819,233,620,5676245809,56,Back,5676245811,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519177,621,1,2,68,47,ac8jow4mdkvnsv5s0och4qqm,1,75.9,87.8,2025-04-24T18:25:47.633Z,2025-04-24T18:25:48Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676245775,140,87.5,5676245783,213,0.50,5676245781,212,13.9,5676245777,141,97.7,5676245773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519195,622,1,2,68,48,ac8jow4mdkvnsv5s0och4qqm,1,87.5,97.7,2025-04-24T18:25:48.769Z,2025-04-24T18:25:51Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676245901,212,10.8,5676245903,213,3.72,5676245899,141,89.1,5676245897,140,78.9,5676245895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519199,623,1,2,68,50,ac8jow4mdkvnsv5s0och4qqm,1,77.9,86.9,2025-04-24T18:25:51.393Z,2025-04-24T18:25:53Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676245957,140,64.9,5676245963,213,3.22,5676245961,212,13.7,5676245959,141,85.3,5676245955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519207,624,1,2,68,53,ac8jow4mdkvnsv5s0och4qqm,1,65.8,85.1,2025-04-24T18:25:53.713Z,2025-04-24T18:25:55Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676246035,212,9.1,5676246029,56,Left,5676246031,140,74.4,5676246037,213,6.19,5676246033,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519217,625,1,2,68,55,ac8jow4mdkvnsv5s0och4qqm,1,74.4,83.8,2025-04-24T18:25:55.665Z,2025-04-24T18:25:58Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676246099,213,0.53,5676246093,140,88.5,5676246091,56,Left,5676246095,141,96.6,5676246097,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519227,626,1,2,68,57,ac8jow4mdkvnsv5s0och4qqm,1,88.5,96.6,2025-04-24T18:25:58.096Z,2025-04-24T18:26:00Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676246147,140,90.3,5676246145,56,Center,5676246143,155,,5676246141,2,,5676246149,141,52.4,5676246151,212,30.1,5676246153,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519229,627,61,2,68,59,ac8jow4mdkvnsv5s0och4qqm,0,90.3,52.4,2025-04-24T18:26:00.272Z,2025-04-24T18:26:00Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5676246159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519339,760,12,2,69,1,33hzf6j2rd9r50g2n4agsytkd,1,12.5,49.9,2025-04-24T18:26:02.451Z,2025-04-24T18:26:23Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676246755,212,26.1,5676246747,56,Back,5676246749,140,27.9,5676246751,141,19.8,5676246757,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519251,628,1,2,69,4,ac8jow4mdkvnsv5s0och4qqm,1,61.7,88.6,2025-04-24T18:26:04.720Z,2025-04-24T18:26:06Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676246275,212,10.4,5676246269,56,Left,5676246277,213,0.52,5676246273,141,96.2,5676246271,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519263,629,1,2,69,6,ac8jow4mdkvnsv5s0och4qqm,1,70.3,96.2,2025-04-24T18:26:06.769Z,2025-04-24T18:26:11Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676246337,140,60.4,5676246335,56,Left,5676246341,212,12.6,5676246343,213,3.74,5676246339,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519269,630,1,2,69,10,ac8jow4mdkvnsv5s0och4qqm,1,60.7,86.3,2025-04-24T18:26:11.281Z,2025-04-24T18:26:13Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676246379,140,67.7,5676246385,213,5.57,5676246377,56,Center,5676246381,141,77.0,5676246383,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519285,631,1,2,69,12,ac8jow4mdkvnsv5s0och4qqm,1,64.1,74.4,2025-04-24T18:26:13.409Z,2025-04-24T18:26:16Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676246471,212,8.3,5676246473,213,2.53,5676246465,56,Left,5676246469,141,81.4,5676246467,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519327,632,1,2,69,15,ac8jow4mdkvnsv5s0och4qqm,1,59.5,80.3,2025-04-24T18:26:16.017Z,2025-04-24T18:26:21Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676246687,56,Center,5676246695,213,6.20,5676246689,140,80.2,5676246693,212,21.8,5676246691,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519335,633,1,2,69,21,ac8jow4mdkvnsv5s0och4qqm,0,98.9,74.8,2025-04-24T18:26:21.537Z,2025-04-24T18:26:22Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,5676246741,195,,5676246719,56,Center,5676246725,212,11.0,5676246721,140,94.3,5676246727,213,4.26,5676246723,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519345,761,1,2,69,22,33hzf6j2rd9r50g2n4agsytkd,1,11.4,39.5,2025-04-24T18:26:23.187Z,2025-04-24T18:26:24Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676246779,56,Back,5676246785,212,6.4,5676246781,140,14.4,5676246787,213,5.23,5676246783,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519359,763,1,2,69,25,33hzf6j2rd9r50g2n4agsytkd,0,13.9,31.5,2025-04-24T18:26:25.764Z,2025-04-24T18:26:27Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676246877,157,,5676246881,140,61.5,5676246883,141,61.2,5676246889,1,,5676246887,213,0.38,5676246879,56,Center,5676246885,212,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519377,635,1,2,69,32,ac8jow4mdkvnsv5s0och4qqm,1,38.1,37.7,2025-04-24T18:26:33.185Z,2025-04-24T18:26:35Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676247005,212,23.1,5676247001,140,38.4,5676247007,213,1.56,5676247003,141,71.7,5676246999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519389,636,1,2,69,35,ac8jow4mdkvnsv5s0och4qqm,1,38.4,71.7,2025-04-24T18:26:35.536Z,2025-04-24T18:26:40Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676247077,56,Left,5676247081,141,96.5,5676247083,212,25.6,5676247079,140,56.8,5676247085,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519411,637,1,2,69,39,ac8jow4mdkvnsv5s0och4qqm,1,56.1,94.7,2025-04-24T18:26:40.129Z,2025-04-24T18:26:43Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676247215,140,94.9,5676247217,141,82.9,5676247219,212,41.5,5676247211,155,,5676247223,1,,5676247221,213,6.09,5676247213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519417,638,1,2,69,43,ac8jow4mdkvnsv5s0och4qqm,0,96.9,76.7,2025-04-24T18:26:43.681Z,2025-04-24T18:26:44Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676247247,56,Center,5676247255,213,4.42,5676247249,140,95.5,5676247253,212,5.0,5676247251,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519443,764,12,2,69,44,33hzf6j2rd9r50g2n4agsytkd,1,9.2,29.2,2025-04-24T18:26:45.267Z,2025-04-24T18:26:47Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676247443,167,,5676247389,140,0.0,5676247397,212,10.7,5676247401,213,3.11,5676247393,141,29.7,5676247385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519429,639,6,2,69,45,ac8jow4mdkvnsv5s0och4qqm,1,98.9,70.1,2025-04-24T18:26:45.906Z,2025-04-24T19:02:42Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676247375,73,,5676247373,56,Center,5676247549,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519447,765,6,2,69,45,33hzf6j2rd9r50g2n4agsytkd,0,1.1,29.9,2025-04-24T18:26:45.906Z,2025-04-24T19:02:42Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676247497,56,Back,5676247499,73,,5676247553,233,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519715,640,1,2,70,22,ac8jow4mdkvnsv5s0och4qqm,0,99.5,99.5,2025-04-24T18:27:23.186Z,2025-04-24T18:59:47Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676248921,223,,5676248923,56,Center,5676248931,213,4.45,5676248933,1,,5676248929,212,39.8,5676248919,155,,5676248927,141,43.0,5676248917,6,,5676248915,2,5676248925,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,
2805519723,766,12,2,70,24,33hzf6j2rd9r50g2n4agsytkd,1,11.9,56.3,2025-04-24T18:27:24.643Z,2025-04-24T18:27:27Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676248995,15,,5676248987,212,35.3,5676248985,141,100.0,5676248983,140,28.6,5676248981,56,Back,5676249131,167,,5676248989,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519749,641,5,2,70,26,ac8jow4mdkvnsv5s0och4qqm,1,71.8,-1.4,2025-04-24T18:27:27.342Z,2025-04-24T19:05:00Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5676249147,233,767,5676249139,347,,5676249137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519747,767,5,2,70,26,33hzf6j2rd9r50g2n4agsytkd,0,28.2,101.4,2025-04-24T18:27:27.342Z,2025-04-24T18:27:30Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676249159,233,641,5676249121,56,Back,5676249123,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519803,642,1,2,70,39,ac8jow4mdkvnsv5s0och4qqm,1,72.2,0.0,2025-04-24T18:27:39.537Z,2025-04-24T18:27:41Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676249461,140,68.7,5676249463,141,7.3,5676249459,56,Right,5676249465,212,6.9,5676249457,107,,5676249467,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519807,643,1,2,70,40,ac8jow4mdkvnsv5s0och4qqm,1,68.7,7.3,2025-04-24T18:27:41.058Z,2025-04-24T18:27:42Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676249493,140,72.3,5676249491,56,Right,5676249499,213,5.64,5676249497,212,4.7,5676249495,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519813,644,1,2,70,41,ac8jow4mdkvnsv5s0och4qqm,1,72.3,3.1,2025-04-24T18:27:41.936Z,2025-04-24T18:27:43Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676249537,212,8.2,5676249535,141,5.2,5676249533,140,64.6,5676249531,56,Right,5676249539,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519829,645,1,2,70,43,ac8jow4mdkvnsv5s0och4qqm,0,64.6,5.2,2025-04-24T18:27:43.586Z,2025-04-24T18:27:44Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676249609,140,76.8,5676249613,141,20.4,5676249621,213,0.68,5676249617,212,16.5,5676249605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519847,769,1,2,70,44,33hzf6j2rd9r50g2n4agsytkd,1,25.2,78.2,2025-04-24T18:27:45.363Z,2025-04-24T18:27:46Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676249681,56,Back,5676249683,140,24.9,5676249689,213,1.62,5676249687,212,7.1,5676249685,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519859,770,1,2,70,45,33hzf6j2rd9r50g2n4agsytkd,1,24.9,88.6,2025-04-24T18:27:46.453Z,2025-04-24T18:27:49Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676249775,141,70.9,5676249777,212,20.2,5676249781,1,,5676249779,213,5.65,5676249773,140,40.4,5676249771,56,Back,5676249769,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519865,771,1,2,70,48,33hzf6j2rd9r50g2n4agsytkd,0,40.4,70.9,2025-04-24T18:27:49.220Z,2025-04-24T18:27:50Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,5676249815,141,79.0,5676249817,212,17.5,5676249809,168,,5676249807,3,,5676249819,213,0.32,5676249811,56,Left,5676249813,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519895,647,1,2,70,51,ac8jow4mdkvnsv5s0och4qqm,1,36.6,11.9,2025-04-24T18:27:51.491Z,2025-04-24T18:27:54Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676249977,212,21.9,5676249981,1,,5676249975,141,3.7,5676249971,56,Right,5676249973,140,56.8,5676249969,157,,5676249979,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519921,648,1,2,70,53,ac8jow4mdkvnsv5s0och4qqm,1,56.8,3.7,2025-04-24T18:27:53.922Z,2025-04-24T18:27:56Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676250143,212,8.3,5676250139,140,61.8,5676250141,141,13.2,5676250145,213,0.89,5676250137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805519933,649,4,2,70,56,ac8jow4mdkvnsv5s0och4qqm,1,46.7,19.6,2025-04-24T18:27:56.673Z,2025-04-24T19:02:33Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5676250663,13,,5676250671,265,,5676250673,286,,5676250667,152,,5676251231,233,772,5676250215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520067,772,4,2,70,56,33hzf6j2rd9r50g2n4agsytkd,0,53.3,80.4,2025-04-24T18:27:56.674Z,2025-04-24T19:02:33Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,5676251097,265,,5676251095,152,,5676251091,13,,5676251093,56,Left,5676251251,233,649,5676251099,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520063,650,1,2,71,16,ac8jow4mdkvnsv5s0och4qqm,1,46.8,18.6,2025-04-24T18:28:16.945Z,2025-04-24T18:28:18Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676251059,152,,5676251061,56,Right,5676251063,140,61.1,5676251069,213,5.70,5676251067,212,18.0,5676251057,5,,5676251065,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520071,651,1,2,71,17,ac8jow4mdkvnsv5s0och4qqm,1,61.1,4.0,2025-04-24T18:28:18.273Z,2025-04-24T18:28:20Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676251107,141,18.3,5676251111,213,2.66,5676251105,140,43.5,5676251103,56,Back,5676251109,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520081,652,1,2,71,19,ac8jow4mdkvnsv5s0och4qqm,0,43.2,21.8,2025-04-24T18:28:20.450Z,2025-04-24T18:28:22Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676251161,196,,5676251179,1,,5676251169,140,67.6,5676251173,141,87.4,5676251175,212,51.4,5676251165,56,Left,5676251157,155,,5676251177,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520109,773,1,2,71,25,33hzf6j2rd9r50g2n4agsytkd,0,28.6,28.5,2025-04-24T18:28:26.148Z,2025-04-24T18:28:27Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676251343,141,47.6,5676251341,140,43.8,5676251339,56,Back,5676251347,213,0.68,5676251337,3,,5676251345,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520125,653,1,2,71,26,ac8jow4mdkvnsv5s0och4qqm,1,47.7,56.7,2025-04-24T18:28:27.217Z,2025-04-24T18:28:38Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,1.0,5676251455,141,41.5,5676251457,212,23.3,5676251649,210,15,5676251459,213,5.82,5676251451,56,Center,5676251453,140,67.6,5676251449,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520127,654,15,2,71,30,ac8jow4mdkvnsv5s0och4qqm,1,73.6,36.6,2025-04-24T18:28:30.897Z,2025-04-24T19:28:12Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,5676251657,29,,5676251665,103,19.0,5676251463,22,,5676251667,215,,5676251465,18,,5676251669,146,97.8,5676251659,55,653,5676251467,56,Center,5676251663,102,5676251573,20,,5676382051,78,5676251671,147,49.8,,5676253341,233,774,49.1,,,,,,,,,,,,,,,
2805520131,774,10,2,71,30,33hzf6j2rd9r50g2n4agsytkd,1,2.6,51.3,2025-04-24T18:28:30.997Z,2025-04-24T18:29:21Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5676251499,178,,5676253361,233,654,5676251501,182,,5676251503,56,Back,5676251497,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520181,777,1,2,71,38,33hzf6j2rd9r50g2n4agsytkd,1,11.6,40.0,2025-04-24T18:28:39.235Z,2025-04-24T18:28:42Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5676251755,140,19.0,5676251757,141,27.4,5676251759,212,11.6,5676251761,213,5.45,5676251749,123,,5676251753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805520207,778,1,2,71,41,33hzf6j2rd9r50g2n4agsytkd,1,20.7,32.8,2025-04-24T18:28:41.939Z,2025-04-24T18:28:45Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5676251881,56,Back,5676251883,140,15.6,5676251889,213,1.82,5676251887,212,21.4,5676251885,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
